sub ses blk trl arrow cond acc rt
15 1 1 80 0 2 1 0.35117
15 1 1 81 0 1 1 0.827
15 1 1 82 0 1 1 0.43953
15 1 1 83 0 1 1 0.71715
15 1 1 84 0 2 1 0.46568
15 1 1 85 0 0 1 0.39055
15 1 1 86 0 2 1 0.47438
15 1 1 87 0 0 1 0.36787
15 1 1 88 0 2 1 0.78117
15 1 1 89 0 1 1 0.66609
15 1 1 90 0 1 1 0.4016
15 1 1 91 0 0 1 0.47761
15 1 1 92 0 2 1 0.37012
15 1 1 93 0 1 1 0.41418
15 1 1 94 0 1 1 0.53951
15 1 1 95 0 1 1 0.50823
15 1 1 96 0 2 1 0.34285
15 1 1 97 0 0 1 0.61876
15 1 1 98 0 2 0 0.48386
15 1 1 99 0 2 1 0.962
15 1 1 100 0 1 1 0.69105
15 1 1 101 0 2 0 0.66109
15 1 1 102 0 2 1 1.175
15 1 1 103 0 2 1 0.79203
15 1 1 104 0 1 1 0.4342
15 1 1 105 0 0 1 0.63138
15 1 1 106 0 0 1 0.56138
15 1 1 107 0 0 1 0.4883
15 1 1 108 0 0 1 0.39895
15 1 1 109 0 2 0 0.95369
15 1 1 110 0 1 1 0.58878
15 1 1 111 0 2 1 0.61347
15 1 1 112 0 2 1 1.2079
15 1 1 113 0 0 1 0.35592
15 1 1 114 0 2 1 0.35839
15 1 1 115 0 2 1 0.68293
15 1 1 116 0 2 1 0.84488
15 1 1 117 0 0 1 0.52392
15 1 1 118 0 0 1 0.57756
15 1 1 119 0 0 1 0.33766
15 1 1 120 0 0 1 0.48393
15 1 1 121 0 0 1 0.97904
15 1 1 122 0 0 1 0.43501
15 1 1 123 0 2 1 0.90502
15 1 1 124 0 1 1 0.81065
15 1 1 125 0 1 1 0.71829
15 1 1 126 0 0 1 0.45776
15 1 1 127 0 0 1 0.38388
15 1 1 128 0 2 1 1.2039
15 1 1 129 0 0 0 0.554
15 1 1 130 0 0 1 0.62591
15 1 1 131 0 2 1 0.53849
15 1 1 132 0 0 0 0.70683
15 1 1 133 0 2 0 0.76452
15 1 1 134 0 2 0 1.0019
15 1 1 135 0 0 1 0.73341
15 1 1 136 0 2 1 1.488
15 1 1 137 0 1 1 0.48545
15 1 1 138 0 1 1 0.34864
15 1 1 139 0 2 1 0.45382
15 1 1 140 0 1 1 0.35624
15 1 1 141 0 2 1 1.9661
15 1 1 142 0 2 1 0.95897
15 1 1 143 0 2 1 0.37764
15 1 1 144 0 1 1 1.4625
15 1 2 1 0 2 0 1.4495
15 1 2 2 0 2 1 0.65241
15 1 2 3 0 1 1 0.53403
15 1 2 4 0 1 1 0.95958
15 1 2 5 0 2 1 0.44112
15 1 2 6 0 2 1 0.67026
15 1 2 7 0 2 1 0.40525
15 1 2 8 0 1 1 0.46592
15 1 2 9 0 0 1 0.42471
15 1 2 10 0 1 0 0.76371
15 1 2 11 0 0 1 0.7049
15 1 2 12 0 2 1 1.5163
15 1 2 13 0 1 1 0.39442
15 1 2 14 0 0 1 0.44897
15 1 2 15 0 1 1 0.49405
15 1 2 16 0 2 1 1.1054
15 1 2 17 0 1 1 0.77479
15 1 2 18 0 1 1 0.7471
15 1 2 19 0 1 0 1.0634
15 1 2 20 0 2 0 1.1147
15 1 2 21 0 2 1 1.4478
15 1 2 22 0 1 1 0.49465
15 1 2 23 0 2 1 0.42746
15 1 2 24 0 2 1 0.42303
15 1 2 25 0 0 1 0.99536
15 1 2 26 0 1 1 0.5583
15 1 2 27 0 1 1 0.62223
15 1 2 28 0 0 1 0.73319
15 1 2 29 0 1 1 0.74699
15 1 2 30 0 1 1 0.44805
15 1 2 31 0 1 1 0.41087
15 1 2 32 0 2 1 0.86251
15 1 2 33 0 0 0 0.93364
15 1 2 34 0 1 1 0.9749
15 1 2 35 0 1 1 1.1754
15 1 2 36 0 1 0 0.59206
15 1 2 37 0 2 1 0.52734
15 1 2 38 0 2 1 0.56549
15 1 2 39 0 1 1 1.663
15 1 2 40 0 1 1 0.67256
15 1 2 41 0 1 1 0.75557
15 1 2 42 0 0 1 0.49468
15 1 2 43 0 1 1 0.50804
15 1 2 44 0 0 1 0.40354
15 1 2 45 0 2 1 0.79086
15 1 2 46 0 2 1 0.46986
15 1 2 47 0 0 1 0.40296
15 1 2 48 0 1 1 0.86187
15 1 2 49 0 0 1 0.48758
15 1 2 50 0 2 1 0.96971
15 1 2 51 0 2 1 0.66117
15 1 2 52 0 2 1 0.75109
15 1 2 53 0 0 1 0.54889
15 1 2 54 0 0 1 0.48397
15 1 2 55 0 1 1 0.7044
15 1 2 56 0 0 1 0.69043
15 1 2 57 0 0 1 0.50131
15 1 2 58 0 1 1 0.87786
15 1 2 59 0 1 1 0.65452
15 1 2 60 0 1 0 0.7271
15 1 2 61 0 0 1 0.54688
15 1 2 62 0 2 1 0.8897
15 1 2 63 0 2 0 0.78398
15 1 2 64 0 1 1 0.89614
15 1 2 65 0 2 1 0.64644
15 1 2 66 0 1 1 1.2305
15 1 2 67 0 1 1 0.47155
15 1 2 68 0 2 1 0.66291
15 1 2 69 0 1 1 0.79064
15 1 2 70 0 2 1 0.51618
15 1 2 71 0 1 1 0.42848
15 1 2 72 0 0 1 0.46307
15 1 2 73 0 1 1 0.74831
15 1 2 74 0 0 1 0.64134
15 1 2 75 0 0 1 0.53766
15 1 2 76 0 2 0 0.76873
15 1 2 77 0 2 1 3.6857
15 1 2 78 0 0 1 0.88944
15 1 2 79 0 0 1 0.59947
15 1 2 80 0 0 1 1.0088
15 1 2 81 0 0 1 0.65205
15 1 2 82 0 2 1 0.74311
15 1 2 83 0 2 1 1.1454
15 1 2 84 0 2 1 0.45478
15 1 2 85 0 1 1 0.47665
15 1 2 86 0 2 1 1.4985
15 1 2 87 0 0 1 0.82331
15 1 2 88 0 2 1 0.82175
15 1 2 89 0 0 1 0.68432
15 1 2 90 0 0 1 0.56717
15 1 2 91 0 1 1 0.92624
15 1 2 92 0 0 1 0.68601
15 1 2 93 0 0 1 0.60321
15 1 2 94 0 1 1 1.6348
15 1 2 95 0 1 1 1.0362
15 1 2 96 0 0 1 0.8937
15 1 2 97 0 0 1 0.83933
15 1 2 98 0 0 1 0.84452
15 1 2 99 0 0 1 0.65099
15 1 2 100 0 0 1 0.74064
15 1 2 101 0 2 1 0.67331
15 1 2 102 0 1 1 0.76532
15 1 2 103 0 2 1 0.54315
15 1 2 104 0 1 1 0.86388
15 1 2 105 0 0 1 0.54286
15 1 2 106 0 0 1 0.64444
15 1 2 107 0 1 1 0.65659
15 1 2 108 0 0 1 0.59416
15 1 2 109 0 0 1 0.9539
15 1 2 110 0 0 1 0.6745
15 1 2 111 0 2 1 0.98947
15 1 2 112 0 1 1 0.80229
15 1 2 113 0 0 1 0.63002
15 1 2 114 0 0 1 0.44653
15 1 2 115 0 2 1 0.60324
15 1 2 116 0 0 1 0.57149
15 1 2 117 0 2 1 0.48374
15 1 2 118 0 1 1 0.74516
15 1 2 119 0 2 1 1.2467
15 1 2 120 0 0 1 0.48779
15 1 2 121 0 1 1 0.93221
15 1 2 122 0 2 1 0.74843
15 1 2 123 0 2 1 0.53719
15 1 2 124 0 0 1 0.55927
15 1 2 125 0 2 1 0.64616
15 1 2 126 0 2 1 0.87317
15 1 2 127 0 1 1 0.66373
15 1 2 128 0 2 1 0.76126
15 1 2 129 0 1 1 0.56775
15 1 2 130 0 2 1 0.94262
15 1 2 131 0 2 1 0.58383
15 1 2 132 0 0 1 0.41576
15 1 2 133 0 0 0 0.72414
15 1 2 134 0 1 0 0.89487
15 1 2 135 0 1 1 0.48087
15 1 2 136 0 2 1 0.48556
15 1 2 137 0 2 1 0.67531
15 1 2 138 0 2 1 0.50856
15 1 2 139 0 0 1 0.5312
15 1 2 140 0 0 1 0.61345
15 1 2 141 0 0 1 0.42768
15 1 2 142 0 2 1 0.48906
15 1 2 143 0 1 1 0.42966
15 1 2 144 0 0 1 0.49877
15 1 3 1 0 0 1 1.5
15 1 3 2 0 1 1 0.92968
15 1 3 3 0 0 1 0.45744
15 1 3 4 0 0 1 0.38611
15 1 3 5 0 2 1 0.56315
15 1 3 6 0 0 1 0.54
15 1 3 7 0 0 1 0.44223
15 1 3 8 0 2 1 0.76603
15 1 3 9 0 1 1 0.43564
15 1 3 10 0 0 1 0.71307
15 1 3 11 0 1 1 0.39648
15 1 3 12 0 1 1 0.39245
15 1 3 13 0 2 1 0.43552
15 1 3 14 0 1 0 0.38386
15 1 3 15 0 2 1 0.77031
15 1 3 16 0 1 1 0.36812
15 1 3 17 0 0 1 0.49878
15 1 3 18 0 2 1 0.68848
15 1 3 19 0 1 1 0.50054
15 1 3 20 0 0 1 0.60359
15 1 3 21 0 2 1 0.46715
15 1 3 22 0 0 1 0.39213
15 1 3 23 0 0 0 0.6053
15 1 3 24 0 1 1 0.78826
15 1 3 25 0 1 1 0.52185
15 1 3 26 0 2 1 0.39264
15 1 3 27 0 0 1 0.46891
15 1 3 28 0 1 0 0.85137
15 1 3 29 0 2 0 0.61655
15 1 3 30 0 2 1 0.70649
15 1 3 31 0 2 1 0.50927
15 1 3 32 0 1 1 0.68295
15 1 3 33 0 1 1 0.87129
15 1 3 34 0 0 1 0.61247
15 1 3 35 0 1 1 0.35872
15 1 3 36 0 2 1 1.025
15 1 3 37 0 0 1 0.96342
15 1 3 38 0 1 1 0.65351
15 1 3 39 0 1 1 0.39845
15 1 3 40 0 0 1 0.89135
15 1 3 41 0 0 1 0.7084
15 1 3 42 0 1 1 0.47815
15 1 3 43 0 0 1 0.33105
15 1 3 44 0 0 0 0.51096
15 1 3 45 0 1 1 0.49965
15 1 3 46 0 1 0 0.5957
15 1 3 47 0 2 1 0.995
15 1 3 48 0 0 1 0.56412
15 1 3 49 0 1 1 0.51648
15 1 3 50 0 2 1 0.7467
15 1 3 51 0 2 0 0.75112
15 1 3 52 0 2 1 0.61141
15 1 3 53 0 0 1 0.47594
15 1 3 54 0 2 1 0.43417
15 1 3 55 0 0 1 0.53464
15 1 3 56 0 2 1 0.46108
15 1 3 57 0 0 1 0.54673
15 1 3 58 0 2 1 0.45027
15 1 3 59 0 0 1 0.59916
15 1 3 60 0 2 1 0.72795
15 1 3 61 0 0 1 0.83543
15 1 3 62 0 1 1 0.45795
15 1 3 63 0 2 1 0.44729
15 1 3 64 0 2 1 1.4188
15 1 3 65 0 0 1 0.51046
15 1 3 66 0 1 1 0.92761
15 1 3 67 0 1 1 1.2615
15 1 3 68 0 2 1 1.2311
15 1 3 69 0 1 0 0.74968
15 1 3 70 0 0 1 0.72398
15 1 3 71 0 0 1 0.72698
15 1 3 72 0 2 1 1.7228
15 1 3 73 0 1 1 1.1983
15 1 3 74 0 2 0 0.7175
15 1 3 75 0 1 0 0.68809
15 1 3 76 0 1 1 0.66809
15 1 3 77 0 2 1 0.83978
15 1 3 78 0 1 1 0.77954
15 1 3 79 0 2 1 0.57597
15 1 3 80 0 2 1 0.85718
15 1 3 81 0 2 1 0.67988
15 1 3 82 0 2 1 0.56281
15 1 3 83 0 1 0 1.049
15 1 3 84 0 1 1 0.46889
15 1 3 85 0 0 1 0.85863
15 1 3 86 0 1 1 0.49827
15 1 3 87 0 1 0 0.6571
15 1 3 88 0 0 0 0.49881
15 1 3 89 0 2 1 1.2335
15 1 3 90 0 0 1 0.96833
15 1 3 91 0 1 1 0.5145
15 1 3 92 0 2 1 0.62401
15 1 3 93 0 2 1 0.48955
15 1 3 94 0 1 1 0.491
15 1 3 95 0 1 1 0.51025
15 1 3 96 0 1 1 1.7337
15 1 3 97 0 0 1 1.4239
15 1 3 98 0 2 1 0.70975
15 1 3 99 0 1 1 1.5122
15 1 3 100 0 2 1 0.91038
15 1 3 101 0 0 1 0.54968
15 1 3 102 0 2 1 0.42262
15 1 3 103 0 2 1 0.67731
15 1 3 104 0 2 1 0.80616
15 1 3 105 0 0 1 1.1151
15 1 3 106 0 1 1 0.47996
15 1 3 107 0 1 1 0.46865
15 1 3 108 0 2 0 0.72376
15 1 3 109 0 2 1 0.89333
15 1 3 110 0 0 1 0.91885
15 1 3 111 0 0 1 0.85367
15 1 3 112 0 1 1 0.46051
15 1 3 113 0 2 1 1.1053
15 1 3 114 0 2 1 0.83872
15 1 3 115 0 2 1 0.78057
15 1 3 116 0 0 1 0.68154
15 1 3 117 0 0 1 0.42931
15 1 3 118 0 1 0 0.6316
15 1 3 119 0 1 1 0.73034
15 1 3 120 0 0 0 0.53619
15 1 3 121 0 0 1 0.58872
15 1 3 122 0 2 1 0.91204
15 1 3 123 0 1 1 0.71695
15 1 3 124 0 2 1 0.61717
15 1 3 125 0 1 1 0.61047
15 1 3 126 0 2 1 0.41884
15 1 3 127 0 0 1 0.67918
15 1 3 128 0 0 1 0.5463
15 1 3 129 0 0 0 1.1376
15 1 3 130 0 0 1 0.42507
15 1 3 131 0 0 1 0.65832
15 1 3 132 0 0 1 0.61223
15 1 3 133 0 0 1 0.62258
15 1 3 134 0 0 1 0.39137
15 1 3 135 0 1 1 0.62719
15 1 3 136 0 2 1 0.75662
15 1 3 137 0 1 1 0.50404
15 1 3 138 0 0 0 0.44708
15 1 3 139 0 2 1 0.81251
15 1 3 140 0 1 1 0.56985
15 1 3 141 0 2 0 1.5626
15 1 3 142 0 1 1 0.91446
15 1 3 143 0 1 0 0.73794
15 1 3 144 0 0 0 0.50878
15 1 4 1 0 2 1 1.0328
15 1 4 2 0 1 1 0.84273
15 1 4 3 0 2 1 0.88793
15 1 4 4 0 0 1 1.0571
15 1 4 5 0 0 1 0.42743
15 1 4 6 0 1 1 0.40118
15 1 4 7 0 1 1 0.55528
15 1 4 8 0 1 1 0.92467
15 1 4 9 0 1 0 0.66283
15 1 4 10 0 0 1 0.72566
15 1 4 11 0 2 1 0.70599
15 1 4 12 0 1 1 0.67715
15 1 4 13 0 2 1 0.35143
15 1 4 14 0 1 1 0.37784
15 1 4 15 0 1 1 0.67739
15 1 4 16 0 2 1 0.54394
15 1 4 17 0 2 0 0.71767
15 1 4 18 0 1 0 0.54724
15 1 4 19 0 0 1 0.83489
15 1 4 20 0 1 1 1.0018
15 1 4 21 0 0 1 0.39399
15 1 4 22 0 2 1 0.66278
15 1 4 23 0 0 1 0.59318
15 1 4 24 0 2 1 0.88833
15 1 4 25 0 1 1 0.48158
15 1 4 26 0 1 1 0.57565
15 1 4 27 0 0 1 0.75112
15 1 4 28 0 0 1 0.8514
15 1 4 29 0 2 1 0.54653
15 1 4 30 0 0 1 0.73668
15 1 4 31 0 0 1 0.42426
15 1 4 32 0 0 1 0.55346
15 1 4 33 0 1 0 0.85625
15 1 4 34 0 2 1 0.84883
15 1 4 35 0 1 1 0.84597
15 1 4 36 0 0 1 0.42058
15 1 4 37 0 0 1 0.73891
15 1 4 38 0 1 1 0.59654
15 1 4 39 0 0 1 0.5748
15 1 4 40 0 2 1 0.6138
15 1 4 41 0 0 1 0.42208
15 1 4 42 0 1 1 0.38848
15 1 4 43 0 2 1 0.59854
15 1 4 44 0 1 1 0.53823
15 1 4 45 0 2 1 0.87007
15 1 4 46 0 1 1 0.53338
15 1 4 47 0 2 1 0.68514
15 1 4 48 0 2 1 0.7684
15 1 4 49 0 1 1 0.63704
15 1 4 50 0 1 0 0.66068
15 1 4 51 0 1 1 1.4965
15 1 4 52 0 2 1 0.85345
15 1 4 53 0 2 1 0.63726
15 1 4 54 0 2 1 0.407
15 1 4 55 0 2 1 0.88957
15 1 4 56 0 1 1 0.82523
15 1 4 57 0 0 1 0.61045
15 1 4 58 0 1 1 1.3925
15 1 4 59 0 1 1 1.0948
15 1 4 60 0 0 1 0.48106
15 1 4 61 0 1 1 0.48787
15 1 4 62 0 1 1 0.78032
15 1 4 63 0 0 1 1.009
15 1 4 64 0 0 1 1.2381
15 1 4 65 0 0 1 0.88517
15 1 4 66 0 2 1 0.84589
15 1 4 67 0 0 1 0.53732
15 1 4 68 0 0 1 0.47239
15 1 4 69 0 0 0 0.59045
15 1 4 70 0 1 1 0.74601
15 1 4 71 0 2 1 0.9953
15 1 4 72 0 1 0 0.71671
15 1 4 73 0 0 1 0.53005
15 1 4 74 0 0 1 0.75215
15 1 4 75 0 1 1 0.46325
15 1 4 76 0 0 1 0.8432
15 1 4 77 0 2 1 0.95205
15 1 4 78 0 2 1 0.74729
15 1 4 79 0 2 1 0.6543
15 1 4 80 0 1 1 0.76886
15 1 4 81 0 2 1 0.84518
15 1 4 82 0 0 1 0.74649
15 1 4 83 0 1 1 0.60647
15 1 4 84 0 2 0 0.57489
15 1 4 85 0 2 1 0.69788
15 1 4 86 0 0 1 0.70619
15 1 4 87 0 2 1 0.86269
15 1 4 88 0 2 1 1.0321
15 1 4 89 0 0 1 0.85649
15 1 4 90 0 2 1 0.61478
15 1 4 91 0 2 1 1.2247
15 1 4 92 0 2 1 0.7926
15 1 4 93 0 1 1 0.90973
15 1 4 94 0 1 0 0.67004
15 1 4 95 0 0 1 0.52778
15 1 4 96 0 1 1 0.5818
15 1 4 97 0 2 0 0.75035
15 1 4 98 0 0 1 0.55518
15 1 4 99 0 0 1 0.61821
15 1 4 100 0 0 1 0.82894
15 1 4 101 0 2 1 1.0014
15 1 4 102 0 1 1 0.76431
15 1 4 103 0 2 1 0.72746
15 1 4 104 0 0 0 0.61188
15 1 4 105 0 1 1 0.52772
15 1 4 106 0 0 1 0.77213
15 1 4 107 0 2 1 0.88294
15 1 4 108 0 2 1 0.46397
15 1 4 109 0 1 0 0.61393
15 1 4 110 0 0 1 0.53403
15 1 4 111 0 2 1 0.98317
15 1 4 112 0 2 1 0.90232
15 1 4 113 0 0 1 0.45742
15 1 4 114 0 0 1 0.46728
15 1 4 115 0 2 1 0.95563
15 1 4 116 0 1 1 0.66755
15 1 4 117 0 1 1 1.1175
15 1 4 118 0 0 1 0.73873
15 1 4 119 0 0 1 0.54988
15 1 4 120 0 1 1 0.48575
15 1 4 121 0 1 0 0.51471
15 1 4 122 0 1 1 0.62751
15 1 4 123 0 1 1 0.50759
15 1 4 124 0 0 1 1.1221
15 1 4 125 0 1 1 0.64046
15 1 4 126 0 0 1 0.52177
15 1 4 127 0 1 1 0.56693
15 1 4 128 0 2 0 0.61032
15 1 4 129 0 2 1 0.52956
15 1 4 130 0 0 1 0.50471
15 1 4 131 0 2 0 0.67838
15 1 4 132 0 0 1 1.9209
15 1 4 133 0 1 1 0.47391
15 1 4 134 0 1 1 0.86965
15 1 4 135 0 0 1 0.47074
15 1 4 136 0 0 1 0.79564
15 1 4 137 0 2 1 1.0396
15 1 4 138 0 2 1 0.45926
15 1 4 139 0 2 1 1.0165
15 1 4 140 0 2 1 0.61241
15 1 4 141 0 0 1 1.2466
15 1 4 142 0 1 1 0.95612
15 1 4 143 0 0 1 0.82948
15 1 4 144 0 2 1 0.8115
15 1 5 1 0 1 1 1.2768
15 1 5 2 0 1 1 0.42899
15 1 5 3 0 2 1 0.95322
15 1 5 4 0 2 1 0.71638
15 1 5 5 0 2 1 0.59971
15 1 5 6 0 0 1 0.58305
15 1 5 7 0 2 1 0.69704
15 1 5 8 0 1 1 0.52995
15 1 5 9 0 0 1 0.49889
15 1 5 10 0 0 1 0.61099
15 1 5 11 0 1 1 0.89703
15 1 5 12 0 2 1 0.4338
15 1 5 13 0 1 1 0.48592
15 1 5 14 0 0 1 0.64414
15 1 5 15 0 2 1 0.48474
15 1 5 16 0 2 1 1.0751
15 1 5 17 0 2 0 0.56775
15 1 5 18 0 2 1 0.60671
15 1 5 19 0 1 1 0.49582
15 1 5 20 0 2 1 1.1264
15 1 5 21 0 0 1 0.4674
15 1 5 22 0 0 1 0.68032
15 1 5 23 0 1 1 0.49275
15 1 5 24 0 0 1 1.1058
15 1 5 25 0 2 1 0.49463
15 1 5 26 0 1 0 0.74873
15 1 5 27 0 0 1 0.68045
15 1 5 28 0 2 1 0.53058
15 1 5 29 0 2 1 0.48958
15 1 5 30 0 2 1 0.52161
15 1 5 31 0 0 1 0.47062
15 1 5 32 0 2 1 0.36573
15 1 5 33 0 0 1 0.53641
15 1 5 34 0 1 1 0.46996
15 1 5 35 0 0 1 0.68535
15 1 5 36 0 0 0 0.68184
15 1 5 37 0 2 1 0.47488
15 1 5 38 0 2 0 0.4095
15 1 5 39 0 0 1 0.79658
15 1 5 40 0 2 1 0.91996
15 1 5 41 0 2 1 0.54598
15 1 5 42 0 0 1 0.89758
15 1 5 43 0 2 1 0.75328
15 1 5 44 0 0 1 0.78951
15 1 5 45 0 2 1 0.79382
15 1 5 46 0 1 1 0.4071
15 1 5 47 0 1 0 0.70124
15 1 5 48 0 0 1 0.5824
15 1 5 49 0 2 1 0.64006
15 1 5 50 0 2 1 0.60081
15 1 5 51 0 2 1 0.60109
15 1 5 52 0 0 1 0.43342
15 1 5 53 0 2 1 0.45458
15 1 5 54 0 2 1 0.79557
15 1 5 55 0 1 1 0.7043
15 1 5 56 0 0 1 0.86846
15 1 5 57 0 0 1 0.45949
15 1 5 58 0 0 1 0.97802
15 1 5 59 0 0 1 0.68982
15 1 5 60 0 1 1 0.76606
15 1 5 61 0 1 1 0.57739
15 1 5 62 0 1 1 0.52197
15 1 5 63 0 1 1 0.66583
15 1 5 64 0 1 1 0.47659
15 1 5 65 0 0 1 0.7924
15 1 5 66 0 1 1 0.87821
15 1 5 67 0 2 1 0.9159
15 1 5 68 0 2 1 0.484
15 1 5 69 0 2 1 0.49968
15 1 5 70 0 0 1 0.79369
15 1 5 71 0 1 1 0.7374
15 1 5 72 0 1 1 0.87564
15 1 5 73 0 2 1 0.937
15 1 5 74 0 0 1 0.9308
15 1 5 75 0 2 1 0.81995
15 1 5 76 0 0 1 0.65686
15 1 5 77 0 1 1 0.83691
15 1 5 78 0 1 1 0.99337
15 1 5 79 0 2 1 0.8996
15 1 5 80 0 2 1 0.65897
15 1 5 81 0 0 1 0.53268
15 1 5 82 0 2 1 0.64691
15 1 5 83 0 0 1 0.72642
15 1 5 84 0 1 1 0.53665
15 1 5 85 0 0 1 0.47506
15 1 5 86 0 1 1 0.45706
15 1 5 87 0 2 0 0.71638
15 1 5 88 0 0 1 0.69449
15 1 5 89 0 0 1 0.45885
15 1 5 90 0 1 1 0.70392
15 1 5 91 0 1 1 0.94675
15 1 5 92 0 2 1 0.87513
15 1 5 93 0 1 1 0.78558
15 1 5 94 0 1 1 0.72867
15 1 5 95 0 0 1 0.86756
15 1 5 96 0 1 1 0.7379
15 1 5 97 0 1 1 0.66316
15 1 5 98 0 0 1 0.87916
15 1 5 99 0 0 1 0.82467
15 1 5 100 0 0 1 0.51036
15 1 5 101 0 1 1 0.78739
15 1 5 102 0 0 1 0.52896
15 1 5 103 0 1 1 0.53509
15 1 5 104 0 1 1 0.68001
15 1 5 105 0 1 1 0.5295
15 1 5 106 0 1 0 0.58497
15 1 5 107 0 0 1 0.7843
15 1 5 108 0 1 1 0.69352
15 1 5 109 0 1 1 0.56956
15 1 5 110 0 1 1 0.80955
15 1 5 111 0 2 1 0.83111
15 1 5 112 0 1 1 0.47761
15 1 5 113 0 1 1 0.84409
15 1 5 114 0 0 1 0.88018
15 1 5 115 0 2 1 0.93549
15 1 5 116 0 0 1 0.48043
15 1 5 117 0 2 1 0.4776
15 1 5 118 0 2 1 0.47646
15 1 5 119 0 1 1 0.86836
15 1 5 120 0 1 1 0.51358
15 1 5 121 0 0 1 0.495
15 1 5 122 0 1 1 0.39638
15 1 5 123 0 0 1 0.43542
15 1 5 124 0 0 0 0.51823
15 1 5 125 0 1 0 0.66935
15 1 5 126 0 2 1 0.58187
15 1 5 127 0 2 1 0.52674
15 1 5 128 0 2 1 0.58907
15 1 5 129 0 0 1 0.69382
15 1 5 130 0 1 1 0.74526
15 1 5 131 0 0 1 0.66128
15 1 5 132 0 2 1 0.6957
15 1 5 133 0 0 1 0.74739
15 1 5 134 0 2 1 1.3271
15 1 5 135 0 2 1 0.62377
15 1 5 136 0 0 1 0.90566
15 1 5 137 0 2 1 0.41703
15 1 5 138 0 1 0 0.58962
15 1 5 139 0 1 1 0.44106
15 1 5 140 0 1 1 0.57059
15 1 5 141 0 0 1 0.60388
15 1 5 142 0 0 1 0.49867
15 1 5 143 0 0 0 0.72137
15 1 5 144 0 2 1 2.1263
15 2 1 1 0 1 1 1.4
15 2 1 2 0 2 1 0.55007
15 2 1 3 0 2 1 0.73342
15 2 1 4 0 2 1 0.56661
15 2 1 5 0 1 1 1.0834
15 2 1 6 0 1 1 0.51676
15 2 1 7 0 2 1 0.31679
15 2 1 8 0 2 1 0.96667
15 2 1 9 0 1 1 0.6835
15 2 1 10 0 1 1 0.55011
15 2 1 11 0 0 1 0.45008
15 2 1 12 0 2 1 0.75013
15 2 1 13 0 1 1 0.68342
15 2 1 14 0 0 1 0.51661
15 2 1 15 0 1 1 0.63325
15 2 1 16 0 2 1 0.6001
15 2 1 17 0 1 1 0.56676
15 2 1 18 0 1 0 0.53323
15 2 1 19 0 2 1 1.0667
15 2 1 20 0 0 1 0.56677
15 2 1 21 0 0 1 0.86659
15 2 1 22 0 1 1 0.65014
15 2 1 23 0 2 1 1.1001
15 2 1 24 0 0 1 0.76684
15 2 1 25 0 0 1 0.80002
15 2 1 26 0 2 1 0.78342
15 2 1 27 0 0 1 0.88342
15 2 1 28 0 1 1 0.75009
15 2 1 29 0 1 1 0.75008
15 2 1 30 0 0 1 0.40017
15 2 1 31 0 0 1 0.48341
15 2 1 32 0 0 1 0.51684
15 2 1 33 0 2 1 0.51678
15 2 1 34 0 0 1 0.45007
15 2 1 35 0 2 1 0.61683
15 2 1 36 0 1 1 0.5001
15 2 1 37 0 0 1 0.48343
15 2 1 38 0 0 1 0.46677
15 2 1 39 0 2 1 0.73342
15 2 1 40 0 2 1 0.43348
15 2 1 41 0 0 1 0.61677
15 2 1 42 0 2 1 0.48344
15 2 1 43 0 0 1 0.43347
15 2 1 44 0 2 1 0.40003
15 2 1 45 0 0 0 0.91679
15 2 1 46 0 2 1 0.63343
15 2 1 47 0 1 1 0.38348
15 2 1 48 0 1 1 0.90009
15 2 1 49 0 2 1 0.75014
15 2 1 50 0 1 1 1.0334
15 2 1 51 0 0 1 0.60006
15 2 1 52 0 0 1 0.63346
15 2 1 53 0 1 1 0.76675
15 2 1 54 0 2 1 0.76676
15 2 1 55 0 2 1 0.58343
15 2 1 56 0 0 1 0.78349
15 2 1 57 0 1 1 0.81674
15 2 1 58 0 1 1 0.68347
15 2 1 59 0 0 1 0.5501
15 2 1 60 0 1 1 0.61673
15 2 1 61 0 0 1 0.55008
15 2 1 62 0 2 1 0.95012
15 2 1 63 0 1 1 0.4834
15 2 1 64 0 0 1 0.46676
15 2 1 65 0 2 1 1.0501
15 2 1 66 0 2 1 0.75009
15 2 1 67 0 0 1 0.40011
15 2 1 68 0 1 1 0.43337
15 2 1 69 0 1 1 0.41675
15 2 1 70 0 1 1 0.46689
15 2 1 71 0 1 1 0.51678
15 2 1 72 0 1 1 0.73342
15 2 1 73 0 1 1 1.7167
15 2 1 74 0 2 1 0.45012
15 2 1 75 0 0 1 1.0667
15 2 1 76 0 0 1 0.48344
15 2 1 77 0 0 1 1.1501
15 2 1 78 0 2 1 0.88341
15 2 1 79 0 2 1 0.45009
15 2 1 80 0 1 1 0.48337
15 2 1 81 0 0 1 0.78339
15 2 1 82 0 2 1 0.58346
15 2 1 83 0 1 1 1.0501
15 2 1 84 0 2 1 0.46675
15 2 1 85 0 2 1 0.45009
15 2 1 86 0 0 1 0.55012
15 2 1 87 0 0 1 0.65009
15 2 1 88 0 2 1 0.75013
15 2 1 89 0 0 1 0.8834
15 2 1 90 0 1 0 0.39992
15 2 1 91 0 2 1 0.65001
15 2 1 92 0 0 1 1.1001
15 2 1 93 0 1 1 1.0667
15 2 1 94 0 1 1 1.2501
15 2 1 95 0 0 1 0.43342
