sub ses blk trl soa cond acc rt
28 2 2 12 0.5 2 1 0.23248
28 2 2 13 0.4 0 1 0.28233
28 2 2 14 0.3 0 1 0.24916
28 2 2 15 0.6 0 1 0.19936
28 2 2 16 0.5 0 1 0.2159
28 2 2 17 0.5 0 1 0.24907
28 2 2 18 0.4 0 1 0.23248
28 2 2 19 0.3 0 1 0.24908
28 2 2 20 0.6 0 1 0.11633
28 2 2 21 0.4 0 1 0.24916
28 2 2 22 0.3 2 1 0.29892
28 2 2 23 0.4 2 1 0.24908
28 2 2 24 0.3 0 1 0.26539
28 2 2 25 0.3 0 1 0.23234
28 2 2 26 0.5 0 1 0.11632
28 2 2 27 0.4 2 1 0.26546
28 2 2 28 0.3 0 1 0.23248
28 2 2 29 0.4 0 1 0.26566
28 2 2 30 0.6 0 1 0.24907
28 2 2 31 0.6 0 1 0.1827
28 2 2 32 0.6 0 1 0.23248
28 2 2 33 0.6 0 1 0.23248
28 2 2 34 0.4 0 1 0.21586
28 2 2 35 0.6 0 1 0.033359
28 2 2 36 0.4 0 1 0.24908
28 2 2 37 0.5 0 1 0.11632
28 2 2 38 0.6 2 1 0.23248
28 2 2 39 0.5 0 1 0.2325
28 2 2 40 0.5 0 1 0.26568
28 2 2 41 0.4 0 1 0.29886
28 2 2 42 0.3 2 1 0.28226
28 2 2 43 0.4 0 1 0.2325
28 2 2 44 0.5 0 1 0.24908
28 2 2 45 0.5 2 1 0.24908
28 2 2 46 0.5 0 1 0.19931
28 2 2 47 0.3 2 1 0.26566
28 2 2 48 0.3 0 1 0.24905
28 2 2 49 0.5 0 1 0.11632
28 2 2 50 0.3 0 1 0.23248
28 2 2 51 0.3 2 1 0.2159
28 2 2 52 0.4 0 1 0.19929
28 2 2 53 0.4 0 1 0.04995
28 2 2 54 0.6 0 1 0.033344
28 2 2 55 0.6 0 1 0.21583
28 2 2 56 0.6 0 1 0.11632
28 2 2 57 0.3 0 1 0.33207
28 2 2 58 0.5 0 1 0.23246
28 2 2 59 0.4 0 1 0.26567
28 2 2 60 0.6 0 1 0.14976
28 2 2 61 0.6 0 1 0.21589
28 2 2 62 0.6 0 1 0.04993
28 2 2 63 0.4 0 1 0.28226
28 2 2 64 0.4 0 1 0.28211
28 2 2 65 0.3 0 1 0.24886
28 2 2 66 0.4 2 1 0.24908
28 2 2 67 0.3 0 1 0.29883
28 2 2 68 0.3 0 1 0.28234
28 2 2 69 0.6 0 1 0.11635
28 2 2 70 0.5 0 1 0.1991
28 2 2 71 0.4 2 1 0.033343
28 2 2 72 0.3 0 1 0.29886
28 2 2 73 0.4 0 1 0.19929
28 2 2 74 0.5 0 1 0.2325
28 2 2 75 0.3 0 1 0.28226
28 2 2 76 0.3 0 1 0.29884
28 2 2 77 0.3 0 1 0.23251
28 2 2 78 0.4 2 1 0.21589
28 2 2 79 0.6 0 0 NA
28 2 2 80 0.4 0 1 0.61393
28 2 2 81 0.3 0 1 0.31543
28 2 2 82 0.3 0 1 0.23247
28 2 2 83 0.5 0 1 0.049946
28 2 2 84 0.4 0 1 0.2159
28 2 2 85 0.5 2 1 0.099725
28 2 2 86 0.4 0 1 0.26567
28 2 2 87 0.3 0 1 0.28207
28 2 2 88 0.6 2 1 0.09973
28 2 2 89 0.5 0 1 0.26557
28 2 2 90 0.5 0 1 0.16617
28 2 2 91 0.6 0 1 0.099743
28 2 2 92 0.6 2 1 0.2488
28 2 2 93 0.4 0 1 0.24907
28 2 2 94 0.5 0 1 0.24907
28 2 2 95 0.5 0 1 0.13291
28 2 2 96 0.6 0 1 0.21588
28 2 2 97 0.5 0 1 0.28224
28 2 2 98 0.4 2 1 0.29887
28 2 2 99 0.6 2 1 0.14958
28 2 2 100 0.4 0 1 0.29884
28 2 2 101 0.4 2 1 0.26564
28 2 2 102 0.6 0 1 0.26569
28 2 2 103 0.4 0 1 0.21587
28 2 2 104 0.5 0 1 0.21588
28 2 2 105 0.3 0 1 0.31546
28 2 2 106 0.6 0 0 NA
28 2 2 107 0.5 2 1 0.26567
28 2 2 108 0.5 0 1 0.29869
28 2 2 109 0.3 2 1 0.31546
28 2 2 110 0.4 0 1 0.24911
28 2 2 111 0.3 0 1 0.24907
28 2 2 112 0.3 0 1 0.24916
28 2 2 113 0.5 2 1 0.18245
28 2 2 114 0.5 0 1 0.21605
28 2 2 115 0.5 0 1 0.099682
28 2 2 116 0.4 0 1 0.19929
28 2 2 117 0.5 0 1 0.033377
28 2 2 118 0.3 0 1 0.28227
28 2 2 119 0.4 0 1 0.28227
28 2 2 120 0.6 0 1 0.21589
28 2 2 121 0.3 2 1 0.31545
28 2 2 122 0.3 0 1 0.24907
28 2 2 123 0.3 0 1 0.24904
28 2 2 124 0.5 0 1 0.23248
28 2 2 125 0.6 2 1 0.23248
28 2 2 126 0.5 0 1 0.23248
28 2 2 127 0.6 0 1 0.13293
28 2 2 128 0.4 2 1 0.23248
28 2 2 129 0.5 0 1 0.23248
28 2 2 130 0.3 0 1 0.31545
28 2 2 131 0.6 0 1 0.1827
28 2 2 132 0.3 0 1 0.26568
28 2 2 133 0.6 2 1 0.41498
28 2 2 134 0.4 0 1 0.31546
28 2 2 135 0.5 2 1 0.23248
28 2 2 136 0.6 0 1 0.08311
28 2 2 137 0.3 0 1 0.34865
28 2 2 138 0.5 0 1 0.24908
28 2 2 139 0.4 0 1 0.31559
28 2 2 140 0.4 0 1 0.31524
28 2 2 141 0.3 0 1 0.33204
28 2 2 142 0.5 0 1 0.14951
28 2 2 143 0.6 0 1 0.11631
28 2 2 144 0.6 0 1 0.23247
28 2 2 145 0.5 0 1 0.21589
28 2 2 146 0.3 0 1 0.29886
28 2 2 147 0.4 0 1 0.28225
28 2 2 148 0.3 0 1 0.28206
28 2 2 149 0.4 0 1 0.28224
28 2 2 150 0.6 0 1 0.19929
28 2 2 151 0.3 0 1 0.23239
28 2 2 152 0.4 0 1 0.28207
28 2 2 153 0.4 0 1 0.24909
28 2 2 154 0.6 0 1 0.033353
28 2 2 155 0.5 0 1 0.23247
28 2 2 156 0.6 0 1 0.19923
28 2 2 157 0.3 2 1 0.33194
28 2 2 158 0.6 0 1 0.18269
28 2 2 159 0.6 2 1 0.21572
28 2 2 160 0.4 0 1 0.2657
28 2 3 1 0.3 0 1 0.24907
28 2 3 2 0.5 0 1 0.21589
28 2 3 3 0.5 0 1 0.21589
28 2 3 4 0.6 2 1 0.049941
28 2 3 5 0.3 0 1 0.29886
28 2 3 6 0.6 0 0 NA
28 2 3 7 0.4 0 1 0.21569
28 2 3 8 0.3 0 1 0.28234
28 2 3 9 0.4 2 1 0.26566
28 2 3 10 0.5 0 1 0.23251
28 2 3 11 0.3 0 1 0.26566
28 2 3 12 0.5 0 1 0.16621
28 2 3 13 0.5 0 1 0.1993
28 2 3 14 0.4 0 1 0.19926
28 2 3 15 0.6 2 1 0.23253
28 2 3 16 0.4 0 1 0.2491
28 2 3 17 0.4 0 1 0.23248
28 2 3 18 0.6 2 1 0.2159
28 2 3 19 0.6 2 1 0.23247
28 2 3 20 0.6 0 1 0.24907
28 2 3 21 0.5 0 1 0.24909
28 2 3 22 0.5 0 1 0.21591
28 2 3 23 0.4 0 1 0.28225
28 2 3 24 0.5 0 1 0.1993
28 2 3 25 0.3 2 1 0.29886
28 2 3 26 0.3 0 1 0.29866
28 2 3 27 0.6 0 1 0.28224
28 2 3 28 0.6 0 1 0.21589
28 2 3 29 0.4 0 1 0.29889
28 2 3 30 0.4 0 1 0.29886
28 2 3 31 0.5 2 0 NA
28 2 3 32 0.4 0 1 0.33184
28 2 3 33 0.6 2 1 0.34864
28 2 3 34 0.5 2 1 0.23248
28 2 3 35 0.5 0 1 0.24907
28 2 3 36 0.5 2 1 0.21564
28 2 3 37 0.3 0 1 0.2657
28 2 3 38 0.5 0 1 0.21589
28 2 3 39 0.4 0 1 0.23227
28 2 3 40 0.6 0 1 0.083132
28 2 3 41 0.6 0 1 0.23247
28 2 3 42 0.6 0 1 0.21588
28 2 3 43 0.4 0 1 0.58095
28 2 3 44 0.4 2 1 0.21588
28 2 3 45 0.6 0 1 0.13295
28 2 3 46 0.3 0 1 0.31525
28 2 3 47 0.6 0 0 NA
28 2 3 48 0.4 2 1 0.28227
28 2 3 49 0.6 0 1 0.36523
28 2 3 50 0.5 0 1 0.28228
28 2 3 51 0.4 0 1 0.28225
28 2 3 52 0.4 0 1 0.36523
28 2 3 53 0.3 0 1 0.28221
28 2 3 54 0.4 0 0 NA
28 2 3 55 0.6 0 1 0.28226
28 2 3 56 0.4 0 1 0.29891
28 2 3 57 0.3 2 1 0.2988
28 2 3 58 0.6 0 1 0.26567
28 2 3 59 0.3 0 1 0.29884
28 2 3 60 0.3 0 1 0.39842
28 2 3 61 0.5 0 1 0.44821
28 2 3 62 0.4 2 1 0.1993
28 2 3 63 0.6 2 1 0.23246
28 2 3 64 0.4 0 1 0.34859
28 2 3 65 0.6 0 1 0.24909
28 2 3 66 0.3 2 1 0.28227
28 2 3 67 0.3 0 1 0.2657
28 2 3 68 0.3 0 1 0.29887
28 2 3 69 0.6 0 1 0.1827
28 2 3 70 0.3 0 1 0.28206
28 2 3 71 0.3 0 1 0.29886
28 2 3 72 0.4 0 1 0.26565
28 2 3 73 0.3 0 1 0.31544
28 2 3 74 0.3 0 1 0.29866
28 2 3 75 0.3 0 1 0.29886
28 2 3 76 0.3 0 1 0.26537
28 2 3 77 0.3 0 1 0.26562
28 2 3 78 0.4 0 1 0.28228
28 2 3 79 0.3 0 1 0.31524
28 2 3 80 0.4 2 1 0.21593
28 2 3 81 0.5 0 1 0.24887
28 2 3 82 0.6 0 1 0.26564
28 2 3 83 0.3 2 1 0.28223
28 2 3 84 0.3 2 1 0.26567
28 2 3 85 0.3 2 1 0.28225
28 2 3 86 0.5 0 0 NA
28 2 3 87 0.6 2 1 0.36523
28 2 3 88 0.4 2 1 0.29886
28 2 3 89 0.5 0 1 0.26567
28 2 3 90 0.6 0 1 0.29885
28 2 3 91 0.3 0 1 0.43159
28 2 3 92 0.5 2 1 0.39833
28 2 3 93 0.5 0 1 0.31552
28 2 3 94 0.6 0 1 0.033351
28 2 3 95 0.5 0 1 0.23248
28 2 3 96 0.6 0 1 0.24907
28 2 3 97 0.3 0 1 0.38182
28 2 3 98 0.4 0 1 0.48139
28 2 3 99 0.3 2 1 0.23247
28 2 3 100 0.6 0 0 NA
28 2 3 101 0.5 0 1 0.31545
28 2 3 102 0.4 0 1 0.24905
28 2 3 103 0.6 0 1 0.21568
28 2 3 104 0.3 2 1 0.26567
28 2 3 105 0.6 0 1 0.1661
28 2 3 106 0.5 0 1 0.1827
28 2 3 107 0.3 0 1 0.28227
28 2 3 108 0.5 0 1 0.24907
28 2 3 109 0.4 0 1 0.26565
28 2 3 110 0.5 0 1 0.2325
28 2 3 111 0.4 0 1 0.23254
28 2 3 112 0.6 0 1 0.29885
28 2 3 113 0.5 0 1 0.23231
28 2 3 114 0.3 0 1 0.26562
28 2 3 115 0.5 2 1 0.19928
28 2 3 116 0.4 2 1 0.31519
28 2 3 117 0.6 0 1 0.28233
28 2 3 118 0.4 0 1 0.29886
28 2 3 119 0.6 0 1 0.23251
28 2 3 120 0.6 0 1 0.18278
28 2 3 121 0.3 0 1 0.23248
28 2 3 122 0.3 0 1 0.21575
28 2 3 123 0.5 0 0 NA
28 2 3 124 0.6 0 1 0.14958
28 2 3 125 0.3 0 1 0.31551
28 2 3 126 0.4 0 1 0.24937
28 2 3 127 0.4 0 1 0.18245
28 2 3 128 0.5 0 0 NA
28 2 3 129 0.6 2 1 0.2159
28 2 3 130 0.6 0 1 0.21589
28 2 3 131 0.5 0 1 0.26566
28 2 3 132 0.5 2 1 0.29872
28 2 3 133 0.3 0 1 0.34869
28 2 3 134 0.5 0 1 0.29884
28 2 3 135 0.4 0 1 0.4648
28 2 3 136 0.6 0 1 0.33204
28 2 3 137 0.5 0 1 0.049952
28 2 3 138 0.4 0 1 0.2325
28 2 3 139 0.4 0 1 0.21589
28 2 3 140 0.4 0 1 0.29877
28 2 3 141 0.5 0 1 0.033351
28 2 3 142 0.4 0 1 0.24908
28 2 3 143 0.3 0 1 0.34844
28 2 3 144 0.4 2 1 0.24915
28 2 3 145 0.5 2 1 0.23248
28 2 3 146 0.6 0 1 0.33208
28 2 3 147 0.3 0 1 0.48134
28 2 3 148 0.5 0 1 0.28226
28 2 3 149 0.6 0 1 0.21588
28 2 3 150 0.6 0 0 NA
28 2 3 151 0.4 0 1 0.29893
28 2 3 152 0.5 2 1 0.24912
28 2 3 153 0.5 0 1 0.26566
28 2 3 154 0.3 0 1 0.3319
28 2 3 155 0.4 0 1 0.23272
28 2 3 156 0.6 0 0 NA
28 2 3 157 0.4 0 1 0.29886
28 2 3 158 0.5 0 1 0.33204
28 2 3 159 0.5 0 1 0.28226
28 2 3 160 0.3 0 1 0.46479
28 2 4 1 0.4 0 1 0.29877
28 2 4 2 0.4 0 0 NA
28 2 4 3 0.5 0 1 0.11631
28 2 4 4 0.4 0 1 0.23247
28 2 4 5 0.5 0 0 NA
28 2 4 6 0.6 2 1 0.28227
28 2 4 7 0.3 0 1 0.31526
28 2 4 8 0.5 0 1 0.23251
28 2 4 9 0.5 0 1 0.26567
28 2 4 10 0.3 0 1 0.34857
28 2 4 11 0.3 0 1 0.28226
28 2 4 12 0.6 0 1 0.083134
28 2 4 13 0.5 0 1 0.21588
28 2 4 14 0.6 0 1 0.23248
28 2 4 15 0.4 0 1 0.24888
28 2 4 16 0.6 0 1 0.19936
28 2 4 17 0.6 0 1 0.24907
28 2 4 18 0.6 0 1 0.23247
28 2 4 19 0.6 0 1 0.24908
28 2 4 20 0.5 0 1 0.24908
28 2 4 21 0.3 2 1 0.29886
28 2 4 22 0.3 0 1 0.24906
28 2 4 23 0.3 0 1 0.26567
28 2 4 24 0.5 0 1 0.066548
28 2 4 25 0.3 0 1 0.31543
28 2 4 26 0.5 0 1 0.38183
28 2 4 27 0.6 0 1 0.14951
28 2 4 28 0.3 0 1 0.31545
28 2 4 29 0.3 0 1 0.33195
28 2 4 30 0.5 0 1 0.26574
28 2 4 31 0.5 0 1 0.23249
28 2 4 32 0.4 0 1 0.53117
28 2 4 33 0.4 0 1 0.28229
28 2 4 34 0.6 0 1 0.23249
28 2 4 35 0.3 0 1 0.36524
28 2 4 36 0.3 2 1 0.33204
28 2 4 37 0.3 0 1 0.36519
28 2 4 38 0.5 0 1 0.24887
28 2 4 39 0.6 0 1 0.36521
28 2 4 40 0.5 2 1 0.28226
28 2 4 41 0.3 0 1 0.28206
28 2 4 42 0.6 0 1 0.49791
28 2 4 43 0.6 0 1 0.23248
28 2 4 44 0.4 2 1 0.2989
28 2 4 45 0.6 0 1 0.21588
28 2 4 46 0.3 2 1 0.33207
28 2 4 47 0.3 0 1 0.31545
28 2 4 48 0.3 0 1 0.29885
28 2 4 49 0.5 0 1 0.28205
28 2 4 50 0.4 0 1 0.498
28 2 4 51 0.5 0 1 0.21604
28 2 4 52 0.4 0 1 0.38185
28 2 4 53 0.5 2 1 0.23228
28 2 4 54 0.5 0 1 0.31524
28 2 4 55 0.6 2 1 0.19929
28 2 4 56 0.6 0 1 0.18241
28 2 4 57 0.5 0 1 0.249
28 2 4 58 0.3 2 1 0.29865
28 2 4 59 0.5 0 1 0.24905
28 2 4 60 0.3 0 1 0.29888
28 2 4 61 0.4 0 1 0.23247
28 2 4 62 0.4 0 1 0.24905
28 2 4 63 0.6 0 1 0.066543
28 2 4 64 0.5 0 1 0.2491
28 2 4 65 0.4 0 1 0.33202
28 2 4 66 0.5 0 1 0.24907
28 2 4 67 0.6 2 1 0.14951
28 2 4 68 0.4 0 1 0.26546
28 2 4 69 0.4 0 1 0.21596
28 2 4 70 0.5 2 1 0.099713
28 2 4 71 0.3 0 1 0.29885
28 2 4 72 0.6 0 1 0.13284
28 2 4 73 0.3 0 1 0.36524
28 2 4 74 0.4 0 0 NA
28 2 4 75 0.6 0 1 0.26567
28 2 4 76 0.3 0 1 0.28227
28 2 4 77 0.3 0 1 0.26567
28 2 4 78 0.5 2 1 0.16609
28 2 4 79 0.5 0 1 0.099784
28 2 4 80 0.6 0 0 NA
28 2 4 81 0.6 0 1 0.31545
28 2 4 82 0.6 0 1 0.24899
28 2 4 83 0.3 0 1 0.31545
28 2 4 84 0.3 0 1 0.38183
28 2 4 85 0.6 0 1 0.33204
28 2 4 86 0.4 0 1 0.31545
28 2 4 87 0.6 0 1 0.36503
28 2 4 88 0.3 0 1 0.31537
28 2 4 89 0.6 0 1 0.14951
28 2 4 90 0.3 0 1 0.29882
28 2 4 91 0.3 0 1 0.29886
28 2 4 92 0.4 2 1 0.28233
28 2 4 93 0.3 0 1 0.26547
28 2 4 94 0.3 2 1 0.26542
28 2 4 95 0.5 0 1 0.23248
28 2 4 96 0.5 0 1 0.31543
28 2 4 97 0.5 0 1 0.16611
28 2 4 98 0.3 2 1 0.34863
28 2 4 99 0.6 0 1 0.21588
28 2 4 100 0.6 0 1 0.21588
28 2 4 101 0.4 0 1 0.31545
28 2 4 102 0.4 0 1 0.2159
28 2 4 103 0.6 2 1 0.33202
28 2 4 104 0.3 0 1 0.41502
28 2 4 105 0.5 0 1 0.79672
28 2 4 106 0.4 2 1 0.26566
28 2 4 107 0.6 0 1 0.39842
28 2 4 108 0.5 0 1 0.39843
28 2 4 109 0.4 0 1 0.016798
28 2 4 110 0.3 0 1 0.63073
28 2 4 111 0.4 0 1 0.59754
28 2 4 112 0.4 0 1 0.46472
28 2 4 113 0.4 2 1 0.41485
28 2 4 114 0.5 2 1 0.099523
28 2 4 115 0.5 0 1 0.44819
28 2 4 116 0.6 0 1 0.38184
28 2 4 117 0.5 0 1 0.38163
28 2 4 118 0.5 0 1 1.2281
28 2 4 119 0.5 2 1 0.66393
28 2 4 120 0.3 0 1 0.53117
28 2 4 121 0.6 0 1 0.82996
28 2 4 122 0.4 2 1 0.34863
28 2 4 123 0.5 2 1 0.33177
28 2 4 124 0.4 0 1 0.61386
28 2 4 125 0.6 2 0 NA
28 2 4 126 0.4 0 1 0.18269
28 2 4 127 0.3 2 1 0.24887
28 2 4 128 0.4 0 1 0.23248
28 2 4 129 0.5 2 1 0.1163
28 2 4 130 0.5 0 1 0.1993
28 2 4 131 0.4 0 1 0.29885
28 2 4 132 0.4 0 1 0.23246
28 2 4 133 0.4 0 1 0.44819
28 2 4 134 0.5 0 1 0.29888
28 2 4 135 0.3 0 1 0.31543
28 2 4 136 0.4 0 1 0.33203
28 2 4 137 0.3 0 1 0.29889
28 2 4 138 0.3 0 1 0.46479
28 2 4 139 0.4 0 1 0.44817
28 2 4 140 0.4 2 1 0.16609
28 2 4 141 0.6 0 1 0.28227
28 2 4 142 0.5 0 1 0.28229
28 2 4 143 0.4 0 1 0.216
28 2 4 144 0.4 2 1 0.33204
28 2 4 145 0.4 0 1 0.23248
28 2 4 146 0.6 0 1 0.26546
28 2 4 147 0.3 0 1 0.4316
28 2 4 148 0.3 0 1 0.14952
28 2 4 149 0.6 0 1 0.59754
28 2 4 150 0.4 2 1 0.28226
28 2 4 151 0.6 2 1 0.24907
28 2 4 152 0.6 2 1 0.1827
28 2 4 153 0.6 2 1 0.31551
28 2 4 154 0.4 0 1 0.39842
28 2 4 155 0.3 2 1 0.26566
28 2 4 156 0.6 0 1 0.28211
28 2 4 157 0.6 0 1 0.39843
28 2 4 158 0.5 0 1 0.26567
28 2 4 159 0.4 0 1 0.23249
28 2 4 160 0.5 0 1 0.29865
29 1 1 1 0.5 0 1 0.4482
29 1 1 2 0.6 0 1 0.38183
29 1 1 3 0.6 2 1 0.36522
29 1 1 4 0.5 2 1 0.46479
29 1 1 5 0.4 0 1 0.49807
29 1 1 6 0.6 0 1 0.31546
29 1 1 7 0.6 0 1 0.3488
29 1 1 8 0.5 0 1 0.43159
29 1 1 9 0.4 0 1 0.4482
29 1 1 10 0.3 0 1 0.51467
29 1 1 11 0.4 0 1 0.53117
29 1 1 12 0.5 2 1 0.46478
29 1 1 13 0.3 0 1 0.58074
29 1 1 14 0.5 0 1 0.3653
29 1 1 15 0.3 0 1 0.49798
29 1 1 16 0.3 2 1 0.4316
29 1 1 17 0.6 2 1 0.29886
29 1 1 18 0.3 0 1 0.3984
29 1 1 19 0.3 0 1 0.39842
29 1 1 20 0.5 0 1 0.28225
29 1 1 21 0.5 2 1 0.46478
29 1 1 22 0.3 0 1 0.54776
29 1 1 23 0.4 0 1 0.48146
29 1 1 24 0.3 2 1 0.4648
29 1 1 25 0.4 0 1 0.39842
29 1 1 26 0.4 0 1 0.36523
29 1 1 27 0.4 2 1 0.51456
29 1 1 28 0.6 0 1 0.34858
29 1 1 29 0.5 0 1 0.38161
29 1 1 30 0.3 0 1 0.39844
29 1 1 31 0.6 0 1 0.21587
29 1 1 32 0.3 0 1 0.21588
29 1 1 33 0.4 0 1 0.28204
29 1 1 34 0.6 2 1 0.049902
29 1 1 35 0.6 0 1 0.33204
29 1 1 36 0.4 0 1 0.38162
29 1 1 37 0.3 0 1 0.4482
29 1 1 38 0.4 0 1 0.4148
29 1 1 39 0.3 0 1 0.38182
29 1 1 40 0.6 2 1 0.23249
29 1 1 41 0.3 0 1 0.46479
29 1 1 42 0.4 0 1 0.31545
29 1 1 43 0.6 0 1 0.1495
29 1 1 44 0.5 0 1 0.38182
29 1 1 45 0.4 2 1 0.33176
29 1 1 46 0.5 0 1 0.36532
29 1 1 47 0.5 2 1 0.36529
29 1 1 48 0.5 0 1 0.38182
29 1 1 49 0.6 0 1 0.16611
29 1 1 50 0.4 0 1 0.34863
29 1 1 51 0.5 0 1 0.24911
29 1 1 52 0.4 2 1 0.415
29 1 1 53 0.5 0 1 0.415
29 1 1 54 0.3 0 1 0.39842
29 1 1 55 0.4 0 1 0.41501
29 1 1 56 0.4 0 1 0.44811
29 1 1 57 0.4 2 1 0.31543
29 1 1 58 0.3 0 1 0.43164
29 1 1 59 0.6 0 1 0.099515
29 1 1 60 0.6 0 1 0.39838
29 1 1 61 0.6 0 1 0.34863
29 1 1 62 0.5 0 1 0.58095
29 1 1 63 0.5 0 1 0.39841
29 1 1 64 0.6 0 1 0.33181
29 1 1 65 0.3 2 1 0.49798
29 1 1 66 0.5 0 1 0.29885
29 1 1 67 0.5 0 1 0.29885
29 1 1 68 0.6 0 1 0.39842
29 1 1 69 0.4 0 1 0.33183
29 1 1 70 0.5 0 1 0.24906
29 1 1 71 0.5 0 1 0.28224
29 1 1 72 0.6 0 1 0.23249
29 1 1 73 0.4 0 1 0.34863
29 1 1 74 0.4 0 1 0.31553
29 1 1 75 0.5 2 1 0.26565
29 1 1 76 0.6 0 1 0.26567
29 1 1 77 0.5 0 1 0.26568
29 1 1 78 0.4 2 1 0.34864
29 1 1 79 0.6 2 1 0.31518
29 1 1 80 0.5 0 1 0.31544
29 1 1 81 0.5 0 1 0.31544
29 1 1 82 0.4 0 1 0.36519
29 1 1 83 0.5 0 1 0.33204
29 1 1 84 0.6 2 1 0.36523
29 1 1 85 0.6 0 1 0.29908
29 1 1 86 0.4 0 1 0.33204
29 1 1 87 0.6 0 1 0.1661
29 1 1 88 0.3 2 1 0.48131
29 1 1 89 0.5 2 1 0.4148
29 1 1 90 0.3 2 1 0.38182
29 1 1 91 0.4 0 1 0.38183
29 1 1 92 0.3 0 1 0.39841
29 1 1 93 0.6 0 1 0.28226
29 1 1 94 0.4 0 1 0.31551
29 1 1 95 0.6 0 1 0.48139
29 1 1 96 0.6 0 1 0.34864
29 1 1 97 0.6 0 1 0.26567
29 1 1 98 0.5 0 1 0.41497
29 1 1 99 0.3 0 1 0.14951
29 1 1 100 0.5 0 0 NA
29 1 1 101 0.4 0 1 0.41504
29 1 1 102 0.6 0 1 0.41507
29 1 1 103 0.5 0 1 0.415
29 1 1 104 0.3 0 1 0.43162
29 1 1 105 0.4 0 1 0.4482
29 1 1 106 0.3 0 1 0.38181
29 1 1 107 0.3 0 1 0.34862
29 1 1 108 0.4 2 1 0.4314
29 1 1 109 0.3 0 1 0.46479
29 1 1 110 0.4 0 1 0.78009
29 1 1 111 0.5 0 1 0.4482
29 1 1 112 0.3 0 1 0.46479
29 1 1 113 0.4 0 1 0.3321
29 1 1 114 0.3 0 1 0.36532
29 1 1 115 0.6 2 1 0.28216
29 1 1 116 0.6 0 1 0.31538
29 1 1 117 0.4 0 1 0.33204
29 1 1 118 0.6 0 1 0.44819
29 1 1 119 0.6 2 1 0.016771
29 1 1 120 0.3 0 1 0.5145
29 1 1 121 0.6 0 1 0.41501
29 1 1 122 0.6 0 1 0.18269
29 1 1 123 0.6 0 1 0.44816
29 1 1 124 0.5 0 1 0.46473
29 1 1 125 0.6 0 1 0.51456
29 1 1 126 0.4 0 1 0.28226
29 1 1 127 0.5 0 1 0.38153
29 1 1 128 0.6 0 1 0.1494
29 1 1 129 0.3 0 1 0.78007
29 1 1 130 0.6 0 0 NA
29 1 1 131 0.3 0 1 0.49778
29 1 1 132 0.6 0 1 0.38161
29 1 1 133 0.3 0 1 0.68047
29 1 1 134 0.6 0 1 0.33203
29 1 1 135 0.3 0 1 0.39849
29 1 1 136 0.4 0 1 0.33203
29 1 1 137 0.4 0 1 0.29884
29 1 1 138 0.5 0 1 0.24907
29 1 1 139 0.4 0 1 0.31524
29 1 1 140 0.5 0 1 0.36521
29 1 1 141 0.4 0 1 0.56435
29 1 1 142 0.3 2 1 0.73036
29 1 1 143 0.3 0 1 0.43129
29 1 1 144 0.4 2 1 0.56435
29 1 1 145 0.5 0 1 0.39834
29 1 1 146 0.3 0 1 0.4314
29 1 1 147 0.4 0 1 0.41501
29 1 1 148 0.5 2 1 0.51457
29 1 1 149 0.5 0 1 0.91295
29 1 1 150 0.3 0 1 0.71368
29 1 1 151 0.5 0 1 0.58107
29 1 1 152 0.5 0 1 0.34862
29 1 1 153 0.3 2 1 0.74686
29 1 1 154 0.4 0 1 0.4314
29 1 1 155 0.3 2 1 0.63075
29 1 1 156 0.3 0 1 0.4316
29 1 1 157 0.4 2 1 0.44819
29 1 1 158 0.5 2 1 0.64719
29 1 1 159 0.3 0 1 0.6805
29 1 1 160 0.3 0 1 0.36523
29 1 2 1 0.5 0 1 0.58101
29 1 2 2 0.3 0 1 0.38182
29 1 2 3 0.6 2 1 0.21588
29 1 2 4 0.4 0 1 0.31523
29 1 2 5 0.4 0 1 0.28226
29 1 2 6 0.6 0 1 0.26546
29 1 2 7 0.4 2 1 0.41481
29 1 2 8 0.6 2 1 0.28226
29 1 2 9 0.3 0 1 0.44819
29 1 2 10 0.5 0 1 0.31544
29 1 2 11 0.4 0 1 0.38182
29 1 2 12 0.4 2 1 0.11625
29 1 2 13 0.4 0 1 0.53096
29 1 2 14 0.4 0 1 0.083141
29 1 2 15 0.4 0 1 0.41502
29 1 2 16 0.6 0 1 0.14944
29 1 2 17 0.3 2 1 0.76348
29 1 2 18 0.3 0 1 0.68045
29 1 2 19 0.6 0 1 0.44839
29 1 2 20 0.6 0 1 0.36522
29 1 2 21 0.6 0 1 0.38178
29 1 2 22 0.4 0 1 0.3321
29 1 2 23 0.5 2 1 0.44799
29 1 2 24 0.6 0 1 0.23247
29 1 2 25 0.3 0 1 0.49798
29 1 2 26 0.6 0 1 0.19928
29 1 2 27 0.5 0 1 0.26567
29 1 2 28 0.4 0 1 0.4316
29 1 2 29 0.6 0 1 0.44818
29 1 2 30 0.4 0 1 0.61413
29 1 2 31 0.3 0 1 0.36501
29 1 2 32 0.3 2 1 0.49798
29 1 2 33 0.5 0 1 0.26545
29 1 2 34 0.6 0 1 0.31541
29 1 2 35 0.4 0 1 0.4482
29 1 2 36 0.3 0 1 0.49777
29 1 2 37 0.4 0 1 0.43154
29 1 2 38 0.3 0 1 0.46478
