sub ses blk trl locGlob cond acc rt
31 2 3 143 2 2 1 0.39856
31 2 3 144 2 0 1 0.46483
31 2 3 145 2 2 1 0.39844
31 2 3 146 2 0 1 0.36527
31 2 3 147 2 2 1 0.51458
31 2 3 148 2 2 1 0.54779
31 2 3 149 2 2 1 0.36518
31 2 3 150 2 2 1 0.38182
31 2 3 151 2 2 1 0.66405
31 2 3 152 2 0 1 0.44824
31 2 3 153 2 0 1 0.59759
31 2 3 154 2 2 1 0.38188
31 2 3 155 2 2 1 0.43164
31 2 3 156 2 0 1 0.33208
31 2 3 157 2 2 0 0.29885
31 2 3 158 2 2 1 0.64738
31 2 3 159 2 2 1 0.39844
31 2 3 160 2 0 1 0.36534
31 2 4 1 1 2 1 0.64736
31 2 4 2 1 2 1 0.54778
31 2 4 3 1 0 1 0.4649
31 2 4 4 1 2 1 0.66408
31 2 4 5 1 0 1 0.51461
31 2 4 6 1 0 1 0.46488
31 2 4 7 1 0 1 0.51433
31 2 4 8 1 0 1 0.43165
31 2 4 9 1 2 1 0.56433
31 2 4 10 1 0 1 0.44825
31 2 4 11 1 0 1 0.41499
31 2 4 12 1 2 1 0.49794
31 2 4 13 1 0 1 0.51441
31 2 4 14 1 0 1 0.54775
31 2 4 15 1 2 1 0.53116
31 2 4 16 1 2 1 0.4814
31 2 4 17 1 0 1 0.38182
31 2 4 18 1 2 1 0.58092
31 2 4 19 1 0 1 0.41506
31 2 4 20 1 0 1 0.5312
31 2 4 21 1 0 1 0.38181
31 2 4 22 1 2 1 0.5312
31 2 4 23 1 0 1 0.48149
31 2 4 24 1 0 1 0.61419
31 2 4 25 1 0 1 0.44821
31 2 4 26 1 0 1 0.86303
31 2 4 27 1 2 1 0.54774
31 2 4 28 1 2 1 0.56437
31 2 4 29 1 2 1 0.56437
31 2 4 30 1 0 1 0.61398
31 2 4 31 1 0 1 0.46477
31 2 4 32 1 2 1 0.58098
31 2 4 33 1 0 1 0.53111
31 2 4 34 1 0 1 0.71368
31 2 4 35 1 0 1 0.46483
31 2 4 36 1 2 1 0.64737
31 2 4 37 1 2 1 0.43165
31 2 4 38 1 2 1 0.78023
31 2 4 39 1 0 1 0.63078
31 2 4 40 1 2 1 0.5312
31 2 4 41 1 2 1 0.54786
31 2 4 42 1 2 1 0.44824
31 2 4 43 1 2 1 0.68055
31 2 4 44 1 2 1 0.69714
31 2 4 45 1 2 1 0.54781
31 2 4 46 1 0 1 0.59752
31 2 4 47 1 2 1 0.54779
31 2 4 48 1 0 1 0.4318
31 2 4 49 1 0 1 0.54779
31 2 4 50 1 2 1 0.63074
31 2 4 51 1 2 1 0.5146
31 2 4 52 1 2 1 0.56438
31 2 4 53 1 0 1 0.44823
31 2 4 54 1 0 1 0.49801
31 2 4 55 1 2 1 0.53121
31 2 4 56 1 0 1 0.53121
31 2 4 57 1 2 1 0.56409
31 2 4 58 1 2 1 0.68055
31 2 4 59 1 0 1 0.4814
31 2 4 60 1 0 1 0.43166
31 2 4 61 1 0 1 0.44828
31 2 4 62 1 0 1 0.79669
31 2 4 63 1 2 1 0.58103
31 2 4 64 1 0 1 0.46477
31 2 4 65 1 0 1 0.5478
31 2 4 66 1 0 1 0.54781
31 2 4 67 1 0 1 0.498
31 2 4 68 1 2 1 0.51465
31 2 4 69 1 2 1 0.53121
31 2 4 70 1 2 1 0.58099
31 2 4 71 1 2 1 0.76359
31 2 4 72 1 2 0 1.0787
31 2 4 73 1 0 1 0.51469
31 2 4 74 1 2 1 0.49811
31 2 4 75 1 2 1 0.58101
31 2 4 76 1 2 1 0.48143
31 2 4 77 1 2 1 0.56448
31 2 4 78 1 2 1 0.49785
31 2 4 79 1 2 1 0.51475
31 2 4 80 1 0 1 0.51466
31 2 4 81 1 2 1 0.56447
31 2 4 82 1 2 1 0.53121
31 2 4 83 1 2 1 0.61424
31 2 4 84 1 2 1 0.68055
31 2 4 85 1 0 1 0.49802
31 2 4 86 1 0 1 0.66396
31 2 4 87 1 2 1 0.39844
31 2 4 88 1 0 0 0.63077
31 2 4 89 1 2 1 0.59758
31 2 4 90 1 2 1 0.5312
31 2 4 91 1 2 1 0.63083
31 2 4 92 1 0 1 0.63077
31 2 4 93 1 0 1 0.58099
31 2 4 94 1 2 1 0.56438
31 2 4 95 1 2 1 0.61419
31 2 4 96 1 0 1 0.61415
31 2 4 97 1 2 1 0.61416
31 2 4 98 1 0 1 0.64744
31 2 4 99 1 0 1 0.44832
31 2 4 100 1 0 1 0.51473
31 2 4 101 1 2 1 0.64735
31 2 4 102 1 2 1 0.56455
31 2 4 103 1 0 1 0.53131
31 2 4 104 1 0 1 0.49804
31 2 4 105 1 0 0 0.48136
31 2 4 106 1 2 1 0.69715
31 2 4 107 1 0 1 0.48142
31 2 4 108 1 0 1 0.61417
31 2 4 109 1 0 1 0.7302
31 2 4 110 1 2 1 0.84656
31 2 4 111 1 2 1 0.58097
31 2 4 112 1 2 1 0.58092
31 2 4 113 1 0 1 0.39852
31 2 4 114 1 0 1 0.5646
31 2 4 115 1 0 1 0.43166
31 2 4 116 1 0 1 0.49802
31 2 4 117 1 2 1 0.38189
31 2 4 118 1 0 1 0.43162
31 2 4 119 1 0 1 0.43169
31 2 4 120 1 0 1 0.63079
31 2 4 121 1 2 1 1.0125
31 2 4 122 1 0 1 0.51459
31 2 4 123 1 0 1 0.48127
31 2 4 124 1 2 1 0.71374
31 2 4 125 1 0 1 0.48125
31 2 4 126 1 2 1 0.71374
31 2 4 127 1 0 1 0.44825
31 2 4 128 1 0 1 0.44815
31 2 4 129 1 2 1 0.58101
31 2 4 130 1 2 1 0.5146
31 2 4 131 1 2 1 0.51456
31 2 4 132 1 2 1 0.48142
31 2 4 133 1 2 0 0.51461
31 2 4 134 1 2 1 0.59763
31 2 4 135 1 2 1 0.48142
31 2 4 136 1 0 1 0.46494
31 2 4 137 1 0 1 0.41504
31 2 4 138 1 0 1 0.43165
31 2 4 139 1 2 0 0.48142
31 2 4 140 1 2 1 1.0456
31 2 4 141 1 2 1 0.49804
31 2 4 142 1 0 1 0.54786
31 2 4 143 1 0 1 0.49797
31 2 4 144 1 0 1 0.53122
31 2 4 145 1 0 1 0.64735
31 2 4 146 1 0 1 0.43167
31 2 4 147 1 2 1 0.64745
31 2 4 148 1 0 1 0.49773
31 2 4 149 1 0 1 0.43143
31 2 4 150 1 2 1 0.5976
31 2 4 151 1 0 1 0.58105
31 2 4 152 1 0 1 0.53143
31 2 4 153 1 2 1 0.56439
31 2 4 154 1 2 1 0.53096
31 2 4 155 1 2 1 0.54774
31 2 4 156 1 2 1 0.66384
31 2 4 157 1 0 1 0.74701
31 2 4 158 1 0 1 0.71381
31 2 4 159 1 2 1 0.5644
31 2 4 160 1 2 1 0.58098
32 1 1 1 2 0 1 0.38194
32 1 1 2 2 0 1 0.39852
32 1 1 3 2 2 1 0.41502
32 1 1 4 2 2 1 0.43161
32 1 1 5 2 0 1 0.46483
32 1 1 6 2 2 1 0.36518
32 1 1 7 2 2 1 0.39843
32 1 1 8 2 2 1 0.44822
32 1 1 9 2 2 1 0.43162
32 1 1 10 2 0 1 0.43162
32 1 1 11 2 0 1 0.48125
32 1 1 12 2 0 1 0.3985
32 1 1 13 2 0 1 0.36524
32 1 1 14 2 2 1 0.43159
32 1 1 15 2 0 1 0.34877
32 1 1 16 2 0 1 0.36508
32 1 1 17 2 2 1 0.33205
32 1 1 18 2 0 0 0.31546
32 1 1 19 2 0 1 0.5312
32 1 1 20 2 2 1 0.41508
32 1 1 21 2 0 1 0.41509
32 1 1 22 2 0 1 0.43316
32 1 1 23 2 0 1 0.38168
32 1 1 24 2 0 1 0.34869
32 1 1 25 2 2 1 0.44821
32 1 1 26 2 0 1 0.36526
32 1 1 27 2 0 1 0.33211
32 1 1 28 2 2 1 0.39834
32 1 1 29 2 0 0 0.38178
32 1 1 30 2 2 1 0.3985
32 1 1 31 2 0 1 0.34871
32 1 1 32 2 0 1 0.31546
32 1 1 33 2 0 1 0.41508
32 1 1 34 2 2 1 0.41502
32 1 1 35 2 2 1 0.3318
32 1 1 36 2 2 1 0.41508
32 1 1 37 2 2 1 0.38183
32 1 1 38 2 0 1 0.3653
32 1 1 39 2 2 1 0.44823
32 1 1 40 2 2 0 0.39837
32 1 1 41 2 2 1 0.41508
32 1 1 42 2 2 1 0.36523
32 1 1 43 2 2 1 0.38185
32 1 1 44 2 0 1 0.38175
32 1 1 45 2 0 1 0.26559
32 1 1 46 2 2 1 0.29887
32 1 1 47 2 0 1 0.33204
32 1 1 48 2 0 1 0.3985
32 1 1 49 2 0 0 0.31558
32 1 1 50 2 0 1 0.4814
32 1 1 51 2 2 1 0.39843
32 1 1 52 2 2 0 0.38186
32 1 1 53 2 2 1 0.41521
32 1 1 54 2 0 1 0.43174
32 1 1 55 2 0 1 0.36524
32 1 1 56 2 2 0 0.33204
32 1 1 57 2 2 0 0.71368
32 1 1 58 2 0 1 0.39842
32 1 1 59 2 0 1 0.43156
32 1 1 60 2 0 1 0.3985
32 1 1 61 2 0 1 0.34865
32 1 1 62 2 0 1 0.46479
32 1 1 63 2 2 1 0.3818
32 1 1 64 2 2 1 0.39842
32 1 1 65 2 2 0 0.4648
32 1 1 66 2 0 1 0.56429
32 1 1 67 2 0 1 0.46472
32 1 1 68 2 0 1 0.44821
32 1 1 69 2 0 1 0.41509
32 1 1 70 2 0 0 0.38183
32 1 1 71 2 0 1 0.58104
32 1 1 72 2 2 1 0.34865
32 1 1 73 2 0 1 0.41501
32 1 1 74 2 2 1 0.36516
32 1 1 75 2 2 0 0.38183
32 1 1 76 2 0 1 0.51459
32 1 1 77 2 2 1 0.38176
32 1 1 78 2 2 1 0.39841
32 1 1 79 2 2 1 0.4648
32 1 1 80 2 2 1 0.46481
32 1 1 81 2 2 1 0.78015
32 1 1 82 2 0 1 0.38181
32 1 1 83 2 0 1 0.48126
32 1 1 84 2 2 1 0.4648
32 1 1 85 2 2 1 0.43161
32 1 1 86 2 0 1 0.39843
32 1 1 87 2 2 1 0.36524
32 1 1 88 2 2 1 0.44815
32 1 1 89 2 0 1 0.39838
32 1 1 90 2 0 1 0.39844
32 1 1 91 2 2 1 0.36528
32 1 1 92 2 0 1 0.46477
32 1 1 93 2 0 1 0.34856
32 1 1 94 2 2 1 0.36518
32 1 1 95 2 2 1 0.34871
32 1 1 96 2 2 1 0.33206
32 1 1 97 2 2 1 0.41505
32 1 1 98 2 0 1 0.38191
32 1 1 99 2 0 1 0.38181
32 1 1 100 2 2 1 0.39831
32 1 1 101 2 0 1 0.36529
32 1 1 102 2 0 1 0.41502
32 1 1 103 2 2 1 0.39842
32 1 1 104 2 2 1 0.56436
32 1 1 105 2 0 1 0.3652
32 1 1 106 2 0 1 0.41504
32 1 1 107 2 0 1 0.36533
32 1 1 108 2 2 1 0.48134
32 1 1 109 2 2 1 0.46477
32 1 1 110 2 2 1 0.38183
32 1 1 111 2 0 1 0.38184
32 1 1 112 2 0 1 0.38183
32 1 1 113 2 0 1 0.49803
32 1 1 114 2 0 1 0.41501
32 1 1 115 2 2 1 0.46483
32 1 1 116 2 0 1 0.39842
32 1 1 117 2 0 0 0.43161
32 1 1 118 2 2 1 0.61413
32 1 1 119 2 2 1 0.43154
32 1 1 120 2 2 1 0.36531
32 1 1 121 2 0 1 0.38185
32 1 1 122 2 0 1 0.43162
32 1 1 123 2 2 1 0.34857
32 1 1 124 2 2 0 0.4151
32 1 1 125 2 2 1 0.41502
32 1 1 126 2 2 1 0.41501
32 1 1 127 2 0 1 0.44821
32 1 1 128 2 2 1 0.44834
32 1 1 129 2 2 1 0.41502
32 1 1 130 2 2 0 0.34859
32 1 1 131 2 0 1 0.49828
32 1 1 132 2 0 1 0.38185
32 1 1 133 2 2 1 0.48142
32 1 1 134 2 0 1 0.41499
32 1 1 135 2 0 1 0.54771
32 1 1 136 2 2 1 0.43163
32 1 1 137 2 0 1 0.39828
32 1 1 138 2 0 1 0.44826
32 1 1 139 2 2 1 0.46479
32 1 1 140 2 2 1 0.53119
32 1 1 141 2 2 1 0.41498
32 1 1 142 2 0 1 0.48139
32 1 1 143 2 2 1 0.38178
32 1 1 144 2 2 1 0.38188
32 1 1 145 2 0 1 0.43152
32 1 1 146 2 0 1 0.39843
32 1 1 147 2 2 1 0.38184
32 1 1 148 2 0 0 0.33205
32 1 1 149 2 2 1 0.53116
32 1 1 150 2 2 1 0.41501
32 1 1 151 2 0 1 0.39842
32 1 1 152 2 0 1 0.39853
32 1 1 153 2 2 1 0.39861
32 1 1 154 2 0 1 0.3986
32 1 1 155 2 2 1 0.31577
32 1 1 156 2 2 1 0.39862
32 1 1 157 2 2 1 0.41501
32 1 1 158 2 0 1 0.3985
32 1 1 159 2 2 1 0.48136
32 1 1 160 2 2 1 0.56435
32 1 2 1 1 2 0 0.41495
32 1 2 2 1 0 1 0.56431
32 1 2 3 1 2 1 0.58103
32 1 2 4 1 0 1 0.49808
32 1 2 5 1 0 1 0.58076
32 1 2 6 1 2 1 0.5478
32 1 2 7 1 2 0 0.49793
32 1 2 8 1 0 1 0.46482
32 1 2 9 1 0 1 0.53116
32 1 2 10 1 2 1 0.51453
32 1 2 11 1 2 0 0.46501
32 1 2 12 1 0 1 0.59751
32 1 2 13 1 2 1 0.5146
32 1 2 14 1 2 0 0.4317
32 1 2 15 1 0 1 0.48139
32 1 2 16 1 0 1 0.43165
32 1 2 17 1 2 1 0.51474
32 1 2 18 1 0 1 0.44837
32 1 2 19 1 0 1 0.49812
32 1 2 20 1 2 1 0.56438
32 1 2 21 1 2 1 0.43155
32 1 2 22 1 0 1 0.48139
32 1 2 23 1 2 1 0.53124
32 1 2 24 1 0 1 0.44833
32 1 2 25 1 2 1 0.48136
32 1 2 26 1 2 1 0.53113
32 1 2 27 1 2 1 0.61414
32 1 2 28 1 0 1 0.54758
32 1 2 29 1 2 1 0.49799
32 1 2 30 1 0 1 0.43159
32 1 2 31 1 0 1 0.49793
32 1 2 32 1 2 1 0.49803
32 1 2 33 1 2 1 0.59737
32 1 2 34 1 0 1 0.4482
32 1 2 35 1 0 1 0.43165
32 1 2 36 1 0 1 0.48136
32 1 2 37 1 2 1 0.48135
32 1 2 38 1 2 0 0.46479
32 1 2 39 1 0 1 0.48138
32 1 2 40 1 2 1 0.54773
32 1 2 41 1 2 1 0.41506
32 1 2 42 1 2 1 0.51458
32 1 2 43 1 0 1 0.44822
32 1 2 44 1 0 0 0.41501
32 1 2 45 1 2 1 0.49793
32 1 2 46 1 0 1 0.4814
32 1 2 47 1 0 1 0.46486
32 1 2 48 1 0 0 0.54778
32 1 2 49 1 2 0 0.49805
32 1 2 50 1 0 1 0.54791
32 1 2 51 1 2 1 0.56417
32 1 2 52 1 2 1 0.51458
32 1 2 53 1 0 1 0.4814
32 1 2 54 1 0 1 0.46481
32 1 2 55 1 0 1 0.49788
32 1 2 56 1 0 1 0.46476
32 1 2 57 1 0 1 0.63074
32 1 2 58 1 2 1 0.56436
32 1 2 59 1 0 1 0.54778
32 1 2 60 1 2 0 0.46479
32 1 2 61 1 2 1 0.56437
32 1 2 62 1 0 1 0.41506
32 1 2 63 1 0 1 0.46481
32 1 2 64 1 2 1 0.43168
32 1 2 65 1 2 1 0.4814
32 1 2 66 1 2 1 0.46479
32 1 2 67 1 0 1 0.41495
32 1 2 68 1 2 1 0.51458
32 1 2 69 1 2 1 0.53116
32 1 2 70 1 2 1 0.43155
32 1 2 71 1 0 1 0.43169
32 1 2 72 1 0 1 0.39846
32 1 2 73 1 2 1 0.49805
32 1 2 74 1 0 1 0.43171
32 1 2 75 1 2 0 0.39843
32 1 2 76 1 2 1 0.4814
32 1 2 77 1 0 1 0.46481
32 1 2 78 1 0 1 0.39849
32 1 2 79 1 2 1 0.5146
32 1 2 80 1 2 1 0.61417
32 1 2 81 1 2 1 0.58089
32 1 2 82 1 0 1 0.43175
32 1 2 83 1 0 1 0.4981
32 1 2 84 1 2 1 0.44827
32 1 2 85 1 2 1 0.49799
32 1 2 86 1 2 1 0.56436
32 1 2 87 1 2 0 0.43162
32 1 2 88 1 0 0 0.48142
32 1 2 89 1 0 1 0.61411
32 1 2 90 1 0 1 0.41497
32 1 2 91 1 2 1 0.6639
32 1 2 92 1 2 1 0.448
32 1 2 93 1 2 1 0.51466
32 1 2 94 1 2 1 0.43155
32 1 2 95 1 2 1 0.66399
32 1 2 96 1 2 1 0.5811
32 1 2 97 1 2 1 0.58095
32 1 2 98 1 2 1 0.59756
32 1 2 99 1 2 1 0.54779
32 1 2 100 1 0 1 0.51447
32 1 2 101 1 0 1 0.54778
32 1 2 102 1 2 1 0.5644
32 1 2 103 1 2 1 0.43166
32 1 2 104 1 2 1 0.44823
32 1 2 105 1 0 1 0.46477
32 1 2 106 1 0 1 0.43162
32 1 2 107 1 2 1 0.46474
32 1 2 108 1 0 1 0.51458
32 1 2 109 1 0 1 0.38183
32 1 2 110 1 0 1 0.43163
32 1 2 111 1 2 0 0.51454
32 1 2 112 1 0 1 0.43162
32 1 2 113 1 2 1 0.66364
32 1 2 114 1 0 1 0.54772
32 1 2 115 1 0 1 0.43173
32 1 2 116 1 0 1 0.54786
32 1 2 117 1 0 1 0.4484
32 1 2 118 1 0 1 0.36523
32 1 2 119 1 0 1 0.46482
32 1 2 120 1 0 1 0.39842
32 1 2 121 1 0 1 0.4482
32 1 2 122 1 2 1 0.49799
32 1 2 123 1 2 0 0.36523
32 1 2 124 1 2 0 0.44821
32 1 2 125 1 2 1 0.56424
32 1 2 126 1 2 1 0.48139
32 1 2 127 1 0 1 0.38189
32 1 2 128 1 2 1 0.64735
32 1 2 129 1 0 1 0.46475
32 1 2 130 1 2 0 0.4316
32 1 2 131 1 2 1 0.48138
32 1 2 132 1 0 1 0.48139
32 1 2 133 1 2 1 0.58096
32 1 2 134 1 2 1 0.49803
32 1 2 135 1 0 1 0.43168
32 1 2 136 1 2 1 0.49799
32 1 2 137 1 0 1 0.38177
32 1 2 138 1 0 1 0.41502
32 1 2 139 1 0 1 0.46481
32 1 2 140 1 2 0 0.53127
32 1 2 141 1 2 1 0.46482
32 1 2 142 1 0 1 0.53118
32 1 2 143 1 0 1 0.44821
32 1 2 144 1 0 1 0.51462
32 1 2 145 1 2 1 0.56435
32 1 2 146 1 2 0 0.51466
32 1 2 147 1 0 1 0.51476
32 1 2 148 1 0 1 0.59763
32 1 2 149 1 0 1 0.43161
32 1 2 150 1 2 0 0.3984
32 1 2 151 1 2 1 0.64735
32 1 2 152 1 0 1 0.498
32 1 2 153 1 0 1 0.49809
32 1 2 154 1 2 0 0.41502
32 1 2 155 1 2 1 0.66401
32 1 2 156 1 0 1 0.56442
32 1 2 157 1 0 1 0.44828
32 1 2 158 1 0 1 0.46476
32 1 2 159 1 0 1 0.4481
32 1 2 160 1 0 1 0.41521
32 1 3 1 2 0 1 0.38181
32 1 3 2 2 2 1 0.46479
32 1 3 3 2 2 1 0.43161
32 1 3 4 2 0 1 0.34863
32 1 3 5 2 0 1 0.41516
32 1 3 6 2 0 1 0.41501
32 1 3 7 2 2 1 0.33211
32 1 3 8 2 2 1 0.31551
32 1 3 9 2 2 1 0.36518
32 1 3 10 2 0 1 0.39839
32 1 3 11 2 0 1 0.34863
32 1 3 12 2 2 1 0.36524
32 1 3 13 2 2 1 0.43162
32 1 3 14 2 2 0 0.38183
32 1 3 15 2 0 1 0.41504
32 1 3 16 2 0 1 0.43154
32 1 3 17 2 0 0 0.36528
32 1 3 18 2 2 1 0.43177
32 1 3 19 2 0 1 0.36533
32 1 3 20 2 0 1 0.41506
32 1 3 21 2 0 1 0.46481
32 1 3 22 2 2 0 0.49796
32 1 3 23 2 0 1 0.41494
32 1 3 24 2 0 1 0.41497
32 1 3 25 2 0 1 0.39849
32 1 3 26 2 2 1 0.36529
32 1 3 27 2 2 1 0.44822
32 1 3 28 2 2 1 0.38182
32 1 3 29 2 2 1 0.41502
32 1 3 30 2 0 1 0.38178
32 1 3 31 2 0 1 0.36523
32 1 3 32 2 2 0 0.34877
32 1 3 33 2 2 1 0.44835
32 1 3 34 2 2 1 0.43176
32 1 3 35 2 0 1 0.38177
32 1 3 36 2 2 1 0.46491
32 1 3 37 2 0 1 0.36532
32 1 3 38 2 0 1 0.38187
32 1 3 39 2 2 1 0.41508
32 1 3 40 2 2 1 0.36535
32 1 3 41 2 0 1 0.43166
32 1 3 42 2 0 1 0.36514
32 1 3 43 2 2 1 0.41509
32 1 3 44 2 0 1 0.36523
32 1 3 45 2 0 1 0.38183
32 1 3 46 2 0 1 0.33208
32 1 3 47 2 0 0 0.33204
32 1 3 48 2 2 1 0.41512
32 1 3 49 2 0 1 0.4151
32 1 3 50 2 0 1 0.39842
32 1 3 51 2 2 1 0.39844
32 1 3 52 2 0 1 0.36524
32 1 3 53 2 2 0 0.43169
32 1 3 54 2 0 1 0.39843
32 1 3 55 2 2 1 0.38193
32 1 3 56 2 0 1 0.38183
32 1 3 57 2 2 1 0.54778
32 1 3 58 2 2 1 0.46487
32 1 3 59 2 2 1 0.43165
32 1 3 60 2 2 1 0.38183
32 1 3 61 2 2 0 0.4152
32 1 3 62 2 0 1 0.43162
32 1 3 63 2 2 1 0.41502
32 1 3 64 2 2 1 0.34855
32 1 3 65 2 0 1 0.36524
32 1 3 66 2 2 1 0.41512
32 1 3 67 2 0 1 0.43161
32 1 3 68 2 2 1 0.3653
32 1 3 69 2 2 1 0.33213
32 1 3 70 2 0 1 0.41502
32 1 3 71 2 2 1 0.3817
32 1 3 72 2 0 1 0.39847
32 1 3 73 2 2 1 0.41496
32 1 3 74 2 0 1 0.46479
32 1 3 75 2 2 1 0.4482
32 1 3 76 2 0 1 0.39834
32 1 3 77 2 0 0 0.34864
32 1 3 78 2 0 1 0.39849
32 1 3 79 2 2 1 0.39842
32 1 3 80 2 0 0 0.34865
32 1 3 81 2 0 1 0.59751
32 1 3 82 2 0 1 0.81322
32 1 3 83 2 2 1 0.44841
32 1 3 84 2 0 1 0.44838
32 1 3 85 2 2 1 0.43177
32 1 3 86 2 0 1 0.41502
32 1 3 87 2 0 1 0.44834
32 1 3 88 2 0 1 0.38191
32 1 3 89 2 2 1 0.4482
32 1 3 90 2 0 1 0.39842
32 1 3 91 2 2 1 0.38189
32 1 3 92 2 0 1 0.41495
32 1 3 93 2 0 1 0.36518
32 1 3 94 2 2 1 0.33199
32 1 3 95 2 0 1 0.44828
32 1 3 96 2 2 1 0.3819
32 1 3 97 2 0 1 0.41495
32 1 3 98 2 2 1 0.44821
32 1 3 99 2 0 0 0.43162
32 1 3 100 2 0 1 0.49788
32 1 3 101 2 0 1 0.51459
32 1 3 102 2 0 1 0.48138
32 1 3 103 2 0 1 0.6474
32 1 3 104 2 2 0 0.43166
32 1 3 105 2 0 1 0.46486
32 1 3 106 2 0 1 0.53118
32 1 3 107 2 2 1 0.46467
32 1 3 108 2 2 1 0.84646
32 1 3 109 2 2 1 0.4316
32 1 3 110 2 2 1 0.44816
32 1 3 111 2 2 0 0.46488
32 1 3 112 2 0 1 0.4814
32 1 3 113 2 2 1 0.39845
32 1 3 114 2 2 1 0.33198
32 1 3 115 2 2 1 0.38188
32 1 3 116 2 2 1 0.38174
32 1 3 117 2 2 1 0.36525
32 1 3 118 2 2 1 0.38184
32 1 3 119 2 0 1 0.38187
32 1 3 120 2 0 0 0.33209
32 1 3 121 2 0 1 0.39849
32 1 3 122 2 2 1 0.36524
32 1 3 123 2 2 1 0.33201
32 1 3 124 2 0 1 0.4317
32 1 3 125 2 0 1 0.36525
32 1 3 126 2 2 1 0.3985
32 1 3 127 2 2 1 0.39836
32 1 3 128 2 0 1 0.41511
32 1 3 129 2 0 1 0.4648
32 1 3 130 2 2 1 0.41502
32 1 3 131 2 2 0 0.36524
32 1 3 132 2 2 1 0.49797
32 1 3 133 2 0 1 0.36529
32 1 3 134 2 0 1 0.5311
32 1 3 135 2 2 0 0.44808
32 1 3 136 2 0 1 0.71372
32 1 3 137 2 2 1 0.48135
32 1 3 138 2 2 1 0.39844
32 1 3 139 2 2 1 0.39842
32 1 3 140 2 2 1 0.34863
32 1 3 141 2 0 1 0.3154
32 1 3 142 2 0 1 0.41509
32 1 3 143 2 0 1 0.56432
32 1 3 144 2 0 1 0.3819
32 1 3 145 2 0 1 0.4814
32 1 3 146 2 2 1 0.41514
32 1 3 147 2 0 1 0.43165
32 1 3 148 2 0 1 0.36518
32 1 3 149 2 2 1 0.36516
32 1 3 150 2 2 1 0.36524
32 1 3 151 2 2 1 0.53114
32 1 3 152 2 2 1 0.36525
32 1 3 153 2 2 1 0.36524
32 1 3 154 2 2 1 0.33213
32 1 3 155 2 0 0 0.38192
32 1 3 156 2 0 1 0.46475
32 1 3 157 2 2 1 0.39843
32 1 3 158 2 2 1 0.48151
32 1 3 159 2 2 1 0.51459
32 1 3 160 2 0 1 0.39837
32 1 4 1 1 0 1 0.51453
32 1 4 2 1 2 1 0.51458
32 1 4 3 1 0 1 0.63048
32 1 4 4 1 2 1 0.46453
32 1 4 5 1 2 1 0.43136
32 1 4 6 1 2 1 0.51452
32 1 4 7 1 0 1 0.66393
32 1 4 8 1 0 1 0.48151
32 1 4 9 1 2 1 0.53125
32 1 4 10 1 0 1 0.41501
32 1 4 11 1 0 1 0.44829
32 1 4 12 1 0 1 0.48134
32 1 4 13 1 2 1 0.64725
32 1 4 14 1 2 1 0.66394
32 1 4 15 1 2 1 0.46477
32 1 4 16 1 2 1 0.38184
32 1 4 17 1 2 1 0.34857
32 1 4 18 1 2 1 0.43157
32 1 4 19 1 0 1 0.41501
32 1 4 20 1 2 1 0.54777
32 1 4 21 1 0 1 0.41503
32 1 4 22 1 0 1 0.46489
32 1 4 23 1 0 1 0.3819
32 1 4 24 1 2 1 0.51459
32 1 4 25 1 2 1 0.36528
32 1 4 26 1 0 0 0.43162
32 1 4 27 1 0 1 0.54777
32 1 4 28 1 2 1 0.48133
32 1 4 29 1 2 1 0.49801
32 1 4 30 1 2 1 0.49799
32 1 4 31 1 0 1 0.4814
32 1 4 32 1 2 0 0.3984
32 1 4 33 1 0 1 0.44827
32 1 4 34 1 0 1 0.38191
32 1 4 35 1 0 1 0.43161
32 1 4 36 1 2 0 0.48132
32 1 4 37 1 0 1 0.58095
32 1 4 38 1 0 1 0.68059
32 1 4 39 1 2 0 0.49799
32 1 4 40 1 0 1 0.46475
32 1 4 41 1 0 1 0.49799
32 1 4 42 1 2 1 0.49793
32 1 4 43 1 0 1 0.39843
32 1 4 44 1 0 1 0.51458
32 1 4 45 1 0 1 0.36524
32 1 4 46 1 0 1 0.44821
32 1 4 47 1 0 1 0.36519
32 1 4 48 1 2 1 0.34872
32 1 4 49 1 2 1 0.44825
32 1 4 50 1 2 1 0.61414
32 1 4 51 1 0 1 0.46487
32 1 4 52 1 2 1 0.61414
32 1 4 53 1 0 1 0.39855
32 1 4 54 1 0 1 0.46487
32 1 4 55 1 0 1 0.44822
32 1 4 56 1 2 1 0.63075
32 1 4 57 1 0 1 0.4814
32 1 4 58 1 0 1 0.3652
32 1 4 59 1 0 1 0.51453
32 1 4 60 1 2 1 0.46485
32 1 4 61 1 0 1 0.41501
32 1 4 62 1 0 1 0.38183
32 1 4 63 1 2 0 0.36524
32 1 4 64 1 2 0 0.54777
32 1 4 65 1 2 1 0.48146
32 1 4 66 1 0 1 0.43162
32 1 4 67 1 0 1 0.38178
32 1 4 68 1 0 1 0.36524
32 1 4 69 1 2 1 0.46467
32 1 4 70 1 2 1 0.41505
32 1 4 71 1 0 0 0.36524
32 1 4 72 1 2 1 0.54781
32 1 4 73 1 0 1 0.39847
32 1 4 74 1 0 1 0.41502
32 1 4 75 1 0 1 0.48162
32 1 4 76 1 2 1 0.39843
32 1 4 77 1 0 1 0.49799
32 1 4 78 1 0 1 0.38182
