sub ses blk trl lg5 cond acc rt
34 1 1 85 1 2 0 0.36544
34 1 1 86 1 2 1 0.4815
34 1 1 87 1 2 1 0.38196
34 1 1 88 1 2 1 0.41511
34 1 1 89 2 2 1 0.38192
34 1 1 90 2 2 1 0.48144
34 1 1 91 1 2 1 0.54787
34 1 1 92 1 2 1 0.43176
34 1 1 93 2 2 1 0.39846
34 1 1 94 1 2 1 0.4481
34 1 1 95 1 2 1 0.38197
34 1 1 96 2 2 1 0.48151
34 1 1 97 2 2 1 0.41518
34 1 1 98 1 2 1 0.54793
34 1 1 99 2 2 1 0.46491
34 1 1 100 1 2 0 0.36531
34 1 1 101 1 2 1 0.49816
34 1 1 102 1 2 1 0.38194
34 1 1 103 1 2 0 0.39861
34 1 1 104 2 2 1 0.7304
34 1 1 105 2 2 1 0.39847
34 1 1 106 2 2 1 0.61426
34 1 1 107 2 2 1 0.48144
34 1 1 108 2 2 1 0.39851
34 1 1 109 1 2 1 0.41514
34 1 1 110 1 2 1 0.36537
34 1 1 111 2 2 1 0.44823
34 1 1 112 2 2 1 0.49808
34 1 1 113 2 2 1 0.43166
34 1 1 114 2 2 1 0.34872
34 1 1 115 2 2 0 0.39855
34 1 1 116 2 2 1 0.44834
34 1 1 117 1 2 1 0.43172
34 1 1 118 2 2 1 0.39852
34 1 1 119 2 2 1 0.38187
34 1 1 120 2 2 1 0.44837
34 1 1 121 2 2 1 0.34873
34 1 1 122 1 2 1 0.53124
34 1 1 123 1 2 1 0.3488
34 1 1 124 2 2 1 0.51468
34 1 1 125 1 2 1 0.4483
34 1 1 126 1 2 1 0.49808
34 1 1 127 2 2 1 0.46495
34 1 1 128 2 2 1 0.31554
34 1 1 129 1 2 1 0.44828
34 1 1 130 2 2 1 0.46495
34 1 1 131 2 2 1 0.49809
34 1 1 132 2 2 1 0.31555
34 1 1 133 1 2 1 0.38193
34 1 1 134 2 2 1 0.46491
34 1 1 135 1 2 0 0.34873
34 1 1 136 2 2 1 0.43179
34 1 1 137 1 2 1 0.53142
34 1 1 138 1 2 1 0.48147
34 1 1 139 1 2 1 0.48153
34 1 1 140 2 2 1 0.74706
34 1 1 141 2 2 0 0.79682
34 1 1 142 1 2 1 0.36535
34 1 1 143 2 2 1 0.39852
34 1 1 144 1 2 0 0.34871
34 1 1 145 2 2 1 0.49808
34 1 1 146 1 2 1 0.382
34 1 1 147 1 2 0 0.39851
34 1 1 148 2 2 1 0.51468
34 1 1 149 2 2 0 0.39852
34 1 1 150 1 2 1 0.39842
34 1 1 151 1 2 1 0.33215
34 1 1 152 2 2 1 0.43166
34 1 1 153 2 2 1 0.51467
34 1 1 154 2 2 1 0.33213
34 1 1 155 1 2 1 0.43177
34 1 1 156 2 2 1 0.38192
34 1 1 157 2 2 1 0.39858
34 1 1 158 2 2 1 0.36533
34 1 1 159 1 2 1 0.48148
34 1 1 160 1 2 1 0.36534
34 1 2 1 1 0 1 0.33199
34 1 2 2 1 0 1 0.39834
34 1 2 3 1 0 1 0.36532
34 1 2 4 2 0 1 0.44832
34 1 2 5 2 0 1 0.41494
34 1 2 6 1 0 1 0.41506
34 1 2 7 1 0 1 0.44829
34 1 2 8 1 0 1 0.34875
34 1 2 9 1 0 1 0.36538
34 1 2 10 1 0 1 0.39859
34 1 2 11 2 0 1 0.39858
34 1 2 12 2 0 1 0.43171
34 1 2 13 2 0 1 0.34874
34 1 2 14 1 0 1 0.33221
34 1 2 15 1 0 0 0.36539
34 1 2 16 2 0 1 0.56446
34 1 2 17 1 0 1 0.38191
34 1 2 18 2 0 0 0.29896
34 1 2 19 1 0 1 0.44833
34 1 2 20 1 0 1 0.34877
34 1 2 21 1 0 1 0.3654
34 1 2 22 1 0 1 0.36532
34 1 2 23 2 0 1 0.33221
34 1 2 24 1 0 1 0.43177
34 1 2 25 2 0 1 0.54793
34 1 2 26 1 0 1 0.46502
34 1 2 27 2 0 1 0.38193
34 1 2 28 1 0 1 0.41519
34 1 2 29 2 0 0 0.31555
34 1 2 30 2 0 1 0.4317
34 1 2 31 1 0 1 0.53132
34 1 2 32 2 0 1 0.39854
34 1 2 33 1 0 1 0.39853
34 1 2 34 2 0 0 0.38195
34 1 2 35 1 0 1 0.43171
34 1 2 36 1 0 1 0.38191
34 1 2 37 2 0 1 0.44832
34 1 2 38 1 0 1 0.44834
34 1 2 39 1 0 1 0.39858
34 1 2 40 1 0 1 0.64742
34 1 2 41 1 0 1 0.38196
34 1 2 42 1 0 1 0.4317
34 1 2 43 1 0 1 0.29895
34 1 2 44 1 0 1 0.43177
34 1 2 45 1 0 1 0.43172
34 1 2 46 1 0 1 0.36529
34 1 2 47 1 0 1 0.39852
34 1 2 48 1 0 1 0.59772
34 1 2 49 2 0 1 0.4483
34 1 2 50 2 0 1 0.39859
34 1 2 51 2 0 1 0.39852
34 1 2 52 1 0 1 0.54786
34 1 2 53 2 0 0 0.34873
34 1 2 54 2 0 1 0.46497
34 1 2 55 2 0 1 0.44824
34 1 2 56 2 0 0 0.39851
34 1 2 57 2 0 0 0.39849
34 1 2 58 2 0 1 0.41508
34 1 2 59 2 0 1 0.38201
34 1 2 60 2 0 1 0.33231
34 1 2 61 1 0 1 0.44833
34 1 2 62 2 0 1 0.36532
34 1 2 63 2 0 1 0.39845
34 1 2 64 1 0 1 0.56444
34 1 2 65 2 0 1 0.46491
34 1 2 66 1 0 1 0.43171
34 1 2 67 1 0 1 0.48146
34 1 2 68 2 0 1 0.39853
34 1 2 69 2 0 0 0.41511
34 1 2 70 2 0 1 0.3321
34 1 2 71 1 0 1 0.36541
34 1 2 72 1 0 1 0.36535
34 1 2 73 2 0 1 0.39853
34 1 2 74 1 0 1 0.34855
34 1 2 75 2 0 0 0.31555
34 1 2 76 2 0 0 0.34882
34 1 2 77 2 0 1 0.48157
34 1 2 78 2 0 1 0.38195
34 1 2 79 1 0 1 0.41517
34 1 2 80 2 0 1 0.38187
34 1 2 81 2 0 1 0.41512
34 1 2 82 2 0 1 0.36535
34 1 2 83 1 0 1 0.41513
34 1 2 84 1 0 1 0.41512
34 1 2 85 1 0 0 0.3985
34 1 2 86 1 0 1 0.66406
34 1 2 87 1 0 1 0.44829
34 1 2 88 1 0 1 0.41511
34 1 2 89 1 0 1 0.34869
34 1 2 90 1 0 1 0.34873
34 1 2 91 1 0 1 0.44824
34 1 2 92 1 0 1 0.36533
34 1 2 93 2 0 1 0.48149
34 1 2 94 2 0 1 0.38195
34 1 2 95 2 0 1 0.28239
34 1 2 96 2 0 1 0.3488
34 1 2 97 1 0 1 0.38199
34 1 2 98 2 0 0 0.31549
34 1 2 99 2 0 1 0.44836
34 1 2 100 2 0 1 0.29902
34 1 2 101 2 0 1 0.31549
34 1 2 102 2 0 1 0.29898
34 1 2 103 2 0 1 0.36534
34 1 2 104 2 0 1 0.41511
34 1 2 105 1 0 1 0.41511
34 1 2 106 1 0 1 0.31555
34 1 2 107 1 0 0 0.4649
34 1 2 108 2 0 1 0.51473
34 1 2 109 2 0 1 0.41518
34 1 2 110 2 0 1 0.36532
34 1 2 111 2 0 1 0.41511
34 1 2 112 1 0 1 0.43172
34 1 2 113 2 0 1 0.38192
34 1 2 114 2 0 1 0.39852
34 1 2 115 2 0 1 0.39847
34 1 2 116 2 0 1 0.33215
34 1 2 117 2 0 0 0.51463
34 1 2 118 2 0 1 0.6474
34 1 2 119 1 0 1 0.41509
34 1 2 120 1 0 1 0.31559
34 1 2 121 1 0 1 0.24927
34 1 2 122 2 0 1 0.48154
34 1 2 123 2 0 1 0.34874
34 1 2 124 2 0 1 0.3488
34 1 2 125 2 0 1 0.38189
34 1 2 126 1 0 1 0.46489
34 1 2 127 1 0 0 0.46491
34 1 2 128 2 0 1 0.38194
34 1 2 129 1 0 1 0.48147
34 1 2 130 1 0 1 0.29891
34 1 2 131 1 0 1 0.44838
34 1 2 132 1 0 1 0.38208
34 1 2 133 1 0 1 0.38203
34 1 2 134 2 0 1 0.43161
34 1 2 135 2 0 1 0.36533
34 1 2 136 2 0 1 0.36539
34 1 2 137 1 0 1 0.43172
34 1 2 138 2 0 0 0.36531
34 1 2 139 1 0 1 0.36537
34 1 2 140 2 0 1 0.78019
34 1 2 141 1 0 1 0.36532
34 1 2 142 1 0 1 0.34875
34 1 2 143 1 0 1 0.29902
34 1 2 144 1 0 1 0.38194
34 1 2 145 2 0 0 0.29896
34 1 2 146 1 0 1 0.41497
34 1 2 147 2 0 1 0.38191
34 1 2 148 2 0 1 0.49805
34 1 2 149 1 0 1 0.38194
34 1 2 150 2 0 1 0.38199
34 1 2 151 1 0 1 0.36538
34 1 2 152 2 0 1 0.38198
34 1 2 153 1 0 1 0.39859
34 1 2 154 2 0 0 0.36543
34 1 2 155 2 0 1 0.4151
34 1 2 156 1 0 1 0.41513
34 1 2 157 2 0 1 0.34875
34 1 2 158 1 0 1 0.49807
34 1 2 159 1 0 1 0.33214
34 1 2 160 2 0 0 0.36533
34 1 3 1 2 2 1 0.48149
34 1 3 2 2 2 1 0.38199
34 1 3 3 1 2 1 0.41518
34 1 3 4 1 2 1 0.38184
34 1 3 5 1 2 1 0.39854
34 1 3 6 2 2 1 0.34881
34 1 3 7 2 2 1 0.34873
34 1 3 8 1 2 1 0.43171
34 1 3 9 2 2 1 0.43174
34 1 3 10 1 2 1 0.44831
34 1 3 11 1 2 1 0.38194
34 1 3 12 1 2 1 0.31558
34 1 3 13 2 2 1 0.38193
34 1 3 14 1 2 1 0.4483
34 1 3 15 1 2 0 0.39852
34 1 3 16 2 2 1 0.41486
34 1 3 17 2 2 1 0.41511
34 1 3 18 2 2 1 0.41507
34 1 3 19 2 2 1 0.33241
34 1 3 20 1 2 1 0.43171
34 1 3 21 1 2 0 0.34876
34 1 3 22 2 2 1 0.4649
34 1 3 23 2 2 1 0.39854
34 1 3 24 1 2 0 0.34873
34 1 3 25 1 2 1 0.36534
34 1 3 26 2 2 1 0.36528
34 1 3 27 1 2 1 0.41507
34 1 3 28 2 2 1 0.44826
34 1 3 29 2 2 1 0.39857
34 1 3 30 1 2 1 0.48154
34 1 3 31 2 2 1 0.41508
34 1 3 32 2 2 1 0.41505
34 1 3 33 2 2 1 0.39848
34 1 3 34 2 2 1 0.38184
34 1 3 35 2 2 1 0.38193
34 1 3 36 1 2 1 0.4317
34 1 3 37 1 2 1 0.3654
34 1 3 38 2 2 1 0.38192
34 1 3 39 2 2 1 0.36533
34 1 3 40 1 2 1 0.51455
34 1 3 41 2 2 1 0.41513
34 1 3 42 2 2 1 0.39854
34 1 3 43 2 2 1 0.43169
34 1 3 44 1 2 1 0.54785
34 1 3 45 1 2 1 0.53133
34 1 3 46 1 2 1 0.34874
34 1 3 47 2 2 1 0.41512
34 1 3 48 1 2 1 0.39851
34 1 3 49 1 2 1 0.34884
34 1 3 50 1 2 1 0.36533
34 1 3 51 2 2 1 0.48148
34 1 3 52 2 2 0 0.34873
34 1 3 53 2 2 1 0.41519
34 1 3 54 2 2 1 0.34879
34 1 3 55 1 2 1 0.43169
34 1 3 56 2 2 1 0.33208
34 1 3 57 2 2 1 0.36532
34 1 3 58 2 2 1 0.31554
34 1 3 59 2 2 1 0.31556
34 1 3 60 2 2 1 0.43165
34 1 3 61 2 2 1 0.33216
34 1 3 62 2 2 1 0.34876
34 1 3 63 1 2 1 0.36534
34 1 3 64 2 2 1 0.46491
34 1 3 65 2 2 1 0.3986
34 1 3 66 1 2 1 0.36535
34 1 3 67 1 2 1 0.36508
34 1 3 68 1 2 1 0.29898
34 1 3 69 2 2 1 0.44833
34 1 3 70 1 2 1 0.39851
34 1 3 71 2 2 0 0.38194
34 1 3 72 2 2 1 0.36541
34 1 3 73 2 2 0 0.39851
34 1 3 74 2 2 1 0.39852
34 1 3 75 2 2 1 0.2492
34 1 3 76 2 2 1 0.29901
34 1 3 77 1 2 0 0.26576
34 1 3 78 2 2 1 0.38194
34 1 3 79 1 2 1 0.38205
34 1 3 80 2 2 0 0.41511
34 1 3 81 2 2 1 0.41521
34 1 3 82 2 2 1 0.31564
34 1 3 83 1 2 1 0.39859
34 1 3 84 1 2 0 0.39852
34 1 3 85 2 2 1 0.4316
34 1 3 86 2 2 1 0.49813
34 1 3 87 1 2 1 0.44829
34 1 3 88 1 2 1 0.36535
34 1 3 89 1 2 1 0.41509
34 1 3 90 1 2 1 0.34873
34 1 3 91 1 2 1 0.34874
34 1 3 92 2 2 1 0.41519
34 1 3 93 2 2 1 0.3488
34 1 3 94 2 2 1 0.36535
34 1 3 95 1 2 1 0.58101
34 1 3 96 1 2 1 0.4649
34 1 3 97 2 2 0 0.36527
34 1 3 98 2 2 1 0.4151
34 1 3 99 2 2 1 0.26579
34 1 3 100 2 2 1 0.31564
34 1 3 101 1 2 0 0.28236
34 1 3 102 2 2 1 0.46497
34 1 3 103 1 2 1 0.382
34 1 3 104 2 2 1 0.31554
34 1 3 105 2 2 1 0.38192
34 1 3 106 1 2 1 0.38173
34 1 3 107 1 2 0 0.34872
34 1 3 108 2 2 1 0.4317
34 1 3 109 1 2 1 0.3819
34 1 3 110 1 2 1 0.34878
34 1 3 111 2 2 1 0.43176
34 1 3 112 1 2 1 0.36539
34 1 3 113 1 2 1 0.34876
34 1 3 114 1 2 0 0.4151
34 1 3 115 2 2 1 0.58103
34 1 3 116 1 2 1 0.3986
34 1 3 117 1 2 1 0.36534
34 1 3 118 1 2 1 0.34874
34 1 3 119 1 2 1 0.31555
34 1 3 120 1 2 1 0.38193
34 1 3 121 2 2 0 0.36534
34 1 3 122 2 2 1 0.4815
34 1 3 123 1 2 1 0.43166
34 1 3 124 1 2 1 0.38191
34 1 3 125 1 2 1 0.34873
34 1 3 126 2 2 1 0.43177
34 1 3 127 1 2 1 0.46496
34 1 3 128 2 2 1 0.39853
34 1 3 129 1 2 0 0.39851
34 1 3 130 2 2 1 0.46489
34 1 3 131 1 2 1 0.58111
34 1 3 132 1 2 1 0.39852
34 1 3 133 1 2 1 0.29895
34 1 3 134 1 2 1 0.29902
34 1 3 135 1 2 1 0.41506
34 1 3 136 2 2 1 0.36532
34 1 3 137 1 2 1 0.46496
34 1 3 138 1 2 1 0.34879
34 1 3 139 2 2 1 0.41522
34 1 3 140 2 2 1 0.33203
34 1 3 141 1 2 0 0.39832
34 1 3 142 1 2 1 0.46496
34 1 3 143 1 2 1 0.33219
34 1 3 144 2 2 1 0.44831
34 1 3 145 1 2 0 0.38196
34 1 3 146 1 2 1 0.48148
34 1 3 147 1 2 1 0.34891
34 1 3 148 2 2 1 0.43177
34 1 3 149 2 2 1 0.38191
34 1 3 150 1 2 1 0.53129
34 1 3 151 2 2 1 0.39844
34 1 3 152 1 2 1 0.39848
34 1 3 153 2 2 1 0.61433
34 1 3 154 1 2 1 0.38193
34 1 3 155 1 2 0 0.36533
34 1 3 156 1 2 1 0.44707
34 1 3 157 2 2 1 0.33207
34 1 3 158 2 2 1 0.34874
34 1 3 159 1 2 1 0.36541
34 1 3 160 1 2 1 0.33219
34 1 4 1 1 0 1 0.56453
34 1 4 2 1 0 1 0.39846
34 1 4 3 1 0 1 0.39854
34 1 4 4 2 0 1 0.38194
34 1 4 5 2 0 1 0.44829
34 1 4 6 1 0 1 0.36534
34 1 4 7 2 0 1 0.38194
34 1 4 8 1 0 1 0.38193
34 1 4 9 1 0 1 0.53126
34 1 4 10 2 0 1 0.3654
34 1 4 11 1 0 1 0.43178
34 1 4 12 1 0 1 0.34873
34 1 4 13 1 0 1 0.33213
34 1 4 14 1 0 1 0.78017
34 1 4 15 1 0 1 0.36536
34 1 4 16 1 0 1 0.29896
34 1 4 17 2 0 1 0.38181
34 1 4 18 1 0 0 0.36531
34 1 4 19 2 0 0 0.43171
34 1 4 20 1 0 1 0.36534
34 1 4 21 2 0 1 0.38191
34 1 4 22 1 0 1 0.34874
34 1 4 23 2 0 1 0.41513
34 1 4 24 2 0 0 0.3653
34 1 4 25 1 0 1 0.41513
34 1 4 26 1 0 1 0.34875
34 1 4 27 2 0 1 0.41505
34 1 4 28 2 0 1 0.3488
34 1 4 29 2 0 0 0.36532
34 1 4 30 1 0 1 0.43174
34 1 4 31 2 0 1 0.39858
34 1 4 32 2 0 1 0.54784
34 1 4 33 1 0 1 0.3985
34 1 4 34 1 0 1 0.39853
34 1 4 35 1 0 1 0.41506
34 1 4 36 1 0 1 0.39859
34 1 4 37 1 0 1 0.44832
34 1 4 38 2 0 1 0.38198
34 1 4 39 1 0 1 0.38192
34 1 4 40 2 0 0 0.33226
34 1 4 41 2 0 1 0.41509
34 1 4 42 1 0 1 0.36538
34 1 4 43 1 0 1 0.39852
34 1 4 44 2 0 1 0.51467
34 1 4 45 1 0 1 0.46497
34 1 4 46 2 0 1 0.59765
34 1 4 47 2 0 1 0.36532
34 1 4 48 1 0 1 0.39849
34 1 4 49 1 0 1 0.43171
34 1 4 50 2 0 1 0.41514
34 1 4 51 2 0 1 0.56445
34 1 4 52 1 0 1 0.38192
34 1 4 53 2 0 1 0.41525
34 1 4 54 2 0 1 0.34853
34 1 4 55 1 0 1 0.46496
34 1 4 56 2 0 1 0.43172
34 1 4 57 2 0 1 0.34873
34 1 4 58 2 0 1 0.49808
34 1 4 59 2 0 1 0.38189
34 1 4 60 1 0 1 0.44824
34 1 4 61 2 0 1 0.46495
34 1 4 62 2 0 1 0.38178
34 1 4 63 2 0 1 0.34875
34 1 4 64 2 0 1 0.34873
34 1 4 65 2 0 1 0.31559
34 1 4 66 1 0 1 0.41508
34 1 4 67 2 0 1 0.34881
34 1 4 68 2 0 1 0.39852
34 1 4 69 1 0 1 0.34868
34 1 4 70 2 0 1 0.36535
34 1 4 71 2 0 1 0.34872
34 1 4 72 1 0 0 0.34868
34 1 4 73 2 0 1 0.41518
34 1 4 74 2 0 1 0.31555
34 1 4 75 1 0 1 0.41513
34 1 4 76 2 0 1 0.36538
34 1 4 77 1 0 1 0.28235
34 1 4 78 2 0 0 0.33221
34 1 4 79 2 0 1 0.46504
34 1 4 80 1 0 0 0.28237
34 1 4 81 1 0 1 0.44828
34 1 4 82 2 0 0 0.29899
34 1 4 83 1 0 1 0.4152
34 1 4 84 1 0 1 0.33216
34 1 4 85 2 0 1 0.48148
34 1 4 86 1 0 1 0.39851
34 1 4 87 2 0 1 0.41491
34 1 4 88 1 0 1 0.58107
34 1 4 89 1 0 0 0.43174
34 1 4 90 1 0 1 0.34874
34 1 4 91 2 0 0 0.31547
34 1 4 92 1 0 1 0.41512
34 1 4 93 1 0 0 0.39835
34 1 4 94 2 0 1 0.66402
34 1 4 95 2 0 1 0.43158
34 1 4 96 1 0 1 0.43171
34 1 4 97 1 0 1 0.31555
34 1 4 98 1 0 1 0.28243
34 1 4 99 2 0 1 0.4483
34 1 4 100 2 0 1 0.38193
34 1 4 101 2 0 1 0.39852
34 1 4 102 2 0 1 0.39846
34 1 4 103 1 0 1 0.3819
34 1 4 104 2 0 1 0.36533
34 1 4 105 1 0 1 0.38194
34 1 4 106 2 0 1 0.34877
34 1 4 107 2 0 1 0.39859
34 1 4 108 1 0 1 0.34874
34 1 4 109 1 0 1 0.34874
34 1 4 110 1 0 1 0.3654
34 1 4 111 1 0 1 0.36538
34 1 4 112 1 0 1 0.33221
34 1 4 113 1 0 1 0.31554
34 1 4 114 1 0 0 0.39839
34 1 4 115 1 0 1 0.44812
34 1 4 116 1 0 1 0.34872
34 1 4 117 1 0 1 0.26578
34 1 4 118 1 0 1 0.28236
34 1 4 119 2 0 1 0.49814
34 1 4 120 2 0 1 0.44837
34 1 4 121 2 0 1 0.39835
34 1 4 122 2 0 0 0.39853
34 1 4 123 2 0 1 0.39849
34 1 4 124 1 0 1 0.49807
34 1 4 125 1 0 1 0.33211
34 1 4 126 1 0 1 0.3819
34 1 4 127 2 0 1 0.41511
34 1 4 128 1 0 1 0.44831
34 1 4 129 2 0 1 0.39836
34 1 4 130 2 0 1 0.38178
34 1 4 131 2 0 1 0.44829
34 1 4 132 1 0 1 0.46491
34 1 4 133 2 0 1 0.39859
34 1 4 134 2 0 1 0.46487
34 1 4 135 1 0 0 0.34871
34 1 4 136 2 0 1 0.3322
34 1 4 137 1 0 1 0.34881
34 1 4 138 2 0 1 0.48151
34 1 4 139 1 0 0 0.36541
34 1 4 140 1 0 1 0.43178
34 1 4 141 2 0 0 0.31559
34 1 4 142 2 0 1 0.38201
34 1 4 143 2 0 1 0.34873
34 1 4 144 1 0 1 0.43175
34 1 4 145 2 0 1 0.43178
34 1 4 146 2 0 1 0.46494
34 1 4 147 2 0 0 0.44811
34 1 4 148 2 0 1 0.43179
34 1 4 149 1 0 1 0.48152
34 1 4 150 1 0 1 0.36531
34 1 4 151 1 0 1 0.43171
34 1 4 152 1 0 1 0.36528
34 1 4 153 2 0 1 0.39852
34 1 4 154 1 0 1 0.41512
34 1 4 155 1 0 1 0.38191
34 1 4 156 2 0 1 0.3986
34 1 4 157 2 0 1 0.56452
34 1 4 158 1 0 1 0.39852
34 1 4 159 2 0 1 0.38194
34 1 4 160 2 0 1 0.56426
34 2 1 1 2 2 1 0.36542
34 2 1 2 1 2 1 0.51473
34 2 1 3 2 2 1 0.39858
34 2 1 4 1 2 0 0.41512
34 2 1 5 1 2 1 0.3653
34 2 1 6 1 2 1 0.33215
34 2 1 7 1 2 0 0.39851
34 2 1 8 2 2 1 0.51475
34 2 1 9 2 2 1 0.43176
34 2 1 10 1 2 1 0.33216
34 2 1 11 2 2 1 0.74718
34 2 1 12 1 2 1 0.51475
34 2 1 13 2 2 0 0.3986
34 2 1 14 2 2 1 0.81336
34 2 1 15 2 2 1 0.4649
34 2 1 16 2 2 1 0.43175
34 2 1 17 2 2 1 0.41493
34 2 1 18 2 2 1 0.38193
34 2 1 19 1 2 1 0.41512
34 2 1 20 2 2 1 0.49815
34 2 1 21 1 2 1 0.46497
34 2 1 22 2 2 1 0.39852
34 2 1 23 2 2 1 0.3488
34 2 1 24 1 2 1 0.4152
34 2 1 25 1 2 1 0.36543
34 2 1 26 1 2 1 0.41519
34 2 1 27 1 2 1 0.34869
34 2 1 28 1 2 1 0.31558
34 2 1 29 1 2 1 0.3986
34 2 1 30 1 2 1 0.46527
34 2 1 31 1 2 1 0.36545
34 2 1 32 1 2 1 0.33225
34 2 1 33 1 2 1 0.34895
34 2 1 34 2 2 1 0.46504
34 2 1 35 2 2 1 0.39871
34 2 1 36 2 2 1 0.34841
34 2 1 37 2 2 1 0.38199
34 2 1 38 1 2 1 0.41518
34 2 1 39 2 2 1 0.43176
34 2 1 40 2 2 0 0.43174
34 2 1 41 1 2 1 0.44834
34 2 1 42 1 2 1 0.39859
34 2 1 43 1 2 1 0.31557
34 2 1 44 1 2 1 0.31552
34 2 1 45 2 2 1 0.43175
34 2 1 46 2 2 1 0.29905
34 2 1 47 2 2 1 0.29915
34 2 1 48 1 2 0 0.31558
34 2 1 49 1 2 1 0.53144
34 2 1 50 2 2 0 0.34874
34 2 1 51 2 2 1 0.53129
34 2 1 52 1 2 1 0.38202
34 2 1 53 1 2 1 0.33212
34 2 1 54 1 2 1 0.3321
34 2 1 55 1 2 1 0.3488
34 2 1 56 2 2 0 0.29898
34 2 1 57 2 2 1 0.54802
34 2 1 58 2 2 1 0.34875
34 2 1 59 1 2 0 0.34873
34 2 1 60 1 2 1 0.54794
34 2 1 61 2 2 1 0.49815
34 2 1 62 2 2 1 0.58102
34 2 1 63 1 2 1 0.49805
34 2 1 64 2 2 1 0.39863
34 2 1 65 1 2 1 0.36535
34 2 1 66 1 2 1 0.33214
34 2 1 67 2 2 1 0.38198
34 2 1 68 1 2 0 0.3486
34 2 1 69 2 2 1 0.64753
34 2 1 70 2 2 0 0.34863
34 2 1 71 2 2 1 0.43172
34 2 1 72 1 2 0 0.46496
34 2 1 73 1 2 1 0.54796
34 2 1 74 2 2 1 0.48155
34 2 1 75 2 2 0 0.34871
34 2 1 76 2 2 1 0.41518
34 2 1 77 2 2 0 0.49809
34 2 1 78 2 2 1 0.43184
34 2 1 79 2 2 1 0.29895
34 2 1 80 1 2 1 0.3819
34 2 1 81 2 2 1 0.38195
34 2 1 82 2 2 1 0.34877
34 2 1 83 2 2 1 0.38192
34 2 1 84 1 2 0 0.33223
34 2 1 85 2 2 1 0.43177
34 2 1 86 1 2 1 0.44845
34 2 1 87 1 2 1 0.34876
34 2 1 88 2 2 1 0.43172
34 2 1 89 1 2 0 0.38193
34 2 1 90 2 2 1 0.38193
34 2 1 91 2 2 1 0.48141
34 2 1 92 2 2 1 0.34875
34 2 1 93 1 2 1 0.36529
34 2 1 94 1 2 1 0.36534
34 2 1 95 2 2 1 0.36543
34 2 1 96 1 2 1 0.4316
34 2 1 97 2 2 1 0.43171
34 2 1 98 1 2 1 0.34873
34 2 1 99 2 2 1 0.39859
34 2 1 100 2 2 1 0.382
34 2 1 101 1 2 1 0.34879
34 2 1 102 1 2 1 0.382
34 2 1 103 2 2 0 0.43152
34 2 1 104 2 2 1 0.43179
34 2 1 105 1 2 1 0.43176
34 2 1 106 1 2 1 0.51475
34 2 1 107 1 2 1 0.36533
34 2 1 108 1 2 1 0.39859
34 2 1 109 1 2 1 0.36551
34 2 1 110 2 2 1 0.46496
34 2 1 111 2 2 1 0.49806
34 2 1 112 1 2 0 0.38198
34 2 1 113 2 2 1 0.56451
34 2 1 114 1 2 1 0.43151
34 2 1 115 1 2 1 0.38192
34 2 1 116 1 2 1 0.46484
34 2 1 117 1 2 1 0.382
34 2 1 118 2 2 1 0.39851
34 2 1 119 2 2 1 0.28252
34 2 1 120 2 2 1 0.33206
34 2 1 121 2 2 1 0.382
34 2 1 122 1 2 1 0.51472
34 2 1 123 2 2 1 0.44835
34 2 1 124 2 2 0 0.54791
34 2 1 125 2 2 1 0.38202
34 2 1 126 2 2 1 0.29899
34 2 1 127 2 2 1 0.33207
34 2 1 128 1 2 1 0.41515
34 2 1 129 1 2 1 0.39854
34 2 1 130 1 2 0 0.41507
34 2 1 131 1 2 1 0.46492
34 2 1 132 2 2 1 0.44825
34 2 1 133 2 2 1 0.41509
34 2 1 134 2 2 1 0.3488
34 2 1 135 1 2 0 0.36522
34 2 1 136 2 2 1 0.5147
34 2 1 137 2 2 1 0.36537
34 2 1 138 2 2 1 0.3985
34 2 1 139 2 2 1 0.382
34 2 1 140 1 2 1 0.43178
34 2 1 141 1 2 1 0.34872
34 2 1 142 1 2 1 0.39859
34 2 1 143 1 2 1 0.36537
34 2 1 144 2 2 1 0.39844
34 2 1 145 2 2 1 0.29898
34 2 1 146 1 2 0 0.24922
34 2 1 147 1 2 0 0.44831
34 2 1 148 1 2 1 0.46489
34 2 1 149 2 2 0 0.24926
34 2 1 150 1 2 1 0.48145
34 2 1 151 1 2 1 0.31559
34 2 1 152 1 2 1 0.29904
34 2 1 153 1 2 1 0.31552
34 2 1 154 2 2 1 0.41523
34 2 1 155 2 2 0 0.34872
34 2 1 156 1 2 1 0.44826
34 2 1 157 2 2 0 0.34877
34 2 1 158 1 2 1 0.48157
34 2 1 159 1 2 1 0.48159
34 2 1 160 1 2 1 0.44829
34 2 2 1 2 0 1 0.38207
34 2 2 2 1 0 1 0.38201
34 2 2 3 1 0 1 0.36545
34 2 2 4 2 0 1 0.43184
34 2 2 5 1 0 1 0.36543
34 2 2 6 1 0 0 0.46497
34 2 2 7 2 0 1 0.41538
34 2 2 8 1 0 1 0.46487
34 2 2 9 1 0 1 0.33211
34 2 2 10 2 0 1 0.41514
34 2 2 11 2 0 1 0.41513
34 2 2 12 1 0 1 0.46493
34 2 2 13 2 0 1 0.48163
34 2 2 14 1 0 1 0.46496
34 2 2 15 1 0 1 0.39858
34 2 2 16 2 0 1 0.38198
34 2 2 17 1 0 1 0.36538
34 2 2 18 2 0 1 0.38194
34 2 2 19 1 0 1 0.41502
34 2 2 20 1 0 1 0.4483
