sub ageGroup block trialType cond stim acc rt
167 1 block1 exp incongruent 3 1 0.800727
167 1 block1 exp congruent 1 1 0.604331
167 1 block1 exp congruent 333 1 0.775889
167 1 block1 exp neutral $$ 1 0.772829
167 1 block1 exp neutral $ 1 0.632757
167 1 block1 exp incongruent 44 1 1.003679
167 1 block1 exp incongruent 222 1 0.81533
167 1 block1 exp incongruent 44 1 0.706949
167 1 block1 exp neutral $$$ 1 0.642559
167 1 block1 exp incongruent 222 1 0.452813
167 1 block1 exp congruent 4444 1 0.486203
167 1 block1 exp congruent 1 1 0.558409
167 1 block1 exp incongruent 3 1 0.570912
167 1 block1 exp incongruent 222 1 1.151767
167 1 block1 exp congruent 333 1 0.477532
167 1 block1 exp congruent 1 1 0.542344
167 1 block1 exp neutral $$$ 1 0.644537
167 1 block1 exp incongruent 44 1 0.646763
167 1 block1 exp neutral $$ 1 0.576943
167 1 block1 exp incongruent 44 1 0.525816
167 1 block1 exp congruent 333 1 0.660672
167 1 block1 exp neutral $ 1 0.501205
167 1 block1 exp neutral $$$$ 1 0.524676
167 1 block1 exp incongruent 1111 1 0.443532
167 1 block1 exp neutral $$$ 1 0.701663
167 1 block1 exp congruent 333 1 0.573275
167 1 block1 exp neutral $$ 1 0.554119
167 1 block1 exp neutral $ 1 0.471616
167 1 block1 exp congruent 22 1 0.7525
167 1 block1 exp neutral $$$$ 1 0.709038
167 1 block1 exp incongruent 1111 1 0.404614
167 1 block1 exp congruent 4444 1 0.400091
167 1 block1 exp incongruent 3 1 0.556212
167 1 block1 exp congruent 22 1 0.601712
167 1 block1 exp incongruent 3 1 0.485263
167 1 block1 exp neutral $$$$ 1 0.533424
167 1 block1 exp incongruent 222 1 0.836266
167 1 block1 exp neutral $$$$ 1 0.533514
167 1 block1 exp neutral $$ 1 0.588381
167 1 block1 exp congruent 4444 1 0.496563
167 1 block1 exp congruent 22 1 0.680762
167 1 block1 exp neutral $$$ 1 0.713627
167 1 block1 exp congruent 1 1 0.505238
167 1 block1 exp incongruent 222 1 0.824696
167 1 block1 exp incongruent 1111 1 0.619689
167 1 block1 exp neutral $ 1 0.581551
167 1 block2 warm-up incongruent 1111 0 1.995005
167 1 block2 warm-up incongruent 44 1 0.937121
167 1 block2 exp incongruent 3 1 0.550435
167 1 block2 exp incongruent 44 1 0.659976
167 1 block2 exp congruent 4444 1 0.525518
167 1 block2 exp incongruent 222 1 0.78838
167 1 block2 exp neutral $$$$ 1 0.480637
167 1 block2 exp congruent 1 1 0.465459
167 1 block2 exp neutral $$$ 1 0.706946
167 1 block2 exp neutral $$$$ 1 0.466499
167 1 block2 exp congruent 333 1 0.643032
167 1 block2 exp congruent 1 1 0.437203
167 1 block2 exp neutral $$$ 1 0.583318
167 1 block2 exp incongruent 44 1 0.580219
167 1 block2 exp congruent 1 1 0.497041
167 1 block2 exp neutral $ 1 0.489228
167 1 block2 exp congruent 4444 1 0.465372
167 1 block2 exp congruent 1 1 0.458838
167 1 block2 exp incongruent 1111 1 0.500319
167 1 block2 exp incongruent 222 1 0.843532
167 1 block2 exp neutral $$$ 1 0.565762
167 1 block2 exp congruent 4444 1 0.483285
167 1 block2 exp congruent 22 1 0.684121
167 1 block2 exp congruent 333 1 1.500404
167 1 block2 exp neutral $$$$ 1 0.684243
167 1 block2 exp neutral $ 1 0.508501
167 1 block2 exp incongruent 1111 1 0.499975
167 1 block2 exp congruent 4444 1 0.587186
167 1 block2 exp incongruent 3 1 0.463349
167 1 block2 exp neutral $ 1 0.400807
167 1 block2 exp congruent 4444 1 0.444275
167 1 block2 exp neutral $$ 1 0.606402
167 1 block2 exp congruent 333 1 0.649953
167 1 block2 exp congruent 22 0 0.452196
167 1 block2 exp incongruent 44 1 0.901655
167 1 block2 exp incongruent 1111 1 0.820318
167 1 block2 exp congruent 333 1 0.583244
167 1 block2 exp congruent 22 1 0.572167
167 1 block2 exp congruent 1 1 0.528962
167 1 block2 exp incongruent 222 1 0.959844
167 1 block2 exp congruent 22 1 0.725501
167 1 block2 exp congruent 4444 1 0.556414
167 1 block2 exp neutral $$$ 1 0.569946
167 1 block2 exp incongruent 1111 1 0.518794
167 1 block2 exp neutral $$$ 1 0.580638
167 1 block2 exp neutral $ 1 0.617486
167 1 block2 exp neutral $$ 1 0.668367
167 1 block2 exp incongruent 3 1 0.573259
167 1 block2 exp neutral $$$$ 1 0.570102
167 1 block2 exp neutral $ 1 0.486986
167 1 block2 exp incongruent 3 1 0.471132
167 1 block2 exp congruent 333 1 0.99201
167 1 block2 exp neutral $$ 1 0.763303
167 1 block2 exp neutral $$$ 1 0.688913
167 1 block2 exp neutral $$ 1 0.545155
167 1 block2 exp congruent 22 1 0.623341
167 1 block2 exp incongruent 222 1 0.794217
167 1 block2 exp incongruent 44 1 0.558488
167 1 block2 exp incongruent 3 1 0.620005
167 1 block2 exp neutral $$ 1 0.725893
167 1 block2 exp incongruent 1111 1 0.956823
167 1 block2 exp congruent 22 1 0.5385
167 1 block2 exp incongruent 222 1 0.58465
167 1 block2 exp incongruent 44 1 0.596833
167 1 block2 exp neutral $$ 1 0.593042
167 1 block2 exp neutral $ 1 0.645229
167 1 block2 exp incongruent 222 1 0.66346
167 1 block2 exp congruent 333 1 0.472014
167 1 block2 exp incongruent 3 1 0.648818
167 1 block2 exp neutral $$$$ 1 0.627073
167 1 block2 exp congruent 1 1 0.565899
167 1 block2 exp neutral $$$$ 1 0.667436
167 1 block2 exp incongruent 1111 1 0.476342
167 1 block2 exp incongruent 44 1 0.781172
167 1 block3 warm-up neutral $$$ 0 0.941107
167 1 block3 warm-up neutral $$$$ 1 0.827443
167 1 block3 exp congruent 22 1 0.693414
167 1 block3 exp congruent 333 0 0.557614
167 1 block3 exp incongruent 3 1 1.683207
167 1 block3 exp neutral $$ 1 0.740448
167 1 block3 exp incongruent 3 1 0.570679
167 1 block3 exp incongruent 44 1 0.823552
167 1 block3 exp incongruent 3 1 0.586505
167 1 block3 exp congruent 22 1 0.534696
167 1 block3 exp congruent 333 0 0.555899
167 1 block3 exp incongruent 222 1 1.281465
167 1 block3 exp congruent 333 1 0.498563
167 1 block3 exp neutral $$ 1 0.642718
167 1 block3 exp neutral $$$$ 1 0.684935
167 1 block3 exp incongruent 222 1 0.829153
167 1 block3 exp neutral $ 1 0.76814
167 1 block3 exp neutral $$$$ 1 0.773058
167 1 block3 exp incongruent 1111 1 0.577005
167 1 block3 exp congruent 22 1 0.565829
167 1 block3 exp incongruent 222 1 0.947379
167 1 block3 exp congruent 4444 1 0.521738
167 1 block3 exp neutral $$ 1 0.760581
167 1 block3 exp congruent 333 1 0.726167
167 1 block3 exp neutral $$$$ 1 0.597073
167 1 block3 exp neutral $$$ 1 0.720257
167 1 block3 exp neutral $$$$ 1 0.687183
167 1 block3 exp incongruent 44 1 0.615419
167 1 block3 exp neutral $ 1 0.514966
167 1 block3 exp incongruent 44 1 0.826485
167 1 block3 exp incongruent 1111 1 0.629423
167 1 block3 exp congruent 1 1 0.608292
167 1 block3 exp neutral $$$ 1 0.771837
167 1 block3 exp neutral $$$$ 1 0.560748
167 1 block3 exp congruent 333 1 0.757306
167 1 block3 exp incongruent 3 1 0.682872
167 1 block3 exp neutral $ 1 0.651794
167 1 block3 exp congruent 22 1 0.589351
167 1 block3 exp incongruent 44 1 0.745527
167 1 block3 exp congruent 22 1 0.471798
167 1 block3 exp congruent 4444 1 0.608607
167 1 block3 exp incongruent 222 1 0.659193
167 1 block3 exp incongruent 44 1 0.572716
167 1 block3 exp incongruent 3 1 0.63357
167 1 block3 exp neutral $ 1 0.500427
167 1 block3 exp neutral $$$ 1 0.667929
167 1 block3 exp neutral $ 1 0.684836
167 1 block3 exp incongruent 1111 1 0.597091
167 1 block3 exp neutral $$$ 1 0.633283
167 1 block3 exp congruent 333 1 0.572134
167 1 block3 exp incongruent 222 1 0.552013
167 1 block3 exp incongruent 1111 1 0.701518
167 1 block3 exp congruent 1 1 0.557116
167 1 block3 exp congruent 4444 1 0.522626
167 1 block3 exp neutral $$ 1 0.673448
167 1 block3 exp incongruent 222 1 0.650339
167 1 block3 exp incongruent 44 1 0.683927
167 1 block3 exp incongruent 3 1 0.620155
167 1 block3 exp congruent 4444 1 0.750009
167 1 block3 exp incongruent 1111 1 0.596285
167 1 block3 exp neutral $$$ 1 0.552492
167 1 block3 exp incongruent 1111 1 0.485991
167 1 block3 exp neutral $$ 1 0.622159
167 1 block3 exp congruent 4444 1 0.617037
167 1 block3 exp congruent 1 1 0.563908
167 1 block3 exp congruent 4444 1 0.441446
167 1 block3 exp congruent 1 1 0.475563
167 1 block3 exp neutral $$ 1 0.579314
167 1 block3 exp congruent 22 1 0.536243
167 1 block3 exp congruent 1 1 0.430408
167 1 block3 exp neutral $ 1 0.529213
167 1 block3 exp congruent 1 1 0.440037
167 1 block3 exp neutral $$$ 1 0.642235
167 1 block3 exp neutral $$$$ 1 0.492376
167 1 block4 warm-up neutral $$$$ 1 0.704793
167 1 block4 warm-up incongruent 44 1 0.592359
167 1 block4 exp congruent 4444 1 0.484555
167 1 block4 exp incongruent 44 1 0.571821
167 1 block4 exp incongruent 3 1 0.480585
167 1 block4 exp congruent 1 1 0.353369
167 1 block4 exp neutral $ 1 0.382826
167 1 block4 exp incongruent 44 1 0.555607
167 1 block4 exp congruent 4444 1 0.537134
167 1 block4 exp neutral $$$$ 1 0.447296
167 1 block4 exp neutral $ 1 0.545454
167 1 block4 exp incongruent 222 1 0.807636
167 1 block4 exp congruent 333 1 0.491245
167 1 block4 exp neutral $$$$ 1 0.466371
167 1 block4 exp congruent 1 1 0.507842
167 1 block4 exp congruent 333 0 0.595344
167 1 block4 exp congruent 1 1 0.519564
167 1 block4 exp neutral $$ 1 0.462374
167 1 block4 exp congruent 1 1 0.455871
167 1 block4 exp incongruent 222 1 0.76136
167 1 block4 exp congruent 22 1 0.526943
167 1 block4 exp incongruent 3 1 0.565809
167 1 block4 exp neutral $$$ 1 0.602365
167 1 block4 exp neutral $$$$ 1 0.493841
167 1 block4 exp incongruent 222 1 0.822012
167 1 block4 exp neutral $$$ 1 0.416959
167 1 block4 exp neutral $$$$ 1 0.556421
167 1 block4 exp congruent 22 1 0.609953
167 1 block4 exp congruent 4444 1 0.525464
167 1 block4 exp incongruent 44 1 0.667336
167 1 block4 exp incongruent 1111 1 0.916232
167 1 block4 exp incongruent 222 1 0.811888
167 1 block4 exp congruent 4444 1 0.543475
167 1 block4 exp neutral $$$ 1 0.613641
167 1 block4 exp incongruent 1111 1 0.601199
167 1 block4 exp neutral $ 1 0.62074
167 1 block4 exp incongruent 3 1 0.447605
167 1 block4 exp incongruent 44 1 0.593737
167 1 block4 exp incongruent 1111 1 0.500931
167 1 block4 exp congruent 333 1 0.580435
167 1 block4 exp incongruent 3 1 0.473298
167 1 block4 exp neutral $$ 1 0.50611
167 1 block4 exp congruent 22 1 0.449625
167 1 block4 exp congruent 1 1 0.467752
167 1 block4 exp congruent 22 1 0.460569
167 1 block4 exp neutral $$ 1 0.45402
167 1 block4 exp congruent 333 1 0.606529
167 1 block4 exp congruent 22 1 0.514037
167 1 block4 exp neutral $ 1 0.521543
167 1 block4 exp incongruent 1111 1 0.504389
167 1 block4 exp neutral $$ 1 0.495894
167 1 block4 exp neutral $$$ 1 0.592041
167 1 block4 exp incongruent 3 1 0.596257
167 1 block4 exp neutral $$$ 1 0.568445
167 1 block4 exp congruent 333 1 0.540347
167 1 block4 exp incongruent 222 1 0.546477
167 1 block4 exp incongruent 1111 1 0.432626
167 1 block4 exp neutral $ 1 0.539446
167 1 block4 exp congruent 1 1 0.385592
167 1 block4 exp incongruent 3 1 0.333713
167 1 block4 exp congruent 333 1 0.524509
167 1 block4 exp congruent 22 1 0.523304
167 1 block4 exp congruent 4444 1 0.538168
167 1 block4 exp neutral $$$$ 1 0.520348
167 1 block4 exp neutral $$ 1 0.550206
167 1 block4 exp neutral $ 1 0.492382
167 1 block4 exp congruent 4444 1 0.556534
167 1 block4 exp incongruent 44 1 0.570009
167 1 block4 exp incongruent 1111 1 0.558889
167 1 block4 exp incongruent 222 1 0.580409
167 1 block4 exp neutral $$$ 1 0.457282
167 1 block4 exp neutral $$ 1 0.51471
167 1 block4 exp neutral $$$$ 1 0.481206
167 1 block4 exp incongruent 44 1 0.546027
168 1 practice exp congruent 333 1 1.299476
168 1 practice exp neutral $$ 1 0.635906
168 1 practice exp neutral $$$$ 1 0.646098
168 1 practice exp congruent 4444 1 0.559303
168 1 practice exp neutral $$$$ 1 0.516788
168 1 practice exp incongruent 222 1 0.884311
168 1 practice exp incongruent 3 0 1.396634
168 1 practice exp congruent 333 1 0.753114
168 1 practice exp neutral $$$ 0 0.574665
168 1 practice exp neutral $ 1 0.675499
168 1 practice exp neutral $$ 1 0.556402
168 1 practice exp incongruent 44 1 0.912938
168 1 practice exp incongruent 222 1 0.736543
168 1 practice exp congruent 1 1 0.686792
168 1 practice exp congruent 4444 1 0.623014
168 1 practice exp incongruent 44 1 0.817882
168 1 practice exp incongruent 3 1 0.820809
168 1 practice exp neutral $ 1 0.583748
168 1 practice exp incongruent 1111 1 0.642932
168 1 practice exp neutral $$$ 1 1.32516
168 1 practice exp congruent 22 1 0.62826
168 1 practice exp congruent 1 1 0.50311
168 1 practice exp congruent 22 1 0.49459
168 1 practice exp incongruent 1111 1 0.574747
168 1 block1 warm-up incongruent 222 1 0.832305
168 1 block1 warm-up neutral $ 1 0.555223
168 1 block1 exp congruent 22 1 0.536732
168 1 block1 exp incongruent 3 1 0.846918
168 1 block1 exp neutral $$ 1 0.665175
168 1 block1 exp neutral $ 1 0.593717
168 1 block1 exp neutral $$$$ 1 0.501886
168 1 block1 exp neutral $ 1 0.549386
168 1 block1 exp congruent 4444 1 0.563496
168 1 block1 exp incongruent 1111 1 0.52911
168 1 block1 exp incongruent 44 1 0.591846
168 1 block1 exp congruent 4444 1 0.516034
168 1 block1 exp congruent 333 1 0.739524
168 1 block1 exp neutral $$$ 1 0.576794
168 1 block1 exp congruent 1 1 0.501595
168 1 block1 exp congruent 22 1 0.517019
168 1 block1 exp neutral $$$$ 1 0.563899
168 1 block1 exp congruent 333 1 0.833393
168 1 block1 exp congruent 4444 1 0.508328
168 1 block1 exp congruent 1 1 0.531791
168 1 block1 exp incongruent 1111 1 0.706627
168 1 block1 exp incongruent 222 0 0.578199
168 1 block1 exp incongruent 1111 1 0.558033
168 1 block1 exp neutral $$$ 1 0.891545
168 1 block1 exp neutral $$ 1 0.547844
168 1 block1 exp incongruent 44 1 0.673974
168 1 block1 exp incongruent 3 1 0.586871
168 1 block1 exp congruent 22 1 0.599031
168 1 block1 exp incongruent 3 1 1.147246
168 1 block1 exp congruent 1 1 0.513613
168 1 block1 exp congruent 333 1 0.664146
168 1 block1 exp neutral $$ 1 0.633682
168 1 block1 exp neutral $ 1 0.548522
168 1 block1 exp incongruent 44 1 0.490658
168 1 block1 exp incongruent 222 1 0.562803
168 1 block1 exp incongruent 44 1 0.720307
168 1 block1 exp neutral $$$ 1 0.735204
168 1 block1 exp incongruent 222 1 0.573419
168 1 block1 exp congruent 4444 1 0.609255
168 1 block1 exp congruent 1 1 0.660849
168 1 block1 exp incongruent 3 1 0.71035
168 1 block1 exp incongruent 222 1 0.709899
168 1 block1 exp congruent 333 1 0.509438
168 1 block1 exp congruent 1 1 0.500928
168 1 block1 exp neutral $$$ 1 0.756401
168 1 block1 exp incongruent 44 1 0.761999
168 1 block1 exp neutral $$ 1 0.67859
168 1 block1 exp incongruent 44 1 0.495456
168 1 block1 exp congruent 333 1 0.471611
168 1 block1 exp neutral $ 1 0.504382
168 1 block1 exp neutral $$$$ 1 0.615833
168 1 block1 exp incongruent 1111 1 0.635443
168 1 block1 exp neutral $$$ 1 0.90959
168 1 block1 exp congruent 333 0 0.405223
168 1 block1 exp neutral $$ 1 0.544674
168 1 block1 exp neutral $ 1 0.485859
168 1 block1 exp congruent 22 1 0.501958
168 1 block1 exp neutral $$$$ 1 0.541422
168 1 block1 exp incongruent 1111 1 0.627618
168 1 block1 exp congruent 4444 1 0.550504
168 1 block1 exp incongruent 3 0 0.667962
168 1 block1 exp congruent 22 1 0.836847
168 1 block1 exp incongruent 3 1 0.974161
168 1 block1 exp neutral $$$$ 1 0.499124
168 1 block1 exp incongruent 222 1 0.763261
168 1 block1 exp neutral $$$$ 1 0.504816
168 1 block1 exp neutral $$ 1 0.584328
168 1 block1 exp congruent 4444 1 0.540514
168 1 block1 exp congruent 22 1 0.506693
168 1 block1 exp neutral $$$ 1 0.850157
168 1 block1 exp congruent 1 1 0.555411
168 1 block1 exp incongruent 222 1 0.736896
168 1 block1 exp incongruent 1111 1 0.551151
168 1 block1 exp neutral $ 1 0.564641
168 1 block2 warm-up incongruent 1111 1 0.541092
168 1 block2 warm-up incongruent 44 1 0.651264
168 1 block2 exp incongruent 3 1 0.652799
168 1 block2 exp incongruent 44 1 0.765355
168 1 block2 exp congruent 4444 1 0.506908
168 1 block2 exp incongruent 222 1 0.68241
168 1 block2 exp neutral $$$$ 1 0.555247
168 1 block2 exp congruent 1 1 0.480779
168 1 block2 exp neutral $$$ 0 0.617543
168 1 block2 exp neutral $$$$ 1 0.572435
168 1 block2 exp congruent 333 1 0.537247
168 1 block2 exp congruent 1 1 0.511434
168 1 block2 exp neutral $$$ 1 0.637903
168 1 block2 exp incongruent 44 1 0.568079
168 1 block2 exp congruent 1 1 0.508944
168 1 block2 exp neutral $ 1 0.612446
168 1 block2 exp congruent 4444 1 0.615971
168 1 block2 exp congruent 1 1 0.507467
168 1 block2 exp incongruent 1111 1 0.730918
168 1 block2 exp incongruent 222 1 0.881862
168 1 block2 exp neutral $$$ 1 0.937823
168 1 block2 exp congruent 4444 1 1.176137
168 1 block2 exp congruent 22 1 0.741215
168 1 block2 exp congruent 333 1 0.819431
168 1 block2 exp neutral $$$$ 1 0.566375
168 1 block2 exp neutral $ 1 0.923906
168 1 block2 exp incongruent 1111 1 0.674823
168 1 block2 exp congruent 4444 1 0.603713
168 1 block2 exp incongruent 3 1 0.518265
168 1 block2 exp neutral $ 1 1.061079
168 1 block2 exp congruent 4444 1 0.502742
168 1 block2 exp neutral $$ 1 0.52626
168 1 block2 exp congruent 333 1 0.709063
168 1 block2 exp congruent 22 1 0.524641
168 1 block2 exp incongruent 44 1 0.57144
168 1 block2 exp incongruent 1111 1 0.575312
168 1 block2 exp congruent 333 1 0.580107
168 1 block2 exp congruent 22 1 0.648968
168 1 block2 exp congruent 1 1 0.515152
168 1 block2 exp incongruent 222 0 0.698669
168 1 block2 exp congruent 22 1 0.506849
168 1 block2 exp congruent 4444 1 0.578336
168 1 block2 exp neutral $$$ 1 0.959206
168 1 block2 exp incongruent 1111 1 0.532845
168 1 block2 exp neutral $$$ 1 1.114687
168 1 block2 exp neutral $ 1 0.610394
168 1 block2 exp neutral $$ 1 0.485929
168 1 block2 exp incongruent 3 1 0.550044
168 1 block2 exp neutral $$$$ 1 0.612192
168 1 block2 exp neutral $ 1 0.527726
168 1 block2 exp incongruent 3 1 0.69453
168 1 block2 exp congruent 333 1 0.622766
168 1 block2 exp neutral $$ 1 0.600636
168 1 block2 exp neutral $$$ 1 0.828152
168 1 block2 exp neutral $$ 1 0.591082
168 1 block2 exp congruent 22 0 0.971264
168 1 block2 exp incongruent 222 1 0.768263
168 1 block2 exp incongruent 44 1 0.765156
168 1 block2 exp incongruent 3 1 0.658769
168 1 block2 exp neutral $$ 1 0.636291
168 1 block2 exp incongruent 1111 1 0.901489
168 1 block2 exp congruent 22 1 0.949123
168 1 block2 exp incongruent 222 1 0.827465
168 1 block2 exp incongruent 44 1 0.518377
168 1 block2 exp neutral $$ 1 0.557222
168 1 block2 exp neutral $ 1 0.7467
168 1 block2 exp incongruent 222 1 0.792951
168 1 block2 exp congruent 333 1 0.804198
168 1 block2 exp incongruent 3 0 0.551812
168 1 block2 exp neutral $$$$ 1 0.565293
168 1 block2 exp congruent 1 1 0.514802
168 1 block2 exp neutral $$$$ 1 0.594267
168 1 block2 exp incongruent 1111 1 0.590465
168 1 block2 exp incongruent 44 1 0.546646
168 1 block3 warm-up neutral $$$ 1 1.00856
168 1 block3 warm-up neutral $$$$ 1 0.524205
168 1 block3 exp congruent 22 1 0.571022
168 1 block3 exp congruent 333 1 0.646877
168 1 block3 exp incongruent 3 1 0.713065
168 1 block3 exp neutral $$ 1 0.544618
168 1 block3 exp incongruent 3 1 0.566783
168 1 block3 exp incongruent 44 1 0.492252
168 1 block3 exp incongruent 3 1 0.52443
168 1 block3 exp congruent 22 1 0.563251
168 1 block3 exp congruent 333 1 0.928786
168 1 block3 exp incongruent 222 1 0.982746
168 1 block3 exp congruent 333 1 0.507713
168 1 block3 exp neutral $$ 1 0.531173
168 1 block3 exp neutral $$$$ 1 0.690028
168 1 block3 exp incongruent 222 1 0.690266
168 1 block3 exp neutral $ 1 0.570483
168 1 block3 exp neutral $$$$ 1 0.63931
168 1 block3 exp incongruent 1111 1 0.561507
168 1 block3 exp congruent 22 1 0.486978
168 1 block3 exp incongruent 222 1 0.638222
168 1 block3 exp congruent 4444 1 0.568334
168 1 block3 exp neutral $$ 1 0.525153
168 1 block3 exp congruent 333 1 0.508001
168 1 block3 exp neutral $$$$ 1 0.515452
168 1 block3 exp neutral $$$ 1 0.626958
168 1 block3 exp neutral $$$$ 1 0.573827
168 1 block3 exp incongruent 44 1 0.730674
168 1 block3 exp neutral $ 0 0.536556
168 1 block3 exp incongruent 44 1 0.518719
168 1 block3 exp incongruent 1111 1 0.541538
168 1 block3 exp congruent 1 1 0.515703
168 1 block3 exp neutral $$$ 1 0.659181
