subject,session,date,time,condition,block,sub_block,trial,subtrial,rt,acc
9054,2,11/23/22,12:33,random,4,1,34,4,436.0444,1
9054,2,11/23/22,12:33,random,4,1,35,5,510.4364,1
9054,2,11/23/22,12:33,random,4,1,36,6,400.0626,1
9054,2,11/23/22,12:33,random,4,1,37,7,635.1643,1
9054,2,11/23/22,12:33,random,4,1,38,8,527.6613,1
9054,2,11/23/22,12:33,random,4,1,39,9,462.3489,1
9054,2,11/23/22,12:33,random,4,1,40,10,494.414,1
9054,2,11/23/22,12:33,random,5,1,41,1,457.6204,1
9054,2,11/23/22,12:33,random,5,1,42,2,417.3741,1
9054,2,11/23/22,12:33,random,5,1,43,3,973.889,1
9054,2,11/23/22,12:33,random,5,1,44,4,388.4989,1
9054,2,11/23/22,12:33,random,5,1,45,5,447.0251,1
9054,2,11/23/22,12:33,random,5,1,46,6,476.2305,1
9054,2,11/23/22,12:33,random,5,1,47,7,500.7554,1
9054,2,11/23/22,12:33,random,5,1,48,8,621.17,1
9054,2,11/23/22,12:33,random,5,1,49,9,431.5339,1
9054,2,11/23/22,12:33,random,5,1,50,10,609.604,1
9055,2,11/23/22,15:09,practice,0,1,1,1,414.3781,1
9055,2,11/23/22,15:09,practice,0,1,2,2,391.5059,1
9055,2,11/23/22,15:09,practice,0,1,3,3,572.087,1
9055,2,11/23/22,15:09,practice,0,1,4,4,361.7283,1
9055,2,11/23/22,15:09,practice,0,1,5,5,356.9891,1
9055,2,11/23/22,15:09,practice,0,1,6,6,403.9666,1
9055,2,11/23/22,15:09,practice,0,1,7,7,489.9186,1
9055,2,11/23/22,15:09,practice,0,1,8,8,375.1828,1
9055,2,11/23/22,15:09,random,1,1,1,1,378.6275,1
9055,2,11/23/22,15:09,random,1,1,2,2,375.3056,1
9055,2,11/23/22,15:09,random,1,1,3,3,414.0106,1
9055,2,11/23/22,15:09,random,1,1,4,4,393.7359,1
9055,2,11/23/22,15:09,random,1,1,5,5,413.8404,1
9055,2,11/23/22,15:09,random,1,1,6,6,376.9014,1
9055,2,11/23/22,15:09,random,1,1,7,7,311.459,1
9055,2,11/23/22,15:09,random,1,1,8,8,394.3082,1
9055,2,11/23/22,15:09,random,1,1,9,9,493.4525,1
9055,2,11/23/22,15:09,random,1,1,10,10,368.0286,1
9055,2,11/23/22,15:09,random,2,1,11,1,378.1912,1
9055,2,11/23/22,15:09,random,2,1,12,2,327.7439,1
9055,2,11/23/22,15:09,random,2,1,13,3,354.7003,1
9055,2,11/23/22,15:09,random,2,1,14,4,316.7844,1
9055,2,11/23/22,15:09,random,2,1,15,5,510.6346,1
9055,2,11/23/22,15:09,random,2,1,16,6,342.3066,1
9055,2,11/23/22,15:09,random,2,1,17,7,352.6824,1
9055,2,11/23/22,15:09,random,2,1,18,8,397.5827,1
9055,2,11/23/22,15:09,random,2,1,19,9,350.4945,1
9055,2,11/23/22,15:09,random,2,1,20,10,399.3295,1
9055,2,11/23/22,15:09,random,3,1,21,1,286.9908,1
9055,2,11/23/22,15:09,random,3,1,22,2,380.3047,1
9055,2,11/23/22,15:09,random,3,1,23,3,412.8642,1
9055,2,11/23/22,15:09,random,3,1,24,4,371.8815,1
9055,2,11/23/22,15:09,random,3,1,25,5,370.4545,1
9055,2,11/23/22,15:09,random,3,1,26,6,350.6202,1
9055,2,11/23/22,15:09,random,3,1,27,7,345.5649,1
9055,2,11/23/22,15:09,random,3,1,28,8,315.3282,1
9055,2,11/23/22,15:09,random,3,1,29,9,348.9413,1
9055,2,11/23/22,15:09,random,3,1,30,10,368.7642,1
9055,2,11/23/22,15:09,random,4,1,31,1,355.5035,1
9055,2,11/23/22,15:09,random,4,1,32,2,311.7874,1
9055,2,11/23/22,15:09,random,4,1,33,3,465.5842,1
9055,2,11/23/22,15:09,random,4,1,34,4,344.5243,1
9055,2,11/23/22,15:09,random,4,1,35,5,317.1365,1
9055,2,11/23/22,15:09,random,4,1,36,6,349.5089,1
9055,2,11/23/22,15:09,random,4,1,37,7,312.6489,0
9055,2,11/23/22,15:09,random,4,1,38,8,308.256,1
9055,2,11/23/22,15:09,random,4,1,39,9,351.4553,1
9055,2,11/23/22,15:09,random,4,1,40,10,417.7346,1
9055,2,11/23/22,15:09,random,5,1,41,1,315.245,1
9055,2,11/23/22,15:09,random,5,1,42,2,321.0393,1
9055,2,11/23/22,15:09,random,5,1,43,3,351.2039,1
9055,2,11/23/22,15:09,random,5,1,44,4,531.0901,1
9055,2,11/23/22,15:09,random,5,1,45,5,716.3876,1
9055,2,11/23/22,15:09,random,5,1,46,6,298.2067,1
9055,2,11/23/22,15:09,random,5,1,47,7,358.1577,1
9055,2,11/23/22,15:09,random,5,1,48,8,718.8327,1
9055,2,11/23/22,15:09,random,5,1,49,9,452.7369,1
9055,2,11/23/22,15:09,random,5,1,50,10,329.1931,1
9056,2,11/23/22,15:17,practice,0,1,1,1,493.0777,1
9056,2,11/23/22,15:17,practice,0,1,2,2,397.3774,1
9056,2,11/23/22,15:17,practice,0,1,3,3,358.4466,1
9056,2,11/23/22,15:17,practice,0,1,4,4,317.5437,1
9056,2,11/23/22,15:17,practice,0,1,5,5,340.3541,1
9056,2,11/23/22,15:17,practice,0,1,6,6,357.1535,1
9056,2,11/23/22,15:17,practice,0,1,7,7,413.4786,1
9056,2,11/23/22,15:17,practice,0,1,8,8,421.7216,1
9056,2,11/23/22,15:17,random,1,1,1,1,519.0837,1
9056,2,11/23/22,15:17,random,1,1,2,2,352.9576,1
9056,2,11/23/22,15:17,random,1,1,3,3,362.052,1
9056,2,11/23/22,15:17,random,1,1,4,4,361.2131,1
9056,2,11/23/22,15:17,random,1,1,5,5,402.7392,1
9056,2,11/23/22,15:17,random,1,1,6,6,541.9457,1
9056,2,11/23/22,15:17,random,1,1,7,7,391.0241,1
9056,2,11/23/22,15:17,random,1,1,8,8,400.8679,1
9056,2,11/23/22,15:17,random,1,1,9,9,404.7721,1
9056,2,11/23/22,15:17,random,1,1,10,10,561.0125,1
9056,2,11/23/22,15:17,random,2,1,11,1,353.8873,1
9056,2,11/23/22,15:17,random,2,1,12,2,372.1721,1
9056,2,11/23/22,15:17,random,2,1,13,3,600.3891,1
9056,2,11/23/22,15:17,random,2,1,14,4,423.2495,1
9056,2,11/23/22,15:17,random,2,1,15,5,544.7539,1
9056,2,11/23/22,15:17,random,2,1,16,6,345.2508,1
9056,2,11/23/22,15:17,random,2,1,17,7,321.998,1
9056,2,11/23/22,15:17,random,2,1,18,8,386.2614,0
9056,2,11/23/22,15:17,random,2,1,19,9,9.1894,0
9056,2,11/23/22,15:17,random,2,1,20,10,396.1029,1
9056,2,11/23/22,15:17,random,3,1,21,1,395.875,1
9056,2,11/23/22,15:17,random,3,1,22,2,542.6179,1
9056,2,11/23/22,15:17,random,3,1,23,3,412.8354,1
9056,2,11/23/22,15:17,random,3,1,24,4,497.5652,1
9056,2,11/23/22,15:17,random,3,1,25,5,704.0265,1
9056,2,11/23/22,15:17,random,3,1,26,6,420.9513,1
9056,2,11/23/22,15:17,random,3,1,27,7,470.9781,1
9056,2,11/23/22,15:17,random,3,1,28,8,478.8776,0
9056,2,11/23/22,15:17,random,3,1,29,9,506.174,1
9056,2,11/23/22,15:17,random,3,1,30,10,312.6171,1
9056,2,11/23/22,15:17,random,4,1,31,1,431.6085,1
9056,2,11/23/22,15:17,random,4,1,32,2,324.3639,1
9056,2,11/23/22,15:17,random,4,1,33,3,324.9147,1
9056,2,11/23/22,15:17,random,4,1,34,4,394.361,1
9056,2,11/23/22,15:17,random,4,1,35,5,388.8642,1
9056,2,11/23/22,15:17,random,4,1,36,6,324.788,1
9056,2,11/23/22,15:17,random,4,1,37,7,375.5599,1
9056,2,11/23/22,15:17,random,4,1,38,8,345.5273,1
9056,2,11/23/22,15:17,random,4,1,39,9,405.1008,1
9056,2,11/23/22,15:17,random,4,1,40,10,358.272,1
9056,2,11/23/22,15:17,random,5,1,41,1,2.14199999999,0
9056,2,11/23/22,15:17,random,5,1,42,2,352.2664,1
9056,2,11/23/22,15:17,random,5,1,43,3,469.4917,0
9056,2,11/23/22,15:17,random,5,1,44,4,400.6931,1
9056,2,11/23/22,15:17,random,5,1,45,5,348.4078,1
9056,2,11/23/22,15:17,random,5,1,46,6,362.9239,1
9056,2,11/23/22,15:17,random,5,1,47,7,356.3476,1
9056,2,11/23/22,15:17,random,5,1,48,8,378.7169,1
9056,2,11/23/22,15:17,random,5,1,49,9,397.507,1
9056,2,11/23/22,15:17,random,5,1,50,10,331.7531,1
9057,2,11/23/22,15:16,practice,0,1,1,1,507.7366,1
9057,2,11/23/22,15:16,practice,0,1,2,2,448.7756,1
9057,2,11/23/22,15:16,practice,0,1,3,3,491.3046,1
9057,2,11/23/22,15:16,practice,0,1,4,4,382.1127,1
9057,2,11/23/22,15:16,practice,0,1,5,5,700.8301,1
9057,2,11/23/22,15:16,practice,0,1,6,6,476.1728,1
9057,2,11/23/22,15:16,practice,0,1,7,7,325.1921,1
9057,2,11/23/22,15:16,practice,0,1,8,8,362.6496,1
9057,2,11/23/22,15:16,random,1,1,1,1,653.8127,1
9057,2,11/23/22,15:16,random,1,1,2,2,311.635,1
9057,2,11/23/22,15:16,random,1,1,3,3,320.7441,1
9057,2,11/23/22,15:16,random,1,1,4,4,329.6182,1
9057,2,11/23/22,15:16,random,1,1,5,5,351.6151,1
9057,2,11/23/22,15:16,random,1,1,6,6,348.6752,0
9057,2,11/23/22,15:16,random,1,1,7,7,357.7617,1
9057,2,11/23/22,15:16,random,1,1,8,8,462.8134,1
9057,2,11/23/22,15:16,random,1,1,9,9,550.2275,1
9057,2,11/23/22,15:16,random,1,1,10,10,348.7679,1
9057,2,11/23/22,15:16,random,2,1,11,1,337.2465,1
9057,2,11/23/22,15:16,random,2,1,12,2,463.1358,1
9057,2,11/23/22,15:16,random,2,1,13,3,348.8191,1
9057,2,11/23/22,15:16,random,2,1,14,4,347.3759,1
9057,2,11/23/22,15:16,random,2,1,15,5,317.0578,1
9057,2,11/23/22,15:16,random,2,1,16,6,319.5223,1
9057,2,11/23/22,15:16,random,2,1,17,7,414.4079,1
9057,2,11/23/22,15:16,random,2,1,18,8,452.0916,1
9057,2,11/23/22,15:16,random,2,1,19,9,382.2256,1
9057,2,11/23/22,15:16,random,2,1,20,10,304.5018,1
9057,2,11/23/22,15:16,random,3,1,21,1,366.3852,1
9057,2,11/23/22,15:16,random,3,1,22,2,359.0879,1
9057,2,11/23/22,15:16,random,3,1,23,3,311.2145,1
9057,2,11/23/22,15:16,random,3,1,24,4,691.1975,1
9057,2,11/23/22,15:16,random,3,1,25,5,571.0688,1
9057,2,11/23/22,15:16,random,3,1,26,6,543.6914,0
9057,2,11/23/22,15:16,random,3,1,27,7,359.995,1
9057,2,11/23/22,15:16,random,3,1,28,8,421.3172,1
9057,2,11/23/22,15:16,random,3,1,29,9,455.525,1
9057,2,11/23/22,15:16,random,3,1,30,10,453.5839,1
9057,2,11/23/22,15:16,random,4,1,31,1,569.5504,1
9057,2,11/23/22,15:16,random,4,1,32,2,477.6809,0
9057,2,11/23/22,15:16,random,4,1,33,3,392.8491,1
9057,2,11/23/22,15:16,random,4,1,34,4,470.6475,1
9057,2,11/23/22,15:16,random,4,1,35,5,465.379,1
9057,2,11/23/22,15:16,random,4,1,36,6,397.8672,1
9057,2,11/23/22,15:16,random,4,1,37,7,399.7996,1
9057,2,11/23/22,15:16,random,4,1,38,8,341.5038,1
9057,2,11/23/22,15:16,random,4,1,39,9,527.2494,0
9057,2,11/23/22,15:16,random,4,1,40,10,416.3998,1
9057,2,11/23/22,15:16,random,5,1,41,1,423.114,0
9057,2,11/23/22,15:16,random,5,1,42,2,392.5754,1
9057,2,11/23/22,15:16,random,5,1,43,3,564.3005,1
9057,2,11/23/22,15:16,random,5,1,44,4,429.7667,1
9057,2,11/23/22,15:16,random,5,1,45,5,445.6349,1
9057,2,11/23/22,15:16,random,5,1,46,6,354.1318,1
9057,2,11/23/22,15:16,random,5,1,47,7,468.1058,1
9057,2,11/23/22,15:16,random,5,1,48,8,375.876,1
9057,2,11/23/22,15:16,random,5,1,49,9,445.2093,1
9057,2,11/23/22,15:16,random,5,1,50,10,516.8392,1
9058,2,11/28/22,09:37,practice,0,1,1,1,318.4233,1
9058,2,11/28/22,09:37,practice,0,1,2,2,398.3898,1
9058,2,11/28/22,09:37,practice,0,1,3,3,421.3729,1
9058,2,11/28/22,09:37,practice,0,1,4,4,357.8471,1
9058,2,11/28/22,09:37,practice,0,1,5,5,356.2158,1
9058,2,11/28/22,09:37,practice,0,1,6,6,357.2736,1
9058,2,11/28/22,09:37,practice,0,1,7,7,324.6781,1
9058,2,11/28/22,09:37,practice,0,1,8,8,389.9997,1
9058,2,11/28/22,09:37,random,1,1,1,1,470.6073,0
9058,2,11/28/22,09:37,random,1,1,2,2,12.639,0
9058,2,11/28/22,09:37,random,1,1,3,3,452.3169,1
9058,2,11/28/22,09:37,random,1,1,4,4,500.7156,1
9058,2,11/28/22,09:37,random,1,1,5,5,423.0895,1
9058,2,11/28/22,09:37,random,1,1,6,6,551.1277,1
9058,2,11/28/22,09:37,random,1,1,7,7,410.8384,1
9058,2,11/28/22,09:37,random,1,1,8,8,382.1078,1
9058,2,11/28/22,09:37,random,1,1,9,9,415.7189,1
9058,2,11/28/22,09:37,random,1,1,10,10,443.4938,1
9058,2,11/28/22,09:37,random,2,1,11,1,340.1864,1
9058,2,11/28/22,09:37,random,2,1,12,2,447.6709,1
9058,2,11/28/22,09:37,random,2,1,13,3,446.3077,1
9058,2,11/28/22,09:37,random,2,1,14,4,402.5292,1
9058,2,11/28/22,09:37,random,2,1,15,5,393.7233,1
9058,2,11/28/22,09:37,random,2,1,16,6,439.8065,1
9058,2,11/28/22,09:37,random,2,1,17,7,384.2865,1
9058,2,11/28/22,09:37,random,2,1,18,8,398.2379,1
9058,2,11/28/22,09:37,random,2,1,19,9,432.8062,1
9058,2,11/28/22,09:37,random,2,1,20,10,473.729,1
9058,2,11/28/22,09:37,random,3,1,21,1,481.7249,1
9058,2,11/28/22,09:37,random,3,1,22,2,438.288,1
9058,2,11/28/22,09:37,random,3,1,23,3,455.531,1
9058,2,11/28/22,09:37,random,3,1,24,4,482.6095,1
9058,2,11/28/22,09:37,random,3,1,25,5,432.7652,0
9058,2,11/28/22,09:37,random,3,1,26,6,389.3055,1
9058,2,11/28/22,09:37,random,3,1,27,7,478.578,1
9058,2,11/28/22,09:37,random,3,1,28,8,423.4134,1
9058,2,11/28/22,09:37,random,3,1,29,9,328.7182,1
9058,2,11/28/22,09:37,random,3,1,30,10,356.7936,1
9058,2,11/28/22,09:37,random,4,1,31,1,368.2137,1
9058,2,11/28/22,09:37,random,4,1,32,2,379.1561,1
9058,2,11/28/22,09:37,random,4,1,33,3,388.6064,1
9058,2,11/28/22,09:37,random,4,1,34,4,391.3126,1
9058,2,11/28/22,09:37,random,4,1,35,5,383.6403,1
9058,2,11/28/22,09:37,random,4,1,36,6,459.8465,1
9058,2,11/28/22,09:37,random,4,1,37,7,3.97400000002,1
9058,2,11/28/22,09:37,random,4,1,38,8,482.6022,1
9058,2,11/28/22,09:37,random,4,1,39,9,479.1962,1
9058,2,11/28/22,09:37,random,4,1,40,10,433.7667,1
9058,2,11/28/22,09:37,random,5,1,41,1,468.1095,1
9058,2,11/28/22,09:37,random,5,1,42,2,427.9436,1
9058,2,11/28/22,09:37,random,5,1,43,3,398.1609,1
9058,2,11/28/22,09:37,random,5,1,44,4,431.8244,0
9058,2,11/28/22,09:37,random,5,1,45,5,399.6607,1
9058,2,11/28/22,09:37,random,5,1,46,6,435.7428,1
9058,2,11/28/22,09:37,random,5,1,47,7,376.6994,1
9058,2,11/28/22,09:37,random,5,1,48,8,363.6471,1
9058,2,11/28/22,09:37,random,5,1,49,9,414.6336,1
9058,2,11/28/22,09:37,random,5,1,50,10,391.3917,1
9059,2,02/27/23,12:27,practice,0,1,1,1,385.3432,1
9059,2,02/27/23,12:27,practice,0,1,2,2,377.417,1
9059,2,02/27/23,12:27,practice,0,1,3,3,563.7258,1
9059,2,02/27/23,12:27,practice,0,1,4,4,399.3448,1
9059,2,02/27/23,12:27,practice,0,1,5,5,447.6069,0
9059,2,02/27/23,12:27,practice,0,1,6,6,0.254099999998,0
9059,2,02/27/23,12:27,practice,0,1,7,7,451.3186,1
9059,2,02/27/23,12:27,practice,0,1,8,8,398.8594,1
9059,2,02/27/23,12:27,random,1,1,1,1,1396.3774,1
9059,2,02/27/23,12:27,random,1,1,2,2,470.438,1
9059,2,02/27/23,12:27,random,1,1,3,3,362.9798,1
9059,2,02/27/23,12:27,random,1,1,4,4,492.8929,1
9059,2,02/27/23,12:27,random,1,1,5,5,411.9522,1
9059,2,02/27/23,12:27,random,1,1,6,6,524.3331,1
9059,2,02/27/23,12:27,random,1,1,7,7,479.5779,1
9059,2,02/27/23,12:27,random,1,1,8,8,345.0091,1
9059,2,02/27/23,12:27,random,1,1,9,9,574.3399,1
9059,2,02/27/23,12:27,random,1,1,10,10,372.3943,1
9059,2,02/27/23,12:27,random,2,1,11,1,329.9801,0
9059,2,02/27/23,12:27,random,2,1,12,2,378.2386,0
9059,2,02/27/23,12:27,random,2,1,13,3,707.2822,1
9059,2,02/27/23,12:27,random,2,1,14,4,425.4736,0
9059,2,02/27/23,12:27,random,2,1,15,5,722.8172,1
9059,2,02/27/23,12:27,random,2,1,16,6,582.4293,1
9059,2,02/27/23,12:27,random,2,1,17,7,479.5559,1
9059,2,02/27/23,12:27,random,2,1,18,8,499.2028,1
9059,2,02/27/23,12:27,random,2,1,19,9,486.1433,1
9059,2,02/27/23,12:27,random,2,1,20,10,392.87,1
9059,2,02/27/23,12:27,random,3,1,21,1,526.6559,1
9059,2,02/27/23,12:27,random,3,1,22,2,441.8516,1
9059,2,02/27/23,12:27,random,3,1,23,3,324.9162,1
9059,2,02/27/23,12:27,random,3,1,24,4,498.1214,1
9059,2,02/27/23,12:27,random,3,1,25,5,482.2786,1
9059,2,02/27/23,12:27,random,3,1,26,6,431.8873,1
9059,2,02/27/23,12:27,random,3,1,27,7,540.7983,1
9059,2,02/27/23,12:27,random,3,1,28,8,330.9185,1
9059,2,02/27/23,12:27,random,3,1,29,9,387.0187,1
9059,2,02/27/23,12:27,random,3,1,30,10,312.1775,1
9059,2,02/27/23,12:27,random,4,1,31,1,313.6559,1
9059,2,02/27/23,12:27,random,4,1,32,2,357.54,1
9059,2,02/27/23,12:27,random,4,1,33,3,314.6045,1
9059,2,02/27/23,12:27,random,4,1,34,4,367.3814,1
9059,2,02/27/23,12:27,random,4,1,35,5,326.7428,1
9059,2,02/27/23,12:27,random,4,1,36,6,422.0472,1
9059,2,02/27/23,12:27,random,4,1,37,7,521.09,1
9059,2,02/27/23,12:27,random,4,1,38,8,480.4225,1
9059,2,02/27/23,12:27,random,4,1,39,9,422.592,1
9059,2,02/27/23,12:27,random,4,1,40,10,558.5436,1
9059,2,02/27/23,12:27,random,5,1,41,1,415.715,1
9059,2,02/27/23,12:27,random,5,1,42,2,509.5862,1
9059,2,02/27/23,12:27,random,5,1,43,3,633.061,1
9059,2,02/27/23,12:27,random,5,1,44,4,468.845,1
9059,2,02/27/23,12:27,random,5,1,45,5,660.0469,0
9059,2,02/27/23,12:27,random,5,1,46,6,438.8701,1
9059,2,02/27/23,12:27,random,5,1,47,7,540.7056,1
9059,2,02/27/23,12:27,random,5,1,48,8,401.6963,1
9059,2,02/27/23,12:27,random,5,1,49,9,423.2232,0
9059,2,02/27/23,12:27,random,5,1,50,10,430.623,1
9060,2,02/27/23,12:29,practice,0,1,1,1,410.469,1
9060,2,02/27/23,12:29,practice,0,1,2,2,471.0709,1
9060,2,02/27/23,12:29,practice,0,1,3,3,477.0482,1
9060,2,02/27/23,12:29,practice,0,1,4,4,436.6565,0
9060,2,02/27/23,12:29,practice,0,1,5,5,419.503,1
9060,2,02/27/23,12:29,practice,0,1,6,6,495.9606,0
9060,2,02/27/23,12:29,practice,0,1,7,7,450.4347,1
9060,2,02/27/23,12:29,practice,0,1,8,8,498.0218,0
9060,2,02/27/23,12:29,random,1,1,1,1,526.9221,1
9060,2,02/27/23,12:29,random,1,1,2,2,499.574,1
9060,2,02/27/23,12:29,random,1,1,3,3,432.6679,1
9060,2,02/27/23,12:29,random,1,1,4,4,398.3589,1
9060,2,02/27/23,12:29,random,1,1,5,5,525.2113,1
9060,2,02/27/23,12:29,random,1,1,6,6,445.6531,1
9060,2,02/27/23,12:29,random,1,1,7,7,344.2366,1
9060,2,02/27/23,12:29,random,1,1,8,8,463.4119,1
9060,2,02/27/23,12:29,random,1,1,9,9,394.7798,1
9060,2,02/27/23,12:29,random,1,1,10,10,431.3737,1
9060,2,02/27/23,12:29,random,2,1,11,1,418.924,1
9060,2,02/27/23,12:29,random,2,1,12,2,571.7432,1
9060,2,02/27/23,12:29,random,2,1,13,3,851.1846,1
9060,2,02/27/23,12:29,random,2,1,14,4,487.8981,1
9060,2,02/27/23,12:29,random,2,1,15,5,375.9451,1
9060,2,02/27/23,12:29,random,2,1,16,6,381.6814,1
9060,2,02/27/23,12:29,random,2,1,17,7,427.63,1
9060,2,02/27/23,12:29,random,2,1,18,8,471.5904,1
9060,2,02/27/23,12:29,random,2,1,19,9,558.9141,1
9060,2,02/27/23,12:29,random,2,1,20,10,476.7415,1
9060,2,02/27/23,12:29,random,3,1,21,1,492.7186,1
9060,2,02/27/23,12:29,random,3,1,22,2,451.7903,1
9060,2,02/27/23,12:29,random,3,1,23,3,403.7337,1
9060,2,02/27/23,12:29,random,3,1,24,4,424.6311,1
9060,2,02/27/23,12:29,random,3,1,25,5,448.0446,1
9060,2,02/27/23,12:29,random,3,1,26,6,369.2986,1
9060,2,02/27/23,12:29,random,3,1,27,7,310.0678,1
9060,2,02/27/23,12:29,random,3,1,28,8,345.6194,1
9060,2,02/27/23,12:29,random,3,1,29,9,320.0837,1
9060,2,02/27/23,12:29,random,3,1,30,10,308.1691,1
9060,2,02/27/23,12:29,random,4,1,31,1,378.89,1
9060,2,02/27/23,12:29,random,4,1,32,2,349.8885,1
9060,2,02/27/23,12:29,random,4,1,33,3,458.3393,1
9060,2,02/27/23,12:29,random,4,1,34,4,468.4516,1
9060,2,02/27/23,12:29,random,4,1,35,5,449.7706,1
9060,2,02/27/23,12:29,random,4,1,36,6,365.3562,1
9060,2,02/27/23,12:29,random,4,1,37,7,388.5184,1
9060,2,02/27/23,12:29,random,4,1,38,8,314.2145,1
9060,2,02/27/23,12:29,random,4,1,39,9,360.825,0
9060,2,02/27/23,12:29,random,4,1,40,10,407.8789,1
9060,2,02/27/23,12:29,random,5,1,41,1,570.7747,1
9060,2,02/27/23,12:29,random,5,1,42,2,536.9642,1
9060,2,02/27/23,12:29,random,5,1,43,3,342.1984,1
9060,2,02/27/23,12:29,random,5,1,44,4,373.9576,1
9060,2,02/27/23,12:29,random,5,1,45,5,464.5786,1
9060,2,02/27/23,12:29,random,5,1,46,6,423.8899,1
9060,2,02/27/23,12:29,random,5,1,47,7,460.3616,1
9060,2,02/27/23,12:29,random,5,1,48,8,510.1415,1
9060,2,02/27/23,12:29,random,5,1,49,9,446.766,1
9060,2,02/27/23,12:29,random,5,1,50,10,460.0111,1
9061,2,02/27/23,12:31,practice,0,1,1,1,425.2135,1
9061,2,02/27/23,12:31,practice,0,1,2,2,421.9212,1
9061,2,02/27/23,12:31,practice,0,1,3,3,394.8695,1
9061,2,02/27/23,12:31,practice,0,1,4,4,316.623,1
9061,2,02/27/23,12:31,practice,0,1,5,5,477.9002,1
9061,2,02/27/23,12:31,practice,0,1,6,6,412.376,1
9061,2,02/27/23,12:31,practice,0,1,7,7,462.5111,1
9061,2,02/27/23,12:31,practice,0,1,8,8,387.806,1
9061,2,02/27/23,12:31,random,1,1,1,1,424.9993,1
9061,2,02/27/23,12:31,random,1,1,2,2,456.7932,1
9061,2,02/27/23,12:31,random,1,1,3,3,490.4736,1
9061,2,02/27/23,12:31,random,1,1,4,4,459.1646,1
9061,2,02/27/23,12:31,random,1,1,5,5,434.8189,1
9061,2,02/27/23,12:31,random,1,1,6,6,478.5933,1
9061,2,02/27/23,12:31,random,1,1,7,7,413.0367,1
9061,2,02/27/23,12:31,random,1,1,8,8,425.2084,0
9061,2,02/27/23,12:31,random,1,1,9,9,4.10569999999,0
9061,2,02/27/23,12:31,random,1,1,10,10,367.0088,1
9061,2,02/27/23,12:31,random,2,1,11,1,397.4038,1
9061,2,02/27/23,12:31,random,2,1,12,2,398.1512,1
9061,2,02/27/23,12:31,random,2,1,13,3,439.6999,0
9061,2,02/27/23,12:31,random,2,1,14,4,555.2171,1
9061,2,02/27/23,12:31,random,2,1,15,5,444.6939,1
9061,2,02/27/23,12:31,random,2,1,16,6,390.335,1
9061,2,02/27/23,12:31,random,2,1,17,7,445.2037,1
9061,2,02/27/23,12:31,random,2,1,18,8,320.6226,1
9061,2,02/27/23,12:31,random,2,1,19,9,296.4234,1
9061,2,02/27/23,12:31,random,2,1,20,10,378.0989,1
9061,2,02/27/23,12:31,random,3,1,21,1,469.9246,1
9061,2,02/27/23,12:31,random,3,1,22,2,364.8868,1
9061,2,02/27/23,12:31,random,3,1,23,3,417.6124,1
9061,2,02/27/23,12:31,random,3,1,24,4,541.9467,1
9061,2,02/27/23,12:31,random,3,1,25,5,390.3191,1
9061,2,02/27/23,12:31,random,3,1,26,6,401.1955,1
9061,2,02/27/23,12:31,random,3,1,27,7,377.8928,1
9061,2,02/27/23,12:31,random,3,1,28,8,334.4345,1
9061,2,02/27/23,12:31,random,3,1,29,9,580.0795,1
9061,2,02/27/23,12:31,random,3,1,30,10,356.7962,1
9061,2,02/27/23,12:31,random,4,1,31,1,458.1446,1
9061,2,02/27/23,12:31,random,4,1,32,2,383.5255,1
9061,2,02/27/23,12:31,random,4,1,33,3,377.7367,1
9061,2,02/27/23,12:31,random,4,1,34,4,358.8331,1
9061,2,02/27/23,12:31,random,4,1,35,5,359.0112,1
9061,2,02/27/23,12:31,random,4,1,36,6,321.4344,1
9061,2,02/27/23,12:31,random,4,1,37,7,401.4919,1
9061,2,02/27/23,12:31,random,4,1,38,8,514.795,1
9061,2,02/27/23,12:31,random,4,1,39,9,401.7689,1
9061,2,02/27/23,12:31,random,4,1,40,10,390.9847,1
9061,2,02/27/23,12:31,random,5,1,41,1,305.5244,1
9061,2,02/27/23,12:31,random,5,1,42,2,437.3686,1
9061,2,02/27/23,12:31,random,5,1,43,3,478.3029,1
9061,2,02/27/23,12:31,random,5,1,44,4,584.1824,1
9061,2,02/27/23,12:31,random,5,1,45,5,333.8579,1
9061,2,02/27/23,12:31,random,5,1,46,6,450.8391,1
9061,2,02/27/23,12:31,random,5,1,47,7,491.7569,1
9061,2,02/27/23,12:31,random,5,1,48,8,563.1987,1
9061,2,02/27/23,12:31,random,5,1,49,9,644.5427,1
9061,2,02/27/23,12:31,random,5,1,50,10,421.6768,1
9062,2,03/03/23,13:16,practice,0,1,1,1,537.3763,1
9062,2,03/03/23,13:16,practice,0,1,2,2,467.9124,1
9062,2,03/03/23,13:16,practice,0,1,3,3,708.6028,1
9062,2,03/03/23,13:16,practice,0,1,4,4,606.3962,1
9062,2,03/03/23,13:16,practice,0,1,5,5,514.137,1
9062,2,03/03/23,13:16,practice,0,1,6,6,561.3057,1
9062,2,03/03/23,13:16,practice,0,1,7,7,612.8742,1
9062,2,03/03/23,13:16,practice,0,1,8,8,504.7491,1
9062,2,03/03/23,13:16,random,1,1,1,1,544.4353,1
9062,2,03/03/23,13:16,random,1,1,2,2,503.6267,1
9062,2,03/03/23,13:16,random,1,1,3,3,549.4507,1
9062,2,03/03/23,13:16,random,1,1,4,4,465.8224,1
