subject,session,date,time,list,phase,serial_position,cue,target,rt,correct,...11,...12,...13,...14,...15,...16
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,900.2682,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,914.8049,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,1113.3598,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,1081.6326,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,930.4197,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,1156.0557,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,920.2667,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,962.8768,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,987.348,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,1274.2315,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,1195.8197,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,8,recall,10,NA,idk,1388.1807,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,1,NA,bonus,4190.5417,1,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,1,NA,gengre,2134.65,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,6,NA,atlas,3425.196,1,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,6,NA,alev,1731.3201,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,6,NA,people,1728.0384,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,puppy,4496.9183,1,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,2540.5147,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,793.1901,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,766.9892,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,770.8494,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,755.392,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,856.2645,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1015.75,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,940.9881,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,861.2519,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,3517.0925,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1541.2586,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,945.2364,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,930.7588,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1554.5998,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1218.1588,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,999.0687,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,886.1707,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1016.055,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1040.7618,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1059.5371,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1188.7944,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1239.1277,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,9,recall,10,NA,idk,1010.3728,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,1,NA,arena,2508.7445,1,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,1,NA,atlas,2938.851,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,6,NA,chest,1705.5731,1,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,3,NA,honey,2086.2126,1,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,3,NA,money,1679.7397,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,motif,3453.2093,1,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1264.2201,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,784.9987,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,798.8802,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,856.9675,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,772.3994,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,861.6106,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,858.9653,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,841.1863,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,844.6995,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,905.6567,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,890.5068,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,935.5361,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,968.6968,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1070.7906,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1554.6575,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,803.5563,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,806.7138,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk;,1121.2614,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,2005.4879,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,881.7326,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,908.2729,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1029.1348,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1194.7878,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1887.1436,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1032.8176,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1503.4268,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1130.4826,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1031.3251,0,NA,NA,NA,NA,NA,NA
9134,1,06/28/23,11:52:00,10,recall,9,NA,idk,1160.051,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,10,NA,venue,2698.7141,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,10,NA,f,1983.694,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,4,NA,fiber,1977.2411,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,3,NA,faith,2295.3569,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,10,NA,venue,1472.0692,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,10,NA,vistq,3438.9274,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,9,NA,vista,3895.4108,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,9,NA,idk,4656.7396,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,9,NA,amspaceispacegettingspacethespacefirstletterright shiftright shift/,13537.6057,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,1,recall,9,NA,imspaceconfused,4241.4192,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,3,NA,intro,3320.1517,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,7,NA,metal,1652.0392,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,5,NA,straw,1413.0262,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,shelf,1313.558,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,amidoingthiswrong,10986.7104,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,coal,4700.8334,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,right shiftright shift///,3325.0305,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,idk,2685.2973,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,idk,1411.4633,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,shelfright shift,5485.1786,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,cabinet,5685.374,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,2,recall,8,NA,thathadtobe1,4635.4367,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,10,NA,width,2501.6647,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,10,NA,lion,1436.2958,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,5,NA,chick,2141.2362,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,7,NA,robin,4525.06,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,7,NA,metal,3332.587,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,7,NA,imjustguessing,5757.1484,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,7,NA,maybemymemoryisbad,5372.6985,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,7,NA,thisseemskindaspacehardthoughlol,7171.5495,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,7,NA,hopeimnotfudgingspaceresults,9291.2055,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,3,recall,7,NA,sorry,3700.7556,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,7,NA,happy,2180.8567,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,3,NA,arbor,1314.9539,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,2,NA,wagon,1381.3856,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,4,NA,youth,4924.5636,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,metro,1389.3166,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,thatsalliremember,5020.9385,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,rememberingspace10thingsinarowisharderthanitlooks,12645.1898,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,lol,1915.9319,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,...,4717.261,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,...,1027.7517,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,...,989.256,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,...,797.2007,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,...,771.41,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,...,827.9923,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,rerwte.,1284.1186,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,ert,1012.2183,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,ert,557.1791,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,e,477.4736,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,ert,370.8234,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,4,recall,5,NA,e,316.0834,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,1,NA,lemur,3766.1074,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,2,NA,world,1357.349,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,2,NA,bear,1428.6503,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,4,NA,tooth,1274.9266,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,drake,1379.8807,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,idk,1996.0134,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,gorilla,6827.3644,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,imjustmakinupshitatp,5827.9831,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,sorry,3089.4882,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,...,2489.6026,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,.,565.5836,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,..,875.6555,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,lol,1739.8179,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,caps lockman,3092.7333,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,canspaceispacepleasemoveon,5644.8103,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,5,recall,7,NA,pleaseeeeeeee,3915.3014,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,4,NA,plaza,3691.6807,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,9,NA,basis,2259.2233,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,10,NA,lotus,1797.6093,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,10,NA,sheeo,5820.4903,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,6,NA,sheep,2171.5383,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,6,NA,imeanttotypesheepright shift;9,6893.0746,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,6,NA,meanttodosadface,5643.0775,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,6,NA,ughhhhh,2700.7829,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,6,NA,thisishard,3507.944,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,6,recall,6,NA,soooooooohard....,9196.0158,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,3,NA,adobe,2902.5899,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,3,NA,demonright shift,2067.3769,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,5,NA,night,1747.1244,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,river,2100.9304,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,drake,1516.2495,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,kanye,1706.9758,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,thistaskissolongggg,8797.0407,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,hahahahahah,4892.388,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,iwannagohome,5307.5409,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,andnap,3371.5902,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,andplaymcwithgf,4700.0836,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,7,recall,10,NA,thatwouldbenice,4250.7622,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,1,NA,clock,2267.988,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,6,NA,house,1467.5626,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,6,NA,fire,980.6446,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,9,NA,smith,1108.9144,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,6,NA,house,2044.0534,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,drama,2084.9889,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,man,1435.6845,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,whatelsewasthere,5461.6073,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,ihatethisactivity,6613.2133,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,theresmoreright shift/,11581.3609,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,ughhhhh,3061.2388,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,man,2508.2629,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,ineedajob,2981.0265,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,8,recall,10,NA,shorthorn,3524.8761,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,1,NA,bonus,9461.9086,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,trial,2332.4978,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,space,1282.5642,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,steve,3832.2921,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,mc,1612.0445,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,bro,2721.6582,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,night,4349.2375,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,whatstheworstthatcouldhappennnnn,15024.3485,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,9,recall,3,NA,itsbeenasummerandimstillinlvewithher,15024.3485,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,10,recall,6,NA,chest,7334.2684,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,10,recall,7,NA,guild,5149.1254,1,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,10,recall,7,NA,promise,4787.7999,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,10,recall,7,NA,pomr,10609.8417,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,10,recall,7,NA,idk,3004.609,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,10,recall,7,NA,ineedanewactivityman,8947.8412,0,NA,NA,NA,NA,NA,NA
9136,1,07/14/23,14:59:00,10,recall,7,NA,thisisntgonnakeepworking,7723.1872,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,1,NA,novel,4867.0711,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,5,NA,beach,2403.1659,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,2,NA,batch,1919.841,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,2,NA,finder,1101.1236,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,2,NA,venom,3704.5799,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,9,NA,vista,2862.5024,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,9,NA,crime,9183.9856,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,9,NA,word,9703.4108,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,9,NA,word,1050.4515,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,9,NA,word,1447.3712,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,1,recall,9,NA,space,6990.8093,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,1,NA,music,2825.321,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,2,NA,angel,2273.8768,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,liver,2190.1815,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,5,NA,straw,2512.9643,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,8,NA,shelf,2108.8612,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,liver,1354.7739,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,9149.2267,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,530.9682,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,886.7658,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,772.5085,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,565.9943,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,552.976,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,590.1019,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,554.3183,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,769.7737,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,spacespace,2095.0879,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,spacespace,922.1262,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,spacespace,974.2338,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,8555.5906,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,784.8105,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,681.6534,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,604.8372,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,584.9242,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,832.3788,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,490.3713,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,2,recall,9,NA,space,452.302,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,1,NA,bread,2739.3965,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,1,NA,often,2132.3194,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,2,NA,mason,1479.2684,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,2,NA,blues,2092.0026,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,4,NA,tiger,14754.5492,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,5,NA,chick,1834.7579,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,5,NA,blood,7283.628,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,8,NA,hobby,11467.376,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,3,recall,8,NA,lobby,1553.1184,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,4,recall,6,NA,locus,2450.4976,1,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,4,recall,6,NA,leaf,2457.3107,0,NA,NA,NA,NA,NA,NA
9137,1,09/18/23,09:14:00,4,recall,7,NA,thief,2137.2476,1,NA,NA,NA,NA,NA,NA
