subject,session,block,trial,subtrial,trialtype,setsize,resp,acc,rt,proberesp
9115,1,real,18,18,nochange,6,f,1,5460.4642,NA
9115,1,real,19,19,change,6,f,0,3156.0716,NA
9115,1,real,20,20,nochange,6,f,1,1644.0195,NA
9115,1,real,21,21,change,6,f,0,1605.9796,NA
9115,1,real,22,22,change,6,j,1,6843.747,NA
9115,1,real,23,23,change,6,j,1,2807.4529000000002,NA
9115,1,real,24,24,nochange,6,j,0,2853.3344,3
9115,1,real,25,25,nochange,6,f,1,4542.1759,NA
9115,1,real,26,26,nochange,6,j,0,3308.8171,NA
9115,1,real,27,27,change,6,j,1,2512.5122,NA
9115,1,real,28,28,nochange,6,f,1,1728.3357,NA
9115,1,real,29,29,change,6,j,1,1988.1792,NA
9115,1,real,30,30,change,6,f,0,2185.6937,NA
9115,1,real,31,31,nochange,6,f,1,2915.8448,NA
9115,1,real,32,32,change,6,f,0,2167.6303,1
9115,1,real,33,33,nochange,6,f,1,2077.6187,NA
9115,1,real,34,34,nochange,6,f,1,1887.1133,NA
9115,1,real,35,35,change,6,f,0,1897.2759,NA
9115,1,real,36,36,nochange,6,j,0,1979.2125,NA
9115,1,real,37,37,nochange,6,j,0,4573.124,NA
9115,1,real,38,38,nochange,6,f,1,5.30650000001,NA
9115,1,real,39,39,change,6,j,1,6976.5286,NA
9115,1,real,40,40,change,6,j,1,2167.6066,3
9115,1,real,41,41,change,6,f,0,2559.354,NA
9115,1,real,42,42,change,6,j,1,2015.0691,NA
9115,1,real,43,43,change,6,f,0,3035.5835,NA
9115,1,real,44,44,change,6,j,1,2500.5517,NA
9115,1,real,45,45,change,6,f,0,4224.3328,NA
9115,1,real,46,46,change,6,f,0,1249.9655,NA
9115,1,real,47,47,nochange,6,f,1,2571.3904000000002,NA
9115,1,real,48,48,nochange,6,f,1,3022.8949,5
9115,1,real,49,49,nochange,6,f,1,3056.9362,NA
9115,1,real,50,50,nochange,6,j,0,7605.0183,NA
9115,1,real,51,51,nochange,6,f,1,2529.2412,NA
9115,1,real,52,52,nochange,6,f,1,1691.2171,NA
9115,1,real,53,53,nochange,6,f,1,2348.1487,NA
9115,1,real,54,54,nochange,6,f,1,2067.8943,NA
9115,1,real,55,55,nochange,6,f,1,1808.0853,NA
9115,1,real,56,56,nochange,6,f,1,2232.7154,4
9115,1,real,57,57,nochange,6,f,1,2951.665,NA
9115,1,real,58,58,nochange,6,f,1,1313.9487,NA
9115,1,real,59,59,change,6,j,1,2505.512,NA
9115,1,real,60,60,change,6,j,1,4767.114,NA
9116,1,practice,0,1,change,6,f,0,2478.9913,NA
9116,1,practice,0,2,change,6,f,0,1724.589,NA
9116,1,practice,0,3,change,6,f,0,2065.0679,NA
9116,1,practice,0,4,nochange,6,j,0,0.365699999995,NA
9116,1,practice,0,5,nochange,6,f,1,1512.6855,NA
9116,1,practice,0,6,nochange,6,f,1,1243.3265,NA
9116,1,real,1,1,nochange,6,f,1,1167.0733,NA
9116,1,real,2,2,nochange,6,f,1,902.9237,NA
9116,1,real,3,3,change,6,f,0,1062.4869,NA
9116,1,real,4,4,nochange,6,f,1,1087.389,NA
9116,1,real,5,5,nochange,6,f,1,1862.7414,NA
9116,1,real,6,6,change,6,f,0,1291.2341,NA
9116,1,real,7,7,change,6,f,0,1971.8436,NA
9116,1,real,8,8,change,6,j,1,1196.0884,2
9116,1,real,9,9,change,6,j,1,2631.2948,NA
9116,1,real,10,10,change,6,f,0,1546.2877,NA
9116,1,real,11,11,nochange,6,f,1,1903.8885,NA
9116,1,real,12,12,change,6,j,1,987.7186,NA
9116,1,real,13,13,nochange,6,f,1,890.5851,NA
9116,1,real,14,14,change,6,f,0,1561.2859,NA
9116,1,real,15,15,change,6,f,0,1198.665,NA
9116,1,real,16,16,nochange,6,j,0,1314.3691,4
9116,1,real,17,17,change,6,f,0,3777.7371,NA
9116,1,real,18,18,nochange,6,f,1,3.85740000004,NA
9116,1,real,19,19,change,6,j,1,1135.334,NA
9116,1,real,20,20,change,6,f,0,2095.2364,NA
9116,1,real,21,21,nochange,6,f,1,1969.3033,NA
9116,1,real,22,22,nochange,6,f,1,1027.0869,NA
9116,1,real,23,23,change,6,j,1,1156.808,NA
9116,1,real,24,24,change,6,j,1,2333.7263,5
9116,1,real,25,25,nochange,6,j,0,2788.7971,NA
9116,1,real,26,26,change,6,f,0,1245.4682,NA
9116,1,real,27,27,change,6,j,1,361.3386,NA
9116,1,real,28,28,nochange,6,f,1,1526.2386,NA
9116,1,real,29,29,change,6,j,1,2562.3125,NA
9116,1,real,30,30,change,6,j,1,2.78830000001,NA
9116,1,real,31,31,nochange,6,f,1,2.80039999995,NA
9116,1,real,32,32,nochange,6,f,1,5.12839999999,5
9116,1,real,33,33,change,6,f,0,15.8746,NA
9116,1,real,34,34,change,6,j,1,3.8628,NA
9116,1,real,35,35,nochange,6,j,0,2686.6161,NA
9116,1,real,36,36,change,6,f,0,1442.0152,NA
9116,1,real,37,37,nochange,6,j,0,1390.7871,NA
9116,1,real,38,38,nochange,6,j,0,4.2019000001,NA
9116,1,real,39,39,nochange,6,f,1,2257.2105,NA
9116,1,real,40,40,nochange,6,j,0,2952.0599,3
9116,1,real,41,41,nochange,6,f,1,1260.7677,NA
9116,1,real,42,42,nochange,6,f,1,3.54550000001,NA
9116,1,real,43,43,nochange,6,f,1,1987.7897,NA
9116,1,real,44,44,nochange,6,f,1,1501.0852,NA
9116,1,real,45,45,nochange,6,f,1,1425.8378,NA
9116,1,real,46,46,nochange,6,j,0,2435.267,NA
9116,1,real,47,47,change,6,j,1,2435.5937,NA
9116,1,real,48,48,change,6,j,1,1311.446,5
9116,1,real,49,49,change,6,j,1,1023.6891,NA
9116,1,real,50,50,nochange,6,f,1,949.2949,NA
9116,1,real,51,51,nochange,6,f,1,1453.2101,NA
9116,1,real,52,52,nochange,6,f,1,1289.9505,NA
9116,1,real,53,53,nochange,6,f,1,880.835,NA
9116,1,real,54,54,change,6,f,0,2668.994,NA
9116,1,real,55,55,change,6,f,0,2087.448,NA
9116,1,real,56,56,change,6,j,1,3915.7566,1
9116,1,real,57,57,change,6,j,1,1164.1354,NA
9116,1,real,58,58,change,6,j,1,3560.205,NA
9116,1,real,59,59,change,6,f,0,4249.6338,NA
9116,1,real,60,60,nochange,6,f,1,1401.336,NA
9117,1,practice,0,1,change,6,j,1,1764.7476,NA
9117,1,practice,0,2,nochange,6,f,1,1105.9179,NA
9117,1,practice,0,3,nochange,6,j,0,1320.9005,NA
9117,1,practice,0,4,nochange,6,f,1,1104.6197,NA
9117,1,practice,0,5,change,6,j,1,1156.1951,NA
9117,1,practice,0,6,change,6,f,0,2371.7673,NA
9117,1,real,1,1,change,6,j,1,2754.8727,NA
9117,1,real,2,2,nochange,6,f,1,965.1393,NA
9117,1,real,3,3,change,6,j,1,2005.353,NA
9117,1,real,4,4,nochange,6,f,1,1006.6451,NA
9117,1,real,5,5,change,6,f,0,2111.3022,NA
9117,1,real,6,6,change,6,j,1,2696.2751,NA
9117,1,real,7,7,nochange,6,f,1,2211.5764,NA
9117,1,real,8,8,change,6,j,1,2519.3824,1
9117,1,real,9,9,change,6,j,1,1530.7536,NA
9117,1,real,10,10,change,6,f,0,3791.454,NA
9117,1,real,11,11,nochange,6,j,0,1197.3428,NA
9117,1,real,12,12,nochange,6,j,0,1322.9753,NA
9117,1,real,13,13,change,6,j,1,1095.6864,NA
9117,1,real,14,14,change,6,j,1,1289.1492,NA
9117,1,real,15,15,change,6,j,1,889.6258,NA
9117,1,real,16,16,change,6,f,0,1659.5202,3
9117,1,real,17,17,change,6,j,1,1137.9735,NA
9117,1,real,18,18,nochange,6,j,0,1066.7286,NA
9117,1,real,19,19,change,6,f,0,3847.5766,NA
9117,1,real,20,20,nochange,6,j,0,1113.4263,NA
9117,1,real,21,21,nochange,6,j,0,1256.5088,NA
9117,1,real,22,22,nochange,6,f,1,1449.1273,NA
9117,1,real,23,23,nochange,6,f,1,1782.1956,NA
9117,1,real,24,24,change,6,f,0,3481.6768,2
9117,1,real,25,25,nochange,6,j,0,2102.9957,NA
9117,1,real,26,26,nochange,6,f,1,3507.2536,NA
9117,1,real,27,27,nochange,6,f,1,1363.2573,NA
9117,1,real,28,28,change,6,j,1,2454.7275,NA
9117,1,real,29,29,change,6,j,1,2028.9558,NA
9117,1,real,30,30,change,6,f,0,1892.089,NA
9117,1,real,31,31,nochange,6,f,1,1552.534,NA
9117,1,real,32,32,nochange,6,f,1,1376.2946,1
9117,1,real,33,33,change,6,f,0,2055.2864,NA
9117,1,real,34,34,change,6,j,1,945.4857,NA
9117,1,real,35,35,change,6,j,1,1587.5397,NA
9117,1,real,36,36,nochange,6,j,0,2842.2285,NA
9117,1,real,37,37,nochange,6,f,1,1044.5855,NA
9117,1,real,38,38,nochange,6,f,1,1826.2113,NA
9117,1,real,39,39,change,6,f,0,1491.7178,NA
9117,1,real,40,40,nochange,6,f,1,1113.0504,3
9117,1,real,41,41,nochange,6,f,1,1051.449,NA
9117,1,real,42,42,change,6,j,1,1273.2992,NA
9117,1,real,43,43,nochange,6,f,1,1553.977,NA
9117,1,real,44,44,change,6,j,1,1362.5205,NA
9117,1,real,45,45,change,6,j,1,1743.0236,NA
9117,1,real,46,46,nochange,6,f,1,1808.3071,NA
9117,1,real,47,47,nochange,6,f,1,1359.4669,NA
9117,1,real,48,48,nochange,6,f,1,1606.1162,2
9117,1,real,49,49,nochange,6,f,1,982.0093,NA
9117,1,real,50,50,change,6,f,0,4919.4046,NA
9117,1,real,51,51,change,6,f,0,2164.3096,NA
9117,1,real,52,52,change,6,j,1,1162.6831,NA
9117,1,real,53,53,nochange,6,j,0,1271.8185,NA
9117,1,real,54,54,nochange,6,f,1,1335.7152,NA
9117,1,real,55,55,change,6,j,1,1164.5867,NA
9117,1,real,56,56,nochange,6,j,0,2889.6309,3
9117,1,real,57,57,change,6,f,0,1190.8251,NA
9117,1,real,58,58,nochange,6,f,1,978.4409,NA
9117,1,real,59,59,nochange,6,j,0,1297.8048,NA
9117,1,real,60,60,change,6,j,1,1815.6052,NA
9118,1,practice,0,1,nochange,6,j,0,2956.0441,NA
9118,1,practice,0,2,nochange,6,f,1,0.220800000003,NA
9118,1,practice,0,3,change,6,f,0,0.156600000002,NA
9118,1,practice,0,4,change,6,f,0,0.261400000003,NA
9118,1,practice,0,5,change,6,j,1,2050.0127,NA
9118,1,practice,0,6,nochange,6,f,1,1301.2355,NA
9118,1,real,1,1,nochange,6,j,0,1173.1744,NA
9118,1,real,2,2,change,6,j,1,2370.7828,NA
9118,1,real,3,3,nochange,6,f,1,1063.9227,NA
9118,1,real,4,4,change,6,j,1,1319.2936,NA
9118,1,real,5,5,nochange,6,j,0,1108.6903,NA
9118,1,real,6,6,change,6,f,0,573.836,NA
9118,1,real,7,7,nochange,6,j,0,1656.767,NA
9118,1,real,8,8,change,6,j,1,639.6111,1
9118,1,real,9,9,nochange,6,f,1,1097.4359,NA
9118,1,real,10,10,change,6,j,1,1225.3681,NA
9118,1,real,11,11,nochange,6,j,0,1293.651,NA
9118,1,real,12,12,nochange,6,f,1,1107.0609,NA
9118,1,real,13,13,nochange,6,j,0,390.595,NA
9118,1,real,14,14,nochange,6,f,1,570.2254,NA
9118,1,real,15,15,change,6,j,1,695.0414,NA
9118,1,real,16,16,nochange,6,j,0,1553.933,2
9118,1,real,17,17,nochange,6,j,0,862.0468,NA
9118,1,real,18,18,change,6,j,1,921.1624,NA
9118,1,real,19,19,change,6,j,1,797.7991,NA
9118,1,real,20,20,change,6,j,1,1194.1245,NA
9118,1,real,21,21,change,6,f,0,1188.8343,NA
9118,1,real,22,22,change,6,j,1,1094.9361,NA
9118,1,real,23,23,change,6,j,1,959.4973,NA
9118,1,real,24,24,change,6,j,1,1006.4741,3
9118,1,real,25,25,change,6,j,1,1446.7178,NA
9118,1,real,26,26,nochange,6,j,0,2208.0832,NA
9118,1,real,27,27,change,6,f,0,1177.7532,NA
9118,1,real,28,28,nochange,6,j,0,487.7517,NA
9118,1,real,29,29,change,6,j,1,897.6022,NA
9118,1,real,30,30,nochange,6,j,0,1031.3146,NA
9118,1,real,31,31,change,6,j,1,951.5746,NA
9118,1,real,32,32,change,6,j,1,2218.5899,1
9118,1,real,33,33,nochange,6,j,0,1211.5055,NA
9118,1,real,34,34,nochange,6,j,0,1308.3451,NA
9118,1,real,35,35,change,6,j,1,4772.3083,NA
9118,1,real,36,36,change,6,j,1,4724.6214,NA
9118,1,real,37,37,nochange,6,j,0,4875.9245,NA
9118,1,real,38,38,nochange,6,j,0,1727.0636,NA
9118,1,real,39,39,nochange,6,j,0,6255.9555,NA
9118,1,real,40,40,nochange,6,f,1,1623.6193,2
9118,1,real,41,41,change,6,j,1,3217.4019,NA
9118,1,real,42,42,nochange,6,f,1,1597.0692,NA
9118,1,real,43,43,change,6,f,0,5583.23,NA
9118,1,real,44,44,nochange,6,j,0,957.7861,NA
9118,1,real,45,45,change,6,f,0,2195.7145,NA
9118,1,real,46,46,nochange,6,f,1,5153.2966,NA
9118,1,real,47,47,nochange,6,j,0,1607.5138,NA
9118,1,real,48,48,nochange,6,f,1,966.5242,2
9118,1,real,49,49,nochange,6,f,1,1346.5513,NA
9118,1,real,50,50,change,6,f,0,1309.4779,NA
9118,1,real,51,51,nochange,6,j,0,1070.1389,NA
9118,1,real,52,52,change,6,j,1,1242.3649,NA
9118,1,real,53,53,change,6,j,1,1761.8469,NA
9118,1,real,54,54,change,6,f,0,3148.7765,NA
9118,1,real,55,55,change,6,j,1,1067.9375,NA
9118,1,real,56,56,nochange,6,j,0,5847.0803,1
9118,1,real,57,57,nochange,6,j,0,2695.2846,NA
9118,1,real,58,58,nochange,6,j,0,2092.7526,NA
9118,1,real,59,59,change,6,j,1,1504.1113,NA
9118,1,real,60,60,change,6,f,0,2982.0016,NA
9121,1,practice,0,1,nochange,6,j,0,2527.025,NA
9121,1,practice,0,2,change,6,f,0,896.3178,NA
9121,1,practice,0,3,change,6,j,1,991.2618,NA
9121,1,practice,0,4,change,6,j,1,2887.4816,NA
9121,1,practice,0,5,nochange,6,f,1,1050.1493,NA
9121,1,practice,0,6,nochange,6,j,0,4935.5848,NA
9121,1,real,1,1,change,6,f,0,883.0136,NA
9121,1,real,2,2,nochange,6,j,0,1020.0532,NA
9121,1,real,3,3,nochange,6,f,1,1171.5899,NA
9121,1,real,4,4,nochange,6,j,0,1507.8755,NA
9121,1,real,5,5,change,6,j,1,1239.8355,NA
9121,1,real,6,6,change,6,j,1,1221.8705,NA
9121,1,real,7,7,change,6,j,1,3153.8647,NA
9121,1,real,8,8,change,6,j,1,1158.4849,3
9121,1,real,9,9,nochange,6,j,0,335.4249,NA
9121,1,real,10,10,nochange,6,f,1,1628.1869,NA
9121,1,real,11,11,change,6,j,1,2337.5012,NA
9121,1,real,12,12,change,6,j,1,19660.0256,NA
9121,1,real,13,13,nochange,6,j,0,10716.7686,NA
9121,1,real,14,14,change,6,j,1,1555.1617,NA
9121,1,real,15,15,change,6,f,0,5667.1517,NA
9121,1,real,16,16,change,6,j,1,6626.2315,3
9121,1,real,17,17,nochange,6,f,1,1722.3129,NA
9121,1,real,18,18,change,6,j,1,1278.8307,NA
9121,1,real,19,19,change,6,j,1,1293.1518,NA
9121,1,real,20,20,nochange,6,f,1,1712.9688,NA
9121,1,real,21,21,change,6,j,1,1407.2591,NA
9121,1,real,22,22,nochange,6,j,0,3122.553,NA
9121,1,real,23,23,nochange,6,f,1,1136.852,NA
9121,1,real,24,24,nochange,6,f,1,824.2797,1
9121,1,real,25,25,change,6,f,0,2019.0221,NA
9121,1,real,26,26,nochange,6,f,1,895.5295,NA
9121,1,real,27,27,change,6,j,1,1013.9019,NA
9121,1,real,28,28,nochange,6,f,1,1508.641,NA
9121,1,real,29,29,change,6,j,1,9587.0267,NA
9121,1,real,30,30,nochange,6,j,0,5512.2989,NA
9121,1,real,31,31,change,6,j,1,1079.8342,NA
9121,1,real,32,32,change,6,j,1,967.9589,1
9121,1,real,33,33,change,6,f,0,3277.8564,NA
9121,1,real,34,34,change,6,f,0,11403.9521,NA
9121,1,real,35,35,nochange,6,j,0,991.3251,NA
9121,1,real,36,36,nochange,6,f,1,850.0312,NA
9121,1,real,37,37,change,6,j,1,2029.2661,NA
9121,1,real,38,38,nochange,6,f,1,4827.7289,NA
9121,1,real,39,39,nochange,6,j,0,1112.059,NA
9121,1,real,40,40,change,6,j,1,8723.6729,1
9121,1,real,41,41,nochange,6,f,1,1124.0966,NA
9121,1,real,42,42,nochange,6,f,1,1379.683,NA
9121,1,real,43,43,change,6,j,1,1402.7555,NA
9121,1,real,44,44,nochange,6,j,0,2478.6087,NA
9121,1,real,45,45,change,6,f,0,1584.5212,NA
9121,1,real,46,46,nochange,6,f,1,2391.4526,NA
9121,1,real,47,47,nochange,6,j,0,1858.432,NA
9121,1,real,48,48,change,6,j,1,8549.9188,2
9121,1,real,49,49,nochange,6,f,1,1085.6359,NA
9121,1,real,50,50,change,6,j,1,1442.879,NA
9121,1,real,51,51,change,6,j,1,1019.968,NA
9121,1,real,52,52,nochange,6,f,1,1661.0134,NA
9121,1,real,53,53,nochange,6,j,0,1060.3626,NA
9121,1,real,54,54,nochange,6,f,1,788.1527,NA
9121,1,real,55,55,change,6,j,1,1167.8484,NA
9121,1,real,56,56,nochange,6,f,1,1010.21,1
9121,1,real,57,57,nochange,6,f,1,1293.0443,NA
9121,1,real,58,58,nochange,6,j,0,4710.4144,NA
9121,1,real,59,59,change,6,f,0,7935.8816,NA
9121,1,real,60,60,change,6,j,1,1067.1214,NA
9122,1,practice,0,1,nochange,6,f,1,1383.493,NA
9122,1,practice,0,2,change,6,j,1,1265.6513,NA
9122,1,practice,0,3,nochange,6,f,1,2393.0675,NA
9122,1,practice,0,4,nochange,6,f,1,786.5814,NA
9122,1,practice,0,5,change,6,j,1,1200.4712,NA
9122,1,practice,0,6,change,6,f,0,985.9555,NA
9122,1,real,1,1,change,6,j,1,905.2273,NA
9122,1,real,2,2,nochange,6,f,1,1223.1088,NA
9122,1,real,3,3,nochange,6,f,1,1834.5317,NA
9122,1,real,4,4,change,6,j,1,1075.609,NA
9122,1,real,5,5,nochange,6,f,1,4400.3071,NA
9122,1,real,6,6,nochange,6,f,1,2698.5461,NA
9122,1,real,7,7,nochange,6,f,1,4772.91,NA
9122,1,real,8,8,change,6,j,1,1039.9159,2
9122,1,real,9,9,change,6,j,1,1046.156,NA
9122,1,real,10,10,nochange,6,f,1,3139.726,NA
9122,1,real,11,11,change,6,f,0,1836.395,NA
9122,1,real,12,12,nochange,6,j,0,2060.5296,NA
9122,1,real,13,13,nochange,6,f,1,3270.9021,NA
9122,1,real,14,14,change,6,j,1,2195.8203,NA
9122,1,real,15,15,nochange,6,f,1,1462.6829,NA
9122,1,real,16,16,nochange,6,f,1,2074.4087,2
9122,1,real,17,17,change,6,j,1,2949.2838,NA
9122,1,real,18,18,nochange,6,f,1,2338.5563,NA
9122,1,real,19,19,nochange,6,j,0,3076.6801,NA
9122,1,real,20,20,change,6,f,0,1487.7047,NA
9122,1,real,21,21,change,6,j,1,1464.9356,NA
9122,1,real,22,22,nochange,6,f,1,2497.7216,NA
9122,1,real,23,23,change,6,f,0,1117.7593,NA
9122,1,real,24,24,change,6,f,0,6428.1286,2
9122,1,real,25,25,nochange,6,f,1,988.52,NA
9122,1,real,26,26,change,6,f,0,1858.0084,NA
9122,1,real,27,27,change,6,j,1,1285.3246,NA
9122,1,real,28,28,change,6,f,0,4191.6864,NA
9122,1,real,29,29,change,6,j,1,2444.5666,NA
9122,1,real,30,30,nochange,6,f,1,1184.8425,NA
9122,1,real,31,31,nochange,6,j,0,2220.4893,NA
9122,1,real,32,32,change,6,f,0,3287.6613,2
9122,1,real,33,33,change,6,j,1,1302.4715,NA
9122,1,real,34,34,nochange,6,f,1,1307.3276,NA
9122,1,real,35,35,nochange,6,f,1,2031.2691,NA
9122,1,real,36,36,nochange,6,f,1,910.5754,NA
9122,1,real,37,37,nochange,6,f,1,827.1072,NA
9122,1,real,38,38,nochange,6,f,1,806.1253,NA
9122,1,real,39,39,change,6,j,1,2729.654,NA
9122,1,real,40,40,nochange,6,f,1,3717.5553,2
9122,1,real,41,41,nochange,6,f,1,836.8193,NA
9122,1,real,42,42,nochange,6,f,1,1004.61,NA
9122,1,real,43,43,change,6,f,0,2567.5751,NA
9122,1,real,44,44,change,6,j,1,1587.5103,NA
9122,1,real,45,45,change,6,j,1,951.3083,NA
9122,1,real,46,46,change,6,j,1,1400.0062,NA
9122,1,real,47,47,change,6,f,0,1820.6386,NA
9122,1,real,48,48,change,6,f,0,1714.3365,2
9122,1,real,49,49,change,6,j,1,4160.9608,NA
9122,1,real,50,50,nochange,6,f,1,1862.6003,NA
9122,1,real,51,51,change,6,f,0,2939.5941,NA
9122,1,real,52,52,nochange,6,j,0,2030.4613,NA
9122,1,real,53,53,nochange,6,f,1,989.588,NA
9122,1,real,54,54,nochange,6,f,1,1088.5721,NA
9122,1,real,55,55,change,6,j,1,1187.6288,NA
9122,1,real,56,56,change,6,j,1,1043.6293,2
9122,1,real,57,57,nochange,6,f,1,1763.383,NA
9122,1,real,58,58,change,6,j,1,908.6382,NA
9122,1,real,59,59,nochange,6,j,0,2251.623,NA
9122,1,real,60,60,change,6,f,0,2638.0953,NA
9123,1,practice,0,1,change,6,f,0,1208.7056,NA
9123,1,practice,0,2,nochange,6,f,1,928.0404,NA
9123,1,practice,0,3,change,6,j,1,981.4873,NA
9123,1,practice,0,4,nochange,6,j,0,961.0316,NA
9123,1,practice,0,5,nochange,6,f,1,1503.1614,NA
9123,1,practice,0,6,change,6,f,0,1175.2127,NA
9123,1,real,1,1,nochange,6,f,1,956.0726,NA
9123,1,real,2,2,nochange,6,f,1,1089.522,NA
9123,1,real,3,3,nochange,6,f,1,896.1665,NA
9123,1,real,4,4,nochange,6,j,0,997.0854,NA
9123,1,real,5,5,nochange,6,f,1,882.1742,NA
9123,1,real,6,6,change,6,j,1,1102.7979,NA
9123,1,real,7,7,change,6,f,0,845.2469,NA
9123,1,real,8,8,change,6,f,0,749.3696,3
9123,1,real,9,9,nochange,6,j,0,1005.7609,NA
9123,1,real,10,10,change,6,f,0,643.0022,NA
9123,1,real,11,11,change,6,f,0,922.1692,NA
9123,1,real,12,12,change,6,j,1,1055.3683,NA
9123,1,real,13,13,change,6,j,1,815.511,NA
9123,1,real,14,14,change,6,f,0,1541.1832,NA
9123,1,real,15,15,change,6,f,0,2952.2095,NA
9123,1,real,16,16,change,6,j,1,1251.7842,2
9123,1,real,17,17,nochange,6,j,0,962.808,NA
9123,1,real,18,18,change,6,j,1,1469.1668,NA
9123,1,real,19,19,change,6,f,0,2161.8349,NA
9123,1,real,20,20,nochange,6,f,1,1171.7745,NA
9123,1,real,21,21,change,6,j,1,1149.0344,NA
9123,1,real,22,22,change,6,j,1,1072.4225,NA
9123,1,real,23,23,nochange,6,f,1,1292.7466,NA
9123,1,real,24,24,change,6,j,1,1206.0758,1
9123,1,real,25,25,nochange,6,f,1,1120.8156,NA
9123,1,real,26,26,change,6,j,1,1512.2777,NA
9123,1,real,27,27,nochange,6,j,0,1572.8642,NA
9123,1,real,28,28,change,6,j,1,1860.9347,NA
9123,1,real,29,29,nochange,6,j,0,2114.6951,NA
9123,1,real,30,30,change,6,j,1,1381.544,NA
9123,1,real,31,31,nochange,6,f,1,1221.0174,NA
9123,1,real,32,32,nochange,6,f,1,803.7526,1
9123,1,real,33,33,change,6,j,1,1213.6771,NA
9123,1,real,34,34,nochange,6,f,1,999.6392,NA
9123,1,real,35,35,nochange,6,f,1,1428.729,NA
9123,1,real,36,36,change,6,j,1,1249.2847,NA
9123,1,real,37,37,nochange,6,j,0,1171.477,NA
9123,1,real,38,38,nochange,6,j,0,1289.4441,NA
9123,1,real,39,39,change,6,f,0,2217.0708,NA
9123,1,real,40,40,change,6,j,1,963.2844,1
9123,1,real,41,41,change,6,j,1,1295.474,NA
9123,1,real,42,42,nochange,6,j,0,1786.4155,NA
9123,1,real,43,43,nochange,6,f,1,1047.3553,NA
9123,1,real,44,44,nochange,6,j,0,2631.7242,NA
9123,1,real,45,45,change,6,j,1,1719.6037,NA
9123,1,real,46,46,nochange,6,f,1,1099.1694,NA
9123,1,real,47,47,change,6,j,1,1225.8765,NA
9123,1,real,48,48,nochange,6,j,0,1446.3136,3
9123,1,real,49,49,nochange,6,f,1,964.3775,NA
9123,1,real,50,50,change,6,j,1,854.2023,NA
9123,1,real,51,51,nochange,6,j,0,1543.8158,NA
9123,1,real,52,52,change,6,j,1,843.1254,NA
9123,1,real,53,53,nochange,6,f,1,2305.902,NA
9123,1,real,54,54,change,6,j,1,682.5386,NA
9123,1,real,55,55,nochange,6,f,1,2787.4631,NA
9123,1,real,56,56,nochange,6,f,1,692.0778,1
9123,1,real,57,57,nochange,6,j,0,1534.3478,NA
9123,1,real,58,58,change,6,j,1,1184.0143,NA
9123,1,real,59,59,change,6,j,1,799.8472,NA
9123,1,real,60,60,nochange,6,f,1,2722.792,NA
9124,1,practice,0,1,change,6,j,1,1822.4682,NA
9124,1,practice,0,2,nochange,6,j,0,1114.6136,NA
9124,1,practice,0,3,change,6,f,0,1525.1265,NA
9124,1,practice,0,4,change,6,f,0,1967.6658,NA
9124,1,practice,0,5,nochange,6,f,1,1082.8999,NA
9124,1,practice,0,6,nochange,6,f,1,909.584,NA
9124,1,real,1,1,nochange,6,j,0,1292.7059,NA
9124,1,real,2,2,nochange,6,f,1,1306.6146,NA
9124,1,real,3,3,change,6,f,0,1597.706,NA
9124,1,real,4,4,nochange,6,j,0,1365.6416,NA
9124,1,real,5,5,change,6,f,0,1403.8119,NA
9124,1,real,6,6,nochange,6,j,0,1181.3871,NA
9124,1,real,7,7,change,6,j,1,919.5534,NA
9124,1,real,8,8,nochange,6,f,1,920.7571,4
9124,1,real,9,9,nochange,6,f,1,813.7285,NA
9124,1,real,10,10,change,6,j,1,1003.4303,NA
9124,1,real,11,11,nochange,6,j,0,2905.1469,NA
9124,1,real,12,12,change,6,j,1,1409.4019,NA
9124,1,real,13,13,change,6,j,1,4254.6526,NA
9124,1,real,14,14,nochange,6,j,0,3993.4348,NA
9124,1,real,15,15,change,6,f,0,1351.2886,NA
9124,1,real,16,16,change,6,j,1,772.3083,1
9124,1,real,17,17,nochange,6,f,1,641.769,NA
9124,1,real,18,18,nochange,6,f,1,1309.3141,NA
9124,1,real,19,19,change,6,f,0,1512.727,NA
9124,1,real,20,20,nochange,6,f,1,879.102,NA
9124,1,real,21,21,nochange,6,f,1,1014.7413,NA
9124,1,real,22,22,nochange,6,j,0,1169.3276,NA
9124,1,real,23,23,nochange,6,j,0,1009.9343,NA
9124,1,real,24,24,nochange,6,j,0,1150.4238,1
9124,1,real,25,25,nochange,6,f,1,1735.8406,NA
9124,1,real,26,26,nochange,6,j,0,1592.6025,NA
9124,1,real,27,27,change,6,f,0,887.494,NA
9124,1,real,28,28,nochange,6,f,1,1057.1763,NA
9124,1,real,29,29,change,6,j,1,1513.7537,NA
9124,1,real,30,30,change,6,j,1,1006.561,NA
9124,1,real,31,31,change,6,j,1,1508.0505,NA
9124,1,real,32,32,nochange,6,f,1,977.1684,1
9124,1,real,33,33,change,6,f,0,961.2916,NA
9124,1,real,34,34,change,6,j,1,1379.0279,NA
9124,1,real,35,35,change,6,f,0,2053.4559,NA
9124,1,real,36,36,change,6,j,1,931.5934,NA
9124,1,real,37,37,nochange,6,j,0,1469.8602,NA
9124,1,real,38,38,change,6,j,1,1116.5767,NA
9124,1,real,39,39,nochange,6,f,1,1266.9969,NA
9124,1,real,40,40,change,6,j,1,1258.7611,1
9124,1,real,41,41,change,6,j,1,1526.9248,NA
