subject,session,date,time,block,list,setsize,symmetryerrors,spantotal,symspantotal
9063,1,02/06/23,15:59,realblock,5,5,0,3,9
9063,1,02/06/23,15:59,realblock,6,2,1,2,11
9063,1,02/06/23,15:59,realblock,7,4,0,1,12
9063,1,02/06/23,15:59,realblock,8,5,1,2,14
9065,1,02/07/23,10:18,realblock,1,4,0,4,4
9065,1,02/07/23,10:18,realblock,2,3,0,3,7
9065,1,02/07/23,10:18,realblock,3,2,0,2,9
9065,1,02/07/23,10:18,realblock,4,3,0,3,12
9065,1,02/07/23,10:18,realblock,5,5,0,5,17
9065,1,02/07/23,10:18,realblock,6,2,0,2,19
9065,1,02/07/23,10:18,realblock,7,4,0,4,23
9065,1,02/07/23,10:18,realblock,8,5,0,4,27
9066,1,02/07/23,10:09,realblock,1,4,0,4,4
9066,1,02/07/23,10:09,realblock,2,5,0,4,8
9066,1,02/07/23,10:09,realblock,3,3,0,3,11
9066,1,02/07/23,10:09,realblock,4,2,0,2,13
9066,1,02/07/23,10:09,realblock,5,3,0,3,16
9066,1,02/07/23,10:09,realblock,6,2,0,2,18
9066,1,02/07/23,10:09,realblock,7,5,0,3,21
9066,1,02/07/23,10:09,realblock,8,4,0,3,24
9067,1,02/07/23,10:00,realblock,1,2,0,2,2
9067,1,02/07/23,10:00,realblock,2,5,0,5,7
9067,1,02/07/23,10:00,realblock,3,3,0,2,9
9067,1,02/07/23,10:00,realblock,4,2,0,2,11
9067,1,02/07/23,10:00,realblock,5,4,0,3,14
9067,1,02/07/23,10:00,realblock,6,4,0,4,18
9067,1,02/07/23,10:00,realblock,7,3,0,3,21
9067,1,02/07/23,10:00,realblock,8,5,0,3,24
9068,1,02/07/23,12:48,realblock,1,5,0,2,2
9068,1,02/07/23,12:48,realblock,2,3,1,3,5
9068,1,02/07/23,12:48,realblock,3,5,0,5,10
9068,1,02/07/23,12:48,realblock,4,3,0,3,13
9068,1,02/07/23,12:48,realblock,5,4,0,3,16
9068,1,02/07/23,12:48,realblock,6,4,0,1,17
9068,1,02/07/23,12:48,realblock,7,2,0,2,19
9068,1,02/07/23,12:48,realblock,8,2,0,2,21
9069,1,02/07/23,13:03,realblock,1,4,1,4,4
9069,1,02/07/23,13:03,realblock,2,5,0,2,6
9069,1,02/07/23,13:03,realblock,3,5,0,0,6
9069,1,02/07/23,13:03,realblock,4,4,1,3,9
9069,1,02/07/23,13:03,realblock,5,3,0,3,12
9069,1,02/07/23,13:03,realblock,6,3,0,3,15
9069,1,02/07/23,13:03,realblock,7,2,1,2,17
9069,1,02/07/23,13:03,realblock,8,2,0,2,19
9070,1,02/07/23,13:14,realblock,1,2,0,2,2
9070,1,02/07/23,13:14,realblock,2,3,0,3,5
9070,1,02/07/23,13:14,realblock,3,4,0,4,9
9070,1,02/07/23,13:14,realblock,4,2,0,2,11
9070,1,02/07/23,13:14,realblock,5,5,0,5,16
9070,1,02/07/23,13:14,realblock,6,3,0,3,19
9070,1,02/07/23,13:14,realblock,7,4,0,4,23
9070,1,02/07/23,13:14,realblock,8,5,0,2,25
9071,1,02/07/23,15:59,realblock,1,3,1,3,3
9071,1,02/07/23,15:59,realblock,2,5,0,4,7
9071,1,02/07/23,15:59,realblock,3,5,0,0,7
9071,1,02/07/23,15:59,realblock,4,4,0,4,11
9071,1,02/07/23,15:59,realblock,5,4,0,4,15
9071,1,02/07/23,15:59,realblock,6,2,0,2,17
9071,1,02/07/23,15:59,realblock,7,2,0,2,19
9071,1,02/07/23,15:59,realblock,8,3,0,3,22
9072,1,02/07/23,16:08,realblock,1,2,0,2,2
9072,1,02/07/23,16:08,realblock,2,3,2,3,5
9072,1,02/07/23,16:08,realblock,3,4,1,0,5
9072,1,02/07/23,16:08,realblock,4,2,1,2,7
9072,1,02/07/23,16:08,realblock,5,5,3,0,7
9072,1,02/07/23,16:08,realblock,6,5,0,0,7
9072,1,02/07/23,16:08,realblock,7,3,0,3,10
9072,1,02/07/23,16:08,realblock,8,4,1,0,10
9073,1,02/07/23,16:09,realblock,1,3,0,3,3
9073,1,02/07/23,16:09,realblock,2,4,3,0,3
9073,1,02/07/23,16:09,realblock,3,5,3,2,5
9073,1,02/07/23,16:09,realblock,4,5,2,2,7
9073,1,02/07/23,16:09,realblock,5,3,2,0,7
9073,1,02/07/23,16:09,realblock,6,4,1,0,7
9073,1,02/07/23,16:09,realblock,7,2,2,2,9
9073,1,02/07/23,16:09,realblock,8,2,0,2,11
9074,1,02/08/23,10:36,realblock,1,3,0,3,3
9074,1,02/08/23,10:36,realblock,2,2,0,2,5
9074,1,02/08/23,10:36,realblock,3,4,0,4,9
9074,1,02/08/23,10:36,realblock,4,3,0,3,12
9074,1,02/08/23,10:36,realblock,5,2,0,2,14
9074,1,02/08/23,10:36,realblock,6,4,0,4,18
9074,1,02/08/23,10:36,realblock,7,5,0,5,23
9074,1,02/08/23,10:36,realblock,8,5,0,5,28
9077,1,02/08/23,12:49,realblock,1,3,1,3,3
9077,1,02/08/23,12:49,realblock,2,4,0,3,6
9077,1,02/08/23,12:49,realblock,3,3,0,3,9
9077,1,02/08/23,12:49,realblock,4,5,1,3,12
9077,1,02/08/23,12:49,realblock,5,4,0,1,13
9077,1,02/08/23,12:49,realblock,6,2,1,2,15
9077,1,02/08/23,12:49,realblock,7,2,1,2,17
9077,1,02/08/23,12:49,realblock,8,5,2,2,19
9078,1,02/08/23,12:56,realblock,1,3,0,3,3
9078,1,02/08/23,12:56,realblock,2,4,1,4,7
9078,1,02/08/23,12:56,realblock,3,4,0,2,9
9078,1,02/08/23,12:56,realblock,4,2,1,2,11
9078,1,02/08/23,12:56,realblock,5,3,0,2,13
9078,1,02/08/23,12:56,realblock,6,2,0,1,14
9078,1,02/08/23,12:56,realblock,7,5,1,3,17
9078,1,02/08/23,12:56,realblock,8,5,0,5,22
9079,1,02/08/23,12:58,realblock,1,5,1,3,3
9079,1,02/08/23,12:58,realblock,2,5,0,3,6
9079,1,02/08/23,12:58,realblock,3,4,0,4,10
9079,1,02/08/23,12:58,realblock,4,3,0,3,13
9079,1,02/08/23,12:58,realblock,5,3,0,3,16
9079,1,02/08/23,12:58,realblock,6,2,0,2,18
9079,1,02/08/23,12:58,realblock,7,4,0,4,22
9079,1,02/08/23,12:58,realblock,8,2,0,2,24
9080,1,02/08/23,15:47,realblock,1,4,0,4,4
9080,1,02/08/23,15:47,realblock,2,3,0,3,7
9080,1,02/08/23,15:47,realblock,3,5,0,1,8
9080,1,02/08/23,15:47,realblock,4,5,0,5,13
9080,1,02/08/23,15:47,realblock,5,3,0,3,16
9080,1,02/08/23,15:47,realblock,6,2,1,2,18
9080,1,02/08/23,15:47,realblock,7,2,0,2,20
9080,1,02/08/23,15:47,realblock,8,4,2,4,24
9081,1,02/08/23,15:54,realblock,1,2,0,2,2
9081,1,02/08/23,15:54,realblock,2,4,0,3,5
9081,1,02/08/23,15:54,realblock,3,2,0,2,7
9081,1,02/08/23,15:54,realblock,4,5,1,2,9
9081,1,02/08/23,15:54,realblock,5,3,0,3,12
9081,1,02/08/23,15:54,realblock,6,3,1,3,15
9081,1,02/08/23,15:54,realblock,7,4,0,4,19
9081,1,02/08/23,15:54,realblock,8,5,0,3,22
9082,1,02/09/23,09:48,realblock,1,2,0,2,2
9082,1,02/09/23,09:48,realblock,2,2,0,2,4
9082,1,02/09/23,09:48,realblock,3,4,0,4,8
9082,1,02/09/23,09:48,realblock,4,5,0,5,13
9082,1,02/09/23,09:48,realblock,5,4,0,3,16
9082,1,02/09/23,09:48,realblock,6,3,0,3,19
9082,1,02/09/23,09:48,realblock,7,5,1,5,24
9082,1,02/09/23,09:48,realblock,8,3,0,3,27
9083,1,02/09/23,12:51,realblock,1,2,0,2,2
9083,1,02/09/23,12:51,realblock,2,4,0,4,6
9083,1,02/09/23,12:51,realblock,3,5,0,5,11
9083,1,02/09/23,12:51,realblock,4,5,0,4,15
9083,1,02/09/23,12:51,realblock,5,3,1,3,18
9083,1,02/09/23,12:51,realblock,6,3,0,3,21
9083,1,02/09/23,12:51,realblock,7,4,0,0,21
9083,1,02/09/23,12:51,realblock,8,2,0,2,23
9084,1,02/09/23,13:03,realblock,1,4,0,2,2
9084,1,02/09/23,13:03,realblock,2,4,0,4,6
9084,1,02/09/23,13:03,realblock,3,5,0,3,9
9084,1,02/09/23,13:03,realblock,4,2,1,1,10
9084,1,02/09/23,13:03,realblock,5,2,0,2,12
9084,1,02/09/23,13:03,realblock,6,3,1,2,14
9084,1,02/09/23,13:03,realblock,7,3,0,3,17
9084,1,02/09/23,13:03,realblock,8,5,1,0,17
9085,1,02/09/23,13:07,realblock,1,2,0,2,2
9085,1,02/09/23,13:07,realblock,2,5,1,5,7
9085,1,02/09/23,13:07,realblock,3,4,1,2,9
9085,1,02/09/23,13:07,realblock,4,5,0,0,9
9085,1,02/09/23,13:07,realblock,5,3,0,1,10
9085,1,02/09/23,13:07,realblock,6,3,1,3,13
9085,1,02/09/23,13:07,realblock,7,2,0,2,15
9085,1,02/09/23,13:07,realblock,8,4,0,3,18
9086,1,02/09/23,15:51,realblock,1,2,0,2,2
9086,1,02/09/23,15:51,realblock,2,4,0,4,6
9086,1,02/09/23,15:51,realblock,3,5,0,4,10
9086,1,02/09/23,15:51,realblock,4,2,0,1,11
9086,1,02/09/23,15:51,realblock,5,3,1,2,13
9086,1,02/09/23,15:51,realblock,6,3,0,1,14
9086,1,02/09/23,15:51,realblock,7,4,0,2,16
9086,1,02/09/23,15:51,realblock,8,5,0,2,18
9087,1,02/09/23,16:03,realblock,1,5,0,2,2
9087,1,02/09/23,16:03,realblock,2,3,0,2,4
9087,1,02/09/23,16:03,realblock,3,4,0,4,8
9087,1,02/09/23,16:03,realblock,4,2,1,2,10
9087,1,02/09/23,16:03,realblock,5,3,0,2,12
9087,1,02/09/23,16:03,realblock,6,5,0,3,15
9087,1,02/09/23,16:03,realblock,7,2,0,2,17
9087,1,02/09/23,16:03,realblock,8,4,1,1,18
9088,1,02/09/23,16:01,realblock,1,2,0,1,1
9088,1,02/09/23,16:01,realblock,2,4,1,1,2
9088,1,02/09/23,16:01,realblock,3,2,1,2,4
9088,1,02/09/23,16:01,realblock,4,5,0,2,6
9088,1,02/09/23,16:01,realblock,5,3,0,3,9
9088,1,02/09/23,16:01,realblock,6,3,0,2,11
9088,1,02/09/23,16:01,realblock,7,5,0,2,13
9088,1,02/09/23,16:01,realblock,8,4,0,4,17
9089,1,02/10/23,10:21,realblock,1,4,0,4,4
9089,1,02/10/23,10:21,realblock,2,3,0,1,5
9089,1,02/10/23,10:21,realblock,3,5,1,2,7
9089,1,02/10/23,10:21,realblock,4,4,1,2,9
9089,1,02/10/23,10:21,realblock,5,3,0,2,11
9089,1,02/10/23,10:21,realblock,6,2,0,2,13
9089,1,02/10/23,10:21,realblock,7,2,0,2,15
9089,1,02/10/23,10:21,realblock,8,5,0,1,16
9090,1,02/10/23,09:56,realblock,1,4,0,4,4
9090,1,02/10/23,09:56,realblock,2,4,1,4,8
9090,1,02/10/23,09:56,realblock,3,2,0,1,9
9090,1,02/10/23,09:56,realblock,4,5,1,2,11
9090,1,02/10/23,09:56,realblock,5,3,1,3,14
9090,1,02/10/23,09:56,realblock,6,2,0,1,15
9090,1,02/10/23,09:56,realblock,7,5,1,2,17
9090,1,02/10/23,09:56,realblock,8,3,0,2,19
9091,1,02/17/23,10:04,realblock,1,3,0,0,0
9091,1,02/17/23,10:04,realblock,2,3,1,3,3
9091,1,02/17/23,10:04,realblock,3,2,0,2,5
9091,1,02/17/23,10:04,realblock,4,5,2,3,8
9091,1,02/17/23,10:04,realblock,5,2,1,2,10
9091,1,02/17/23,10:04,realblock,6,5,0,5,15
9091,1,02/17/23,10:04,realblock,7,4,1,4,19
9091,1,02/17/23,10:04,realblock,8,4,0,3,22
9092,1,02/10/23,12:52,realblock,1,3,1,3,3
9092,1,02/10/23,12:52,realblock,2,5,1,1,4
9092,1,02/10/23,12:52,realblock,3,5,1,2,6
9092,1,02/10/23,12:52,realblock,4,3,0,3,9
9092,1,02/10/23,12:52,realblock,5,2,0,2,11
9092,1,02/10/23,12:52,realblock,6,2,1,2,13
9092,1,02/10/23,12:52,realblock,7,4,0,1,14
9092,1,02/10/23,12:52,realblock,8,4,2,1,15
9093,1,02/10/23,13:01,realblock,1,3,0,3,3
9093,1,02/10/23,13:01,realblock,2,2,1,2,5
9093,1,02/10/23,13:01,realblock,3,3,0,3,8
9093,1,02/10/23,13:01,realblock,4,4,0,4,12
9093,1,02/10/23,13:01,realblock,5,5,1,3,15
9093,1,02/10/23,13:01,realblock,6,2,0,2,17
9093,1,02/10/23,13:01,realblock,7,5,2,5,22
9093,1,02/10/23,13:01,realblock,8,4,0,4,26
9094,1,02/10/23,13:06,realblock,1,3,0,3,3
9094,1,02/10/23,13:06,realblock,2,3,0,1,4
9094,1,02/10/23,13:06,realblock,3,4,0,4,8
9094,1,02/10/23,13:06,realblock,4,2,0,2,10
9094,1,02/10/23,13:06,realblock,5,2,0,2,12
9094,1,02/10/23,13:06,realblock,6,5,1,2,14
9094,1,02/10/23,13:06,realblock,7,5,0,2,16
9094,1,02/10/23,13:06,realblock,8,4,1,4,20
9095,1,02/10/23,15:56,realblock,1,2,1,2,2
9095,1,02/10/23,15:56,realblock,2,3,0,3,5
9095,1,02/10/23,15:56,realblock,3,5,0,2,7
9095,1,02/10/23,15:56,realblock,4,3,0,2,9
9095,1,02/10/23,15:56,realblock,5,4,1,4,13
9095,1,02/10/23,15:56,realblock,6,2,0,2,15
9095,1,02/10/23,15:56,realblock,7,4,0,4,19
9095,1,02/10/23,15:56,realblock,8,5,0,5,24
9096,1,02/10/23,15:50,realblock,1,5,3,1,1
9096,1,02/10/23,15:50,realblock,2,3,0,2,3
9096,1,02/10/23,15:50,realblock,3,3,0,0,3
9096,1,02/10/23,15:50,realblock,4,2,0,2,5
9096,1,02/10/23,15:50,realblock,5,4,1,2,7
9096,1,02/10/23,15:50,realblock,6,4,0,2,9
9096,1,02/10/23,15:50,realblock,7,5,0,5,14
9096,1,02/10/23,15:50,realblock,8,2,0,2,16
9097,1,02/10/23,16:07,realblock,1,5,1,3,3
9097,1,02/10/23,16:07,realblock,2,3,0,3,6
9097,1,02/10/23,16:07,realblock,3,4,0,4,10
9097,1,02/10/23,16:07,realblock,4,5,0,4,14
9097,1,02/10/23,16:07,realblock,5,2,0,2,16
9097,1,02/10/23,16:07,realblock,6,3,0,3,19
9097,1,02/10/23,16:07,realblock,7,4,0,4,23
9097,1,02/10/23,16:07,realblock,8,2,0,2,25
9099,1,03/27/23,12:46,realblock,1,2,0,2,2
9099,1,03/27/23,12:46,realblock,2,3,1,3,5
9099,1,03/27/23,12:46,realblock,3,5,0,1,6
9099,1,03/27/23,12:46,realblock,4,3,1,2,8
9099,1,03/27/23,12:46,realblock,5,2,0,2,10
9099,1,03/27/23,12:46,realblock,6,4,1,3,13
9099,1,03/27/23,12:46,realblock,7,4,1,4,17
9099,1,03/27/23,12:46,realblock,8,5,0,1,18
9100,1,03/27/23,13:21,realblock,1,4,1,2,2
9100,1,03/27/23,13:21,realblock,2,4,0,4,6
9100,1,03/27/23,13:21,realblock,3,5,1,2,8
9100,1,03/27/23,13:21,realblock,4,3,0,3,11
9100,1,03/27/23,13:21,realblock,5,3,0,2,13
9100,1,03/27/23,13:21,realblock,6,2,0,2,15
9100,1,03/27/23,13:21,realblock,7,5,0,5,20
9100,1,03/27/23,13:21,realblock,8,2,0,2,22
9101,1,03/27/23,15:59,realblock,1,3,0,1,1
9101,1,03/27/23,15:59,realblock,2,2,0,2,3
9101,1,03/27/23,15:59,realblock,3,4,0,4,7
9101,1,03/27/23,15:59,realblock,4,5,0,4,11
9101,1,03/27/23,15:59,realblock,5,5,0,4,15
9101,1,03/27/23,15:59,realblock,6,3,0,1,16
9101,1,03/27/23,15:59,realblock,7,2,0,2,18
9101,1,03/27/23,15:59,realblock,8,4,0,1,19
9102,1,03/27/23,15:55,realblock,1,2,0,2,2
9102,1,03/27/23,15:55,realblock,2,2,0,2,4
9102,1,03/27/23,15:55,realblock,3,3,0,3,7
9102,1,03/27/23,15:55,realblock,4,3,1,3,10
9102,1,03/27/23,15:55,realblock,5,5,1,3,13
9102,1,03/27/23,15:55,realblock,6,5,0,2,15
9102,1,03/27/23,15:55,realblock,7,4,0,3,18
9102,1,03/27/23,15:55,realblock,8,4,0,4,22
9103,1,03/28/23,10:16,realblock,1,5,1,0,0
9103,1,03/28/23,10:16,realblock,2,3,2,0,0
9103,1,03/28/23,10:16,realblock,3,2,2,0,0
9103,1,03/28/23,10:16,realblock,4,5,3,1,1
9103,1,03/28/23,10:16,realblock,5,2,1,0,1
9103,1,03/28/23,10:16,realblock,6,3,1,0,1
9103,1,03/28/23,10:16,realblock,7,4,2,0,1
9103,1,03/28/23,10:16,realblock,8,4,2,0,1
9104,1,03/28/23,10:25,realblock,1,5,4,0,0
9104,1,03/28/23,10:25,realblock,2,4,1,0,0
9104,1,03/28/23,10:25,realblock,3,2,1,0,0
9104,1,03/28/23,10:25,realblock,4,5,2,1,1
9104,1,03/28/23,10:25,realblock,5,3,2,0,1
9104,1,03/28/23,10:25,realblock,6,4,4,0,1
9104,1,03/28/23,10:25,realblock,7,3,3,3,4
9104,1,03/28/23,10:25,realblock,8,2,1,0,4
9105,1,03/28/23,12:47,realblock,1,3,1,2,2
9105,1,03/28/23,12:47,realblock,2,4,1,3,5
9105,1,03/28/23,12:47,realblock,3,3,0,3,8
9105,1,03/28/23,12:47,realblock,4,2,0,2,10
9105,1,03/28/23,12:47,realblock,5,5,2,5,15
9105,1,03/28/23,12:47,realblock,6,5,0,1,16
9105,1,03/28/23,12:47,realblock,7,4,0,4,20
9105,1,03/28/23,12:47,realblock,8,2,0,2,22
9106,1,03/28/23,12:58,realblock,1,5,0,5,5
9106,1,03/28/23,12:58,realblock,2,4,0,4,9
9106,1,03/28/23,12:58,realblock,3,5,0,1,10
9106,1,03/28/23,12:58,realblock,4,2,0,2,12
9106,1,03/28/23,12:58,realblock,5,3,0,3,15
9106,1,03/28/23,12:58,realblock,6,3,0,2,17
9106,1,03/28/23,12:58,realblock,7,4,0,4,21
9106,1,03/28/23,12:58,realblock,8,2,0,2,23
9107,1,03/28/23,15:51,realblock,1,2,0,2,2
9107,1,03/28/23,15:51,realblock,2,3,0,3,5
9107,1,03/28/23,15:51,realblock,3,5,0,5,10
9107,1,03/28/23,15:51,realblock,4,4,0,3,13
9107,1,03/28/23,15:51,realblock,5,3,0,3,16
9107,1,03/28/23,15:51,realblock,6,2,0,0,16
9107,1,03/28/23,15:51,realblock,7,4,0,4,20
9107,1,03/28/23,15:51,realblock,8,5,0,3,23
9108,1,03/28/23,15:57,realblock,1,4,1,4,4
9108,1,03/28/23,15:57,realblock,2,3,0,3,7
9108,1,03/28/23,15:57,realblock,3,5,0,5,12
9108,1,03/28/23,15:57,realblock,4,3,0,3,15
9108,1,03/28/23,15:57,realblock,5,5,0,5,20
9108,1,03/28/23,15:57,realblock,6,2,0,2,22
9108,1,03/28/23,15:57,realblock,7,2,0,2,24
9108,1,03/28/23,15:57,realblock,8,4,0,4,28
9109,1,03/29/23,09:51,realblock,1,5,0,2,2
9109,1,03/29/23,09:51,realblock,2,4,2,3,5
9109,1,03/29/23,09:51,realblock,3,2,1,0,5
9109,1,03/29/23,09:51,realblock,4,2,1,2,7
9109,1,03/29/23,09:51,realblock,5,3,2,3,10
9109,1,03/29/23,09:51,realblock,6,4,1,4,14
9109,1,03/29/23,09:51,realblock,7,5,1,0,14
9109,1,03/29/23,09:51,realblock,8,3,1,0,14
9110,1,03/29/23,10:07,realblock,1,4,0,4,4
9110,1,03/29/23,10:07,realblock,2,5,1,3,7
9110,1,03/29/23,10:07,realblock,3,2,1,2,9
9110,1,03/29/23,10:07,realblock,4,3,0,1,10
9110,1,03/29/23,10:07,realblock,5,2,0,2,12
9110,1,03/29/23,10:07,realblock,6,5,1,3,15
9110,1,03/29/23,10:07,realblock,7,4,0,0,15
9110,1,03/29/23,10:07,realblock,8,3,1,1,16
9112,1,03/29/23,12:46,realblock,1,4,0,4,4
9112,1,03/29/23,12:46,realblock,2,5,0,5,9
9112,1,03/29/23,12:46,realblock,3,2,1,2,11
9112,1,03/29/23,12:46,realblock,4,2,0,2,13
9112,1,03/29/23,12:46,realblock,5,4,0,3,16
9112,1,03/29/23,12:46,realblock,6,3,0,3,19
9112,1,03/29/23,12:46,realblock,7,3,0,3,22
9112,1,03/29/23,12:46,realblock,8,5,0,4,26
9114,1,03/29/23,15:49,realblock,1,4,0,1,1
9114,1,03/29/23,15:49,realblock,2,2,0,2,3
9114,1,03/29/23,15:49,realblock,3,5,2,2,5
9114,1,03/29/23,15:49,realblock,4,5,0,1,6
9114,1,03/29/23,15:49,realblock,5,2,0,2,8
9114,1,03/29/23,15:49,realblock,6,3,0,1,9
9114,1,03/29/23,15:49,realblock,7,4,0,4,13
9114,1,03/29/23,15:49,realblock,8,3,0,3,16
9115,1,03/30/23,12:52,realblock,1,5,1,2,2
9115,1,03/30/23,12:52,realblock,2,3,1,3,5
9115,1,03/30/23,12:52,realblock,3,5,1,1,6
9115,1,03/30/23,12:52,realblock,4,3,1,3,9
9115,1,03/30/23,12:52,realblock,5,2,0,2,11
9115,1,03/30/23,12:52,realblock,6,4,0,4,15
9115,1,03/30/23,12:52,realblock,7,4,1,2,17
9115,1,03/30/23,12:52,realblock,8,2,0,2,19
9116,1,03/30/23,12:59,realblock,1,4,0,4,4
9116,1,03/30/23,12:59,realblock,2,3,0,3,7
9116,1,03/30/23,12:59,realblock,3,3,0,3,10
9116,1,03/30/23,12:59,realblock,4,2,0,2,12
9116,1,03/30/23,12:59,realblock,5,5,1,3,15
9116,1,03/30/23,12:59,realblock,6,2,0,2,17
9116,1,03/30/23,12:59,realblock,7,4,2,2,19
9116,1,03/30/23,12:59,realblock,8,5,1,5,24
9117,1,03/30/23,16:00,realblock,1,5,0,4,4
9117,1,03/30/23,16:00,realblock,2,4,0,3,7
9117,1,03/30/23,16:00,realblock,3,2,0,2,9
9117,1,03/30/23,16:00,realblock,4,3,0,3,12
9117,1,03/30/23,16:00,realblock,5,4,0,4,16
9117,1,03/30/23,16:00,realblock,6,3,0,3,19
9117,1,03/30/23,16:00,realblock,7,5,0,1,20
9117,1,03/30/23,16:00,realblock,8,2,0,2,22
9118,1,03/30/23,15:56,realblock,1,2,0,2,2
9118,1,03/30/23,15:56,realblock,2,5,1,0,2
9118,1,03/30/23,15:56,realblock,3,3,0,2,4
9118,1,03/30/23,15:56,realblock,4,4,0,0,4
9118,1,03/30/23,15:56,realblock,5,5,0,1,5
9118,1,03/30/23,15:56,realblock,6,3,0,1,6
9118,1,03/30/23,15:56,realblock,7,2,0,2,8
9118,1,03/30/23,15:56,realblock,8,4,0,3,11
9121,1,04/07/23,10:13,realblock,1,5,0,5,5
9121,1,04/07/23,10:13,realblock,2,4,1,3,8
9121,1,04/07/23,10:13,realblock,3,3,0,3,11
9121,1,04/07/23,10:13,realblock,4,2,0,2,13
9121,1,04/07/23,10:13,realblock,5,2,0,2,15
9121,1,04/07/23,10:13,realblock,6,5,0,5,20
9121,1,04/07/23,10:13,realblock,7,3,0,3,23
9121,1,04/07/23,10:13,realblock,8,4,0,3,26
9122,1,03/31/23,13:02,realblock,1,3,0,2,2
9122,1,03/31/23,13:02,realblock,2,5,1,2,4
9122,1,03/31/23,13:02,realblock,3,5,0,5,9
9122,1,03/31/23,13:02,realblock,4,3,0,3,12
9122,1,03/31/23,13:02,realblock,5,2,0,2,14
9122,1,03/31/23,13:02,realblock,6,4,1,3,17
9122,1,03/31/23,13:02,realblock,7,4,2,1,18
9122,1,03/31/23,13:02,realblock,8,2,1,2,20
9123,1,03/31/23,12:59,realblock,1,5,1,2,2
9123,1,03/31/23,12:59,realblock,2,2,0,2,4
9123,1,03/31/23,12:59,realblock,3,3,1,3,7
9123,1,03/31/23,12:59,realblock,4,4,2,3,10
9123,1,03/31/23,12:59,realblock,5,5,1,2,12
9123,1,03/31/23,12:59,realblock,6,3,0,0,12
9123,1,03/31/23,12:59,realblock,7,2,0,1,13
9123,1,03/31/23,12:59,realblock,8,4,2,4,17
9124,1,03/31/23,15:54,realblock,1,5,0,5,5
9124,1,03/31/23,15:54,realblock,2,4,1,4,9
9124,1,03/31/23,15:54,realblock,3,2,0,2,11
9124,1,03/31/23,15:54,realblock,4,3,0,0,11
9124,1,03/31/23,15:54,realblock,5,4,0,2,13
9124,1,03/31/23,15:54,realblock,6,5,0,3,16
9124,1,03/31/23,15:54,realblock,7,3,0,3,19
9124,1,03/31/23,15:54,realblock,8,2,1,2,21
9125,1,03/31/23,15:48,realblock,1,4,1,4,4
9125,1,03/31/23,15:48,realblock,2,2,0,1,5
9125,1,03/31/23,15:48,realblock,3,3,1,3,8
9125,1,03/31/23,15:48,realblock,4,3,0,3,11
9125,1,03/31/23,15:48,realblock,5,5,0,3,14
9125,1,03/31/23,15:48,realblock,6,2,0,2,16
9125,1,03/31/23,15:48,realblock,7,4,2,3,19
9125,1,03/31/23,15:48,realblock,8,5,0,2,21
9126,1,04/03/23,15:59,realblock,1,2,0,1,1
9126,1,04/03/23,15:59,realblock,2,4,1,4,5
9126,1,04/03/23,15:59,realblock,3,5,0,5,10
9126,1,04/03/23,15:59,realblock,4,3,0,3,13
9126,1,04/03/23,15:59,realblock,5,5,1,4,17
9126,1,04/03/23,15:59,realblock,6,2,0,2,19
9126,1,04/03/23,15:59,realblock,7,3,0,3,22
9126,1,04/03/23,15:59,realblock,8,4,0,4,26
9127,1,06/12/23,15:48,realblock,1,3,1,3,3
9127,1,06/12/23,15:48,realblock,2,5,0,3,6
9127,1,06/12/23,15:48,realblock,3,4,0,4,10
9127,1,06/12/23,15:48,realblock,4,5,0,5,15
9127,1,06/12/23,15:48,realblock,5,4,0,4,19
9127,1,06/12/23,15:48,realblock,6,2,0,2,21
9127,1,06/12/23,15:48,realblock,7,2,0,2,23
9127,1,06/12/23,15:48,realblock,8,3,0,3,26
9128,1,06/12/23,15:58,realblock,1,2,1,2,2
9128,1,06/12/23,15:58,realblock,2,5,2,2,4
9128,1,06/12/23,15:58,realblock,3,3,1,2,6
9128,1,06/12/23,15:58,realblock,4,2,0,2,8
9128,1,06/12/23,15:58,realblock,5,5,2,5,13
9128,1,06/12/23,15:58,realblock,6,4,1,4,17
9128,1,06/12/23,15:58,realblock,7,3,1,3,20
9128,1,06/12/23,15:58,realblock,8,4,1,1,21
9130,1,06/16/23,10:23,realblock,1,2,0,2,2
9130,1,06/16/23,10:23,realblock,2,4,0,2,4
9130,1,06/16/23,10:23,realblock,3,2,0,2,6
9130,1,06/16/23,10:23,realblock,4,5,0,3,9
9130,1,06/16/23,10:23,realblock,5,3,0,3,12
9130,1,06/16/23,10:23,realblock,6,4,1,0,12
9130,1,06/16/23,10:23,realblock,7,5,1,1,13
9130,1,06/16/23,10:23,realblock,8,3,0,1,14
9131,1,06/16/23,12:44,realblock,1,3,0,3,3
9131,1,06/16/23,12:44,realblock,2,2,0,2,5
9131,1,06/16/23,12:44,realblock,3,5,0,5,10
9131,1,06/16/23,12:44,realblock,4,2,0,0,10
9131,1,06/16/23,12:44,realblock,5,4,0,3,13
9131,1,06/16/23,12:44,realblock,6,3,0,3,16
9131,1,06/16/23,12:44,realblock,7,4,0,4,20
9131,1,06/16/23,12:44,realblock,8,5,0,5,25
9132,1,06/16/23,15:59,realblock,1,3,0,3,3
9132,1,06/16/23,15:59,realblock,2,4,0,3,6
9132,1,06/16/23,15:59,realblock,3,5,1,2,8
9132,1,06/16/23,15:59,realblock,4,4,0,4,12
9132,1,06/16/23,15:59,realblock,5,3,2,3,15
