subject,session,date,time,list,phase,subtrial,word,old_new,acc,resp,rt
9052,2,11/23/22,13:22,1,encoding,14,secret,,NA,,NA
9052,2,11/23/22,13:22,1,encoding,15,carbon,,NA,,NA
9052,2,11/23/22,13:22,1,encoding,16,system,,NA,,NA
9052,2,11/23/22,13:22,1,encoding,17,impact,,NA,,NA
9052,2,11/23/22,13:22,1,encoding,18,extent,,NA,,NA
9052,2,11/23/22,13:22,1,encoding,19,change,,NA,,NA
9052,2,11/23/22,13:22,1,encoding,20,remote,,NA,,NA
9052,2,11/23/22,13:22,1,test,1,insure,old,0,None,5009.2574
9052,2,11/23/22,13:22,1,test,2,access,old,0,None,5003.311
9052,2,11/23/22,13:22,1,test,3,wisdom,new,0,None,5004.3012
9052,2,11/23/22,13:22,1,test,4,accent,new,0,None,5003.1965
9052,2,11/23/22,13:22,1,test,5,makeup,new,0,f,245.6934
9052,2,11/23/22,13:22,1,test,6,spleen,new,0,f,4.65379999997
9052,2,11/23/22,13:22,1,test,7,profit,new,0,f,3.9791
9052,2,11/23/22,13:22,1,test,8,bother,old,1,f,3.90490000002
9052,2,11/23/22,13:22,1,test,9,salary,new,0,f,4.3799
9052,2,11/23/22,13:22,1,test,10,sunset,new,0,f,3.99540000001
9052,2,11/23/22,13:22,1,test,11,shadow,new,0,f,4.2328
9052,2,11/23/22,13:22,1,test,12,stroke,old,1,f,4.67470000003
9052,2,11/23/22,13:22,1,test,13,priest,old,1,f,3.89050000004
9052,2,11/23/22,13:22,1,test,14,diesel,new,0,f,4.50150000001
9052,2,11/23/22,13:22,1,test,15,parent,old,1,f,3.27640000003
9052,2,11/23/22,13:22,1,test,16,stream,new,0,f,3.99289999995
9052,2,11/23/22,13:22,1,test,17,flower,old,1,f,3.15670000005
9052,2,11/23/22,13:22,1,test,18,trivia,old,1,f,4.30489999993
9052,2,11/23/22,13:22,1,test,19,slight,old,1,f,3.83730000007
9052,2,11/23/22,13:22,1,test,20,finger,old,1,f,2.68980000005
9052,2,11/23/22,13:22,2,encoding,1,smooth,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,2,center,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,3,status,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,4,mirror,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,5,garlic,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,6,junior,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,7,comedy,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,8,censor,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,9,hockey,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,10,damage,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,11,throne,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,12,empire,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,13,female,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,14,arcade,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,15,planet,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,16,script,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,17,income,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,18,moment,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,19,demand,,NA,,NA
9052,2,11/23/22,13:22,2,encoding,20,agenda,,NA,,NA
9052,2,11/23/22,13:22,2,test,1,comedy,old,1,f,1750.8257
9052,2,11/23/22,13:22,2,test,2,smooth,old,1,f,3.57089999999
9052,2,11/23/22,13:22,2,test,3,status,old,1,f,4.22059999994
9052,2,11/23/22,13:22,2,test,4,speech,old,1,f,4.14360000001
9052,2,11/23/22,13:22,2,test,5,entity,new,0,f,29.2134
9052,2,11/23/22,13:22,2,test,6,censor,old,1,f,2800.2638
9052,2,11/23/22,13:22,2,test,7,damage,old,1,f,1809.6994
9052,2,11/23/22,13:22,2,test,8,choice,new,0,f,3.25309999997
9052,2,11/23/22,13:22,2,test,9,primer,new,0,f,5.04190000007
9052,2,11/23/22,13:22,2,test,10,garlic,old,1,f,814.0489
9052,2,11/23/22,13:22,2,test,11,oxygen,new,0,f,631.2606
9052,2,11/23/22,13:22,2,test,12,mirror,old,1,f,4.35379999998
9052,2,11/23/22,13:22,2,test,13,copper,new,0,f,3019.6013
9052,2,11/23/22,13:22,2,test,14,junior,old,1,f,3.75380000006
9052,2,11/23/22,13:22,2,test,15,hockey,old,1,f,1405.4879
9052,2,11/23/22,13:22,2,test,16,patent,new,0,f,3.93469999998
9052,2,11/23/22,13:22,2,test,17,fusion,new,0,f,3.89920000004
9052,2,11/23/22,13:22,2,test,18,manner,new,0,f,4.16950000002
9052,2,11/23/22,13:22,2,test,19,toilet,new,0,f,4.37429999997
9052,2,11/23/22,13:22,2,test,20,center,old,1,f,32.2844
9052,2,11/23/22,13:22,3,encoding,1,agenda,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,2,filter,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,3,wealth,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,4,racism,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,5,player,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,6,packet,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,7,pencil,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,8,static,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,9,summon,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,10,mentor,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,11,camera,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,12,regime,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,13,action,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,14,screen,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,15,formal,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,16,desert,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,17,fisher,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,18,chorus,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,19,strain,,NA,,NA
9052,2,11/23/22,13:22,3,encoding,20,marker,,NA,,NA
9052,2,11/23/22,13:22,3,test,1,racism,old,1,f,3198.2278
9052,2,11/23/22,13:22,3,test,2,reason,new,0,f,3.66529999999
9052,2,11/23/22,13:22,3,test,3,strike,new,0,f,3.81339999993
9052,2,11/23/22,13:22,3,test,4,launch,new,0,f,4.10330000002
9052,2,11/23/22,13:22,3,test,5,wealth,old,1,f,2.91339999996
9052,2,11/23/22,13:22,3,test,6,cotton,new,0,f,4.32510000002
9052,2,11/23/22,13:22,3,test,7,poetry,new,0,f,4.30780000001
9052,2,11/23/22,13:22,3,test,8,filter,old,1,f,49.1522000001
9052,2,11/23/22,13:22,3,test,9,agenda,old,1,f,6.95820000005
9052,2,11/23/22,13:22,3,test,10,enough,new,0,f,133.1749
9052,2,11/23/22,13:22,3,test,11,degree,new,0,f,438.5957
9052,2,11/23/22,13:22,3,test,12,holder,new,0,f,2.61849999998
9052,2,11/23/22,13:22,3,test,13,static,old,1,f,4.5661
9052,2,11/23/22,13:22,3,test,14,pencil,old,1,f,2.58149999997
9052,2,11/23/22,13:22,3,test,15,player,old,1,f,3.76729999995
9052,2,11/23/22,13:22,3,test,16,packet,old,1,f,4.39130000002
9052,2,11/23/22,13:22,3,test,17,gopher,new,0,f,3.33160000003
9052,2,11/23/22,13:22,3,test,18,marble,new,0,f,4.6029
9052,2,11/23/22,13:22,3,test,19,mentor,old,1,f,554.7641
9052,2,11/23/22,13:22,3,test,20,summon,old,1,f,4.55809999997
9052,2,11/23/22,13:22,4,encoding,1,native,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,2,coffee,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,3,ensure,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,4,affair,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,5,silver,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,6,canyon,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,7,pardon,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,8,healer,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,9,summit,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,10,switch,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,11,glance,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,12,export,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,13,unique,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,14,victor,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,15,ballot,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,16,butler,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,17,double,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,18,mystic,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,19,needle,,NA,,NA
9052,2,11/23/22,13:22,4,encoding,20,winner,,NA,,NA
9052,2,11/23/22,13:22,4,test,1,switch,old,1,f,5.71830000007
9052,2,11/23/22,13:22,4,test,2,pardon,old,1,f,4.69310000003
9052,2,11/23/22,13:22,4,test,3,pirate,new,0,f,3.97340000002
9052,2,11/23/22,13:22,4,test,4,soccer,new,0,f,4.4977999999
9052,2,11/23/22,13:22,4,test,5,healer,old,1,f,4.78659999999
9052,2,11/23/22,13:22,4,test,6,ensure,old,1,f,4.11009999993
9052,2,11/23/22,13:22,4,test,7,cruise,new,0,f,3.43409999995
9052,2,11/23/22,13:22,4,test,8,vortex,new,0,f,2.55220000003
9052,2,11/23/22,13:22,4,test,9,native,old,0,j,2383.5186
9052,2,11/23/22,13:22,4,test,10,summit,old,0,j,3.67930000008
9052,2,11/23/22,13:22,4,test,11,seeker,new,1,j,5.06359999999
9052,2,11/23/22,13:22,4,test,12,affair,old,0,j,5.15889999992
9052,2,11/23/22,13:22,4,test,13,silver,old,0,j,4.28279999993
9052,2,11/23/22,13:22,4,test,14,strand,new,1,j,5.72770000005
9052,2,11/23/22,13:22,4,test,15,bucket,new,1,j,3.88229999994
9052,2,11/23/22,13:22,4,test,16,coffee,old,0,j,7.1335
9052,2,11/23/22,13:22,4,test,17,repeat,new,0,f,9.63799999992
9052,2,11/23/22,13:22,4,test,18,shrink,new,0,f,7.97199999995
9052,2,11/23/22,13:22,4,test,19,commit,new,1,j,3.64159999997
9052,2,11/23/22,13:22,4,test,20,canyon,old,1,f,3.9804
9052,2,11/23/22,13:22,5,encoding,1,winter,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,2,cancel,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,3,hammer,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,4,deluxe,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,5,retain,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,6,tongue,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,7,python,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,8,search,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,9,studio,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,10,fabric,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,11,socket,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,12,effort,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,13,heaven,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,14,hornet,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,15,stereo,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,16,cinema,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,17,foster,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,18,attach,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,19,barrel,,NA,,NA
9052,2,11/23/22,13:22,5,encoding,20,bounce,,NA,,NA
9052,2,11/23/22,13:22,5,test,1,python,old,1,f,7.0438000001
9052,2,11/23/22,13:22,5,test,2,search,old,0,j,4.22759999998
9052,2,11/23/22,13:22,5,test,3,scroll,new,0,f,4.52880000009
9052,2,11/23/22,13:22,5,test,4,spiral,new,0,f,3.72450000013
9052,2,11/23/22,13:22,5,test,5,timber,new,0,f,4.34939999995
9052,2,11/23/22,13:22,5,test,6,tongue,old,0,j,4.31779999996
9052,2,11/23/22,13:22,5,test,7,studio,old,1,f,4.6814
9052,2,11/23/22,13:22,5,test,8,winter,old,1,f,2.96710000013
9052,2,11/23/22,13:22,5,test,9,cancel,old,0,j,4.43900000001
9052,2,11/23/22,13:22,5,test,10,plasma,new,0,f,4.86580000015
9052,2,11/23/22,13:22,5,test,11,fabric,old,0,j,4.59509999992
9052,2,11/23/22,13:22,5,test,12,mortal,new,1,j,3.76880000008
9052,2,11/23/22,13:22,5,test,13,bidder,new,1,j,4.31189999997
9052,2,11/23/22,13:22,5,test,14,deluxe,old,1,f,4.45570000005
9052,2,11/23/22,13:22,5,test,15,rubber,new,0,f,4.00079999992
9052,2,11/23/22,13:22,5,test,16,flavor,new,1,j,7.38749999995
9052,2,11/23/22,13:22,5,test,17,garage,new,1,j,3.79019999993
9052,2,11/23/22,13:22,5,test,18,coffin,new,0,f,3.47440000006
9052,2,11/23/22,13:22,5,test,19,hammer,old,1,f,5.06850000005
9052,2,11/23/22,13:22,5,test,20,retain,old,0,j,4.37410000013
9053,2,11/23/22,13:00,0,encoding,1,actual,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,2,monkey,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,3,upward,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,4,fellow,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,5,fiscal,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,6,outlet,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,7,tactic,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,8,parade,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,9,dancer,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,10,muscle,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,11,viewer,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,12,neural,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,13,folder,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,14,killer,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,15,hunger,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,16,knight,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,17,finite,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,18,frames,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,19,cannon,,NA,,NA
9053,2,11/23/22,13:00,0,encoding,20,puzzle,,NA,,NA
9053,2,11/23/22,13:00,0,test,1,tactic,old,0,None,5000.0369
9053,2,11/23/22,13:00,0,test,2,actual,old,1,f,198.7273
9053,2,11/23/22,13:00,0,test,3,fiscal,old,1,f,1244.1616
9053,2,11/23/22,13:00,0,test,4,fellow,old,1,f,841.5466
9053,2,11/23/22,13:00,0,test,5,maiden,new,1,j,683.8036
9053,2,11/23/22,13:00,0,test,6,oracle,new,1,j,1023.2682
9053,2,11/23/22,13:00,0,test,7,vendor,new,1,j,735.4628
9053,2,11/23/22,13:00,0,test,8,tattoo,new,1,j,815.2429
9053,2,11/23/22,13:00,0,test,9,parade,old,1,f,631.6975
9053,2,11/23/22,13:00,0,test,10,figure,new,1,j,1110.8328
9053,2,11/23/22,13:00,0,test,11,decade,new,1,j,914.0879
9053,2,11/23/22,13:00,0,test,12,ticket,new,0,f,1262.8016
9053,2,11/23/22,13:00,0,test,13,supply,new,1,j,1295.721
9053,2,11/23/22,13:00,0,test,14,monkey,old,1,f,629.6416
9053,2,11/23/22,13:00,0,test,15,dinner,new,1,j,798.1544
9053,2,11/23/22,13:00,0,test,16,upward,old,1,f,631.3637
9053,2,11/23/22,13:00,0,test,17,sequel,new,1,j,735.9519
9053,2,11/23/22,13:00,0,test,18,muscle,old,1,f,981.9444
9053,2,11/23/22,13:00,0,test,19,dancer,old,1,f,756.7918
9053,2,11/23/22,13:00,0,test,20,outlet,old,1,f,822.1641
9053,2,11/23/22,13:00,1,encoding,1,priest,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,2,insure,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,3,slight,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,4,finger,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,5,trivia,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,6,bother,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,7,access,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,8,flower,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,9,parent,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,10,stroke,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,11,polish,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,12,friend,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,13,murder,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,14,secret,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,15,carbon,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,16,system,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,17,impact,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,18,extent,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,19,change,,NA,,NA
9053,2,11/23/22,13:00,1,encoding,20,remote,,NA,,NA
9053,2,11/23/22,13:00,1,test,1,bother,old,1,f,774.6238
9053,2,11/23/22,13:00,1,test,2,slight,old,1,f,1375.7097
9053,2,11/23/22,13:00,1,test,3,makeup,new,1,j,713.9911
9053,2,11/23/22,13:00,1,test,4,shadow,new,1,j,683.6418
9053,2,11/23/22,13:00,1,test,5,flower,old,1,f,1053.0293
9053,2,11/23/22,13:00,1,test,6,profit,new,1,j,819.7721
9053,2,11/23/22,13:00,1,test,7,sunset,new,1,j,690.4486
9053,2,11/23/22,13:00,1,test,8,finger,old,1,f,612.0726
9053,2,11/23/22,13:00,1,test,9,spleen,new,1,j,752.9738
9053,2,11/23/22,13:00,1,test,10,accent,new,1,j,818.3295
9053,2,11/23/22,13:00,1,test,11,trivia,old,1,f,658.9475
9053,2,11/23/22,13:00,1,test,12,parent,old,0,j,911.6669
9053,2,11/23/22,13:00,1,test,13,stroke,old,1,f,881.3143
9053,2,11/23/22,13:00,1,test,14,access,old,1,f,697.1311
9053,2,11/23/22,13:00,1,test,15,priest,old,1,f,582.706
9053,2,11/23/22,13:00,1,test,16,salary,new,1,j,761.5012
9053,2,11/23/22,13:00,1,test,17,diesel,new,1,j,697.7673
9053,2,11/23/22,13:00,1,test,18,insure,old,1,f,745.8886
9053,2,11/23/22,13:00,1,test,19,wisdom,new,1,j,687.6922
9053,2,11/23/22,13:00,1,test,20,stream,new,1,j,707.541
9053,2,11/23/22,13:00,2,encoding,1,smooth,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,2,center,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,3,status,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,4,mirror,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,5,garlic,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,6,junior,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,7,comedy,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,8,censor,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,9,hockey,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,10,damage,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,11,throne,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,12,empire,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,13,female,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,14,arcade,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,15,planet,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,16,script,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,17,income,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,18,moment,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,19,demand,,NA,,NA
9053,2,11/23/22,13:00,2,encoding,20,agenda,,NA,,NA
9053,2,11/23/22,13:00,2,test,1,speech,old,1,f,2348.1558
9053,2,11/23/22,13:00,2,test,2,damage,old,1,f,1160.0553
9053,2,11/23/22,13:00,2,test,3,fusion,new,1,j,605.0965
9053,2,11/23/22,13:00,2,test,4,oxygen,new,1,j,576.4576
9053,2,11/23/22,13:00,2,test,5,patent,new,1,j,828.9417
9053,2,11/23/22,13:00,2,test,6,hockey,old,0,j,1351.5463
9053,2,11/23/22,13:00,2,test,7,censor,old,0,j,891.5839
9053,2,11/23/22,13:00,2,test,8,toilet,new,1,j,1097.4962
9053,2,11/23/22,13:00,2,test,9,copper,new,1,j,780.194
9053,2,11/23/22,13:00,2,test,10,smooth,old,1,f,592.6691
9053,2,11/23/22,13:00,2,test,11,choice,new,1,j,848.8863
9053,2,11/23/22,13:00,2,test,12,manner,new,1,j,853.736
9053,2,11/23/22,13:00,2,test,13,garlic,old,1,f,648.564
9053,2,11/23/22,13:00,2,test,14,primer,new,1,j,902.3591
9053,2,11/23/22,13:00,2,test,15,entity,new,1,j,757.0793
9053,2,11/23/22,13:00,2,test,16,mirror,old,1,f,532.6859
9053,2,11/23/22,13:00,2,test,17,comedy,old,1,f,602.8359
9053,2,11/23/22,13:00,2,test,18,junior,old,1,f,690.0599
9053,2,11/23/22,13:00,2,test,19,center,old,1,f,598.6384
9053,2,11/23/22,13:00,2,test,20,status,old,1,f,600.6398
9053,2,11/23/22,13:00,3,encoding,1,agenda,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,2,filter,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,3,wealth,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,4,racism,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,5,player,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,6,packet,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,7,pencil,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,8,static,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,9,summon,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,10,mentor,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,11,camera,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,12,regime,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,13,action,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,14,screen,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,15,formal,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,16,desert,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,17,fisher,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,18,chorus,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,19,strain,,NA,,NA
9053,2,11/23/22,13:00,3,encoding,20,marker,,NA,,NA
9053,2,11/23/22,13:00,3,test,1,enough,new,1,j,1012.9746
9053,2,11/23/22,13:00,3,test,2,mentor,old,1,f,627.8327
9053,2,11/23/22,13:00,3,test,3,racism,old,1,f,671.6385
9053,2,11/23/22,13:00,3,test,4,reason,new,1,j,733.0852
9053,2,11/23/22,13:00,3,test,5,filter,old,1,f,625.2395
9053,2,11/23/22,13:00,3,test,6,launch,new,1,j,676.9486
9053,2,11/23/22,13:00,3,test,7,marble,new,1,j,620.3812
9053,2,11/23/22,13:00,3,test,8,strike,new,0,f,625.7557
9053,2,11/23/22,13:00,3,test,9,packet,old,1,f,873.8157
9053,2,11/23/22,13:00,3,test,10,poetry,new,1,j,915.5116
9053,2,11/23/22,13:00,3,test,11,degree,new,1,j,612.3703
9053,2,11/23/22,13:00,3,test,12,cotton,new,1,j,551.8294
9053,2,11/23/22,13:00,3,test,13,wealth,old,1,f,932.9911
9053,2,11/23/22,13:00,3,test,14,holder,new,1,j,1091.8152
9053,2,11/23/22,13:00,3,test,15,gopher,new,1,j,595.1189
9053,2,11/23/22,13:00,3,test,16,pencil,old,0,j,669.4451
9053,2,11/23/22,13:00,3,test,17,player,old,1,f,717.3167
9053,2,11/23/22,13:00,3,test,18,agenda,old,1,f,596.7037
9053,2,11/23/22,13:00,3,test,19,static,old,1,f,652.6605
9053,2,11/23/22,13:00,3,test,20,summon,old,0,j,707.3882
9053,2,11/23/22,13:00,4,encoding,1,native,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,2,coffee,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,3,ensure,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,4,affair,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,5,silver,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,6,canyon,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,7,pardon,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,8,healer,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,9,summit,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,10,switch,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,11,glance,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,12,export,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,13,unique,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,14,victor,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,15,ballot,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,16,butler,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,17,double,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,18,mystic,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,19,needle,,NA,,NA
9053,2,11/23/22,13:00,4,encoding,20,winner,,NA,,NA
9053,2,11/23/22,13:00,4,test,1,soccer,new,0,f,1284.7413
9053,2,11/23/22,13:00,4,test,2,pardon,old,0,j,662.9794
9053,2,11/23/22,13:00,4,test,3,shrink,new,1,j,809.9661
9053,2,11/23/22,13:00,4,test,4,affair,old,1,f,682.8605
9053,2,11/23/22,13:00,4,test,5,repeat,new,1,j,653.3648
9053,2,11/23/22,13:00,4,test,6,cruise,new,0,f,1498.0422
9053,2,11/23/22,13:00,4,test,7,pirate,new,1,j,690.0368
9053,2,11/23/22,13:00,4,test,8,canyon,old,0,j,689.0416
9053,2,11/23/22,13:00,4,test,9,coffee,old,0,j,863.2853
9053,2,11/23/22,13:00,4,test,10,vortex,new,1,j,839.2492
9053,2,11/23/22,13:00,4,test,11,switch,old,0,j,1127.7785
9053,2,11/23/22,13:00,4,test,12,strand,new,1,j,912.5683
9053,2,11/23/22,13:00,4,test,13,ensure,old,1,f,569.2614
9053,2,11/23/22,13:00,4,test,14,healer,old,0,j,900.7871
9053,2,11/23/22,13:00,4,test,15,commit,new,1,j,780.7345
9053,2,11/23/22,13:00,4,test,16,bucket,new,1,j,1264.5771
9053,2,11/23/22,13:00,4,test,17,summit,old,0,j,1202.6833
9053,2,11/23/22,13:00,4,test,18,native,old,1,f,859.3304
9053,2,11/23/22,13:00,4,test,19,seeker,new,1,j,842.6369
9053,2,11/23/22,13:00,4,test,20,silver,old,1,f,902.9102
9053,2,11/23/22,13:00,5,encoding,1,winter,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,2,cancel,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,3,hammer,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,4,deluxe,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,5,retain,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,6,tongue,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,7,python,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,8,search,,NA,,NA
9053,2,11/23/22,13:00,5,encoding,9,studio,,NA,,NA
