subject,session,date,time,list,phase,subtrial,word,old_new,acc,resp,rt
9141,1,09/20/23,13:33,3,encoding,1,genius,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,2,pistol,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,3,safety,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,4,season,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,5,backup,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,6,animal,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,7,flight,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,8,sender,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,9,filing,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,10,mailer,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,11,poison,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,12,arrest,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,13,robust,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,14,return,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,15,bridge,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,16,remark,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,17,patrol,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,18,danger,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,19,attack,,NA,,NA
9141,1,09/20/23,13:33,3,encoding,20,former,,NA,,NA
9141,1,09/20/23,13:33,3,test,1,shaman,new,1,j,1539.938
9141,1,09/20/23,13:33,3,test,2,sender,old,0,j,902.283
9141,1,09/20/23,13:33,3,test,3,parity,new,1,j,829.7418
9141,1,09/20/23,13:33,3,test,4,mailer,old,1,f,623.447
9141,1,09/20/23,13:33,3,test,5,street,new,1,j,1365.4197
9141,1,09/20/23,13:33,3,test,6,flight,old,1,f,821.2033
9141,1,09/20/23,13:33,3,test,7,margin,new,1,j,724.7513
9141,1,09/20/23,13:33,3,test,8,filing,old,1,f,1007.693
9141,1,09/20/23,13:33,3,test,9,sample,new,0,f,1376.2737
9141,1,09/20/23,13:33,3,test,10,season,old,1,f,1408.4869
9141,1,09/20/23,13:33,3,test,11,spread,new,1,j,531.8841
9141,1,09/20/23,13:33,3,test,12,animal,old,1,f,784.9492
9141,1,09/20/23,13:33,3,test,13,pistol,old,1,f,760.0552
9141,1,09/20/23,13:33,3,test,14,safety,old,0,None,5003.1111
9141,1,09/20/23,13:33,3,test,15,jungle,new,0,None,5015.1572
9141,1,09/20/23,13:33,3,test,16,pocket,new,0,None,5017.4387
9141,1,09/20/23,13:33,3,test,17,backup,old,1,f,4542.9706
9141,1,09/20/23,13:33,3,test,18,genius,old,1,f,1093.507
9141,1,09/20/23,13:33,3,test,19,helmet,new,0,None,5004.0072
9141,1,09/20/23,13:33,3,test,20,zombie,new,0,f,206.9591
9141,1,09/20/23,13:33,4,encoding,1,turner,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,2,estate,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,3,legend,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,4,county,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,5,purple,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,6,tennis,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,7,prayer,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,8,advice,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,9,racist,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,10,cousin,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,11,falcon,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,12,wright,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,13,roller,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,14,voodoo,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,15,ribbon,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,16,belief,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,17,stupid,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,18,length,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,19,gospel,,NA,,NA
9141,1,09/20/23,13:33,4,encoding,20,stasis,,NA,,NA
9141,1,09/20/23,13:33,4,test,1,legend,old,0,None,5017.804
9141,1,09/20/23,13:33,4,test,2,county,old,0,j,3907.2141
9141,1,09/20/23,13:33,4,test,3,tennis,old,1,f,1013.2261
9141,1,09/20/23,13:33,4,test,4,advice,old,1,f,681.0173
9141,1,09/20/23,13:33,4,test,5,turner,old,1,f,776.3166
9141,1,09/20/23,13:33,4,test,6,lesson,new,1,j,582.4287
9141,1,09/20/23,13:33,4,test,7,prayer,old,0,j,749.4988
9141,1,09/20/23,13:33,4,test,8,worker,new,1,j,740.6013
9141,1,09/20/23,13:33,4,test,9,ritual,new,0,f,972.4356
9141,1,09/20/23,13:33,4,test,10,purple,old,1,f,591.0438
9141,1,09/20/23,13:33,4,test,11,public,new,1,j,647.0373
9141,1,09/20/23,13:33,4,test,12,hatred,new,1,j,885.19
9141,1,09/20/23,13:33,4,test,13,estate,old,0,j,1640.0269
9141,1,09/20/23,13:33,4,test,14,racist,old,1,f,1307.9197
9141,1,09/20/23,13:33,4,test,15,custom,new,0,None,5002.3746
9141,1,09/20/23,13:33,4,test,16,cousin,old,0,None,5004.3091
9141,1,09/20/23,13:33,4,test,17,permit,new,0,None,5014.8793
9141,1,09/20/23,13:33,4,test,18,school,new,0,None,5015.0284
9141,1,09/20/23,13:33,4,test,19,common,new,0,None,5002.8732
9141,1,09/20/23,13:33,4,test,20,method,new,0,None,5012.7869
9141,1,09/20/23,13:33,5,encoding,1,escape,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,2,palace,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,3,regret,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,4,voting,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,5,symbol,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,6,useful,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,7,stitch,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,8,recipe,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,9,volume,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,10,golden,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,11,engine,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,12,warren,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,13,insult,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,14,willow,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,15,height,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,16,runner,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,17,matrix,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,18,talent,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,19,combat,,NA,,NA
9141,1,09/20/23,13:33,5,encoding,20,prompt,,NA,,NA
9141,1,09/20/23,13:33,5,test,1,report,new,0,None,5008.8332
9141,1,09/20/23,13:33,5,test,2,palace,old,1,f,2473.771
9141,1,09/20/23,13:33,5,test,3,savage,new,1,j,1192.1946
9141,1,09/20/23,13:33,5,test,4,finder,new,1,j,900.4203
9141,1,09/20/23,13:33,5,test,5,sailor,new,1,j,834.7273
9141,1,09/20/23,13:33,5,test,6,object,new,0,f,659.9122
9141,1,09/20/23,13:33,5,test,7,period,new,0,f,2751.223
9141,1,09/20/23,13:33,5,test,8,novice,new,1,j,1710.7316
9141,1,09/20/23,13:33,5,test,9,recipe,old,0,j,712.5245
9141,1,09/20/23,13:33,5,test,10,golden,old,0,j,1815.218
9141,1,09/20/23,13:33,5,test,11,stitch,old,1,f,1147.3123
9141,1,09/20/23,13:33,5,test,12,symbol,old,1,f,673.7551
9141,1,09/20/23,13:33,5,test,13,divine,new,1,j,1060.2944
9141,1,09/20/23,13:33,5,test,14,volume,old,0,j,716.356
9141,1,09/20/23,13:33,5,test,15,useful,old,0,j,819.4364
9141,1,09/20/23,13:33,5,test,16,voting,old,1,f,509.9665
9141,1,09/20/23,13:33,5,test,17,ending,new,0,f,817.5871
9141,1,09/20/23,13:33,5,test,18,escape,old,0,j,685.3216
9141,1,09/20/23,13:33,5,test,19,regret,old,1,f,1109.7763
9141,1,09/20/23,13:33,5,test,20,design,new,1,j,2765.4512
9142,1,09/18/23,13:34,0,encoding,1,actual,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,2,monkey,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,3,upward,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,4,fellow,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,5,fiscal,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,6,outlet,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,7,tactic,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,8,parade,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,9,dancer,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,10,muscle,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,11,viewer,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,12,neural,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,13,folder,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,14,killer,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,15,hunger,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,16,knight,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,17,finite,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,18,frames,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,19,cannon,,NA,,NA
9142,1,09/18/23,13:34,0,encoding,20,puzzle,,NA,,NA
9142,1,09/18/23,13:34,0,test,1,ticket,new,0,None,5027.7394
9142,1,09/18/23,13:34,0,test,2,fiscal,old,1,f,3372.4677
9142,1,09/18/23,13:34,0,test,3,maiden,new,1,j,1114.8986
9142,1,09/18/23,13:34,0,test,4,supply,new,0,f,1103.3742
9142,1,09/18/23,13:34,0,test,5,fellow,old,1,f,1102.1961
9142,1,09/18/23,13:34,0,test,6,vendor,new,1,j,1023.921
9142,1,09/18/23,13:34,0,test,7,muscle,old,0,j,955.6147
9142,1,09/18/23,13:34,0,test,8,oracle,new,0,f,1019.8398
9142,1,09/18/23,13:34,0,test,9,sequel,new,1,j,1150.1935
9142,1,09/18/23,13:34,0,test,10,outlet,old,0,j,1035.5767
9142,1,09/18/23,13:34,0,test,11,monkey,old,1,f,847.0296
9142,1,09/18/23,13:34,0,test,12,actual,old,1,f,887.0272
9142,1,09/18/23,13:34,0,test,13,dancer,old,1,f,956.0257
9142,1,09/18/23,13:34,0,test,14,tattoo,new,1,j,804.7581
9142,1,09/18/23,13:34,0,test,15,decade,new,1,j,1004.0212
9142,1,09/18/23,13:34,0,test,16,parade,old,1,f,911.683
9142,1,09/18/23,13:34,0,test,17,tactic,old,1,f,1152.7314
9142,1,09/18/23,13:34,0,test,18,upward,old,1,f,1397.7094
9142,1,09/18/23,13:34,0,test,19,figure,new,0,f,1249.0244
9142,1,09/18/23,13:34,0,test,20,dinner,new,1,j,782.7718
9142,1,09/18/23,13:34,1,encoding,1,minute,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,2,domain,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,3,member,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,4,binary,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,5,vision,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,6,energy,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,7,format,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,8,radius,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,9,absurd,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,10,random,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,11,deputy,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,12,crotch,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,13,create,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,14,bishop,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,15,breath,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,16,target,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,17,notice,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,18,outfit,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,19,mother,,NA,,NA
9142,1,09/18/23,13:34,1,encoding,20,freeze,,NA,,NA
9142,1,09/18/23,13:34,1,test,1,crisis,new,1,j,1098.4529
9142,1,09/18/23,13:34,1,test,2,random,old,0,j,1335.9003
9142,1,09/18/23,13:34,1,test,3,rental,new,1,j,1072.6726
9142,1,09/18/23,13:34,1,test,4,radius,old,1,f,966.1268
9142,1,09/18/23,13:34,1,test,5,thread,new,0,f,1185.97
9142,1,09/18/23,13:34,1,test,6,minute,old,1,f,858.7227
9142,1,09/18/23,13:34,1,test,7,format,old,0,j,896.4436
9142,1,09/18/23,13:34,1,test,8,binary,old,1,f,728.3321
9142,1,09/18/23,13:34,1,test,9,butter,new,1,j,928.8189
9142,1,09/18/23,13:34,1,test,10,energy,old,0,j,942.9408
9142,1,09/18/23,13:34,1,test,11,domain,old,1,f,724.2806
9142,1,09/18/23,13:34,1,test,12,travel,new,0,f,715.9768
9142,1,09/18/23,13:34,1,test,13,prison,new,1,j,924.9328
9142,1,09/18/23,13:34,1,test,14,caller,new,1,j,1062.1276
9142,1,09/18/23,13:34,1,test,15,member,old,1,f,1088.8184
9142,1,09/18/23,13:34,1,test,16,absurd,old,1,f,960.8851
9142,1,09/18/23,13:34,1,test,17,liquid,new,1,j,966.3959
9142,1,09/18/23,13:34,1,test,18,vision,old,1,f,796.4223
9142,1,09/18/23,13:34,1,test,19,sprint,new,1,j,1287.9133
9142,1,09/18/23,13:34,1,test,20,region,new,1,j,1417.1952000000001
9142,1,09/18/23,13:34,2,encoding,1,farmer,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,2,kernel,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,3,person,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,4,aspect,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,5,sister,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,6,hollow,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,7,pickup,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,8,chance,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,9,matter,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,10,settle,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,11,lawyer,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,12,pierce,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,13,guilty,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,14,refund,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,15,forest,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,16,bundle,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,17,bottle,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,18,border,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,19,mantle,,NA,,NA
9142,1,09/18/23,13:34,2,encoding,20,hybrid,,NA,,NA
9142,1,09/18/23,13:34,2,test,1,sphere,new,1,j,1111.4501
9142,1,09/18/23,13:34,2,test,2,sister,old,1,f,833.4326
9142,1,09/18/23,13:34,2,test,3,manual,new,1,j,819.4718
9142,1,09/18/23,13:34,2,test,4,hollow,old,0,j,902.4048
9142,1,09/18/23,13:34,2,test,5,hunter,new,0,f,1077.6686
9142,1,09/18/23,13:34,2,test,6,waffle,new,1,j,851.6003
9142,1,09/18/23,13:34,2,test,7,archer,new,0,f,1036.3657
9142,1,09/18/23,13:34,2,test,8,settle,old,1,f,857.6135
9143,1,09/18/23,16:13,0,encoding,1,actual,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,2,monkey,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,3,upward,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,4,fellow,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,5,fiscal,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,6,outlet,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,7,tactic,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,8,parade,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,9,dancer,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,10,muscle,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,11,viewer,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,12,neural,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,13,folder,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,14,killer,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,15,hunger,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,16,knight,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,17,finite,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,18,frames,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,19,cannon,,NA,,NA
9143,1,09/18/23,16:13,0,encoding,20,puzzle,,NA,,NA
9143,1,09/18/23,16:13,0,test,1,muscle,old,1,f,2745.3063
9143,1,09/18/23,16:13,0,test,2,decade,new,1,j,1632.7431
9143,1,09/18/23,16:13,0,test,3,tactic,old,1,f,1176.3466
9143,1,09/18/23,16:13,0,test,4,upward,old,1,f,680.6387
9143,1,09/18/23,16:13,0,test,5,supply,new,1,j,1008.5785
9143,1,09/18/23,16:13,0,test,6,vendor,new,1,j,865.4024
9143,1,09/18/23,16:13,0,test,7,fellow,old,1,f,1001.1475
9143,1,09/18/23,16:13,0,test,8,figure,new,1,j,1008.1275
9143,1,09/18/23,16:13,0,test,9,fiscal,old,1,f,776.8484
9143,1,09/18/23,16:13,0,test,10,tattoo,new,0,f,1135.7766
9143,1,09/18/23,16:13,0,test,11,sequel,new,1,j,0.3266
9143,1,09/18/23,16:13,0,test,12,actual,old,1,f,969.0039
9143,1,09/18/23,16:13,0,test,13,dinner,new,1,j,863.7142
9143,1,09/18/23,16:13,0,test,14,outlet,old,1,f,1033.5096
9143,1,09/18/23,16:13,0,test,15,oracle,new,1,j,1040.4594
9143,1,09/18/23,16:13,0,test,16,dancer,old,1,f,751.6392
9143,1,09/18/23,16:13,0,test,17,maiden,new,1,j,769.1651
9143,1,09/18/23,16:13,0,test,18,ticket,new,0,f,914.2796
9143,1,09/18/23,16:13,0,test,19,monkey,old,1,f,656.8425
9143,1,09/18/23,16:13,0,test,20,parade,old,1,f,919.9005
9143,1,09/18/23,16:13,1,encoding,1,minute,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,2,domain,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,3,member,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,4,binary,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,5,vision,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,6,energy,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,7,format,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,8,radius,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,9,absurd,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,10,random,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,11,deputy,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,12,crotch,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,13,create,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,14,bishop,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,15,breath,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,16,target,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,17,notice,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,18,outfit,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,19,mother,,NA,,NA
9143,1,09/18/23,16:13,1,encoding,20,freeze,,NA,,NA
9143,1,09/18/23,16:13,1,test,1,region,new,1,j,944.1305
9143,1,09/18/23,16:13,1,test,2,absurd,old,1,f,706.4723
9143,1,09/18/23,16:13,1,test,3,prison,new,0,f,781.041
9143,1,09/18/23,16:13,1,test,4,sprint,new,1,j,1062.398
9143,1,09/18/23,16:13,1,test,5,member,old,1,f,996.8069
9143,1,09/18/23,16:13,1,test,6,caller,new,1,j,797.2318
9143,1,09/18/23,16:13,1,test,7,domain,old,1,f,621.03
9143,1,09/18/23,16:13,1,test,8,binary,old,0,j,2025.9704
9143,1,09/18/23,16:13,1,test,9,random,old,1,f,1969.7466
9143,1,09/18/23,16:13,1,test,10,energy,old,1,f,780.8382
9143,1,09/18/23,16:13,1,test,11,crisis,new,1,j,877.9991
9143,1,09/18/23,16:13,1,test,12,butter,new,1,j,799.644
9143,1,09/18/23,16:13,1,test,13,travel,new,0,f,790.5929
9143,1,09/18/23,16:13,1,test,14,minute,old,1,f,681.074
9143,1,09/18/23,16:13,1,test,15,liquid,new,1,j,1502.6981
9143,1,09/18/23,16:13,1,test,16,vision,old,0,j,1048.1045
9143,1,09/18/23,16:13,1,test,17,thread,new,1,j,985.5986
9143,1,09/18/23,16:13,1,test,18,rental,new,1,j,1010.9719
9143,1,09/18/23,16:13,1,test,19,radius,old,1,f,822.7609
9143,1,09/18/23,16:13,1,test,20,format,old,1,f,742.1217
9143,1,09/18/23,16:13,2,encoding,1,farmer,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,2,kernel,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,3,person,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,4,aspect,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,5,sister,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,6,hollow,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,7,pickup,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,8,chance,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,9,matter,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,10,settle,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,11,lawyer,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,12,pierce,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,13,guilty,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,14,refund,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,15,forest,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,16,bundle,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,17,bottle,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,18,border,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,19,mantle,,NA,,NA
9143,1,09/18/23,16:13,2,encoding,20,hybrid,,NA,,NA
9143,1,09/18/23,16:13,2,test,1,sister,old,1,f,2601.7007
9143,1,09/18/23,16:13,2,test,2,breast,new,1,j,1589.0253
9143,1,09/18/23,16:13,2,test,3,kernel,old,1,f,820.7687
9143,1,09/18/23,16:13,2,test,4,jersey,new,0,f,806.5589
9143,1,09/18/23,16:13,2,test,5,pickup,old,1,f,669.7875
9143,1,09/18/23,16:13,2,test,6,hollow,old,0,j,818.4831
9143,1,09/18/23,16:13,2,test,7,waffle,new,1,j,701.6267
9143,1,09/18/23,16:13,2,test,8,manual,new,1,j,996.523
9143,1,09/18/23,16:13,2,test,9,sphere,new,1,j,1071.5778
9143,1,09/18/23,16:13,2,test,10,matter,old,1,f,1224.8213
9143,1,09/18/23,16:13,2,test,11,rocket,new,0,f,685.1492
9143,1,09/18/23,16:13,2,test,12,chance,old,1,f,828.5566
9143,1,09/18/23,16:13,2,test,13,settle,old,1,f,586.8774
9143,1,09/18/23,16:13,2,test,14,effect,new,0,f,867.2121
9143,1,09/18/23,16:13,2,test,15,person,old,0,j,1366.9015
9143,1,09/18/23,16:13,2,test,16,hunter,new,0,f,716.6679
9143,1,09/18/23,16:13,2,test,17,aspect,old,0,j,1254.9029
9143,1,09/18/23,16:13,2,test,18,motion,new,0,f,619.483
9143,1,09/18/23,16:13,2,test,19,farmer,old,1,f,607.1001
9143,1,09/18/23,16:13,2,test,20,archer,new,1,j,1076.2326
9143,1,09/18/23,16:13,3,encoding,1,genius,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,2,pistol,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,3,safety,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,4,season,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,5,backup,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,6,animal,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,7,flight,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,8,sender,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,9,filing,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,10,mailer,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,11,poison,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,12,arrest,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,13,robust,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,14,return,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,15,bridge,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,16,remark,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,17,patrol,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,18,danger,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,19,attack,,NA,,NA
9143,1,09/18/23,16:13,3,encoding,20,former,,NA,,NA
9143,1,09/18/23,16:13,3,test,1,genius,old,1,f,2755.4942
9143,1,09/18/23,16:13,3,test,2,sender,old,1,f,1214.3317
9143,1,09/18/23,16:13,3,test,3,parity,new,1,j,795.2918
9143,1,09/18/23,16:13,3,test,4,filing,old,0,j,676.9356
9143,1,09/18/23,16:13,3,test,5,mailer,old,1,f,1212.0291
9143,1,09/18/23,16:13,3,test,6,zombie,new,1,j,871.7563
9143,1,09/18/23,16:13,3,test,7,backup,old,0,j,1004.9176
9143,1,09/18/23,16:13,3,test,8,season,old,0,j,984.7136
9143,1,09/18/23,16:13,3,test,9,margin,new,0,f,738.9776
9143,1,09/18/23,16:13,3,test,10,shaman,new,1,j,791.1261
9143,1,09/18/23,16:13,3,test,11,street,new,0,f,918.189
9143,1,09/18/23,16:13,3,test,12,flight,old,1,f,645.0507
9143,1,09/18/23,16:13,3,test,13,spread,new,1,j,711.3986
9143,1,09/18/23,16:13,3,test,14,sample,new,1,j,805.6671
9143,1,09/18/23,16:13,3,test,15,helmet,new,0,f,669.3795
9143,1,09/18/23,16:13,3,test,16,animal,old,0,j,984.3848
9143,1,09/18/23,16:13,3,test,17,jungle,new,1,j,658.6004
9143,1,09/18/23,16:13,3,test,18,pocket,new,0,f,901.9575
9143,1,09/18/23,16:13,3,test,19,safety,old,1,f,606.0412
9143,1,09/18/23,16:13,3,test,20,pistol,old,0,j,1532.1236
9143,1,09/18/23,16:13,4,encoding,1,turner,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,2,estate,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,3,legend,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,4,county,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,5,purple,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,6,tennis,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,7,prayer,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,8,advice,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,9,racist,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,10,cousin,,NA,,NA
9143,1,09/18/23,16:13,4,encoding,11,falcon,,NA,,NA
