subject,session,block,trial,subtrial,trialtype,setsize,resp,acc,rt,proberesp
9041,2,real,32,32,change,6,f,0,2070.5689,2
9041,2,real,33,33,nochange,6,f,1,1191.7355,NA
9041,2,real,34,34,nochange,6,j,0,1358.3293,NA
9041,2,real,35,35,change,6,j,1,2528.2233,NA
9041,2,real,36,36,change,6,j,1,1637.8615,NA
9041,2,real,37,37,nochange,6,f,1,977.4139,NA
9041,2,real,38,38,change,6,j,1,1349.4907,NA
9041,2,real,39,39,nochange,6,f,1,986.5252,NA
9041,2,real,40,40,nochange,6,f,1,1204.8845,1
9041,2,real,41,41,nochange,6,f,1,1135.8446,NA
9041,2,real,42,42,nochange,6,f,1,2848.4153,NA
9041,2,real,43,43,nochange,6,f,1,1338.3768,NA
9041,2,real,44,44,nochange,6,j,0,1488.6481,NA
9041,2,real,45,45,change,6,j,1,1315.9648,NA
9041,2,real,46,46,nochange,6,j,0,3654.6373,NA
9041,2,real,47,47,change,6,j,1,1269.5304,NA
9041,2,real,48,48,nochange,6,f,1,1439.4899,2
9041,2,real,49,49,change,6,j,1,887.8124,NA
9041,2,real,50,50,change,6,f,0,1583.6021,NA
9041,2,real,51,51,change,6,j,1,1243.5248,NA
9041,2,real,52,52,nochange,6,f,1,1393.0946,NA
9041,2,real,53,53,change,6,f,0,1019.4921,NA
9041,2,real,54,54,change,6,j,1,1340.6106,NA
9041,2,real,55,55,change,6,j,1,1062.1321,NA
9041,2,real,56,56,nochange,6,f,1,945.1836,2
9041,2,real,57,57,nochange,6,f,1,1245.2262,NA
9041,2,real,58,58,nochange,6,f,1,1664.4395,NA
9041,2,real,59,59,nochange,6,f,1,980.4198,NA
9041,2,real,60,60,change,6,j,1,1502.284,NA
9042,2,practice,0,1,change,6,j,1,3192.9906,NA
9042,2,practice,0,2,nochange,6,f,1,2081.284,NA
9042,2,practice,0,3,nochange,6,f,1,1470.0421,NA
9042,2,practice,0,4,change,6,j,1,875.4789,NA
9042,2,practice,0,5,nochange,6,f,1,1334.2518,NA
9042,2,practice,0,6,change,6,j,1,1395.6196,NA
9042,2,real,1,1,change,6,f,0,1760.7262,NA
9042,2,real,2,2,change,6,j,1,1522.3591,NA
9042,2,real,3,3,nochange,6,f,1,671.2963,NA
9042,2,real,4,4,nochange,6,f,1,1703.5091,NA
9042,2,real,5,5,change,6,f,0,1243.5405,NA
9042,2,real,6,6,change,6,j,1,1095.4539,NA
9042,2,real,7,7,change,6,f,0,838.0059,NA
9042,2,real,8,8,nochange,6,f,1,1165.7558,1
9042,2,real,9,9,change,6,f,0,1020.5674,NA
9042,2,real,10,10,change,6,f,0,1394.279,NA
9042,2,real,11,11,change,6,f,0,878.9242,NA
9042,2,real,12,12,nochange,6,f,1,2309.9924,NA
9042,2,real,13,13,change,6,f,0,817.3909,NA
9042,2,real,14,14,nochange,6,j,0,2421.1102,NA
9042,2,real,15,15,change,6,j,1,1404.486,NA
9042,2,real,16,16,nochange,6,f,1,844.0788,1
9042,2,real,17,17,nochange,6,j,0,1184.5781,NA
9042,2,real,18,18,change,6,f,0,897.3842,NA
9042,2,real,19,19,change,6,f,0,773.002,NA
9042,2,real,20,20,nochange,6,f,1,995.4274,NA
9042,2,real,21,21,change,6,f,0,1412.1181,NA
9042,2,real,22,22,change,6,f,0,795.2376,NA
9042,2,real,23,23,change,6,f,0,1264.3686,NA
9042,2,real,24,24,nochange,6,j,0,1360.7563,1
9042,2,real,25,25,nochange,6,j,0,2471.5784,NA
9042,2,real,26,26,nochange,6,f,1,1251.8581,NA
9042,2,real,27,27,nochange,6,j,0,1734.5397,NA
9042,2,real,28,28,change,6,f,0,980.9294,NA
9042,2,real,29,29,change,6,f,0,1305.7399,NA
9042,2,real,30,30,nochange,6,f,1,1697.7442,NA
9042,2,real,31,31,nochange,6,f,1,1371.149,NA
9042,2,real,32,32,nochange,6,f,1,1789.1776,1
9042,2,real,33,33,nochange,6,f,1,1779.3967,NA
9042,2,real,34,34,nochange,6,f,1,825.4808,NA
9042,2,real,35,35,change,6,f,0,916.7521,NA
9042,2,real,36,36,nochange,6,f,1,947.8153,NA
9042,2,real,37,37,change,6,f,0,1022.8333,NA
9042,2,real,38,38,change,6,f,0,4207.4112,NA
9042,2,real,39,39,change,6,f,0,2129.8364,NA
9042,2,real,40,40,nochange,6,f,1,746.5452,1
9042,2,real,41,41,nochange,6,j,0,1001.6464,NA
9042,2,real,42,42,change,6,j,1,1342.9519,NA
9042,2,real,43,43,change,6,f,0,1518.3118,NA
9042,2,real,44,44,nochange,6,j,0,1056.4422,NA
9042,2,real,45,45,change,6,j,1,2033.3685,NA
9042,2,real,46,46,nochange,6,f,1,770.7438,NA
9042,2,real,47,47,nochange,6,f,1,957.7777,NA
9042,2,real,48,48,nochange,6,f,1,970.5781,1
9042,2,real,49,49,change,6,j,1,909.5048,NA
9042,2,real,50,50,nochange,6,f,1,1648.6438,NA
9042,2,real,51,51,nochange,6,f,1,808.3898,NA
9042,2,real,52,52,change,6,f,0,1059.7584,NA
9042,2,real,53,53,nochange,6,f,1,1712.8616,NA
9042,2,real,54,54,nochange,6,f,1,1624.9362,NA
9042,2,real,55,55,change,6,j,1,1311.6287,NA
9042,2,real,56,56,nochange,6,f,1,1170.4032,1
9042,2,real,57,57,change,6,f,0,2225.8275,NA
9042,2,real,58,58,change,6,f,0,1649.6012,NA
9042,2,real,59,59,change,6,j,1,934.1609,NA
9042,2,real,60,60,nochange,6,f,1,1332.0498,NA
9044,2,practice,0,1,nochange,6,j,0,3550.9725,NA
9044,2,practice,0,2,change,6,j,1,1556.8281,NA
9044,2,practice,0,3,change,6,f,0,0.278200000008,NA
9044,2,practice,0,4,nochange,6,j,0,1267.1103,NA
9044,2,practice,0,5,nochange,6,f,1,993.1735,NA
9044,2,practice,0,6,change,6,j,1,1804.5047,NA
9044,2,real,1,1,nochange,6,f,1,1190.5288,NA
9044,2,real,2,2,change,6,j,1,1124.5612,NA
9044,2,real,3,3,nochange,6,f,1,1137.7949,NA
9044,2,real,4,4,change,6,j,1,1427.8924,NA
9044,2,real,5,5,nochange,6,j,0,1612.5999,NA
9044,2,real,6,6,change,6,f,0,1143.742,NA
9044,2,real,7,7,change,6,j,1,954.453,NA
9044,2,real,8,8,nochange,6,f,1,943.8698,1
9044,2,real,9,9,change,6,j,1,462.1471,NA
9044,2,real,10,10,nochange,6,f,1,335.4339,NA
9044,2,real,11,11,change,6,j,1,1363.292,NA
9044,2,real,12,12,nochange,6,f,1,1526.0117,NA
9044,2,real,13,13,nochange,6,f,1,931.5369,NA
9044,2,real,14,14,change,6,j,1,971.6589,NA
9044,2,real,15,15,change,6,j,1,1001.201,NA
9044,2,real,16,16,nochange,6,j,0,766.0353,1
9044,2,real,17,17,nochange,6,f,1,1278.1959,NA
9044,2,real,18,18,change,6,j,1,1933.0199,NA
9044,2,real,19,19,nochange,6,f,1,1661.1795,NA
9044,2,real,20,20,nochange,6,f,1,2459.929,NA
9044,2,real,21,21,change,6,j,1,2169.3975,NA
9044,2,real,22,22,nochange,6,j,0,1364.571,NA
9044,2,real,23,23,nochange,6,f,1,1867.0343,NA
9044,2,real,24,24,nochange,6,f,1,2417.2322,1
9044,2,real,25,25,change,6,j,1,1053.4329,NA
9044,2,real,26,26,change,6,j,1,1191.1377,NA
9044,2,real,27,27,change,6,j,1,984.1955,NA
9044,2,real,28,28,nochange,6,f,1,1136.6566,NA
9044,2,real,29,29,nochange,6,f,1,2659.6297,NA
9044,2,real,30,30,change,6,j,1,1813.7066,NA
9044,2,real,31,31,change,6,j,1,2384.5259,NA
9044,2,real,32,32,change,6,j,1,1255.6243,1
9044,2,real,33,33,change,6,j,1,1055.17,NA
9044,2,real,34,34,nochange,6,f,1,1188.9062,NA
9044,2,real,35,35,nochange,6,f,1,1392.184,NA
9044,2,real,36,36,change,6,j,1,1097.0004,NA
9044,2,real,37,37,nochange,6,j,0,1603.6334,NA
9044,2,real,38,38,change,6,j,1,1015.5161,NA
9044,2,real,39,39,change,6,f,0,1813.1369,NA
9044,2,real,40,40,nochange,6,f,1,1467.3494,1
9044,2,real,41,41,change,6,f,0,1596.4575,NA
9044,2,real,42,42,change,6,j,1,871.9955,NA
9044,2,real,43,43,nochange,6,j,0,1152.7777,NA
9044,2,real,44,44,nochange,6,j,0,1145.2741,NA
9044,2,real,45,45,change,6,j,1,815.9731,NA
9044,2,real,46,46,change,6,j,1,2980.059,NA
9044,2,real,47,47,change,6,j,1,1192.8478,NA
9044,2,real,48,48,nochange,6,f,1,1217.3662,1
9044,2,real,49,49,change,6,f,0,944.4835,NA
9044,2,real,50,50,nochange,6,f,1,10.2071,NA
9044,2,real,51,51,nochange,6,j,0,1229.3272,NA
9044,2,real,52,52,change,6,j,1,629.3819,NA
9044,2,real,53,53,nochange,6,f,1,1160.1667,NA
9044,2,real,54,54,nochange,6,f,1,919.3221,NA
9044,2,real,55,55,change,6,j,1,1723.8642,NA
9044,2,real,56,56,change,6,j,1,891.0151,1
9044,2,real,57,57,nochange,6,j,0,996.6404,NA
9044,2,real,58,58,change,6,f,0,14.1961000001,NA
9044,2,real,59,59,nochange,6,f,1,2157.9667,NA
9044,2,real,60,60,nochange,6,f,1,2724.7872,NA
9045,2,practice,0,1,change,6,f,0,2667.2909,NA
9045,2,practice,0,2,nochange,6,f,1,1836.9677,NA
9045,2,practice,0,3,change,6,j,1,1529.9732,NA
9045,2,practice,0,4,nochange,6,f,1,1138.3505,NA
9045,2,practice,0,5,nochange,6,f,1,1463.8681,NA
9045,2,practice,0,6,change,6,j,1,2105.8673,NA
9045,2,real,1,1,nochange,6,j,0,1128.6989,NA
9045,2,real,2,2,nochange,6,f,1,2103.5056,NA
9045,2,real,3,3,nochange,6,j,0,718.7818,NA
9045,2,real,4,4,nochange,6,f,1,1273.8454,NA
9045,2,real,5,5,change,6,j,1,1548.628,NA
9045,2,real,6,6,nochange,6,f,1,1082.7107,NA
9045,2,real,7,7,nochange,6,j,0,2215.2114,NA
9045,2,real,8,8,nochange,6,f,1,880.2939,3
9045,2,real,9,9,nochange,6,j,0,556.555,NA
9045,2,real,10,10,change,6,f,0,720.2609,NA
9045,2,real,11,11,nochange,6,j,0,812.8359,NA
9045,2,real,12,12,nochange,6,j,0,1032.0259,NA
9045,2,real,13,13,change,6,f,0,652.4942,NA
9045,2,real,14,14,change,6,f,0,11.6868,NA
9045,2,real,15,15,change,6,j,1,1404.5292,NA
9045,2,real,16,16,change,6,f,0,586.188,3
9045,2,real,17,17,change,6,f,0,2117.8116,NA
9045,2,real,18,18,nochange,6,f,1,2566.8783,NA
9045,2,real,19,19,nochange,6,f,1,1578.1614,NA
9045,2,real,20,20,nochange,6,f,1,1206.6115,NA
9045,2,real,21,21,nochange,6,f,1,1297.3566,NA
9045,2,real,22,22,change,6,j,1,1489.8072,NA
9045,2,real,23,23,change,6,f,0,1902.0942,NA
9045,2,real,24,24,nochange,6,j,0,887.9107,3
9045,2,real,25,25,nochange,6,j,0,2237.8774,NA
9045,2,real,26,26,nochange,6,f,1,1622.5693,NA
9045,2,real,27,27,change,6,f,0,2336.6846,NA
9045,2,real,28,28,change,6,f,0,2551.9397,NA
9045,2,real,29,29,nochange,6,f,1,1129.3897,NA
9045,2,real,30,30,change,6,f,0,850.0745,NA
9045,2,real,31,31,change,6,j,1,2097.2904,NA
9045,2,real,32,32,nochange,6,f,1,1411.694,3
9045,2,real,33,33,nochange,6,f,1,2733.7808,NA
9045,2,real,34,34,change,6,j,1,2283.2459,NA
9045,2,real,35,35,change,6,f,0,858.4943,NA
9045,2,real,36,36,change,6,f,0,1844.7917,NA
9045,2,real,37,37,change,6,j,1,2027.6538,NA
9045,2,real,38,38,nochange,6,j,0,4907.579,NA
9045,2,real,39,39,change,6,f,0,2596.2757,NA
9045,2,real,40,40,change,6,j,1,1463.2035,2
9045,2,real,41,41,nochange,6,f,1,1580.8587,NA
9045,2,real,42,42,nochange,6,j,0,3073.4928,NA
9045,2,real,43,43,change,6,j,1,1517.1709,NA
9045,2,real,44,44,change,6,j,1,1602.1315,NA
9045,2,real,45,45,change,6,j,1,1608.2174,NA
9045,2,real,46,46,change,6,j,1,1867.8074,NA
9045,2,real,47,47,change,6,j,1,1403.5777,NA
9045,2,real,48,48,change,6,j,1,3416.7871,3
9045,2,real,49,49,nochange,6,f,1,1700.5434,NA
9045,2,real,50,50,change,6,f,0,2340.6067,NA
9045,2,real,51,51,nochange,6,f,1,1795.1672,NA
9045,2,real,52,52,nochange,6,f,1,1184.7381,NA
9045,2,real,53,53,change,6,j,1,2714.7486,NA
9045,2,real,54,54,change,6,j,1,2629.0529,NA
9045,2,real,55,55,nochange,6,j,0,2290.2305,NA
9045,2,real,56,56,nochange,6,j,0,1650.5269,2
9045,2,real,57,57,change,6,j,1,2108.6556,NA
9045,2,real,58,58,nochange,6,f,1,1853.5062,NA
9045,2,real,59,59,change,6,f,0,4407.0026,NA
9045,2,real,60,60,nochange,6,f,1,1914.1495,NA
9046,2,practice,0,1,change,6,f,0,1813.8827000000001,NA
9046,2,practice,0,2,change,6,j,1,985.7886,NA
9046,2,practice,0,3,nochange,6,f,1,1142.1861,NA
9046,2,practice,0,4,nochange,6,f,1,1654.9422,NA
9046,2,practice,0,5,nochange,6,f,1,1283.0431,NA
9046,2,practice,0,6,change,6,j,1,896.8512,NA
9046,2,real,1,1,change,6,f,0,2604.8417,NA
9046,2,real,2,2,nochange,6,f,1,941.4777,NA
9046,2,real,3,3,change,6,j,1,1025.7084,NA
9046,2,real,4,4,change,6,j,1,1745.2506,NA
9046,2,real,5,5,nochange,6,f,1,924.1346,NA
9046,2,real,6,6,change,6,j,1,1459.7896,NA
9046,2,real,7,7,change,6,f,0,1181.7728,NA
9046,2,real,8,8,nochange,6,f,1,2023.6668,1
9046,2,real,9,9,nochange,6,f,1,1384.2733,NA
9046,2,real,10,10,change,6,j,1,1492.1714,NA
9046,2,real,11,11,change,6,f,0,1090.5838,NA
9046,2,real,12,12,change,6,j,1,1485.9782,NA
9046,2,real,13,13,change,6,f,0,1884.9674,NA
9046,2,real,14,14,change,6,f,0,1534.9721,NA
9046,2,real,15,15,change,6,j,1,1318.1733,NA
9046,2,real,16,16,nochange,6,f,1,1038.5924,1
9046,2,real,17,17,nochange,6,f,1,1181.891,NA
9046,2,real,18,18,change,6,j,1,1021.6143,NA
9046,2,real,19,19,change,6,f,0,1155.2789,NA
9046,2,real,20,20,nochange,6,f,1,2138.4469,NA
9046,2,real,21,21,nochange,6,f,1,1599.4235,NA
9046,2,real,22,22,nochange,6,f,1,1380.7275,NA
9046,2,real,23,23,change,6,f,0,928.0919,NA
9046,2,real,24,24,change,6,j,1,1353.4107,1
9046,2,real,25,25,nochange,6,j,0,1822.3547,NA
9046,2,real,26,26,nochange,6,f,1,1037.2084,NA
9046,2,real,27,27,nochange,6,f,1,923.4292,NA
9046,2,real,28,28,nochange,6,f,1,1237.2115,NA
9046,2,real,29,29,change,6,j,1,977.5449,NA
9046,2,real,30,30,nochange,6,f,1,1225.7506,NA
9046,2,real,31,31,change,6,j,1,1323.5277,NA
9046,2,real,32,32,nochange,6,f,1,931.5417,1
9046,2,real,33,33,nochange,6,j,0,1601.7923,NA
9046,2,real,34,34,nochange,6,f,1,822.9524,NA
9046,2,real,35,35,change,6,f,0,1246.6157,NA
9046,2,real,36,36,change,6,j,1,2544.2089,NA
9046,2,real,37,37,change,6,j,1,1009.4162,NA
9046,2,real,38,38,change,6,j,1,1343.778,NA
9046,2,real,39,39,nochange,6,f,1,1200.3244,NA
9046,2,real,40,40,change,6,f,0,1700.9764,1
9046,2,real,41,41,change,6,f,0,1196.9989,NA
9046,2,real,42,42,change,6,j,1,1085.0618,NA
9046,2,real,43,43,nochange,6,f,1,774.8591,NA
9046,2,real,44,44,change,6,f,0,1584.5931,NA
9046,2,real,45,45,nochange,6,f,1,1226.6934,NA
9046,2,real,46,46,change,6,j,1,1093.5653,NA
9046,2,real,47,47,nochange,6,f,1,1361.8317,NA
9046,2,real,48,48,nochange,6,f,1,1939.7158,1
9046,2,real,49,49,change,6,f,0,1598.7245,NA
9046,2,real,50,50,change,6,f,0,1570.992,NA
9046,2,real,51,51,nochange,6,f,1,1069.4065,NA
9046,2,real,52,52,nochange,6,f,1,1143.0372,NA
9046,2,real,53,53,nochange,6,f,1,948.9407,NA
9046,2,real,54,54,nochange,6,f,1,744.16010000000006,NA
9046,2,real,55,55,nochange,6,f,1,1144.2682,NA
9046,2,real,56,56,nochange,6,f,1,698.5456,1
9046,2,real,57,57,change,6,j,1,3704.0426,NA
9046,2,real,58,58,change,6,j,1,1059.3171,NA
9046,2,real,59,59,nochange,6,f,1,1015.7649,NA
9046,2,real,60,60,nochange,6,f,1,1216.5928,NA
9047,2,practice,0,1,nochange,6,j,0,1261.3837,NA
9047,2,practice,0,2,change,6,f,0,1884.0297,NA
9047,2,practice,0,3,change,6,j,1,0.276899999997,NA
9047,2,practice,0,4,change,6,f,0,0.205399999992,NA
9047,2,practice,0,5,nochange,6,f,1,826.8294,NA
9047,2,practice,0,6,nochange,6,j,0,671.4613,NA
9047,2,real,1,1,nochange,6,f,1,17.2659,NA
9047,2,real,2,2,nochange,6,f,1,4.8677,NA
9047,2,real,3,3,change,6,j,1,4.62179999999,NA
9047,2,real,4,4,nochange,6,f,1,18.2117,NA
9047,2,real,5,5,change,6,f,0,4.98569999999,NA
9047,2,real,6,6,nochange,6,f,1,4.95790000001,NA
9047,2,real,7,7,change,6,f,0,16.0903,NA
9047,2,real,8,8,nochange,6,j,0,4.48599999998,3
9047,2,real,9,9,change,6,f,0,3.19040000002,NA
9047,2,real,10,10,nochange,6,j,0,4.66360000003,NA
9047,2,real,11,11,change,6,f,0,13.9525,NA
9047,2,real,12,12,change,6,f,0,17.1274,NA
9047,2,real,13,13,change,6,f,0,2.6293,NA
9047,2,real,14,14,nochange,6,f,1,20.5538,NA
9047,2,real,15,15,change,6,j,1,3.71240000002,NA
9047,2,real,16,16,change,6,f,0,2.8634,5
9047,2,real,17,17,change,6,j,1,18.4263,NA
9047,2,real,18,18,nochange,6,j,0,3.7788,NA
9047,2,real,19,19,change,6,f,0,18.4475,NA
9047,2,real,20,20,change,6,f,0,15.6043,NA
9047,2,real,21,21,nochange,6,f,1,3.51120000001,NA
9047,2,real,22,22,change,6,f,0,16.1483,NA
9047,2,real,23,23,change,6,f,0,5.67110000004,NA
9047,2,real,24,24,nochange,6,f,1,4.1974,5
9047,2,real,25,25,change,6,f,0,20.7217,NA
9047,2,real,26,26,nochange,6,f,1,4.49829999998,NA
9047,2,real,27,27,change,6,j,1,5.82899999991,NA
9047,2,real,28,28,nochange,6,f,1,4.17580000003,NA
9047,2,real,29,29,change,6,j,1,4.25930000003,NA
9047,2,real,30,30,change,6,j,1,3.78269999998,NA
9047,2,real,31,31,nochange,6,f,1,3.3872,NA
9047,2,real,32,32,nochange,6,f,1,4.36869999999,3
9047,2,real,33,33,change,6,f,0,718.3729,NA
9047,2,real,34,34,nochange,6,f,1,4.82829999999,NA
9047,2,real,35,35,nochange,6,j,0,4.09489999997,NA
9047,2,real,36,36,change,6,f,0,15.4942,NA
9047,2,real,37,37,change,6,f,0,17.6422,NA
9047,2,real,38,38,change,6,f,0,17.6704,NA
9047,2,real,39,39,change,6,f,0,18.1619,NA
9047,2,real,40,40,nochange,6,f,1,2.89310000004,5
9047,2,real,41,41,nochange,6,f,1,16.8236,NA
9047,2,real,42,42,nochange,6,f,1,9.47070000001,NA
9047,2,real,43,43,change,6,j,1,4.57310000004,NA
9047,2,real,44,44,change,6,f,0,8.0588,NA
9047,2,real,45,45,nochange,6,j,0,2.89390000002,NA
9047,2,real,46,46,nochange,6,f,1,21.3083,NA
9047,2,real,47,47,change,6,j,1,354.6642,NA
9047,2,real,48,48,change,6,f,0,2.97639999999,3
9047,2,real,49,49,nochange,6,j,0,15.3685,NA
9047,2,real,50,50,change,6,f,0,4.55590000004,NA
9047,2,real,51,51,change,6,j,1,16.7,NA
9047,2,real,52,52,nochange,6,j,0,5.18280000007,NA
9047,2,real,53,53,nochange,6,f,1,5.81449999998,NA
9047,2,real,54,54,change,6,j,1,17.3799000001,NA
9047,2,real,55,55,nochange,6,f,1,23.2697999999,NA
9047,2,real,56,56,nochange,6,f,1,15.4857999999,2
9047,2,real,57,57,nochange,6,f,1,4.33130000008,NA
9047,2,real,58,58,nochange,6,f,1,4.30810000002,NA
9047,2,real,59,59,nochange,6,f,1,5.63950000005,NA
9047,2,real,60,60,nochange,6,j,0,4.18369999994,NA
9048,2,practice,0,1,change,6,j,1,962.361,NA
9048,2,practice,0,2,nochange,6,f,1,802.4289,NA
9048,2,practice,0,3,nochange,6,f,1,899.5833,NA
9048,2,practice,0,4,change,6,j,1,732.5249,NA
9048,2,practice,0,5,change,6,j,1,763.1297,NA
9048,2,practice,0,6,nochange,6,j,0,591.0736,NA
9048,2,real,1,1,change,6,f,0,766.1131,NA
9048,2,real,2,2,nochange,6,j,0,381.3715,NA
9048,2,real,3,3,change,6,j,1,91.3916,NA
9048,2,real,4,4,nochange,6,j,0,4.4791,NA
9048,2,real,5,5,change,6,j,1,890.5313,NA
9048,2,real,6,6,nochange,6,j,0,794.1303,NA
9048,2,real,7,7,nochange,6,f,1,547.6433,NA
9048,2,real,8,8,change,6,j,1,892.03510000000006,4
9048,2,real,9,9,change,6,j,1,631.4763,NA
9048,2,real,10,10,change,6,j,1,1245.6148,NA
9048,2,real,11,11,nochange,6,j,0,3.91310000001,NA
9048,2,real,12,12,nochange,6,j,0,400.0911,NA
9048,2,real,13,13,nochange,6,j,0,622.1622,NA
9048,2,real,14,14,change,6,j,1,626.6318,NA
9048,2,real,15,15,change,6,j,1,2.83269999997,NA
9048,2,real,16,16,nochange,6,f,1,4.98199999996,3
9048,2,real,17,17,change,6,f,0,2145.5163,NA
9048,2,real,18,18,nochange,6,j,0,765.7497,NA
9048,2,real,19,19,change,6,f,0,962.3357,NA
9048,2,real,20,20,change,6,f,0,1552.6658,NA
9048,2,real,21,21,change,6,f,0,6.4313,NA
9048,2,real,22,22,change,6,f,0,4.8811,NA
9048,2,real,23,23,change,6,f,0,5.72110000002,NA
9048,2,real,24,24,change,6,f,0,407.4483,3
9048,2,real,25,25,change,6,f,0,2324.0252,NA
9048,2,real,26,26,change,6,j,1,4352.2187,NA
9048,2,real,27,27,nochange,6,f,1,469.0474,NA
9048,2,real,28,28,nochange,6,j,0,4.11540000001,NA
9048,2,real,29,29,nochange,6,f,1,2.90139999997,NA
9048,2,real,30,30,nochange,6,j,0,5.27100000001,NA
9048,2,real,31,31,change,6,f,0,6.86450000003,NA
9048,2,real,32,32,change,6,j,1,2.81969999993,3
9048,2,real,33,33,change,6,f,0,12596.8534,NA
9048,2,real,34,34,change,6,j,1,3.94150000002,NA
9048,2,real,35,35,change,6,j,1,2022.532,NA
9048,2,real,36,36,nochange,6,j,0,3688.8045,NA
9048,2,real,37,37,nochange,6,j,0,3301.4747,NA
9048,2,real,38,38,nochange,6,j,0,4.85700000002,NA
9048,2,real,39,39,nochange,6,f,1,795.8344,NA
9048,2,real,40,40,nochange,6,f,1,789.3661,3
9048,2,real,41,41,change,6,f,0,4474.3949,NA
9048,2,real,42,42,nochange,6,f,1,3620.0981,NA
9048,2,real,43,43,change,6,j,1,3.54680000001,NA
9048,2,real,44,44,change,6,f,0,1530.3493,NA
9048,2,real,45,45,nochange,6,f,1,4.52319999994,NA
9048,2,real,46,46,nochange,6,j,0,3.69390000007,NA
9048,2,real,47,47,change,6,j,1,6.21050000004,NA
9048,2,real,48,48,change,6,f,0,3.99369999999,3
9048,2,real,49,49,nochange,6,j,0,4.49049999996,NA
9048,2,real,50,50,change,6,j,1,3.15939999989,NA
9048,2,real,51,51,nochange,6,f,1,3.92559999996,NA
9048,2,real,52,52,nochange,6,j,0,4.56719999993,NA
9048,2,real,53,53,nochange,6,f,1,316.1901,NA
9048,2,real,54,54,nochange,6,j,0,4.84380000003,NA
9048,2,real,55,55,nochange,6,j,0,3549.3373,NA
9048,2,real,56,56,change,6,j,1,4325.2537,3
9048,2,real,57,57,nochange,6,f,1,2686.1133,NA
9048,2,real,58,58,nochange,6,f,1,5209.6511,NA
9048,2,real,59,59,nochange,6,j,0,890.5438,NA
9048,2,real,60,60,change,6,f,0,2483.4656,NA
9049,2,practice,0,1,nochange,6,f,1,2717.5946,NA
9049,2,practice,0,2,change,6,f,0,0.8416,NA
9049,2,practice,0,3,nochange,6,f,1,1.3178,NA
9049,2,practice,0,4,change,6,f,0,0.735300000008,NA
9049,2,practice,0,5,nochange,6,f,1,0.889299999995,NA
9049,2,practice,0,6,change,6,f,0,0.812800000014,NA
9049,2,real,1,1,change,6,f,0,1090.8695,NA
9049,2,real,2,2,change,6,f,0,1140.1903,NA
9049,2,real,3,3,nochange,6,f,1,1254.665,NA
9049,2,real,4,4,change,6,j,1,1201.2517,NA
9049,2,real,5,5,change,6,f,0,1154.1026,NA
9049,2,real,6,6,nochange,6,j,0,1248.2,NA
9049,2,real,7,7,change,6,f,0,1182.5544,NA
9049,2,real,8,8,change,6,j,1,1176.5328,5
9049,2,real,9,9,change,6,j,1,1207.9032,NA
9049,2,real,10,10,change,6,f,0,1293.6669,NA
9049,2,real,11,11,change,6,f,0,467.3203,NA
9049,2,real,12,12,nochange,6,f,1,4.48970000001,NA
9049,2,real,13,13,nochange,6,f,1,4.7501,NA
9049,2,real,14,14,nochange,6,f,1,3.2176,NA
9049,2,real,15,15,change,6,f,0,7.11249999999,NA
9049,2,real,16,16,nochange,6,f,1,702.7328,5
9049,2,real,17,17,nochange,6,f,1,428.447,NA
9049,2,real,18,18,nochange,6,f,1,4.72999999998,NA
9049,2,real,19,19,change,6,f,0,4.0428,NA
9049,2,real,20,20,nochange,6,f,1,1344.9298,NA
9049,2,real,21,21,change,6,f,0,903.2178,NA
9049,2,real,22,22,change,6,j,1,1008.3117,NA
9049,2,real,23,23,nochange,6,f,1,912.7963,NA
9049,2,real,24,24,nochange,6,f,1,847.8296,5
9049,2,real,25,25,nochange,6,j,0,2161.1909,NA
9049,2,real,26,26,change,6,f,0,750.9939,NA
9049,2,real,27,27,change,6,j,1,394.1578,NA
9049,2,real,28,28,nochange,6,f,1,610.7993,NA
9049,2,real,29,29,change,6,j,1,675.7499,NA
9049,2,real,30,30,nochange,6,j,0,624.9739,NA
9049,2,real,31,31,nochange,6,f,1,390.8941,NA
9049,2,real,32,32,change,6,j,1,643.6536,5
9049,2,real,33,33,nochange,6,j,0,899.7689,NA
9049,2,real,34,34,nochange,6,f,1,5.2574,NA
9049,2,real,35,35,change,6,j,1,2.4191,NA
9049,2,real,36,36,change,6,f,0,908.6014,NA
9049,2,real,37,37,nochange,6,j,0,1494.2508,NA
9049,2,real,38,38,nochange,6,j,0,1015.0261,NA
9049,2,real,39,39,change,6,f,0,548.7235,NA
9049,2,real,40,40,nochange,6,j,0,403.6928,5
9049,2,real,41,41,nochange,6,j,0,4.66480000003,NA
9049,2,real,42,42,nochange,6,j,0,3.06590000005,NA
9049,2,real,43,43,nochange,6,f,1,4.94990000001,NA
9049,2,real,44,44,nochange,6,j,0,3.64760000003,NA
9049,2,real,45,45,change,6,f,0,425.4853,NA
9049,2,real,46,46,change,6,j,1,4.7108,NA
9049,2,real,47,47,change,6,f,0,3.83439999999,NA
9049,2,real,48,48,change,6,j,1,425.0915,5
9049,2,real,49,49,change,6,j,1,3.73949999997,NA
9049,2,real,50,50,change,6,f,0,3.04399999999,NA
9049,2,real,51,51,nochange,6,f,1,672.5334,NA
9049,2,real,52,52,change,6,f,0,1485.729,NA
9049,2,real,53,53,nochange,6,f,1,3.39180000004,NA
9049,2,real,54,54,change,6,j,1,874.1078,NA
