subject,session,date,time,condition,block,trial,rt,wait_time,probe_resp
9044,2,11/15/22,13:08,grey,real,2,0.406729,3500,NA
9044,2,11/15/22,13:08,grey,real,3,0.4762888,3500,NA
9044,2,11/15/22,13:08,grey,real,4,0.3493604,4500,NA
9044,2,11/15/22,13:08,grey,real,5,0.3546902,4000,NA
9044,2,11/15/22,13:08,grey,real,6,0.3826512,3000,NA
9044,2,11/15/22,13:08,grey,real,7,0.3393244,3500,NA
9044,2,11/15/22,13:08,grey,real,8,0.3063151,6000,4
9044,2,11/15/22,13:08,grey,real,9,0.3592646,4000,NA
9044,2,11/15/22,13:08,grey,real,10,0.3521672,7500,NA
9044,2,11/15/22,13:08,grey,real,11,0.3205808,6500,NA
9044,2,11/15/22,13:08,grey,real,12,0.3572147,5500,NA
9044,2,11/15/22,13:08,grey,real,13,0.3934652,5000,NA
9044,2,11/15/22,13:08,grey,real,14,0.3362388,5000,NA
9044,2,11/15/22,13:08,grey,real,15,0.3393566,6000,NA
9044,2,11/15/22,13:08,grey,real,16,0.3809474,4500,1
9044,2,11/15/22,13:08,grey,real,17,0.5473165,2000,NA
9044,2,11/15/22,13:08,grey,real,18,0.2930088,5000,NA
9044,2,11/15/22,13:08,grey,real,19,0,8000,NA
9044,2,11/15/22,13:08,grey,real,20,0.4117384,3000,NA
9044,2,11/15/22,13:08,grey,real,21,0.3207896,5500,NA
9044,2,11/15/22,13:08,grey,real,22,0.3614335,3000,NA
9044,2,11/15/22,13:08,grey,real,23,0.3778911,6000,NA
9044,2,11/15/22,13:08,grey,real,24,0.4970871,2500,4
9044,2,11/15/22,13:08,grey,real,25,0,6500,NA
9044,2,11/15/22,13:08,grey,real,26,0.5351689,2500,NA
9044,2,11/15/22,13:08,grey,real,27,0.3632077,5500,NA
9044,2,11/15/22,13:08,grey,real,28,0.4127614,4500,NA
9044,2,11/15/22,13:08,grey,real,29,0.4842303,3000,NA
9044,2,11/15/22,13:08,grey,real,30,0.3823383,4500,NA
9044,2,11/15/22,13:08,grey,real,31,0.3279047,5500,NA
9044,2,11/15/22,13:08,grey,real,32,0,7000,4
9044,2,11/15/22,13:08,grey,real,33,0.5005796,4500,NA
9044,2,11/15/22,13:08,grey,real,34,1.2025757,2500,NA
9044,2,11/15/22,13:08,grey,real,35,0.5959436,4000,NA
9044,2,11/15/22,13:08,grey,real,36,0.4974725,8000,NA
9044,2,11/15/22,13:08,grey,real,37,3.6568338,3000,NA
9044,2,11/15/22,13:08,grey,real,38,0.3860849,7500,NA
9044,2,11/15/22,13:08,grey,real,39,0.328441,4000,NA
9044,2,11/15/22,13:08,grey,real,40,0.445853,7500,5
9044,2,11/15/22,13:08,grey,real,41,0.3702932,7500,NA
9044,2,11/15/22,13:08,grey,real,42,0.3781484,8000,NA
9044,2,11/15/22,13:08,grey,real,43,0.395594,5000,NA
9044,2,11/15/22,13:08,grey,real,44,0.3493636,6000,NA
9044,2,11/15/22,13:08,grey,real,45,0.3425981,5000,NA
9044,2,11/15/22,13:08,grey,real,46,0.3500553,2000,NA
9044,2,11/15/22,13:08,grey,real,47,0.3056695,8000,NA
9044,2,11/15/22,13:08,grey,real,48,0.4053951,5500,1
9044,2,11/15/22,13:08,grey,real,49,0.5495831,2000,NA
9044,2,11/15/22,13:08,grey,real,50,0.4446129,2500,NA
9044,2,11/15/22,13:08,grey,real,51,0.4538519,6500,NA
9044,2,11/15/22,13:08,grey,real,52,0.4883734,5500,NA
9044,2,11/15/22,13:08,grey,real,53,0.5641215,5500,NA
9044,2,11/15/22,13:08,grey,real,54,0.3295731,7000,NA
9044,2,11/15/22,13:08,grey,real,55,0.4710404,5000,NA
9044,2,11/15/22,13:08,grey,real,56,0,4000,1
9044,2,11/15/22,13:08,grey,real,57,0.3199149,4500,NA
9044,2,11/15/22,13:08,grey,real,58,0,6000,NA
9044,2,11/15/22,13:08,grey,real,59,0.3630114,7500,NA
9044,2,11/15/22,13:08,grey,real,60,0.4039553,4000,NA
9045,2,11/15/22,13:19,grey,practice,1,0.434472,3500,NA
9045,2,11/15/22,13:19,grey,practice,2,0.5977431,4000,NA
9045,2,11/15/22,13:19,grey,practice,3,0.3504587,7500,NA
9045,2,11/15/22,13:19,grey,practice,4,0.3232355,3000,NA
9045,2,11/15/22,13:19,grey,practice,5,0.4369499,6500,NA
9045,2,11/15/22,13:19,grey,real,1,0,2500,NA
9045,2,11/15/22,13:19,grey,real,2,0.4356219,7000,NA
9045,2,11/15/22,13:19,grey,real,3,0.4501979,6000,NA
9045,2,11/15/22,13:19,grey,real,4,0.5425611,4500,NA
9045,2,11/15/22,13:19,grey,real,5,0.4211532,5500,NA
9045,2,11/15/22,13:19,grey,real,6,0.5646216,3500,NA
9045,2,11/15/22,13:19,grey,real,7,0.5050856,2500,NA
9045,2,11/15/22,13:19,grey,real,8,0.5249083,4000,3
9045,2,11/15/22,13:19,grey,real,9,0.4354399,5000,NA
9045,2,11/15/22,13:19,grey,real,10,0.408018,5000,NA
9045,2,11/15/22,13:19,grey,real,11,0.4328096,7500,NA
9045,2,11/15/22,13:19,grey,real,12,0.4263316,7000,NA
9045,2,11/15/22,13:19,grey,real,13,0.511449,4500,NA
9045,2,11/15/22,13:19,grey,real,14,0.4434478,6000,NA
9045,2,11/15/22,13:19,grey,real,15,0,6000,NA
9045,2,11/15/22,13:19,grey,real,16,0.4344255,6000,2
9045,2,11/15/22,13:19,grey,real,17,0.5898047,2500,NA
9045,2,11/15/22,13:19,grey,real,18,0.4363593,3000,NA
9045,2,11/15/22,13:19,grey,real,19,0.5753139,2500,NA
9045,2,11/15/22,13:19,grey,real,20,0.4548603,8000,NA
9045,2,11/15/22,13:19,grey,real,21,0.5391685,2000,NA
9045,2,11/15/22,13:19,grey,real,22,0.4848819,7500,NA
9045,2,11/15/22,13:19,grey,real,23,0.5297746,4000,NA
9045,2,11/15/22,13:19,grey,real,24,0.5002163,7000,3
9045,2,11/15/22,13:19,grey,real,25,0.5820082,8000,NA
9045,2,11/15/22,13:19,grey,real,26,0.5259424,2500,NA
9045,2,11/15/22,13:19,grey,real,27,0.533465,4000,NA
9045,2,11/15/22,13:19,grey,real,28,0,4500,NA
9045,2,11/15/22,13:19,grey,real,29,0.4948165,7500,NA
9045,2,11/15/22,13:19,grey,real,30,0.7557756,4500,NA
9045,2,11/15/22,13:19,grey,real,31,1.04262,2000,NA
9045,2,11/15/22,13:19,grey,real,32,0.466292,6000,5
9045,2,11/15/22,13:19,grey,real,33,0.6408799,6000,NA
9045,2,11/15/22,13:19,grey,real,34,0.7342727,3500,NA
9045,2,11/15/22,13:19,grey,real,35,0.4525618,3500,NA
9045,2,11/15/22,13:19,grey,real,36,0.4315945,4500,NA
9045,2,11/15/22,13:19,grey,real,37,0.4861867,3500,NA
9045,2,11/15/22,13:19,grey,real,38,0.4627111,8000,NA
9045,2,11/15/22,13:19,grey,real,39,0.4600713,6500,NA
9045,2,11/15/22,13:19,grey,real,40,0.7455594,6500,3
9045,2,11/15/22,13:19,grey,real,41,0.4418501,7000,NA
9045,2,11/15/22,13:19,grey,real,42,0.5562032,2500,NA
9045,2,11/15/22,13:19,grey,real,43,0.434586,5000,NA
9045,2,11/15/22,13:19,grey,real,44,0.446816,4500,NA
9045,2,11/15/22,13:19,grey,real,45,0.5206952,2500,NA
9045,2,11/15/22,13:19,grey,real,46,0.5162017,2500,NA
9045,2,11/15/22,13:19,grey,real,47,0.4896139,3000,NA
9045,2,11/15/22,13:19,grey,real,48,0.5908294,6500,3
9045,2,11/15/22,13:19,grey,real,49,0.4361848,6500,NA
9045,2,11/15/22,13:19,grey,real,50,0.4442579,7000,NA
9045,2,11/15/22,13:19,grey,real,51,0.6435714,7000,NA
9045,2,11/15/22,13:19,grey,real,52,0.5403951,7000,NA
9045,2,11/15/22,13:19,grey,real,53,0.4419364,2000,NA
9045,2,11/15/22,13:19,grey,real,54,0.4661095,2000,NA
9045,2,11/15/22,13:19,grey,real,55,0.5878584,2500,NA
9045,2,11/15/22,13:19,grey,real,56,0.4182318,3500,3
9045,2,11/15/22,13:19,grey,real,57,0.3836251,7500,NA
9045,2,11/15/22,13:19,grey,real,58,0.5921085,3000,NA
9045,2,11/15/22,13:19,grey,real,59,0.3996231,2000,NA
9045,2,11/15/22,13:19,grey,real,60,0.375158,5500,NA
9046,2,11/15/22,15:56,grey,practice,1,0.732339,6000,NA
9046,2,11/15/22,15:56,grey,practice,2,0.406621,2000,NA
9046,2,11/15/22,15:56,grey,practice,3,0.4009251,6000,NA
9046,2,11/15/22,15:56,grey,practice,4,0.4805588,5000,NA
9046,2,11/15/22,15:56,grey,practice,5,0.7623997,6000,NA
9046,2,11/15/22,15:56,grey,real,1,0.7984395,6000,NA
9046,2,11/15/22,15:56,grey,real,2,0.5724999,4500,NA
9046,2,11/15/22,15:56,grey,real,3,0.6653584,7000,NA
9046,2,11/15/22,15:56,grey,real,4,1.1904982,5000,NA
9046,2,11/15/22,15:56,grey,real,5,0.8646747,5500,NA
9046,2,11/15/22,15:56,grey,real,6,1.2227442,4000,NA
9046,2,11/15/22,15:56,grey,real,7,1.1277381,8000,NA
9046,2,11/15/22,15:56,grey,real,8,0.6668768,6500,1
9046,2,11/15/22,15:56,grey,real,9,0.6558204,7500,NA
9046,2,11/15/22,15:56,grey,real,10,0.6045441,3000,NA
9046,2,11/15/22,15:56,grey,real,11,0.5718956,4000,NA
9046,2,11/15/22,15:56,grey,real,12,0.3021268,3500,NA
9046,2,11/15/22,15:56,grey,real,13,0,7000,NA
9046,2,11/15/22,15:56,grey,real,14,0,3500,NA
9046,2,11/15/22,15:56,grey,real,15,0,4500,NA
9046,2,11/15/22,15:56,grey,real,16,0.3522075,2500,3
9046,2,11/15/22,15:56,grey,real,17,0.3766317,3000,NA
9046,2,11/15/22,15:56,grey,real,18,0.4727162,2000,NA
9046,2,11/15/22,15:56,grey,real,19,0.3339672,4500,NA
9046,2,11/15/22,15:56,grey,real,20,0.4360067,2500,NA
9046,2,11/15/22,15:56,grey,real,21,0.3135288,4500,NA
9046,2,11/15/22,15:56,grey,real,22,0.4349143,3000,NA
9046,2,11/15/22,15:56,grey,real,23,0.4074066,3000,NA
9046,2,11/15/22,15:56,grey,real,24,0.4638001,7500,5
9046,2,11/15/22,15:56,grey,real,25,0.7285858,3500,NA
9046,2,11/15/22,15:56,grey,real,26,0.4065637,7500,NA
9046,2,11/15/22,15:56,grey,real,27,0.3371245,3500,NA
9046,2,11/15/22,15:56,grey,real,28,0.7770709,2500,NA
9046,2,11/15/22,15:56,grey,real,29,0.3671317,5000,NA
9046,2,11/15/22,15:56,grey,real,30,0.3420756,5500,NA
9046,2,11/15/22,15:56,grey,real,31,0.3819903,4000,NA
9046,2,11/15/22,15:56,grey,real,32,0.4721435,3000,5
9046,2,11/15/22,15:56,grey,real,33,0.677148,3500,NA
9046,2,11/15/22,15:56,grey,real,34,0.4522263,4000,NA
9046,2,11/15/22,15:56,grey,real,35,0.392368,4000,NA
9046,2,11/15/22,15:56,grey,real,36,0.3862851,6500,NA
9046,2,11/15/22,15:56,grey,real,37,0.3285188,6500,NA
9046,2,11/15/22,15:56,grey,real,38,0.4727212,4500,NA
9046,2,11/15/22,15:56,grey,real,39,0.4090003,5000,NA
9046,2,11/15/22,15:56,grey,real,40,0.6246073,4000,1
9046,2,11/15/22,15:56,grey,real,41,0.8482709,3000,NA
9046,2,11/15/22,15:56,grey,real,42,0.4267253,4000,NA
9046,2,11/15/22,15:56,grey,real,43,0.5476583,8000,NA
9046,2,11/15/22,15:56,grey,real,44,0.6257725,3500,NA
9046,2,11/15/22,15:56,grey,real,45,0.4801796,5000,NA
9046,2,11/15/22,15:56,grey,real,46,0.4992317,4500,NA
9046,2,11/15/22,15:56,grey,real,47,0.5298532,2000,NA
9046,2,11/15/22,15:56,grey,real,48,0.3581355,7500,1
9046,2,11/15/22,15:56,grey,real,49,0.4511939,5500,NA
9046,2,11/15/22,15:56,grey,real,50,0.7064741,2500,NA
9046,2,11/15/22,15:56,grey,real,51,0.4610663,5500,NA
9046,2,11/15/22,15:56,grey,real,52,0.8530291,7500,NA
9046,2,11/15/22,15:56,grey,real,53,0.6339065,3500,NA
9046,2,11/15/22,15:56,grey,real,54,0.7875576,5000,NA
9046,2,11/15/22,15:56,grey,real,55,0,8000,NA
9046,2,11/15/22,15:56,grey,real,56,0.6726478,3000,1
9046,2,11/15/22,15:56,grey,real,57,0.4944091,4500,NA
9046,2,11/15/22,15:56,grey,real,58,0.3473192,8000,NA
9046,2,11/15/22,15:56,grey,real,59,0.4533535,2500,NA
9046,2,11/15/22,15:56,grey,real,60,0,8000,NA
9047,2,11/15/22,15:51,grey,practice,1,0,7000,NA
9047,2,11/15/22,15:51,grey,practice,2,0.4009578,2000,NA
9047,2,11/15/22,15:51,grey,practice,3,0,8000,NA
9047,2,11/15/22,15:51,grey,practice,4,0.2892234,7000,NA
9047,2,11/15/22,15:51,grey,practice,5,0.3552313,4500,NA
9047,2,11/15/22,15:51,grey,real,1,0.3236641,6000,NA
9047,2,11/15/22,15:51,grey,real,2,0.308411,8000,NA
9047,2,11/15/22,15:51,grey,real,3,0.3215264,5500,NA
9047,2,11/15/22,15:51,grey,real,4,0.3146084,5500,NA
9047,2,11/15/22,15:51,grey,real,5,0.4737451,3000,NA
9047,2,11/15/22,15:51,grey,real,6,0.3467252,8000,NA
9047,2,11/15/22,15:51,grey,real,7,0.4055,2000,NA
9047,2,11/15/22,15:51,grey,real,8,1.3935078,2500,3
9047,2,11/15/22,15:51,grey,real,9,0.3292612,8000,NA
9047,2,11/15/22,15:51,grey,real,10,0.3716637,5500,NA
9047,2,11/15/22,15:51,grey,real,11,0,5500,NA
9047,2,11/15/22,15:51,grey,real,12,0.3846269,3000,NA
9047,2,11/15/22,15:51,grey,real,13,1.7296185,4000,NA
9047,2,11/15/22,15:51,grey,real,14,0.482504,6000,NA
9047,2,11/15/22,15:51,grey,real,15,0.2876066,6000,NA
9047,2,11/15/22,15:51,grey,real,16,0.3706722,5000,1
9047,2,11/15/22,15:51,grey,real,17,0.3349332,4500,NA
9047,2,11/15/22,15:51,grey,real,18,0.3733659,7000,NA
9047,2,11/15/22,15:51,grey,real,19,0.3599068,4500,NA
9047,2,11/15/22,15:51,grey,real,20,0.3496251,5000,NA
9047,2,11/15/22,15:51,grey,real,21,0.3654047,7000,NA
9047,2,11/15/22,15:51,grey,real,22,0.9249598,4000,NA
9047,2,11/15/22,15:51,grey,real,23,0.4083366,4500,NA
9047,2,11/15/22,15:51,grey,real,24,0.3667846,4500,4
9047,2,11/15/22,15:51,grey,real,25,0,6500,NA
9047,2,11/15/22,15:51,grey,real,26,0.6355762,4500,NA
9047,2,11/15/22,15:51,grey,real,27,0.4325163,6000,NA
9047,2,11/15/22,15:51,grey,real,28,0.3824594,7500,NA
9047,2,11/15/22,15:51,grey,real,29,1.2185058,2000,NA
9047,2,11/15/22,15:51,grey,real,30,0.3778254,6000,NA
9047,2,11/15/22,15:51,grey,real,31,0.4465353,7500,NA
9047,2,11/15/22,15:51,grey,real,32,0.3736579,4500,5
9047,2,11/15/22,15:51,grey,real,33,0,3500,NA
9047,2,11/15/22,15:51,grey,real,34,0.478926,4500,NA
9047,2,11/15/22,15:51,grey,real,35,0.3897967,5500,NA
9047,2,11/15/22,15:51,grey,real,36,0.386693,7000,NA
9047,2,11/15/22,15:51,grey,real,37,0.8927037,4500,NA
9047,2,11/15/22,15:51,grey,real,38,0.3877237,4500,NA
9047,2,11/15/22,15:51,grey,real,39,0.7979553,2500,NA
9047,2,11/15/22,15:51,grey,real,40,0.4189673,8000,2
9047,2,11/15/22,15:51,grey,real,41,0.3748693,3000,NA
9047,2,11/15/22,15:51,grey,real,42,0.5899011,4000,NA
9047,2,11/15/22,15:51,grey,real,43,0,5000,NA
9047,2,11/15/22,15:51,grey,real,44,0.4452076,7500,NA
9047,2,11/15/22,15:51,grey,real,45,0.4178505,4000,NA
9047,2,11/15/22,15:51,grey,real,46,0.3591017,8000,NA
9047,2,11/15/22,15:51,grey,real,47,2.1587094,2000,NA
9047,2,11/15/22,15:51,grey,real,48,0.5798639,3000,4
9047,2,11/15/22,15:51,grey,real,49,0.3722625,7500,NA
9047,2,11/15/22,15:51,grey,real,50,0.6668002,5500,NA
9047,2,11/15/22,15:51,grey,real,51,0.4499283,4000,NA
9047,2,11/15/22,15:51,grey,real,52,0.3654062,7000,NA
9047,2,11/15/22,15:51,grey,real,53,0.7810162,3000,NA
9047,2,11/15/22,15:51,grey,real,54,0.3503018,5000,NA
9047,2,11/15/22,15:51,grey,real,55,0.4240501,6000,NA
9047,2,11/15/22,15:51,grey,real,56,0.3810525,7500,3
9047,2,11/15/22,15:51,grey,real,57,0.5624531,2500,NA
9047,2,11/15/22,15:51,grey,real,58,0.3516763,6500,NA
9047,2,11/15/22,15:51,grey,real,59,0.3558822,6000,NA
9047,2,11/15/22,15:51,grey,real,60,1.0279919,3000,NA
9048,2,11/14/22,10:11,grey,practice,1,0,6500,NA
9048,2,11/14/22,10:11,grey,practice,2,0.3642991,4000,NA
9048,2,11/14/22,10:11,grey,practice,3,0.4213322,8000,NA
9048,2,11/14/22,10:11,grey,practice,4,2.8761809,8000,NA
9048,2,11/14/22,10:11,grey,practice,5,6.4407297,5000,NA
9048,2,11/14/22,10:11,grey,real,1,0.5706472,3500,NA
9048,2,11/14/22,10:11,grey,real,2,0.9779353,4000,NA
9048,2,11/14/22,10:11,grey,real,3,0.5136029,8000,NA
9048,2,11/14/22,10:11,grey,real,4,0.4222478,8000,NA
9048,2,11/14/22,10:11,grey,real,5,0.4333385,7000,NA
9048,2,11/14/22,10:11,grey,real,6,0.3990749,5500,NA
9048,2,11/14/22,10:11,grey,real,7,0,3500,NA
9048,2,11/14/22,10:11,grey,real,8,0.6358514,4000,3
9048,2,11/14/22,10:11,grey,real,9,0.7822179,2000,NA
9048,2,11/14/22,10:11,grey,real,10,0.581807,3000,NA
9048,2,11/14/22,10:11,grey,real,11,0,6000,NA
9048,2,11/14/22,10:11,grey,real,12,1.3141987,3000,NA
9048,2,11/14/22,10:11,grey,real,13,1.6742517,8000,NA
9048,2,11/14/22,10:11,grey,real,14,5.1055614,3500,NA
9048,2,11/14/22,10:11,grey,real,15,0.4724084,7500,NA
9048,2,11/14/22,10:11,grey,real,16,0,6500,3
9048,2,11/14/22,10:11,grey,real,17,2.6058019,7500,NA
9048,2,11/14/22,10:11,grey,real,18,4.0305392,7000,NA
9048,2,11/14/22,10:11,grey,real,19,3.2312047,2000,NA
9048,2,11/14/22,10:11,grey,real,20,1.8409607,4500,NA
9048,2,11/14/22,10:11,grey,real,21,0.6448215,2000,NA
9048,2,11/14/22,10:11,grey,real,22,2.4620888,8000,NA
9048,2,11/14/22,10:11,grey,real,23,3.1579455,3500,NA
9048,2,11/14/22,10:11,grey,real,24,0,7500,3
9048,2,11/14/22,10:11,grey,real,25,0.5979872,8000,NA
9048,2,11/14/22,10:11,grey,real,26,0.7179376,5500,NA
9048,2,11/14/22,10:11,grey,real,27,3.6576435,7000,NA
9048,2,11/14/22,10:11,grey,real,28,2.566606,5500,NA
9048,2,11/14/22,10:11,grey,real,29,0.9485221,2000,NA
9048,2,11/14/22,10:11,grey,real,30,0,5000,NA
9048,2,11/14/22,10:11,grey,real,31,1.0787467,2000,NA
9048,2,11/14/22,10:11,grey,real,32,1.5149328,2500,3
9048,2,11/14/22,10:11,grey,real,33,0.6627418,3000,NA
9048,2,11/14/22,10:11,grey,real,34,0,3000,NA
9048,2,11/14/22,10:11,grey,real,35,2.6428409,4500,NA
9048,2,11/14/22,10:11,grey,real,36,0.4242778,6000,NA
9048,2,11/14/22,10:11,grey,real,37,3.4748335,5500,NA
9048,2,11/14/22,10:11,grey,real,38,1.6682504,4000,NA
9048,2,11/14/22,10:11,grey,real,39,0.5151646,2000,NA
9048,2,11/14/22,10:11,grey,real,40,0.8493324,3500,3
9048,2,11/14/22,10:11,grey,real,41,0.5682276,4500,NA
9048,2,11/14/22,10:11,grey,real,42,0.3804624,6500,NA
9048,2,11/14/22,10:11,grey,real,43,3.4935279,5000,NA
9048,2,11/14/22,10:11,grey,real,44,1.7575792,6500,NA
9048,2,11/14/22,10:11,grey,real,45,1.605377,4500,NA
9048,2,11/14/22,10:11,grey,real,46,0.9368781,5000,NA
9048,2,11/14/22,10:11,grey,real,47,0,7000,NA
9048,2,11/14/22,10:11,grey,real,48,0.7504356,5000,3
9048,2,11/14/22,10:11,grey,real,49,0.5257904,7500,NA
9048,2,11/14/22,10:11,grey,real,50,0.4041042,2500,NA
9048,2,11/14/22,10:11,grey,real,51,0.487664,3000,NA
9048,2,11/14/22,10:11,grey,real,52,0.6392241,4500,NA
9048,2,11/14/22,10:11,grey,real,53,0.5969225,2500,NA
9048,2,11/14/22,10:11,grey,real,54,0.5191655,4000,NA
9048,2,11/14/22,10:11,grey,real,55,0.4143505,5500,NA
9048,2,11/14/22,10:11,grey,real,56,0.4231012,8000,3
9048,2,11/14/22,10:11,grey,real,57,1.4342671,7000,NA
9048,2,11/14/22,10:11,grey,real,58,1.2042937,3000,NA
9048,2,11/14/22,10:11,grey,real,59,0.5338955,7500,NA
9048,2,11/14/22,10:11,grey,real,60,0.4019416,4000,NA
9049,2,11/16/22,10:16,grey,practice,1,0,6000,NA
9049,2,11/16/22,10:16,grey,practice,2,0,5500,NA
9049,2,11/16/22,10:16,grey,practice,3,0.4392176,3500,NA
9049,2,11/16/22,10:16,grey,practice,4,0.6123713,8000,NA
9049,2,11/16/22,10:16,grey,practice,5,0,3000,NA
9049,2,11/16/22,10:16,grey,real,1,0.4633725,5500,NA
9049,2,11/16/22,10:16,grey,real,2,0.5355982,2500,NA
9049,2,11/16/22,10:16,grey,real,3,0.5971537,3000,NA
9049,2,11/16/22,10:16,grey,real,4,0.5517524,6500,NA
9049,2,11/16/22,10:16,grey,real,5,0.4591696,3500,NA
9049,2,11/16/22,10:16,grey,real,6,0.5551026,7500,NA
9049,2,11/16/22,10:16,grey,real,7,0.6158068,5000,NA
9049,2,11/16/22,10:16,grey,real,8,0.5580026,6500,5
9049,2,11/16/22,10:16,grey,real,9,0.7518892,4000,NA
9049,2,11/16/22,10:16,grey,real,10,0.4492667,5500,NA
9049,2,11/16/22,10:16,grey,real,11,0.6143715,4000,NA
9049,2,11/16/22,10:16,grey,real,12,0.6436812,3000,NA
9049,2,11/16/22,10:16,grey,real,13,0,6000,NA
9049,2,11/16/22,10:16,grey,real,14,0.5070727,7500,NA
9049,2,11/16/22,10:16,grey,real,15,0.6744842,4000,NA
9049,2,11/16/22,10:16,grey,real,16,0.7772385,2500,5
9049,2,11/16/22,10:16,grey,real,17,0.4690425,2500,NA
9049,2,11/16/22,10:16,grey,real,18,0.6990481,3000,NA
9049,2,11/16/22,10:16,grey,real,19,0.4815584,4000,NA
9049,2,11/16/22,10:16,grey,real,20,0.7322513,5000,NA
9049,2,11/16/22,10:16,grey,real,21,0.3988491,3500,NA
9049,2,11/16/22,10:16,grey,real,22,0,7500,NA
9049,2,11/16/22,10:16,grey,real,23,0.9849812,4000,NA
9049,2,11/16/22,10:16,grey,real,24,0.5516077,5000,5
9049,2,11/16/22,10:16,grey,real,25,0.5718759,6500,NA
9049,2,11/16/22,10:16,grey,real,26,0.9828686,4500,NA
9049,2,11/16/22,10:16,grey,real,27,0.4055072,4500,NA
9049,2,11/16/22,10:16,grey,real,28,0.4161588,3500,NA
9049,2,11/16/22,10:16,grey,real,29,0.4512875,6500,NA
9049,2,11/16/22,10:16,grey,real,30,0.6478154,2500,NA
9049,2,11/16/22,10:16,grey,real,31,0.5337258,4000,NA
9049,2,11/16/22,10:16,grey,real,32,0.6527153,8000,5
9049,2,11/16/22,10:16,grey,real,33,0.5107041,3500,NA
9049,2,11/16/22,10:16,grey,real,34,0.591808,3000,NA
9049,2,11/16/22,10:16,grey,real,35,0.5950924,7500,NA
9049,2,11/16/22,10:16,grey,real,36,0.546792,7000,NA
9049,2,11/16/22,10:16,grey,real,37,0.573938,7500,NA
9049,2,11/16/22,10:16,grey,real,38,0.6329499,2500,NA
9049,2,11/16/22,10:16,grey,real,39,0.429251,3000,NA
9049,2,11/16/22,10:16,grey,real,40,0.5657092,5000,5
9049,2,11/16/22,10:16,grey,real,41,0.4602276,7500,NA
9049,2,11/16/22,10:16,grey,real,42,0.8005762,2000,NA
9049,2,11/16/22,10:16,grey,real,43,0.6979859,3000,NA
9049,2,11/16/22,10:16,grey,real,44,0.5148654,5500,NA
9049,2,11/16/22,10:16,grey,real,45,0.8277242,2000,NA
9049,2,11/16/22,10:16,grey,real,46,0.9729905,4500,NA
9049,2,11/16/22,10:16,grey,real,47,1.2096554,6500,NA
9049,2,11/16/22,10:16,grey,real,48,0.5627205,8000,5
9049,2,11/16/22,10:16,grey,real,49,0.5275059,8000,NA
9049,2,11/16/22,10:16,grey,real,50,0.3929072,7500,NA
9049,2,11/16/22,10:16,grey,real,51,0.5164125,6500,NA
9049,2,11/16/22,10:16,grey,real,52,1.2546715,5500,NA
9049,2,11/16/22,10:16,grey,real,53,1.2231027,2000,NA
9049,2,11/16/22,10:16,grey,real,54,0.5587678,4500,NA
9049,2,11/16/22,10:16,grey,real,55,0.7911285,4000,NA
9049,2,11/16/22,10:16,grey,real,56,0.9131241,7000,5
9049,2,11/16/22,10:16,grey,real,57,0.8995633,8000,NA
9049,2,11/16/22,10:16,grey,real,58,0.5772925,6000,NA
9049,2,11/16/22,10:16,grey,real,59,0.7834562,5500,NA
9049,2,11/16/22,10:16,grey,real,60,0.8628044,7500,NA
9050,2,11/16/22,09:54,grey,practice,1,0,5500,NA
9050,2,11/16/22,09:54,grey,practice,2,0.3069183,2000,NA
9050,2,11/16/22,09:54,grey,practice,3,0,4000,NA
9050,2,11/16/22,09:54,grey,practice,4,0.4051344,5000,NA
9050,2,11/16/22,09:54,grey,practice,5,0.3788987,2500,NA
9050,2,11/16/22,09:54,grey,real,1,0.3948933,2000,NA
9050,2,11/16/22,09:54,grey,real,2,0.1237991,3000,NA
9050,2,11/16/22,09:54,grey,real,3,0.520599,8000,NA
9050,2,11/16/22,09:54,grey,real,4,0.514782,3500,NA
9050,2,11/16/22,09:54,grey,real,5,0.3879223,3000,NA
9050,2,11/16/22,09:54,grey,real,6,0.3668191,4500,NA
9050,2,11/16/22,09:54,grey,real,7,0.5483136,5500,NA
9050,2,11/16/22,09:54,grey,real,8,0.3488035,4500,5
9050,2,11/16/22,09:54,grey,real,9,0.4008483,5000,NA
9050,2,11/16/22,09:54,grey,real,10,0.5189198,3500,NA
9050,2,11/16/22,09:54,grey,real,11,0.4731062,4500,NA
9050,2,11/16/22,09:54,grey,real,12,0.3250269,4500,NA
9050,2,11/16/22,09:54,grey,real,13,0.5717092,2000,NA
9050,2,11/16/22,09:54,grey,real,14,0.3221188,4500,NA
9050,2,11/16/22,09:54,grey,real,15,0.3471902,4500,NA
9050,2,11/16/22,09:54,grey,real,16,0.3317459,3000,2
9050,2,11/16/22,09:54,grey,real,17,0.5110376,2500,NA
9050,2,11/16/22,09:54,grey,real,18,0.3551191,4000,NA
9050,2,11/16/22,09:54,grey,real,19,0.3618251,2500,NA
9050,2,11/16/22,09:54,grey,real,20,0.3782914,3000,NA
9050,2,11/16/22,09:54,grey,real,21,0.3320141,5500,NA
9050,2,11/16/22,09:54,grey,real,22,0.4550794,4500,NA
9050,2,11/16/22,09:54,grey,real,23,0.422099,8000,NA
9050,2,11/16/22,09:54,grey,real,24,0.4065902,7500,2
9050,2,11/16/22,09:54,grey,real,25,0.3613321,4000,NA
9050,2,11/16/22,09:54,grey,real,26,0.4162936,5500,NA
9050,2,11/16/22,09:54,grey,real,27,0.390587,3000,NA
