subject,session,date,time,block,trial,delay,acc,rt,target_side
9117,1,03/30/23,15:47,antisaccade,9,3000,1,591.7618,right
9117,1,03/30/23,15:47,antisaccade,10,2000,0,1473.3251,left
9117,1,03/30/23,15:47,antisaccade,11,3000,1,932.2321,right
9117,1,03/30/23,15:47,antisaccade,12,3000,1,698.242,left
9117,1,03/30/23,15:47,antisaccade,13,3000,1,546.2269,right
9117,1,03/30/23,15:47,antisaccade,14,3000,1,629.928,right
9117,1,03/30/23,15:47,antisaccade,15,2000,1,1072.9977,right
9117,1,03/30/23,15:47,antisaccade,16,2000,0,886.7642,right
9117,1,03/30/23,15:47,antisaccade,17,3000,1,669.4164,right
9117,1,03/30/23,15:47,antisaccade,18,3000,0,1408.7271,left
9117,1,03/30/23,15:47,antisaccade,19,2000,0,1133.2994,left
9117,1,03/30/23,15:47,antisaccade,20,3000,1,592.6297,right
9117,1,03/30/23,15:47,antisaccade,21,2000,1,764.2013,right
9117,1,03/30/23,15:47,antisaccade,22,3000,1,1555.0753,left
9117,1,03/30/23,15:47,antisaccade,23,2000,1,1232.2671,left
9117,1,03/30/23,15:47,antisaccade,24,3000,1,1726.6945,right
9117,1,03/30/23,15:47,antisaccade,25,2000,1,657.1136,right
9117,1,03/30/23,15:47,antisaccade,26,2000,1,794.1834,right
9117,1,03/30/23,15:47,antisaccade,27,2000,1,1056.6871,left
9117,1,03/30/23,15:47,antisaccade,28,3000,0,896.0082,right
9117,1,03/30/23,15:47,antisaccade,29,2000,1,2471.8209,left
9117,1,03/30/23,15:47,antisaccade,30,2000,0,2403.2507,left
9117,1,03/30/23,15:47,antisaccade,31,3000,1,1027.3449,left
9117,1,03/30/23,15:47,antisaccade,32,3000,1,788.8249,right
9117,1,03/30/23,15:47,antisaccade,33,3000,1,1695.0049,right
9117,1,03/30/23,15:47,antisaccade,34,2000,1,880.6507,right
9117,1,03/30/23,15:47,antisaccade,35,3000,1,758.2557,right
9117,1,03/30/23,15:47,antisaccade,36,3000,1,901.8112,left
9117,1,03/30/23,15:47,antisaccade,37,3000,1,1068.7439,right
9117,1,03/30/23,15:47,antisaccade,38,2000,1,781.345,left
9117,1,03/30/23,15:47,antisaccade,39,3000,0,2336.4977,right
9117,1,03/30/23,15:47,antisaccade,40,2000,1,754.7036,left
9117,1,03/30/23,15:47,antisaccade,41,3000,1,497.0148,right
9117,1,03/30/23,15:47,antisaccade,42,3000,1,584.5857,right
9117,1,03/30/23,15:47,antisaccade,43,2000,1,1142.7099,right
9117,1,03/30/23,15:47,antisaccade,44,3000,1,1840.6485,right
9117,1,03/30/23,15:47,antisaccade,45,3000,0,1680.0614,left
9117,1,03/30/23,15:47,antisaccade,46,3000,1,598.9764,right
9117,1,03/30/23,15:47,antisaccade,47,2000,1,806.5751,right
9117,1,03/30/23,15:47,antisaccade,48,3000,0,1234.365,right
9117,1,03/30/23,15:47,antisaccade,49,2000,1,647.7792,right
9117,1,03/30/23,15:47,antisaccade,50,2000,0,990.5412,left
9117,1,03/30/23,15:47,antisaccade,51,2000,1,638.9343,right
9117,1,03/30/23,15:47,antisaccade,52,2000,1,547.0248,left
9117,1,03/30/23,15:47,antisaccade,53,2000,0,635.0828,left
9117,1,03/30/23,15:47,antisaccade,54,2000,1,960.8248,right
9117,1,03/30/23,15:47,antisaccade,55,3000,1,625.9718,right
9117,1,03/30/23,15:47,antisaccade,56,3000,1,636.7078,right
9117,1,03/30/23,15:47,antisaccade,57,2000,1,1386.0432,right
9117,1,03/30/23,15:47,antisaccade,58,2000,1,872.5916,right
9117,1,03/30/23,15:47,antisaccade,59,2000,0,1310.8951,right
9117,1,03/30/23,15:47,antisaccade,60,2000,1,664.3529,left
9118,1,03/30/23,15:40,slow_practice,1,3000,1,1955.2187,right
9118,1,03/30/23,15:40,slow_practice,2,3000,1,1212.2051,left
9118,1,03/30/23,15:40,slow_practice,3,3000,1,984.5158,left
9118,1,03/30/23,15:40,slow_practice,4,3000,1,1276.6141,right
9118,1,03/30/23,15:40,slow_practice,5,2000,1,748.5338,left
9118,1,03/30/23,15:40,slow_practice,6,3000,0,617.7742,right
9118,1,03/30/23,15:40,slow_practice,7,2000,1,1436.7353,left
9118,1,03/30/23,15:40,slow_practice,8,2000,1,677.9231,left
9118,1,03/30/23,15:40,fast_practice,1,2000,1,1189.1728,left
9118,1,03/30/23,15:40,fast_practice,2,2000,0,3152.9398,right
9118,1,03/30/23,15:40,fast_practice,3,2000,1,2003.5355,right
9118,1,03/30/23,15:40,fast_practice,4,2000,1,849.5474,right
9118,1,03/30/23,15:40,fast_practice,5,2000,1,600.4675,right
9118,1,03/30/23,15:40,fast_practice,6,3000,1,710.6053,left
9118,1,03/30/23,15:40,fast_practice,7,3000,1,1019.2161,left
9118,1,03/30/23,15:40,fast_practice,8,3000,1,735.7074,left
9118,1,03/30/23,15:40,fast_practice,9,2000,1,562.0052,left
9118,1,03/30/23,15:40,fast_practice,10,3000,1,832.9551,right
9118,1,03/30/23,15:40,fast_practice,11,2000,1,573.3816,right
9118,1,03/30/23,15:40,fast_practice,12,3000,0,813.8698,left
9118,1,03/30/23,15:40,fast_practice,13,3000,1,630.8732,right
9118,1,03/30/23,15:40,fast_practice,14,2000,1,1181.4372,right
9118,1,03/30/23,15:40,fast_practice,15,3000,1,785.5489,left
9118,1,03/30/23,15:40,fast_practice,16,2000,0,1169.6982,right
9118,1,03/30/23,15:40,antisaccade,1,2000,0,1187.6106,left
9118,1,03/30/23,15:40,antisaccade,2,2000,1,656.459,left
9118,1,03/30/23,15:40,antisaccade,3,3000,0,772.2503,left
9118,1,03/30/23,15:40,antisaccade,4,2000,1,1157.0492,right
9118,1,03/30/23,15:40,antisaccade,5,2000,1,376.3658,right
9118,1,03/30/23,15:40,antisaccade,6,3000,1,480.3959,right
9118,1,03/30/23,15:40,antisaccade,7,2000,0,869.3428,left
9118,1,03/30/23,15:40,antisaccade,8,2000,1,743.1329,left
9118,1,03/30/23,15:40,antisaccade,9,3000,1,761.1014,left
9118,1,03/30/23,15:40,antisaccade,10,2000,1,780.2007,right
9118,1,03/30/23,15:40,antisaccade,11,3000,1,758.0967,right
9118,1,03/30/23,15:40,antisaccade,12,2000,0,916.0657,right
9118,1,03/30/23,15:40,antisaccade,13,3000,1,799.7647,right
9118,1,03/30/23,15:40,antisaccade,14,2000,1,709.2227,left
9118,1,03/30/23,15:40,antisaccade,15,3000,1,577.6536,left
9118,1,03/30/23,15:40,antisaccade,16,3000,0,603.8803,right
9118,1,03/30/23,15:40,antisaccade,17,2000,1,1800.0701,right
9118,1,03/30/23,15:40,antisaccade,18,2000,0,1559.8066,right
9118,1,03/30/23,15:40,antisaccade,19,2000,0,867.7143,left
9118,1,03/30/23,15:40,antisaccade,20,2000,1,597.1641,right
9118,1,03/30/23,15:40,antisaccade,21,2000,1,555.0209,left
9118,1,03/30/23,15:40,antisaccade,22,2000,1,509.1797,right
9118,1,03/30/23,15:40,antisaccade,23,2000,1,764.6504,right
9118,1,03/30/23,15:40,antisaccade,24,2000,0,609.0962,right
9118,1,03/30/23,15:40,antisaccade,25,3000,0,521.0521,left
9118,1,03/30/23,15:40,antisaccade,26,3000,1,996.697,left
9118,1,03/30/23,15:40,antisaccade,27,3000,1,572.2342,left
9118,1,03/30/23,15:40,antisaccade,28,2000,0,1215.2476,left
9118,1,03/30/23,15:40,antisaccade,29,3000,1,684.5407,right
9118,1,03/30/23,15:40,antisaccade,30,2000,1,656.3021,right
9118,1,03/30/23,15:40,antisaccade,31,2000,0,1493.1413,right
9118,1,03/30/23,15:40,antisaccade,32,3000,1,637.2864,left
9118,1,03/30/23,15:40,antisaccade,33,2000,1,570.6574,right
9118,1,03/30/23,15:40,antisaccade,34,3000,1,966.0994,right
9118,1,03/30/23,15:40,antisaccade,35,2000,1,707.2251,left
9118,1,03/30/23,15:40,antisaccade,36,3000,1,963.6285,right
9118,1,03/30/23,15:40,antisaccade,37,2000,0,3349.588,right
9118,1,03/30/23,15:40,antisaccade,38,3000,0,684.5374,right
9118,1,03/30/23,15:40,antisaccade,39,3000,1,108.342,right
9118,1,03/30/23,15:40,antisaccade,40,3000,1,108.2253,right
9118,1,03/30/23,15:40,antisaccade,41,2000,0,123.4101,right
9118,1,03/30/23,15:40,antisaccade,42,2000,1,117.0188,right
9118,1,03/30/23,15:40,antisaccade,43,3000,1,174.2095,left
9118,1,03/30/23,15:40,antisaccade,44,3000,0,174.5111,left
9118,1,03/30/23,15:40,antisaccade,45,2000,1,108.3801,right
9118,1,03/30/23,15:40,antisaccade,46,2000,0,175.3845,left
9118,1,03/30/23,15:40,antisaccade,47,2000,1,169.2029,left
9118,1,03/30/23,15:40,antisaccade,48,3000,0,166.63,left
9118,1,03/30/23,15:40,antisaccade,49,2000,1,163.589,left
9118,1,03/30/23,15:40,antisaccade,50,2000,0,173.2756,left
9118,1,03/30/23,15:40,antisaccade,51,3000,0,178.91,left
9118,1,03/30/23,15:40,antisaccade,52,2000,1,108.9905,right
9118,1,03/30/23,15:40,antisaccade,53,3000,0,107.032,right
9118,1,03/30/23,15:40,antisaccade,54,2000,0,179.6394,left
9118,1,03/30/23,15:40,antisaccade,55,3000,1,181.2488,left
9118,1,03/30/23,15:40,antisaccade,56,2000,0,196.0198,left
9118,1,03/30/23,15:40,antisaccade,57,3000,0,110.2744,right
9118,1,03/30/23,15:40,antisaccade,58,3000,1,180.4952,left
9118,1,03/30/23,15:40,antisaccade,59,2000,1,108.5751,right
9118,1,03/30/23,15:40,antisaccade,60,3000,0,167.719,left
9121,1,04/07/23,09:59,slow_practice,1,3000,1,1684.1384,left
9121,1,04/07/23,09:59,slow_practice,2,2000,1,1557.3691,right
9121,1,04/07/23,09:59,slow_practice,3,3000,1,1608.9723,left
9121,1,04/07/23,09:59,slow_practice,4,2000,1,846.4813,right
9121,1,04/07/23,09:59,slow_practice,5,2000,1,755.3255,right
9121,1,04/07/23,09:59,slow_practice,6,3000,1,807.9341,right
9121,1,04/07/23,09:59,slow_practice,7,3000,1,863.7533,right
9121,1,04/07/23,09:59,slow_practice,8,3000,1,641.4943,right
9121,1,04/07/23,09:59,fast_practice,1,3000,0,2537.1916,right
9121,1,04/07/23,09:59,fast_practice,2,3000,1,2090.9227,left
9121,1,04/07/23,09:59,fast_practice,3,2000,1,1032.8269,right
9121,1,04/07/23,09:59,fast_practice,4,3000,0,1197.9868,right
9121,1,04/07/23,09:59,fast_practice,5,2000,1,784.3839,right
9121,1,04/07/23,09:59,fast_practice,6,2000,0,1474.0965,right
9121,1,04/07/23,09:59,fast_practice,7,2000,0,1691.4907,left
9121,1,04/07/23,09:59,fast_practice,8,2000,0,808.8266,right
9121,1,04/07/23,09:59,fast_practice,9,3000,1,645.8837,right
9121,1,04/07/23,09:59,fast_practice,10,2000,0,935.0889,right
9121,1,04/07/23,09:59,fast_practice,11,3000,1,514.1118,right
9121,1,04/07/23,09:59,fast_practice,12,3000,1,440.2821,right
9121,1,04/07/23,09:59,fast_practice,13,3000,1,800.8667,right
9121,1,04/07/23,09:59,fast_practice,14,3000,1,1166.5681,left
9121,1,04/07/23,09:59,fast_practice,15,2000,1,941.7038,right
9121,1,04/07/23,09:59,fast_practice,16,2000,0,972.0895,left
9121,1,04/07/23,09:59,antisaccade,1,2000,0,769.368,right
9121,1,04/07/23,09:59,antisaccade,2,3000,0,1613.3517,left
9121,1,04/07/23,09:59,antisaccade,3,3000,1,868.7312,left
9121,1,04/07/23,09:59,antisaccade,4,3000,1,1074.7444,left
9121,1,04/07/23,09:59,antisaccade,5,3000,1,1449.4361,right
9121,1,04/07/23,09:59,antisaccade,6,3000,0,1153.9777,right
9121,1,04/07/23,09:59,antisaccade,7,3000,1,962.646,left
9121,1,04/07/23,09:59,antisaccade,8,2000,0,1644.4798,right
9121,1,04/07/23,09:59,antisaccade,9,2000,1,845.5478,right
9121,1,04/07/23,09:59,antisaccade,10,2000,1,1028.5038,left
9121,1,04/07/23,09:59,antisaccade,11,3000,1,1073.2189,left
9121,1,04/07/23,09:59,antisaccade,12,3000,1,1156.6064,right
9121,1,04/07/23,09:59,antisaccade,13,3000,1,1334.8495,right
9121,1,04/07/23,09:59,antisaccade,14,2000,0,902.4964,left
9121,1,04/07/23,09:59,antisaccade,15,2000,0,1079.4775,left
9121,1,04/07/23,09:59,antisaccade,16,3000,0,1297.0494,left
9121,1,04/07/23,09:59,antisaccade,17,3000,1,998.5506,right
9121,1,04/07/23,09:59,antisaccade,18,3000,1,991.3936,left
9121,1,04/07/23,09:59,antisaccade,19,3000,1,1399.1167,right
9121,1,04/07/23,09:59,antisaccade,20,2000,0,1094.1875,right
9121,1,04/07/23,09:59,antisaccade,21,3000,1,892.5288,left
9121,1,04/07/23,09:59,antisaccade,22,3000,1,963.7978,left
9121,1,04/07/23,09:59,antisaccade,23,3000,1,1471.9309,left
9121,1,04/07/23,09:59,antisaccade,24,3000,1,1046.5249,left
9121,1,04/07/23,09:59,antisaccade,25,3000,1,1081.2357,left
9121,1,04/07/23,09:59,antisaccade,26,3000,0,777.9957,right
9121,1,04/07/23,09:59,antisaccade,27,2000,0,877.8842,left
9121,1,04/07/23,09:59,antisaccade,28,2000,1,625.4992,left
9121,1,04/07/23,09:59,antisaccade,29,2000,1,1076.7627,right
9121,1,04/07/23,09:59,antisaccade,30,2000,1,1405.1479,left
9121,1,04/07/23,09:59,antisaccade,31,3000,1,586.9051,right
9121,1,04/07/23,09:59,antisaccade,32,3000,1,1046.7962,right
9121,1,04/07/23,09:59,antisaccade,33,2000,0,1127.3473,left
9121,1,04/07/23,09:59,antisaccade,34,3000,0,1135.7793,left
9121,1,04/07/23,09:59,antisaccade,35,2000,1,1784.9758,left
9121,1,04/07/23,09:59,antisaccade,36,2000,0,4569.5314,left
9121,1,04/07/23,09:59,antisaccade,37,2000,0,2053.4281,left
9121,1,04/07/23,09:59,antisaccade,38,3000,1,1301.2359,left
9121,1,04/07/23,09:59,antisaccade,39,2000,0,1442.6094,right
9121,1,04/07/23,09:59,antisaccade,40,3000,1,813.5587,left
9121,1,04/07/23,09:59,antisaccade,41,2000,1,796.0179,right
9121,1,04/07/23,09:59,antisaccade,42,2000,0,1140.852,left
9121,1,04/07/23,09:59,antisaccade,43,3000,1,592.0337,right
9121,1,04/07/23,09:59,antisaccade,44,2000,1,931.5348,left
9121,1,04/07/23,09:59,antisaccade,45,2000,1,1041.204,right
9121,1,04/07/23,09:59,antisaccade,46,3000,0,753.9942,right
9121,1,04/07/23,09:59,antisaccade,47,2000,1,1926.9285,right
9121,1,04/07/23,09:59,antisaccade,48,3000,0,664.7463,left
9121,1,04/07/23,09:59,antisaccade,49,2000,0,112.2422,right
9121,1,04/07/23,09:59,antisaccade,50,2000,1,165.3918,left
9121,1,04/07/23,09:59,antisaccade,51,2000,1,166.5439,left
9121,1,04/07/23,09:59,antisaccade,52,2000,0,114.2349,right
9121,1,04/07/23,09:59,antisaccade,53,2000,1,116.2483,right
9121,1,04/07/23,09:59,antisaccade,54,2000,1,181.1361,left
9121,1,04/07/23,09:59,antisaccade,55,3000,1,174.1307,left
9121,1,04/07/23,09:59,antisaccade,56,3000,1,175.618,left
9121,1,04/07/23,09:59,antisaccade,57,2000,0,180.0518,left
9121,1,04/07/23,09:59,antisaccade,58,3000,0,113.5021,right
9121,1,04/07/23,09:59,antisaccade,59,2000,1,175.3111,left
9121,1,04/07/23,09:59,antisaccade,60,3000,0,108.9263,right
9122,1,03/31/23,12:48,slow_practice,1,2000,1,1190.0605,left
9122,1,03/31/23,12:48,slow_practice,2,2000,1,909.7553,left
9122,1,03/31/23,12:48,slow_practice,3,2000,1,1112.9745,right
9122,1,03/31/23,12:48,slow_practice,4,2000,1,971.5059,left
9122,1,03/31/23,12:48,slow_practice,5,3000,1,879.1745,left
9122,1,03/31/23,12:48,slow_practice,6,3000,1,972.1215,right
9122,1,03/31/23,12:48,slow_practice,7,2000,1,1029.4265,left
9122,1,03/31/23,12:48,slow_practice,8,3000,1,993.1227,left
9122,1,03/31/23,12:48,fast_practice,1,2000,0,24305.6567,right
9122,1,03/31/23,12:48,fast_practice,2,2000,1,2277.3674,right
9122,1,03/31/23,12:48,fast_practice,3,3000,1,2727.6677,left
9122,1,03/31/23,12:48,fast_practice,4,2000,1,2210.458,right
9122,1,03/31/23,12:48,fast_practice,5,3000,0,1131.7198,left
9122,1,03/31/23,12:48,fast_practice,6,2000,1,1393.0634,right
9122,1,03/31/23,12:48,fast_practice,7,2000,1,1253.0827,left
9122,1,03/31/23,12:48,fast_practice,8,3000,0,1320.0705,right
9122,1,03/31/23,12:48,fast_practice,9,2000,1,2718.2463,right
9122,1,03/31/23,12:48,fast_practice,10,3000,1,938.8824,right
9122,1,03/31/23,12:48,fast_practice,11,2000,1,1051.0483,left
9122,1,03/31/23,12:48,fast_practice,12,2000,1,930.3192,right
9122,1,03/31/23,12:48,fast_practice,13,3000,0,1401.1118,left
9122,1,03/31/23,12:48,fast_practice,14,2000,0,1167.7443,right
9122,1,03/31/23,12:48,fast_practice,15,3000,0,1369.7027,left
9122,1,03/31/23,12:48,fast_practice,16,3000,1,1179.0854,right
9122,1,03/31/23,12:48,antisaccade,1,2000,1,1419.9058,left
9122,1,03/31/23,12:48,antisaccade,2,2000,0,2468.4736,left
9122,1,03/31/23,12:48,antisaccade,3,3000,1,1130.2286,left
9122,1,03/31/23,12:48,antisaccade,4,3000,0,1554.0609,right
9122,1,03/31/23,12:48,antisaccade,5,2000,1,2311.6,left
9122,1,03/31/23,12:48,antisaccade,6,2000,1,1496.5086,left
9122,1,03/31/23,12:48,antisaccade,7,3000,1,1012.2526,right
9122,1,03/31/23,12:48,antisaccade,8,3000,1,2909.6341,left
9122,1,03/31/23,12:48,antisaccade,9,2000,1,1263.244,right
9122,1,03/31/23,12:48,antisaccade,10,3000,1,1680.4186,left
9122,1,03/31/23,12:48,antisaccade,11,2000,0,1706.84,right
9122,1,03/31/23,12:48,antisaccade,12,2000,1,1255.4283,right
9122,1,03/31/23,12:48,antisaccade,13,3000,1,1080.318,right
9122,1,03/31/23,12:48,antisaccade,14,2000,1,1219.5097,right
9122,1,03/31/23,12:48,antisaccade,15,3000,1,1176.6739,left
9122,1,03/31/23,12:48,antisaccade,16,2000,1,2103.1448,right
9122,1,03/31/23,12:48,antisaccade,17,2000,1,2380.7552,left
9122,1,03/31/23,12:48,antisaccade,18,2000,1,1474.607,right
9122,1,03/31/23,12:48,antisaccade,19,2000,1,901.7473,left
9122,1,03/31/23,12:48,antisaccade,20,3000,1,1149.3249,right
9122,1,03/31/23,12:48,antisaccade,21,3000,0,1546.9603,right
9122,1,03/31/23,12:48,antisaccade,22,3000,1,864.3748,left
9122,1,03/31/23,12:48,antisaccade,23,3000,1,984.298,left
9122,1,03/31/23,12:48,antisaccade,24,3000,1,2495.5834,right
9122,1,03/31/23,12:48,antisaccade,25,3000,0,1354.8026,right
9122,1,03/31/23,12:48,antisaccade,26,3000,1,898.514,left
9122,1,03/31/23,12:48,antisaccade,27,3000,1,897.3055,left
9122,1,03/31/23,12:48,antisaccade,28,2000,0,1499.4383,left
9122,1,03/31/23,12:48,antisaccade,29,3000,1,649.7189,right
9122,1,03/31/23,12:48,antisaccade,30,2000,1,1173.0857,right
9122,1,03/31/23,12:48,antisaccade,31,3000,1,766.681,left
9122,1,03/31/23,12:48,antisaccade,32,2000,0,1248.2993,right
9122,1,03/31/23,12:48,antisaccade,33,3000,1,754.9107,right
9122,1,03/31/23,12:48,antisaccade,34,2000,1,1056.1122,right
9122,1,03/31/23,12:48,antisaccade,35,2000,1,1463.6548,right
9122,1,03/31/23,12:48,antisaccade,36,3000,1,721.7641,left
9122,1,03/31/23,12:48,antisaccade,37,2000,0,1353.7815,left
9122,1,03/31/23,12:48,antisaccade,38,3000,1,1099.8104,left
9122,1,03/31/23,12:48,antisaccade,39,2000,1,1005.0832,left
9122,1,03/31/23,12:48,antisaccade,40,2000,0,1728.2035,right
9122,1,03/31/23,12:48,antisaccade,41,2000,0,1218.5766,right
9122,1,03/31/23,12:48,antisaccade,42,3000,0,960.7032,left
9122,1,03/31/23,12:48,antisaccade,43,2000,0,971.5201,right
9122,1,03/31/23,12:48,antisaccade,44,2000,0,966.4216,left
9122,1,03/31/23,12:48,antisaccade,45,2000,1,2232.5834,left
9122,1,03/31/23,12:48,antisaccade,46,3000,1,670.2773,right
9122,1,03/31/23,12:48,antisaccade,47,3000,1,564.7245,right
9122,1,03/31/23,12:48,antisaccade,48,2000,0,1599.4471,right
9122,1,03/31/23,12:48,antisaccade,49,3000,0,788.0666,left
9122,1,03/31/23,12:48,antisaccade,50,2000,1,1064.8729,left
9122,1,03/31/23,12:48,antisaccade,51,2000,1,632.8297,left
9122,1,03/31/23,12:48,antisaccade,52,2000,0,1122.3165,left
9122,1,03/31/23,12:48,antisaccade,53,2000,1,1018.3597,left
9122,1,03/31/23,12:48,antisaccade,54,3000,1,805.2013,right
9122,1,03/31/23,12:48,antisaccade,55,2000,1,1247.5459,left
9122,1,03/31/23,12:48,antisaccade,56,2000,1,1057.9451,left
9122,1,03/31/23,12:48,antisaccade,57,2000,1,940.4102,left
9122,1,03/31/23,12:48,antisaccade,58,3000,1,839.1307,right
9122,1,03/31/23,12:48,antisaccade,59,2000,1,630.4098,right
9122,1,03/31/23,12:48,antisaccade,60,3000,1,1030.4746,left
9123,1,03/31/23,12:46,slow_practice,1,3000,1,920.6182,left
9123,1,03/31/23,12:46,slow_practice,2,2000,1,901.1293,right
9123,1,03/31/23,12:46,slow_practice,3,2000,1,767.5266,left
9123,1,03/31/23,12:46,slow_practice,4,3000,1,675.1471,left
9123,1,03/31/23,12:46,slow_practice,5,2000,1,675.9184,left
9123,1,03/31/23,12:46,slow_practice,6,2000,1,756.2746,left
9123,1,03/31/23,12:46,slow_practice,7,2000,1,579.0988,left
9123,1,03/31/23,12:46,slow_practice,8,2000,1,557.8243,left
9123,1,03/31/23,12:46,fast_practice,1,3000,1,4576.9487,right
9123,1,03/31/23,12:46,fast_practice,2,2000,1,603.2197,left
9123,1,03/31/23,12:46,fast_practice,3,2000,1,3383.8814,right
9123,1,03/31/23,12:46,fast_practice,4,2000,1,1051.1973,right
9123,1,03/31/23,12:46,fast_practice,5,2000,1,597.2572,left
9123,1,03/31/23,12:46,fast_practice,6,2000,1,611.9668,left
9123,1,03/31/23,12:46,fast_practice,7,2000,0,889.2948,right
9123,1,03/31/23,12:46,fast_practice,8,2000,0,1077.9699,left
9123,1,03/31/23,12:46,fast_practice,9,3000,0,2188.1924,right
9123,1,03/31/23,12:46,fast_practice,10,3000,0,1187.3634,right
9123,1,03/31/23,12:46,fast_practice,11,2000,1,573.6569,left
9123,1,03/31/23,12:46,fast_practice,12,2000,1,807.6074,right
9123,1,03/31/23,12:46,fast_practice,13,2000,1,730.5975,left
9123,1,03/31/23,12:46,fast_practice,14,3000,1,929.2029,right
9123,1,03/31/23,12:46,fast_practice,15,2000,1,1762.6767,right
9123,1,03/31/23,12:46,fast_practice,16,2000,1,576.0884,left
9123,1,03/31/23,12:46,antisaccade,1,2000,1,611.6056,left
9123,1,03/31/23,12:46,antisaccade,2,3000,1,634.0931,right
9123,1,03/31/23,12:46,antisaccade,3,2000,1,649.8606,left
9123,1,03/31/23,12:46,antisaccade,4,2000,0,830.4106,left
9123,1,03/31/23,12:46,antisaccade,5,2000,0,873.4994,left
9123,1,03/31/23,12:46,antisaccade,6,3000,1,634.4459,left
9123,1,03/31/23,12:46,antisaccade,7,3000,1,591.4233,left
9123,1,03/31/23,12:46,antisaccade,8,2000,1,1243.8375,right
9123,1,03/31/23,12:46,antisaccade,9,2000,1,973.0705,right
9123,1,03/31/23,12:46,antisaccade,10,3000,1,542.8699,left
9123,1,03/31/23,12:46,antisaccade,11,3000,1,678.0691,right
9123,1,03/31/23,12:46,antisaccade,12,3000,1,601.5185,right
9123,1,03/31/23,12:46,antisaccade,13,3000,0,701.4177,left
9123,1,03/31/23,12:46,antisaccade,14,3000,1,582.3638,left
9123,1,03/31/23,12:46,antisaccade,15,2000,1,906.2463,left
9123,1,03/31/23,12:46,antisaccade,16,2000,1,813.492,right
9123,1,03/31/23,12:46,antisaccade,17,2000,1,618.4046,left
9123,1,03/31/23,12:46,antisaccade,18,3000,0,742.7056,right
9123,1,03/31/23,12:46,antisaccade,19,3000,0,909.8255,right
9123,1,03/31/23,12:46,antisaccade,20,2000,1,601.4837,right
9123,1,03/31/23,12:46,antisaccade,21,3000,1,1983.785,left
9123,1,03/31/23,12:46,antisaccade,22,2000,1,581.5352,left
9123,1,03/31/23,12:46,antisaccade,23,2000,1,598.4669,right
9123,1,03/31/23,12:46,antisaccade,24,2000,1,491.188,left
9123,1,03/31/23,12:46,antisaccade,25,3000,1,514.3774,right
9123,1,03/31/23,12:46,antisaccade,26,2000,1,479.4453,left
9123,1,03/31/23,12:46,antisaccade,27,3000,1,620.0069,right
9123,1,03/31/23,12:46,antisaccade,28,2000,1,1426.382,right
9123,1,03/31/23,12:46,antisaccade,29,2000,1,599.0676,right
9123,1,03/31/23,12:46,antisaccade,30,2000,0,903.2377,right
9123,1,03/31/23,12:46,antisaccade,31,2000,1,568.0268,right
9123,1,03/31/23,12:46,antisaccade,32,2000,1,713.9429,right
9123,1,03/31/23,12:46,antisaccade,33,2000,1,639.2921,left
9123,1,03/31/23,12:46,antisaccade,34,3000,0,2022.3341,right
9123,1,03/31/23,12:46,antisaccade,35,2000,1,505.5711,right
9123,1,03/31/23,12:46,antisaccade,36,3000,0,768.3452,right
9123,1,03/31/23,12:46,antisaccade,37,3000,1,537.9898,right
9123,1,03/31/23,12:46,antisaccade,38,2000,0,863.1314,left
9123,1,03/31/23,12:46,antisaccade,39,2000,1,783.2516,left
9123,1,03/31/23,12:46,antisaccade,40,2000,1,551.0352,left
9123,1,03/31/23,12:46,antisaccade,41,3000,0,793.6473,right
9123,1,03/31/23,12:46,antisaccade,42,3000,0,697.7528,right
9123,1,03/31/23,12:46,antisaccade,43,3000,0,927.048,left
9123,1,03/31/23,12:46,antisaccade,44,2000,0,773.6399,right
9123,1,03/31/23,12:46,antisaccade,45,2000,0,620.3217,right
9123,1,03/31/23,12:46,antisaccade,46,2000,1,558.6033,right
9123,1,03/31/23,12:46,antisaccade,47,2000,0,1211.9862,left
9123,1,03/31/23,12:46,antisaccade,48,3000,1,931.8397,right
9123,1,03/31/23,12:46,antisaccade,49,3000,1,779.5747,left
9123,1,03/31/23,12:46,antisaccade,50,3000,1,568.5834,right
9123,1,03/31/23,12:46,antisaccade,51,2000,1,563.5732,left
9123,1,03/31/23,12:46,antisaccade,52,2000,1,517.8699,left
9123,1,03/31/23,12:46,antisaccade,53,3000,0,743.0114,right
9123,1,03/31/23,12:46,antisaccade,54,3000,1,515.0045,left
9123,1,03/31/23,12:46,antisaccade,55,2000,1,542.7376,right
9123,1,03/31/23,12:46,antisaccade,56,2000,1,1068.1255,left
9123,1,03/31/23,12:46,antisaccade,57,3000,1,472.6054,left
9123,1,03/31/23,12:46,antisaccade,58,2000,0,500.4532,right
9123,1,03/31/23,12:46,antisaccade,59,3000,1,571.1167,left
9123,1,03/31/23,12:46,antisaccade,60,2000,1,627.8644,right
9124,1,03/31/23,15:40,slow_practice,1,3000,1,1741.4521,left
9124,1,03/31/23,15:40,slow_practice,2,3000,1,1021.3585,right
9124,1,03/31/23,15:40,slow_practice,3,2000,1,684.104,left
9124,1,03/31/23,15:40,slow_practice,4,3000,1,711.8874,left
9124,1,03/31/23,15:40,slow_practice,5,3000,1,760.8127,left
9124,1,03/31/23,15:40,slow_practice,6,2000,0,505.0138,right
9124,1,03/31/23,15:40,slow_practice,7,3000,1,564.2824,left
