subject,session,date,time,block,trial,string,match,rt,acc,target_length,total_correct
9041,2,11/22/22,10:25,1,8,816539270_____816539270,match,878.8144,0,9,6
9041,2,11/22/22,10:25,1,9,324719605_____324719605,match,980.4888,1,9,7
9041,2,11/22/22,10:25,1,10,739_____739,match,847.1144,1,3,8
9041,2,11/22/22,10:25,1,11,385096_____385026,nonmatch,1170.2934,1,6,9
9041,2,11/22/22,10:25,1,12,386092517_____386092517,match,929.1912,0,9,9
9041,2,11/22/22,10:25,1,13,256093_____256093,match,1247.7439,1,6,10
9041,2,11/22/22,10:25,1,14,197306582_____497306582,nonmatch,1220.2566,1,9,11
9041,2,11/22/22,10:25,1,15,471083_____471083,match,1282.939,1,6,12
9041,2,11/22/22,10:25,1,16,984760213_____984760213,match,1331.1879,0,9,12
9041,2,11/22/22,10:25,1,17,562937_____562937,match,1084.5528,1,6,13
9041,2,11/22/22,10:25,1,18,198_____196,nonmatch,785.018,1,3,14
9041,2,11/22/22,10:25,1,19,831529047_____831529047,match,1675.6845,0,9,14
9041,2,11/22/22,10:25,1,20,541069382_____541069372,nonmatch,1342.4994,0,9,14
9041,2,11/22/22,10:25,2,1,821953760_____821954760,nonmatch,1929.5018,0,2,14
9041,2,11/22/22,10:25,2,2,430_____430,match,760.3181,1,2,15
9041,2,11/22/22,10:25,2,3,801_____401,nonmatch,879.8342,1,2,16
9041,2,11/22/22,10:25,2,4,132845970_____632845970,nonmatch,987.2466,1,2,17
9041,2,11/22/22,10:25,2,5,587240136_____587240136,match,2190.3401,0,2,17
9041,2,11/22/22,10:25,2,6,938042_____938042,match,1194.1821,1,2,18
9041,2,11/22/22,10:25,2,7,416732859_____416732859,match,1281.9834,0,2,18
9041,2,11/22/22,10:25,2,8,248_____248,match,703.0403,1,2,19
9041,2,11/22/22,10:25,2,9,192043765_____192043765,match,2293.0564,0,2,19
9041,2,11/22/22,10:25,2,10,852704319_____852704319,match,2273.9187,1,2,20
9041,2,11/22/22,10:25,2,11,805_____806,nonmatch,1483.8619,1,2,21
9041,2,11/22/22,10:25,2,12,806_____806,match,752.2855,1,2,22
9041,2,11/22/22,10:25,2,13,580392647_____580392617,nonmatch,1306.0953,1,2,23
9041,2,11/22/22,10:25,2,14,940185237_____940185637,nonmatch,2815.0677,0,2,23
9041,2,11/22/22,10:25,2,15,705_____735,nonmatch,921.4151,1,2,24
9041,2,11/22/22,10:25,2,16,972083_____972083,match,1119.2993,1,2,25
9041,2,11/22/22,10:25,2,17,534278_____534278,match,3744.2527,1,2,26
9042,2,11/22/22,10:07,0,1,345269875_____3485269875,nonmatch,4040.9487,1,9,NA
9042,2,11/22/22,10:07,0,2,342_____349,nonmatch,1024.1572,1,3,NA
9042,2,11/22/22,10:07,0,3,687_____687,match,910.8645,1,3,NA
9042,2,11/22/22,10:07,0,4,231459_____123759,nonmatch,1182.2441,1,6,NA
9042,2,11/22/22,10:07,0,5,798135_____798135,match,1206.6732,1,6,NA
9042,2,11/22/22,10:07,0,6,168735925_____168735925,match,2672.5853,1,9,NA
9042,2,11/22/22,10:07,1,1,134785_____130785,nonmatch,2091.2116,1,6,1
9042,2,11/22/22,10:07,1,2,158072_____158042,nonmatch,1749.1974,1,6,2
9042,2,11/22/22,10:07,1,3,451076_____451079,nonmatch,1642.6618,1,6,3
9042,2,11/22/22,10:07,1,4,637_____607,nonmatch,1003.2192,1,3,4
9042,2,11/22/22,10:07,1,5,689370_____689370,match,1514.64,1,6,5
9042,2,11/22/22,10:07,1,6,678_____678,match,896.5501,1,3,6
9042,2,11/22/22,10:07,1,7,386092517_____386092517,match,2313.379,1,9,7
9042,2,11/22/22,10:07,1,8,197306582_____497306582,nonmatch,1429.5617,1,9,8
9042,2,11/22/22,10:07,1,9,695_____615,nonmatch,1035.5258,1,3,9
9042,2,11/22/22,10:07,1,10,836_____836,match,1314.9565,1,3,10
9042,2,11/22/22,10:07,1,11,816539270_____816539270,match,2731.5926,1,9,11
9042,2,11/22/22,10:07,1,12,803412975_____803412975,match,2842.9638,1,9,12
9042,2,11/22/22,10:07,1,13,456902_____456902,match,2360.9055,1,6,13
9042,2,11/22/22,10:07,1,14,984760213_____984760213,match,2615.0191,1,9,14
9042,2,11/22/22,10:07,2,1,821953760_____821954760,nonmatch,2324.9105,1,2,15
9042,2,11/22/22,10:07,2,2,580392647_____580392617,nonmatch,2696.2359,1,2,16
9042,2,11/22/22,10:07,2,3,987501_____987201,nonmatch,1845.5195,1,2,17
9042,2,11/22/22,10:07,2,4,132845970_____632845970,nonmatch,1676.4976,1,2,18
9042,2,11/22/22,10:07,2,5,542_____542,match,925.5178,1,2,19
9042,2,11/22/22,10:07,2,6,416732859_____416732859,match,2402.7057,1,2,20
9042,2,11/22/22,10:07,2,7,972083_____972083,match,1582.7266,1,2,21
9042,2,11/22/22,10:07,2,8,587240136_____587240136,match,2369.8298,1,2,22
9042,2,11/22/22,10:07,2,9,539601_____538601,nonmatch,2323.9964,1,2,23
9042,2,11/22/22,10:07,2,10,317864095_____327864095,nonmatch,1369.1861,1,2,24
9042,2,11/22/22,10:07,2,11,759182604_____759182604,match,2506.3708,0,2,24
9042,2,11/22/22,10:07,2,12,705_____735,nonmatch,919.5939,1,2,25
9042,2,11/22/22,10:07,2,13,693845_____693845,match,2576.0924,1,2,26
9042,2,11/22/22,10:07,2,14,430_____430,match,882.6246,1,2,27
9044,2,11/22/22,13:47,0,1,168735925_____168735925,match,2223.9438,1,9,NA
9044,2,11/22/22,13:47,0,2,798135_____798135,match,1320.8832,0,6,NA
9044,2,11/22/22,13:47,0,3,345269875_____3485269875,nonmatch,278.4252,1,9,NA
9044,2,11/22/22,13:47,0,4,342_____349,nonmatch,0.692700000007,0,3,NA
9044,2,11/22/22,13:47,0,5,231459_____123759,nonmatch,402.4288,0,6,NA
9044,2,11/22/22,13:47,0,6,687_____687,match,0.450400000002,1,3,NA
9044,2,11/22/22,13:47,1,1,562937_____562937,match,570.4188,1,6,1
9044,2,11/22/22,13:47,1,2,801679_____401679,nonmatch,394.4386,0,6,1
9044,2,11/22/22,13:47,1,3,319065284_____319765284,nonmatch,2452.7406,0,9,1
9044,2,11/22/22,13:47,1,4,670418325_____670418325,match,1068.4591,1,9,2
9044,2,11/22/22,13:47,1,5,831529047_____831529047,match,1101.8089,1,9,3
9044,2,11/22/22,13:47,1,6,724_____724,match,1020.0019,1,3,4
9044,2,11/22/22,13:47,1,7,386092517_____386092517,match,1617.7488,1,9,5
9044,2,11/22/22,13:47,1,8,836_____836,match,793.1325,1,3,6
9044,2,11/22/22,13:47,1,9,678_____678,match,804.1453,1,3,7
9044,2,11/22/22,13:47,1,10,768_____968,nonmatch,1104.402,1,3,8
9044,2,11/22/22,13:47,1,11,653782_____153782,nonmatch,981.7528,1,6,9
9044,2,11/22/22,13:47,1,12,897_____397,nonmatch,815.4772,1,3,10
9044,2,11/22/22,13:47,1,13,689370_____689370,match,1489.8318,1,6,11
9044,2,11/22/22,13:47,1,14,456902_____456902,match,1136.0286,1,6,12
9044,2,11/22/22,13:47,1,15,468375_____462375,nonmatch,1306.1694,0,6,12
9044,2,11/22/22,13:47,1,16,825031764_____895031764,nonmatch,1693.7907,1,9,13
9044,2,11/22/22,13:47,1,17,405_____402,nonmatch,1132.1925,0,3,13
9044,2,11/22/22,13:47,1,18,897641532_____897601532,nonmatch,2025.1644,0,9,13
9044,2,11/22/22,13:47,1,19,287564_____237564,nonmatch,1245.2161,0,6,13
9044,2,11/22/22,13:47,2,1,841_____841,match,1272.0396,1,2,14
9044,2,11/22/22,13:47,2,2,680257491_____683257491,nonmatch,1431.0884,0,2,14
9044,2,11/22/22,13:47,2,3,258310_____258310,match,842.5092,1,2,15
9044,2,11/22/22,13:47,2,4,586347_____586347,match,842.2311,1,2,16
9044,2,11/22/22,13:47,2,5,365749210_____365789210,nonmatch,871.0579,0,2,16
9044,2,11/22/22,13:47,2,6,780_____720,nonmatch,1333.9082,1,2,17
9044,2,11/22/22,13:47,2,7,619_____618,nonmatch,757.8467,1,2,18
9044,2,11/22/22,13:47,2,8,496815372_____496815372,match,1062.7842,1,2,19
9044,2,11/22/22,13:47,2,9,804167952_____804167953,nonmatch,1283.9264,0,2,19
9044,2,11/22/22,13:47,2,10,509764138_____509764138,match,1870.7941,1,2,20
9044,2,11/22/22,13:47,2,11,914_____914,match,790.6736,1,2,21
9044,2,11/22/22,13:47,2,12,512_____512,match,686.0562,1,2,22
9044,2,11/22/22,13:47,2,13,987501_____987201,nonmatch,1113.1332,0,2,22
9044,2,11/22/22,13:47,2,14,416732859_____416732859,match,1715.1587,1,2,23
9044,2,11/22/22,13:47,2,15,763520_____783520,nonmatch,1551.7843,0,2,23
9044,2,11/22/22,13:47,2,16,319564_____319562,nonmatch,1444.1454,0,2,23
9044,2,11/22/22,13:47,2,17,705_____735,nonmatch,689.4488,0,2,23
9044,2,11/22/22,13:47,2,18,132845970_____632845970,nonmatch,960.4345,1,2,24
9044,2,11/22/22,13:47,2,19,539601_____538601,nonmatch,970.7347,0,2,24
9044,2,11/22/22,13:47,2,20,317864095_____327864095,nonmatch,1854.7704,0,2,24
9045,2,11/22/22,13:15,0,1,342_____349,nonmatch,1172.4067,1,3,NA
9045,2,11/22/22,13:15,0,2,687_____687,match,1016.7023,1,3,NA
9045,2,11/22/22,13:15,0,3,798135_____798135,match,1525.0976,1,6,NA
9045,2,11/22/22,13:15,0,4,345269875_____3485269875,nonmatch,2261.5649,1,9,NA
9045,2,11/22/22,13:15,0,5,231459_____123759,nonmatch,1534.6239,1,6,NA
9045,2,11/22/22,13:15,0,6,168735925_____168735925,match,2295.2779,1,9,NA
9045,2,11/22/22,13:15,1,1,256093_____256093,match,1563.9863,1,6,1
9045,2,11/22/22,13:15,1,2,287564_____237564,nonmatch,1511.9956,1,6,2
9045,2,11/22/22,13:15,1,3,145307_____145307,match,1215.5113,1,6,3
9045,2,11/22/22,13:15,1,4,708_____208,nonmatch,885.0506,1,3,4
9045,2,11/22/22,13:15,1,5,678_____678,match,988.84760000000006,1,3,5
9045,2,11/22/22,13:15,1,6,803412975_____803412975,match,2760.9672,1,9,6
9045,2,11/22/22,13:15,1,7,197306582_____497306582,nonmatch,1554.6666,1,9,7
9045,2,11/22/22,13:15,1,8,385096_____385026,nonmatch,2026.5351,1,6,8
9045,2,11/22/22,13:15,1,9,456902_____456902,match,1956.9262,1,6,9
9045,2,11/22/22,13:15,1,10,801679_____401679,nonmatch,1294.824,1,6,10
9045,2,11/22/22,13:15,1,11,471689_____471689,match,2337.0968,1,6,11
9045,2,11/22/22,13:15,1,12,452183_____452783,nonmatch,1366.5112,1,6,12
9045,2,11/22/22,13:15,1,13,386092517_____386092517,match,2119.7609,1,9,13
9045,2,11/22/22,13:15,1,14,689370_____689370,match,1929.4273,1,6,14
9045,2,11/22/22,13:15,1,15,260_____260,match,810.1837,1,3,15
9045,2,11/22/22,13:15,2,1,805_____806,nonmatch,1169.9201,1,2,16
9045,2,11/22/22,13:15,2,2,124_____124,match,905.1728,1,2,17
9045,2,11/22/22,13:15,2,3,673249_____673249,match,1630.2476,1,2,18
9045,2,11/22/22,13:15,2,4,365749210_____365789210,nonmatch,2716.3746,1,2,19
9045,2,11/22/22,13:15,2,5,629135470_____629835470,nonmatch,2297.152,0,2,19
9045,2,11/22/22,13:15,2,6,873_____473,nonmatch,1263.7684,1,2,20
9045,2,11/22/22,13:15,2,7,412_____416,nonmatch,1038.3064,1,2,21
9045,2,11/22/22,13:15,2,8,481593_____401593,nonmatch,1295.2702,1,2,22
9045,2,11/22/22,13:15,2,9,705_____735,nonmatch,928.1119,1,2,23
9045,2,11/22/22,13:15,2,10,587240136_____587240136,match,2196.9676,1,2,24
9045,2,11/22/22,13:15,2,11,680257491_____683257491,nonmatch,1389.5971,1,2,25
9045,2,11/22/22,13:15,2,12,512_____512,match,1051.1651,1,2,26
9045,2,11/22/22,13:15,2,13,192043765_____192043765,match,2557.2924,1,2,27
9045,2,11/22/22,13:15,2,14,258310_____258310,match,1791.4057,1,2,28
9045,2,11/22/22,13:15,2,15,987501_____987201,nonmatch,1483.7813,1,2,29
9045,2,11/22/22,13:15,2,16,914_____914,match,853.2087,1,2,30
9046,2,11/22/22,16:04,0,1,345269875_____3485269875,nonmatch,2102.4032,0,9,NA
9046,2,11/22/22,16:04,0,2,231459_____123759,nonmatch,1250.378,1,6,NA
9046,2,11/22/22,16:04,0,3,168735925_____168735925,match,1436.3275,1,9,NA
9046,2,11/22/22,16:04,0,4,342_____349,nonmatch,1340.7202,1,3,NA
9046,2,11/22/22,16:04,0,5,687_____687,match,1318.7303,0,3,NA
9046,2,11/22/22,16:04,0,6,798135_____798135,match,1435.9479,1,6,NA
9046,2,11/22/22,16:04,1,1,302549817_____302549817,match,1676.5026,1,9,1
9046,2,11/22/22,16:04,1,2,562937_____562937,match,1246.3649,1,6,2
9046,2,11/22/22,16:04,1,3,134785_____130785,nonmatch,1104.4356,1,6,3
9046,2,11/22/22,16:04,1,4,831529047_____831529047,match,2606.5516,1,9,4
9046,2,11/22/22,16:04,1,5,203817546_____203819546,nonmatch,2079.8707,1,9,5
9046,2,11/22/22,16:04,1,6,689370_____689370,match,2278.4133,1,6,6
9046,2,11/22/22,16:04,1,7,145307_____145307,match,1392.7142,1,6,7
9046,2,11/22/22,16:04,1,8,507412689_____507412689,match,4419.4494,1,9,8
9046,2,11/22/22,16:04,1,9,825031764_____895031764,nonmatch,1947.083,1,9,9
9046,2,11/22/22,16:04,1,10,471689_____471689,match,3103.9766,1,6,10
9046,2,11/22/22,16:04,1,11,456902_____456902,match,1567.3004,1,6,11
9046,2,11/22/22,16:04,1,12,637_____607,nonmatch,936.1218,1,3,12
9046,2,11/22/22,16:04,2,1,968_____958,nonmatch,1392.1743,1,2,13
9046,2,11/22/22,16:04,2,2,780_____720,nonmatch,1001.7846,1,2,14
9046,2,11/22/22,16:04,2,3,592034861_____592034861,match,3613.5963,1,2,15
9046,2,11/22/22,16:04,2,4,852704319_____852704319,match,1889.3263,1,2,16
9046,2,11/22/22,16:04,2,5,804167952_____804167953,nonmatch,1998.2314,1,2,17
9046,2,11/22/22,16:04,2,6,539601_____538601,nonmatch,1492.0406,1,2,18
9046,2,11/22/22,16:04,2,7,873_____473,nonmatch,1102.7495,1,2,19
9046,2,11/22/22,16:04,2,8,806_____806,match,859.104,1,2,20
9046,2,11/22/22,16:04,2,9,317864095_____327864095,nonmatch,1575.6789,1,2,21
9046,2,11/22/22,16:04,2,10,965_____965,match,1105.6709,1,2,22
9046,2,11/22/22,16:04,2,11,673249_____673249,match,1520.7674,1,2,23
9046,2,11/22/22,16:04,2,12,258310_____258310,match,1321.6218,1,2,24
9046,2,11/22/22,16:04,2,13,132845970_____632845970,nonmatch,1323.6245,1,2,25
9046,2,11/22/22,16:04,2,14,580392647_____580392617,nonmatch,2161.378,1,2,26
9046,2,11/22/22,16:04,2,15,268571_____268571,match,1968.2801,1,2,27
9046,2,11/22/22,16:04,2,16,534278_____534278,match,1533.5147,1,2,28
9047,2,11/22/22,16:10,0,1,342_____349,nonmatch,1103.2629,1,3,NA
9047,2,11/22/22,16:10,0,2,687_____687,match,580.5344,1,3,NA
9047,2,11/22/22,16:10,0,3,168735925_____168735925,match,364.1801,1,9,NA
9047,2,11/22/22,16:10,0,4,231459_____123759,nonmatch,250.3568,1,6,NA
9047,2,11/22/22,16:10,0,5,345269875_____3485269875,nonmatch,222.6463,1,9,NA
9047,2,11/22/22,16:10,0,6,798135_____798135,match,227.6457,1,6,NA
9047,2,11/22/22,16:10,1,1,428390_____428390,match,598.4902,1,6,1
9047,2,11/22/22,16:10,1,2,319065284_____319765284,nonmatch,832.0648,1,9,2
9047,2,11/22/22,16:10,1,3,271538064_____271538964,nonmatch,262.1816,1,9,3
9047,2,11/22/22,16:10,1,4,984760213_____984760213,match,179.798,1,9,4
9047,2,11/22/22,16:10,1,5,471083_____471083,match,170.1819,1,6,5
9047,2,11/22/22,16:10,1,6,324719605_____324719605,match,203.3345,1,9,6
9047,2,11/22/22,16:10,1,7,302549817_____302549817,match,83.7,1,9,7
9047,2,11/22/22,16:10,1,8,203817546_____203819546,nonmatch,4.50350000001,1,9,8
9047,2,11/22/22,16:10,1,9,468375_____462375,nonmatch,7.47139999999,0,6,8
9047,2,11/22/22,16:10,1,10,457328019_____456328019,nonmatch,264.2613,0,9,8
9047,2,11/22/22,16:10,1,11,541069382_____541069372,nonmatch,537.642,0,9,8
9047,2,11/22/22,16:10,1,12,287564_____237564,nonmatch,575.34760000000006,0,6,8
9047,2,11/22/22,16:10,1,13,452183_____452783,nonmatch,578.3959,0,6,8
9047,2,11/22/22,16:10,1,14,109_____139,nonmatch,597.7519,0,3,8
9047,2,11/22/22,16:10,1,15,256093_____256093,match,537.7199,1,6,9
9047,2,11/22/22,16:10,1,16,653782_____153782,nonmatch,589.2332,0,6,9
9047,2,11/22/22,16:10,1,17,836_____836,match,637.1818,1,3,10
9047,2,11/22/22,16:10,1,18,825031764_____895031764,nonmatch,599.1531,0,9,10
9047,2,11/22/22,16:10,1,19,780_____780,match,616.7998,1,3,11
9047,2,11/22/22,16:10,1,20,637_____607,nonmatch,678.4444,1,3,12
9047,2,11/22/22,16:10,1,21,471689_____471689,match,521.4417,0,6,12
9047,2,11/22/22,16:10,1,22,803412975_____803412975,match,2.84080000001,1,9,13
9047,2,11/22/22,16:10,1,23,831529047_____831529047,match,641.1532,1,9,14
9047,2,11/22/22,16:10,1,24,897_____397,nonmatch,347.5293,0,3,14
9047,2,11/22/22,16:10,1,25,197306582_____497306582,nonmatch,636.3042,1,9,15
9047,2,11/22/22,16:10,1,26,386092517_____386092517,match,9.292,1,9,16
9047,2,11/22/22,16:10,1,27,405_____402,nonmatch,301.0946,0,3,16
9047,2,11/22/22,16:10,1,28,689370_____689370,match,689.3333,1,6,17
9047,2,11/22/22,16:10,1,29,549_____543,nonmatch,384.0029,0,3,17
9047,2,11/22/22,16:10,1,30,695_____615,nonmatch,505.5364,0,3,17
9047,2,11/22/22,16:10,1,31,507412689_____507412689,match,313.5132,1,9,18
9047,2,11/22/22,16:10,1,32,724_____724,match,324.2702,1,3,19
9047,2,11/22/22,16:10,2,1,192043765_____192043765,match,492.3198,1,2,20
9047,2,11/22/22,16:10,2,2,258310_____258310,match,330.304,1,2,21
9047,2,11/22/22,16:10,2,3,873_____473,nonmatch,374.92380000000003,0,2,21
9047,2,11/22/22,16:10,2,4,673249_____673249,match,345.8924,1,2,22
9047,2,11/22/22,16:10,2,5,705_____735,nonmatch,385.5599,0,2,22
9047,2,11/22/22,16:10,2,6,972083_____972083,match,468.7255,1,2,23
9047,2,11/22/22,16:10,2,7,587240136_____587240136,match,405.517,1,2,24
9047,2,11/22/22,16:10,2,8,914_____914,match,506.3981,1,2,25
9047,2,11/22/22,16:10,2,9,592034861_____592034861,match,439.5101,1,2,26
9047,2,11/22/22,16:10,2,10,268571_____268571,match,6.2218,0,2,26
9047,2,11/22/22,16:10,2,11,804167952_____804167953,nonmatch,341.8412,0,2,26
9047,2,11/22/22,16:10,2,12,579861_____579361,nonmatch,282.9839,0,2,26
9047,2,11/22/22,16:10,2,13,580392647_____580392617,nonmatch,331.2153,0,2,26
9047,2,11/22/22,16:10,2,14,806_____806,match,335.1981,1,2,27
9047,2,11/22/22,16:10,2,15,586347_____586347,match,330.3343,1,2,28
9047,2,11/22/22,16:10,2,16,248_____248,match,417.6326,1,2,29
9047,2,11/22/22,16:10,2,17,796_____896,nonmatch,350.3517,0,2,29
9047,2,11/22/22,16:10,2,18,619_____618,nonmatch,366.379,0,2,29
9047,2,11/22/22,16:10,2,19,481593_____401593,nonmatch,324.0277,0,2,29
9047,2,11/22/22,16:10,2,20,987501_____987201,nonmatch,297.813,0,2,29
9047,2,11/22/22,16:10,2,21,365749210_____365789210,nonmatch,332.5103,0,2,29
9047,2,11/22/22,16:10,2,22,680257491_____683257491,nonmatch,15.6658,1,2,30
9047,2,11/22/22,16:10,2,23,124_____124,match,860.2502,1,2,31
9047,2,11/22/22,16:10,2,24,780_____720,nonmatch,626.7266,0,2,31
9047,2,11/22/22,16:10,2,25,763520_____783520,nonmatch,756.3734,0,2,31
9047,2,11/22/22,16:10,2,26,759182604_____759182604,match,691.0928,0,2,31
9047,2,11/22/22,16:10,2,27,534278_____534278,match,5.56000000001,1,2,32
9047,2,11/22/22,16:10,2,28,968_____958,nonmatch,777.7645,0,2,32
9047,2,11/22/22,16:10,2,29,317864095_____327864095,nonmatch,641.2828,0,2,32
9047,2,11/22/22,16:10,2,30,965_____965,match,507.6496,1,2,33
9047,2,11/22/22,16:10,2,31,801_____401,nonmatch,584.8522,0,2,33
9047,2,11/22/22,16:10,2,32,542_____542,match,3.6563,0,2,33
9047,2,11/22/22,16:10,2,33,296175_____296173,nonmatch,628.4709,0,2,33
9047,2,11/22/22,16:10,2,34,852704319_____852704319,match,8.21769999999,0,2,33
9048,2,11/21/22,10:31,0,1,231459_____123759,nonmatch,2238.5357,1,6,NA
9048,2,11/21/22,10:31,0,2,687_____687,match,990.7059,1,3,NA
9048,2,11/21/22,10:31,0,3,342_____349,nonmatch,2061.0079,1,3,NA
9048,2,11/21/22,10:31,0,4,345269875_____3485269875,nonmatch,5631.0165,1,9,NA
9048,2,11/21/22,10:31,0,5,798135_____798135,match,1923.0128,1,6,NA
9048,2,11/21/22,10:31,0,6,168735925_____168735925,match,2339.3679,1,9,NA
9048,2,11/21/22,10:31,1,1,319065284_____319765284,nonmatch,907.4037,1,9,1
9048,2,11/21/22,10:31,1,2,428390_____428390,match,1524.2697,1,6,2
9048,2,11/21/22,10:31,1,3,256093_____256093,match,2525.8925,1,6,3
9048,2,11/21/22,10:31,1,4,134785_____130785,nonmatch,1573.5389,1,6,4
9048,2,11/21/22,10:31,1,5,780_____780,match,997.9939,1,3,5
9048,2,11/21/22,10:31,1,6,471083_____471083,match,1806.2947,1,6,6
9048,2,11/21/22,10:31,1,7,678_____678,match,812.2731,1,3,7
9048,2,11/21/22,10:31,1,8,507412689_____507412689,match,3241.2169,1,9,8
9048,2,11/21/22,10:31,1,9,456902_____456902,match,2724.104,1,6,9
9048,2,11/21/22,10:31,1,10,831529047_____831529047,match,2886.4534,1,9,10
9048,2,11/21/22,10:31,1,11,324719605_____324719605,match,2876.6016,1,9,11
9048,2,11/21/22,10:31,1,12,803412975_____803412975,match,2487.1017,1,9,12
9048,2,11/21/22,10:31,1,13,724_____724,match,720.4852,1,3,13
9048,2,11/21/22,10:31,2,1,509764138_____509764138,match,2995.02,1,2,14
9048,2,11/21/22,10:31,2,2,673249_____673249,match,2335.0075,1,2,15
9048,2,11/21/22,10:31,2,3,542_____542,match,2279.533,1,2,16
9048,2,11/21/22,10:31,2,4,365749210_____365789210,nonmatch,3680.0165,1,2,17
9048,2,11/21/22,10:31,2,5,296175_____296173,nonmatch,1459.1943,1,2,18
9048,2,11/21/22,10:31,2,6,938042_____938042,match,1225.5478,1,2,19
9048,2,11/21/22,10:31,2,7,539601_____538601,nonmatch,1672.5424,1,2,20
9048,2,11/21/22,10:31,2,8,680257491_____683257491,nonmatch,1602.3141,1,2,21
9048,2,11/21/22,10:31,2,9,965_____965,match,852.8919,1,2,22
9048,2,11/21/22,10:31,2,10,192043765_____192043765,match,2447.771,1,2,23
9048,2,11/21/22,10:31,2,11,806_____806,match,871.9949,1,2,24
9048,2,11/21/22,10:31,2,12,805_____806,nonmatch,755.1442,1,2,25
9048,2,11/21/22,10:31,2,13,237641085_____237641085,match,2957.1103,0,2,25
9048,2,11/21/22,10:31,2,14,579861_____579361,nonmatch,8376.3865,1,2,26
9049,2,11/23/22,11:05,0,1,231459_____123759,nonmatch,1262.5861,0,6,NA
9049,2,11/23/22,11:05,0,2,342_____349,nonmatch,0.259399999995,0,3,NA
9049,2,11/23/22,11:05,0,3,345269875_____3485269875,nonmatch,0.297399999996,0,9,NA
9049,2,11/23/22,11:05,0,4,168735925_____168735925,match,0.287299999996,1,9,NA
9049,2,11/23/22,11:05,0,5,687_____687,match,0.376000000004,1,3,NA
9049,2,11/23/22,11:05,0,6,798135_____798135,match,0.2762,1,6,NA
9049,2,11/23/22,11:05,1,1,831529047_____831529047,match,129.637,1,9,1
9049,2,11/23/22,11:05,1,2,198_____196,nonmatch,3.9626,0,3,1
9049,2,11/23/22,11:05,1,3,816539270_____816539270,match,4.2525,1,9,2
9049,2,11/23/22,11:05,1,4,260_____260,match,4.2585,1,3,3
9049,2,11/23/22,11:05,1,5,951_____951,match,4.0365,1,3,4
9049,2,11/23/22,11:05,1,6,456902_____456902,match,4.5301,1,6,5
9049,2,11/23/22,11:05,1,7,405_____402,nonmatch,3.2689,0,3,5
9049,2,11/23/22,11:05,1,8,768_____968,nonmatch,4.0084,0,3,5
9049,2,11/23/22,11:05,1,9,287564_____237564,nonmatch,3.1934,0,6,5
9049,2,11/23/22,11:05,1,10,610238957_____610238954,nonmatch,332.2885,0,9,5
9049,2,11/23/22,11:05,1,11,271538064_____271538964,nonmatch,127.4974,0,9,5
9049,2,11/23/22,11:05,1,12,984760213_____984760213,match,2.5156,1,9,6
9049,2,11/23/22,11:05,1,13,897641532_____897601532,nonmatch,2.6992,0,9,6
9049,2,11/23/22,11:05,1,14,145307_____145307,match,4.02269999999,1,6,7
9049,2,11/23/22,11:05,1,15,457328019_____456328019,nonmatch,4.45589999999,0,9,7
9049,2,11/23/22,11:05,1,16,689370_____689370,match,1.9751,1,6,8
9049,2,11/23/22,11:05,1,17,562937_____562937,match,3.8701,1,6,9
9049,2,11/23/22,11:05,1,18,541069382_____541069372,nonmatch,3.8885,0,9,9
9049,2,11/23/22,11:05,1,19,158072_____158042,nonmatch,4.66620000001,0,6,9
9049,2,11/23/22,11:05,1,20,471083_____471083,match,4.6239,1,6,10
9049,2,11/23/22,11:05,1,21,678_____678,match,1968.4627,1,3,11
9049,2,11/23/22,11:05,1,22,637_____607,nonmatch,1423.8739,0,3,11
9049,2,11/23/22,11:05,1,23,507412689_____507412689,match,3.7321,1,9,12
9049,2,11/23/22,11:05,1,24,468375_____462375,nonmatch,7.228,0,6,12
9049,2,11/23/22,11:05,1,25,203817546_____203819546,nonmatch,4.20830000001,0,9,12
9049,2,11/23/22,11:05,1,26,109_____139,nonmatch,157.544,0,3,12
9049,2,11/23/22,11:05,1,27,301_____301,match,3.6678,1,3,13
9049,2,11/23/22,11:05,1,28,428390_____428390,match,4.14939999999,1,6,14
9049,2,11/23/22,11:05,1,29,897_____397,nonmatch,4.7592,0,3,14
9049,2,11/23/22,11:05,1,30,695_____615,nonmatch,3.5469,0,3,14
9049,2,11/23/22,11:05,1,31,724_____724,match,3.47459999999,1,3,15
9049,2,11/23/22,11:05,1,32,653782_____153782,nonmatch,4.9238,0,6,15
9049,2,11/23/22,11:05,1,33,319065284_____319765284,nonmatch,6487.0446,0,9,15
9049,2,11/23/22,11:05,1,34,801679_____401679,nonmatch,1258.5715,1,6,16
9049,2,11/23/22,11:05,1,35,324719605_____324719605,match,4.20459999998,1,9,17
9049,2,11/23/22,11:05,1,36,549_____543,nonmatch,3.78749999999,0,3,17
9049,2,11/23/22,11:05,2,1,509764138_____509764138,match,4.4191,1,2,18
9049,2,11/23/22,11:05,2,2,673249_____673249,match,8.70729999999,0,2,18
9049,2,11/23/22,11:05,2,3,580392647_____580392617,nonmatch,3.861,1,2,19
9049,2,11/23/22,11:05,2,4,801_____401,nonmatch,3.63200000001,0,2,19
9049,2,11/23/22,11:05,2,5,841_____841,match,3.82569999999,1,2,20
9049,2,11/23/22,11:05,2,6,237641085_____237641085,match,4.2338,1,2,21
9049,2,11/23/22,11:05,2,7,412_____416,nonmatch,4.872,0,2,21
