subject,session,date,time,screen_size,block,trial,trial_type,set_size,resp,acc,rt,proberesp,probresp
9101,2,04/14/23,12:50,"(1600, 900)",real,46,no-change,6,j,0,1210.9643,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,47,change,6,f,0,1630.4732,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,48,no-change,6,f,1,1078.486,1,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,49,no-change,6,f,1,1084.7984,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,50,no-change,6,f,1,959.7981,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,51,change,6,f,0,860.5623,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,52,no-change,6,f,1,1393.865,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,53,no-change,6,f,1,1246.6242,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,54,change,6,f,0,891.6662,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,55,change,6,f,0,1027.028,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,56,change,6,f,0,3355.8183,1,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,57,change,6,f,0,1055.0912,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,58,no-change,6,f,1,1043.3097,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,59,change,6,f,0,1559.918,NA,NA
9101,2,04/14/23,12:50,"(1600, 900)",real,60,no-change,6,j,0,1149.4112,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",practice,0,no-change,6,f,1,731.4714,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",practice,0,change,6,f,0,732.2164,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",practice,0,change,6,j,1,809.4741,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",practice,0,no-change,6,f,1,1690.3021,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",practice,0,change,6,f,0,1058.023,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",practice,0,no-change,6,j,0,1241.6065,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,1,change,6,j,1,753.3493,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,2,no-change,6,j,0,2262.1658,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,3,no-change,6,f,1,1522.6233,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,4,no-change,6,j,0,3264.2107,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,5,no-change,6,f,1,674.8002,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,6,no-change,6,j,0,1713.1511,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,7,no-change,6,f,1,1082.4069,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,8,change,6,j,1,1855.1531,2,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,9,no-change,6,f,1,793.5654,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,10,change,6,j,1,1203.1572,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,11,no-change,6,f,1,809.1218,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,12,no-change,6,f,1,2044.0145,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,13,no-change,6,f,1,1438.6945,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,14,change,6,j,1,3962.8279000000002,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,15,no-change,6,f,1,833.649,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,16,change,6,f,0,962.7232,3,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,17,no-change,6,f,1,799.8352,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,18,no-change,6,f,1,1685.3573,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,19,change,6,f,0,1372.1084,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,20,change,6,f,0,1770.4162,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,21,no-change,6,f,1,684.4345,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,22,no-change,6,f,1,2151.5829,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,23,change,6,j,1,2630.4632,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,24,no-change,6,j,0,1196.8006,3,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,25,no-change,6,f,1,816.3443,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,26,no-change,6,j,0,1250.2955,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,27,change,6,f,0,1401.5119,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,28,no-change,6,f,1,4801.8228,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,29,change,6,f,0,952.4352,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,30,no-change,6,j,0,3601.8303,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,31,change,6,f,0,1330.0775,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,32,no-change,6,f,1,2.42509999993,2,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,33,change,6,j,1,3150.2895,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,34,change,6,f,0,1649.4578,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,35,change,6,f,0,2247.456,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,36,change,6,f,0,990.3828,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,37,change,6,j,1,3049.1334,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,38,no-change,6,f,1,3415.0384,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,39,change,6,f,0,1268.8883,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,40,change,6,j,1,3191.0924,2,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,41,change,6,j,1,1308.0067,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,42,no-change,6,f,1,963.9634,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,43,change,6,j,1,2379.0834,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,44,change,6,f,0,2423.6039,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,45,change,6,f,0,912.4027,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,46,no-change,6,f,1,4060.2269,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,47,no-change,6,j,0,1370.9603,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,48,change,6,f,0,1324.4914,1,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,49,no-change,6,f,1,824.4657,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,50,change,6,j,1,2284.7764,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,51,change,6,f,0,1614.2725,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,52,change,6,j,1,1675.4337,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,53,change,6,j,1,3135.9095,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,54,no-change,6,f,1,3802.92,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,55,change,6,f,0,2598.7071,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,56,no-change,6,f,1,864.5984,2,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,57,no-change,6,f,1,1109.5838,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,58,change,6,j,1,1048.3186,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,59,no-change,6,f,1,1032.0318,NA,NA
9102,2,04/10/23,15:54,"(1600, 900)",real,60,change,6,f,0,4421.2683,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",practice,0,no-change,6,j,0,549.6307,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",practice,0,change,6,f,0,434.4973,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",practice,0,no-change,6,f,1,319.1481,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",practice,0,no-change,6,f,1,326.9574,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",practice,0,change,6,f,0,0.172500000015,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",practice,0,change,6,f,0,0.207399999999,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,1,no-change,6,f,1,361.4745,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,2,no-change,6,j,0,15.927,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,3,change,6,j,1,16.5245,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,4,change,6,f,0,4.0101000000100004,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,5,no-change,6,f,1,997.6669,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,6,no-change,6,f,1,792.7812,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,7,change,6,f,0,413.7453,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,8,no-change,6,f,1,383.9471,2,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,9,no-change,6,f,1,436.0272,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,10,no-change,6,f,1,3.58810000002,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,11,no-change,6,f,1,738.8378,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,12,change,6,f,0,353.6243,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,13,change,6,f,0,2.64510000002,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,14,change,6,f,0,4.44679999998,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,15,no-change,6,f,1,3.20600000001,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,16,change,6,f,0,408.9518,2,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,17,change,6,f,0,503.9051,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,18,no-change,6,f,1,356.3561,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,19,change,6,f,0,489.1651,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,20,change,6,f,0,14.3074,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,21,change,6,f,0,4.1391,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,22,no-change,6,f,1,495.4757,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,23,change,6,f,0,437.6496,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,24,no-change,6,f,1,487.1375,4,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,25,change,6,f,0,356.9213,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,26,no-change,6,f,1,408.7455,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,27,change,6,f,0,16.4281,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,28,change,6,f,0,487.9479,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,29,change,6,f,0,489.5609,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,30,change,6,f,0,714.9338,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,31,no-change,6,f,1,2.766,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,32,change,6,j,1,13.4343000001,1,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,33,no-change,6,f,1,1193.2209,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,34,no-change,6,f,1,517.8345,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,35,change,6,j,1,16.6812,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,36,no-change,6,f,1,18.6812,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,37,change,6,f,0,649.4937,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,38,no-change,6,f,1,11.2502,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,39,no-change,6,f,1,3.77590000001,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,40,change,6,f,0,535.7915,2,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,41,change,6,f,0,856.3617,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,42,no-change,6,f,1,565.33,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,43,change,6,f,0,643.7993,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,44,no-change,6,f,1,856.0312,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,45,no-change,6,f,1,622.6721,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,46,change,6,f,0,707.4512,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,47,no-change,6,f,1,729.6536,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,48,change,6,f,0,12.0845999999,1,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,49,no-change,6,f,1,385.1157,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,50,no-change,6,f,1,533.2225,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,51,no-change,6,f,1,621.6972,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,52,change,6,f,0,337.3462,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,53,change,6,f,0,421.7966,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,54,no-change,6,f,1,351.8507,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,55,no-change,6,f,1,577.7579,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,56,change,6,f,0,611.127,2,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,57,no-change,6,f,1,675.5031,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,58,no-change,6,f,1,463.67,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,59,change,6,f,0,744.1179,NA,NA
9103,2,04/11/23,09:39,"(1600, 900)",real,60,change,6,f,0,2.66539999994,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",practice,0,no-change,6,f,1,4418.4079,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",practice,0,change,6,f,0,800.2628,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",practice,0,no-change,6,f,1,1534.6423,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",practice,0,change,6,f,0,569.2154,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",practice,0,change,6,j,1,744.7637,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",practice,0,no-change,6,f,1,1038.1318,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,1,change,6,j,1,1418.7527,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,2,change,6,j,1,1152.2119,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,3,change,6,f,0,2954.6491,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,4,no-change,6,f,1,3.78819999995,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,5,change,6,f,0,6.7072,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,6,change,6,j,1,4.29450000002,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,7,no-change,6,f,1,4286.7045,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,8,change,6,f,0,4.54140000005,2,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,9,no-change,6,f,1,3.6349,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,10,change,6,j,1,1157.9828,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,11,change,6,f,0,3369.1194,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,12,change,6,f,0,3965.093,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,13,no-change,6,f,1,862.7429,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,14,no-change,6,f,1,854.4341,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,15,change,6,f,0,1177.5101,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,16,change,6,f,0,5.97279999999,3,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,17,change,6,f,0,4.01179999998,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,18,no-change,6,j,0,3.73869999999,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,19,change,6,f,0,4.24980000005,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,20,no-change,6,f,1,3.37399999995,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,21,no-change,6,f,1,4.02539999998,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,22,change,6,j,1,3.20339999994,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,23,no-change,6,f,1,4.01889999997,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,24,no-change,6,f,1,5.58149999997,3,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,25,no-change,6,f,1,3.44839999999,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,26,change,6,f,0,3.64289999998,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,27,no-change,6,j,0,4.32819999999,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,28,change,6,f,0,9.94909999997,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,29,no-change,6,f,1,3.02380000002,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,30,no-change,6,j,0,793.1928,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,31,change,6,j,1,4.59459999995,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,32,no-change,6,f,1,3.98569999996,3,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,33,change,6,j,1,2266.9717,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,34,no-change,6,f,1,1091.3558,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,35,no-change,6,j,0,1086.1689,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,36,change,6,j,1,766.5381,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,37,change,6,j,1,992.1878,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,38,change,6,j,1,1178.586,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,39,no-change,6,j,0,2827.2101,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,40,change,6,j,1,2163.2415,3,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,41,no-change,6,f,1,1104.7124,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,42,no-change,6,j,0,830.3156,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,43,change,6,f,0,1590.2391,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,44,change,6,f,0,3598.0716,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,45,no-change,6,f,1,662.3679,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,46,no-change,6,f,1,1267.9335,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,47,change,6,f,0,998.9399,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,48,no-change,6,j,0,3090.4935,2,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,49,no-change,6,f,1,1034.3737,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,50,change,6,j,1,8.00060000003,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,51,no-change,6,f,1,1290.8035,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,52,no-change,6,j,0,1425.2815,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,53,no-change,6,f,1,1139.6028,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,54,change,6,f,0,1078.881,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,55,change,6,f,0,727.7251,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,56,no-change,6,f,1,3631.2406,3,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,57,no-change,6,j,0,1001.6846,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,58,change,6,f,0,4.37120000005,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,59,no-change,6,f,1,4.82209999999,NA,NA
9104,2,04/11/23,10:05,"(1600, 900)",real,60,change,6,f,0,7.6773000001,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",practice,0,change,6,f,0,905.0871,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",practice,0,no-change,6,j,0,1183.2967,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",practice,0,no-change,6,f,1,0.233200000002,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",practice,0,no-change,6,j,0,908.401,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",practice,0,change,6,f,0,585.5651,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",practice,0,change,6,f,0,811.9251,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,1,change,6,j,1,20.0315,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,2,change,6,f,0,6.67720000001,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,3,no-change,6,f,1,794.6763,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,4,no-change,6,j,0,7.83320000001,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,5,change,6,f,0,18.1095,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,6,change,6,j,1,3.07459999999,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,7,change,6,f,0,18.5265,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,8,change,6,f,0,45.2923,3,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,9,no-change,6,j,0,5.00269999998,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,10,no-change,6,f,1,4.76300000001,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,11,change,6,f,0,5.34930000003,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,12,no-change,6,f,1,908.5249,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,13,no-change,6,j,0,508.58,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,14,no-change,6,f,1,519.7475,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,15,no-change,6,j,0,605.9634,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,16,no-change,6,f,1,581.0073,3,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,17,no-change,6,f,1,2.52309999999,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,18,no-change,6,f,1,3.66060000003,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,19,change,6,f,0,1175.1765,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,20,no-change,6,j,0,794.1711,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,21,change,6,f,0,1053.2878,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,22,change,6,j,1,8.70020000002,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,23,change,6,f,0,6.34519999998,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,24,change,6,j,1,4.6795,3,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,25,no-change,6,f,1,5.03569999995,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,26,change,6,j,1,3.61779999995,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,27,no-change,6,f,1,799.8096,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,28,no-change,6,j,0,7.23999999999,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,29,no-change,6,f,1,884.1954,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,30,no-change,6,j,0,643.5772,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,31,no-change,6,f,1,3.62920000008,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,32,no-change,6,j,0,3.90870000003,3,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,33,change,6,f,0,422.4486,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,34,change,6,j,1,537.0537,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,35,no-change,6,f,1,602.7702,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,36,change,6,j,1,649.5415,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,37,change,6,f,0,559.3218,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,38,no-change,6,f,1,402.4954,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,39,change,6,j,1,451.2384,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,40,change,6,f,0,491.0153,3,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,41,change,6,f,0,688.5419,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,42,no-change,6,j,0,398.3677,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,43,change,6,f,0,5.80720000004,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,44,change,6,j,1,494.493,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,45,no-change,6,f,1,529.7788,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,46,change,6,f,0,855.9153,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,47,change,6,f,0,734.0856,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,48,no-change,6,j,0,4.11830000003,3,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,49,no-change,6,j,0,5.61200000002,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,50,change,6,j,1,3.53489999997,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,51,no-change,6,f,1,6.24169999996,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,52,change,6,f,0,892.0381,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,53,no-change,6,f,1,470.3492,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,54,no-change,6,j,0,3.72780000005,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,55,change,6,f,0,2.90109999996,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,56,no-change,6,f,1,4.54800000001,5,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,57,change,6,f,0,3.15250000003,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,58,no-change,6,j,0,3.45130000002,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,59,change,6,f,0,3.37780000007,NA,NA
9105,2,04/11/23,12:50,"(1600, 900)",real,60,change,6,f,0,4.18209999998,NA,NA
9106,2,04/11/23,12:46,"(1600, 900)",practice,0,change,6,j,1,1749.8435,NA,NA
9106,2,04/11/23,12:46,"(1600, 900)",practice,0,change,6,f,0,2577.0622,NA,NA
9106,2,04/11/23,12:46,"(1600, 900)",practice,0,no-change,6,f,1,1816.2558,NA,NA
9106,2,04/11/23,12:46,"(1600, 900)",practice,0,no-change,6,f,1,1600.0122,NA,NA
9106,2,04/11/23,12:46,"(1600, 900)",practice,0,no-change,6,j,0,1631.8004,NA,NA
9106,2,04/11/23,12:46,"(1600, 900)",practice,0,change,6,f,0,2352.1682,NA,NA
9106,2,04/11/23,12:46,"(1600, 900)",real,1,change,6,j,1,4333.6464,NA,NA
