subject,session,block,trial,subtrial,trialtype,ss,resp,acc,rt,probe_resp
9033,2,0,58,58,nochange,6,f,1,1466.0598,NA
9033,2,0,59,59,change,6,j,1,1815.2725,NA
9033,2,0,60,60,change,6,j,1,991.8818,NA
9034,2,practice,0,1,nochange,6,f,1,1754.9807,NA
9034,2,practice,0,2,change,6,f,0,1872.5063,NA
9034,2,practice,0,3,nochange,6,f,1,1319.0757,NA
9034,2,practice,0,4,change,6,j,1,1336.8398,NA
9034,2,practice,0,5,nochange,6,f,1,1400.7635,NA
9034,2,0,1,1,nochange,6,f,1,2101.6723,NA
9034,2,0,2,2,nochange,6,f,1,2592.9063,NA
9034,2,0,3,3,change,6,j,1,1795.1894,NA
9034,2,0,4,4,nochange,6,f,1,2111.331,NA
9034,2,0,5,5,change,6,j,1,1440.0868,NA
9034,2,0,6,6,change,6,f,0,3613.0093,NA
9034,2,0,7,7,nochange,6,j,0,6699.1794,NA
9034,2,0,8,8,nochange,6,f,1,1687.9865,1
9034,2,0,9,9,change,6,f,0,361.1534,NA
9034,2,0,10,10,change,6,j,1,2057.0802,NA
9034,2,0,11,11,change,6,j,1,2717.6369,NA
9034,2,0,12,12,change,6,j,1,5381.0262,NA
9034,2,0,13,13,nochange,6,f,1,2078.7668,NA
9034,2,0,14,14,change,6,f,0,1301.3671,NA
9034,2,0,15,15,change,6,j,1,6796.1827,NA
9034,2,0,16,16,nochange,6,f,1,2266.0966,1
9034,2,0,17,17,change,6,j,1,1401.899,NA
9034,2,0,18,18,nochange,6,f,1,317.2204,NA
9034,2,0,19,19,nochange,6,f,1,1306.5392,NA
9034,2,0,20,20,change,6,j,1,3053.5616,NA
9034,2,0,21,21,change,6,f,0,1223.3273,NA
9034,2,0,22,22,nochange,6,j,0,3662.1208,NA
9034,2,0,23,23,change,6,f,0,11307.8915,NA
9034,2,0,24,24,nochange,6,j,0,4130.5409,1
9034,2,0,25,25,nochange,6,j,0,340.0968,NA
9034,2,0,26,26,nochange,6,f,1,1452.8436,NA
9034,2,0,27,27,nochange,6,f,1,1751.9512,NA
9034,2,0,28,28,change,6,j,1,1209.6804,NA
9034,2,0,29,29,nochange,6,f,1,6431.7429,NA
9034,2,0,30,30,nochange,6,f,1,1190.6539,NA
9034,2,0,31,31,change,6,f,0,4939.6407,NA
9034,2,0,32,32,change,6,j,1,1694.6003,1
9034,2,0,33,33,change,6,j,1,1860.959,NA
9034,2,0,34,34,change,6,f,0,1437.7734,NA
9034,2,0,35,35,nochange,6,f,1,1867.092,NA
9034,2,0,36,36,nochange,6,f,1,4137.4526,NA
9034,2,0,37,37,nochange,6,f,1,1106.3821,NA
9034,2,0,38,38,change,6,j,1,4647.5153,NA
9034,2,0,39,39,nochange,6,f,1,1586.0606,NA
9034,2,0,40,40,change,6,j,1,1644.4456,1
9034,2,0,41,41,change,6,f,0,1941.5184,NA
9034,2,0,42,42,change,6,j,1,1831.6223,NA
9034,2,0,43,43,nochange,6,f,1,2721.2937,NA
9034,2,0,44,44,change,6,f,0,3732.9041,NA
9034,2,0,45,45,nochange,6,f,1,2300.1254,NA
9034,2,0,46,46,nochange,6,f,1,1042.9906,NA
9034,2,0,47,47,change,6,j,1,1906.4159,NA
9034,2,0,48,48,nochange,6,j,0,5012.0764,1
9034,2,0,49,49,nochange,6,f,1,1680.3193,NA
9034,2,0,50,50,nochange,6,f,1,961.4282,NA
9034,2,0,51,51,change,6,j,1,1157.2384,NA
9034,2,0,52,52,change,6,f,0,2625.0392,NA
9034,2,0,53,53,nochange,6,f,1,1842.8738,NA
9034,2,0,54,54,change,6,j,1,2340.4013,NA
9034,2,0,55,55,nochange,6,f,1,5199.4886,NA
9034,2,0,56,56,change,6,f,0,5406.2973,1
9034,2,0,57,57,nochange,6,j,0,5651.3104,NA
9034,2,0,58,58,change,6,j,1,1380.695,NA
9034,2,0,59,59,nochange,6,f,1,1106.5639,NA
9034,2,0,60,60,change,6,j,1,2496.4495,NA
9035,2,practice,0,1,nochange,6,f,1,772.1572,NA
9035,2,practice,0,2,nochange,6,f,1,1177.7335,NA
9035,2,practice,0,3,change,6,j,1,786.6996,NA
9035,2,practice,0,4,nochange,6,f,1,670.0021,NA
9035,2,practice,0,5,nochange,6,j,0,561.9356,NA
9035,2,0,1,1,nochange,6,f,1,424.9382,NA
9035,2,0,2,2,change,6,f,0,1037.1869,NA
9035,2,0,3,3,change,6,j,1,498.8058,NA
9035,2,0,4,4,change,6,f,0,746.2777,NA
9035,2,0,5,5,nochange,6,j,0,1088.5001,NA
9035,2,0,6,6,change,6,f,0,1507.328,NA
9035,2,0,7,7,nochange,6,j,0,871.0807,NA
9035,2,0,8,8,nochange,6,f,1,6.66199999998,5
9035,2,0,9,9,nochange,6,f,1,1514.8547,NA
9035,2,0,10,10,nochange,6,f,1,1378.9015,NA
9035,2,0,11,11,nochange,6,f,1,891.3963,NA
9035,2,0,12,12,change,6,f,0,1132.9008,NA
9035,2,0,13,13,nochange,6,f,1,851.5669,NA
9035,2,0,14,14,nochange,6,j,0,406.3563,NA
9035,2,0,15,15,nochange,6,j,0,1912.9437,NA
9035,2,0,16,16,nochange,6,j,0,1200.1325,3
9035,2,0,17,17,change,6,j,1,697.1882,NA
9035,2,0,18,18,nochange,6,f,1,575.4416,NA
9035,2,0,19,19,change,6,j,1,309.1511,NA
9035,2,0,20,20,nochange,6,f,1,1605.5221,NA
9035,2,0,21,21,nochange,6,j,0,679.3139,NA
9035,2,0,22,22,change,6,f,0,6.52180000002,NA
9035,2,0,23,23,nochange,6,j,0,1667.3954,NA
9035,2,0,24,24,change,6,f,0,1145.872,5
9035,2,0,25,25,nochange,6,j,0,943.3431,NA
9035,2,0,26,26,change,6,f,0,1169.7173,NA
9035,2,0,27,27,change,6,j,1,881.659,NA
9035,2,0,28,28,nochange,6,f,1,976.9414,NA
9035,2,0,29,29,nochange,6,f,1,928.6238,NA
9035,2,0,30,30,nochange,6,f,1,1041.0525,NA
9035,2,0,31,31,change,6,j,1,870.8105,NA
9035,2,0,32,32,change,6,j,1,1208.0896,2
9035,2,0,33,33,change,6,j,1,1169.2084,NA
9035,2,0,34,34,nochange,6,f,1,970.1527,NA
9035,2,0,35,35,change,6,j,1,484.6759,NA
9035,2,0,36,36,change,6,f,0,1276.1243,NA
9035,2,0,37,37,change,6,j,1,1026.597,NA
9035,2,0,38,38,nochange,6,f,1,1876.937,NA
9035,2,0,39,39,nochange,6,f,1,1019.0387,NA
9035,2,0,40,40,nochange,6,f,1,1026.101,5
9035,2,0,41,41,change,6,j,1,1229.1938,NA
9035,2,0,42,42,change,6,j,1,2006.5509,NA
9035,2,0,43,43,change,6,f,0,853.9143,NA
9035,2,0,44,44,change,6,j,1,1363.0708,NA
9035,2,0,45,45,nochange,6,f,1,1049.312,NA
9035,2,0,46,46,change,6,j,1,924.5378,NA
9035,2,0,47,47,nochange,6,f,1,965.2969,NA
9035,2,0,48,48,change,6,j,1,1152.1019,2
9035,2,0,49,49,change,6,f,0,716.8754,NA
9035,2,0,50,50,nochange,6,j,0,826.5854,NA
9035,2,0,51,51,change,6,f,0,461.9102,NA
9035,2,0,52,52,change,6,j,1,980.2889,NA
9035,2,0,53,53,nochange,6,f,1,1278.313,NA
9035,2,0,54,54,nochange,6,f,1,862.1721,NA
9035,2,0,55,55,nochange,6,j,0,1317.9825,NA
9035,2,0,56,56,change,6,j,1,1379.9873,2
9035,2,0,57,57,change,6,j,1,1183.3924,NA
9035,2,0,58,58,nochange,6,f,1,1091.1601,NA
9035,2,0,59,59,change,6,j,1,1761.4015,NA
9035,2,0,60,60,change,6,f,0,872.8706,NA
9036,2,practice,0,1,change,6,j,1,2451.141,NA
9036,2,practice,0,2,change,6,f,0,1663.2685,NA
9036,2,practice,0,3,change,6,j,1,1752.6436,NA
9036,2,practice,0,4,change,6,j,1,1691.5937,NA
9036,2,practice,0,5,change,6,j,1,1865.4424,NA
9036,2,0,1,1,change,6,f,0,2250.037,NA
9036,2,0,2,2,nochange,6,f,1,1373.4367,NA
9036,2,0,3,3,change,6,j,1,1065.5099,NA
9036,2,0,4,4,nochange,6,f,1,2777.9029,NA
9036,2,0,5,5,nochange,6,f,1,1654.0171,NA
9036,2,0,6,6,change,6,j,1,1955.2225,NA
9036,2,0,7,7,nochange,6,f,1,1014.3773,NA
9036,2,0,8,8,change,6,j,1,1472.0466,2
9036,2,0,9,9,change,6,j,1,1627.9799,NA
9036,2,0,10,10,nochange,6,f,1,3268.3885,NA
9036,2,0,11,11,nochange,6,f,1,2200.1243,NA
9036,2,0,12,12,change,6,j,1,1035.4425,NA
9036,2,0,13,13,change,6,j,1,1030.3722,NA
9036,2,0,14,14,change,6,j,1,3230.5796,NA
9036,2,0,15,15,nochange,6,f,1,1341.4281,NA
9036,2,0,16,16,change,6,f,0,1579.9999,2
9036,2,0,17,17,nochange,6,f,1,1486.5139,NA
9036,2,0,18,18,nochange,6,f,1,1594.9271,NA
9036,2,0,19,19,nochange,6,f,1,864.6893,NA
9036,2,0,20,20,change,6,j,1,1543.461,NA
9036,2,0,21,21,change,6,f,0,1593.7792,NA
9036,2,0,22,22,nochange,6,j,0,5231.664,NA
9036,2,0,23,23,change,6,f,0,1236.5425,NA
9036,2,0,24,24,change,6,f,0,1130.9263,2
9036,2,0,25,25,change,6,f,0,1248.017,NA
9036,2,0,26,26,change,6,j,1,3897.487,NA
9036,2,0,27,27,change,6,j,1,1061.0839,NA
9036,2,0,28,28,nochange,6,f,1,1451.0206,NA
9036,2,0,29,29,change,6,j,1,1170.4893,NA
9036,2,0,30,30,nochange,6,f,1,1275.719,NA
9036,2,0,31,31,change,6,f,0,2051.9,NA
9036,2,0,32,32,change,6,j,1,4221.9224,2
9036,2,0,33,33,nochange,6,j,0,2585.3598,NA
9036,2,0,34,34,nochange,6,f,1,1149.6897,NA
9036,2,0,35,35,change,6,j,1,1066.9309,NA
9036,2,0,36,36,change,6,j,1,1243.8711,NA
9036,2,0,37,37,change,6,f,0,1960.7011,NA
9036,2,0,38,38,change,6,j,1,855.5457,NA
9036,2,0,39,39,nochange,6,f,1,3783.4609,NA
9036,2,0,40,40,change,6,j,1,1935.5924,2
9036,2,0,41,41,nochange,6,f,1,1150.4048,NA
9036,2,0,42,42,nochange,6,f,1,2721.5101,NA
9036,2,0,43,43,change,6,j,1,1136.769,NA
9036,2,0,44,44,nochange,6,f,1,1097.9489,NA
9036,2,0,45,45,nochange,6,f,1,1898.1997,NA
9036,2,0,46,46,nochange,6,f,1,1219.7866,NA
9036,2,0,47,47,change,6,j,1,2765.3741,NA
9036,2,0,48,48,nochange,6,f,1,980.5491,2
9036,2,0,49,49,nochange,6,j,0,4372.6735,NA
9036,2,0,50,50,nochange,6,f,1,972.4192,NA
9036,2,0,51,51,change,6,f,0,881.2245,NA
9036,2,0,52,52,change,6,j,1,877.7781,NA
9036,2,0,53,53,change,6,f,0,879.126,NA
9036,2,0,54,54,nochange,6,f,1,955.553,NA
9036,2,0,55,55,nochange,6,f,1,1410.2122,NA
9036,2,0,56,56,nochange,6,f,1,1278.6236,2
9036,2,0,57,57,change,6,f,0,1140.0161,NA
9036,2,0,58,58,nochange,6,f,1,2546.1207,NA
9036,2,0,59,59,nochange,6,j,0,1543.8904,NA
9036,2,0,60,60,nochange,6,f,1,1646.9108,NA
9037,2,practice,0,1,nochange,6,j,0,1255.7791,NA
9037,2,practice,0,2,change,6,j,1,1327.6272,NA
9037,2,practice,0,3,change,6,f,0,1038.8074,NA
9037,2,practice,0,4,change,6,j,1,1743.1748,NA
9037,2,practice,0,5,nochange,6,f,1,1081.0767,NA
9037,2,0,1,1,change,6,j,1,2254.7947,NA
9037,2,0,2,2,change,6,j,1,1084.3506,NA
9037,2,0,3,3,change,6,f,0,1328.7012,NA
9037,2,0,4,4,nochange,6,f,1,2031.9603,NA
9037,2,0,5,5,change,6,f,0,2189.3595,NA
9037,2,0,6,6,nochange,6,j,0,1235.9627,NA
9037,2,0,7,7,nochange,6,f,1,1267.1953,NA
9037,2,0,8,8,change,6,f,0,1540.0565,2
9037,2,0,9,9,nochange,6,f,1,1155.112,NA
9037,2,0,10,10,nochange,6,f,1,1175.8809,NA
9037,2,0,11,11,nochange,6,f,1,1124.2129,NA
9037,2,0,12,12,change,6,j,1,2535.246,NA
9037,2,0,13,13,change,6,j,1,1156.4959,NA
9037,2,0,14,14,nochange,6,f,1,1158.6432,NA
9037,2,0,15,15,nochange,6,f,1,1337.4345,NA
9037,2,0,16,16,nochange,6,f,1,1296.9022,1
9037,2,0,17,17,nochange,6,f,1,2374.1106,NA
9037,2,0,18,18,nochange,6,f,1,1565.4404,NA
9037,2,0,19,19,nochange,6,f,1,1583.08,NA
9037,2,0,20,20,nochange,6,f,1,2581.4651,NA
9037,2,0,21,21,change,6,j,1,2199.9086,NA
9037,2,0,22,22,change,6,f,0,1536.9419,NA
9037,2,0,23,23,change,6,j,1,1473.2631,NA
9037,2,0,24,24,change,6,j,1,1467.0397,2
9037,2,0,25,25,change,6,j,1,1201.4963,NA
9037,2,0,26,26,change,6,j,1,1007.4805,NA
9037,2,0,27,27,change,6,f,0,2141.5974,NA
9037,2,0,28,28,change,6,j,1,1412.8839,NA
9037,2,0,29,29,nochange,6,f,1,1097.5995,NA
9037,2,0,30,30,change,6,j,1,1542.4464,NA
9037,2,0,31,31,change,6,j,1,1426.8954,NA
9037,2,0,32,32,change,6,f,0,1068.3793,2
9037,2,0,33,33,change,6,j,1,1271.8658,NA
9037,2,0,34,34,change,6,f,0,2861.6527,NA
9037,2,0,35,35,nochange,6,j,0,6873.6875,NA
9037,2,0,36,36,nochange,6,f,1,1072.3617,NA
9037,2,0,37,37,nochange,6,j,0,1803.4228,NA
9037,2,0,38,38,nochange,6,j,0,2031.907,NA
9037,2,0,39,39,change,6,j,1,1191.5785,NA
9037,2,0,40,40,nochange,6,f,1,1155.4402,3
9037,2,0,41,41,nochange,6,f,1,1046.761,NA
9037,2,0,42,42,change,6,f,0,2295.9877,NA
9037,2,0,43,43,change,6,f,0,2389.6008,NA
9037,2,0,44,44,change,6,j,1,1323.4503,NA
9037,2,0,45,45,change,6,j,1,1271.7553,NA
9037,2,0,46,46,nochange,6,f,1,912.7963,NA
9037,2,0,47,47,nochange,6,f,1,987.7491,NA
9037,2,0,48,48,nochange,6,f,1,1645.4698,3
9037,2,0,49,49,nochange,6,f,1,1094.9941,NA
9037,2,0,50,50,nochange,6,j,0,1981.9967,NA
9037,2,0,51,51,nochange,6,f,1,2042.3752,NA
9037,2,0,52,52,change,6,j,1,1336.8087,NA
9037,2,0,53,53,change,6,j,1,2217.2675,NA
9037,2,0,54,54,nochange,6,f,1,1374.2262,NA
9037,2,0,55,55,change,6,j,1,1387.8073,NA
9037,2,0,56,56,change,6,j,1,1149.4492,3
9037,2,0,57,57,change,6,j,1,1057.9794,NA
9037,2,0,58,58,nochange,6,f,1,1940.6021,NA
9037,2,0,59,59,nochange,6,f,1,1497.4097,NA
9037,2,0,60,60,nochange,6,j,0,1284.3544,NA
9038,2,practice,0,1,nochange,6,f,1,2779.6283,NA
9038,2,practice,0,2,change,6,f,0,0.534299999992,NA
9038,2,practice,0,3,change,6,j,1,0.325299999997,NA
9038,2,practice,0,4,change,6,f,0,0.520999999993,NA
9038,2,practice,0,5,nochange,6,f,1,0.274199999985,NA
9038,2,0,1,1,nochange,6,f,1,19.4879,NA
9038,2,0,2,2,nochange,6,j,0,5.4706,NA
9038,2,0,3,3,nochange,6,f,1,11.1243,NA
9038,2,0,4,4,change,6,j,1,9.62640000001,NA
9038,2,0,5,5,nochange,6,f,1,5.96549999999,NA
9038,2,0,6,6,change,6,f,0,1004.7348,NA
9038,2,0,7,7,nochange,6,f,1,4.9553,NA
9038,2,0,8,8,change,6,f,0,4.68319999997,4
9038,2,0,9,9,nochange,6,j,0,5.34289999999,NA
9038,2,0,10,10,change,6,f,0,7.94439999998,NA
9038,2,0,11,11,nochange,6,f,1,1588.4563,NA
9038,2,0,12,12,nochange,6,j,0,283.0502,NA
9038,2,0,13,13,change,6,f,0,3.56300000002,NA
9038,2,0,14,14,nochange,6,f,1,8.6581,NA
9038,2,0,15,15,change,6,f,0,6.58720000001,NA
9038,2,0,16,16,change,6,f,0,3.0894,4
9038,2,0,17,17,change,6,f,0,2002.8428,NA
9038,2,0,18,18,change,6,j,1,6.02649999998,NA
9038,2,0,19,19,nochange,6,f,1,9.4774,NA
9038,2,0,20,20,nochange,6,f,1,9.94279999999,NA
9038,2,0,21,21,change,6,f,0,8.18009999997,NA
9038,2,0,22,22,nochange,6,f,1,10.2021,NA
9038,2,0,23,23,nochange,6,j,0,11.492,NA
9038,2,0,24,24,change,6,f,0,7.95729999998,4
9038,2,0,25,25,nochange,6,f,1,11.8323,NA
9038,2,0,26,26,change,6,f,0,16.4830000001,NA
9038,2,0,27,27,change,6,f,0,2909.1454,NA
9038,2,0,28,28,change,6,f,0,6.44949999999,NA
9038,2,0,29,29,change,6,f,0,7.30930000002,NA
9038,2,0,30,30,nochange,6,j,0,13.8331999999,NA
9038,2,0,31,31,nochange,6,j,0,7.5808,NA
9038,2,0,32,32,nochange,6,f,1,12.0223,2
9038,2,0,33,33,nochange,6,f,1,5.19419999997,NA
9038,2,0,34,34,change,6,f,0,8.85749999998,NA
9038,2,0,35,35,nochange,6,f,1,4.63870000007,NA
9038,2,0,36,36,nochange,6,f,1,1674.0625,NA
9038,2,0,37,37,change,6,j,1,1430.7675,NA
9038,2,0,38,38,nochange,6,j,0,1808.1035,NA
9038,2,0,39,39,change,6,j,1,4389.11,NA
9038,2,0,40,40,nochange,6,f,1,4567.3092,3
9038,2,0,41,41,nochange,6,f,1,2143.2667,NA
9038,2,0,42,42,nochange,6,f,1,5.58689999999,NA
9038,2,0,43,43,nochange,6,f,1,10.6853,NA
9038,2,0,44,44,nochange,6,f,1,1028.3757,NA
9038,2,0,45,45,change,6,f,0,8.00089999998,NA
9038,2,0,46,46,nochange,6,f,1,824.4231,NA
9038,2,0,47,47,change,6,f,0,5.88340000005,NA
9038,2,0,48,48,change,6,f,0,7.57159999997,3
9038,2,0,49,49,change,6,j,1,4.66760000004,NA
9038,2,0,50,50,change,6,j,1,3.47389999992,NA
9038,2,0,51,51,nochange,6,j,0,2161.892,NA
9038,2,0,52,52,change,6,j,1,6.02259999997,NA
9038,2,0,53,53,nochange,6,j,0,3.99080000003,NA
9038,2,0,54,54,change,6,j,1,2.95549999998,NA
9038,2,0,55,55,change,6,j,1,10.2871,NA
9038,2,0,56,56,change,6,f,0,5.59600000002,2
9038,2,0,57,57,nochange,6,j,0,11.2273,NA
9038,2,0,58,58,change,6,f,0,6.72899999999,NA
9038,2,0,59,59,change,6,f,0,8.42430000001,NA
9038,2,0,60,60,change,6,f,0,9.47799999994,NA
9039,2,practice,0,1,change,6,j,1,2157.6742,NA
9039,2,practice,0,2,change,6,f,0,1752.5805,NA
9039,2,practice,0,3,nochange,6,j,0,1518.8053,NA
9039,2,practice,0,4,nochange,6,f,1,1413.0029,NA
9039,2,practice,0,5,nochange,6,f,1,1471.3558,NA
9039,2,0,1,1,change,6,f,0,2819.8712,NA
9039,2,0,2,2,nochange,6,f,1,1400.7115,NA
9039,2,0,3,3,nochange,6,f,1,2743.2682,NA
9039,2,0,4,4,change,6,f,0,2062.449,NA
9039,2,0,5,5,change,6,j,1,1339.3551,NA
9039,2,0,6,6,change,6,j,1,1453.2906,NA
9039,2,0,7,7,nochange,6,f,1,1070.4306,NA
9039,2,0,8,8,nochange,6,f,1,2487.0747,1
9039,2,0,9,9,nochange,6,f,1,5.00599999999,NA
9039,2,0,10,10,nochange,6,f,1,2321.7854,NA
9039,2,0,11,11,nochange,6,f,1,1404.5925,NA
9039,2,0,12,12,change,6,f,0,2135.5514,NA
9039,2,0,13,13,nochange,6,f,1,1123.4031,NA
9039,2,0,14,14,change,6,j,1,1962.674,NA
9039,2,0,15,15,change,6,j,1,1266.8453,NA
9039,2,0,16,16,change,6,j,1,4476.2489,2
9039,2,0,17,17,nochange,6,f,1,1163.3949,NA
9039,2,0,18,18,nochange,6,f,1,2713.6911,NA
9039,2,0,19,19,nochange,6,f,1,1623.3244,NA
9039,2,0,20,20,nochange,6,f,1,930.9722,NA
9039,2,0,21,21,change,6,j,1,1289.9563,NA
9039,2,0,22,22,change,6,j,1,927.536,NA
9039,2,0,23,23,change,6,f,0,1635.4945,NA
9039,2,0,24,24,change,6,f,0,1117.3665,3
9039,2,0,25,25,nochange,6,f,1,1007.2857,NA
9039,2,0,26,26,change,6,j,1,1252.7364,NA
9039,2,0,27,27,change,6,j,1,1359.8693,NA
9039,2,0,28,28,nochange,6,f,1,1302.18,NA
9039,2,0,29,29,change,6,j,1,2850.084,NA
9039,2,0,30,30,nochange,6,f,1,1776.9294,NA
9039,2,0,31,31,nochange,6,f,1,2170.0973,NA
9039,2,0,32,32,change,6,f,0,3648.4976,2
9039,2,0,33,33,change,6,f,0,7.2697,NA
9039,2,0,34,34,nochange,6,f,1,1134.1248,NA
9039,2,0,35,35,change,6,j,1,1583.7766,NA
9039,2,0,36,36,nochange,6,f,1,1608.7959,NA
9039,2,0,37,37,change,6,j,1,1034.4962,NA
9039,2,0,38,38,change,6,j,1,1209.4371,NA
9039,2,0,39,39,change,6,j,1,4927.6624,NA
9039,2,0,40,40,change,6,f,0,1287.7359,3
9039,2,0,41,41,nochange,6,f,1,1695.0607,NA
9039,2,0,42,42,change,6,j,1,2711.4265,NA
9039,2,0,43,43,change,6,f,0,1075.0044,NA
9039,2,0,44,44,nochange,6,f,1,1293.6415,NA
9039,2,0,45,45,nochange,6,j,0,1625.4406,NA
9039,2,0,46,46,change,6,f,0,1362.3742,NA
9039,2,0,47,47,nochange,6,f,1,1008.5251,NA
9039,2,0,48,48,nochange,6,j,0,4692.3608,2
9039,2,0,49,49,nochange,6,f,1,1196.09,NA
9039,2,0,50,50,nochange,6,f,1,1027.0447,NA
9039,2,0,51,51,change,6,f,0,1675.0466,NA
9039,2,0,52,52,nochange,6,j,0,1954.8133,NA
9039,2,0,53,53,change,6,f,0,1435.2907,NA
9039,2,0,54,54,change,6,f,0,1442.1698,NA
9039,2,0,55,55,change,6,f,0,3395.6471,NA
9039,2,0,56,56,nochange,6,f,1,1051.539,2
9039,2,0,57,57,change,6,f,0,5.73320000002,NA
9039,2,0,58,58,nochange,6,f,1,3.07050000003,NA
9039,2,0,59,59,nochange,6,f,1,2005.6933,NA
9039,2,0,60,60,nochange,6,f,1,1494.2647,NA
9041,2,practice,0,1,change,6,j,1,1822.8763,NA
9041,2,practice,0,2,change,6,f,0,983.4246,NA
9041,2,practice,0,3,change,6,j,1,2295.1811,NA
9041,2,practice,0,4,change,6,j,1,1749.8252,NA
9041,2,practice,0,5,nochange,6,f,1,882.7595,NA
9041,2,0,1,1,change,6,j,1,2794.7201,NA
9041,2,0,2,2,change,6,j,1,2003.0164,NA
9041,2,0,3,3,change,6,j,1,1225.5432,NA
9041,2,0,4,4,nochange,6,f,1,1055.993,NA
9041,2,0,5,5,change,6,f,0,6014.9723,NA
9041,2,0,6,6,nochange,6,f,1,923.2434,NA
9041,2,0,7,7,nochange,6,f,1,793.7081,NA
9041,2,0,8,8,change,6,f,0,1701.076,1
9041,2,0,9,9,nochange,6,f,1,1392.1681,NA
9041,2,0,10,10,change,6,j,1,913.2535,NA
9041,2,0,11,11,nochange,6,j,0,3931.7886,NA
9041,2,0,12,12,change,6,j,1,1683.1508,NA
9041,2,0,13,13,change,6,f,0,1470.55,NA
9041,2,0,14,14,nochange,6,f,1,1033.1389,NA
9041,2,0,15,15,nochange,6,f,1,1331.6536,NA
9041,2,0,16,16,nochange,6,f,1,1873.9879,1
9041,2,0,17,17,change,6,f,0,1218.904,NA
9041,2,0,18,18,nochange,6,j,0,1331.935,NA
9041,2,0,19,19,nochange,6,f,1,1372.2929,NA
9041,2,0,20,20,change,6,j,1,1502.1122,NA
9041,2,0,21,21,nochange,6,f,1,1099.822,NA
9041,2,0,22,22,change,6,j,1,1191.551,NA
9041,2,0,23,23,change,6,j,1,1182.8991,NA
9041,2,0,24,24,nochange,6,f,1,1288.4217,1
9041,2,0,25,25,nochange,6,f,1,1033.7157,NA
9041,2,0,26,26,nochange,6,f,1,1226.5227,NA
9041,2,0,27,27,nochange,6,f,1,938.3449,NA
9041,2,0,28,28,change,6,j,1,1928.982,NA
9041,2,0,29,29,change,6,j,1,1363.7429,NA
9041,2,0,30,30,change,6,j,1,1723.8504,NA
9041,2,0,31,31,nochange,6,f,1,1881.0057,NA
9041,2,0,32,32,change,6,j,1,1359.467,1
9041,2,0,33,33,change,6,j,1,1515.082,NA
9041,2,0,34,34,change,6,j,1,1013.18,NA
9041,2,0,35,35,nochange,6,j,0,1498.5172,NA
9041,2,0,36,36,nochange,6,f,1,1467.2201,NA
9041,2,0,37,37,nochange,6,f,1,1137.1976,NA
9041,2,0,38,38,nochange,6,f,1,1935.8217,NA
9041,2,0,39,39,change,6,j,1,1318.5619,NA
9041,2,0,40,40,nochange,6,f,1,2320.2134,1
9041,2,0,41,41,change,6,f,0,1215.3506,NA
9041,2,0,42,42,nochange,6,f,1,1889.3068,NA
9041,2,0,43,43,change,6,j,1,1693.3527,NA
9041,2,0,44,44,nochange,6,f,1,1324.9223,NA
9041,2,0,45,45,nochange,6,f,1,1400.6987,NA
9041,2,0,46,46,nochange,6,f,1,1072.1394,NA
9041,2,0,47,47,change,6,j,1,1138.5153,NA
9041,2,0,48,48,change,6,f,0,1320.1463,1
9041,2,0,49,49,nochange,6,f,1,1043.35,NA
9041,2,0,50,50,nochange,6,f,1,950.1342,NA
9041,2,0,51,51,change,6,j,1,1214.5725,NA
9041,2,0,52,52,change,6,j,1,1072.2769,NA
9041,2,0,53,53,change,6,j,1,1021.0815,NA
9041,2,0,54,54,change,6,f,0,4350.3945,NA
9041,2,0,55,55,change,6,j,1,1261.2893,NA
9041,2,0,56,56,change,6,j,1,942.9451,1
9041,2,0,57,57,nochange,6,f,1,330.5244,NA
9041,2,0,58,58,nochange,6,j,0,2645.1829,NA
9041,2,0,59,59,change,6,j,1,1334.8454,NA
9041,2,0,60,60,nochange,6,f,1,2251.8878,NA
9042,2,practice,0,1,nochange,6,f,1,3065.5409,NA
9042,2,practice,0,2,nochange,6,j,0,1292.5806,NA
9042,2,practice,0,3,change,6,j,1,878.1794,NA
9042,2,practice,0,4,change,6,j,1,932.0774,NA
9042,2,practice,0,5,nochange,6,f,1,1318.5557,NA
9042,2,0,1,1,change,6,j,1,1605.2676,NA
9042,2,0,2,2,change,6,f,0,1516.7538,NA
9042,2,0,3,3,change,6,j,1,1081.7583,NA
9042,2,0,4,4,nochange,6,f,1,1236.1636,NA
9042,2,0,5,5,nochange,6,f,1,1291.3713,NA
9042,2,0,6,6,nochange,6,f,1,2437.8737,NA
9042,2,0,7,7,change,6,j,1,1319.2663,NA
9042,2,0,8,8,nochange,6,f,1,1160.2231,1
9042,2,0,9,9,nochange,6,f,1,908.0609,NA
9042,2,0,10,10,change,6,j,1,971.0296,NA
9042,2,0,11,11,change,6,j,1,1042.6937,NA
9042,2,0,12,12,change,6,j,1,1007.2394,NA
9042,2,0,13,13,nochange,6,f,1,2002.2485,NA
9042,2,0,14,14,nochange,6,f,1,998.1788,NA
9042,2,0,15,15,nochange,6,f,1,812.2894,NA
9042,2,0,16,16,nochange,6,f,1,833.1502,1
9042,2,0,17,17,change,6,j,1,895.5908,NA
9042,2,0,18,18,nochange,6,f,1,1649.3726,NA
9042,2,0,19,19,nochange,6,f,1,1774.9478,NA
9042,2,0,20,20,change,6,f,0,1775.1048,NA
9042,2,0,21,21,change,6,j,1,2687.5236,NA
9042,2,0,22,22,change,6,j,1,1105.1933,NA
