subject,session,date,time,screen_size,block,trial,trial_type,set_size,resp,acc,rt,probe_resp
9176,1,09/15/23,16:06,"(1600, 900)",real,46,no-change,6,j,0,1418.8715,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,47,no-change,6,f,1,3077.972,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,48,change,6,j,1,1290.6344,3
9176,1,09/15/23,16:06,"(1600, 900)",real,49,change,6,j,1,862.1741,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,50,no-change,6,j,0,985.4566,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,51,change,6,j,1,2188.4045,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,52,change,6,j,1,1204.5361,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,53,change,6,j,1,1100.2153,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,54,no-change,6,f,1,857.6605,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,55,change,6,j,1,913.8863,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,56,no-change,6,f,1,1646.9094,5
9176,1,09/15/23,16:06,"(1600, 900)",real,57,no-change,6,f,1,1376.7469,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,58,change,6,j,1,2941.4397,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,59,change,6,j,1,2917.5555,NA
9176,1,09/15/23,16:06,"(1600, 900)",real,60,change,6,f,0,1346.9989,NA
9177,1,09/22/23,13:21,"(1600, 900)",practice,0,no-change,6,f,1,1359.9271,NA
9177,1,09/22/23,13:21,"(1600, 900)",practice,0,change,6,j,1,830.5103,NA
9177,1,09/22/23,13:21,"(1600, 900)",practice,0,change,6,j,1,764.6673,NA
9177,1,09/22/23,13:21,"(1600, 900)",practice,0,no-change,6,f,1,704.6505,NA
9177,1,09/22/23,13:21,"(1600, 900)",practice,0,no-change,6,j,0,824.3037,NA
9177,1,09/22/23,13:21,"(1600, 900)",practice,0,change,6,j,1,832.7517,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,1,change,6,j,1,1348.4187,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,2,no-change,6,f,1,891.3517,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,3,change,6,j,1,686.0039,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,4,no-change,6,f,1,816.9224,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,5,no-change,6,f,1,1018.1453,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,6,change,6,j,1,2275.7933,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,7,no-change,6,f,1,2301.9883,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,8,no-change,6,f,1,804.6515,1
9177,1,09/22/23,13:21,"(1600, 900)",real,9,no-change,6,f,1,1055.4522,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,10,no-change,6,f,1,1291.3323,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,11,change,6,f,0,760.1184,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,12,change,6,f,0,1163.8335,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,13,change,6,j,1,921.1633,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,14,change,6,f,0,1038.8718,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,15,change,6,j,1,1015.2998,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,16,change,6,j,1,587.1295,1
9177,1,09/22/23,13:21,"(1600, 900)",real,17,no-change,6,f,1,1025.6739,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,18,change,6,j,1,1389.2657,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,19,no-change,6,f,1,325.1885,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,20,change,6,j,1,510.1622,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,21,no-change,6,f,1,709.6767,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,22,no-change,6,j,0,1207.6885,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,23,change,6,j,1,1165.1143,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,24,change,6,j,1,1312.3073,1
9177,1,09/22/23,13:21,"(1600, 900)",real,25,change,6,j,1,577.9043,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,26,change,6,j,1,904.4692,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,27,no-change,6,f,1,932.7367,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,28,no-change,6,f,1,893.4029,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,29,no-change,6,f,1,806.1356,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,30,no-change,6,f,1,884.3757,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,31,change,6,j,1,1461.6053,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,32,no-change,6,f,1,913.2694,1
9177,1,09/22/23,13:21,"(1600, 900)",real,33,no-change,6,f,1,961.7917,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,34,no-change,6,f,1,726.4654,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,35,no-change,6,f,1,727.5069,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,36,change,6,j,1,745.6176,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,37,change,6,j,1,739.5559,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,38,no-change,6,f,1,670.7663,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,39,change,6,f,0,616.9307,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,40,no-change,6,f,1,608.8763,1
9177,1,09/22/23,13:21,"(1600, 900)",real,41,change,6,j,1,1057.6684,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,42,change,6,j,1,1511.9891,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,43,change,6,f,0,667.2794,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,44,no-change,6,f,1,647.0681,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,45,no-change,6,f,1,1000.7254,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,46,change,6,j,1,730.6044,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,47,change,6,f,0,770.9763,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,48,change,6,f,0,665.6198,1
9177,1,09/22/23,13:21,"(1600, 900)",real,49,change,6,f,0,573.2872,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,50,change,6,f,0,741.9203,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,51,change,6,f,0,634.3992,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,52,change,6,f,0,1243.0513,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,53,no-change,6,f,1,797.5115,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,54,no-change,6,j,0,1149.6995,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,55,change,6,f,0,730.4944,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,56,no-change,6,f,1,829.4233,1
9177,1,09/22/23,13:21,"(1600, 900)",real,57,no-change,6,f,1,523.6113,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,58,no-change,6,f,1,742.5678,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,59,no-change,6,f,1,564.1874,NA
9177,1,09/22/23,13:21,"(1600, 900)",real,60,no-change,6,f,1,709.134,NA
9179,1,10/09/23,10:07,"(1600, 900)",practice,0,no-change,6,f,1,2539.5348,NA
9179,1,10/09/23,10:07,"(1600, 900)",practice,0,no-change,6,f,1,1253.5723,NA
9179,1,10/09/23,10:07,"(1600, 900)",practice,0,change,6,f,0,1008.3728,NA
9179,1,10/09/23,10:07,"(1600, 900)",practice,0,change,6,f,0,1183.5741,NA
9179,1,10/09/23,10:07,"(1600, 900)",practice,0,no-change,6,f,1,988.0736,NA
9179,1,10/09/23,10:07,"(1600, 900)",practice,0,change,6,f,0,1424.5487,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,1,no-change,6,f,1,839.0755,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,2,change,6,j,1,4793.0861,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,3,no-change,6,f,1,906.5763,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,4,no-change,6,f,1,1065.5361,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,5,change,6,j,1,1933.2344,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,6,change,6,j,1,4735.9171,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,7,no-change,6,f,1,1359.9206,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,8,change,6,j,1,1199.4755,1
9179,1,10/09/23,10:07,"(1600, 900)",real,9,no-change,6,f,1,1727.4812,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,10,no-change,6,f,1,906.6988,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,11,no-change,6,f,1,827.4046,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,12,change,6,j,1,1669.4394,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,13,change,6,j,1,1201.6068,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,14,no-change,6,f,1,868.4019,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,15,no-change,6,f,1,823.921,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,16,no-change,6,f,1,919.6083,1
9179,1,10/09/23,10:07,"(1600, 900)",real,17,change,6,j,1,1586.9421,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,18,no-change,6,f,1,1374.9596,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,19,no-change,6,j,0,876.0608,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,20,change,6,j,1,1147.3688,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,21,change,6,j,1,1223.2813,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,22,change,6,j,1,1238.4934,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,23,change,6,j,1,1990.4972,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,24,no-change,6,f,1,712.3768,2
9179,1,10/09/23,10:07,"(1600, 900)",real,25,no-change,6,f,1,1974.666,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,26,no-change,6,f,1,1886.2935,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,27,change,6,j,1,1260.4866,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,28,no-change,6,f,1,1131.2347,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,29,no-change,6,f,1,1432.1779,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,30,no-change,6,f,1,1107.5263,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,31,no-change,6,f,1,1071.2338,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,32,no-change,6,f,1,1364.3512,1
9179,1,10/09/23,10:07,"(1600, 900)",real,33,change,6,f,0,1920.6367,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,34,change,6,j,1,911.7309,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,35,change,6,f,0,1151.7291,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,36,change,6,f,0,1599.4467,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,37,change,6,j,1,935.1398,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,38,change,6,j,1,1546.6043,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,39,no-change,6,j,0,4661.7689,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,40,no-change,6,f,1,867.4792,1
9179,1,10/09/23,10:07,"(1600, 900)",real,41,no-change,6,f,1,1094.964,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,42,no-change,6,f,1,808.6266,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,43,change,6,f,0,1077.8225,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,44,change,6,j,1,2503.7624,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,45,no-change,6,f,1,2067.6312,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,46,no-change,6,f,1,780.1932,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,47,no-change,6,f,1,640.5177,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,48,change,6,j,1,3726.458,2
9179,1,10/09/23,10:07,"(1600, 900)",real,49,no-change,6,f,1,1099.7373,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,50,change,6,j,1,2372.0369,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,51,change,6,j,1,1003.421,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,52,change,6,j,1,3148.0642,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,53,change,6,f,0,1295.6164,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,54,change,6,f,0,1921.2002,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,55,change,6,f,0,1779.2147,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,56,change,6,j,1,2583.03,2
9179,1,10/09/23,10:07,"(1600, 900)",real,57,change,6,f,0,2672.5678,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,58,change,6,j,1,1013.1335,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,59,no-change,6,f,1,1096.1593,NA
9179,1,10/09/23,10:07,"(1600, 900)",real,60,no-change,6,f,1,3082.7986,NA
9180,1,10/09/23,09:55,"(1600, 900)",practice,0,change,6,j,1,2562.7439,NA
9180,1,10/09/23,09:55,"(1600, 900)",practice,0,no-change,6,f,1,2016.9784,NA
9180,1,10/09/23,09:55,"(1600, 900)",practice,0,no-change,6,f,1,2615.2438,NA
9180,1,10/09/23,09:55,"(1600, 900)",practice,0,change,6,j,1,1139.7185,NA
9180,1,10/09/23,09:55,"(1600, 900)",practice,0,no-change,6,f,1,1492.7745,NA
9180,1,10/09/23,09:55,"(1600, 900)",practice,0,change,6,j,1,1481.2201,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,1,change,6,f,0,1875.7398,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,2,no-change,6,f,1,7421.6146,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,3,change,6,j,1,1853.6152,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,4,change,6,j,1,2106.1129,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,5,change,6,j,1,1157.8712,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,6,no-change,6,f,1,1931.7075,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,7,no-change,6,f,1,4920.7904,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,8,no-change,6,f,1,2972.1536,1
9180,1,10/09/23,09:55,"(1600, 900)",real,9,no-change,6,f,1,1118.2441,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,10,no-change,6,f,1,1106.7789,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,11,change,6,f,0,1545.9894,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,12,change,6,j,1,1354.7184,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,13,change,6,j,1,1353.8474,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,14,no-change,6,f,1,2520.5808,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,15,no-change,6,j,0,1553.4645,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,16,no-change,6,j,0,1547.7981,1
9180,1,10/09/23,09:55,"(1600, 900)",real,17,no-change,6,f,1,1405.5534,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,18,no-change,6,f,1,2005.8095,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,19,no-change,6,f,1,1201.9093,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,20,no-change,6,f,1,1197.9034,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,21,change,6,f,0,3446.2458,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,22,change,6,j,1,1038.9984,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,23,change,6,j,1,1791.1098,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,24,no-change,6,f,1,4785.3925,1
9180,1,10/09/23,09:55,"(1600, 900)",real,25,change,6,f,0,2073.8065,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,26,no-change,6,f,1,1751.6533,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,27,no-change,6,f,1,1471.4851,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,28,change,6,f,0,1534.975,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,29,no-change,6,f,1,1284.9733,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,30,no-change,6,f,1,1013.4157,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,31,no-change,6,f,1,1887.6936,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,32,change,6,j,1,1643.4021,1
9180,1,10/09/23,09:55,"(1600, 900)",real,33,change,6,j,1,3326.8775,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,34,change,6,j,1,4819.199,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,35,change,6,f,0,1635.2479,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,36,change,6,j,1,1066.4488,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,37,no-change,6,j,0,1192.7735,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,38,no-change,6,f,1,1077.2949,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,39,change,6,j,1,1483.5523,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,40,no-change,6,f,1,1223.611,1
9180,1,10/09/23,09:55,"(1600, 900)",real,41,no-change,6,f,1,1371.9214,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,42,no-change,6,f,1,949.526,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,43,change,6,j,1,1713.9607,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,44,no-change,6,f,1,1032.4323,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,45,change,6,j,1,1451.053,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,46,change,6,j,1,6094.5577,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,47,change,6,j,1,2796.1987,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,48,change,6,j,1,1179.4186,1
9180,1,10/09/23,09:55,"(1600, 900)",real,49,change,6,f,0,1088.2212,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,50,no-change,6,f,1,1553.1923,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,51,no-change,6,f,1,2202.2302,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,52,no-change,6,f,1,2040.3763,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,53,change,6,j,1,2586.9195,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,54,change,6,j,1,4512.9354,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,55,change,6,f,0,4206.02,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,56,change,6,f,0,4595.5881,1
9180,1,10/09/23,09:55,"(1600, 900)",real,57,no-change,6,f,1,1026.0588,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,58,no-change,6,f,1,1030.8516,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,59,change,6,f,0,4483.1338,NA
9180,1,10/09/23,09:55,"(1600, 900)",real,60,change,6,j,1,3274.4397,NA
9181,1,10/09/23,13:01,"(1600, 900)",practice,0,no-change,6,j,0,1217.3396,NA
9181,1,10/09/23,13:01,"(1600, 900)",practice,0,change,6,f,0,646.0074,NA
9181,1,10/09/23,13:01,"(1600, 900)",practice,0,no-change,6,f,1,1798.4341,NA
9181,1,10/09/23,13:01,"(1600, 900)",practice,0,change,6,j,1,1710.4064,NA
9181,1,10/09/23,13:01,"(1600, 900)",practice,0,change,6,j,1,1424.3167,NA
9181,1,10/09/23,13:01,"(1600, 900)",practice,0,no-change,6,f,1,1597.5503,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,1,no-change,6,f,1,1498.4971,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,2,no-change,6,f,1,981.6691,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,3,change,6,j,1,1193.0828,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,4,no-change,6,j,0,1605.3005,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,5,change,6,j,1,2517.46,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,6,change,6,j,1,850.4573,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,7,change,6,j,1,796.3745,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,8,no-change,6,j,0,1090.5671,5
9181,1,10/09/23,13:01,"(1600, 900)",real,9,no-change,6,j,0,1046.1386,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,10,no-change,6,j,0,726.9333,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,11,change,6,j,1,1068.8,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,12,no-change,6,f,1,785.5286,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,13,no-change,6,j,0,825.5076,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,14,change,6,j,1,1098.9825,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,15,change,6,f,0,1638.6099,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,16,change,6,f,0,3215.0044,5
9181,1,10/09/23,13:01,"(1600, 900)",real,17,change,6,f,0,1025.9959,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,18,change,6,j,1,800.3732,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,19,no-change,6,f,1,959.3734,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,20,no-change,6,f,1,866.5223,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,21,no-change,6,f,1,953.7193,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,22,no-change,6,f,1,777.2771,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,23,change,6,j,1,1671.2897,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,24,no-change,6,j,0,601.4877,5
9181,1,10/09/23,13:01,"(1600, 900)",real,25,change,6,j,1,890.5299,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,26,change,6,j,1,1015.6309,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,27,no-change,6,j,0,806.0131,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,28,no-change,6,j,0,1113.6584,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,29,change,6,j,1,955.7373,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,30,no-change,6,f,1,1390.5317,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,31,no-change,6,j,0,1023.3564,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,32,no-change,6,j,0,881.1821,5
9181,1,10/09/23,13:01,"(1600, 900)",real,33,no-change,6,f,1,1450.7614,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,34,change,6,f,0,1401.8608,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,35,no-change,6,f,1,1041.5875,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,36,change,6,j,1,853.3979,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,37,no-change,6,f,1,1515.0084,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,38,no-change,6,f,1,1125.6859,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,39,no-change,6,f,1,1298.3181,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,40,no-change,6,j,0,1707.4183,2
9181,1,10/09/23,13:01,"(1600, 900)",real,41,change,6,j,1,919.6066,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,42,change,6,j,1,861.2533,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,43,no-change,6,j,0,1089.365,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,44,change,6,j,1,778.5679,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,45,change,6,j,1,797.4187,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,46,no-change,6,j,0,1858.4772,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,47,change,6,j,1,1130.1778,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,48,no-change,6,j,0,982.3965,5
9181,1,10/09/23,13:01,"(1600, 900)",real,49,change,6,j,1,2113.6643,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,50,change,6,j,1,1191.567,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,51,no-change,6,j,0,1926.0492,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,52,no-change,6,f,1,1406.6794,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,53,change,6,j,1,814.0547,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,54,change,6,j,1,1342.765,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,55,change,6,j,1,846.9815,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,56,change,6,j,1,923.6861,5
9181,1,10/09/23,13:01,"(1600, 900)",real,57,change,6,j,1,763.4972,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,58,change,6,j,1,1820.2445,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,59,change,6,j,1,1244.7223,NA
9181,1,10/09/23,13:01,"(1600, 900)",real,60,no-change,6,j,0,2034.6189,NA
9182,1,10/09/23,13:06,"(1600, 900)",practice,0,no-change,6,f,1,2866.5077,NA
9182,1,10/09/23,13:06,"(1600, 900)",practice,0,change,6,j,1,1223.0051,NA
9182,1,10/09/23,13:06,"(1600, 900)",practice,0,no-change,6,f,1,1941.9268,NA
9182,1,10/09/23,13:06,"(1600, 900)",practice,0,change,6,j,1,2194.0525,NA
9182,1,10/09/23,13:06,"(1600, 900)",practice,0,no-change,6,f,1,3959.076,NA
9182,1,10/09/23,13:06,"(1600, 900)",practice,0,change,6,j,1,2455.0423,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,1,no-change,6,j,0,1880.0173,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,2,no-change,6,f,1,1352.1515,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,3,no-change,6,f,1,2566.7694,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,4,change,6,j,1,1452.7133,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,5,no-change,6,j,0,3045.7188,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,6,no-change,6,j,0,1120.6588,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,7,no-change,6,f,1,2691.9762,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,8,change,6,j,1,1238.1947,1
9182,1,10/09/23,13:06,"(1600, 900)",real,9,no-change,6,f,1,4.80979999999,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,10,change,6,j,1,4793.1227,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,11,no-change,6,f,1,1965.3951,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,12,no-change,6,f,1,4043.7895,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,13,change,6,j,1,1588.2953,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,14,no-change,6,f,1,5902.0757,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,15,no-change,6,f,1,10114.1406,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,16,no-change,6,f,1,2034.2007,1
9182,1,10/09/23,13:06,"(1600, 900)",real,17,no-change,6,f,1,1888.07,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,18,change,6,f,0,5063.6591,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,19,no-change,6,f,1,1599.4915,NA
9182,1,10/09/23,13:06,"(1600, 900)",real,20,change,6,f,0,2299.3757,NA
