subject,session,date,time,block,trial,delay,acc,rt,target_side,V11,V12
9151,2,09/26/23,12:20,antisaccade,4,2000,0,583.4335,left,NA,
9151,2,09/26/23,12:20,antisaccade,5,3000,1,607.1543,right,NA,
9151,2,09/26/23,12:20,antisaccade,6,3000,1,499.8602,right,NA,
9151,2,09/26/23,12:20,antisaccade,7,3000,1,614.67,right,NA,
9151,2,09/26/23,12:20,antisaccade,8,3000,1,617.0618,right,NA,
9151,2,09/26/23,12:20,antisaccade,9,2000,0,1878.8143,right,NA,
9151,2,09/26/23,12:20,antisaccade,10,3000,0,818.5979,left,NA,
9151,2,09/26/23,12:20,antisaccade,11,2000,0,974.3164,right,NA,
9151,2,09/26/23,12:20,antisaccade,12,2000,1,957.9295,right,NA,
9151,2,09/26/23,12:20,antisaccade,13,3000,0,1808.8896,left,NA,
9151,2,09/26/23,12:20,antisaccade,14,2000,0,1105.0822,left,NA,
9151,2,09/26/23,12:20,antisaccade,15,3000,0,1259.3309,right,NA,
9151,2,09/26/23,12:20,antisaccade,16,2000,1,2132.1132,right,NA,
9151,2,09/26/23,12:20,antisaccade,17,3000,1,706.594,right,NA,
9151,2,09/26/23,12:20,antisaccade,18,3000,0,2080.0689,right,NA,
9151,2,09/26/23,12:20,antisaccade,19,2000,1,1698.4995,left,NA,
9151,2,09/26/23,12:20,antisaccade,20,2000,1,637.1165,left,NA,
9151,2,09/26/23,12:20,antisaccade,21,3000,1,618.2467,left,NA,
9151,2,09/26/23,12:20,antisaccade,22,2000,0,2025.1893,right,NA,
9151,2,09/26/23,12:20,antisaccade,23,2000,1,663.4328,left,NA,
9151,2,09/26/23,12:20,antisaccade,24,2000,1,955.5956,right,NA,
9151,2,09/26/23,12:20,antisaccade,25,3000,0,1642.2066,left,NA,
9151,2,09/26/23,12:20,antisaccade,26,3000,1,1457.1218,left,NA,
9151,2,09/26/23,12:20,antisaccade,27,2000,1,2154.225,right,NA,
9151,2,09/26/23,12:20,antisaccade,28,2000,0,108.907,right,NA,
9151,2,09/26/23,12:20,antisaccade,29,3000,0,114.5853,right,NA,
9151,2,09/26/23,12:20,antisaccade,30,2000,0,166.9043,left,NA,
9151,2,09/26/23,12:20,antisaccade,31,2000,0,111.4457,right,NA,
9151,2,09/26/23,12:20,antisaccade,32,2000,1,190.372,left,NA,
9151,2,09/26/23,12:20,antisaccade,33,3000,1,112.6698,right,NA,
9151,2,09/26/23,12:20,antisaccade,34,2000,0,113.0955,right,NA,
9151,2,09/26/23,12:20,antisaccade,35,2000,0,173.9748,left,NA,
9151,2,09/26/23,12:20,antisaccade,36,3000,1,112.3374,right,NA,
9151,2,09/26/23,12:20,antisaccade,37,2000,1,177.8293,left,NA,
9151,2,09/26/23,12:20,antisaccade,38,3000,0,107.2034,right,NA,
9151,2,09/26/23,12:20,antisaccade,39,3000,0,179.4795,left,NA,
9151,2,09/26/23,12:20,antisaccade,40,2000,0,118.3972,right,NA,
9151,2,09/26/23,12:20,antisaccade,41,3000,0,109.9784,right,NA,
9151,2,09/26/23,12:20,antisaccade,42,3000,1,116.7349,right,NA,
9151,2,09/26/23,12:20,antisaccade,43,3000,0,176.5575,left,NA,
9151,2,09/26/23,12:20,antisaccade,44,3000,1,114.2931,right,NA,
9151,2,09/26/23,12:20,antisaccade,45,2000,0,115.3495,right,NA,
9151,2,09/26/23,12:20,antisaccade,46,3000,0,112.0827,right,NA,
9151,2,09/26/23,12:20,antisaccade,47,2000,0,109.2453,right,NA,
9151,2,09/26/23,12:20,antisaccade,48,3000,0,109.6266,right,NA,
9151,2,09/26/23,12:20,antisaccade,49,2000,0,166.4577,left,NA,
9151,2,09/26/23,12:20,antisaccade,50,2000,1,176.9498,left,NA,
9151,2,09/26/23,12:20,antisaccade,51,3000,0,113.0624,right,NA,
9151,2,09/26/23,12:20,antisaccade,52,3000,1,169.6303,left,NA,
9151,2,09/26/23,12:20,antisaccade,53,2000,0,172.1521,left,NA,
9151,2,09/26/23,12:20,antisaccade,54,2000,0,115.7378,right,NA,
9151,2,09/26/23,12:20,antisaccade,55,2000,0,182.1605,left,NA,
9151,2,09/26/23,12:20,antisaccade,56,2000,1,112.7794,right,NA,
9151,2,09/26/23,12:20,antisaccade,57,3000,0,173.7297,left,NA,
9151,2,09/26/23,12:20,antisaccade,58,2000,1,173.286,left,NA,
9151,2,09/26/23,12:20,antisaccade,59,2000,1,117.2923,right,NA,
9151,2,09/26/23,12:20,antisaccade,60,2000,1,113.9046,right,NA,
9152,2,09/26/23,15:40,slow_practice,1,2000,1,2485.555,left,NA,
9152,2,09/26/23,15:40,slow_practice,2,3000,1,2209.7488,left,NA,
9152,2,09/26/23,15:40,slow_practice,3,2000,0,1617.2585,right,NA,
9152,2,09/26/23,15:40,slow_practice,4,2000,1,1161.1697,left,NA,
9152,2,09/26/23,15:40,slow_practice,5,2000,1,914.0404,right,NA,
9152,2,09/26/23,15:40,slow_practice,6,2000,0,1294.2353,right,NA,
9152,2,09/26/23,15:40,slow_practice,7,2000,1,1501.6964,right,NA,
9152,2,09/26/23,15:40,slow_practice,8,2000,1,693.5171,left,NA,
9152,2,09/26/23,15:40,fast_practice,1,3000,1,747.2593,,NA,right
9152,2,09/26/23,15:40,fast_practice,2,2000,1,712.2136,,NA,left
9152,2,09/26/23,15:40,fast_practice,3,3000,1,724.2081,,NA,left
9152,2,09/26/23,15:40,fast_practice,4,3000,1,1044.1924,,NA,right
9152,2,09/26/23,15:40,fast_practice,5,3000,1,1347.8888,,NA,right
9152,2,09/26/23,15:40,fast_practice,6,2000,1,744.654,,NA,left
9152,2,09/26/23,15:40,fast_practice,7,3000,1,1209.4431,,NA,right
9152,2,09/26/23,15:40,fast_practice,8,3000,1,686.9232,,NA,right
9152,2,09/26/23,15:40,fast_practice,9,2000,1,685.4448,,NA,right
9152,2,09/26/23,15:40,fast_practice,10,3000,1,976.8882,,NA,right
9152,2,09/26/23,15:40,fast_practice,11,2000,1,1071.1979,,NA,right
9152,2,09/26/23,15:40,fast_practice,12,3000,0,883.5685,,NA,right
9152,2,09/26/23,15:40,fast_practice,13,2000,1,732.7662,,NA,right
9152,2,09/26/23,15:40,fast_practice,14,2000,1,1139.5594,,NA,left
9152,2,09/26/23,15:40,fast_practice,15,3000,1,807.9007,,NA,right
9152,2,09/26/23,15:40,fast_practice,16,3000,1,881.6258,,NA,right
9152,2,09/26/23,15:40,antisaccade,1,2000,1,1830.8579,left,NA,
9152,2,09/26/23,15:40,antisaccade,2,2000,1,630.2867,right,NA,
9152,2,09/26/23,15:40,antisaccade,3,2000,0,1290.0492,left,NA,
9152,2,09/26/23,15:40,antisaccade,4,3000,1,1055.1884,right,NA,
9152,2,09/26/23,15:40,antisaccade,5,3000,1,2674.5672,left,NA,
9152,2,09/26/23,15:40,antisaccade,6,3000,1,1351.0182,left,NA,
9152,2,09/26/23,15:40,antisaccade,7,2000,1,619.7849,left,NA,
9152,2,09/26/23,15:40,antisaccade,8,3000,0,919.1971,right,NA,
9152,2,09/26/23,15:40,antisaccade,9,2000,1,740.0408,left,NA,
9152,2,09/26/23,15:40,antisaccade,10,3000,1,1046.5024,left,NA,
9152,2,09/26/23,15:40,antisaccade,11,3000,1,577.9407,left,NA,
9152,2,09/26/23,15:40,antisaccade,12,2000,1,722.1799,right,NA,
9152,2,09/26/23,15:40,antisaccade,13,2000,1,1243.6799,right,NA,
9152,2,09/26/23,15:40,antisaccade,14,2000,1,690.3046,right,NA,
9152,2,09/26/23,15:40,antisaccade,15,2000,1,542.9611,right,NA,
9152,2,09/26/23,15:40,antisaccade,16,3000,1,886.5185,right,NA,
9152,2,09/26/23,15:40,antisaccade,17,3000,1,728.222,left,NA,
9152,2,09/26/23,15:40,antisaccade,18,2000,1,548.2379,left,NA,
9152,2,09/26/23,15:40,antisaccade,19,2000,1,613.59,left,NA,
9152,2,09/26/23,15:40,antisaccade,20,2000,1,3308.431,left,NA,
9152,2,09/26/23,15:40,antisaccade,21,3000,1,550.9522,right,NA,
9152,2,09/26/23,15:40,antisaccade,22,3000,0,1698.8364,right,NA,
9152,2,09/26/23,15:40,antisaccade,23,2000,1,523.2738,left,NA,
9152,2,09/26/23,15:40,antisaccade,24,3000,1,447.6636,left,NA,
9152,2,09/26/23,15:40,antisaccade,25,3000,1,498.4654,left,NA,
9152,2,09/26/23,15:40,antisaccade,26,3000,0,3634.154,right,NA,
9152,2,09/26/23,15:40,antisaccade,27,2000,0,1531.3279,left,NA,
9152,2,09/26/23,15:40,antisaccade,28,2000,1,706.3809,left,NA,
9152,2,09/26/23,15:40,antisaccade,29,3000,0,701.9207,right,NA,
9152,2,09/26/23,15:40,antisaccade,30,3000,1,625.1803,left,NA,
9152,2,09/26/23,15:40,antisaccade,31,3000,0,992.1312,left,NA,
9152,2,09/26/23,15:40,antisaccade,32,3000,1,966.7236,left,NA,
9152,2,09/26/23,15:40,antisaccade,33,2000,1,1597.0549,right,NA,
9152,2,09/26/23,15:40,antisaccade,34,2000,0,10658.1772,left,NA,
9152,2,09/26/23,15:40,antisaccade,35,3000,1,1094.4229,right,NA,
9152,2,09/26/23,15:40,antisaccade,36,3000,1,1224.1121,right,NA,
9152,2,09/26/23,15:40,antisaccade,37,2000,0,12076.0936,right,NA,
9152,2,09/26/23,15:40,antisaccade,38,2000,1,1346.3163,right,NA,
9152,2,09/26/23,15:40,antisaccade,39,2000,1,571.6163,right,NA,
9152,2,09/26/23,15:40,antisaccade,40,3000,0,8682.8502,right,NA,
9152,2,09/26/23,15:40,antisaccade,41,2000,1,621.9939,right,NA,
9152,2,09/26/23,15:40,antisaccade,42,2000,0,6442.6727,left,NA,
9152,2,09/26/23,15:40,antisaccade,43,3000,0,958.0651,left,NA,
9152,2,09/26/23,15:40,antisaccade,44,2000,1,8766.8661,right,NA,
9152,2,09/26/23,15:40,antisaccade,45,3000,0,968.5765,right,NA,
9152,2,09/26/23,15:40,antisaccade,46,2000,0,1553.6686,left,NA,
9152,2,09/26/23,15:40,antisaccade,47,2000,0,5571.7837,right,NA,
9152,2,09/26/23,15:40,antisaccade,48,2000,0,2847.9922,left,NA,
9152,2,09/26/23,15:40,antisaccade,49,2000,0,10014.8183,left,NA,
9152,2,09/26/23,15:40,antisaccade,50,2000,0,8143.1004,left,NA,
9152,2,09/26/23,15:40,antisaccade,51,2000,1,2006.0497,right,NA,
9152,2,09/26/23,15:40,antisaccade,52,3000,1,1709.7476,left,NA,
9152,2,09/26/23,15:40,antisaccade,53,2000,1,1558.619,right,NA,
9152,2,09/26/23,15:40,antisaccade,54,2000,0,1613.443,right,NA,
9152,2,09/26/23,15:40,antisaccade,55,3000,1,7052.8428,right,NA,
9152,2,09/26/23,15:40,antisaccade,56,2000,1,10762.0633,right,NA,
9152,2,09/26/23,15:40,antisaccade,57,2000,0,64848.6518,right,NA,
9152,2,09/26/23,15:40,antisaccade,58,3000,1,503.5694,left,NA,
9152,2,09/26/23,15:40,antisaccade,59,2000,0,876.0148,right,NA,
9152,2,09/26/23,15:40,antisaccade,60,3000,0,6995.4792,right,NA,
9153,2,09/26/23,15:40,slow_practice,1,2000,1,106.387,right,NA,
9153,2,09/26/23,15:40,slow_practice,2,2000,0,941.6177,left,NA,
9153,2,09/26/23,15:40,slow_practice,3,2000,1,767.7957,right,NA,
9153,2,09/26/23,15:40,slow_practice,4,3000,1,735.1274,left,NA,
9153,2,09/26/23,15:40,slow_practice,5,3000,0,710.8858,right,NA,
9153,2,09/26/23,15:40,slow_practice,6,3000,0,574.8151,left,NA,
9153,2,09/26/23,15:40,slow_practice,7,3000,1,572.8492,right,NA,
9153,2,09/26/23,15:40,slow_practice,8,3000,0,558.9671,right,NA,
9153,2,09/26/23,15:40,fast_practice,1,2000,0,569.0496,,NA,left
9153,2,09/26/23,15:40,fast_practice,2,2000,1,569.0925,,NA,right
9153,2,09/26/23,15:40,fast_practice,3,3000,1,445.6477,,NA,right
9153,2,09/26/23,15:40,fast_practice,4,2000,0,493.7387,,NA,left
9153,2,09/26/23,15:40,fast_practice,5,3000,1,515.1078,,NA,right
9153,2,09/26/23,15:40,fast_practice,6,2000,1,329.4782,,NA,left
9153,2,09/26/23,15:40,fast_practice,7,3000,1,450.5905,,NA,right
9153,2,09/26/23,15:40,fast_practice,8,3000,0,553.7269,,NA,right
9153,2,09/26/23,15:40,fast_practice,9,2000,0,564.9187,,NA,left
9153,2,09/26/23,15:40,fast_practice,10,2000,1,569.0766,,NA,left
9153,2,09/26/23,15:40,fast_practice,11,3000,1,626.5972,,NA,left
9153,2,09/26/23,15:40,fast_practice,12,2000,1,510.4026,,NA,left
9153,2,09/26/23,15:40,fast_practice,13,3000,1,632.5465,,NA,left
9153,2,09/26/23,15:40,fast_practice,14,3000,0,1296.0727,,NA,right
9153,2,09/26/23,15:40,fast_practice,15,2000,0,685.4467,,NA,left
9153,2,09/26/23,15:40,fast_practice,16,3000,0,544.5372,,NA,left
9153,2,09/26/23,15:40,antisaccade,1,3000,1,480.9455,right,NA,
9153,2,09/26/23,15:40,antisaccade,2,3000,0,599.1383,right,NA,
9153,2,09/26/23,15:40,antisaccade,3,2000,1,441.6276,left,NA,
9153,2,09/26/23,15:40,antisaccade,4,2000,1,644.7014,right,NA,
9153,2,09/26/23,15:40,antisaccade,5,2000,0,442.2567,left,NA,
9153,2,09/26/23,15:40,antisaccade,6,3000,0,485.0215,right,NA,
9153,2,09/26/23,15:40,antisaccade,7,2000,0,626.0945,left,NA,
9153,2,09/26/23,15:40,antisaccade,8,3000,1,419.2414,left,NA,
9153,2,09/26/23,15:40,antisaccade,9,2000,0,570.2298,right,NA,
9153,2,09/26/23,15:40,antisaccade,10,2000,1,586.9092,right,NA,
9153,2,09/26/23,15:40,antisaccade,11,2000,1,652.6508,right,NA,
9153,2,09/26/23,15:40,antisaccade,12,3000,1,462.4327,left,NA,
9153,2,09/26/23,15:40,antisaccade,13,3000,0,445.2231,left,NA,
9153,2,09/26/23,15:40,antisaccade,14,2000,0,503.1226,left,NA,
9153,2,09/26/23,15:40,antisaccade,15,2000,1,483.3227,left,NA,
9153,2,09/26/23,15:40,antisaccade,16,2000,0,579.7403,left,NA,
9153,2,09/26/23,15:40,antisaccade,17,3000,0,557.5757,left,NA,
9153,2,09/26/23,15:40,antisaccade,18,3000,1,404.4047,left,NA,
9153,2,09/26/23,15:40,antisaccade,19,3000,1,568.4184,left,NA,
9153,2,09/26/23,15:40,antisaccade,20,2000,0,578.2373,right,NA,
9153,2,09/26/23,15:40,antisaccade,21,2000,1,448.4671,right,NA,
9153,2,09/26/23,15:40,antisaccade,22,3000,1,491.0892,right,NA,
9153,2,09/26/23,15:40,antisaccade,23,2000,0,453.5465,right,NA,
9153,2,09/26/23,15:40,antisaccade,24,2000,1,1297.7517,right,NA,
9153,2,09/26/23,15:40,antisaccade,25,3000,1,509.9262,right,NA,
9153,2,09/26/23,15:40,antisaccade,26,2000,0,539.3947,right,NA,
9153,2,09/26/23,15:40,antisaccade,27,2000,1,599.7841,left,NA,
9153,2,09/26/23,15:40,antisaccade,28,3000,0,629.7611,left,NA,
9153,2,09/26/23,15:40,antisaccade,29,3000,0,721.4005,left,NA,
9153,2,09/26/23,15:40,antisaccade,30,3000,1,692.3677,right,NA,
9153,2,09/26/23,15:40,antisaccade,31,3000,1,607.4175,right,NA,
9153,2,09/26/23,15:40,antisaccade,32,2000,1,574.9011,left,NA,
9153,2,09/26/23,15:40,antisaccade,33,2000,0,454.1569,left,NA,
9153,2,09/26/23,15:40,antisaccade,34,3000,0,635.7669,left,NA,
9153,2,09/26/23,15:40,antisaccade,35,3000,0,546.8691,right,NA,
9153,2,09/26/23,15:40,antisaccade,36,2000,1,583.8271,right,NA,
9153,2,09/26/23,15:40,antisaccade,37,3000,0,669.6778,left,NA,
9153,2,09/26/23,15:40,antisaccade,38,3000,1,111.0006,right,NA,
9153,2,09/26/23,15:40,antisaccade,39,2000,0,168.5624,left,NA,
9153,2,09/26/23,15:40,antisaccade,40,2000,1,167.4892,left,NA,
9153,2,09/26/23,15:40,antisaccade,41,3000,1,169.2008,left,NA,
9153,2,09/26/23,15:40,antisaccade,42,3000,0,163.9126,left,NA,
9153,2,09/26/23,15:40,antisaccade,43,3000,1,168.8376,left,NA,
9153,2,09/26/23,15:40,antisaccade,44,2000,1,111.3785,right,NA,
9153,2,09/26/23,15:40,antisaccade,45,2000,1,111.6854,right,NA,
9153,2,09/26/23,15:40,antisaccade,46,2000,1,112.6968,right,NA,
9153,2,09/26/23,15:40,antisaccade,47,2000,1,169.0903,left,NA,
9153,2,09/26/23,15:40,antisaccade,48,3000,1,173.9703,left,NA,
9153,2,09/26/23,15:40,antisaccade,49,2000,0,167.1458,left,NA,
9153,2,09/26/23,15:40,antisaccade,50,3000,1,113.8625,right,NA,
9153,2,09/26/23,15:40,antisaccade,51,2000,1,108.284,right,NA,
9153,2,09/26/23,15:40,antisaccade,52,3000,1,116.0493,right,NA,
9153,2,09/26/23,15:40,antisaccade,53,2000,0,107.238,right,NA,
9153,2,09/26/23,15:40,antisaccade,54,3000,1,168.9239,left,NA,
9153,2,09/26/23,15:40,antisaccade,55,2000,1,108.5829,right,NA,
9153,2,09/26/23,15:40,antisaccade,56,3000,1,170.3585,left,NA,
9153,2,09/26/23,15:40,antisaccade,57,2000,0,170.3709,left,NA,
9153,2,09/26/23,15:40,antisaccade,58,3000,1,113.3377,right,NA,
9153,2,09/26/23,15:40,antisaccade,59,3000,0,166.6616,left,NA,
9153,2,09/26/23,15:40,antisaccade,60,3000,1,113.3186,right,NA,
9154,2,09/27/23,09:34,slow_practice,1,3000,0,2177.9237,right,NA,
9154,2,09/27/23,09:34,slow_practice,2,2000,1,1924.9538,right,NA,
9154,2,09/27/23,09:34,slow_practice,3,2000,1,932.1635,left,NA,
9154,2,09/27/23,09:34,slow_practice,4,3000,1,901.0334,left,NA,
9154,2,09/27/23,09:34,slow_practice,5,2000,1,924.2067,left,NA,
9154,2,09/27/23,09:34,slow_practice,6,2000,1,961.5866,right,NA,
9154,2,09/27/23,09:34,slow_practice,7,2000,0,630.8443,right,NA,
9154,2,09/27/23,09:34,slow_practice,8,2000,1,555.9152,left,NA,
9154,2,09/27/23,09:34,fast_practice,1,3000,0,806.6643,,NA,right
9154,2,09/27/23,09:34,fast_practice,2,3000,1,764.4912,,NA,right
9154,2,09/27/23,09:34,fast_practice,3,2000,1,638.9712,,NA,left
9154,2,09/27/23,09:34,fast_practice,4,3000,1,609.2082,,NA,right
9154,2,09/27/23,09:34,fast_practice,5,2000,1,624.1033,,NA,left
9154,2,09/27/23,09:34,fast_practice,6,3000,1,582.5492,,NA,left
9154,2,09/27/23,09:34,fast_practice,7,2000,1,743.9324,,NA,right
9154,2,09/27/23,09:34,fast_practice,8,3000,1,518.5129,,NA,left
9154,2,09/27/23,09:34,fast_practice,9,3000,1,572.9278,,NA,right
9154,2,09/27/23,09:34,fast_practice,10,2000,1,537.7081,,NA,right
9154,2,09/27/23,09:34,fast_practice,11,2000,0,647.7911,,NA,right
9154,2,09/27/23,09:34,fast_practice,12,3000,1,600.0767,,NA,left
9154,2,09/27/23,09:34,fast_practice,13,3000,0,669.6155,,NA,right
9154,2,09/27/23,09:34,fast_practice,14,2000,0,884.6006,,NA,left
9154,2,09/27/23,09:34,fast_practice,15,2000,1,588.7844,,NA,right
9154,2,09/27/23,09:34,fast_practice,16,3000,1,504.7862,,NA,right
9154,2,09/27/23,09:34,antisaccade,1,2000,1,624.8809,left,NA,
9154,2,09/27/23,09:34,antisaccade,2,3000,1,562.9642,left,NA,
9154,2,09/27/23,09:34,antisaccade,3,2000,1,558.7429,left,NA,
9154,2,09/27/23,09:34,antisaccade,4,3000,1,507.8067,left,NA,
9154,2,09/27/23,09:34,antisaccade,5,3000,1,872.7552,right,NA,
9154,2,09/27/23,09:34,antisaccade,6,3000,1,615.078,right,NA,
9154,2,09/27/23,09:34,antisaccade,7,3000,1,629.7842,right,NA,
9154,2,09/27/23,09:34,antisaccade,8,3000,1,630.7365,left,NA,
9154,2,09/27/23,09:34,antisaccade,9,2000,1,726.5767,right,NA,
9154,2,09/27/23,09:34,antisaccade,10,2000,1,497.9269,left,NA,
9154,2,09/27/23,09:34,antisaccade,11,2000,1,507.767,left,NA,
9154,2,09/27/23,09:34,antisaccade,12,2000,1,478.0069,left,NA,
9154,2,09/27/23,09:34,antisaccade,13,2000,1,533.5247,left,NA,
9154,2,09/27/23,09:34,antisaccade,14,2000,1,453.0846,left,NA,
9154,2,09/27/23,09:34,antisaccade,15,2000,1,509.0337,right,NA,
9154,2,09/27/23,09:34,antisaccade,16,2000,1,452.6212,left,NA,
9154,2,09/27/23,09:34,antisaccade,17,2000,1,689.9817,right,NA,
9154,2,09/27/23,09:34,antisaccade,18,2000,1,172.173,left,NA,
9154,2,09/27/23,09:34,antisaccade,19,3000,1,181.9906,left,NA,
9154,2,09/27/23,09:34,antisaccade,20,3000,0,176.0348,left,NA,
9154,2,09/27/23,09:34,antisaccade,21,3000,1,174.4738,left,NA,
9154,2,09/27/23,09:34,antisaccade,22,2000,1,111.1151,right,NA,
9154,2,09/27/23,09:34,antisaccade,23,3000,0,170.1767,left,NA,
9154,2,09/27/23,09:34,antisaccade,24,3000,0,113.4173,right,NA,
9154,2,09/27/23,09:34,antisaccade,25,2000,1,115.5977,right,NA,
9154,2,09/27/23,09:34,antisaccade,26,3000,0,112.3534,right,NA,
9154,2,09/27/23,09:34,antisaccade,27,3000,1,115.082,right,NA,
9154,2,09/27/23,09:34,antisaccade,28,2000,1,173.2372,left,NA,
9154,2,09/27/23,09:34,antisaccade,29,3000,0,164.8131,left,NA,
9154,2,09/27/23,09:34,antisaccade,30,2000,1,178.1033,left,NA,
9154,2,09/27/23,09:34,antisaccade,31,2000,1,165.4336,left,NA,
9154,2,09/27/23,09:34,antisaccade,32,3000,0,113.1291,right,NA,
9154,2,09/27/23,09:34,antisaccade,33,2000,0,111.8064,right,NA,
9154,2,09/27/23,09:34,antisaccade,34,2000,1,107.282,right,NA,
9154,2,09/27/23,09:34,antisaccade,35,2000,0,174.6181,left,NA,
9154,2,09/27/23,09:34,antisaccade,36,3000,0,109.4163,right,NA,
9154,2,09/27/23,09:34,antisaccade,37,2000,1,114.5508,right,NA,
9154,2,09/27/23,09:34,antisaccade,38,2000,0,178.0215,left,NA,
9154,2,09/27/23,09:34,antisaccade,39,2000,1,109.1807,right,NA,
9154,2,09/27/23,09:34,antisaccade,40,3000,0,188.5905,left,NA,
9154,2,09/27/23,09:34,antisaccade,41,2000,1,178.0348,left,NA,
9154,2,09/27/23,09:34,antisaccade,42,2000,0,117.6035,right,NA,
9154,2,09/27/23,09:34,antisaccade,43,2000,0,114.9279,right,NA,
9154,2,09/27/23,09:34,antisaccade,44,3000,0,107.9382,right,NA,
9154,2,09/27/23,09:34,antisaccade,45,2000,1,130.1133,right,NA,
9154,2,09/27/23,09:34,antisaccade,46,3000,0,168.5933,left,NA,
9154,2,09/27/23,09:34,antisaccade,47,2000,0,172.3156,left,NA,
9154,2,09/27/23,09:34,antisaccade,48,2000,0,177.8166,left,NA,
9154,2,09/27/23,09:34,antisaccade,49,2000,1,172.8542,left,NA,
9154,2,09/27/23,09:34,antisaccade,50,3000,0,167.2013,left,NA,
9154,2,09/27/23,09:34,antisaccade,51,2000,1,117.5875,right,NA,
9154,2,09/27/23,09:34,antisaccade,52,3000,1,174.4917,left,NA,
9154,2,09/27/23,09:34,antisaccade,53,2000,0,175.5718,left,NA,
9154,2,09/27/23,09:34,antisaccade,54,3000,1,111.7788,right,NA,
9154,2,09/27/23,09:34,antisaccade,55,3000,1,118.9683,right,NA,
9154,2,09/27/23,09:34,antisaccade,56,2000,0,167.0049,left,NA,
9154,2,09/27/23,09:34,antisaccade,57,3000,0,5350.5187,right,NA,
9154,2,09/27/23,09:34,antisaccade,58,2000,1,772.9311,right,NA,
9154,2,09/27/23,09:34,antisaccade,59,2000,0,529.4477,left,NA,
9154,2,09/27/23,09:34,antisaccade,60,2000,0,178.1232,left,NA,
9155,2,09/27/23,09:46,slow_practice,1,3000,1,3229.4315,right,NA,
9155,2,09/27/23,09:46,slow_practice,2,3000,0,1117.2877,right,NA,
9155,2,09/27/23,09:46,slow_practice,3,3000,1,1399.7629,right,NA,
9155,2,09/27/23,09:46,slow_practice,4,3000,1,1063.2585,left,NA,
9155,2,09/27/23,09:46,slow_practice,5,3000,1,702.1806,left,NA,
9155,2,09/27/23,09:46,slow_practice,6,2000,0,1434.737,right,NA,
9155,2,09/27/23,09:46,slow_practice,7,3000,1,697.0571,right,NA,
9155,2,09/27/23,09:46,slow_practice,8,2000,1,1023.5843,right,NA,
9155,2,09/27/23,09:46,fast_practice,1,2000,1,633.5235,,NA,left
9155,2,09/27/23,09:46,fast_practice,2,3000,1,978.9322,,NA,right
9155,2,09/27/23,09:46,fast_practice,3,2000,1,690.862,,NA,left
9155,2,09/27/23,09:46,fast_practice,4,3000,1,565.967,,NA,left
9155,2,09/27/23,09:46,fast_practice,5,3000,1,988.2623,,NA,right
9155,2,09/27/23,09:46,fast_practice,6,2000,0,760.7343,,NA,left
9155,2,09/27/23,09:46,fast_practice,7,3000,1,579.6328,,NA,right
9155,2,09/27/23,09:46,fast_practice,8,2000,0,764.6844,,NA,right
9155,2,09/27/23,09:46,fast_practice,9,3000,1,461.423,,NA,left
9155,2,09/27/23,09:46,fast_practice,10,3000,1,544.5597,,NA,right
9155,2,09/27/23,09:46,fast_practice,11,3000,1,1028.6549,,NA,right
9155,2,09/27/23,09:46,fast_practice,12,2000,0,763.8061,,NA,right
9155,2,09/27/23,09:46,fast_practice,13,2000,0,675.5759,,NA,right
9155,2,09/27/23,09:46,fast_practice,14,3000,1,651.8376,,NA,right
9155,2,09/27/23,09:46,fast_practice,15,2000,0,545.9069,,NA,right
9155,2,09/27/23,09:46,fast_practice,16,2000,1,607.6481,,NA,right
9155,2,09/27/23,09:46,antisaccade,1,2000,1,834.3925,left,NA,
9155,2,09/27/23,09:46,antisaccade,2,2000,1,658.4302,left,NA,
9155,2,09/27/23,09:46,antisaccade,3,2000,1,1120.7203,right,NA,
9155,2,09/27/23,09:46,antisaccade,4,3000,1,557.7092,right,NA,
9155,2,09/27/23,09:46,antisaccade,5,2000,0,653.2023,right,NA,
9155,2,09/27/23,09:46,antisaccade,6,3000,0,1647.6904,right,NA,
9155,2,09/27/23,09:46,antisaccade,7,3000,1,513.4067,right,NA,
9155,2,09/27/23,09:46,antisaccade,8,2000,1,503.4095,left,NA,
9155,2,09/27/23,09:46,antisaccade,9,2000,1,558.2697,left,NA,
9155,2,09/27/23,09:46,antisaccade,10,3000,1,600.4591,left,NA,
9155,2,09/27/23,09:46,antisaccade,11,2000,1,845.8076,left,NA,
9155,2,09/27/23,09:46,antisaccade,12,2000,0,690.5759,right,NA,
9155,2,09/27/23,09:46,antisaccade,13,2000,0,630.8132,right,NA,
9155,2,09/27/23,09:46,antisaccade,14,2000,1,627.6193,left,NA,
9155,2,09/27/23,09:46,antisaccade,15,2000,1,510.0399,left,NA,
9155,2,09/27/23,09:46,antisaccade,16,3000,1,686.1752,right,NA,
9155,2,09/27/23,09:46,antisaccade,17,2000,0,587.6008,right,NA,
9155,2,09/27/23,09:46,antisaccade,18,2000,1,578.5641,left,NA,
9155,2,09/27/23,09:46,antisaccade,19,3000,1,676.5019,left,NA,
9155,2,09/27/23,09:46,antisaccade,20,2000,0,816.8238,right,NA,
9155,2,09/27/23,09:46,antisaccade,21,3000,0,973.1719,right,NA,
9155,2,09/27/23,09:46,antisaccade,22,2000,1,669.5519,right,NA,
9155,2,09/27/23,09:46,antisaccade,23,2000,1,462.6665,left,NA,
9155,2,09/27/23,09:46,antisaccade,24,2000,1,748.8618,right,NA,
