subject,session,date,time,block,list,setsize,symmetryerrors,spantotal,symspantotal
9261,2,04/03/24,09:48,realblock,1,2,0,2,2
9261,2,04/03/24,09:48,realblock,2,3,0,3,5
9261,2,04/03/24,09:48,realblock,3,2,0,2,7
9261,2,04/03/24,09:48,realblock,4,3,1,3,10
9261,2,04/03/24,09:48,realblock,5,5,0,0,10
9261,2,04/03/24,09:48,realblock,6,4,2,4,14
9261,2,04/03/24,09:48,realblock,7,5,1,2,16
9261,2,04/03/24,09:48,realblock,8,4,0,4,20
9262,2,04/04/24,12:31,realblock,1,5,1,5,5
9262,2,04/04/24,12:31,realblock,2,2,1,2,7
9262,2,04/04/24,12:31,realblock,3,2,2,2,9
9262,2,04/04/24,12:31,realblock,4,5,2,2,11
9262,2,04/04/24,12:31,realblock,5,3,0,0,11
9262,2,04/04/24,12:31,realblock,6,3,1,0,11
9262,2,04/04/24,12:31,realblock,7,4,2,2,13
9262,2,04/04/24,12:31,realblock,8,4,1,4,17
9263,2,04/03/24,15:43,realblock,1,2,0,2,2
9263,2,04/03/24,15:43,realblock,2,3,0,3,5
9263,2,04/03/24,15:43,realblock,3,3,0,3,8
9263,2,04/03/24,15:43,realblock,4,5,1,5,13
9263,2,04/03/24,15:43,realblock,5,4,0,1,14
9263,2,04/03/24,15:43,realblock,6,4,0,4,18
9263,2,04/03/24,15:43,realblock,7,2,0,2,20
9263,2,04/03/24,15:43,realblock,8,5,0,3,23
9264,2,04/03/24,15:44,realblock,1,5,0,5,5
9264,2,04/03/24,15:44,realblock,2,5,0,5,10
9264,2,04/03/24,15:44,realblock,3,2,0,1,11
9264,2,04/03/24,15:44,realblock,4,4,0,4,15
9264,2,04/03/24,15:44,realblock,5,3,0,3,18
9264,2,04/03/24,15:44,realblock,6,3,0,3,21
9264,2,04/03/24,15:44,realblock,7,2,0,2,23
9264,2,04/03/24,15:44,realblock,8,4,0,4,27
9265,2,04/04/24,12:53,realblock,1,3,0,3,3
9265,2,04/04/24,12:53,realblock,2,5,0,5,8
9265,2,04/04/24,12:53,realblock,3,4,0,4,12
9265,2,04/04/24,12:53,realblock,4,4,0,4,16
9265,2,04/04/24,12:53,realblock,5,5,0,3,19
9265,2,04/04/24,12:53,realblock,6,2,1,2,21
9265,2,04/04/24,12:53,realblock,7,3,0,3,24
9265,2,04/04/24,12:53,realblock,8,2,0,2,26
9266,2,04/05/24,09:41,realblock,1,5,2,5,5
9266,2,04/05/24,09:41,realblock,2,2,0,2,7
9266,2,04/05/24,09:41,realblock,3,4,1,3,10
9266,2,04/05/24,09:41,realblock,4,3,1,3,13
9266,2,04/05/24,09:41,realblock,5,4,0,2,15
9266,2,04/05/24,09:41,realblock,6,5,1,5,20
9266,2,04/05/24,09:41,realblock,7,3,1,1,21
9266,2,04/05/24,09:41,realblock,8,2,0,2,23
9267,2,04/05/24,12:54,realblock,1,2,0,2,2
9267,2,04/05/24,12:54,realblock,2,4,0,4,6
9267,2,04/05/24,12:54,realblock,3,3,0,3,9
9267,2,04/05/24,12:54,realblock,4,2,0,2,11
9267,2,04/05/24,12:54,realblock,5,5,0,4,15
9267,2,04/05/24,12:54,realblock,6,3,1,3,18
9267,2,04/05/24,12:54,realblock,7,4,0,4,22
9267,2,04/05/24,12:54,realblock,8,5,0,5,27
9268,2,04/05/24,12:55,realblock,1,5,0,3,3
9268,2,04/05/24,12:55,realblock,2,3,0,3,6
9268,2,04/05/24,12:55,realblock,3,4,0,4,10
9268,2,04/05/24,12:55,realblock,4,4,0,2,12
9268,2,04/05/24,12:55,realblock,5,2,1,2,14
9268,2,04/05/24,12:55,realblock,6,3,0,3,17
9268,2,04/05/24,12:55,realblock,7,2,0,2,19
9268,2,04/05/24,12:55,realblock,8,5,0,5,24
9269,2,04/05/24,16:01,realblock,1,2,0,2,2
9269,2,04/05/24,16:01,realblock,2,3,1,3,5
9269,2,04/05/24,16:01,realblock,3,3,0,3,8
9269,2,04/05/24,16:01,realblock,4,5,0,4,12
9269,2,04/05/24,16:01,realblock,5,5,0,5,17
9269,2,04/05/24,16:01,realblock,6,4,2,4,21
9269,2,04/05/24,16:01,realblock,7,4,0,4,25
9269,2,04/05/24,16:01,realblock,8,2,1,2,27
9270,2,04/05/24,15:44,realblock,1,3,0,3,3
9270,2,04/05/24,15:44,realblock,2,5,1,1,4
9270,2,04/05/24,15:44,realblock,3,4,0,3,7
9270,2,04/05/24,15:44,realblock,4,2,0,1,8
9270,2,04/05/24,15:44,realblock,5,5,0,5,13
9270,2,04/05/24,15:44,realblock,6,2,2,2,15
9270,2,04/05/24,15:44,realblock,7,4,0,4,19
9270,2,04/05/24,15:44,realblock,8,3,1,0,19
9271,2,04/10/24,15:28,realblock,1,5,3,2,2
9271,2,04/10/24,15:28,realblock,2,4,1,4,6
9271,2,04/10/24,15:28,realblock,3,4,0,3,9
9271,2,04/10/24,15:28,realblock,4,2,1,2,11
9271,2,04/10/24,15:28,realblock,5,5,1,5,16
9271,2,04/10/24,15:28,realblock,6,3,2,3,19
9271,2,04/10/24,15:28,realblock,7,3,0,3,22
9271,2,04/10/24,15:28,realblock,8,2,1,2,24
