sub session blk trl stim cond acc rt
116 1 3 76 2 2 1 0.40008
116 1 3 77 1 1 1 0.4169
116 1 3 78 2 2 1 0.51676
116 1 3 79 2 1 1 0.36679
116 1 3 82 2 1 1 0.4001
116 1 3 86 2 2 1 0.45012
116 1 3 87 2 1 1 0.36675
116 1 3 89 1 1 1 0.41677
116 1 3 90 1 1 1 0.40024
116 1 3 92 1 2 1 0.31678
116 1 3 93 2 2 1 0.41691
116 1 3 94 1 1 1 0.90017
116 1 3 95 2 2 1 0.38365
116 1 3 96 1 2 1 0.41691
116 1 3 98 1 2 1 0.35025
116 1 3 100 1 1 1 0.48337
116 1 3 102 2 2 1 0.4169
116 1 3 104 1 1 1 0.43357
116 1 3 105 2 1 1 0.56683
116 1 3 108 2 1 1 0.45011
116 1 3 109 1 2 1 0.6835
116 1 3 110 1 2 1 0.68349
116 1 3 111 1 2 1 0.45015
116 1 3 112 1 2 1 0.30015
116 1 3 113 1 1 1 0.35025
116 1 3 114 1 2 1 0.38354
116 1 3 115 1 2 1 0.40011
116 1 3 116 1 2 1 0.45016
116 1 3 118 1 2 1 0.30021
116 1 3 120 2 1 1 0.55025
116 1 3 123 1 1 1 0.33364
116 1 3 124 2 2 1 0.50024
116 1 3 125 2 1 1 0.35002
116 1 3 127 2 1 1 0.33342
116 1 3 129 1 2 1 0.5169
116 1 3 130 1 2 1 0.51693
116 1 3 131 1 2 1 0.38351
116 1 3 132 1 1 1 0.35012
116 1 3 133 1 1 1 0.35039
116 1 3 134 2 2 1 0.68371
116 1 3 136 2 2 1 0.35018
116 1 3 138 1 1 1 0.48344
116 1 3 139 2 2 1 0.46677
116 1 3 140 2 1 1 0.40018
116 1 4 11 2 2 1 0.36684
116 1 4 12 1 2 1 0.48335
116 1 4 13 1 1 1 0.35013
116 1 4 14 2 1 1 0.38356
116 1 4 16 2 1 1 0.46673
116 1 4 17 1 2 1 0.51673
116 1 4 18 2 2 1 0.43345
116 1 4 19 2 1 1 0.43355
116 1 4 21 2 1 1 0.43351
116 1 4 22 2 1 1 0.36685
116 1 4 25 2 2 1 0.46691
116 1 4 27 1 1 1 0.36688
116 1 4 28 1 1 1 0.36691
116 1 4 30 1 1 1 0.31678
116 1 4 31 2 1 1 0.41691
116 1 4 33 2 1 1 0.40024
116 1 4 35 1 2 1 0.38349
116 1 4 36 2 2 1 0.41678
116 1 4 37 1 2 1 0.45007
116 1 4 39 1 1 1 0.35015
116 1 4 43 1 1 1 0.41678
116 1 4 44 2 1 1 0.41683
116 1 4 45 1 1 1 0.38349
116 1 4 47 2 1 1 0.38343
116 1 4 48 1 2 1 0.56689
116 1 4 49 2 1 1 0.38357
116 1 4 50 2 1 1 0.48351
116 1 4 51 2 2 1 0.48351
116 1 4 52 1 1 1 0.3836
116 1 4 54 1 1 1 0.36691
116 1 4 55 2 1 1 0.40024
116 1 4 56 2 1 1 0.43357
116 1 4 57 1 1 1 0.38341
116 1 4 58 2 2 1 0.33352
116 1 4 59 1 2 1 0.45023
116 1 4 64 1 2 1 0.36673
116 1 4 66 2 2 1 0.61689
116 1 4 67 1 1 1 0.41688
116 1 4 68 1 2 1 0.56682
116 1 4 69 1 1 1 0.35013
116 1 4 70 1 1 1 0.46685
116 1 4 71 2 2 1 0.46687
116 1 4 73 2 1 1 0.33344
116 1 4 74 1 2 1 0.33341
116 1 4 77 1 1 1 0.43351
116 1 4 78 1 1 1 0.38344
116 1 4 80 1 2 1 0.45011
116 1 4 81 2 2 1 0.50019
116 1 4 82 2 1 1 0.31696
116 1 4 84 2 2 1 0.63344
116 1 4 85 2 1 1 0.33356
116 1 4 86 2 1 1 0.35024
116 1 4 88 1 1 1 0.40012
116 1 4 89 1 2 1 0.38337
116 1 4 90 1 2 1 0.35024
116 1 4 96 1 1 1 0.43348
116 1 4 97 1 2 1 0.41691
116 1 4 99 2 2 1 0.48356
116 1 4 100 2 1 1 0.36697
116 1 4 102 1 2 1 0.36684
116 1 4 103 1 1 1 0.31681
116 1 4 106 1 2 1 0.48351
116 1 4 108 2 1 1 0.36687
116 1 4 109 2 1 1 0.33358
116 1 4 110 1 1 1 0.41665
116 1 4 112 1 2 1 0.40017
116 1 4 113 2 2 1 0.40023
116 1 4 114 2 2 1 0.31692
116 1 4 116 2 1 1 0.31691
116 1 4 117 1 1 1 0.45011
116 1 4 118 1 2 1 0.40023
116 1 4 120 2 2 1 0.41684
116 1 4 121 1 2 1 0.45012
116 1 4 122 2 1 1 0.3669
116 1 4 124 2 2 1 0.43343
116 1 4 125 2 2 1 0.33352
116 1 4 126 2 2 1 0.28343
116 1 4 127 2 2 1 0.4334
116 1 4 128 2 2 1 0.33344
116 1 4 131 1 1 1 0.36692
116 1 4 132 2 2 1 0.5169
116 1 4 133 1 1 1 0.4001
116 1 4 134 2 1 1 0.41684
116 1 4 136 2 2 1 0.61683
116 1 4 137 2 1 1 0.40018
116 1 4 138 1 1 1 0.41671
116 1 4 144 2 2 1 0.41674
116 1 5 13 1 2 1 0.43354
116 1 5 14 2 1 1 0.35024
116 1 5 16 1 2 1 0.4501
116 1 5 17 1 1 1 0.38358
116 1 5 18 2 2 1 0.55027
116 1 5 19 2 1 1 0.36685
116 1 5 20 2 2 1 0.35006
116 1 5 22 2 1 1 0.35012
116 1 5 24 1 2 1 0.35012
116 1 5 26 1 2 1 0.36695
116 1 5 31 1 1 1 0.36677
116 1 5 33 2 2 1 0.3669
116 1 5 35 2 2 1 0.41699
116 1 5 38 1 2 1 0.41686
116 1 5 39 2 2 1 0.46677
116 1 5 40 1 1 1 0.35012
116 1 5 41 1 1 1 0.4834
116 1 5 42 2 1 1 0.40012
116 1 5 44 1 2 1 0.4001
116 1 5 45 2 1 1 0.86674
116 1 5 49 1 1 1 0.43341
116 1 5 50 2 1 1 0.45004
116 1 5 51 1 1 1 0.38365
116 1 5 53 1 2 1 0.48357
116 1 5 55 1 2 1 0.40024
116 1 5 56 2 1 1 0.38359
116 1 5 57 1 1 1 0.3669
116 1 5 58 2 2 1 0.60012
116 1 5 59 2 1 1 0.41683
116 1 5 61 2 1 1 0.33356
116 1 5 62 2 1 1 0.35023
116 1 5 64 1 2 1 0.40022
116 1 5 65 2 2 1 0.3668
116 1 5 67 1 2 1 0.43349
116 1 5 69 1 2 1 0.36692
116 1 5 70 2 2 1 0.43346
116 1 5 71 1 2 1 0.31685
116 1 5 73 2 1 1 0.36691
116 1 5 74 1 2 1 0.4501
116 1 5 75 1 1 1 0.4835
116 1 5 78 2 2 1 0.60015
116 1 5 79 1 2 1 0.48343
116 1 5 82 1 1 1 0.40008
116 1 5 83 1 1 1 0.35025
116 1 5 84 2 2 1 0.55009
116 1 5 85 2 2 1 0.45017
116 1 5 86 2 1 1 0.35029
116 1 5 87 2 2 1 0.40017
116 1 5 88 1 1 1 0.51689
116 1 5 90 2 1 1 0.41677
116 1 5 92 1 2 1 0.4501
116 1 5 93 2 1 1 0.41682
116 1 5 94 2 2 1 0.60007
116 1 5 96 1 2 1 0.4501
116 1 5 97 2 2 1 0.50017
116 1 5 98 1 1 1 0.43344
116 1 5 99 1 1 1 0.43351
116 1 5 101 2 2 1 0.48349
116 1 5 102 2 1 1 0.48357
116 1 5 103 2 1 1 0.40013
116 1 5 104 1 1 1 0.3668
116 1 5 105 1 1 1 0.38357
116 1 5 107 1 2 1 0.6669
116 1 5 109 1 2 1 0.53356
116 1 5 110 2 2 1 0.46687
116 1 5 111 2 2 1 0.4668
116 1 5 112 2 2 1 0.45024
116 1 5 113 2 2 1 0.41672
116 1 5 115 1 1 1 0.43353
116 1 5 116 1 1 1 0.38348
116 1 5 117 1 1 1 0.38357
116 1 5 118 2 1 1 0.43343
116 1 5 120 1 1 1 0.38358
116 1 5 121 2 2 1 0.45008
116 1 5 122 1 2 1 0.5335
116 1 5 123 1 1 1 0.38356
116 1 5 124 2 1 1 0.5502
116 1 5 125 1 1 1 0.3669
116 1 5 127 2 1 1 0.38343
116 1 5 129 1 1 1 0.41677
116 1 5 131 1 2 1 0.58357
116 1 5 132 1 2 1 0.36678
116 1 5 133 2 1 1 0.41691
116 1 5 134 2 2 1 0.48343
116 1 5 135 1 2 1 0.38344
116 1 5 136 2 1 1 0.38357
116 1 5 138 2 1 1 0.3836
116 1 5 139 1 1 1 0.41678
116 1 5 140 2 2 1 0.40017
116 1 5 141 2 1 1 0.3836
116 1 5 143 2 1 1 0.35024
116 2 1 28 1 2 1 0.43352
116 2 1 29 2 1 1 0.4169
116 2 1 33 1 2 1 0.36679
116 2 1 34 1 2 1 0.38354
116 2 1 35 2 2 1 0.45018
116 2 1 36 1 2 1 0.43353
116 2 1 37 2 1 1 0.4002
116 2 1 39 1 2 1 0.3502
116 2 1 40 1 1 1 0.4002
116 2 1 41 1 1 1 0.35026
116 2 1 43 1 2 1 0.33352
116 2 1 44 2 1 1 0.31681
116 2 1 45 1 1 1 0.36689
116 2 1 47 2 1 1 0.40024
116 2 1 48 1 1 1 0.40012
116 2 1 49 1 1 1 0.33352
116 2 1 50 1 2 1 0.48352
116 2 1 52 1 1 1 0.45
116 2 1 53 1 1 1 0.41687
116 2 1 54 1 2 1 0.41686
116 2 1 55 1 1 1 0.35015
116 2 1 56 1 2 1 0.48353
116 2 1 57 1 1 1 0.36687
116 2 1 59 2 2 1 0.43352
116 2 1 60 2 1 1 0.35
116 2 1 61 2 2 1 0.56685
116 2 1 62 1 1 1 0.36683
116 2 1 63 1 1 1 0.3502
116 2 1 64 2 1 1 0.4002
116 2 1 65 1 1 1 0.46685
116 2 1 66 1 2 1 0.33354
116 2 1 67 2 2 1 0.41684
116 2 1 70 1 1 1 0.33354
116 2 1 71 2 1 1 0.41686
116 2 1 74 1 1 1 0.40019
116 2 1 75 1 2 1 0.35021
116 2 1 76 1 1 1 0.31688
116 2 1 77 2 1 1 0.38332
116 2 1 78 1 2 1 0.35019
116 2 1 80 2 2 1 0.48354
116 2 1 85 2 1 1 0.36679
116 2 1 86 1 2 1 0.48352
116 2 1 87 2 1 1 0.40022
116 2 1 90 1 2 1 0.35019
116 2 1 91 2 2 1 0.36688
116 2 1 92 1 2 1 0.36666
116 2 1 94 1 2 1 0.30021
116 2 1 97 1 1 1 0.35019
116 2 1 98 2 2 1 0.43355
116 2 1 100 2 2 1 0.50025
116 2 1 102 2 2 1 0.51691
116 2 1 104 1 2 1 0.51685
116 2 1 105 2 1 1 0.36687
116 2 1 106 1 2 1 0.43353
116 2 1 111 1 2 1 0.60016
116 2 1 112 2 2 1 0.48351
116 2 1 114 2 2 1 0.5835
116 2 1 115 2 2 1 0.45018
116 2 1 116 2 1 1 0.33354
116 2 1 117 1 1 1 0.38353
116 2 1 118 1 2 1 0.40021
116 2 1 120 2 2 1 0.41684
116 2 1 123 2 2 1 0.43353
116 2 1 124 2 1 1 0.38354
116 2 1 125 2 2 1 0.4502
116 2 1 126 2 1 1 0.33348
116 2 1 128 1 1 1 0.40019
116 2 1 130 1 1 1 0.40019
116 2 1 131 2 2 1 0.36687
116 2 1 133 2 1 1 0.36686
116 2 1 136 2 2 1 0.41676
116 2 1 137 2 1 1 0.35018
116 2 1 138 2 1 1 0.35019
116 2 1 139 2 1 1 0.3835
116 2 1 140 1 1 1 0.38333
116 2 1 141 2 1 1 0.40018
116 2 1 142 1 1 1 0.36685
116 2 1 143 2 1 1 0.43352
116 2 1 144 2 2 1 0.43353
116 2 2 11 1 1 1 0.36687
116 2 2 12 1 1 1 0.36691
116 2 2 13 1 2 1 0.40004
116 2 2 16 2 1 1 0.36687
116 2 2 17 2 2 1 0.43355
116 2 2 19 1 1 1 0.33368
116 2 2 21 1 2 1 0.31686
116 2 2 22 2 1 1 0.38358
116 2 2 23 1 1 1 0.38334
116 2 2 24 1 1 1 0.40021
116 2 2 25 1 1 1 0.31687
116 2 2 26 2 2 1 0.38353
116 2 2 27 1 1 1 0.36684
116 2 2 28 1 2 1 0.33351
116 2 2 29 2 1 1 0.38353
116 2 2 30 1 2 1 0.38353
116 2 2 32 1 1 1 0.51685
116 2 2 33 1 2 1 0.50019
116 2 2 35 2 1 1 0.40015
116 2 2 37 2 2 1 0.43361
116 2 2 39 1 1 1 0.38354
116 2 2 41 2 2 1 0.50024
116 2 2 42 2 1 1 0.38353
116 2 2 43 1 2 1 0.46687
116 2 2 45 2 2 1 0.4502
116 2 2 47 2 1 1 0.33348
116 2 2 49 2 1 1 0.31686
116 2 2 50 2 1 1 0.43352
116 2 2 51 2 1 1 0.36688
116 2 2 52 2 2 1 0.61686
116 2 2 53 1 2 1 0.43353
116 2 2 54 2 1 1 0.38354
116 2 2 56 2 1 1 0.40019
116 2 2 57 1 1 1 0.41688
116 2 2 58 1 2 1 0.40015
116 2 2 59 2 1 1 0.31692
116 2 2 61 1 2 1 0.40017
116 2 2 64 1 2 1 0.65018
116 2 2 66 1 2 1 0.66684
116 2 2 69 1 1 1 0.36688
116 2 2 74 1 2 1 0.38353
116 2 2 75 1 1 1 0.40013
116 2 2 76 1 2 1 0.53352
116 2 2 80 2 2 1 0.56685
116 2 2 82 2 2 1 0.3502
116 2 2 83 2 1 1 0.35019
116 2 2 85 1 2 1 0.4168
116 2 2 88 2 2 1 0.45023
116 2 2 89 1 2 1 0.43356
116 2 2 90 1 1 1 0.3502
116 2 2 91 2 1 1 0.38354
116 2 2 93 1 1 1 0.35015
116 2 2 95 2 2 1 0.50018
116 2 2 96 1 2 1 0.36686
116 2 2 97 1 2 1 0.41686
116 2 2 98 1 1 1 0.36687
116 2 2 100 1 1 1 0.35018
116 2 2 101 2 2 1 0.3669
116 2 2 103 2 2 1 0.40013
116 2 2 104 2 1 1 0.36693
116 2 2 105 2 2 1 0.46683
116 2 2 106 2 1 1 0.35019
116 2 2 107 2 2 1 0.63352
116 2 2 108 1 1 1 0.36688
116 2 2 110 1 1 1 0.36679
116 2 2 112 1 1 1 0.4002
116 2 2 114 2 1 1 0.36686
116 2 2 115 2 2 1 0.35019
116 2 2 116 1 1 1 0.43354
116 2 2 118 2 1 1 0.41686
116 2 2 123 2 2 1 0.78353
116 2 2 124 2 2 1 0.40024
116 2 2 125 2 1 1 0.35015
116 2 2 127 1 1 1 0.43353
116 2 2 128 2 2 1 0.53352
116 2 2 130 1 2 1 0.45019
116 2 2 131 1 2 1 0.4002
116 2 2 132 2 2 1 0.46687
116 2 2 134 2 2 1 0.45019
116 2 2 135 2 2 1 0.36683
116 2 2 137 1 2 1 0.48358
116 2 2 139 2 1 1 0.4002
116 2 2 140 2 1 1 0.31681
116 2 2 142 2 1 1 0.3502
116 2 2 143 2 1 1 0.30022
116 2 2 144 1 2 1 0.46688
116 2 3 12 1 1 1 0.26687
116 2 3 13 1 2 1 0.28354
116 2 3 14 2 1 1 0.36687
116 2 3 15 2 2 1 0.41689
116 2 3 16 2 2 1 0.66685
116 2 3 18 2 2 1 0.48353
116 2 3 19 1 1 1 0.3002
116 2 3 20 1 2 1 0.40016
116 2 3 21 1 1 1 0.31689
116 2 3 23 1 2 1 0.3502
116 2 3 24 1 1 1 0.41688
116 2 3 25 2 1 1 0.38356
116 2 3 29 1 1 1 0.3335
116 2 3 31 2 1 1 0.40017
116 2 3 32 2 1 1 0.38354
116 2 3 34 1 2 1 0.41674
116 2 3 35 2 1 1 0.38353
116 2 3 36 1 1 1 0.4
116 2 3 37 2 1 1 0.3502
116 2 3 38 2 2 1 0.48352
116 2 3 40 2 1 1 0.41695
116 2 3 41 1 2 1 0.4502
116 2 3 43 2 1 1 0.46689
116 2 3 44 1 2 1 0.38337
116 2 3 46 1 1 1 0.35027
116 2 3 49 2 2 1 0.60021
116 2 3 50 2 2 1 0.55019
116 2 3 52 1 2 1 0.41681
116 2 3 54 2 1 1 0.4002
116 2 3 55 1 1 1 0.38355
116 2 3 56 1 1 1 0.3836
116 2 3 60 1 2 1 0.45019
116 2 3 61 2 1 1 0.35023
116 2 3 62 2 1 1 0.35022
116 2 3 63 1 1 1 0.36687
116 2 3 64 2 1 1 0.40019
116 2 3 66 1 1 1 0.36688
116 2 3 68 1 1 1 0.36687
116 2 3 69 2 1 1 0.41687
116 2 3 71 2 2 1 0.46686
116 2 3 74 1 2 1 0.45018
116 2 3 76 1 1 1 0.36686
116 2 3 77 2 1 1 0.31688
116 2 3 78 2 2 1 0.48353
116 2 3 79 2 1 1 0.38353
116 2 3 80 1 2 1 0.38354
116 2 3 81 1 1 1 0.41686
116 2 3 82 2 2 1 0.43352
116 2 3 83 2 2 1 0.4168
116 2 3 84 1 2 1 0.43353
116 2 3 88 2 1 1 0.38348
116 2 3 89 1 1 1 0.36687
116 2 3 92 1 1 1 0.43355
116 2 3 93 1 2 1 0.4502
116 2 3 94 1 2 1 0.38345
116 2 3 95 2 1 1 0.46691
116 2 3 96 2 2 1 0.48355
116 2 3 97 2 2 1 0.33353
116 2 3 99 2 2 1 0.53354
116 2 3 100 2 1 1 0.38352
116 2 3 101 2 2 1 0.38347
116 2 3 102 1 1 1 0.53361
116 2 3 103 1 2 1 0.4502
116 2 3 105 1 1 1 0.38349
116 2 3 107 1 2 1 0.38357
116 2 3 109 1 2 1 0.51686
116 2 3 111 1 1 1 0.3668
116 2 3 112 2 1 1 0.40019
116 2 3 113 2 2 1 0.43353
116 2 3 115 1 2 1 0.41686
116 2 3 117 2 2 1 0.4502
116 2 3 119 2 2 1 0.48351
116 2 3 122 2 2 1 0.40021
116 2 3 125 1 2 1 0.4002
116 2 3 126 1 2 1 0.43352
116 2 3 127 1 2 1 0.35021
116 2 3 128 2 2 1 0.46693
116 2 3 129 2 1 1 0.41687
116 2 3 130 2 2 1 0.45019
116 2 3 131 2 1 1 0.43353
116 2 3 132 1 2 1 0.36687
116 2 3 133 2 1 1 0.43354
116 2 3 134 1 2 1 0.43363
116 2 3 135 1 1 1 0.4002
116 2 3 136 1 1 1 0.35024
116 2 3 137 1 2 1 0.35024
116 2 3 138 2 1 1 0.41686
116 2 3 139 2 2 1 0.45021
116 2 3 140 2 2 1 0.38353
116 2 3 143 1 1 1 0.46685
116 2 3 144 1 1 1 0.33352
116 2 4 15 1 1 1 0.58354
116 2 4 16 1 1 1 0.36685
116 2 4 18 2 1 1 0.58353
116 2 4 19 2 1 1 0.40023
116 2 4 20 2 1 1 0.40021
116 2 4 22 2 2 1 1.2335
116 2 4 23 2 2 1 0.43354
116 2 4 25 1 1 1 0.4
116 2 4 26 1 1 1 0.40027
116 2 4 27 2 1 1 0.38353
116 2 4 29 2 2 1 0.41687
116 2 4 31 2 2 1 0.4
116 2 4 32 1 2 1 0.46684
116 2 4 34 1 2 1 0.46686
116 2 4 35 2 1 1 0.35019
116 2 4 36 1 2 1 0.33354
116 2 4 37 2 1 1 0.36687
116 2 4 39 2 1 1 0.55038
116 2 4 40 1 1 1 0.4335
116 2 4 43 2 2 1 0.35019
116 2 4 44 2 2 1 0.45021
116 2 4 45 1 2 1 0.48353
116 2 4 46 2 1 1 0.40021
116 2 4 47 2 2 1 0.50019
116 2 4 48 2 2 1 0.38366
116 2 4 49 1 1 1 0.35019
116 2 4 52 1 1 1 0.36687
116 2 4 53 1 1 1 0.43357
116 2 4 55 1 2 1 0.45017
116 2 4 57 2 2 1 0.36686
116 2 4 58 1 2 1 0.38355
116 2 4 60 2 1 1 0.38349
116 2 4 61 1 1 1 0.36686
116 2 4 62 1 1 1 0.35024
116 2 4 63 1 1 1 0.33351
116 2 4 64 2 2 1 0.38353
116 2 4 68 2 2 1 0.38355
116 2 4 69 1 2 1 0.45019
116 2 4 72 2 2 1 0.33347
116 2 4 73 1 2 1 0.51686
116 2 4 74 1 1 1 0.38351
116 2 4 77 2 1 1 0.36692
116 2 4 79 2 1 1 0.36687
116 2 4 80 2 1 1 0.35019
116 2 4 81 2 1 1 0.33355
116 2 4 84 1 2 1 0.43355
116 2 4 86 1 2 1 0.38352
116 2 4 87 2 1 1 0.36687
116 2 4 89 2 1 1 0.36686
116 2 4 91 2 1 1 0.36686
116 2 4 92 2 2 1 0.45019
116 2 4 93 1 2 1 0.46685
116 2 4 94 1 2 1 0.50024
116 2 4 95 1 1 1 0.46686
116 2 4 96 1 1 1 0.36686
116 2 4 99 1 1 1 0.4002
116 2 4 100 1 2 1 0.35015
116 2 4 101 1 1 1 0.33348
116 2 4 104 2 1 1 0.33361
116 2 4 105 1 1 1 0.40026
116 2 4 108 2 1 1 0.36684
116 2 4 111 1 1 1 0.48353
116 2 4 115 1 1 1 0.3502
116 2 4 116 1 2 1 0.33352
116 2 4 117 2 2 1 0.58352
116 2 4 120 2 2 1 0.43352
116 2 4 121 2 1 1 0.35015
116 2 4 122 1 1 1 0.40019
116 2 4 123 2 1 1 0.38353
116 2 4 126 1 2 1 1.0668
116 2 4 127 1 2 1 0.46686
116 2 4 129 1 2 1 0.35027
116 2 4 131 2 1 1 0.36686
116 2 4 132 1 1 1 0.45019
116 2 4 133 2 1 1 0.43357
116 2 4 134 2 2 1 0.61685
116 2 4 135 1 2 1 0.55021
116 2 4 137 2 2 1 0.36686
116 2 4 139 1 1 1 0.4169
116 2 4 140 2 2 1 0.36687
116 2 4 141 2 2 1 0.40043
116 2 4 142 2 2 1 0.71684
116 2 4 143 2 1 1 0.3336
116 2 5 13 2 1 1 0.35015
116 2 5 14 1 2 1 0.3502
116 2 5 16 1 2 1 0.33352
116 2 5 18 2 2 1 0.43353
116 2 5 19 1 2 1 0.40019
116 2 5 20 1 1 1 0.3335
116 2 5 24 2 2 1 0.41686
116 2 5 25 1 2 1 0.43352
116 2 5 26 2 2 1 0.3669
116 2 5 27 1 1 1 0.26697
116 2 5 29 1 2 1 0.3502
116 2 5 30 1 2 1 0.38334
116 2 5 31 2 1 1 0.38357
116 2 5 32 2 1 1 0.33354
116 2 5 33 2 2 1 0.6168
116 2 5 36 1 2 1 0.38328
116 2 5 37 1 1 1 0.36684
116 2 5 38 2 2 1 0.60004
116 2 5 40 1 1 1 0.33355
116 2 5 41 2 1 1 0.46686
116 2 5 42 1 1 1 0.48353
116 2 5 43 2 2 1 0.38353
116 2 5 44 2 1 1 0.38353
116 2 5 47 1 1 1 0.4002
116 2 5 48 1 2 1 0.4002
116 2 5 49 1 2 1 0.36679
116 2 5 50 2 1 1 0.4002
116 2 5 52 2 2 1 0.56681
116 2 5 57 1 2 1 0.46687
116 2 5 60 2 2 1 0.51687
116 2 5 62 2 2 1 0.48353
116 2 5 63 2 1 1 0.34999
116 2 5 64 2 1 1 0.33357
116 2 5 65 1 1 1 0.48353
116 2 5 66 1 1 1 0.31687
116 2 5 70 1 1 1 0.3669
116 2 5 72 1 1 1 0.3502
116 2 5 73 2 1 1 0.45022
116 2 5 75 1 2 1 0.40019
116 2 5 76 2 2 1 0.45019
116 2 5 80 2 2 1 0.61685
116 2 5 81 2 1 1 0.35021
116 2 5 82 1 1 1 0.4002
116 2 5 83 2 2 1 0.3835
116 2 5 84 1 2 1 0.63352
116 2 5 85 2 2 1 0.41695
116 2 5 86 1 1 1 0.3502
116 2 5 88 2 2 1 0.36688
116 2 5 89 1 1 1 0.40014
116 2 5 90 1 2 1 0.50024
116 2 5 91 1 2 1 0.35021
116 2 5 92 1 1 1 0.33346
116 2 5 95 2 1 1 0.31685
116 2 5 98 2 2 1 0.40021
116 2 5 100 1 1 1 0.35019
116 2 5 101 1 1 1 0.3502
116 2 5 102 2 2 1 0.3669
116 2 5 104 2 2 1 0.46681
116 2 5 105 1 1 1 0.35017
116 2 5 107 2 1 1 0.38363
116 2 5 110 2 1 1 0.5002
116 2 5 111 2 1 1 0.36688
116 2 5 112 1 2 1 0.51686
116 2 5 113 1 2 1 0.46686
116 2 5 115 1 1 1 0.36686
116 2 5 119 1 1 1 0.33352
116 2 5 121 1 2 1 0.33362
116 2 5 122 1 2 1 0.40021
116 2 5 125 2 2 1 0.51686
116 2 5 126 1 1 1 0.45021
116 2 5 127 2 1 1 0.4002
116 2 5 128 1 1 1 0.40019
116 2 5 129 2 1 1 0.41687
116 2 5 130 2 1 1 0.40019
116 2 5 131 2 1 1 0.36687
116 2 5 132 2 1 1 0.33353
116 2 5 133 1 2 1 0.43359
116 2 5 134 2 2 1 0.61688
116 2 5 135 2 2 1 0.38353
116 2 5 136 2 2 1 0.33353
116 2 5 137 2 1 1 0.33357
116 2 5 138 2 2 1 0.35038
116 2 5 139 1 2 1 0.51688
116 2 5 141 1 1 1 0.41686
116 2 5 143 2 2 1 0.46686
116 2 5 144 1 1 1 0.35019
117 1 1 27 2 2 1 0.55252
117 1 1 28 1 1 1 0.46204
117 1 1 29 2 2 1 0.50807
117 1 1 30 2 1 1 0.61068
117 1 1 32 2 2 1 0.48139
117 1 1 33 1 1 1 0.44729
117 1 1 35 1 1 1 0.41853
117 1 1 38 1 2 1 0.61915
117 1 1 40 2 1 1 0.46689
117 1 1 41 2 2 1 0.45668
117 1 1 42 2 1 1 0.46153
117 1 1 44 1 2 1 0.57011
117 1 1 45 1 1 1 0.44292
117 1 1 46 1 1 1 0.42242
117 1 1 47 1 1 1 0.41821
117 1 1 48 1 2 1 0.61576
117 1 1 49 1 1 1 0.52659
117 1 1 51 1 2 1 0.55879
117 1 1 52 1 2 1 0.54154
117 1 1 53 1 1 1 0.51793
117 1 1 54 1 2 1 0.55702
117 1 1 56 2 2 1 0.57034
117 1 1 57 2 1 1 0.47324
117 1 1 58 2 1 1 0.49537
117 1 1 62 2 1 1 0.64685
117 1 1 66 2 2 1 0.61512
117 1 1 67 1 1 1 0.46207
117 1 1 69 2 2 1 0.51325
117 1 1 70 2 2 1 0.62436
117 1 1 71 2 1 1 0.58565
117 1 1 76 2 2 1 0.86101
117 1 1 78 2 1 1 0.44129
117 1 1 81 1 2 1 0.57089
117 1 1 83 2 1 1 0.85143
117 1 1 84 1 2 1 0.49137
117 1 1 85 2 2 1 0.59478
117 1 1 87 1 2 1 0.66326
117 1 1 89 2 1 1 0.90483
117 1 1 90 1 2 1 0.60173
117 1 1 94 2 2 1 0.48901
117 1 1 96 1 2 1 0.49572
117 1 1 97 1 2 1 0.4634
117 1 1 98 1 1 1 0.46623
117 1 1 100 2 2 1 0.87649
117 1 1 102 2 2 1 0.60351
117 1 1 103 1 2 1 0.49559
117 1 1 104 2 1 1 0.69814
117 1 1 105 2 2 1 0.51862
117 1 1 106 1 2 1 0.54113
117 1 1 107 2 1 1 0.54059
117 1 1 109 2 1 1 0.65515
117 1 1 111 2 1 1 0.65605
117 1 1 112 1 1 1 0.48224
117 1 1 113 2 1 1 0.72885
117 1 1 114 1 1 1 0.45394
117 1 1 117 1 2 1 0.46437
117 1 1 118 1 1 1 0.59337
117 1 1 119 2 2 1 0.50319
117 1 1 120 1 2 1 0.48437
117 1 1 121 1 2 1 0.53349
117 1 1 123 1 1 1 0.42456
117 1 1 124 2 2 1 0.71825
117 1 1 125 2 1 1 0.56073
117 1 1 126 1 2 1 0.50475
117 1 1 128 2 1 1 0.51684
117 1 1 129 1 2 1 0.48396
117 1 1 130 1 2 1 0.47401
117 1 1 132 1 1 1 0.47861
117 1 1 134 1 1 1 0.42698
117 1 1 135 2 2 1 0.63895
117 1 1 136 2 1 1 0.658
117 1 1 139 1 1 1 0.49206
117 1 1 140 2 2 1 0.69794
117 1 1 144 1 1 1 0.50714
117 1 2 11 1 2 1 0.51733
117 1 2 12 1 1 1 0.43788
117 1 2 16 2 1 1 0.42788
117 1 2 18 2 1 1 0.54324
117 1 2 20 2 2 1 0.3949
117 1 2 24 1 2 1 0.54753
117 1 2 25 2 2 1 0.83793
117 1 2 26 1 1 1 0.44917
117 1 2 27 1 1 1 0.44777
117 1 2 28 2 2 1 0.48526
117 1 2 29 2 2 1 0.56118
117 1 2 30 2 1 1 0.39429
117 1 2 31 2 1 1 0.46161
117 1 2 32 1 1 1 0.56428
117 1 2 34 1 1 1 0.49728
