Subject,TrialProc,Trial,Condition,RT,Accuracy,Response,Word,Hue,AdminTime,SessionDate,SessionTime
14066,real,49,congruent,588,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,50,congruent,546,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,51,congruent,474,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,52,incongruent,795,1,BLUE,RED,blue,4.22185,11-16-2017,15:10:45
14066,real,53,congruent,438,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,54,congruent,500,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,55,incongruent,850,1,BLUE,GREEN,blue,4.22185,11-16-2017,15:10:45
14066,real,56,congruent,562,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,57,incongruent,776,1,BLUE,GREEN,blue,4.22185,11-16-2017,15:10:45
14066,real,58,congruent,574,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,59,incongruent,856,1,BLUE,RED,blue,4.22185,11-16-2017,15:10:45
14066,real,60,incongruent,996,1,RED,GREEN,red,4.22185,11-16-2017,15:10:45
14066,real,61,congruent,705,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,62,congruent,452,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,63,congruent,408,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,64,congruent,963,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,65,congruent,451,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,66,congruent,523,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,67,incongruent,617,1,GREEN,BLUE,green,4.22185,11-16-2017,15:10:45
14066,real,68,incongruent,679,1,RED,BLUE,red,4.22185,11-16-2017,15:10:45
14066,real,69,incongruent,784,1,GREEN,RED,green,4.22185,11-16-2017,15:10:45
14066,real,70,congruent,549,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,71,congruent,744,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,72,congruent,449,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,73,incongruent,839,1,GREEN,BLUE,green,4.22185,11-16-2017,15:10:45
14066,real,74,congruent,581,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,75,congruent,645,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,76,congruent,593,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,77,incongruent,793,1,RED,BLUE,red,4.22185,11-16-2017,15:10:45
14066,real,78,incongruent,988,1,BLUE,RED,blue,4.22185,11-16-2017,15:10:45
14066,real,79,congruent,594,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,80,congruent,650,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,81,congruent,534,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,82,congruent,435,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,83,congruent,590,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,84,incongruent,684,1,BLUE,GREEN,blue,4.22185,11-16-2017,15:10:45
14066,real,85,incongruent,548,1,RED,GREEN,red,4.22185,11-16-2017,15:10:45
14066,real,86,incongruent,800,1,GREEN,RED,green,4.22185,11-16-2017,15:10:45
14066,real,87,congruent,515,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,88,incongruent,1856,1,RED,BLUE,red,4.22185,11-16-2017,15:10:45
14066,real,89,congruent,1177,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,90,incongruent,698,1,RED,GREEN,red,4.22185,11-16-2017,15:10:45
14066,real,91,congruent,654,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,92,incongruent,939,1,GREEN,BLUE,green,4.22185,11-16-2017,15:10:45
14066,real,93,congruent,643,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,94,congruent,523,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,95,congruent,486,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,96,congruent,412,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,97,congruent,333,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,98,congruent,824,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,99,congruent,456,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,100,congruent,441,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,101,incongruent,539,1,BLUE,GREEN,blue,4.22185,11-16-2017,15:10:45
14066,real,102,congruent,564,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,103,congruent,975,0,GREEN,RED,red,4.22185,11-16-2017,15:10:45
14066,real,104,congruent,972,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,105,incongruent,1096,1,GREEN,RED,green,4.22185,11-16-2017,15:10:45
14066,real,106,incongruent,622,1,BLUE,RED,blue,4.22185,11-16-2017,15:10:45
14066,real,107,congruent,793,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,108,congruent,447,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,109,congruent,919,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,110,congruent,775,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,111,congruent,713,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,112,congruent,539,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,113,congruent,692,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,114,incongruent,708,1,GREEN,BLUE,green,4.22185,11-16-2017,15:10:45
14066,real,115,incongruent,677,1,BLUE,RED,blue,4.22185,11-16-2017,15:10:45
14066,real,116,congruent,514,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,117,incongruent,762,1,GREEN,BLUE,green,4.22185,11-16-2017,15:10:45
14066,real,118,incongruent,597,1,RED,BLUE,red,4.22185,11-16-2017,15:10:45
14066,real,119,incongruent,458,1,GREEN,RED,green,4.22185,11-16-2017,15:10:45
14066,real,120,incongruent,602,1,RED,GREEN,red,4.22185,11-16-2017,15:10:45
14066,real,121,incongruent,1239,1,RED,BLUE,red,4.22185,11-16-2017,15:10:45
14066,real,122,congruent,706,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,123,incongruent,600,1,BLUE,GREEN,blue,4.22185,11-16-2017,15:10:45
14066,real,124,incongruent,493,1,GREEN,RED,green,4.22185,11-16-2017,15:10:45
14066,real,125,congruent,547,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,126,congruent,679,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,127,congruent,644,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,128,congruent,386,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,129,congruent,368,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,130,incongruent,360,1,BLUE,GREEN,blue,4.22185,11-16-2017,15:10:45
14066,real,131,congruent,621,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,132,congruent,560,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,133,congruent,505,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,134,incongruent,695,1,BLUE,RED,blue,4.22185,11-16-2017,15:10:45
14066,real,135,congruent,613,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14066,real,136,congruent,621,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,137,congruent,417,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,138,congruent,363,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,139,congruent,388,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,140,congruent,447,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,141,congruent,744,1,GREEN,GREEN,green,4.22185,11-16-2017,15:10:45
14066,real,142,incongruent,506,1,RED,GREEN,red,4.22185,11-16-2017,15:10:45
14066,real,143,congruent,416,1,RED,RED,red,4.22185,11-16-2017,15:10:45
14066,real,144,congruent,475,1,BLUE,BLUE,blue,4.22185,11-16-2017,15:10:45
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,NA,NA,NA,NA,NA,NA,NA,4.755833333333333,10-25-2017,13:15:27
14067,practice,1,congruent,541,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,2,incongruent,2053,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,practice,3,congruent,584,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,4,congruent,353,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,5,congruent,415,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,6,incongruent,450,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,7,incongruent,466,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,practice,8,congruent,493,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,9,congruent,467,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,10,congruent,729,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,practice,11,congruent,484,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,practice,12,incongruent,1228,0,RED,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,13,incongruent,1458,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,14,congruent,918,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,practice,15,congruent,585,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,16,congruent,508,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,17,congruent,655,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,practice,18,incongruent,733,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,19,congruent,995,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,20,incongruent,572,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,practice,21,congruent,868,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,practice,22,congruent,973,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,23,congruent,581,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,practice,24,incongruent,1093,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,1,congruent,547,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,2,incongruent,1260,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,3,congruent,562,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,4,congruent,522,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,5,congruent,512,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,6,incongruent,920,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,7,congruent,433,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,8,congruent,430,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,9,incongruent,578,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,10,congruent,575,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,11,congruent,573,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,12,congruent,416,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,13,incongruent,504,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,14,congruent,409,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,15,congruent,764,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,16,congruent,561,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,17,incongruent,501,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,18,congruent,429,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,19,incongruent,429,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,20,incongruent,621,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,21,congruent,633,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,22,incongruent,327,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,23,congruent,537,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,24,congruent,468,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,25,congruent,565,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,26,congruent,570,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,27,congruent,864,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,28,congruent,593,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,29,incongruent,1108,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,30,congruent,676,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,31,congruent,605,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,32,incongruent,592,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,33,incongruent,568,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,34,congruent,342,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,35,congruent,572,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,36,incongruent,444,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,37,congruent,572,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,38,incongruent,430,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,39,congruent,461,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,40,congruent,397,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,41,congruent,416,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,42,congruent,555,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,43,incongruent,1171,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,44,congruent,502,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,45,congruent,455,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,46,incongruent,1261,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,47,congruent,573,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,48,incongruent,787,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,49,congruent,1721,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,50,congruent,522,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,51,congruent,522,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,52,congruent,1328,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,53,incongruent,827,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,54,incongruent,811,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,55,congruent,433,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,56,congruent,578,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,57,incongruent,709,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,58,congruent,509,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,59,congruent,497,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,60,congruent,646,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,61,incongruent,605,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,62,congruent,799,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,63,congruent,509,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,64,congruent,531,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,65,incongruent,635,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,66,incongruent,1353,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,67,congruent,644,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,68,incongruent,917,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,69,incongruent,1061,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,70,congruent,739,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,71,congruent,524,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,72,congruent,512,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,73,incongruent,556,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,74,congruent,684,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,75,incongruent,644,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,76,congruent,885,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,77,congruent,670,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,78,congruent,444,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,79,congruent,1498,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,80,congruent,495,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,81,incongruent,930,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,82,congruent,630,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,83,congruent,714,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,84,incongruent,855,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,85,congruent,537,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,86,incongruent,1107,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,87,congruent,563,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,88,congruent,550,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,89,congruent,428,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,90,congruent,425,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,91,incongruent,527,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,92,congruent,392,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,93,congruent,391,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,94,congruent,389,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,95,congruent,454,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,96,incongruent,468,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,97,congruent,3214,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,98,congruent,836,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,99,incongruent,1032,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,100,congruent,611,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,101,congruent,1089,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,102,incongruent,581,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,103,congruent,615,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,104,congruent,531,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,105,congruent,546,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,106,incongruent,557,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,107,incongruent,516,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,108,incongruent,633,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,109,congruent,615,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,110,congruent,658,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,111,congruent,673,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,112,congruent,532,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,113,incongruent,1052,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,114,congruent,692,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,115,congruent,592,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,116,incongruent,813,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,117,congruent,644,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,118,incongruent,767,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,119,congruent,559,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,120,congruent,542,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,121,congruent,580,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,122,incongruent,885,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,123,incongruent,752,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,124,incongruent,722,1,BLUE,RED,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,125,incongruent,662,1,RED,GREEN,red,4.755833333333333,10-25-2017,13:15:27
14067,real,126,congruent,712,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,127,incongruent,538,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,128,congruent,549,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,129,incongruent,701,1,RED,BLUE,red,4.755833333333333,10-25-2017,13:15:27
14067,real,130,congruent,516,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,131,incongruent,812,1,GREEN,BLUE,green,4.755833333333333,10-25-2017,13:15:27
14067,real,132,incongruent,873,1,BLUE,GREEN,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,133,congruent,740,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,134,congruent,541,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,135,congruent,655,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,136,congruent,443,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,137,congruent,434,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,138,congruent,591,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,139,congruent,450,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,140,congruent,1029,1,RED,RED,red,4.755833333333333,10-25-2017,13:15:27
14067,real,141,congruent,1133,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14067,real,142,incongruent,686,1,GREEN,RED,green,4.755833333333333,10-25-2017,13:15:27
14067,real,143,congruent,1849,1,BLUE,BLUE,blue,4.755833333333333,10-25-2017,13:15:27
14067,real,144,congruent,498,1,GREEN,GREEN,green,4.755833333333333,10-25-2017,13:15:27
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,NA,NA,NA,NA,NA,NA,NA,4.5083166666666665,10-18-2017,09:23:57
14068,practice,1,congruent,462,1,RED,RED,red,4.5083166666666665,10-18-2017,09:23:57
14068,practice,2,incongruent,985,1,GREEN,BLUE,green,4.5083166666666665,10-18-2017,09:23:57
14068,practice,3,congruent,540,1,RED,RED,red,4.5083166666666665,10-18-2017,09:23:57
14068,practice,4,congruent,375,1,BLUE,BLUE,blue,4.5083166666666665,10-18-2017,09:23:57
14068,practice,5,congruent,384,1,BLUE,BLUE,blue,4.5083166666666665,10-18-2017,09:23:57
14068,practice,6,incongruent,603,1,RED,GREEN,red,4.5083166666666665,10-18-2017,09:23:57
14068,practice,7,incongruent,929,1,GREEN,RED,green,4.5083166666666665,10-18-2017,09:23:57
14068,practice,8,congruent,474,1,BLUE,BLUE,blue,4.5083166666666665,10-18-2017,09:23:57
14068,practice,9,congruent,551,1,BLUE,BLUE,blue,4.5083166666666665,10-18-2017,09:23:57
14068,practice,10,congruent,626,1,GREEN,GREEN,green,4.5083166666666665,10-18-2017,09:23:57
14068,practice,11,congruent,445,1,GREEN,GREEN,green,4.5083166666666665,10-18-2017,09:23:57
14068,practice,12,incongruent,966,1,BLUE,RED,blue,4.5083166666666665,10-18-2017,09:23:57
14068,practice,13,incongruent,870,1,BLUE,GREEN,blue,4.5083166666666665,10-18-2017,09:23:57
14068,practice,14,congruent,594,1,GREEN,GREEN,green,4.5083166666666665,10-18-2017,09:23:57
14068,practice,15,congruent,583,1,RED,RED,red,4.5083166666666665,10-18-2017,09:23:57
14068,practice,16,congruent,506,1,RED,RED,red,4.5083166666666665,10-18-2017,09:23:57
14068,practice,17,congruent,686,1,GREEN,GREEN,green,4.5083166666666665,10-18-2017,09:23:57
14068,practice,18,incongruent,982,1,RED,BLUE,red,4.5083166666666665,10-18-2017,09:23:57
