Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,LoudThreshold.last,SessionDate,SessionTime
14139,52,13,5,8,first,1,1,0,NA,7,08-15-2018,13:18:10
14139,53,13,6,7,first,1,1,0,NA,7,08-15-2018,13:18:10
14139,54,13,7,6,first,1,1,0,NA,7,08-15-2018,13:18:10
14139,55,18,13,5,first,1,1,0,NA,7,08-15-2018,13:18:10
14139,56,13,17,4,second,1,1,0,NA,7,08-15-2018,13:18:10
14139,57,16,13,3,first,1,1,0,NA,7,08-15-2018,13:18:10
14139,58,13,11,2,first,1,1,0,NA,7,08-15-2018,13:18:10
14139,59,12,13,1,second,0,1,1,23,7,08-15-2018,13:18:10
14139,60,17,13,4,first,1,0,1,24,7,08-15-2018,13:18:10
14139,61,13,10,3,first,1,1,0,NA,7,08-15-2018,13:18:10
14139,62,11,13,2,second,0,1,1,25,7,08-15-2018,13:18:10
14139,63,8,13,5,second,0,0,0,NA,7,08-15-2018,13:18:10
14139,64,13,5,8,first,1,0,1,26,7,08-15-2018,13:18:10
14141,1,23,13,10,first,1,NA,NA,NA,4,10-10-2018,11:35:27
14141,2,13,5,8,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,3,7,13,6,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,4,9,13,4,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,5,13,11,2,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,6,13,12,1,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,7,14,13,1,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,8,12,13,1,second,0,1,1,1,4,10-10-2018,11:35:27
14141,9,17,13,4,first,1,0,1,2,4,10-10-2018,11:35:27
14141,10,13,16,3,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,11,11,13,2,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,12,12,13,1,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,13,12,13,1,second,0,1,1,3,4,10-10-2018,11:35:27
14141,14,9,13,4,second,1,0,1,4,4,10-10-2018,11:35:27
14141,15,10,13,3,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,16,13,15,2,second,0,1,1,5,4,10-10-2018,11:35:27
14141,17,13,18,5,second,1,0,1,6,4,10-10-2018,11:35:27
14141,18,9,13,4,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,19,13,16,3,second,0,1,1,7,4,10-10-2018,11:35:27
14141,20,13,7,6,first,1,0,1,8,4,10-10-2018,11:35:27
14141,21,18,13,5,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,22,13,9,4,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,23,16,13,3,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,24,11,13,2,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,25,12,13,1,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,26,14,13,1,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,27,14,13,1,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,28,13,12,1,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,29,13,14,1,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,30,13,14,1,second,0,1,1,9,4,10-10-2018,11:35:27
14141,31,9,13,4,second,1,0,1,10,4,10-10-2018,11:35:27
14141,32,16,13,3,first,0,1,1,11,4,10-10-2018,11:35:27
14141,33,19,13,6,first,1,0,1,12,4,10-10-2018,11:35:27
14141,34,8,13,5,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,35,17,13,4,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,36,13,10,3,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,37,15,13,2,first,0,1,1,13,4,10-10-2018,11:35:27
14141,38,13,8,5,first,1,0,1,14,4,10-10-2018,11:35:27
14141,39,13,9,4,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,40,13,10,3,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,41,11,13,2,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,42,14,13,1,first,0,1,1,15,4,10-10-2018,11:35:27
14141,43,13,9,4,first,1,0,1,16,4,10-10-2018,11:35:27
14141,44,13,16,3,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,45,15,13,2,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,46,13,12,1,first,0,1,1,17,4,10-10-2018,11:35:27
14141,47,13,17,4,second,1,0,1,18,4,10-10-2018,11:35:27
14141,48,13,10,3,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,49,13,11,2,first,0,1,1,19,4,10-10-2018,11:35:27
14141,50,13,18,5,second,1,0,1,20,4,10-10-2018,11:35:27
14141,51,13,17,4,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,52,13,10,3,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,53,15,13,2,first,0,1,1,21,4,10-10-2018,11:35:27
14141,54,8,13,5,second,1,0,1,22,4,10-10-2018,11:35:27
14141,55,13,17,4,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,56,10,13,3,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,57,13,11,2,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,58,13,14,1,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,59,14,13,1,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,60,14,13,1,first,1,1,0,NA,4,10-10-2018,11:35:27
14141,61,13,14,1,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,62,13,14,1,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,63,13,14,1,second,1,1,0,NA,4,10-10-2018,11:35:27
14141,64,13,14,1,second,0,1,1,23,4,10-10-2018,11:35:27
14149,1,23,13,10,first,1,NA,NA,NA,1,10-18-2018,15:42:24
14149,2,13,5,8,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,3,13,19,6,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,4,9,13,4,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,5,11,13,2,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,6,12,13,1,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,7,13,12,1,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,8,13,12,1,first,0,1,1,1,1,10-18-2018,15:42:24
14149,9,17,13,4,first,1,0,1,2,1,10-18-2018,15:42:24
14149,10,16,13,3,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,11,13,15,2,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,12,13,12,1,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,13,13,12,1,first,0,1,1,3,1,10-18-2018,15:42:24
14149,14,13,17,4,second,1,0,1,4,1,10-18-2018,15:42:24
14149,15,10,13,3,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,16,13,15,2,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,17,13,12,1,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,18,14,13,1,first,0,1,1,5,1,10-18-2018,15:42:24
14149,19,9,13,4,second,1,0,1,6,1,10-18-2018,15:42:24
14149,20,13,16,3,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,21,15,13,2,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,22,12,13,1,second,0,1,1,7,1,10-18-2018,15:42:24
14149,23,13,9,4,first,1,0,1,8,1,10-18-2018,15:42:24
14149,24,13,16,3,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,25,13,15,2,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,26,12,13,1,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,27,13,14,1,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,28,14,13,1,first,0,1,1,9,1,10-18-2018,15:42:24
14149,29,9,13,4,second,1,0,1,10,1,10-18-2018,15:42:24
14149,30,10,13,3,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,31,13,15,2,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,32,12,13,1,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,33,14,13,1,first,0,1,1,11,1,10-18-2018,15:42:24
14149,34,13,17,4,second,1,0,1,12,1,10-18-2018,15:42:24
14149,35,13,10,3,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,36,15,13,2,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,37,13,14,1,second,0,1,1,13,1,10-18-2018,15:42:24
14149,38,13,17,4,second,1,0,1,14,1,10-18-2018,15:42:24
14149,39,13,10,3,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,40,13,15,2,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,41,13,12,1,first,0,1,1,15,1,10-18-2018,15:42:24
14149,42,17,13,4,first,1,0,1,16,1,10-18-2018,15:42:24
14149,43,13,10,3,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,44,15,13,2,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,45,14,13,1,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,46,12,13,1,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,47,12,13,1,second,0,1,1,17,1,10-18-2018,15:42:24
14149,48,17,13,4,first,1,0,1,18,1,10-18-2018,15:42:24
14149,49,13,10,3,first,0,1,1,19,1,10-18-2018,15:42:24
14149,50,19,13,6,first,1,0,1,20,1,10-18-2018,15:42:24
14149,51,8,13,5,second,0,1,1,21,1,10-18-2018,15:42:24
14149,52,5,13,8,second,1,0,1,22,1,10-18-2018,15:42:24
14149,53,13,20,7,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,54,19,13,6,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,55,13,18,5,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,56,9,13,4,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,57,16,13,3,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,58,13,11,2,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,59,12,13,1,second,0,1,1,23,1,10-18-2018,15:42:24
14149,60,13,9,4,first,1,0,1,24,1,10-18-2018,15:42:24
14149,61,13,16,3,second,1,1,0,NA,1,10-18-2018,15:42:24
14149,62,13,11,2,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,63,13,12,1,first,1,1,0,NA,1,10-18-2018,15:42:24
14149,64,14,13,1,first,1,1,0,NA,1,10-18-2018,15:42:24
14153,1,23,13,10,first,1,NA,NA,NA,4,10-25-2018,10:08:40
14153,2,5,13,8,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,3,13,19,6,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,4,17,13,4,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,5,11,13,2,second,0,1,1,1,4,10-25-2018,10:08:40
14153,6,13,21,8,second,1,0,1,2,4,10-25-2018,10:08:40
14153,7,19,13,6,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,8,13,8,5,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,9,13,17,4,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,10,16,13,3,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,11,11,13,2,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,12,13,12,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,13,12,13,1,second,0,1,1,3,4,10-25-2018,10:08:40
14153,14,13,17,4,second,1,0,1,4,4,10-25-2018,10:08:40
14153,15,13,16,3,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,16,13,15,2,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,17,13,12,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,18,14,13,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,19,14,13,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,20,13,12,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,21,13,12,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,22,13,12,1,first,0,1,1,5,4,10-25-2018,10:08:40
14153,23,13,17,4,second,1,0,1,6,4,10-25-2018,10:08:40
14153,24,10,13,3,second,0,1,1,7,4,10-25-2018,10:08:40
14153,25,13,7,6,first,1,0,1,8,4,10-25-2018,10:08:40
14153,26,8,13,5,second,0,1,1,9,4,10-25-2018,10:08:40
14153,27,13,5,8,first,1,0,1,10,4,10-25-2018,10:08:40
14153,28,20,13,7,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,29,13,19,6,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,30,18,13,5,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,31,17,13,4,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,32,16,13,3,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,33,13,11,2,first,0,1,1,11,4,10-25-2018,10:08:40
14153,34,13,18,5,second,1,0,1,12,4,10-25-2018,10:08:40
14153,35,13,9,4,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,36,13,16,3,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,37,11,13,2,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,38,13,14,1,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,39,13,12,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,40,14,13,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,41,14,13,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,42,12,13,1,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,43,12,13,1,second,0,1,1,13,4,10-25-2018,10:08:40
14153,44,13,17,4,second,1,0,1,14,4,10-25-2018,10:08:40
14153,45,13,16,3,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,46,11,13,2,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,47,13,12,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,48,12,13,1,second,0,1,1,15,4,10-25-2018,10:08:40
14153,49,13,9,4,first,1,0,1,16,4,10-25-2018,10:08:40
14153,50,16,13,3,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,51,11,13,2,second,0,1,1,17,4,10-25-2018,10:08:40
14153,52,13,8,5,first,1,0,1,18,4,10-25-2018,10:08:40
14153,53,9,13,4,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,54,16,13,3,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,55,11,13,2,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,56,12,13,1,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,57,13,14,1,second,0,1,1,19,4,10-25-2018,10:08:40
14153,58,13,9,4,first,1,0,1,20,4,10-25-2018,10:08:40
14153,59,13,16,3,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,60,15,13,2,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,61,13,14,1,second,1,1,0,NA,4,10-25-2018,10:08:40
14153,62,14,13,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,63,13,12,1,first,1,1,0,NA,4,10-25-2018,10:08:40
14153,64,12,13,1,second,0,1,1,21,4,10-25-2018,10:08:40
14169,1,13,23,10,second,1,NA,NA,NA,5,09-05-2018,16:13:22
14169,2,13,5,8,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,3,19,13,6,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,4,9,13,4,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,5,13,11,2,first,0,1,1,1,5,09-05-2018,16:13:22
14169,6,5,13,8,second,1,0,1,2,5,09-05-2018,16:13:22
14169,7,13,19,6,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,8,8,13,5,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,9,17,13,4,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,10,16,13,3,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,11,13,11,2,first,0,1,1,3,5,09-05-2018,16:13:22
14169,12,13,18,5,second,1,0,1,4,5,09-05-2018,16:13:22
14169,13,17,13,4,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,14,10,13,3,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,15,13,15,2,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,16,12,13,1,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,17,14,13,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,18,13,12,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,19,13,12,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,20,13,14,1,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,21,12,13,1,second,0,1,1,5,5,09-05-2018,16:13:22
14169,22,9,13,4,second,1,0,1,6,5,09-05-2018,16:13:22
14169,23,13,16,3,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,24,13,11,2,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,25,13,14,1,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,26,12,13,1,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,27,13,12,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,28,13,14,1,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,29,13,12,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,30,14,13,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,31,14,13,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,32,13,12,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,33,14,13,1,first,0,1,1,7,5,09-05-2018,16:13:22
14169,34,9,13,4,second,1,0,1,8,5,09-05-2018,16:13:22
14169,35,10,13,3,second,0,1,1,9,5,09-05-2018,16:13:22
14169,36,13,7,6,first,1,0,1,10,5,09-05-2018,16:13:22
14169,37,8,13,5,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,38,13,17,4,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,39,16,13,3,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,40,13,11,2,first,0,1,1,11,5,09-05-2018,16:13:22
14169,41,13,18,5,second,1,0,1,12,5,09-05-2018,16:13:22
14169,42,9,13,4,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,43,13,16,3,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,44,13,11,2,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,45,12,13,1,second,0,1,1,13,5,09-05-2018,16:13:22
14169,46,13,9,4,first,1,0,1,14,5,09-05-2018,16:13:22
14169,47,13,16,3,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,48,15,13,2,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,49,14,13,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,50,12,13,1,second,0,1,1,15,5,09-05-2018,16:13:22
14169,51,9,13,4,second,1,0,1,16,5,09-05-2018,16:13:22
14169,52,13,16,3,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,53,15,13,2,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,54,14,13,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,55,13,12,1,first,0,1,1,17,5,09-05-2018,16:13:22
14169,56,9,13,4,second,1,0,1,18,5,09-05-2018,16:13:22
14169,57,16,13,3,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,58,13,15,2,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,59,13,12,1,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,60,13,14,1,second,1,1,0,NA,5,09-05-2018,16:13:22
14169,61,13,14,1,second,0,1,1,19,5,09-05-2018,16:13:22
14169,62,13,9,4,first,1,0,1,20,5,09-05-2018,16:13:22
14169,63,16,13,3,first,1,1,0,NA,5,09-05-2018,16:13:22
14169,64,15,13,2,first,0,1,1,21,5,09-05-2018,16:13:22
14173,1,3,13,10,second,1,NA,NA,NA,3,10-16-2018,10:13:45
14173,2,13,5,8,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,3,7,13,6,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,4,13,9,4,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,5,11,13,2,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,6,13,14,1,second,0,1,1,1,3,10-16-2018,10:13:45
14173,7,13,6,7,first,1,0,1,2,3,10-16-2018,10:13:45
14173,8,19,13,6,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,9,13,8,5,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,10,9,13,4,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,11,10,13,3,second,0,1,1,3,3,10-16-2018,10:13:45
14173,12,7,13,6,second,0,0,0,NA,3,10-16-2018,10:13:45
14173,13,13,22,9,second,1,0,1,4,3,10-16-2018,10:13:45
14173,14,5,13,8,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,15,13,20,7,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,16,19,13,6,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,17,8,13,5,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,18,13,17,4,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,19,16,13,3,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,20,15,13,2,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,21,13,12,1,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,22,14,13,1,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,23,13,12,1,first,0,1,1,5,3,10-16-2018,10:13:45
14173,24,13,9,4,first,1,0,1,6,3,10-16-2018,10:13:45
14173,25,10,13,3,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,26,13,15,2,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,27,13,14,1,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,28,13,14,1,second,0,1,1,7,3,10-16-2018,10:13:45
14173,29,13,17,4,second,1,0,1,8,3,10-16-2018,10:13:45
14173,30,13,16,3,second,0,1,1,9,3,10-16-2018,10:13:45
14173,31,13,7,6,first,1,0,1,10,3,10-16-2018,10:13:45
14173,32,18,13,5,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,33,17,13,4,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,34,13,10,3,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,35,15,13,2,first,0,1,1,11,3,10-16-2018,10:13:45
14173,36,8,13,5,second,1,0,1,12,3,10-16-2018,10:13:45
14173,37,17,13,4,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,38,13,10,3,first,0,1,1,13,3,10-16-2018,10:13:45
14173,39,13,19,6,second,1,0,1,14,3,10-16-2018,10:13:45
14173,40,13,8,5,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,41,9,13,4,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,42,13,16,3,second,0,1,1,15,3,10-16-2018,10:13:45
14173,43,7,13,6,second,1,0,1,16,3,10-16-2018,10:13:45
14173,44,13,8,5,first,0,1,1,17,3,10-16-2018,10:13:45
14173,45,5,13,8,second,1,0,1,18,3,10-16-2018,10:13:45
14173,46,13,20,7,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,47,13,7,6,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,48,8,13,5,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,49,17,13,4,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,50,10,13,3,second,0,1,1,19,3,10-16-2018,10:13:45
14173,51,13,19,6,second,1,0,1,20,3,10-16-2018,10:13:45
14173,52,18,13,5,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,53,17,13,4,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,54,10,13,3,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,55,13,15,2,second,0,1,1,21,3,10-16-2018,10:13:45
14173,56,18,13,5,first,1,0,1,22,3,10-16-2018,10:13:45
14173,57,13,17,4,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,58,13,16,3,second,1,1,0,NA,3,10-16-2018,10:13:45
14173,59,15,13,2,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,60,13,12,1,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,61,13,12,1,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,62,14,13,1,first,1,1,0,NA,3,10-16-2018,10:13:45
14173,63,14,13,1,first,0,1,1,23,3,10-16-2018,10:13:45
14173,64,13,9,4,first,1,0,1,24,3,10-16-2018,10:13:45
14179,1,23,13,10,first,1,NA,NA,NA,8,11-06-2018,10:13:16
14179,2,5,13,8,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,3,13,19,6,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,4,17,13,4,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,5,15,13,2,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,6,13,14,1,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,7,13,12,1,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,8,13,12,1,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,9,12,13,1,second,0,1,1,1,8,11-06-2018,10:13:16
14179,10,13,17,4,second,0,0,0,NA,8,11-06-2018,10:13:16
14179,11,6,13,7,second,1,0,1,2,8,11-06-2018,10:13:16
14179,12,13,19,6,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,13,13,8,5,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,14,17,13,4,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,15,16,13,3,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,16,13,15,2,second,0,1,1,3,8,11-06-2018,10:13:16
14179,17,8,13,5,second,0,0,0,NA,8,11-06-2018,10:13:16
14179,18,13,5,8,first,1,0,1,4,8,11-06-2018,10:13:16
14179,19,13,20,7,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,20,7,13,6,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,21,13,18,5,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,22,17,13,4,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,23,13,16,3,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,24,13,11,2,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,25,14,13,1,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,26,12,13,1,second,0,1,1,5,8,11-06-2018,10:13:16
14179,27,9,13,4,second,1,0,1,6,8,11-06-2018,10:13:16
14179,28,10,13,3,second,0,1,1,7,8,11-06-2018,10:13:16
14179,29,13,19,6,second,1,0,1,8,8,11-06-2018,10:13:16
14179,30,18,13,5,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,31,9,13,4,second,0,1,1,9,8,11-06-2018,10:13:16
14179,32,20,13,7,first,1,0,1,10,8,11-06-2018,10:13:16
14179,33,13,7,6,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,34,13,18,5,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,35,9,13,4,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,36,13,16,3,second,0,1,1,11,8,11-06-2018,10:13:16
14179,37,13,19,6,second,1,0,1,12,8,11-06-2018,10:13:16
14179,38,8,13,5,second,1,1,0,NA,8,11-06-2018,10:13:16
14179,39,17,13,4,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,40,13,16,3,second,0,1,1,13,8,11-06-2018,10:13:16
14179,41,13,19,6,second,1,0,1,14,8,11-06-2018,10:13:16
14179,42,13,18,5,second,0,1,1,15,8,11-06-2018,10:13:16
14179,43,13,5,8,first,1,0,1,16,8,11-06-2018,10:13:16
14179,44,20,13,7,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,45,13,7,6,first,1,1,0,NA,8,11-06-2018,10:13:16
14179,46,13,18,5,second,1,1,0,NA,8,11-06-2018,10:13:16
