Subject,TrialProc,Trial,WaitTime,RT,Accuracy,Response,Probe1Resp,Probe2Resp,Probe3Resp,AdminTime,SessionDate,SessionTime
14303,probe,18,12000,NA,NA,NA,OnTask,3,3,22.516966666666665,02-23-2018,16:37:59
14303,real,19,4000,893,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,20,12000,2200,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,21,4000,1405,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,22,8000,1540,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,23,2000,NA,NA,NA,OnTask,3,3,22.516966666666665,02-23-2018,16:37:59
14303,real,24,2000,1371,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,25,12000,747,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,26,12000,1171,0,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,27,2000,1161,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,28,12000,1234,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,29,2000,NA,NA,NA,OnTask,4,3,22.516966666666665,02-23-2018,16:37:59
14303,real,30,12000,1249,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,31,2000,1043,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,32,2000,1285,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,33,8000,1784,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,34,2000,3029,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,35,12000,NA,NA,NA,OnTask,3,3,22.516966666666665,02-23-2018,16:37:59
14303,real,36,2000,1054,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,37,8000,1186,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,38,8000,NA,NA,NA,OnTask,4,3,22.516966666666665,02-23-2018,16:37:59
14303,real,39,4000,1560,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,40,12000,1617,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,41,4000,1277,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,42,8000,1360,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,43,2000,805,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,44,12000,1661,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,45,4000,NA,NA,NA,OnTask,3,3,22.516966666666665,02-23-2018,16:37:59
14303,real,46,4000,1275,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,47,4000,1262,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,48,8000,1085,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,49,2000,NA,NA,NA,OnTask,4,3,22.516966666666665,02-23-2018,16:37:59
14303,real,50,2000,1019,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,51,4000,1440,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,52,2000,1147,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,53,2000,NA,NA,NA,OnTask,4,3,22.516966666666665,02-23-2018,16:37:59
14303,real,54,12000,2334,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,55,8000,1928,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,56,4000,NA,NA,NA,OnTask,4,3,22.516966666666665,02-23-2018,16:37:59
14303,real,57,2000,1054,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,58,4000,1145,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,59,12000,1330,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,60,12000,1420,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,61,8000,NA,NA,NA,OnTask,3,3,22.516966666666665,02-23-2018,16:37:59
14303,real,62,8000,2335,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,63,4000,1359,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,64,12000,800,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,65,4000,1277,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,66,12000,NA,NA,NA,OnTask,4,3,22.516966666666665,02-23-2018,16:37:59
14303,real,67,8000,1536,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,68,2000,1095,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,69,12000,819,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,70,12000,1842,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,71,4000,NA,NA,NA,OnTask,4,3,22.516966666666665,02-23-2018,16:37:59
14303,real,72,8000,1441,1,R,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,73,4000,63971,1,P,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,74,8000,1176,0,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,75,8000,NA,NA,NA,OnTask,2,3,22.516966666666665,02-23-2018,16:37:59
14303,real,76,8000,705,1,D,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,77,12000,1212,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,real,78,4000,896,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14303,probe,79,12000,NA,NA,NA,OnTask,3,3,22.516966666666665,02-23-2018,16:37:59
14303,real,80,2000,1148,1,B,NA,NA,NA,22.516966666666665,02-23-2018,16:37:59
14304,practice,1,2000,1118,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,practice,2,8000,757,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,practice,3,4000,972,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,practice,4,12000,1025,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,practice,5,2000,1425,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,1,4000,1240,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,2,2000,906,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,3,2000,586,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,4,8000,570,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,5,12000,915,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,6,2000,708,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,7,8000,NA,NA,NA,OnTask,4,4,22.039466666666666,03-06-2018,10:46:16
14304,real,8,8000,1190,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,9,4000,972,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,10,2000,536,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,11,8000,1025,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,12,4000,NA,NA,NA,OnTask,4,4,22.039466666666666,03-06-2018,10:46:16
14304,real,13,12000,1434,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,14,4000,988,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,15,4000,962,0,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,16,8000,1015,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,17,8000,1080,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,18,12000,NA,NA,NA,OnTask,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,19,4000,1110,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,20,12000,1777,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,21,4000,1039,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,22,8000,1140,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,23,2000,NA,NA,NA,OnTask,2,2,22.039466666666666,03-06-2018,10:46:16
14304,real,24,2000,747,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,25,12000,675,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,26,12000,830,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,27,2000,1082,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,28,12000,959,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,29,2000,NA,NA,NA,TRI,2,3,22.039466666666666,03-06-2018,10:46:16
14304,real,30,12000,735,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,31,2000,871,0,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,32,2000,881,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,33,8000,1285,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,34,2000,1030,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,35,12000,NA,NA,NA,OnTask,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,36,2000,803,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,37,8000,738,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,38,8000,NA,NA,NA,MW,2,3,22.039466666666666,03-06-2018,10:46:16
14304,real,39,4000,764,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,40,12000,1062,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,41,4000,1152,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,42,8000,1688,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,43,2000,1489,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,44,12000,965,0,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,45,4000,NA,NA,NA,InAtt,2,3,22.039466666666666,03-06-2018,10:46:16
14304,real,46,4000,952,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,47,4000,1000,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,48,8000,1724,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,49,2000,NA,NA,NA,OnTask,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,50,2000,937,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,51,4000,1449,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,52,2000,1729,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,53,2000,NA,NA,NA,OnTask,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,54,12000,2394,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,55,8000,1660,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,56,4000,NA,NA,NA,OnTask,2,3,22.039466666666666,03-06-2018,10:46:16
14304,real,57,2000,926,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,58,4000,1828,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,59,12000,2420,0,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,60,12000,2314,0,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,61,8000,NA,NA,NA,OnTask,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,62,8000,934,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,63,4000,1116,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,64,12000,655,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,65,4000,1089,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,66,12000,NA,NA,NA,OnTask,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,67,8000,865,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,68,2000,907,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,69,12000,918,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,70,12000,1281,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,71,4000,NA,NA,NA,TRI,2,3,22.039466666666666,03-06-2018,10:46:16
14304,real,72,8000,1129,1,R,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,73,4000,1256,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,74,8000,1508,1,P,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,75,8000,NA,NA,NA,OnTask,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,76,8000,1426,1,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,77,12000,1608,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,real,78,4000,1437,1,B,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14304,probe,79,12000,NA,NA,NA,TRI,3,3,22.039466666666666,03-06-2018,10:46:16
14304,real,80,2000,1589,0,D,NA,NA,NA,22.039466666666666,03-06-2018,10:46:16
14305,practice,1,2000,1226,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,practice,2,8000,917,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,practice,3,4000,889,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,practice,4,12000,1022,0,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,practice,5,2000,783,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,1,4000,946,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,2,2000,828,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,3,2000,793,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,4,8000,1046,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,5,12000,860,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,6,2000,709,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,7,8000,NA,NA,NA,OnTask,4,3,20.9845,02-26-2018,15:53:37
14305,real,8,8000,698,0,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,9,4000,621,0,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,10,2000,519,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,11,8000,681,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,12,4000,NA,NA,NA,OnTask,3,3,20.9845,02-26-2018,15:53:37
14305,real,13,12000,1139,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,14,4000,682,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,15,4000,939,0,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,16,8000,764,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,17,8000,796,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,18,12000,NA,NA,NA,OnTask,3,2,20.9845,02-26-2018,15:53:37
14305,real,19,4000,725,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,20,12000,680,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,21,4000,890,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,22,8000,1141,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,23,2000,NA,NA,NA,OnTask,3,2,20.9845,02-26-2018,15:53:37
14305,real,24,2000,938,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,25,12000,845,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,26,12000,1316,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,27,2000,684,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,28,12000,986,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,29,2000,NA,NA,NA,OnTask,3,2,20.9845,02-26-2018,15:53:37
14305,real,30,12000,1000,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,31,2000,1214,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,32,2000,937,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,33,8000,899,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,34,2000,1227,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,35,12000,NA,NA,NA,TRI,2,2,20.9845,02-26-2018,15:53:37
14305,real,36,2000,481,0,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,37,8000,1100,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,38,8000,NA,NA,NA,OnTask,2,2,20.9845,02-26-2018,15:53:37
14305,real,39,4000,857,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,40,12000,1519,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,41,4000,736,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,42,8000,1183,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,43,2000,558,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,44,12000,1151,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,45,4000,NA,NA,NA,OnTask,2,2,20.9845,02-26-2018,15:53:37
14305,real,46,4000,1073,0,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,47,4000,1457,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,48,8000,1142,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,49,2000,NA,NA,NA,OnTask,3,2,20.9845,02-26-2018,15:53:37
14305,real,50,2000,840,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,51,4000,748,0,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,52,2000,1178,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,53,2000,NA,NA,NA,OnTask,3,2,20.9845,02-26-2018,15:53:37
14305,real,54,12000,1141,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,55,8000,1708,0,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,56,4000,NA,NA,NA,TRI,3,2,20.9845,02-26-2018,15:53:37
14305,real,57,2000,817,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,58,4000,822,0,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,59,12000,1317,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,60,12000,1446,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,61,8000,NA,NA,NA,InAtt,1,1,20.9845,02-26-2018,15:53:37
14305,real,62,8000,913,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,63,4000,874,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,64,12000,990,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,65,4000,1205,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,66,12000,NA,NA,NA,InAtt,1,1,20.9845,02-26-2018,15:53:37
14305,real,67,8000,1071,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,68,2000,827,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,69,12000,1345,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,70,12000,999,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,71,4000,NA,NA,NA,InAtt,1,1,20.9845,02-26-2018,15:53:37
14305,real,72,8000,1101,1,R,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,73,4000,1006,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,74,8000,1036,1,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,75,8000,NA,NA,NA,InAtt,1,1,20.9845,02-26-2018,15:53:37
14305,real,76,8000,907,1,D,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,77,12000,918,0,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,real,78,4000,1119,1,B,NA,NA,NA,20.9845,02-26-2018,15:53:37
14305,probe,79,12000,NA,NA,NA,InAtt,1,1,20.9845,02-26-2018,15:53:37
14305,real,80,2000,1022,0,P,NA,NA,NA,20.9845,02-26-2018,15:53:37
14306,practice,1,2000,2575,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,practice,2,8000,1687,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,practice,3,4000,2087,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,practice,4,12000,1507,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,practice,5,2000,1209,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,1,4000,2066,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,2,2000,957,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,3,2000,571,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,4,8000,714,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,5,12000,1310,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,6,2000,1956,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,7,8000,NA,NA,NA,OnTask,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,8,8000,1344,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,9,4000,959,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,10,2000,636,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,11,8000,1184,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,12,4000,NA,NA,NA,OnTask,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,13,12000,922,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,14,4000,1002,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,15,4000,855,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,16,8000,1372,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,17,8000,1052,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,18,12000,NA,NA,NA,OnTask,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,19,4000,1627,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,20,12000,961,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,21,4000,904,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,22,8000,1042,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,23,2000,NA,NA,NA,OnTask,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,24,2000,1910,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,25,12000,713,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,26,12000,1075,0,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,27,2000,852,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,28,12000,1056,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,29,2000,NA,NA,NA,TRI,2,3,21.722533333333335,03-08-2018,12:14:20
14306,real,30,12000,2153,0,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,31,2000,926,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,32,2000,732,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,33,8000,956,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,34,2000,1097,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,35,12000,NA,NA,NA,OnTask,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,36,2000,692,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,37,8000,1197,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,38,8000,NA,NA,NA,TRI,2,3,21.722533333333335,03-08-2018,12:14:20
14306,real,39,4000,1050,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,40,12000,1023,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,41,4000,962,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,42,8000,738,0,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,43,2000,1011,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,44,12000,745,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,45,4000,NA,NA,NA,OnTask,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,46,4000,1074,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,47,4000,1476,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,48,8000,1135,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,49,2000,NA,NA,NA,TRI,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,50,2000,636,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,51,4000,1073,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,52,2000,2331,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,53,2000,NA,NA,NA,TRI,2,3,21.722533333333335,03-08-2018,12:14:20
14306,real,54,12000,912,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,55,8000,2634,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,56,4000,NA,NA,NA,OnTask,3,3,21.722533333333335,03-08-2018,12:14:20
14306,real,57,2000,1069,1,D,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,58,4000,1296,1,R,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,59,12000,1173,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,real,60,12000,1782,1,B,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
14306,probe,61,8000,NA,NA,NA,TRI,3,2,21.722533333333335,03-08-2018,12:14:20
14306,real,62,8000,1117,1,P,NA,NA,NA,21.722533333333335,03-08-2018,12:14:20
