Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,LoudThreshold.last,SessionDate,SessionTime
14252,29,13,9,4,first,1,0,1,12,4,02-07-2018,16:30:38
14252,30,10,13,3,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,31,13,11,2,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,32,13,12,1,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,33,12,13,1,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,34,13,12,1,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,35,13,12,1,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,36,12,13,1,second,0,1,1,13,4,02-07-2018,16:30:38
14252,37,13,9,4,first,1,0,1,14,4,02-07-2018,16:30:38
14252,38,13,16,3,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,39,11,13,2,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,40,13,12,1,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,41,12,13,1,second,0,1,1,15,4,02-07-2018,16:30:38
14252,42,13,9,4,first,1,0,1,16,4,02-07-2018,16:30:38
14252,43,13,10,3,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,44,11,13,2,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,45,13,14,1,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,46,13,14,1,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,47,13,12,1,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,48,13,14,1,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,49,14,13,1,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,50,13,14,1,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,51,12,13,1,second,0,1,1,17,4,02-07-2018,16:30:38
14252,52,17,13,4,first,1,0,1,18,4,02-07-2018,16:30:38
14252,53,16,13,3,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,54,15,13,2,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,55,13,14,1,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,56,12,13,1,second,0,1,1,19,4,02-07-2018,16:30:38
14252,57,17,13,4,first,1,0,1,20,4,02-07-2018,16:30:38
14252,58,13,10,3,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,59,15,13,2,first,1,1,0,NA,4,02-07-2018,16:30:38
14252,60,13,14,1,second,0,1,1,21,4,02-07-2018,16:30:38
14252,61,13,9,4,first,1,0,1,22,4,02-07-2018,16:30:38
14252,62,10,13,3,second,1,1,0,NA,4,02-07-2018,16:30:38
14252,63,11,13,2,second,0,1,1,23,4,02-07-2018,16:30:38
14252,64,13,18,5,second,1,0,1,24,4,02-07-2018,16:30:38
14253,1,3,13,10,second,1,NA,NA,NA,2,02-12-2018,12:52:02
14253,2,21,13,8,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,3,13,19,6,second,0,1,1,1,2,02-12-2018,12:52:02
14253,4,25,13,12,first,1,0,1,2,2,02-12-2018,12:52:02
14253,5,3,13,10,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,6,21,13,8,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,7,13,7,6,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,8,18,13,5,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,9,13,17,4,second,0,1,1,3,2,02-12-2018,12:52:02
14253,10,6,13,7,second,1,0,1,4,2,02-12-2018,12:52:02
14253,11,13,19,6,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,12,13,8,5,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,13,9,13,4,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,14,13,16,3,second,0,1,1,5,2,02-12-2018,12:52:02
14253,15,13,7,6,first,1,0,1,6,2,02-12-2018,12:52:02
14253,16,18,13,5,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,17,9,13,4,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,18,10,13,3,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,19,11,13,2,second,0,1,1,7,2,02-12-2018,12:52:02
14253,20,13,8,5,first,1,0,1,8,2,02-12-2018,12:52:02
14253,21,13,17,4,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,22,16,13,3,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,23,11,13,2,second,0,1,1,9,2,02-12-2018,12:52:02
14253,24,13,18,5,second,0,0,0,NA,2,02-12-2018,12:52:02
14253,25,5,13,8,second,1,0,1,10,2,02-12-2018,12:52:02
14253,26,13,6,7,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,27,13,19,6,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,28,8,13,5,second,0,1,1,11,2,02-12-2018,12:52:02
14253,29,21,13,8,first,1,0,1,12,2,02-12-2018,12:52:02
14253,30,20,13,7,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,31,7,13,6,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,32,13,18,5,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,33,13,17,4,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,34,16,13,3,first,0,1,1,13,2,02-12-2018,12:52:02
14253,35,7,13,6,second,1,0,1,14,2,02-12-2018,12:52:02
14253,36,18,13,5,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,37,17,13,4,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,38,13,10,3,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,39,13,11,2,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,40,13,14,1,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,41,14,13,1,first,0,1,1,15,2,02-12-2018,12:52:02
14253,42,9,13,4,second,0,0,0,NA,2,02-12-2018,12:52:02
14253,43,6,13,7,second,1,0,1,16,2,02-12-2018,12:52:02
14253,44,13,19,6,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,45,13,8,5,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,46,13,9,4,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,47,16,13,3,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,48,13,15,2,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,49,14,13,1,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,50,12,13,1,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,51,13,14,1,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,52,14,13,1,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,53,12,13,1,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,54,13,12,1,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,55,13,14,1,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,56,13,12,1,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,57,14,13,1,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,58,13,14,1,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,59,13,12,1,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,60,13,12,1,first,1,1,0,NA,2,02-12-2018,12:52:02
14253,61,13,14,1,second,1,1,0,NA,2,02-12-2018,12:52:02
14253,62,13,12,1,first,0,1,1,17,2,02-12-2018,12:52:02
14253,63,13,9,4,first,1,0,1,18,2,02-12-2018,12:52:02
14253,64,13,10,3,first,1,1,0,NA,2,02-12-2018,12:52:02
14254,1,13,23,10,second,1,NA,NA,NA,3,02-20-2018,10:42:15
14254,2,13,5,8,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,3,19,13,6,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,4,9,13,4,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,5,11,13,2,second,0,1,1,1,3,02-20-2018,10:42:15
14254,6,13,21,8,second,1,0,1,2,3,02-20-2018,10:42:15
14254,7,13,19,6,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,8,13,8,5,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,9,17,13,4,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,10,10,13,3,second,0,1,1,3,3,02-20-2018,10:42:15
14254,11,13,7,6,first,1,0,1,4,3,02-20-2018,10:42:15
14254,12,13,18,5,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,13,17,13,4,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,14,10,13,3,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,15,11,13,2,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,16,13,12,1,first,0,1,1,5,3,02-20-2018,10:42:15
14254,17,17,13,4,first,1,0,1,6,3,02-20-2018,10:42:15
14254,18,16,13,3,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,19,15,13,2,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,20,12,13,1,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,21,13,12,1,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,22,14,13,1,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,23,13,12,1,first,0,1,1,7,3,02-20-2018,10:42:15
14254,24,9,13,4,second,1,0,1,8,3,02-20-2018,10:42:15
14254,25,16,13,3,first,0,1,1,9,3,02-20-2018,10:42:15
14254,26,7,13,6,second,1,0,1,10,3,02-20-2018,10:42:15
14254,27,18,13,5,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,28,17,13,4,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,29,13,10,3,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,30,13,15,2,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,31,13,12,1,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,32,14,13,1,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,33,13,14,1,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,34,13,14,1,second,0,1,1,11,3,02-20-2018,10:42:15
14254,35,17,13,4,first,1,0,1,12,3,02-20-2018,10:42:15
14254,36,13,10,3,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,37,13,15,2,second,0,1,1,13,3,02-20-2018,10:42:15
14254,38,8,13,5,second,1,0,1,14,3,02-20-2018,10:42:15
14254,39,13,17,4,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,40,16,13,3,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,41,13,15,2,second,0,1,1,15,3,02-20-2018,10:42:15
14254,42,8,13,5,second,1,0,1,16,3,02-20-2018,10:42:15
14254,43,13,9,4,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,44,13,16,3,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,45,15,13,2,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,46,13,14,1,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,47,12,13,1,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,48,13,14,1,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,49,13,12,1,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,50,12,13,1,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,51,13,12,1,first,0,1,1,17,3,02-20-2018,10:42:15
14254,52,17,13,4,first,0,0,0,NA,3,02-20-2018,10:42:15
14254,53,6,13,7,second,0,0,0,NA,3,02-20-2018,10:42:15
14254,54,13,3,10,first,0,0,0,NA,3,02-20-2018,10:42:15
14254,55,0,13,13,second,1,0,1,18,3,02-20-2018,10:42:15
14254,56,13,25,12,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,57,2,13,11,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,58,13,23,10,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,59,13,4,9,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,60,13,5,8,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,61,13,20,7,second,1,1,0,NA,3,02-20-2018,10:42:15
14254,62,19,13,6,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,63,13,8,5,first,1,1,0,NA,3,02-20-2018,10:42:15
14254,64,9,13,4,second,1,1,0,NA,3,02-20-2018,10:42:15
14255,1,23,13,10,first,1,NA,NA,NA,1,02-08-2018,10:36:22
14255,2,5,13,8,second,0,1,1,1,1,02-08-2018,10:36:22
14255,3,0,13,13,second,1,0,1,2,1,02-08-2018,10:36:22
14255,4,13,24,11,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,5,4,13,9,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,6,6,13,7,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,7,13,8,5,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,8,13,9,4,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,9,16,13,3,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,10,11,13,2,second,0,1,1,3,1,02-08-2018,10:36:22
14255,11,18,13,5,first,1,0,1,4,1,02-08-2018,10:36:22
14255,12,13,9,4,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,13,13,16,3,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,14,13,15,2,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,15,13,14,1,second,0,1,1,5,1,02-08-2018,10:36:22
14255,16,13,17,4,second,1,0,1,6,1,02-08-2018,10:36:22
14255,17,13,10,3,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,18,13,15,2,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,19,13,14,1,second,0,1,1,7,1,02-08-2018,10:36:22
14255,20,17,13,4,first,1,0,1,8,1,02-08-2018,10:36:22
14255,21,16,13,3,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,22,11,13,2,second,0,1,1,9,1,02-08-2018,10:36:22
14255,23,13,18,5,second,1,0,1,10,1,02-08-2018,10:36:22
14255,24,13,17,4,second,0,1,1,11,1,02-08-2018,10:36:22
14255,25,6,13,7,second,1,0,1,12,1,02-08-2018,10:36:22
14255,26,13,7,6,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,27,13,8,5,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,28,13,17,4,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,29,16,13,3,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,30,13,15,2,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,31,12,13,1,second,0,1,1,13,1,02-08-2018,10:36:22
14255,32,9,13,4,second,1,0,1,14,1,02-08-2018,10:36:22
14255,33,13,10,3,first,0,1,1,15,1,02-08-2018,10:36:22
14255,34,19,13,6,first,1,0,1,16,1,02-08-2018,10:36:22
14255,35,8,13,5,second,0,1,1,17,1,02-08-2018,10:36:22
14255,36,5,13,8,second,1,0,1,18,1,02-08-2018,10:36:22
14255,37,13,20,7,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,38,19,13,6,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,39,18,13,5,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,40,13,9,4,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,41,10,13,3,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,42,15,13,2,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,43,13,12,1,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,44,14,13,1,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,45,14,13,1,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,46,12,13,1,second,0,1,1,19,1,02-08-2018,10:36:22
14255,47,9,13,4,second,0,0,0,NA,1,02-08-2018,10:36:22
14255,48,13,6,7,first,1,0,1,20,1,02-08-2018,10:36:22
14255,49,19,13,6,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,50,8,13,5,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,51,13,9,4,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,52,16,13,3,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,53,13,15,2,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,54,14,13,1,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,55,14,13,1,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,56,13,14,1,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,57,13,12,1,first,0,1,1,21,1,02-08-2018,10:36:22
14255,58,13,9,4,first,1,0,1,22,1,02-08-2018,10:36:22
14255,59,13,10,3,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,60,13,11,2,first,1,1,0,NA,1,02-08-2018,10:36:22
14255,61,13,14,1,second,0,1,1,23,1,02-08-2018,10:36:22
14255,62,13,9,4,first,1,0,1,24,1,02-08-2018,10:36:22
14255,63,13,16,3,second,1,1,0,NA,1,02-08-2018,10:36:22
14255,64,11,13,2,second,1,1,0,NA,1,02-08-2018,10:36:22
14256,1,13,3,10,first,1,NA,NA,NA,6,02-09-2018,14:55:47
14256,2,21,13,8,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,3,7,13,6,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,4,9,13,4,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,5,11,13,2,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,6,12,13,1,second,0,1,1,1,6,02-09-2018,14:55:47
14256,7,13,20,7,second,1,0,1,2,6,02-09-2018,14:55:47
14256,8,13,19,6,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,9,8,13,5,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,10,9,13,4,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,11,10,13,3,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,12,13,11,2,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,13,13,12,1,first,0,1,1,3,6,02-09-2018,14:55:47
14256,14,13,9,4,first,1,0,1,4,6,02-09-2018,14:55:47
14256,15,10,13,3,second,0,1,1,5,6,02-09-2018,14:55:47
14256,16,13,7,6,first,1,0,1,6,6,02-09-2018,14:55:47
14256,17,18,13,5,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,18,13,9,4,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,19,13,16,3,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,20,15,13,2,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,21,13,12,1,first,0,1,1,7,6,02-09-2018,14:55:47
14256,22,17,13,4,first,1,0,1,8,6,02-09-2018,14:55:47
14256,23,13,16,3,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,24,11,13,2,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,25,13,14,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,26,14,13,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,27,14,13,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,28,13,14,1,second,0,1,1,9,6,02-09-2018,14:55:47
14256,29,13,9,4,first,1,0,1,10,6,02-09-2018,14:55:47
14256,30,16,13,3,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,31,13,15,2,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,32,13,12,1,first,0,1,1,11,6,02-09-2018,14:55:47
14256,33,17,13,4,first,1,0,1,12,6,02-09-2018,14:55:47
14256,34,10,13,3,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,35,13,15,2,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,36,12,13,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,37,13,14,1,second,0,1,1,13,6,02-09-2018,14:55:47
14256,38,13,17,4,second,1,0,1,14,6,02-09-2018,14:55:47
14256,39,16,13,3,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,40,13,11,2,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,41,14,13,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,42,13,12,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,43,14,13,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,44,13,12,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,45,14,13,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,46,12,13,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,47,12,13,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,48,14,13,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,49,14,13,1,first,0,1,1,15,6,02-09-2018,14:55:47
14256,50,17,13,4,first,1,0,1,16,6,02-09-2018,14:55:47
14256,51,13,10,3,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,52,13,11,2,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,53,12,13,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,54,13,12,1,first,1,1,0,NA,6,02-09-2018,14:55:47
14256,55,12,13,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,56,12,13,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,57,13,14,1,second,0,1,1,17,6,02-09-2018,14:55:47
14256,58,13,17,4,second,1,0,1,18,6,02-09-2018,14:55:47
14256,59,13,16,3,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,60,13,15,2,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,61,13,14,1,second,1,1,0,NA,6,02-09-2018,14:55:47
14256,62,13,12,1,first,0,1,1,19,6,02-09-2018,14:55:47
14256,63,13,17,4,second,1,0,1,20,6,02-09-2018,14:55:47
14256,64,16,13,3,first,0,1,1,21,6,02-09-2018,14:55:47
14257,1,13,3,10,first,1,NA,NA,NA,4,04-24-2017,13:05:33
14257,2,13,21,8,second,0,1,1,1,4,04-24-2017,13:05:33
14257,3,13,26,13,second,1,0,1,2,4,04-24-2017,13:05:33
14257,4,2,13,11,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,5,13,22,9,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,6,13,6,7,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,7,13,18,5,second,0,1,1,3,4,04-24-2017,13:05:33
14257,8,21,13,8,first,1,0,1,4,4,04-24-2017,13:05:33
14257,9,20,13,7,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,10,13,7,6,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,11,18,13,5,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,12,9,13,4,second,0,1,1,5,4,04-24-2017,13:05:33
14257,13,13,6,7,first,1,0,1,6,4,04-24-2017,13:05:33
14257,14,13,7,6,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,15,13,18,5,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,16,13,17,4,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,17,13,16,3,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,18,13,11,2,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,19,13,12,1,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,20,12,13,1,second,0,1,1,7,4,04-24-2017,13:05:33
14257,21,9,13,4,second,0,0,0,NA,4,04-24-2017,13:05:33
14257,22,6,13,7,second,1,0,1,8,4,04-24-2017,13:05:33
14257,23,19,13,6,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,24,18,13,5,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,25,9,13,4,second,0,1,1,9,4,04-24-2017,13:05:33
14257,26,13,20,7,second,1,0,1,10,4,04-24-2017,13:05:33
14257,27,7,13,6,second,0,1,1,11,4,04-24-2017,13:05:33
14257,28,4,13,9,second,1,0,1,12,4,04-24-2017,13:05:33
14257,29,21,13,8,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,30,13,6,7,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,31,13,19,6,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,32,13,8,5,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,33,13,17,4,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,34,13,10,3,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,35,13,11,2,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,36,12,13,1,second,0,1,1,13,4,04-24-2017,13:05:33
14257,37,17,13,4,first,1,0,1,14,4,04-24-2017,13:05:33
14257,38,13,16,3,second,0,1,1,15,4,04-24-2017,13:05:33
14257,39,13,7,6,first,1,0,1,16,4,04-24-2017,13:05:33
14257,40,8,13,5,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,41,13,9,4,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,42,10,13,3,second,0,1,1,17,4,04-24-2017,13:05:33
14257,43,7,13,6,second,1,0,1,18,4,04-24-2017,13:05:33
14257,44,18,13,5,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,45,9,13,4,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,46,13,16,3,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,47,15,13,2,first,0,1,1,19,4,04-24-2017,13:05:33
14257,48,13,18,5,second,1,0,1,20,4,04-24-2017,13:05:33
14257,49,17,13,4,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,50,13,10,3,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,51,15,13,2,first,0,1,1,21,4,04-24-2017,13:05:33
14257,52,8,13,5,second,1,0,1,22,4,04-24-2017,13:05:33
14257,53,13,17,4,second,0,1,1,23,4,04-24-2017,13:05:33
14257,54,6,13,7,second,1,0,1,24,4,04-24-2017,13:05:33
14257,55,19,13,6,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,56,13,8,5,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,57,17,13,4,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,58,16,13,3,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,59,13,11,2,first,0,1,1,25,4,04-24-2017,13:05:33
14257,60,18,13,5,first,1,0,1,26,4,04-24-2017,13:05:33
14257,61,17,13,4,first,1,1,0,NA,4,04-24-2017,13:05:33
14257,62,13,16,3,second,1,1,0,NA,4,04-24-2017,13:05:33
14257,63,13,15,2,second,0,1,1,27,4,04-24-2017,13:05:33
14257,64,8,13,5,second,1,0,1,28,4,04-24-2017,13:05:33
14258,1,13,23,10,second,1,NA,NA,NA,2,03-07-2018,16:47:49
14258,2,5,13,8,second,1,1,0,NA,2,03-07-2018,16:47:49
14258,3,19,13,6,first,1,1,0,NA,2,03-07-2018,16:47:49
14258,4,13,9,4,first,1,1,0,NA,2,03-07-2018,16:47:49
14258,5,13,11,2,first,1,1,0,NA,2,03-07-2018,16:47:49
14258,6,14,13,1,first,0,1,1,1,2,03-07-2018,16:47:49
14258,7,13,6,7,first,1,0,1,2,2,03-07-2018,16:47:49
14258,8,7,13,6,second,0,1,1,3,2,03-07-2018,16:47:49
14258,9,13,22,9,second,1,0,1,4,2,03-07-2018,16:47:49
14258,10,21,13,8,first,1,1,0,NA,2,03-07-2018,16:47:49
14258,11,6,13,7,second,1,1,0,NA,2,03-07-2018,16:47:49
14258,12,7,13,6,second,1,1,0,NA,2,03-07-2018,16:47:49
14258,13,18,13,5,first,1,1,0,NA,2,03-07-2018,16:47:49
14258,14,9,13,4,second,1,1,0,NA,2,03-07-2018,16:47:49
14258,15,13,16,3,second,0,1,1,5,2,03-07-2018,16:47:49
14258,16,13,19,6,second,1,0,1,6,2,03-07-2018,16:47:49
14258,17,13,18,5,second,1,1,0,NA,2,03-07-2018,16:47:49
14258,18,13,9,4,first,1,1,0,NA,2,03-07-2018,16:47:49
14258,19,10,13,3,second,1,1,0,NA,2,03-07-2018,16:47:49
14258,20,11,13,2,second,0,1,1,7,2,03-07-2018,16:47:49
14258,21,13,8,5,first,1,0,1,8,2,03-07-2018,16:47:49
14258,22,9,13,4,second,1,1,0,NA,2,03-07-2018,16:47:49
14258,23,13,16,3,second,1,1,0,NA,2,03-07-2018,16:47:49
