Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,SymSpan.Absolute,SymSpan.Partial,SymSpan.Partial_Block1,SymSpan.Partial_Block2,SymSpan.SymmetryACC,SymSpan.SymmetryDuration,SessionDate,SessionTime
14146,2,3,5,1,ProcessingTask,450,1,TRUE,TRUE,1,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,2,ProcessingTask,683,1,FALSE,FALSE,2,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,3,ProcessingTask,662,1,FALSE,FALSE,6,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,4,ProcessingTask,495,1,TRUE,TRUE,4,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,5,ProcessingTask,679,1,TRUE,TRUE,11,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,6,Recall,371,1,1,1,NA,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,7,Recall,598,1,2,2,NA,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,8,Recall,391,1,6,6,NA,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,9,Recall,467,1,4,4,NA,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,3,5,10,Recall,369,1,11,11,NA,5,5,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,1,ProcessingTask,579,1,FALSE,FALSE,10,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,2,ProcessingTask,364,1,FALSE,FALSE,6,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,3,ProcessingTask,573,1,TRUE,TRUE,8,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,4,ProcessingTask,550,1,FALSE,FALSE,11,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,5,ProcessingTask,465,1,FALSE,FALSE,15,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,6,ProcessingTask,1848,1,TRUE,TRUE,14,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,7,Recall,430,1,10,10,NA,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,8,Recall,510,1,6,6,NA,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,9,Recall,551,0,7,8,NA,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,10,Recall,543,0,4,11,NA,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,11,Recall,628,1,15,15,NA,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,4,6,12,Recall,293,1,14,14,NA,6,4,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,1,ProcessingTask,399,1,FALSE,FALSE,10,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,2,ProcessingTask,1074,1,FALSE,FALSE,2,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,3,ProcessingTask,857,1,FALSE,FALSE,16,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,4,ProcessingTask,584,1,FALSE,FALSE,13,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,5,Recall,448,1,10,10,NA,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,6,Recall,739,1,2,2,NA,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,7,Recall,577,0,12,16,NA,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,5,4,8,Recall,510,1,13,13,NA,4,3,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,6,2,1,ProcessingTask,779,1,TRUE,TRUE,7,2,2,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,6,2,2,ProcessingTask,719,1,FALSE,FALSE,9,2,2,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,6,2,3,Recall,709,1,7,7,NA,2,2,14,34,14,20,1,NA,11-06-2017,11:21:46
14146,2,6,2,4,Recall,389,1,9,9,NA,2,2,14,34,14,20,1,NA,11-06-2017,11:21:46
14147,1,1,6,1,ProcessingTask,1235,1,TRUE,TRUE,1,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,2,ProcessingTask,922,1,FALSE,FALSE,3,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,3,ProcessingTask,816,1,FALSE,FALSE,4,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,4,ProcessingTask,594,1,FALSE,FALSE,16,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,5,ProcessingTask,1726,0,FALSE,TRUE,8,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,6,ProcessingTask,450,1,TRUE,TRUE,7,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,7,Recall,608,1,1,1,NA,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,8,Recall,473,1,3,3,NA,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,9,Recall,1294,0,12,4,NA,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,10,Recall,425,0,15,16,NA,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,11,Recall,439,0,14,8,NA,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,12,Recall,935,0,blank,7,NA,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,1,6,13,Recall,948,NA,7,NA,NA,5,2,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,2,3,1,ProcessingTask,684,1,TRUE,TRUE,14,3,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,2,3,2,ProcessingTask,817,1,FALSE,FALSE,1,3,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,2,3,3,ProcessingTask,1424,1,TRUE,TRUE,12,3,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,2,3,4,Recall,1945,0,blank,14,NA,3,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,2,3,5,Recall,162,0,blank,1,NA,3,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,2,3,6,Recall,743,1,12,12,NA,3,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,1,ProcessingTask,1119,1,TRUE,TRUE,8,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,2,ProcessingTask,970,1,FALSE,FALSE,7,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,3,ProcessingTask,772,1,TRUE,TRUE,3,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,4,ProcessingTask,1070,0,TRUE,FALSE,5,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,5,ProcessingTask,762,1,TRUE,TRUE,1,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,6,ProcessingTask,1750,0,FALSE,TRUE,13,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,7,ProcessingTask,1407,1,FALSE,FALSE,15,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,8,Recall,334,1,8,8,NA,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,9,Recall,275,1,7,7,NA,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,10,Recall,347,1,3,3,NA,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,11,Recall,531,1,5,5,NA,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,12,Recall,273,1,1,1,NA,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,3,7,13,Recall,1377,0,15,13,NA,5,5,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,4,2,1,ProcessingTask,785,1,FALSE,FALSE,1,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,4,2,2,ProcessingTask,1304,1,TRUE,TRUE,10,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,4,2,3,Recall,1430,0,blank,1,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,4,2,4,Recall,143,0,blank,10,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,4,2,5,Recall,447,NA,10,NA,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,1,ProcessingTask,1231,0,TRUE,FALSE,13,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,2,ProcessingTask,792,1,TRUE,TRUE,11,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,3,ProcessingTask,1553,0,TRUE,FALSE,10,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,4,ProcessingTask,746,1,FALSE,FALSE,15,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,5,Recall,748,0,blank,13,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,6,Recall,149,0,blank,11,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,7,Recall,213,0,blank,10,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,5,4,8,Recall,593,0,11,15,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,1,ProcessingTask,953,1,TRUE,TRUE,16,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,2,ProcessingTask,579,1,FALSE,FALSE,3,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,3,ProcessingTask,887,1,FALSE,FALSE,6,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,4,ProcessingTask,1785,1,TRUE,TRUE,2,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,5,ProcessingTask,1785,1,FALSE,FALSE,4,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,6,Recall,960,0,blank,16,NA,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,7,Recall,155,0,blank,3,NA,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,8,Recall,142,0,blank,6,NA,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,9,Recall,150,0,blank,2,NA,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,1,6,5,10,Recall,814,1,4,4,NA,5,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,1,ProcessingTask,1156,1,TRUE,TRUE,15,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,2,ProcessingTask,854,1,FALSE,FALSE,9,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,3,ProcessingTask,554,1,FALSE,FALSE,7,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,4,ProcessingTask,1101,1,TRUE,TRUE,2,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,5,ProcessingTask,675,1,FALSE,FALSE,11,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,6,Recall,1742,0,blank,15,NA,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,7,Recall,175,0,blank,9,NA,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,8,Recall,196,0,blank,7,NA,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,1,5,9,Recall,575,0,11,2,NA,5,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,2,2,1,ProcessingTask,999,1,TRUE,TRUE,13,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,2,2,2,ProcessingTask,633,1,FALSE,FALSE,1,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,2,2,3,Recall,1076,0,blank,13,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,2,2,4,Recall,543,0,13,1,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,2,2,5,Recall,418,NA,1,NA,NA,2,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,1,ProcessingTask,752,1,FALSE,FALSE,4,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,2,ProcessingTask,1121,1,TRUE,TRUE,12,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,3,ProcessingTask,1292,1,FALSE,FALSE,5,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,4,ProcessingTask,762,1,TRUE,TRUE,10,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,5,Recall,1051,0,blank,4,NA,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,6,Recall,145,0,blank,12,NA,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,7,Recall,145,0,blank,5,NA,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,3,4,8,Recall,505,1,10,10,NA,4,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,4,3,1,ProcessingTask,921,1,TRUE,TRUE,3,3,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,4,3,2,ProcessingTask,995,1,TRUE,TRUE,6,3,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,4,3,3,ProcessingTask,661,1,TRUE,TRUE,14,3,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,4,3,4,Recall,827,0,blank,3,NA,3,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,4,3,5,Recall,140,0,blank,6,NA,3,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,4,3,6,Recall,140,0,blank,14,NA,3,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,4,3,7,Recall,252,NA,14,NA,NA,3,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,1,ProcessingTask,867,1,FALSE,FALSE,8,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,2,ProcessingTask,1284,1,FALSE,FALSE,16,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,3,ProcessingTask,1324,1,TRUE,TRUE,9,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,4,ProcessingTask,889,1,FALSE,FALSE,2,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,5,ProcessingTask,608,1,FALSE,FALSE,7,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,6,ProcessingTask,1166,1,TRUE,TRUE,14,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,7,ProcessingTask,674,1,TRUE,TRUE,12,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,8,Recall,1230,0,blank,8,NA,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,9,Recall,129,0,blank,16,NA,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,10,Recall,158,0,blank,9,NA,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,11,Recall,121,0,blank,2,NA,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,5,7,12,Recall,564,0,5,7,NA,7,0,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,1,ProcessingTask,1032,1,FALSE,FALSE,13,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,2,ProcessingTask,500,1,FALSE,FALSE,3,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,3,ProcessingTask,384,1,TRUE,TRUE,5,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,4,ProcessingTask,1129,1,FALSE,FALSE,4,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,5,ProcessingTask,2279,1,TRUE,TRUE,6,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,6,ProcessingTask,1414,1,TRUE,TRUE,10,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,7,Recall,730,0,blank,13,NA,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,8,Recall,143,0,blank,3,NA,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,9,Recall,119,0,blank,5,NA,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,10,Recall,107,0,blank,4,NA,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,11,Recall,130,0,blank,6,NA,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14147,2,6,6,12,Recall,376,1,10,10,NA,6,1,0,11,9,2,0.8987108655616943,NA,11-06-2017,11:18:43
14148,1,1,7,1,ProcessingTask,855,1,FALSE,FALSE,5,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,2,ProcessingTask,690,1,TRUE,TRUE,2,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,3,ProcessingTask,932,1,TRUE,TRUE,15,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,4,ProcessingTask,645,1,FALSE,FALSE,9,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,5,ProcessingTask,644,1,FALSE,FALSE,7,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,6,ProcessingTask,837,1,FALSE,FALSE,6,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,7,ProcessingTask,1009,1,TRUE,TRUE,8,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,8,Recall,1055,0,2,5,NA,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,9,Recall,442,0,5,2,NA,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,10,Recall,1098,0,6,15,NA,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,11,Recall,453,0,3,9,NA,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,1,7,12,Recall,264,0,8,7,NA,7,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,2,2,1,ProcessingTask,762,1,FALSE,FALSE,13,2,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,2,2,2,ProcessingTask,729,1,TRUE,TRUE,4,2,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,2,2,3,Recall,431,1,13,13,NA,2,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,2,2,4,Recall,541,1,4,4,NA,2,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,1,ProcessingTask,639,1,FALSE,FALSE,3,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,2,ProcessingTask,608,1,FALSE,FALSE,5,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,3,ProcessingTask,583,1,FALSE,FALSE,12,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,4,ProcessingTask,733,1,TRUE,TRUE,11,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,5,ProcessingTask,705,1,TRUE,TRUE,8,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,6,ProcessingTask,699,1,TRUE,TRUE,9,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,7,Recall,3366,0,5,3,NA,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,8,Recall,592,0,2,5,NA,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,9,Recall,661,0,8,12,NA,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,10,Recall,432,0,12,11,NA,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,3,6,11,Recall,750,0,9,8,NA,6,0,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,1,ProcessingTask,688,1,TRUE,TRUE,7,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,2,ProcessingTask,628,1,FALSE,FALSE,11,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,3,ProcessingTask,570,1,FALSE,FALSE,8,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,4,ProcessingTask,744,1,TRUE,TRUE,6,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,5,Recall,2783,0,6,7,NA,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,6,Recall,541,1,11,11,NA,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,7,Recall,1096,1,8,8,NA,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,4,4,8,Recall,547,1,6,6,NA,4,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,1,ProcessingTask,1149,1,TRUE,TRUE,9,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,2,ProcessingTask,1233,1,TRUE,TRUE,11,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,3,ProcessingTask,957,1,TRUE,TRUE,13,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,4,ProcessingTask,627,1,FALSE,FALSE,10,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,5,ProcessingTask,602,1,FALSE,FALSE,12,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,6,Recall,2949,1,9,9,NA,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,7,Recall,492,0,6,11,NA,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,8,Recall,1975,0,12,13,NA,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,9,Recall,522,0,11,10,NA,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,5,5,10,Recall,1050,0,10,12,NA,5,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,6,3,1,ProcessingTask,551,1,TRUE,TRUE,11,3,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,6,3,2,ProcessingTask,557,1,FALSE,FALSE,6,3,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,6,3,3,ProcessingTask,537,1,FALSE,FALSE,3,3,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,6,3,4,Recall,146,1,11,11,NA,3,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,6,3,5,Recall,295,1,6,6,NA,3,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,1,6,3,6,Recall,346,1,3,3,NA,3,3,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,1,ProcessingTask,756,1,FALSE,FALSE,6,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,2,ProcessingTask,823,1,TRUE,TRUE,7,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,3,ProcessingTask,440,1,FALSE,FALSE,2,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,4,ProcessingTask,738,1,TRUE,TRUE,15,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,5,ProcessingTask,641,1,TRUE,TRUE,11,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,6,ProcessingTask,666,1,TRUE,TRUE,12,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,7,ProcessingTask,760,1,TRUE,TRUE,1,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,8,Recall,3249,1,6,6,NA,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,9,Recall,722,0,1,7,NA,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,10,Recall,427,0,9,2,NA,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,11,Recall,488,0,11,15,NA,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,1,7,12,Recall,472,0,1,11,NA,7,1,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,1,ProcessingTask,557,1,FALSE,FALSE,16,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,2,ProcessingTask,593,1,TRUE,TRUE,3,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,3,ProcessingTask,693,1,FALSE,FALSE,10,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,4,ProcessingTask,459,1,FALSE,FALSE,14,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,5,ProcessingTask,774,1,TRUE,TRUE,9,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,6,ProcessingTask,556,1,FALSE,FALSE,13,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,7,Recall,933,1,16,16,NA,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,8,Recall,1168,1,3,3,NA,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
14148,2,2,6,9,Recall,1809,0,5,10,NA,6,2,7,18,9,9,1,NA,11-06-2017,10:59:20
