Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,PitchThreshold.last,SessionDate,SessionTime
14185,36,820,796,24,first,0,0,0,NA,24,11-01-2017,17:05:55
14185,37,806,830,24,second,0,0,0,NA,24,11-01-2017,17:05:55
14185,38,796,820,24,second,1,0,1,11,24,11-01-2017,17:05:55
14185,39,800,823,23,second,0,1,1,12,24,11-01-2017,17:05:55
14185,40,810,786,24,first,0,0,0,NA,24,11-01-2017,17:05:55
14185,41,824,800,24,first,0,0,0,NA,24,11-01-2017,17:05:55
14185,42,800,776,24,first,0,0,0,NA,24,11-01-2017,17:05:55
14185,43,810,834,24,second,1,0,1,13,24,11-01-2017,17:05:55
14185,44,820,797,23,first,1,1,0,NA,24,11-01-2017,17:05:55
14185,45,822,800,22,first,0,1,1,14,24,11-01-2017,17:05:55
14185,46,820,796,24,first,1,0,1,15,24,11-01-2017,17:05:55
14185,47,843,820,23,first,1,1,0,NA,24,11-01-2017,17:05:55
14185,48,830,808,22,first,0,1,1,16,24,11-01-2017,17:05:55
14185,49,800,824,24,second,0,0,0,NA,24,11-01-2017,17:05:55
14185,50,776,800,24,second,1,0,1,17,24,11-01-2017,17:05:55
14185,51,823,800,23,first,0,1,1,18,24,11-01-2017,17:05:55
14185,52,820,844,24,second,1,0,1,19,24,11-01-2017,17:05:55
14185,53,830,807,23,first,1,1,0,NA,24,11-01-2017,17:05:55
14185,54,852,830,22,first,1,1,0,NA,24,11-01-2017,17:05:55
14185,55,799,820,21,second,1,1,0,NA,24,11-01-2017,17:05:55
14185,56,840,820,20,first,0,1,1,20,24,11-01-2017,17:05:55
14185,57,777,800,23,second,0,0,0,NA,24,11-01-2017,17:05:55
14185,58,800,776,24,first,1,0,1,21,24,11-01-2017,17:05:55
14185,59,797,820,23,second,0,1,1,22,24,11-01-2017,17:05:55
14185,60,834,810,24,first,0,0,0,NA,24,11-01-2017,17:05:55
14185,61,810,834,24,second,1,0,1,23,24,11-01-2017,17:05:55
14185,62,820,797,23,first,1,1,0,NA,24,11-01-2017,17:05:55
14185,63,852,830,22,first,1,1,0,NA,24,11-01-2017,17:05:55
14185,64,800,779,21,first,0,1,1,24,24,11-01-2017,17:05:55
14186,1,810,795,15,first,1,NA,NA,NA,9,11-28-2017,17:06:08
14186,2,823,810,13,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,3,841,830,11,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,4,811,820,9,second,0,1,1,1,9,11-28-2017,17:06:08
14186,5,835,820,15,first,1,0,1,2,9,11-28-2017,17:06:08
14186,6,810,797,13,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,7,810,821,11,second,0,1,1,3,9,11-28-2017,17:06:08
14186,8,830,816,14,first,1,0,1,4,9,11-28-2017,17:06:08
14186,9,800,813,13,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,10,810,798,12,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,11,819,830,11,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,12,820,830,10,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,13,811,820,9,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,14,800,808,8,second,0,1,1,5,9,11-28-2017,17:06:08
14186,15,841,830,11,first,1,0,1,6,9,11-28-2017,17:06:08
14186,16,820,810,10,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,17,819,810,9,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,18,830,822,8,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,19,793,800,7,second,0,1,1,7,9,11-28-2017,17:06:08
14186,20,830,820,10,first,1,0,1,8,9,11-28-2017,17:06:08
14186,21,820,811,9,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,22,820,812,8,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,23,807,800,7,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,24,830,836,6,second,0,1,1,9,9,11-28-2017,17:06:08
14186,25,839,830,9,first,1,0,1,10,9,11-28-2017,17:06:08
14186,26,800,792,8,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,27,793,800,7,second,0,1,1,11,9,11-28-2017,17:06:08
14186,28,810,820,10,second,0,0,0,NA,9,11-28-2017,17:06:08
14186,29,843,830,13,first,1,0,1,12,9,11-28-2017,17:06:08
14186,30,808,820,12,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,31,800,789,11,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,32,820,830,10,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,33,821,830,9,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,34,800,792,8,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,35,820,813,7,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,36,826,820,6,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,37,805,800,5,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,38,810,806,4,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,39,817,820,3,second,0,1,1,13,9,11-28-2017,17:06:08
14186,40,806,800,6,first,1,0,1,14,9,11-28-2017,17:06:08
14186,41,830,835,5,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,42,816,820,4,second,0,1,1,15,9,11-28-2017,17:06:08
14186,43,810,817,7,second,1,0,1,16,9,11-28-2017,17:06:08
14186,44,794,800,6,second,0,1,1,17,9,11-28-2017,17:06:08
14186,45,830,839,9,second,1,0,1,18,9,11-28-2017,17:06:08
14186,46,812,820,8,second,0,1,1,19,9,11-28-2017,17:06:08
14186,47,820,809,11,first,1,0,1,20,9,11-28-2017,17:06:08
14186,48,810,820,10,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,49,810,819,9,second,0,1,1,21,9,11-28-2017,17:06:08
14186,50,832,820,12,first,1,0,1,22,9,11-28-2017,17:06:08
14186,51,809,820,11,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,52,800,810,10,second,0,1,1,23,9,11-28-2017,17:06:08
14186,53,830,817,13,first,1,0,1,24,9,11-28-2017,17:06:08
14186,54,788,800,12,second,0,1,1,25,9,11-28-2017,17:06:08
14186,55,825,810,15,first,1,0,1,26,9,11-28-2017,17:06:08
14186,56,800,786,14,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,57,820,833,13,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,58,800,812,12,second,0,1,1,27,9,11-28-2017,17:06:08
14186,59,820,835,15,second,1,0,1,28,9,11-28-2017,17:06:08
14186,60,820,834,14,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,61,817,830,13,second,1,1,0,NA,9,11-28-2017,17:06:08
14186,62,812,800,12,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,63,831,820,11,first,1,1,0,NA,9,11-28-2017,17:06:08
14186,64,830,840,10,second,1,1,0,NA,9,11-28-2017,17:06:08
14187,1,800,815,15,second,1,NA,NA,NA,18,11-03-2017,10:59:59
14187,2,807,820,13,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,3,810,821,11,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,4,810,819,9,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,5,820,827,7,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,6,825,820,5,first,0,1,1,1,18,11-03-2017,10:59:59
14187,7,810,821,11,second,1,0,1,2,18,11-03-2017,10:59:59
14187,8,790,800,10,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,9,809,800,9,first,0,1,1,3,18,11-03-2017,10:59:59
14187,10,812,800,12,first,0,0,0,NA,18,11-03-2017,10:59:59
14187,11,800,785,15,first,1,0,1,4,18,11-03-2017,10:59:59
14187,12,800,786,14,first,0,1,1,5,18,11-03-2017,10:59:59
14187,13,803,820,17,second,0,0,0,NA,18,11-03-2017,10:59:59
14187,14,810,830,20,second,0,0,0,NA,18,11-03-2017,10:59:59
14187,15,797,820,23,second,1,0,1,6,18,11-03-2017,10:59:59
14187,16,778,800,22,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,17,831,810,21,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,18,830,810,20,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,19,800,819,19,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,20,830,812,18,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,21,813,830,17,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,22,820,836,16,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,23,845,830,15,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,24,830,816,14,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,25,843,830,13,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,26,820,832,12,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,27,820,831,11,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,28,840,830,10,first,0,1,1,7,18,11-03-2017,10:59:59
14187,29,820,807,13,first,0,0,0,NA,18,11-03-2017,10:59:59
14187,30,810,794,16,first,0,0,0,NA,18,11-03-2017,10:59:59
14187,31,810,791,19,first,0,0,0,NA,18,11-03-2017,10:59:59
14187,32,832,810,22,first,1,0,1,8,18,11-03-2017,10:59:59
14187,33,810,789,21,first,0,1,1,9,18,11-03-2017,10:59:59
14187,34,796,820,24,second,0,0,0,NA,18,11-03-2017,10:59:59
14187,35,796,820,24,second,1,0,1,10,18,11-03-2017,10:59:59
14187,36,820,797,23,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,37,822,800,22,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,38,779,800,21,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,39,840,820,20,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,40,829,810,19,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,41,800,782,18,first,0,1,1,11,18,11-03-2017,10:59:59
14187,42,841,820,21,first,1,0,1,12,18,11-03-2017,10:59:59
14187,43,800,820,20,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,44,829,810,19,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,45,800,782,18,first,0,1,1,13,18,11-03-2017,10:59:59
14187,46,821,800,21,first,1,0,1,14,18,11-03-2017,10:59:59
14187,47,830,850,20,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,48,811,830,19,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,49,782,800,18,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,50,820,803,17,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,51,814,830,16,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,52,800,815,15,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,53,830,844,14,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,54,833,820,13,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,55,818,830,12,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,56,830,841,11,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,57,820,810,10,first,0,1,1,15,18,11-03-2017,10:59:59
14187,58,830,843,13,second,1,0,1,16,18,11-03-2017,10:59:59
14187,59,810,798,12,first,1,1,0,NA,18,11-03-2017,10:59:59
14187,60,809,820,11,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,61,810,820,10,second,1,1,0,NA,18,11-03-2017,10:59:59
14187,62,839,830,9,first,0,1,1,17,18,11-03-2017,10:59:59
14187,63,830,818,12,first,0,0,0,NA,18,11-03-2017,10:59:59
14187,64,805,820,15,second,0,0,0,NA,18,11-03-2017,10:59:59
14189,1,830,815,15,first,0,NA,NA,NA,22,11-01-2017,13:09:52
14189,2,841,820,21,first,1,0,1,1,22,11-01-2017,13:09:52
14189,3,820,801,19,first,0,1,1,2,22,11-01-2017,13:09:52
14189,4,810,786,24,first,0,0,0,NA,22,11-01-2017,13:09:52
14189,5,800,776,24,first,0,0,0,NA,22,11-01-2017,13:09:52
14189,6,776,800,24,second,0,0,0,NA,22,11-01-2017,13:09:52
14189,7,806,830,24,second,0,0,0,NA,22,11-01-2017,13:09:52
14189,8,800,824,24,second,1,0,1,3,22,11-01-2017,13:09:52
14189,9,853,830,23,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,10,820,842,22,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,11,851,830,21,first,0,1,1,4,22,11-01-2017,13:09:52
14189,12,830,854,24,second,1,0,1,5,22,11-01-2017,13:09:52
14189,13,777,800,23,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,14,810,832,22,second,0,1,1,6,22,11-01-2017,13:09:52
14189,15,810,834,24,second,0,0,0,NA,22,11-01-2017,13:09:52
14189,16,830,854,24,second,0,0,0,NA,22,11-01-2017,13:09:52
14189,17,800,776,24,first,0,0,0,NA,22,11-01-2017,13:09:52
14189,18,796,820,24,second,1,0,1,7,22,11-01-2017,13:09:52
14189,19,833,810,23,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,20,808,830,22,second,0,1,1,8,22,11-01-2017,13:09:52
14189,21,834,810,24,first,0,0,0,NA,22,11-01-2017,13:09:52
14189,22,796,820,24,second,1,0,1,9,22,11-01-2017,13:09:52
14189,23,797,820,23,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,24,798,820,22,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,25,831,810,21,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,26,780,800,20,second,0,1,1,10,22,11-01-2017,13:09:52
14189,27,800,777,23,first,0,0,0,NA,22,11-01-2017,13:09:52
14189,28,844,820,24,first,0,0,0,NA,22,11-01-2017,13:09:52
14189,29,810,786,24,first,1,0,1,11,22,11-01-2017,13:09:52
14189,30,843,820,23,first,0,1,1,12,22,11-01-2017,13:09:52
14189,31,820,796,24,first,1,0,1,13,22,11-01-2017,13:09:52
14189,32,807,830,23,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,33,810,832,22,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,34,830,851,21,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,35,800,820,20,second,0,1,1,14,22,11-01-2017,13:09:52
14189,36,820,843,23,second,0,0,0,NA,22,11-01-2017,13:09:52
14189,37,800,776,24,first,1,0,1,15,22,11-01-2017,13:09:52
14189,38,807,830,23,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,39,810,832,22,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,40,830,809,21,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,41,800,820,20,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,42,820,801,19,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,43,802,820,18,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,44,817,800,17,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,45,830,814,16,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,46,805,820,15,second,0,1,1,16,22,11-01-2017,13:09:52
14189,47,818,800,18,first,1,0,1,17,22,11-01-2017,13:09:52
14189,48,800,817,17,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,49,816,800,16,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,50,815,800,15,first,1,1,0,NA,22,11-01-2017,13:09:52
14189,51,830,844,14,second,1,1,0,NA,22,11-01-2017,13:09:52
14189,52,810,797,13,first,0,1,1,18,22,11-01-2017,13:09:52
14189,53,846,830,16,first,0,0,0,NA,22,11-01-2017,13:09:52
14189,54,839,820,19,first,1,0,1,19,22,11-01-2017,13:09:52
14189,55,820,802,18,first,0,1,1,20,22,11-01-2017,13:09:52
14189,56,800,821,21,second,1,0,1,21,22,11-01-2017,13:09:52
14189,57,830,810,20,first,0,1,1,22,22,11-01-2017,13:09:52
14189,58,833,810,23,first,1,0,1,23,22,11-01-2017,13:09:52
14189,59,778,800,22,second,0,1,1,24,22,11-01-2017,13:09:52
14189,60,820,844,24,second,1,0,1,25,22,11-01-2017,13:09:52
14189,61,810,787,23,first,0,1,1,26,22,11-01-2017,13:09:52
14189,62,796,820,24,second,0,0,0,NA,22,11-01-2017,13:09:52
14189,63,854,830,24,first,1,0,1,27,22,11-01-2017,13:09:52
14189,64,820,843,23,second,1,1,0,NA,22,11-01-2017,13:09:52
14190,1,835,820,15,first,0,NA,NA,NA,17,11-20-2017,15:13:05
14190,2,820,799,21,first,1,0,1,1,17,11-20-2017,15:13:05
14190,3,800,819,19,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,4,820,803,17,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,5,825,810,15,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,6,830,817,13,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,7,809,820,11,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,8,840,830,10,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,9,810,819,9,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,10,800,792,8,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,11,810,803,7,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,12,830,824,6,first,0,1,1,2,17,11-20-2017,15:13:05
14190,13,820,829,9,second,1,0,1,3,17,11-20-2017,15:13:05
14190,14,830,822,8,first,0,1,1,4,17,11-20-2017,15:13:05
14190,15,800,811,11,second,0,0,0,NA,17,11-20-2017,15:13:05
14190,16,814,800,14,first,1,0,1,5,17,11-20-2017,15:13:05
14190,17,810,797,13,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,18,818,830,12,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,19,820,831,11,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,20,810,820,10,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,21,819,810,9,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,22,808,800,8,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,23,800,793,7,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,24,830,824,6,first,0,1,1,6,17,11-20-2017,15:13:05
14190,25,811,820,9,second,1,0,1,7,17,11-20-2017,15:13:05
14190,26,808,800,8,first,0,1,1,8,17,11-20-2017,15:13:05
14190,27,841,830,11,first,0,0,0,NA,17,11-20-2017,15:13:05
14190,28,800,814,14,second,0,0,0,NA,17,11-20-2017,15:13:05
14190,29,783,800,17,second,1,0,1,9,17,11-20-2017,15:13:05
14190,30,804,820,16,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,31,830,845,15,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,32,810,824,14,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,33,807,820,13,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,34,830,842,12,second,0,1,1,10,17,11-20-2017,15:13:05
14190,35,825,810,15,first,1,0,1,11,17,11-20-2017,15:13:05
14190,36,806,820,14,second,0,1,1,12,17,11-20-2017,15:13:05
14190,37,813,830,17,second,1,0,1,13,17,11-20-2017,15:13:05
14190,38,804,820,16,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,39,810,795,15,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,40,806,820,14,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,41,843,830,13,first,0,1,1,14,17,11-20-2017,15:13:05
14190,42,784,800,16,second,0,0,0,NA,17,11-20-2017,15:13:05
14190,43,781,800,19,second,0,0,0,NA,17,11-20-2017,15:13:05
14190,44,842,820,22,first,1,0,1,15,17,11-20-2017,15:13:05
14190,45,799,820,21,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,46,830,850,20,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,47,781,800,19,second,0,1,1,16,17,11-20-2017,15:13:05
14190,48,842,820,22,first,1,0,1,17,17,11-20-2017,15:13:05
14190,49,851,830,21,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,50,800,780,20,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,51,830,849,19,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,52,810,828,18,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,53,820,803,17,first,0,1,1,18,17,11-20-2017,15:13:05
14190,54,820,800,20,first,1,0,1,19,17,11-20-2017,15:13:05
14190,55,820,839,19,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,56,810,792,18,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,57,800,817,17,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,58,800,784,16,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,59,815,830,15,second,0,1,1,20,17,11-20-2017,15:13:05
14190,60,838,820,18,first,1,0,1,21,17,11-20-2017,15:13:05
14190,61,813,830,17,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,62,816,800,16,first,1,1,0,NA,17,11-20-2017,15:13:05
14190,63,820,835,15,second,1,1,0,NA,17,11-20-2017,15:13:05
14190,64,824,810,14,first,0,1,1,22,17,11-20-2017,15:13:05
14192,1,810,795,15,first,1,NA,NA,NA,9,10-31-2017,11:06:27
14192,2,823,810,13,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,3,809,820,11,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,4,821,830,9,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,5,813,820,7,second,0,1,1,1,9,10-31-2017,11:06:27
14192,6,830,817,13,first,1,0,1,2,9,10-31-2017,11:06:27
14192,7,831,820,11,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,8,820,830,10,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,9,830,821,9,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,10,820,812,8,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,11,837,830,7,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,12,810,804,6,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,13,825,830,5,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,14,810,806,4,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,15,830,833,3,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,16,798,800,2,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,17,801,800,1,first,0,1,1,3,9,10-31-2017,11:06:27
14192,18,816,820,4,second,0,0,0,NA,9,10-31-2017,11:06:27
14192,19,817,810,7,first,1,0,1,4,9,10-31-2017,11:06:27
14192,20,806,800,6,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,21,820,825,5,second,0,1,1,5,9,10-31-2017,11:06:27
14192,22,822,830,8,second,1,0,1,6,9,10-31-2017,11:06:27
14192,23,817,810,7,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,24,836,830,6,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,25,810,815,5,second,0,1,1,7,9,10-31-2017,11:06:27
14192,26,792,800,8,second,1,0,1,8,9,10-31-2017,11:06:27
14192,27,800,807,7,second,0,1,1,9,9,10-31-2017,11:06:27
14192,28,810,820,10,second,1,0,1,10,9,10-31-2017,11:06:27
14192,29,839,830,9,first,0,1,1,11,9,10-31-2017,11:06:27
14192,30,832,820,12,first,1,0,1,12,9,10-31-2017,11:06:27
14192,31,800,789,11,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,32,800,810,10,second,0,1,1,13,9,10-31-2017,11:06:27
14192,33,810,823,13,second,1,0,1,14,9,10-31-2017,11:06:27
14192,34,808,820,12,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,35,831,820,11,first,0,1,1,15,9,10-31-2017,11:06:27
14192,36,806,820,14,second,1,0,1,16,9,10-31-2017,11:06:27
14192,37,813,800,13,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,38,820,808,12,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,39,830,841,11,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,40,830,820,10,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,41,820,829,9,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,42,800,792,8,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,43,800,793,7,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,44,800,806,6,second,0,1,1,17,9,10-31-2017,11:06:27
14192,45,830,839,9,second,1,0,1,18,9,10-31-2017,11:06:27
14192,46,810,802,8,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,47,813,820,7,second,0,1,1,19,9,10-31-2017,11:06:27
14192,48,800,810,10,second,1,0,1,20,9,10-31-2017,11:06:27
14192,49,791,800,9,second,0,1,1,21,9,10-31-2017,11:06:27
14192,50,808,820,12,second,0,0,0,NA,9,10-31-2017,11:06:27
14192,51,815,800,15,first,1,0,1,22,9,10-31-2017,11:06:27
14192,52,816,830,14,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,53,820,807,13,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,54,820,808,12,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,55,831,820,11,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,56,790,800,10,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,57,800,791,9,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,58,830,822,8,first,1,1,0,NA,9,10-31-2017,11:06:27
14192,59,820,827,7,second,0,1,1,23,9,10-31-2017,11:06:27
14192,60,820,810,10,first,1,0,1,24,9,10-31-2017,11:06:27
14192,61,811,820,9,second,0,1,1,25,9,10-31-2017,11:06:27
14192,62,830,842,12,second,1,0,1,26,9,10-31-2017,11:06:27
14192,63,810,821,11,second,1,1,0,NA,9,10-31-2017,11:06:27
14192,64,840,830,10,first,1,1,0,NA,9,10-31-2017,11:06:27
14193,1,805,820,15,second,0,NA,NA,NA,17,11-06-2017,12:48:16
14193,2,799,820,21,second,1,0,1,1,17,11-06-2017,12:48:16
14193,3,811,830,19,second,1,1,0,NA,17,11-06-2017,12:48:16
14193,4,810,793,17,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,5,820,835,15,second,0,1,1,2,17,11-06-2017,12:48:16
14193,6,800,821,21,second,1,0,1,3,17,11-06-2017,12:48:16
14193,7,820,801,19,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,8,820,802,18,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,9,800,783,17,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,10,830,846,16,second,1,1,0,NA,17,11-06-2017,12:48:16
14193,11,825,810,15,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,12,820,834,14,second,1,1,0,NA,17,11-06-2017,12:48:16
14193,13,843,830,13,first,0,1,1,4,17,11-06-2017,12:48:16
14193,14,826,810,16,first,1,0,1,5,17,11-06-2017,12:48:16
14193,15,800,785,15,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,16,786,800,14,second,0,1,1,6,17,11-06-2017,12:48:16
14193,17,803,820,17,second,1,0,1,7,17,11-06-2017,12:48:16
14193,18,816,800,16,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,19,815,800,15,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,20,820,834,14,second,1,1,0,NA,17,11-06-2017,12:48:16
14193,21,807,820,13,second,1,1,0,NA,17,11-06-2017,12:48:16
14193,22,832,820,12,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,23,841,830,11,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,24,810,820,10,second,1,1,0,NA,17,11-06-2017,12:48:16
14193,25,829,820,9,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,26,830,838,8,second,1,1,0,NA,17,11-06-2017,12:48:16
14193,27,830,837,7,second,0,1,1,8,17,11-06-2017,12:48:16
14193,28,800,810,10,second,1,0,1,9,17,11-06-2017,12:48:16
14193,29,829,820,9,first,1,1,0,NA,17,11-06-2017,12:48:16
14193,30,822,830,8,second,1,1,0,NA,17,11-06-2017,12:48:16
