Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,DurationThreshold.last,SessionDate,SessionTime
14067,59,340,250,90,first,1,0,1,20,110,10-05-2017,13:48:15
14067,60,350,270,80,first,1,1,0,NA,110,10-05-2017,13:48:15
14067,61,420,350,70,first,0,1,1,21,110,10-05-2017,13:48:15
14067,62,320,220,100,first,0,0,0,NA,110,10-05-2017,13:48:15
14067,63,220,350,130,second,1,0,1,22,110,10-05-2017,13:48:15
14067,64,160,280,120,second,1,1,0,NA,110,10-05-2017,13:48:15
14068,1,180,280,100,second,1,NA,NA,NA,100,10-06-2017,17:08:19
14068,2,170,250,80,second,0,1,1,1,100,10-06-2017,17:08:19
14068,3,320,460,140,second,1,0,1,2,100,10-06-2017,17:08:19
14068,4,200,320,120,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,5,420,320,100,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,6,250,170,80,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,7,340,280,60,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,8,350,300,50,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,9,350,310,40,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,10,350,320,30,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,11,320,300,20,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,12,290,280,10,first,0,1,1,3,100,10-06-2017,17:08:19
14068,13,350,310,40,first,1,0,1,4,100,10-06-2017,17:08:19
14068,14,320,350,30,second,0,1,1,5,100,10-06-2017,17:08:19
14068,15,320,380,60,second,1,0,1,6,100,10-06-2017,17:08:19
14068,16,400,350,50,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,17,320,280,40,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,18,280,250,30,first,0,1,1,7,100,10-06-2017,17:08:19
14068,19,260,320,60,second,0,0,0,NA,100,10-06-2017,17:08:19
14068,20,410,320,90,first,0,0,0,NA,100,10-06-2017,17:08:19
14068,21,230,350,120,second,0,0,0,NA,100,10-06-2017,17:08:19
14068,22,280,130,150,first,1,0,1,8,100,10-06-2017,17:08:19
14068,23,210,350,140,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,24,120,250,130,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,25,320,200,120,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,26,240,350,110,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,27,250,350,100,second,0,1,1,9,100,10-06-2017,17:08:19
14068,28,120,250,130,second,1,0,1,10,100,10-06-2017,17:08:19
14068,29,250,130,120,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,30,170,280,110,second,0,1,1,11,100,10-06-2017,17:08:19
14068,31,180,320,140,second,1,0,1,12,100,10-06-2017,17:08:19
14068,32,350,480,130,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,33,280,400,120,second,0,1,1,13,100,10-06-2017,17:08:19
14068,34,280,130,150,first,1,0,1,14,100,10-06-2017,17:08:19
14068,35,350,490,140,second,0,1,1,15,100,10-06-2017,17:08:19
14068,36,400,250,150,first,1,0,1,16,100,10-06-2017,17:08:19
14068,37,250,390,140,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,38,380,250,130,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,39,250,130,120,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,40,250,360,110,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,41,250,150,100,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,42,320,410,90,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,43,360,280,80,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,44,280,210,70,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,45,260,320,60,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,46,400,350,50,first,0,1,1,17,100,10-06-2017,17:08:19
14068,47,280,360,80,second,0,0,0,NA,100,10-06-2017,17:08:19
14068,48,140,250,110,second,1,0,1,18,100,10-06-2017,17:08:19
14068,49,350,450,100,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,50,320,410,90,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,51,350,430,80,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,52,320,250,70,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,53,310,250,60,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,54,230,280,50,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,55,280,320,40,second,0,1,1,19,100,10-06-2017,17:08:19
14068,56,320,250,70,first,0,0,0,NA,100,10-06-2017,17:08:19
14068,57,420,320,100,first,1,0,1,20,100,10-06-2017,17:08:19
14068,58,440,350,90,first,0,1,1,21,100,10-06-2017,17:08:19
14068,59,440,320,120,first,1,0,1,22,100,10-06-2017,17:08:19
14068,60,170,280,110,second,0,1,1,23,100,10-06-2017,17:08:19
14068,61,250,390,140,second,1,0,1,24,100,10-06-2017,17:08:19
14068,62,410,280,130,first,1,1,0,NA,100,10-06-2017,17:08:19
14068,63,280,400,120,second,1,1,0,NA,100,10-06-2017,17:08:19
14068,64,460,350,110,first,1,1,0,NA,100,10-06-2017,17:08:19
14070,1,150,250,100,second,1,NA,NA,NA,40,10-04-2017,16:33:27
14070,2,320,240,80,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,3,220,280,60,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,4,390,350,40,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,5,250,270,20,second,0,1,1,1,40,10-04-2017,16:33:27
14070,6,280,200,80,first,1,0,1,2,40,10-04-2017,16:33:27
14070,7,350,410,60,second,0,1,1,3,40,10-04-2017,16:33:27
14070,8,320,410,90,second,1,0,1,4,40,10-04-2017,16:33:27
14070,9,320,400,80,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,10,350,420,70,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,11,280,340,60,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,12,280,230,50,first,0,1,1,5,40,10-04-2017,16:33:27
14070,13,400,320,80,first,1,0,1,6,40,10-04-2017,16:33:27
14070,14,320,250,70,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,15,250,190,60,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,16,250,200,50,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,17,350,310,40,first,0,1,1,7,40,10-04-2017,16:33:27
14070,18,320,250,70,first,1,0,1,8,40,10-04-2017,16:33:27
14070,19,290,350,60,second,0,1,1,9,40,10-04-2017,16:33:27
14070,20,250,340,90,second,1,0,1,10,40,10-04-2017,16:33:27
14070,21,430,350,80,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,22,350,280,70,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,23,310,250,60,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,24,370,320,50,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,25,360,320,40,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,26,280,250,30,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,27,350,370,20,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,28,330,320,10,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,29,250,260,10,second,0,1,1,11,40,10-04-2017,16:33:27
14070,30,310,350,40,second,0,0,0,NA,40,10-04-2017,16:33:27
14070,31,350,280,70,first,1,0,1,12,40,10-04-2017,16:33:27
14070,32,260,320,60,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,33,330,280,50,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,34,280,320,40,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,35,290,320,30,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,36,270,250,20,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,37,270,280,10,second,0,1,1,13,40,10-04-2017,16:33:27
14070,38,390,350,40,first,1,0,1,14,40,10-04-2017,16:33:27
14070,39,280,250,30,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,40,230,250,20,second,0,1,1,15,40,10-04-2017,16:33:27
14070,41,280,330,50,second,0,0,0,NA,40,10-04-2017,16:33:27
14070,42,320,240,80,first,1,0,1,16,40,10-04-2017,16:33:27
14070,43,350,420,70,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,44,250,310,60,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,45,230,280,50,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,46,310,350,40,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,47,320,290,30,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,48,320,340,20,second,0,1,1,17,40,10-04-2017,16:33:27
14070,49,270,320,50,second,1,0,1,18,40,10-04-2017,16:33:27
14070,50,280,320,40,second,0,1,1,19,40,10-04-2017,16:33:27
14070,51,250,180,70,first,1,0,1,20,40,10-04-2017,16:33:27
14070,52,190,250,60,second,0,1,1,21,40,10-04-2017,16:33:27
14070,53,260,350,90,second,1,0,1,22,40,10-04-2017,16:33:27
14070,54,200,280,80,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,55,420,350,70,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,56,340,280,60,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,57,200,250,50,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,58,350,310,40,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,59,350,320,30,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,60,280,260,20,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,61,250,240,10,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,62,290,280,10,first,1,1,0,NA,40,10-04-2017,16:33:27
14070,63,320,330,10,second,1,1,0,NA,40,10-04-2017,16:33:27
14070,64,310,320,10,second,0,1,1,23,40,10-04-2017,16:33:27
14071,1,280,180,100,first,1,NA,NA,NA,30,10-04-2017,16:29:08
14071,2,240,320,80,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,3,290,350,60,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,4,280,240,40,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,5,270,250,20,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,6,320,330,10,second,0,1,1,1,30,10-04-2017,16:29:08
14071,7,350,280,70,first,1,0,1,2,30,10-04-2017,16:29:08
14071,8,260,320,60,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,9,270,320,50,second,0,1,1,3,30,10-04-2017,16:29:08
14071,10,170,250,80,second,1,0,1,4,30,10-04-2017,16:29:08
14071,11,210,280,70,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,12,320,380,60,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,13,200,250,50,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,14,320,280,40,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,15,320,290,30,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,16,250,230,20,first,0,1,1,5,30,10-04-2017,16:29:08
14071,17,250,300,50,second,1,0,1,6,30,10-04-2017,16:29:08
14071,18,390,350,40,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,19,320,290,30,first,0,1,1,7,30,10-04-2017,16:29:08
14071,20,280,340,60,second,1,0,1,8,30,10-04-2017,16:29:08
14071,21,330,280,50,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,22,310,350,40,second,0,1,1,9,30,10-04-2017,16:29:08
14071,23,420,350,70,first,1,0,1,10,30,10-04-2017,16:29:08
14071,24,250,190,60,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,25,250,200,50,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,26,240,280,40,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,27,220,250,30,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,28,350,330,20,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,29,280,270,10,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,30,280,290,10,second,0,1,1,11,30,10-04-2017,16:29:08
14071,31,390,350,40,first,1,0,1,12,30,10-04-2017,16:29:08
14071,32,380,350,30,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,33,320,300,20,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,34,350,360,10,second,0,1,1,13,30,10-04-2017,16:29:08
14071,35,350,390,40,second,1,0,1,14,30,10-04-2017,16:29:08
14071,36,350,320,30,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,37,320,340,20,second,0,1,1,15,30,10-04-2017,16:29:08
14071,38,300,350,50,second,1,0,1,16,30,10-04-2017,16:29:08
14071,39,250,290,40,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,40,280,310,30,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,41,270,250,20,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,42,270,280,10,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,43,330,320,10,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,44,280,270,10,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,45,320,330,10,second,0,1,1,17,30,10-04-2017,16:29:08
14071,46,360,320,40,first,1,0,1,18,30,10-04-2017,16:29:08
14071,47,280,310,30,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,48,260,280,20,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,49,330,320,10,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,50,340,350,10,second,0,1,1,19,30,10-04-2017,16:29:08
14071,51,290,250,40,first,1,0,1,20,30,10-04-2017,16:29:08
14071,52,320,290,30,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,53,350,370,20,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,54,240,250,10,second,0,1,1,21,30,10-04-2017,16:29:08
14071,55,290,250,40,first,1,0,1,22,30,10-04-2017,16:29:08
14071,56,350,320,30,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,57,350,330,20,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,58,250,260,10,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,59,290,280,10,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,60,350,360,10,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,61,250,240,10,first,1,1,0,NA,30,10-04-2017,16:29:08
14071,62,310,320,10,second,1,1,0,NA,30,10-04-2017,16:29:08
14071,63,250,260,10,second,0,1,1,23,30,10-04-2017,16:29:08
14071,64,350,310,40,first,1,0,1,24,30,10-04-2017,16:29:08
14072,1,150,250,100,second,1,NA,NA,NA,40,11-21-2017,14:42:19
14072,2,320,400,80,second,0,1,1,1,40,11-21-2017,14:42:19
14072,3,490,350,140,first,1,0,1,2,40,11-21-2017,14:42:19
14072,4,370,250,120,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,5,150,250,100,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,6,250,170,80,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,7,350,290,60,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,8,300,350,50,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,9,250,290,40,second,0,1,1,3,40,11-21-2017,14:42:19
14072,10,320,250,70,first,1,0,1,4,40,11-21-2017,14:42:19
14072,11,380,320,60,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,12,300,250,50,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,13,280,320,40,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,14,350,380,30,second,0,1,1,5,40,11-21-2017,14:42:19
14072,15,350,290,60,first,1,0,1,6,40,11-21-2017,14:42:19
14072,16,270,320,50,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,17,240,280,40,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,18,320,350,30,second,0,1,1,7,40,11-21-2017,14:42:19
14072,19,280,340,60,second,1,0,1,8,40,11-21-2017,14:42:19
14072,20,400,350,50,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,21,350,390,40,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,22,320,350,30,second,0,1,1,9,40,11-21-2017,14:42:19
14072,23,350,290,60,first,1,0,1,10,40,11-21-2017,14:42:19
14072,24,250,300,50,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,25,280,320,40,second,0,1,1,11,40,11-21-2017,14:42:19
14072,26,210,280,70,second,1,0,1,12,40,11-21-2017,14:42:19
14072,27,320,260,60,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,28,330,280,50,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,29,210,250,40,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,30,220,250,30,second,0,1,1,13,40,11-21-2017,14:42:19
14072,31,340,280,60,first,1,0,1,14,40,11-21-2017,14:42:19
14072,32,280,330,50,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,33,280,240,40,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,34,280,250,30,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,35,300,280,20,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,36,360,350,10,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,37,280,270,10,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,38,270,280,10,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,39,320,330,10,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,40,360,350,10,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,41,320,310,10,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,42,350,360,10,second,0,1,1,15,40,11-21-2017,14:42:19
14072,43,360,320,40,first,1,0,1,16,40,11-21-2017,14:42:19
14072,44,350,320,30,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,45,250,230,20,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,46,250,240,10,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,47,330,320,10,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,48,250,260,10,second,0,1,1,17,40,11-21-2017,14:42:19
14072,49,350,390,40,second,1,0,1,18,40,11-21-2017,14:42:19
14072,50,290,320,30,second,0,1,1,19,40,11-21-2017,14:42:19
14072,51,250,310,60,second,0,0,0,NA,40,11-21-2017,14:42:19
14072,52,260,350,90,second,1,0,1,20,40,11-21-2017,14:42:19
14072,53,320,240,80,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,54,320,250,70,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,55,260,320,60,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,56,320,270,50,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,57,280,240,40,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,58,310,280,30,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,59,320,340,20,second,1,1,0,NA,40,11-21-2017,14:42:19
14072,60,350,340,10,first,0,1,1,21,40,11-21-2017,14:42:19
14072,61,240,280,40,second,1,0,1,22,40,11-21-2017,14:42:19
14072,62,250,220,30,first,1,1,0,NA,40,11-21-2017,14:42:19
14072,63,280,300,20,second,0,1,1,23,40,11-21-2017,14:42:19
14072,64,320,370,50,second,1,0,1,24,40,11-21-2017,14:42:19
14074,1,320,420,100,second,0,NA,NA,NA,40,10-17-2017,14:01:46
14074,2,280,130,150,first,1,0,1,1,40,10-17-2017,14:01:46
14074,3,220,350,130,second,0,1,1,2,40,10-17-2017,14:01:46
14074,4,500,350,150,first,1,0,1,3,40,10-17-2017,14:01:46
14074,5,320,450,130,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,6,460,350,110,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,7,350,260,90,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,8,350,270,80,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,9,280,210,70,first,0,1,1,4,40,10-17-2017,14:01:46
14074,10,350,250,100,first,1,0,1,5,40,10-17-2017,14:01:46
14074,11,340,250,90,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,12,250,170,80,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,13,350,280,70,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,14,410,350,60,first,0,1,1,6,40,10-17-2017,14:01:46
14074,15,370,280,90,first,1,0,1,7,40,10-17-2017,14:01:46
14074,16,350,430,80,second,0,1,1,8,40,10-17-2017,14:01:46
14074,17,390,280,110,first,1,0,1,9,40,10-17-2017,14:01:46
14074,18,280,380,100,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,19,410,320,90,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,20,200,280,80,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,21,280,350,70,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,22,250,310,60,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,23,320,270,50,first,0,1,1,10,40,10-17-2017,14:01:46
14074,24,320,240,80,first,1,0,1,11,40,10-17-2017,14:01:46
14074,25,250,320,70,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,26,190,250,60,second,0,1,1,12,40,10-17-2017,14:01:46
14074,27,230,320,90,second,1,0,1,13,40,10-17-2017,14:01:46
14074,28,280,360,80,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,29,250,320,70,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,30,310,250,60,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,31,400,350,50,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,32,250,290,40,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,33,250,220,30,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,34,260,280,20,second,0,1,1,14,40,10-17-2017,14:01:46
14074,35,300,350,50,second,1,0,1,15,40,10-17-2017,14:01:46
14074,36,350,390,40,second,0,1,1,16,40,10-17-2017,14:01:46
14074,37,350,420,70,second,1,0,1,17,40,10-17-2017,14:01:46
14074,38,380,320,60,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,39,280,330,50,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,40,250,210,40,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,41,250,280,30,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,42,280,260,20,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,43,310,320,10,second,0,1,1,18,40,10-17-2017,14:01:46
14074,44,290,250,40,first,1,0,1,19,40,10-17-2017,14:01:46
14074,45,220,250,30,second,0,1,1,20,40,10-17-2017,14:01:46
14074,46,250,190,60,first,1,0,1,21,40,10-17-2017,14:01:46
14074,47,280,330,50,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,48,240,280,40,second,0,1,1,22,40,10-17-2017,14:01:46
14074,49,280,350,70,second,0,0,0,NA,40,10-17-2017,14:01:46
14074,50,350,250,100,first,1,0,1,23,40,10-17-2017,14:01:46
14074,51,350,440,90,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,52,400,320,80,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,53,280,210,70,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,54,380,320,60,first,0,1,1,24,40,10-17-2017,14:01:46
14074,55,320,410,90,second,1,0,1,25,40,10-17-2017,14:01:46
14074,56,240,320,80,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,57,250,320,70,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,58,190,250,60,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,59,350,300,50,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,60,210,250,40,second,1,1,0,NA,40,10-17-2017,14:01:46
14074,61,310,280,30,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,62,320,300,20,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,63,320,310,10,first,1,1,0,NA,40,10-17-2017,14:01:46
14074,64,320,330,10,second,0,1,1,26,40,10-17-2017,14:01:46
14075,1,220,320,100,second,1,NA,NA,NA,40,10-13-2017,12:21:19
14075,2,350,270,80,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,3,320,380,60,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,4,290,250,40,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,5,320,340,20,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,6,320,310,10,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,7,280,290,10,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,8,260,250,10,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,9,350,360,10,second,0,1,1,1,40,10-13-2017,12:21:19
14075,10,320,280,40,first,1,0,1,2,40,10-13-2017,12:21:19
14075,11,280,250,30,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,12,280,260,20,first,0,1,1,3,40,10-13-2017,12:21:19
14075,13,350,300,50,first,1,0,1,4,40,10-13-2017,12:21:19
14075,14,320,280,40,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,15,250,220,30,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,16,340,320,20,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,17,250,260,10,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,18,350,360,10,second,0,1,1,5,40,10-13-2017,12:21:19
14075,19,390,350,40,first,1,0,1,6,40,10-13-2017,12:21:19
14075,20,320,350,30,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,21,340,320,20,first,0,1,1,7,40,10-13-2017,12:21:19
14075,22,300,350,50,second,0,0,0,NA,40,10-13-2017,12:21:19
14075,23,270,350,80,second,1,0,1,8,40,10-13-2017,12:21:19
14075,24,210,280,70,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,25,340,280,60,first,0,1,1,9,40,10-13-2017,12:21:19
14075,26,190,280,90,second,1,0,1,10,40,10-13-2017,12:21:19
14075,27,250,330,80,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,28,280,210,70,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,29,250,310,60,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,30,320,270,50,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,31,210,250,40,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,32,280,250,30,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,33,260,280,20,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,34,340,350,10,second,0,1,1,11,40,10-13-2017,12:21:19
14075,35,250,210,40,first,1,0,1,12,40,10-13-2017,12:21:19
14075,36,350,380,30,second,0,1,1,13,40,10-13-2017,12:21:19
14075,37,350,290,60,first,1,0,1,14,40,10-13-2017,12:21:19
14075,38,280,330,50,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,39,210,250,40,second,0,1,1,15,40,10-13-2017,12:21:19
14075,40,250,180,70,first,1,0,1,16,40,10-13-2017,12:21:19
14075,41,340,280,60,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,42,280,230,50,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,43,320,280,40,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,44,350,320,30,first,0,1,1,17,40,10-13-2017,12:21:19
14075,45,410,350,60,first,1,0,1,18,40,10-13-2017,12:21:19
14075,46,230,280,50,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,47,250,210,40,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,48,250,280,30,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,49,340,320,20,first,1,1,0,NA,40,10-13-2017,12:21:19
14075,50,310,320,10,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,51,240,250,10,second,1,1,0,NA,40,10-13-2017,12:21:19
14075,52,310,320,10,second,0,1,1,19,40,10-13-2017,12:21:19
14075,53,210,250,40,second,1,0,1,20,40,10-13-2017,12:21:19
