Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,AdminTime,SessionDate,SessionTime
14415,real,42,1,361,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,43,1,647,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,44,1,608,O,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,45,1,459,O,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,46,0,548,O,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,47,1,411,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,48,1,846,O,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,49,1,2512,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,50,1,761,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,51,0,462,O,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,52,1,391,O,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,53,1,500,O,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,54,1,755,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,55,0,1809,O,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,56,0,493,O,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,57,0,637,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,58,1,655,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,59,1,673,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,60,1,602,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,61,1,413,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,62,1,649,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,63,1,443,O,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,64,1,535,Q,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,65,0,717,O,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,66,1,724,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,67,1,403,O,3000,8.486433333333334,07-05-2010,14:37:18
14415,real,68,1,454,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,69,1,456,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,70,1,841,O,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,71,1,651,Q,2000,8.486433333333334,07-05-2010,14:37:18
14415,real,72,1,462,O,3000,8.486433333333334,07-05-2010,14:37:18
14416,practice,1,1,496,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,practice,2,0,897,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,3,1,377,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,practice,4,0,286,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,5,1,400,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,practice,6,1,291,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,7,1,475,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,8,1,556,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,9,1,282,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,10,1,370,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,11,1,359,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,practice,12,1,309,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,practice,13,0,197,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,practice,14,1,297,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,practice,15,1,601,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,practice,16,1,446,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,1,1,321,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,2,1,456,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,3,1,322,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,4,1,311,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,5,1,277,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,6,1,530,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,7,1,279,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,8,1,246,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,9,1,246,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,10,1,278,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,11,1,334,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,12,1,322,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,13,1,329,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,14,1,271,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,15,1,327,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,16,1,277,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,17,1,278,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,18,1,230,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,19,1,298,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,20,1,321,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,21,1,327,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,22,1,245,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,23,1,240,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,24,1,266,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,25,1,243,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,26,1,342,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,27,1,228,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,28,1,286,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,29,1,390,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,30,1,282,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,31,1,250,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,32,1,308,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,33,1,275,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,34,1,372,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,35,1,289,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,36,1,305,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,37,0,687,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,38,1,351,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,39,1,301,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,40,1,301,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,41,1,350,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,42,1,299,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,43,1,322,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,44,1,289,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,45,1,281,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,46,1,433,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,47,1,316,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,48,1,355,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,49,1,392,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,50,1,357,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,51,1,314,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,52,1,346,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,53,1,296,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,54,1,641,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,55,1,307,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,56,1,378,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,57,1,270,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,58,1,295,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,59,1,318,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,60,1,340,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,61,1,290,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,62,1,323,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,63,1,362,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,64,1,399,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,65,1,299,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,66,1,315,O,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,67,1,346,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,68,1,416,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,69,1,388,O,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,70,1,288,Q,3000,9.283233333333333,07-10-2010,10:35:45
14416,real,71,1,296,Q,2000,9.283233333333333,07-10-2010,10:35:45
14416,real,72,1,240,Q,2000,9.283233333333333,07-10-2010,10:35:45
14417,practice,1,1,2551,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,2,1,1231,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,practice,3,0,818,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,4,1,646,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,5,1,480,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,6,0,545,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,7,0,472,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,practice,8,0,736,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,practice,9,1,533,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,10,1,458,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,practice,11,1,451,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,practice,12,1,699,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,practice,13,1,624,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,14,1,649,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,practice,15,1,410,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,practice,16,1,468,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,1,1,562,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,2,1,372,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,3,1,400,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,4,1,420,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,5,1,374,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,6,0,1315,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,7,0,610,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,8,1,414,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,9,1,489,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,10,1,410,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,11,1,389,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,12,1,498,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,13,0,650,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,14,1,899,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,15,1,466,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,16,1,1091,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,17,1,492,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,18,1,427,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,19,1,1070,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,20,1,335,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,21,1,710,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,22,0,1958,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,23,0,1500,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,24,0,1157,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,25,1,611,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,26,0,1062,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,27,0,783,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,28,1,428,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,29,1,888,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,30,1,920,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,31,1,406,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,32,1,426,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,33,1,636,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,34,1,966,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,35,1,500,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,36,1,1093,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,37,1,1013,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,38,1,1338,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,39,1,1105,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,40,1,648,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,41,1,1275,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,42,1,420,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,43,1,815,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,44,1,707,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,45,1,434,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,46,0,749,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,47,1,2027,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,48,1,638,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,49,1,465,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,50,1,491,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,51,1,427,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,52,1,774,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,53,0,708,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,54,0,388,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,55,1,656,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,56,1,706,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,57,1,1138,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,58,0,824,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,59,0,587,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,60,1,1335,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,61,1,390,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,62,1,370,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,63,1,551,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,64,1,916,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,65,1,403,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,66,1,655,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,67,1,664,Q,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,68,1,345,O,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,69,1,808,Q,3000,8.349966666666667,06-27-2010,14:54:35
14417,real,70,1,380,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,71,1,1009,O,2000,8.349966666666667,06-27-2010,14:54:35
14417,real,72,1,404,Q,3000,8.349966666666667,06-27-2010,14:54:35
14419,practice,1,1,632,O,2000,8.18595,08-03-2014,14:14:53
14419,practice,2,1,1010,O,2000,8.18595,08-03-2014,14:14:53
14419,practice,3,1,468,O,3000,8.18595,08-03-2014,14:14:53
14419,practice,4,1,531,Q,2000,8.18595,08-03-2014,14:14:53
14419,practice,5,0,872,O,3000,8.18595,08-03-2014,14:14:53
14419,practice,6,1,512,Q,3000,8.18595,08-03-2014,14:14:53
14419,practice,7,1,454,O,3000,8.18595,08-03-2014,14:14:53
14419,practice,8,1,582,O,2000,8.18595,08-03-2014,14:14:53
14419,practice,9,1,497,Q,2000,8.18595,08-03-2014,14:14:53
14419,practice,10,1,681,Q,3000,8.18595,08-03-2014,14:14:53
14419,practice,11,0,682,O,3000,8.18595,08-03-2014,14:14:53
14419,practice,12,1,436,O,2000,8.18595,08-03-2014,14:14:53
14419,practice,13,1,503,Q,2000,8.18595,08-03-2014,14:14:53
14419,practice,14,1,1967,Q,3000,8.18595,08-03-2014,14:14:53
14419,practice,15,0,1557,Q,2000,8.18595,08-03-2014,14:14:53
14419,practice,16,1,612,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,1,0,589,O,2000,8.18595,08-03-2014,14:14:53
14419,real,2,1,481,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,3,1,411,O,3000,8.18595,08-03-2014,14:14:53
14419,real,4,1,366,O,2000,8.18595,08-03-2014,14:14:53
14419,real,5,1,338,O,2000,8.18595,08-03-2014,14:14:53
14419,real,6,1,496,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,7,1,361,O,3000,8.18595,08-03-2014,14:14:53
14419,real,8,1,471,O,3000,8.18595,08-03-2014,14:14:53
14419,real,9,1,407,O,2000,8.18595,08-03-2014,14:14:53
14419,real,10,1,330,O,2000,8.18595,08-03-2014,14:14:53
14419,real,11,1,537,O,3000,8.18595,08-03-2014,14:14:53
14419,real,12,1,423,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,13,1,418,O,3000,8.18595,08-03-2014,14:14:53
14419,real,14,1,318,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,15,1,518,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,16,1,542,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,17,1,412,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,18,0,152,O,3000,8.18595,08-03-2014,14:14:53
14419,real,19,0,949,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,20,1,347,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,21,1,353,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,22,1,320,O,3000,8.18595,08-03-2014,14:14:53
14419,real,23,1,384,O,3000,8.18595,08-03-2014,14:14:53
14419,real,24,1,365,O,3000,8.18595,08-03-2014,14:14:53
14419,real,25,1,363,O,3000,8.18595,08-03-2014,14:14:53
14419,real,26,1,288,O,2000,8.18595,08-03-2014,14:14:53
14419,real,27,1,631,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,28,1,506,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,29,1,338,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,30,1,448,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,31,0,626,O,2000,8.18595,08-03-2014,14:14:53
14419,real,32,1,324,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,33,0,570,O,2000,8.18595,08-03-2014,14:14:53
14419,real,34,1,407,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,35,1,243,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,36,0,1196,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,37,0,896,O,3000,8.18595,08-03-2014,14:14:53
14419,real,38,0,656,O,2000,8.18595,08-03-2014,14:14:53
14419,real,39,1,513,O,3000,8.18595,08-03-2014,14:14:53
14419,real,40,1,400,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,41,1,485,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,42,1,365,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,43,1,459,O,3000,8.18595,08-03-2014,14:14:53
14419,real,44,1,413,O,2000,8.18595,08-03-2014,14:14:53
14419,real,45,1,367,O,2000,8.18595,08-03-2014,14:14:53
14419,real,46,1,308,O,2000,8.18595,08-03-2014,14:14:53
14419,real,47,1,372,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,48,1,289,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,49,1,321,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,50,1,288,O,3000,8.18595,08-03-2014,14:14:53
14419,real,51,0,1431,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,52,0,962,O,2000,8.18595,08-03-2014,14:14:53
14419,real,53,1,456,O,3000,8.18595,08-03-2014,14:14:53
14419,real,54,1,386,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,55,1,1488,O,3000,8.18595,08-03-2014,14:14:53
14419,real,56,1,424,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,57,1,907,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,58,1,426,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,59,1,438,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,60,1,392,O,2000,8.18595,08-03-2014,14:14:53
14419,real,61,1,572,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,62,1,377,O,2000,8.18595,08-03-2014,14:14:53
14419,real,63,1,254,O,2000,8.18595,08-03-2014,14:14:53
14419,real,64,1,463,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,65,1,384,O,2000,8.18595,08-03-2014,14:14:53
14419,real,66,1,373,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,67,1,425,O,2000,8.18595,08-03-2014,14:14:53
14419,real,68,1,604,Q,2000,8.18595,08-03-2014,14:14:53
14419,real,69,0,784,O,3000,8.18595,08-03-2014,14:14:53
14419,real,70,1,414,O,3000,8.18595,08-03-2014,14:14:53
14419,real,71,1,378,Q,3000,8.18595,08-03-2014,14:14:53
14419,real,72,1,463,Q,2000,8.18595,08-03-2014,14:14:53
14420,practice,1,1,868,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,practice,2,1,677,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,practice,3,1,439,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,4,1,561,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,5,0,807,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,6,1,779,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,practice,7,1,632,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,8,1,611,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,practice,9,0,550,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,10,0,957,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,11,1,1083,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,practice,12,1,509,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,13,1,693,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,practice,14,1,828,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,practice,15,1,2047,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,practice,16,0,720,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,1,1,792,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,2,1,746,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,3,1,486,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,4,1,380,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,5,0,976,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,6,1,411,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,7,1,453,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,8,0,693,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,9,1,981,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,10,0,1826,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,11,0,1005,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,12,1,433,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,13,1,444,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,14,0,686,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,15,1,782,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,16,0,1148,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,17,1,554,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,18,1,767,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,19,1,852,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,20,0,575,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,21,1,788,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,22,1,760,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,23,1,694,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,24,0,894,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,25,1,1702,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,26,1,413,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,27,0,657,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,28,0,763,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,29,1,969,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,30,1,431,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,31,0,761,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,32,1,1622,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,33,0,1065,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,34,1,530,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,35,1,704,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,36,0,840,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,37,1,1342,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,38,1,468,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,39,1,725,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,40,1,476,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,41,1,572,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,42,1,425,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,43,0,540,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,44,1,466,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,45,1,484,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,46,1,981,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,47,1,602,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,48,1,463,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,49,1,393,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,50,1,325,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,51,0,707,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,52,1,1081,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,53,1,731,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,54,1,450,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,55,0,740,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,56,1,1298,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,57,0,571,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,58,0,520,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,59,1,398,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,60,1,339,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,61,0,625,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,62,0,796,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,63,0,816,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,64,1,476,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,65,1,1004,Q,2000,9.485033333333334,07-03-2010,10:26:40
