Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,RotSpan.Absolute,RotSpan.Partial,RotSpan.Partial_Block1,RotSpan.Partial_Block2,RotSpan.RotationACC,RotSpan.RotationDuration,SessionDate,SessionTime
14261,2,2,7,4,ProcessingTask,713,1,TRUE,TRUE,11,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,5,ProcessingTask,818,1,TRUE,TRUE,13,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,6,ProcessingTask,1076,1,FALSE,FALSE,3,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,7,ProcessingTask,1076,1,TRUE,TRUE,8,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,8,Recall,NA,0,6,14,NA,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,9,Recall,NA,0,14,6,NA,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,10,Recall,NA,1,1,1,NA,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,11,Recall,NA,1,11,11,NA,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,12,Recall,NA,1,13,13,NA,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,13,Recall,NA,1,3,3,NA,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,2,7,14,Recall,NA,1,8,8,NA,7,5,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,1,ProcessingTask,1225,1,TRUE,TRUE,7,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,2,ProcessingTask,493,1,TRUE,TRUE,1,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,3,ProcessingTask,1014,1,FALSE,FALSE,14,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,4,ProcessingTask,1234,1,FALSE,FALSE,15,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,5,ProcessingTask,1097,1,FALSE,FALSE,12,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,6,ProcessingTask,600,1,FALSE,FALSE,13,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,7,Recall,NA,1,7,7,NA,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,8,Recall,NA,1,1,1,NA,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,9,Recall,NA,1,14,14,NA,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,10,Recall,NA,1,15,15,NA,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,11,Recall,NA,1,12,12,NA,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,3,6,12,Recall,NA,1,13,13,NA,6,6,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,4,2,1,ProcessingTask,1321,1,FALSE,FALSE,16,2,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,4,2,2,ProcessingTask,595,1,FALSE,FALSE,4,2,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,4,2,3,Recall,NA,1,16,16,NA,2,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,4,2,4,Recall,NA,1,4,4,NA,2,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,5,3,1,ProcessingTask,1560,1,FALSE,FALSE,8,3,3,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,5,3,2,ProcessingTask,1026,1,TRUE,TRUE,13,3,3,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,5,3,3,ProcessingTask,1199,1,TRUE,TRUE,12,3,3,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,5,3,4,Recall,NA,1,8,8,NA,3,3,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,5,3,5,Recall,NA,1,13,13,NA,3,3,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,5,3,6,Recall,NA,1,12,12,NA,3,3,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,1,ProcessingTask,496,1,TRUE,TRUE,10,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,2,ProcessingTask,823,1,FALSE,FALSE,1,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,3,ProcessingTask,766,1,TRUE,TRUE,9,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,4,ProcessingTask,1156,1,TRUE,TRUE,6,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,5,Recall,NA,1,10,10,NA,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,6,Recall,NA,0,2,1,NA,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,7,Recall,NA,1,9,9,NA,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14261,2,6,4,8,Recall,NA,0,4,6,NA,4,2,22,42,19,23,1,NA,02-20-2018,11:12:23
14262,1,1,7,1,ProcessingTask,1110,1,FALSE,FALSE,2,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,2,ProcessingTask,732,1,TRUE,TRUE,4,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,3,ProcessingTask,827,1,TRUE,TRUE,1,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,4,ProcessingTask,574,1,TRUE,TRUE,16,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,5,ProcessingTask,1287,1,TRUE,TRUE,14,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,6,ProcessingTask,550,1,TRUE,TRUE,13,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,7,ProcessingTask,538,1,TRUE,TRUE,15,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,8,Recall,NA,0,6,2,NA,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,9,Recall,NA,1,4,4,NA,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,10,Recall,NA,0,10,1,NA,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,11,Recall,NA,0,6,16,NA,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,12,Recall,NA,NA,NA,14,NA,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,13,Recall,NA,NA,NA,13,NA,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,1,7,14,Recall,NA,NA,NA,15,NA,7,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,1,ProcessingTask,959,1,FALSE,FALSE,15,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,2,ProcessingTask,518,1,FALSE,FALSE,4,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,3,ProcessingTask,511,1,TRUE,TRUE,11,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,4,ProcessingTask,1321,0,TRUE,FALSE,12,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,5,Recall,NA,0,7,15,NA,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,6,Recall,NA,1,4,4,NA,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,7,Recall,NA,0,3,11,NA,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,2,4,8,Recall,NA,0,16,12,NA,3,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,1,ProcessingTask,538,1,FALSE,FALSE,2,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,2,ProcessingTask,545,1,TRUE,TRUE,16,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,3,ProcessingTask,631,1,FALSE,FALSE,5,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,4,ProcessingTask,550,1,FALSE,FALSE,12,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,5,ProcessingTask,610,1,TRUE,TRUE,13,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,6,Recall,NA,1,2,2,NA,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,7,Recall,NA,0,14,16,NA,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,8,Recall,NA,1,5,5,NA,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,9,Recall,NA,0,11,12,NA,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,3,5,10,Recall,NA,NA,NA,13,NA,5,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,4,2,1,ProcessingTask,741,1,FALSE,FALSE,14,2,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,4,2,2,ProcessingTask,961,1,FALSE,FALSE,13,2,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,4,2,3,Recall,NA,0,6,14,NA,2,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,4,2,4,Recall,NA,0,16,13,NA,2,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,5,3,1,ProcessingTask,575,1,TRUE,TRUE,4,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,5,3,2,ProcessingTask,543,1,TRUE,TRUE,9,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,5,3,3,ProcessingTask,579,1,TRUE,TRUE,1,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,5,3,4,Recall,NA,0,6,4,NA,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,5,3,5,Recall,NA,1,9,9,NA,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,5,3,6,Recall,NA,1,1,1,NA,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,1,ProcessingTask,641,1,FALSE,FALSE,3,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,2,ProcessingTask,539,1,TRUE,TRUE,10,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,3,ProcessingTask,665,1,TRUE,TRUE,2,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,4,ProcessingTask,693,1,FALSE,FALSE,7,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,5,ProcessingTask,1011,1,FALSE,FALSE,13,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,6,ProcessingTask,618,1,TRUE,TRUE,1,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,7,Recall,NA,0,2,3,NA,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,8,Recall,NA,1,10,10,NA,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,9,Recall,NA,0,8,2,NA,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,10,Recall,NA,NA,NA,7,NA,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,11,Recall,NA,0,9,13,NA,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,1,6,6,12,Recall,NA,NA,NA,1,NA,6,1,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,1,ProcessingTask,695,1,TRUE,TRUE,3,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,2,ProcessingTask,715,1,FALSE,FALSE,1,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,3,ProcessingTask,612,1,FALSE,FALSE,9,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,4,ProcessingTask,669,1,TRUE,TRUE,12,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,5,ProcessingTask,867,1,FALSE,FALSE,7,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,6,ProcessingTask,543,1,TRUE,TRUE,11,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,7,ProcessingTask,645,1,FALSE,FALSE,16,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,8,Recall,NA,0,1,3,NA,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,9,Recall,NA,0,3,1,NA,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,10,Recall,NA,1,9,9,NA,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,11,Recall,NA,1,12,12,NA,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,12,Recall,NA,0,13,7,NA,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,13,Recall,NA,0,16,11,NA,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,1,7,14,Recall,NA,NA,NA,16,NA,7,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,2,3,1,ProcessingTask,612,1,TRUE,TRUE,11,3,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,2,3,2,ProcessingTask,584,1,FALSE,FALSE,16,3,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,2,3,3,ProcessingTask,670,1,FALSE,FALSE,5,3,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,2,3,4,Recall,NA,1,11,11,NA,3,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,2,3,5,Recall,NA,1,16,16,NA,3,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,2,3,6,Recall,NA,1,5,5,NA,3,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,1,ProcessingTask,596,1,FALSE,FALSE,3,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,2,ProcessingTask,3309,0,FALSE,TRUE,6,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,3,ProcessingTask,505,1,TRUE,TRUE,12,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,4,ProcessingTask,629,1,FALSE,FALSE,8,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,5,Recall,NA,1,3,3,NA,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,6,Recall,NA,0,1,6,NA,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,7,Recall,NA,0,11,12,NA,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,3,4,8,Recall,NA,1,8,8,NA,3,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,1,ProcessingTask,577,1,FALSE,FALSE,9,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,2,ProcessingTask,1306,1,TRUE,TRUE,7,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,3,ProcessingTask,489,1,FALSE,FALSE,15,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,4,ProcessingTask,724,1,TRUE,TRUE,12,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,5,ProcessingTask,776,1,TRUE,TRUE,14,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,6,Recall,NA,1,9,9,NA,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,7,Recall,NA,0,15,7,NA,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,8,Recall,NA,0,6,15,NA,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,9,Recall,NA,1,12,12,NA,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,4,5,10,Recall,NA,1,14,14,NA,5,3,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,5,2,1,ProcessingTask,641,1,FALSE,FALSE,8,2,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,5,2,2,ProcessingTask,604,1,FALSE,FALSE,6,2,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,5,2,3,Recall,NA,1,8,8,NA,2,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,5,2,4,Recall,NA,1,6,6,NA,2,2,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,1,ProcessingTask,586,1,FALSE,FALSE,8,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,2,ProcessingTask,523,1,TRUE,TRUE,3,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,3,ProcessingTask,607,1,FALSE,FALSE,4,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,4,ProcessingTask,613,1,FALSE,FALSE,12,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,5,ProcessingTask,510,1,FALSE,FALSE,9,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,6,ProcessingTask,1114,1,TRUE,TRUE,2,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,7,Recall,NA,0,3,8,NA,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,8,Recall,NA,0,8,3,NA,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,9,Recall,NA,0,6,4,NA,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,10,Recall,NA,0,1,12,NA,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,11,Recall,NA,0,10,9,NA,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14262,2,6,6,12,Recall,NA,NA,NA,2,NA,6,0,5,19,7,12,0.9712230215827338,NA,02-09-2018,15:17:01
14264,1,1,7,1,ProcessingTask,1314,0,FALSE,TRUE,6,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,2,ProcessingTask,1433,0,FALSE,TRUE,13,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,3,ProcessingTask,1433,0,FALSE,TRUE,8,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,4,ProcessingTask,1492,0,FALSE,TRUE,9,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,5,ProcessingTask,954,1,FALSE,FALSE,12,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,6,ProcessingTask,1033,1,FALSE,FALSE,16,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,7,ProcessingTask,463,0,FALSE,TRUE,5,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,8,Recall,NA,0,9,6,NA,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,9,Recall,NA,0,14,13,NA,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,10,Recall,NA,0,16,8,NA,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,11,Recall,NA,0,5,9,NA,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,12,Recall,NA,NA,NA,12,NA,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,13,Recall,NA,NA,NA,16,NA,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,1,7,14,Recall,NA,NA,NA,5,NA,2,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,2,3,1,ProcessingTask,2561,1,FALSE,FALSE,10,3,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,2,3,2,ProcessingTask,2561,1,TRUE,TRUE,12,3,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,2,3,3,ProcessingTask,2561,1,FALSE,FALSE,8,3,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,2,3,4,Recall,NA,0,12,10,NA,3,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,2,3,5,Recall,NA,0,10,12,NA,3,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,2,3,6,Recall,NA,NA,NA,8,NA,3,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,1,ProcessingTask,1331,1,FALSE,FALSE,12,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,2,ProcessingTask,1189,1,FALSE,FALSE,9,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,3,ProcessingTask,582,1,FALSE,FALSE,6,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,4,ProcessingTask,474,1,FALSE,FALSE,1,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,5,ProcessingTask,489,0,FALSE,TRUE,8,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,6,ProcessingTask,521,0,FALSE,TRUE,15,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,7,Recall,NA,0,9,12,NA,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,8,Recall,NA,0,14,9,NA,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,9,Recall,NA,0,1,6,NA,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,10,Recall,NA,0,8,1,NA,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,11,Recall,NA,0,13,8,NA,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,3,6,12,Recall,NA,NA,NA,15,NA,4,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,1,ProcessingTask,990,0,FALSE,TRUE,7,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,2,ProcessingTask,575,0,FALSE,TRUE,14,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,3,ProcessingTask,552,1,FALSE,FALSE,9,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,4,ProcessingTask,846,1,FALSE,FALSE,15,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,5,ProcessingTask,517,1,FALSE,FALSE,4,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,6,Recall,NA,0,15,7,NA,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,7,Recall,NA,1,14,14,NA,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,8,Recall,NA,1,9,9,NA,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,9,Recall,NA,NA,NA,15,NA,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,4,5,10,Recall,NA,NA,NA,4,NA,3,2,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,5,2,1,ProcessingTask,993,0,FALSE,TRUE,8,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,5,2,2,ProcessingTask,2431,1,FALSE,FALSE,12,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,5,2,3,Recall,NA,NA,NA,8,NA,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,5,2,4,Recall,NA,NA,NA,12,NA,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,1,ProcessingTask,742,0,FALSE,TRUE,2,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,2,ProcessingTask,890,0,FALSE,TRUE,12,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,3,ProcessingTask,667,1,FALSE,FALSE,6,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,4,ProcessingTask,756,0,FALSE,TRUE,13,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,5,Recall,NA,NA,NA,2,NA,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,6,Recall,NA,NA,NA,12,NA,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,7,Recall,NA,NA,NA,6,NA,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,1,6,4,8,Recall,NA,NA,NA,13,NA,1,0,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,2,1,3,1,ProcessingTask,1081,0,FALSE,TRUE,13,1,1,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,2,1,3,2,ProcessingTask,450,0,FALSE,TRUE,1,1,1,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
14264,2,1,3,3,ProcessingTask,576,1,FALSE,FALSE,5,1,1,2,9,2,7,0.5539568345323741,NA,02-12-2018,08:43:18
