Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,PitchThreshold.last,SessionDate,SessionTime
14125,9,816,800,16,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,10,800,815,15,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,11,810,824,14,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,12,843,830,13,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,13,808,820,12,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,14,830,841,11,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,15,810,820,10,second,0,1,1,3,8,08-31-2018,13:38:03
14125,16,820,833,13,second,1,0,1,4,8,08-31-2018,13:38:03
14125,17,810,798,12,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,18,810,821,11,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,19,810,800,10,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,20,821,830,9,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,21,812,820,8,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,22,807,800,7,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,23,830,824,6,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,24,800,805,5,second,0,1,1,5,8,08-31-2018,13:38:03
14125,25,838,830,8,first,1,0,1,6,8,08-31-2018,13:38:03
14125,26,813,820,7,second,0,1,1,7,8,08-31-2018,13:38:03
14125,27,790,800,10,second,0,0,0,NA,8,08-31-2018,13:38:03
14125,28,807,820,13,second,1,0,1,8,8,08-31-2018,13:38:03
14125,29,822,810,12,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,30,831,820,11,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,31,820,830,10,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,32,829,820,9,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,33,838,830,8,first,0,1,1,9,8,08-31-2018,13:38:03
14125,34,819,830,11,second,1,0,1,10,8,08-31-2018,13:38:03
14125,35,830,820,10,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,36,820,811,9,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,37,808,800,8,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,38,800,793,7,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,39,830,824,6,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,40,835,830,5,first,0,1,1,11,8,08-31-2018,13:38:03
14125,41,810,802,8,first,1,0,1,12,8,08-31-2018,13:38:03
14125,42,813,820,7,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,43,830,836,6,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,44,800,805,5,second,0,1,1,13,8,08-31-2018,13:38:03
14125,45,822,830,8,second,1,0,1,14,8,08-31-2018,13:38:03
14125,46,800,807,7,second,0,1,1,15,8,08-31-2018,13:38:03
14125,47,800,790,10,first,1,0,1,16,8,08-31-2018,13:38:03
14125,48,809,800,9,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,49,830,838,8,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,50,820,813,7,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,51,830,836,6,second,1,1,0,NA,8,08-31-2018,13:38:03
14125,52,800,795,5,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,53,820,816,4,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,54,810,813,3,second,0,1,1,17,8,08-31-2018,13:38:03
14125,55,820,826,6,second,1,0,1,18,8,08-31-2018,13:38:03
14125,56,825,820,5,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,57,824,820,4,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,58,810,807,3,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,59,798,800,2,second,0,1,1,19,8,08-31-2018,13:38:03
14125,60,820,815,5,first,0,0,0,NA,8,08-31-2018,13:38:03
14125,61,818,810,8,first,1,0,1,20,8,08-31-2018,13:38:03
14125,62,817,810,7,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,63,800,794,6,first,1,1,0,NA,8,08-31-2018,13:38:03
14125,64,795,800,5,second,0,1,1,21,8,08-31-2018,13:38:03
14139,1,805,820,15,second,1,NA,NA,NA,8,08-15-2018,13:24:21
14139,2,807,820,13,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,3,831,820,11,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,4,830,839,9,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,5,830,837,7,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,6,800,795,5,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,7,817,820,3,second,0,1,1,1,8,08-15-2018,13:24:21
14139,8,794,800,6,second,0,0,0,NA,8,08-15-2018,13:24:21
14139,9,839,830,9,first,1,0,1,2,8,08-15-2018,13:24:21
14139,10,822,830,8,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,11,820,813,7,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,12,826,820,6,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,13,830,825,5,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,14,824,820,4,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,15,800,797,3,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,16,822,820,2,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,17,831,830,1,first,0,1,1,3,8,08-15-2018,13:24:21
14139,18,800,804,4,second,0,0,0,NA,8,08-15-2018,13:24:21
14139,19,837,830,7,first,0,0,0,NA,8,08-15-2018,13:24:21
14139,20,810,820,10,second,1,0,1,4,8,08-15-2018,13:24:21
14139,21,810,801,9,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,22,810,802,8,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,23,817,810,7,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,24,820,826,6,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,25,810,805,5,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,26,804,800,4,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,27,830,833,3,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,28,830,828,2,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,29,800,801,1,second,0,1,1,5,8,08-15-2018,13:24:21
14139,30,800,796,4,first,1,0,1,6,8,08-15-2018,13:24:21
14139,31,827,830,3,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,32,820,822,2,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,33,829,830,1,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,34,801,800,1,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,35,820,819,1,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,36,819,820,1,second,0,1,1,7,8,08-15-2018,13:24:21
14139,37,816,820,4,second,0,0,0,NA,8,08-15-2018,13:24:21
14139,38,830,823,7,first,1,0,1,8,8,08-15-2018,13:24:21
14139,39,814,820,6,second,0,1,1,9,8,08-15-2018,13:24:21
14139,40,820,811,9,first,1,0,1,10,8,08-15-2018,13:24:21
14139,41,792,800,8,second,0,1,1,11,8,08-15-2018,13:24:21
14139,42,820,809,11,first,1,0,1,12,8,08-15-2018,13:24:21
14139,43,790,800,10,second,0,1,1,13,8,08-15-2018,13:24:21
14139,44,820,833,13,second,1,0,1,14,8,08-15-2018,13:24:21
14139,45,822,810,12,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,46,800,811,11,second,0,1,1,15,8,08-15-2018,13:24:21
14139,47,810,796,14,first,1,0,1,16,8,08-15-2018,13:24:21
14139,48,830,817,13,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,49,820,832,12,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,50,841,830,11,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,51,810,820,10,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,52,791,800,9,second,0,1,1,17,8,08-15-2018,13:24:21
14139,53,800,812,12,second,1,0,1,18,8,08-15-2018,13:24:21
14139,54,821,810,11,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,55,810,820,10,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,56,811,820,9,second,0,1,1,19,8,08-15-2018,13:24:21
14139,57,830,842,12,second,1,0,1,20,8,08-15-2018,13:24:21
14139,58,810,821,11,second,0,1,1,21,8,08-15-2018,13:24:21
14139,59,824,810,14,first,1,0,1,22,8,08-15-2018,13:24:21
14139,60,817,830,13,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,61,800,788,12,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,62,810,821,11,second,1,1,0,NA,8,08-15-2018,13:24:21
14139,63,810,800,10,first,1,1,0,NA,8,08-15-2018,13:24:21
14139,64,809,800,9,first,1,1,0,NA,8,08-15-2018,13:24:21
14141,1,810,795,15,first,0,NA,NA,NA,13,10-10-2018,11:40:55
14141,2,810,831,21,second,1,0,1,1,13,10-10-2018,11:40:55
14141,3,801,820,19,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,4,803,820,17,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,5,805,820,15,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,6,843,830,13,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,7,830,841,11,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,8,810,800,10,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,9,800,791,9,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,10,800,792,8,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,11,807,800,7,first,0,1,1,2,13,10-10-2018,11:40:55
14141,12,800,810,10,second,1,0,1,3,13,10-10-2018,11:40:55
14141,13,830,839,9,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,14,800,808,8,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,15,837,830,7,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,16,826,820,6,first,0,1,1,4,13,10-10-2018,11:40:55
14141,17,830,821,9,first,1,0,1,5,13,10-10-2018,11:40:55
14141,18,810,802,8,first,0,1,1,6,13,10-10-2018,11:40:55
14141,19,819,830,11,second,0,0,0,NA,13,10-10-2018,11:40:55
14141,20,830,816,14,first,1,0,1,7,13,10-10-2018,11:40:55
14141,21,807,820,13,second,0,1,1,8,13,10-10-2018,11:40:55
14141,22,800,816,16,second,1,0,1,9,13,10-10-2018,11:40:55
14141,23,830,815,15,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,24,834,820,14,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,25,807,820,13,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,26,832,820,12,first,0,1,1,10,13,10-10-2018,11:40:55
14141,27,815,830,15,second,1,0,1,11,13,10-10-2018,11:40:55
14141,28,800,814,14,second,0,1,1,12,13,10-10-2018,11:40:55
14141,29,817,800,17,first,1,0,1,13,13,10-10-2018,11:40:55
14141,30,814,830,16,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,31,805,820,15,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,32,820,806,14,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,33,820,807,13,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,34,788,800,12,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,35,841,830,11,first,0,1,1,14,13,10-10-2018,11:40:55
14141,36,814,800,14,first,1,0,1,15,13,10-10-2018,11:40:55
14141,37,833,820,13,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,38,800,788,12,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,39,809,820,11,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,40,790,800,10,second,0,1,1,16,13,10-10-2018,11:40:55
14141,41,807,820,13,second,1,0,1,17,13,10-10-2018,11:40:55
14141,42,830,842,12,second,0,1,1,18,13,10-10-2018,11:40:55
14141,43,785,800,15,second,1,0,1,19,13,10-10-2018,11:40:55
14141,44,824,810,14,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,45,843,830,13,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,46,820,832,12,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,47,821,810,11,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,48,800,790,10,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,49,819,810,9,first,0,1,1,20,13,10-10-2018,11:40:55
14141,50,830,842,12,second,1,0,1,21,13,10-10-2018,11:40:55
14141,51,820,831,11,second,0,1,1,22,13,10-10-2018,11:40:55
14141,52,820,806,14,first,0,0,0,NA,13,10-10-2018,11:40:55
14141,53,810,827,17,second,1,0,1,23,13,10-10-2018,11:40:55
14141,54,820,836,16,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,55,820,805,15,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,56,816,830,14,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,57,787,800,13,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,58,810,822,12,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,59,810,799,11,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,60,810,800,10,first,0,1,1,24,13,10-10-2018,11:40:55
14141,61,810,823,13,second,1,0,1,25,13,10-10-2018,11:40:55
14141,62,822,810,12,first,1,1,0,NA,13,10-10-2018,11:40:55
14141,63,820,831,11,second,1,1,0,NA,13,10-10-2018,11:40:55
14141,64,830,820,10,first,0,1,1,26,13,10-10-2018,11:40:55
14149,1,835,820,15,first,1,NA,NA,NA,13,10-18-2018,15:47:24
14149,2,833,820,13,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,3,809,820,11,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,4,810,819,9,second,0,1,1,1,13,10-18-2018,15:47:24
14149,5,800,785,15,first,1,0,1,2,13,10-18-2018,15:47:24
14149,6,843,830,13,first,0,1,1,3,13,10-18-2018,15:47:24
14149,7,781,800,19,second,1,0,1,4,13,10-18-2018,15:47:24
14149,8,818,800,18,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,9,803,820,17,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,10,800,816,16,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,11,785,800,15,second,0,1,1,5,13,10-18-2018,15:47:24
14149,12,830,848,18,second,1,0,1,6,13,10-18-2018,15:47:24
14149,13,820,837,17,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,14,814,830,16,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,15,820,835,15,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,16,806,820,14,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,17,820,833,13,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,18,832,820,12,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,19,811,800,11,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,20,820,810,10,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,21,819,810,9,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,22,810,802,8,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,23,793,800,7,second,0,1,1,7,13,10-18-2018,15:47:24
14149,24,810,820,10,second,1,0,1,8,13,10-18-2018,15:47:24
14149,25,800,809,9,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,26,828,820,8,first,0,1,1,9,13,10-18-2018,15:47:24
14149,27,830,819,11,first,1,0,1,10,13,10-18-2018,15:47:24
14149,28,790,800,10,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,29,820,811,9,first,0,1,1,11,13,10-18-2018,15:47:24
14149,30,830,842,12,second,1,0,1,12,13,10-18-2018,15:47:24
14149,31,811,800,11,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,32,810,800,10,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,33,830,821,9,first,0,1,1,13,13,10-18-2018,15:47:24
14149,34,820,808,12,first,0,0,0,NA,13,10-18-2018,15:47:24
14149,35,830,845,15,second,1,0,1,14,13,10-18-2018,15:47:24
14149,36,844,830,14,first,0,1,1,15,13,10-18-2018,15:47:24
14149,37,803,820,17,second,1,0,1,16,13,10-18-2018,15:47:24
14149,38,800,784,16,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,39,815,830,15,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,40,810,796,14,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,41,843,830,13,first,0,1,1,17,13,10-18-2018,15:47:24
14149,42,800,816,16,second,0,0,0,NA,13,10-18-2018,15:47:24
14149,43,811,830,19,second,1,0,1,18,13,10-18-2018,15:47:24
14149,44,848,830,18,first,0,1,1,19,13,10-18-2018,15:47:24
14149,45,800,821,21,second,1,0,1,20,13,10-18-2018,15:47:24
14149,46,800,820,20,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,47,810,829,19,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,48,810,792,18,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,49,830,813,17,first,0,1,1,21,13,10-18-2018,15:47:24
14149,50,830,810,20,first,1,0,1,22,13,10-18-2018,15:47:24
14149,51,810,829,19,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,52,800,782,18,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,53,810,793,17,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,54,826,810,16,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,55,820,805,15,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,56,816,830,14,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,57,800,787,13,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,58,820,832,12,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,59,821,810,11,first,1,1,0,NA,13,10-18-2018,15:47:24
14149,60,810,820,10,second,1,1,0,NA,13,10-18-2018,15:47:24
14149,61,820,811,9,first,0,1,1,23,13,10-18-2018,15:47:24
14149,62,808,820,12,second,0,0,0,NA,13,10-18-2018,15:47:24
14149,63,830,845,15,second,1,0,1,24,13,10-18-2018,15:47:24
14149,64,806,820,14,second,1,1,0,NA,13,10-18-2018,15:47:24
14153,1,815,800,15,first,1,NA,NA,NA,17,10-25-2018,10:13:49
14153,2,830,843,13,second,0,1,1,1,17,10-25-2018,10:13:49
14153,3,781,800,19,second,1,0,1,2,17,10-25-2018,10:13:49
14153,4,800,783,17,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,5,800,815,15,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,6,807,820,13,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,7,820,809,11,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,8,800,790,10,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,9,830,839,9,second,0,1,1,3,17,10-25-2018,10:13:49
14153,10,788,800,12,second,1,0,1,4,17,10-25-2018,10:13:49
14153,11,800,811,11,second,0,1,1,5,17,10-25-2018,10:13:49
14153,12,816,830,14,second,1,0,1,6,17,10-25-2018,10:13:49
14153,13,830,817,13,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,14,818,830,12,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,15,830,819,11,first,0,1,1,7,17,10-25-2018,10:13:49
14153,16,806,820,14,second,0,0,0,NA,17,10-25-2018,10:13:49
14153,17,800,783,17,first,1,0,1,8,17,10-25-2018,10:13:49
14153,18,830,846,16,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,19,845,830,15,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,20,806,820,14,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,21,810,823,13,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,22,808,820,12,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,23,830,819,11,first,0,1,1,9,17,10-25-2018,10:13:49
14153,24,810,824,14,second,0,0,0,NA,17,10-25-2018,10:13:49
14153,25,830,813,17,first,1,0,1,10,17,10-25-2018,10:13:49
14153,26,784,800,16,second,0,1,1,11,17,10-25-2018,10:13:49
14153,27,829,810,19,first,1,0,1,12,17,10-25-2018,10:13:49
14153,28,820,802,18,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,29,817,800,17,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,30,810,794,16,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,31,815,800,15,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,32,820,806,14,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,33,810,797,13,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,34,812,800,12,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,35,810,821,11,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,36,820,830,10,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,37,839,830,9,first,0,1,1,13,17,10-25-2018,10:13:49
14153,38,822,810,12,first,1,0,1,14,17,10-25-2018,10:13:49
14153,39,821,810,11,first,0,1,1,15,17,10-25-2018,10:13:49
14153,40,844,830,14,first,0,0,0,NA,17,10-25-2018,10:13:49
14153,41,800,817,17,second,1,0,1,16,17,10-25-2018,10:13:49
14153,42,826,810,16,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,43,820,835,15,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,44,834,820,14,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,45,810,797,13,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,46,808,820,12,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,47,800,811,11,second,0,1,1,17,17,10-25-2018,10:13:49
14153,48,834,820,14,first,0,0,0,NA,17,10-25-2018,10:13:49
14153,49,820,837,17,second,1,0,1,18,17,10-25-2018,10:13:49
14153,50,810,826,16,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,51,815,830,15,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,52,830,844,14,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,53,833,820,13,first,1,1,0,NA,17,10-25-2018,10:13:49
14153,54,808,820,12,second,0,1,1,19,17,10-25-2018,10:13:49
14153,55,835,820,15,first,1,0,1,20,17,10-25-2018,10:13:49
14153,56,820,834,14,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,57,820,833,13,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,58,842,830,12,first,0,1,1,21,17,10-25-2018,10:13:49
14153,59,800,785,15,first,1,0,1,22,17,10-25-2018,10:13:49
14153,60,810,796,14,first,0,1,1,23,17,10-25-2018,10:13:49
14153,61,820,803,17,first,1,0,1,24,17,10-25-2018,10:13:49
14153,62,804,820,16,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,63,785,800,15,second,1,1,0,NA,17,10-25-2018,10:13:49
14153,64,806,820,14,second,0,1,1,25,17,10-25-2018,10:13:49
14169,1,810,795,15,first,1,NA,NA,NA,7,09-05-2018,16:19:43
14169,2,823,810,13,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,3,789,800,11,second,0,1,1,1,7,09-05-2018,16:19:43
14169,4,803,820,17,second,1,0,1,2,7,09-05-2018,16:19:43
14169,5,810,825,15,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,6,810,823,13,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,7,800,811,11,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,8,840,830,10,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,9,839,830,9,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,10,830,838,8,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,11,820,813,7,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,12,810,816,6,second,0,1,1,3,7,09-05-2018,16:19:43
14169,13,810,819,9,second,1,0,1,4,7,09-05-2018,16:19:43
14169,14,800,808,8,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,15,827,820,7,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,16,820,826,6,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,17,810,805,5,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,18,796,800,4,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,19,820,823,3,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,20,820,818,2,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,21,829,830,1,second,0,1,1,5,7,09-05-2018,16:19:43
14169,22,814,810,4,first,1,0,1,6,7,09-05-2018,16:19:43
14169,23,830,827,3,first,0,1,1,7,7,09-05-2018,16:19:43
14169,24,836,830,6,first,1,0,1,8,7,09-05-2018,16:19:43
14169,25,825,820,5,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,26,820,824,4,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,27,833,830,3,first,0,1,1,9,7,09-05-2018,16:19:43
14169,28,800,794,6,first,1,0,1,10,7,09-05-2018,16:19:43
14169,29,805,800,5,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,30,816,820,4,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,31,830,827,3,first,0,1,1,11,7,09-05-2018,16:19:43
14169,32,794,800,6,second,0,0,0,NA,7,09-05-2018,16:19:43
14169,33,820,829,9,second,1,0,1,12,7,09-05-2018,16:19:43
14169,34,810,802,8,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,35,820,813,7,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,36,810,804,6,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,37,800,795,5,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,38,830,834,4,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,39,817,820,3,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,40,818,820,2,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,41,830,831,1,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,42,800,799,1,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,43,800,801,1,second,0,1,1,13,7,09-05-2018,16:19:43
14169,44,816,820,4,second,1,0,1,14,7,09-05-2018,16:19:43
14169,45,827,830,3,second,0,1,1,15,7,09-05-2018,16:19:43
14169,46,830,824,6,first,0,0,0,NA,7,09-05-2018,16:19:43
14169,47,821,830,9,second,1,0,1,16,7,09-05-2018,16:19:43
14169,48,808,800,8,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,49,817,810,7,first,0,1,1,17,7,09-05-2018,16:19:43
14169,50,810,820,10,second,1,0,1,18,7,09-05-2018,16:19:43
14169,51,829,820,9,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,52,828,820,8,first,0,1,1,19,7,09-05-2018,16:19:43
14169,53,809,820,11,second,1,0,1,20,7,09-05-2018,16:19:43
14169,54,810,820,10,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,55,819,810,9,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,56,808,800,8,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,57,830,823,7,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,58,794,800,6,second,0,1,1,21,7,09-05-2018,16:19:43
14169,59,809,800,9,first,1,0,1,22,7,09-05-2018,16:19:43
14169,60,800,792,8,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,61,820,813,7,first,1,1,0,NA,7,09-05-2018,16:19:43
14169,62,830,836,6,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,63,825,830,5,second,1,1,0,NA,7,09-05-2018,16:19:43
14169,64,800,804,4,second,0,1,1,23,7,09-05-2018,16:19:43
14173,1,820,835,15,second,1,NA,NA,NA,8,10-16-2018,10:19:31
14173,2,800,813,13,second,0,1,1,1,8,10-16-2018,10:19:31
14173,3,829,810,19,first,1,0,1,2,8,10-16-2018,10:19:31
