Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,SessionDate,SessionTime
12369,real,46,1,614,O,1000,06-25-2015,11:17:48
12369,real,47,1,519,Q,2000,06-25-2015,11:17:48
12369,real,48,1,1244,Q,2000,06-25-2015,11:17:48
12370,practice,1,1,2134,O,2000,06-25-2015,11:11:16
12370,practice,2,1,394,Q,2000,06-25-2015,11:11:16
12370,practice,3,1,332,Q,1000,06-25-2015,11:11:16
12370,practice,4,1,344,O,2000,06-25-2015,11:11:16
12370,practice,5,0,403,O,2000,06-25-2015,11:11:16
12370,practice,6,1,405,Q,1000,06-25-2015,11:11:16
12370,practice,7,1,501,O,1000,06-25-2015,11:11:16
12370,practice,8,1,530,Q,1000,06-25-2015,11:11:16
12370,practice,9,1,374,O,2000,06-25-2015,11:11:16
12370,practice,10,1,295,O,1000,06-25-2015,11:11:16
12370,practice,11,1,390,Q,2000,06-25-2015,11:11:16
12370,practice,12,1,454,O,1000,06-25-2015,11:11:16
12370,practice,13,1,430,Q,2000,06-25-2015,11:11:16
12370,practice,14,1,253,O,1000,06-25-2015,11:11:16
12370,practice,15,0,484,Q,1000,06-25-2015,11:11:16
12370,practice,16,1,457,Q,2000,06-25-2015,11:11:16
12370,real,1,1,1199,Q,2000,06-25-2015,11:11:16
12370,real,2,0,361,Q,2000,06-25-2015,11:11:16
12370,real,3,1,460,O,1000,06-25-2015,11:11:16
12370,real,4,1,587,O,1000,06-25-2015,11:11:16
12370,real,5,1,509,Q,2000,06-25-2015,11:11:16
12370,real,6,1,344,O,1000,06-25-2015,11:11:16
12370,real,7,1,421,Q,2000,06-25-2015,11:11:16
12370,real,8,1,309,O,1000,06-25-2015,11:11:16
12370,real,9,1,425,Q,1000,06-25-2015,11:11:16
12370,real,10,1,362,Q,1000,06-25-2015,11:11:16
12370,real,11,1,348,Q,1000,06-25-2015,11:11:16
12370,real,12,1,351,O,1000,06-25-2015,11:11:16
12370,real,13,0,715,O,2000,06-25-2015,11:11:16
12370,real,14,1,311,O,2000,06-25-2015,11:11:16
12370,real,15,1,508,Q,1000,06-25-2015,11:11:16
12370,real,16,0,624,O,2000,06-25-2015,11:11:16
12370,real,17,1,593,Q,2000,06-25-2015,11:11:16
12370,real,18,1,346,Q,1000,06-25-2015,11:11:16
12370,real,19,1,422,O,2000,06-25-2015,11:11:16
12370,real,20,0,551,O,1000,06-25-2015,11:11:16
12370,real,21,1,423,Q,2000,06-25-2015,11:11:16
12370,real,22,1,464,Q,2000,06-25-2015,11:11:16
12370,real,23,1,341,Q,2000,06-25-2015,11:11:16
12370,real,24,1,505,Q,1000,06-25-2015,11:11:16
12370,real,25,1,366,Q,2000,06-25-2015,11:11:16
12370,real,26,1,345,O,2000,06-25-2015,11:11:16
12370,real,27,1,332,Q,1000,06-25-2015,11:11:16
12370,real,28,1,504,Q,2000,06-25-2015,11:11:16
12370,real,29,1,581,O,1000,06-25-2015,11:11:16
12370,real,30,1,311,O,2000,06-25-2015,11:11:16
12370,real,31,0,596,O,2000,06-25-2015,11:11:16
12370,real,32,1,365,Q,1000,06-25-2015,11:11:16
12370,real,33,1,439,O,2000,06-25-2015,11:11:16
12370,real,34,0,463,Q,2000,06-25-2015,11:11:16
12370,real,35,0,1246,O,1000,06-25-2015,11:11:16
12370,real,36,1,486,O,2000,06-25-2015,11:11:16
12370,real,37,1,1187,O,1000,06-25-2015,11:11:16
12370,real,38,1,325,Q,1000,06-25-2015,11:11:16
12370,real,39,1,537,O,1000,06-25-2015,11:11:16
12370,real,40,1,348,O,2000,06-25-2015,11:11:16
12370,real,41,1,408,O,1000,06-25-2015,11:11:16
12370,real,42,0,385,O,2000,06-25-2015,11:11:16
12370,real,43,1,347,O,2000,06-25-2015,11:11:16
12370,real,44,1,366,Q,1000,06-25-2015,11:11:16
12370,real,45,1,328,Q,2000,06-25-2015,11:11:16
12370,real,46,1,509,O,1000,06-25-2015,11:11:16
12370,real,47,1,346,Q,1000,06-25-2015,11:11:16
12370,real,48,1,350,Q,1000,06-25-2015,11:11:16
12371,practice,1,1,428,O,1000,06-25-2015,14:36:51
12371,practice,2,1,582,Q,2000,06-25-2015,14:36:51
12371,practice,3,1,968,O,2000,06-25-2015,14:36:51
12371,practice,4,1,673,Q,1000,06-25-2015,14:36:51
12371,practice,5,1,1201,O,2000,06-25-2015,14:36:51
12371,practice,6,1,826,Q,2000,06-25-2015,14:36:51
12371,practice,7,0,1139,Q,2000,06-25-2015,14:36:51
12371,practice,8,1,615,O,1000,06-25-2015,14:36:51
12371,practice,9,1,744,O,2000,06-25-2015,14:36:51
12371,practice,10,0,699,Q,1000,06-25-2015,14:36:51
12371,practice,11,0,680,Q,2000,06-25-2015,14:36:51
12371,practice,12,1,566,O,2000,06-25-2015,14:36:51
12371,practice,13,1,672,O,1000,06-25-2015,14:36:51
12371,practice,14,1,487,O,1000,06-25-2015,14:36:51
12371,practice,15,1,550,Q,1000,06-25-2015,14:36:51
12371,practice,16,1,528,Q,1000,06-25-2015,14:36:51
12371,real,1,0,943,O,2000,06-25-2015,14:36:51
12371,real,2,1,483,Q,2000,06-25-2015,14:36:51
12371,real,3,0,705,O,1000,06-25-2015,14:36:51
12371,real,4,1,454,Q,1000,06-25-2015,14:36:51
12371,real,5,1,373,O,1000,06-25-2015,14:36:51
12371,real,6,0,438,O,1000,06-25-2015,14:36:51
12371,real,7,1,613,O,1000,06-25-2015,14:36:51
12371,real,8,1,535,O,2000,06-25-2015,14:36:51
12371,real,9,1,467,Q,1000,06-25-2015,14:36:51
12371,real,10,1,449,Q,1000,06-25-2015,14:36:51
12371,real,11,1,504,Q,2000,06-25-2015,14:36:51
12371,real,12,1,629,Q,1000,06-25-2015,14:36:51
12371,real,13,1,932,Q,2000,06-25-2015,14:36:51
12371,real,14,0,720,Q,1000,06-25-2015,14:36:51
12371,real,15,1,820,Q,1000,06-25-2015,14:36:51
12371,real,16,1,477,O,2000,06-25-2015,14:36:51
12371,real,17,1,364,O,1000,06-25-2015,14:36:51
12371,real,18,1,719,Q,1000,06-25-2015,14:36:51
12371,real,19,1,537,Q,2000,06-25-2015,14:36:51
12371,real,20,1,542,Q,2000,06-25-2015,14:36:51
12371,real,21,1,773,Q,1000,06-25-2015,14:36:51
12371,real,22,1,553,Q,1000,06-25-2015,14:36:51
12371,real,23,1,372,Q,1000,06-25-2015,14:36:51
12371,real,24,1,463,O,2000,06-25-2015,14:36:51
12371,real,25,0,367,O,1000,06-25-2015,14:36:51
12371,real,26,1,521,Q,2000,06-25-2015,14:36:51
12371,real,27,1,542,O,2000,06-25-2015,14:36:51
12371,real,28,1,427,O,1000,06-25-2015,14:36:51
12371,real,29,1,707,Q,2000,06-25-2015,14:36:51
12371,real,30,1,424,O,1000,06-25-2015,14:36:51
12371,real,31,1,929,O,2000,06-25-2015,14:36:51
12371,real,32,1,438,Q,2000,06-25-2015,14:36:51
12371,real,33,1,429,O,2000,06-25-2015,14:36:51
12371,real,34,1,669,Q,1000,06-25-2015,14:36:51
12371,real,35,1,348,O,2000,06-25-2015,14:36:51
12371,real,36,1,439,O,2000,06-25-2015,14:36:51
12371,real,37,1,455,O,1000,06-25-2015,14:36:51
12371,real,38,1,358,O,1000,06-25-2015,14:36:51
12371,real,39,1,560,Q,2000,06-25-2015,14:36:51
12371,real,40,1,404,O,2000,06-25-2015,14:36:51
12371,real,41,0,675,Q,2000,06-25-2015,14:36:51
12371,real,42,1,386,O,2000,06-25-2015,14:36:51
12371,real,43,1,379,Q,2000,06-25-2015,14:36:51
12371,real,44,1,565,Q,2000,06-25-2015,14:36:51
12371,real,45,0,848,Q,1000,06-25-2015,14:36:51
12371,real,46,1,464,O,1000,06-25-2015,14:36:51
12371,real,47,1,455,O,2000,06-25-2015,14:36:51
12371,real,48,1,343,O,1000,06-25-2015,14:36:51
12373,practice,1,1,2128,Q,1000,06-26-2015,09:51:48
12373,practice,2,1,1341,O,1000,06-26-2015,09:51:48
12373,practice,3,1,425,O,2000,06-26-2015,09:51:48
12373,practice,4,1,929,Q,2000,06-26-2015,09:51:48
12373,practice,5,1,525,Q,1000,06-26-2015,09:51:48
12373,practice,6,1,1577,O,2000,06-26-2015,09:51:48
12373,practice,7,0,1588,O,1000,06-26-2015,09:51:48
12373,practice,8,0,469,Q,1000,06-26-2015,09:51:48
12373,practice,9,1,564,Q,2000,06-26-2015,09:51:48
12373,practice,10,0,782,Q,1000,06-26-2015,09:51:48
12373,practice,11,1,448,Q,2000,06-26-2015,09:51:48
12373,practice,12,1,671,O,2000,06-26-2015,09:51:48
12373,practice,13,0,606,O,1000,06-26-2015,09:51:48
12373,practice,14,0,702,Q,2000,06-26-2015,09:51:48
12373,practice,15,0,259,O,1000,06-26-2015,09:51:48
12373,practice,16,1,459,O,2000,06-26-2015,09:51:48
12373,real,1,1,389,O,2000,06-26-2015,09:51:48
12373,real,2,1,342,O,1000,06-26-2015,09:51:48
12373,real,3,1,450,O,2000,06-26-2015,09:51:48
12373,real,4,1,433,O,2000,06-26-2015,09:51:48
12373,real,5,1,415,Q,1000,06-26-2015,09:51:48
12373,real,6,1,392,O,1000,06-26-2015,09:51:48
12373,real,7,1,321,O,2000,06-26-2015,09:51:48
12373,real,8,1,614,Q,1000,06-26-2015,09:51:48
12373,real,9,0,366,Q,1000,06-26-2015,09:51:48
12373,real,10,0,1601,O,2000,06-26-2015,09:51:48
12373,real,11,1,2057,Q,2000,06-26-2015,09:51:48
12373,real,12,1,376,O,1000,06-26-2015,09:51:48
12373,real,13,1,402,O,2000,06-26-2015,09:51:48
12373,real,14,1,411,O,1000,06-26-2015,09:51:48
12373,real,15,1,428,O,1000,06-26-2015,09:51:48
12373,real,16,1,363,O,1000,06-26-2015,09:51:48
12373,real,17,1,382,O,1000,06-26-2015,09:51:48
12373,real,18,1,664,Q,1000,06-26-2015,09:51:48
12373,real,19,0,774,O,1000,06-26-2015,09:51:48
12373,real,20,1,520,O,2000,06-26-2015,09:51:48
12373,real,21,1,304,Q,2000,06-26-2015,09:51:48
12373,real,22,1,436,O,2000,06-26-2015,09:51:48
12373,real,23,1,405,Q,2000,06-26-2015,09:51:48
12373,real,24,1,332,Q,1000,06-26-2015,09:51:48
12373,real,25,1,328,Q,2000,06-26-2015,09:51:48
12373,real,26,1,381,O,1000,06-26-2015,09:51:48
12373,real,27,1,422,Q,1000,06-26-2015,09:51:48
12373,real,28,1,343,Q,2000,06-26-2015,09:51:48
12373,real,29,1,482,Q,2000,06-26-2015,09:51:48
12373,real,30,1,384,O,2000,06-26-2015,09:51:48
12373,real,31,1,368,Q,1000,06-26-2015,09:51:48
12373,real,32,1,347,Q,2000,06-26-2015,09:51:48
12373,real,33,1,902,O,2000,06-26-2015,09:51:48
12373,real,34,0,291,O,1000,06-26-2015,09:51:48
12373,real,35,0,658,Q,2000,06-26-2015,09:51:48
12373,real,36,0,1047,O,1000,06-26-2015,09:51:48
12373,real,37,1,559,Q,2000,06-26-2015,09:51:48
12373,real,38,1,418,Q,1000,06-26-2015,09:51:48
12373,real,39,0,2251,O,2000,06-26-2015,09:51:48
12373,real,40,1,409,Q,2000,06-26-2015,09:51:48
12373,real,41,1,356,Q,2000,06-26-2015,09:51:48
12373,real,42,1,335,O,1000,06-26-2015,09:51:48
12373,real,43,1,379,Q,2000,06-26-2015,09:51:48
12373,real,44,1,900,Q,1000,06-26-2015,09:51:48
12373,real,45,1,1162,Q,1000,06-26-2015,09:51:48
12373,real,46,1,356,O,2000,06-26-2015,09:51:48
12373,real,47,1,360,Q,1000,06-26-2015,09:51:48
12373,real,48,1,731,Q,1000,06-26-2015,09:51:48
12374,practice,1,1,613,Q,2000,06-26-2015,09:58:51
12374,practice,2,1,621,O,1000,06-26-2015,09:58:51
12374,practice,3,1,567,O,1000,06-26-2015,09:58:51
12374,practice,4,1,466,O,1000,06-26-2015,09:58:51
12374,practice,5,1,568,O,2000,06-26-2015,09:58:51
12374,practice,6,1,411,Q,2000,06-26-2015,09:58:51
12374,practice,7,1,692,O,2000,06-26-2015,09:58:51
12374,practice,8,1,409,Q,1000,06-26-2015,09:58:51
12374,practice,9,1,297,O,1000,06-26-2015,09:58:51
12374,practice,10,1,368,Q,1000,06-26-2015,09:58:51
12374,practice,11,1,482,Q,1000,06-26-2015,09:58:51
12374,practice,12,1,488,Q,2000,06-26-2015,09:58:51
12374,practice,13,1,447,O,2000,06-26-2015,09:58:51
12374,practice,14,1,391,Q,2000,06-26-2015,09:58:51
12374,practice,15,1,505,Q,1000,06-26-2015,09:58:51
12374,practice,16,1,493,O,2000,06-26-2015,09:58:51
12374,real,1,1,498,Q,2000,06-26-2015,09:58:51
12374,real,2,1,431,O,1000,06-26-2015,09:58:51
12374,real,3,1,376,Q,2000,06-26-2015,09:58:51
12374,real,4,1,425,Q,1000,06-26-2015,09:58:51
12374,real,5,1,426,O,1000,06-26-2015,09:58:51
12374,real,6,1,419,Q,2000,06-26-2015,09:58:51
12374,real,7,1,372,O,1000,06-26-2015,09:58:51
12374,real,8,1,430,Q,2000,06-26-2015,09:58:51
12374,real,9,1,430,O,1000,06-26-2015,09:58:51
12374,real,10,1,582,O,2000,06-26-2015,09:58:51
12374,real,11,1,489,Q,2000,06-26-2015,09:58:51
12374,real,12,1,455,Q,1000,06-26-2015,09:58:51
12374,real,13,1,454,Q,1000,06-26-2015,09:58:51
12374,real,14,1,557,O,2000,06-26-2015,09:58:51
12374,real,15,1,400,O,2000,06-26-2015,09:58:51
12374,real,16,1,458,Q,2000,06-26-2015,09:58:51
12374,real,17,1,432,Q,2000,06-26-2015,09:58:51
12374,real,18,1,432,Q,1000,06-26-2015,09:58:51
12374,real,19,1,288,Q,1000,06-26-2015,09:58:51
12374,real,20,1,486,O,1000,06-26-2015,09:58:51
12374,real,21,1,331,Q,2000,06-26-2015,09:58:51
12374,real,22,1,295,O,2000,06-26-2015,09:58:51
12374,real,23,1,461,O,1000,06-26-2015,09:58:51
12374,real,24,1,380,Q,1000,06-26-2015,09:58:51
12374,real,25,1,478,Q,1000,06-26-2015,09:58:51
12374,real,26,1,396,O,1000,06-26-2015,09:58:51
12374,real,27,1,309,Q,2000,06-26-2015,09:58:51
12374,real,28,1,426,Q,1000,06-26-2015,09:58:51
12374,real,29,1,538,O,1000,06-26-2015,09:58:51
12374,real,30,1,349,Q,2000,06-26-2015,09:58:51
12374,real,31,1,400,Q,1000,06-26-2015,09:58:51
12374,real,32,1,513,Q,1000,06-26-2015,09:58:51
12374,real,33,1,774,O,2000,06-26-2015,09:58:51
12374,real,34,1,408,O,1000,06-26-2015,09:58:51
12374,real,35,1,400,Q,2000,06-26-2015,09:58:51
12374,real,36,1,601,O,2000,06-26-2015,09:58:51
12374,real,37,1,370,O,1000,06-26-2015,09:58:51
12374,real,38,1,421,Q,1000,06-26-2015,09:58:51
12374,real,39,1,525,O,2000,06-26-2015,09:58:51
12374,real,40,1,416,O,2000,06-26-2015,09:58:51
12374,real,41,1,478,Q,1000,06-26-2015,09:58:51
12374,real,42,1,371,O,2000,06-26-2015,09:58:51
12374,real,43,1,326,O,1000,06-26-2015,09:58:51
12374,real,44,1,690,O,2000,06-26-2015,09:58:51
12374,real,45,1,360,O,1000,06-26-2015,09:58:51
12374,real,46,1,659,O,2000,06-26-2015,09:58:51
12374,real,47,1,514,Q,2000,06-26-2015,09:58:51
12374,real,48,1,487,O,2000,06-26-2015,09:58:51
12376,practice,1,0,0,Q,2000,06-26-2015,13:43:02
12376,practice,2,0,0,Q,2000,06-26-2015,13:43:02
12376,practice,3,0,0,O,2000,06-26-2015,13:43:02
12376,practice,4,0,0,Q,2000,06-26-2015,13:43:02
12376,practice,5,0,0,O,1000,06-26-2015,13:43:02
12376,practice,6,0,0,Q,1000,06-26-2015,13:43:02
12376,practice,7,1,4944,O,1000,06-26-2015,13:43:02
12376,practice,8,1,628,O,2000,06-26-2015,13:43:02
12376,practice,9,1,653,Q,1000,06-26-2015,13:43:02
12376,practice,10,1,402,O,1000,06-26-2015,13:43:02
12376,practice,11,1,428,O,2000,06-26-2015,13:43:02
12376,practice,12,1,516,O,2000,06-26-2015,13:43:02
12376,practice,13,1,720,Q,1000,06-26-2015,13:43:02
12376,practice,14,1,548,Q,1000,06-26-2015,13:43:02
12376,practice,15,1,383,O,1000,06-26-2015,13:43:02
12376,practice,16,0,344,Q,2000,06-26-2015,13:43:02
12376,real,1,1,499,Q,2000,06-26-2015,13:43:02
12376,real,2,1,321,Q,1000,06-26-2015,13:43:02
12376,real,3,1,571,O,2000,06-26-2015,13:43:02
12376,real,4,1,454,O,1000,06-26-2015,13:43:02
12376,real,5,1,571,Q,2000,06-26-2015,13:43:02
12376,real,6,1,350,Q,2000,06-26-2015,13:43:02
12376,real,7,1,585,O,2000,06-26-2015,13:43:02
12376,real,8,1,538,Q,2000,06-26-2015,13:43:02
12376,real,9,0,750,O,2000,06-26-2015,13:43:02
12376,real,10,1,584,Q,2000,06-26-2015,13:43:02
12376,real,11,1,433,Q,1000,06-26-2015,13:43:02
12376,real,12,0,1377,O,1000,06-26-2015,13:43:02
12376,real,13,0,794,Q,1000,06-26-2015,13:43:02
12376,real,14,1,580,Q,2000,06-26-2015,13:43:02
12376,real,15,1,454,Q,2000,06-26-2015,13:43:02
12376,real,16,1,364,Q,2000,06-26-2015,13:43:02
12376,real,17,1,463,Q,1000,06-26-2015,13:43:02
12376,real,18,1,551,O,2000,06-26-2015,13:43:02
12376,real,19,1,409,O,2000,06-26-2015,13:43:02
12376,real,20,0,1129,Q,1000,06-26-2015,13:43:02
12376,real,21,1,566,Q,2000,06-26-2015,13:43:02
12376,real,22,1,441,O,2000,06-26-2015,13:43:02
12376,real,23,1,504,Q,1000,06-26-2015,13:43:02
12376,real,24,1,388,Q,1000,06-26-2015,13:43:02
12376,real,25,1,277,Q,1000,06-26-2015,13:43:02
12376,real,26,1,380,O,1000,06-26-2015,13:43:02
12376,real,27,1,414,Q,1000,06-26-2015,13:43:02
12376,real,28,0,663,O,2000,06-26-2015,13:43:02
12376,real,29,1,390,O,2000,06-26-2015,13:43:02
12376,real,30,1,679,Q,1000,06-26-2015,13:43:02
12376,real,31,1,574,Q,1000,06-26-2015,13:43:02
12376,real,32,1,648,Q,1000,06-26-2015,13:43:02
12376,real,33,1,678,O,2000,06-26-2015,13:43:02
12376,real,34,1,637,O,1000,06-26-2015,13:43:02
12376,real,35,1,581,O,1000,06-26-2015,13:43:02
12376,real,36,1,887,O,2000,06-26-2015,13:43:02
12376,real,37,1,564,O,1000,06-26-2015,13:43:02
12376,real,38,1,960,O,1000,06-26-2015,13:43:02
12376,real,39,1,298,O,1000,06-26-2015,13:43:02
12376,real,40,1,504,Q,2000,06-26-2015,13:43:02
12376,real,41,0,952,O,1000,06-26-2015,13:43:02
12376,real,42,1,347,O,2000,06-26-2015,13:43:02
12376,real,43,1,311,O,2000,06-26-2015,13:43:02
12376,real,44,1,284,O,1000,06-26-2015,13:43:02
12376,real,45,1,257,O,1000,06-26-2015,13:43:02
12376,real,46,0,160,Q,2000,06-26-2015,13:43:02
12376,real,47,0,683,O,1000,06-26-2015,13:43:02
12376,real,48,1,424,Q,2000,06-26-2015,13:43:02
12377,practice,1,1,2636,O,2000,06-26-2015,14:03:53
12377,practice,2,1,676,O,1000,06-26-2015,14:03:53
12377,practice,3,1,785,Q,2000,06-26-2015,14:03:53
12377,practice,4,0,635,O,2000,06-26-2015,14:03:53
12377,practice,5,1,1201,O,1000,06-26-2015,14:03:53
12377,practice,6,1,402,Q,1000,06-26-2015,14:03:53
12377,practice,7,0,234,Q,2000,06-26-2015,14:03:53
12377,practice,8,1,1881,Q,2000,06-26-2015,14:03:53
12377,practice,9,1,439,O,2000,06-26-2015,14:03:53
12377,practice,10,1,597,Q,1000,06-26-2015,14:03:53
12377,practice,11,1,438,O,2000,06-26-2015,14:03:53
12377,practice,12,1,412,Q,2000,06-26-2015,14:03:53
12377,practice,13,0,589,Q,1000,06-26-2015,14:03:53
12377,practice,14,0,759,O,1000,06-26-2015,14:03:53
12377,practice,15,0,536,Q,1000,06-26-2015,14:03:53
12377,practice,16,0,259,O,1000,06-26-2015,14:03:53
12377,real,1,1,301,O,2000,06-26-2015,14:03:53
12377,real,2,0,1162,O,2000,06-26-2015,14:03:53
12377,real,3,0,1075,Q,2000,06-26-2015,14:03:53
12377,real,4,1,65,Q,2000,06-26-2015,14:03:53
12377,real,5,0,576,Q,1000,06-26-2015,14:03:53
12377,real,6,0,56,O,1000,06-26-2015,14:03:53
12377,real,7,0,511,Q,2000,06-26-2015,14:03:53
12377,real,8,0,450,O,2000,06-26-2015,14:03:53
12377,real,9,1,529,O,1000,06-26-2015,14:03:53
12377,real,10,0,877,O,1000,06-26-2015,14:03:53
12377,real,11,1,410,O,1000,06-26-2015,14:03:53
12377,real,12,0,51,O,2000,06-26-2015,14:03:53
12377,real,13,0,441,Q,2000,06-26-2015,14:03:53
12377,real,14,1,1007,Q,2000,06-26-2015,14:03:53
12377,real,15,1,416,O,2000,06-26-2015,14:03:53
12377,real,16,0,463,O,1000,06-26-2015,14:03:53
12377,real,17,0,470,Q,2000,06-26-2015,14:03:53
12377,real,18,1,533,Q,1000,06-26-2015,14:03:53
12377,real,19,1,1383,Q,2000,06-26-2015,14:03:53
12377,real,20,1,9,O,2000,06-26-2015,14:03:53
12377,real,21,0,1177,Q,2000,06-26-2015,14:03:53
12377,real,22,0,394,O,1000,06-26-2015,14:03:53
12377,real,23,0,171,O,1000,06-26-2015,14:03:53
12377,real,24,0,517,Q,1000,06-26-2015,14:03:53
12377,real,25,0,840,O,2000,06-26-2015,14:03:53
12377,real,26,0,127,Q,2000,06-26-2015,14:03:53
12377,real,27,0,506,O,1000,06-26-2015,14:03:53
12377,real,28,0,295,Q,1000,06-26-2015,14:03:53
12377,real,29,0,1396,Q,2000,06-26-2015,14:03:53
12377,real,30,0,1389,Q,1000,06-26-2015,14:03:53
12377,real,31,0,398,O,2000,06-26-2015,14:03:53
12377,real,32,1,46,O,1000,06-26-2015,14:03:53
12377,real,33,0,549,O,2000,06-26-2015,14:03:53
12377,real,34,0,232,Q,2000,06-26-2015,14:03:53
12377,real,35,1,415,Q,1000,06-26-2015,14:03:53
12377,real,36,1,831,Q,1000,06-26-2015,14:03:53
12377,real,37,0,607,Q,1000,06-26-2015,14:03:53
12377,real,38,0,295,O,1000,06-26-2015,14:03:53
12377,real,39,1,14,O,1000,06-26-2015,14:03:53
12377,real,40,0,94,Q,1000,06-26-2015,14:03:53
12377,real,41,1,148,O,1000,06-26-2015,14:03:53
12377,real,42,0,552,O,2000,06-26-2015,14:03:53
12377,real,43,0,161,Q,1000,06-26-2015,14:03:53
12377,real,44,1,428,Q,1000,06-26-2015,14:03:53
12377,real,45,1,163,O,2000,06-26-2015,14:03:53
12377,real,46,0,6,Q,2000,06-26-2015,14:03:53
12377,real,47,0,158,O,2000,06-26-2015,14:03:53
12377,real,48,0,152,Q,1000,06-26-2015,14:03:53
12378,practice,1,0,417,Q,1000,06-26-2015,14:45:31
12378,practice,2,0,465,Q,2000,06-26-2015,14:45:31
12378,practice,3,1,368,O,2000,06-26-2015,14:45:31
12378,practice,4,0,193,O,1000,06-26-2015,14:45:31
12378,practice,5,1,627,O,2000,06-26-2015,14:45:31
12378,practice,6,1,227,O,2000,06-26-2015,14:45:31
12378,practice,7,1,468,O,1000,06-26-2015,14:45:31
12378,practice,8,0,427,Q,1000,06-26-2015,14:45:31
12378,practice,9,0,498,O,1000,06-26-2015,14:45:31
12378,practice,10,1,680,O,1000,06-26-2015,14:45:31
12378,practice,11,1,326,Q,2000,06-26-2015,14:45:31
12378,practice,12,0,594,Q,2000,06-26-2015,14:45:31
12378,practice,13,0,468,Q,1000,06-26-2015,14:45:31
12378,practice,14,0,338,O,2000,06-26-2015,14:45:31
12378,practice,15,0,629,Q,1000,06-26-2015,14:45:31
12378,practice,16,1,405,Q,2000,06-26-2015,14:45:31
12378,real,1,1,282,Q,2000,06-26-2015,14:45:31
12378,real,2,1,296,O,2000,06-26-2015,14:45:31
12378,real,3,1,302,O,1000,06-26-2015,14:45:31
12378,real,4,1,187,O,1000,06-26-2015,14:45:31
12378,real,5,0,220,O,2000,06-26-2015,14:45:31
12378,real,6,1,468,Q,1000,06-26-2015,14:45:31
12378,real,7,0,283,Q,2000,06-26-2015,14:45:31
12378,real,8,0,320,Q,1000,06-26-2015,14:45:31
12378,real,9,1,780,Q,2000,06-26-2015,14:45:31
12378,real,10,1,542,O,2000,06-26-2015,14:45:31
12378,real,11,1,306,O,1000,06-26-2015,14:45:31
12378,real,12,0,1046,O,2000,06-26-2015,14:45:31
12378,real,13,0,630,Q,1000,06-26-2015,14:45:31
12378,real,14,1,502,Q,1000,06-26-2015,14:45:31
12378,real,15,1,354,Q,1000,06-26-2015,14:45:31
12378,real,16,1,822,O,1000,06-26-2015,14:45:31
12378,real,17,0,302,Q,2000,06-26-2015,14:45:31
12378,real,18,0,531,Q,1000,06-26-2015,14:45:31
12378,real,19,1,407,O,2000,06-26-2015,14:45:31
12378,real,20,1,335,O,2000,06-26-2015,14:45:31
12378,real,21,1,358,Q,2000,06-26-2015,14:45:31
12378,real,22,1,296,O,1000,06-26-2015,14:45:31
12378,real,23,1,357,Q,1000,06-26-2015,14:45:31
12378,real,24,1,233,O,2000,06-26-2015,14:45:31
12378,real,25,1,616,Q,2000,06-26-2015,14:45:31
12378,real,26,1,312,O,1000,06-26-2015,14:45:31
12378,real,27,1,636,Q,2000,06-26-2015,14:45:31
12378,real,28,1,436,Q,2000,06-26-2015,14:45:31
12378,real,29,1,451,Q,1000,06-26-2015,14:45:31
12378,real,30,1,458,Q,1000,06-26-2015,14:45:31
12378,real,31,1,313,O,1000,06-26-2015,14:45:31
12378,real,32,1,412,O,2000,06-26-2015,14:45:31
12378,real,33,0,270,Q,2000,06-26-2015,14:45:31
12378,real,34,1,427,O,1000,06-26-2015,14:45:31
12378,real,35,1,362,Q,2000,06-26-2015,14:45:31
12378,real,36,1,310,O,1000,06-26-2015,14:45:31
12378,real,37,1,306,O,1000,06-26-2015,14:45:31
12378,real,38,1,423,Q,1000,06-26-2015,14:45:31
12378,real,39,1,359,Q,2000,06-26-2015,14:45:31
12378,real,40,1,394,Q,1000,06-26-2015,14:45:31
12378,real,41,1,369,Q,1000,06-26-2015,14:45:31
12378,real,42,0,604,O,2000,06-26-2015,14:45:31
12378,real,43,1,308,O,2000,06-26-2015,14:45:31
12378,real,44,1,288,O,1000,06-26-2015,14:45:31
12378,real,45,1,519,O,2000,06-26-2015,14:45:31
12378,real,46,1,394,O,2000,06-26-2015,14:45:31
12378,real,47,1,340,Q,2000,06-26-2015,14:45:31
12378,real,48,1,399,O,1000,06-26-2015,14:45:31
12380,practice,1,1,1138,Q,2000,06-29-2015,09:52:02
12380,practice,2,1,494,O,1000,06-29-2015,09:52:02
12380,practice,3,1,604,O,2000,06-29-2015,09:52:02
12380,practice,4,1,563,Q,1000,06-29-2015,09:52:02
12380,practice,5,1,623,Q,1000,06-29-2015,09:52:02
12380,practice,6,1,584,Q,2000,06-29-2015,09:52:02
12380,practice,7,1,665,O,2000,06-29-2015,09:52:02
12380,practice,8,1,512,O,2000,06-29-2015,09:52:02
12380,practice,9,1,661,Q,2000,06-29-2015,09:52:02
12380,practice,10,1,724,Q,2000,06-29-2015,09:52:02
12380,practice,11,1,503,O,1000,06-29-2015,09:52:02
12380,practice,12,1,509,Q,1000,06-29-2015,09:52:02
12380,practice,13,1,457,Q,1000,06-29-2015,09:52:02
12380,practice,14,1,576,O,1000,06-29-2015,09:52:02
12380,practice,15,1,787,O,2000,06-29-2015,09:52:02
12380,practice,16,1,419,O,1000,06-29-2015,09:52:02
