Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,OSpan.Absolute,OSpan.Partial,OSpan.Partial_Block1,OSpan.Partial_Block2,OSpan.MathACC,OSpan.AvgMathTime,SessionDate,SessionTime
12051,2,7,8,1,ProcessingTask,1144,1,TRUE,TRUE,L,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,2,ProcessingTask,951,1,FALSE,FALSE,F,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,3,ProcessingTask,1137,1,TRUE,TRUE,N,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,4,ProcessingTask,717,1,TRUE,TRUE,S,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,5,ProcessingTask,574,0,TRUE,FALSE,P,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,6,ProcessingTask,3007,1,FALSE,FALSE,T,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,7,ProcessingTask,1013,1,FALSE,FALSE,Y,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,8,ProcessingTask,1013,1,TRUE,TRUE,R,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,9,Recall,1864,NA,F,NA,NA,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,10,Recall,1069,0,T,L,NA,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,11,Recall,2849,0,R,F,NA,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,12,Recall,1263,0,S,N,NA,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12051,2,7,8,13,Recall,1724,0,K,S,NA,7,0,3,24,10,14,0.9112359550561798,NA,03-03-2015,10:51:18
12052,1,1,3,1,ProcessingTask,933,1,TRUE,TRUE,N,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,1,3,2,ProcessingTask,3022,1,TRUE,TRUE,K,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,1,3,3,ProcessingTask,2451,1,FALSE,FALSE,H,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,1,3,4,Recall,1354,1,N,N,NA,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,1,3,5,Recall,2931,1,K,K,NA,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,1,3,6,Recall,701,1,H,H,NA,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,1,ProcessingTask,1091,1,FALSE,FALSE,K,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,2,ProcessingTask,1410,1,TRUE,TRUE,N,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,3,ProcessingTask,1009,1,FALSE,FALSE,P,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,4,ProcessingTask,832,1,FALSE,FALSE,F,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,5,ProcessingTask,832,1,TRUE,TRUE,Y,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,6,ProcessingTask,872,1,FALSE,FALSE,H,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,7,ProcessingTask,1431,1,TRUE,TRUE,S,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,8,ProcessingTask,1163,1,TRUE,TRUE,J,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,9,Recall,3989,1,K,K,NA,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,10,Recall,1070,1,N,N,NA,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,11,Recall,794,1,P,P,NA,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,12,Recall,890,1,F,F,NA,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,13,Recall,2301,1,Y,Y,NA,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,2,8,14,Recall,945,0,J,H,NA,8,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,1,ProcessingTask,1167,1,FALSE,FALSE,N,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,2,ProcessingTask,756,1,TRUE,TRUE,T,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,3,ProcessingTask,1642,1,FALSE,FALSE,F,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,4,ProcessingTask,946,1,TRUE,TRUE,R,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,5,Recall,1000,0,K,N,NA,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,6,Recall,2559,0,L,T,NA,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,7,Recall,1513,0,Q,F,NA,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,3,4,8,Recall,948,1,R,R,NA,4,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,1,ProcessingTask,919,1,TRUE,TRUE,Y,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,2,ProcessingTask,1351,1,TRUE,TRUE,H,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,3,ProcessingTask,926,1,FALSE,FALSE,N,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,4,ProcessingTask,2125,1,FALSE,FALSE,R,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,5,ProcessingTask,1812,1,FALSE,FALSE,T,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,6,ProcessingTask,829,1,TRUE,TRUE,K,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,7,ProcessingTask,2427,1,TRUE,TRUE,P,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,8,ProcessingTask,2258,1,FALSE,FALSE,F,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,9,Recall,2077,NA,Y,NA,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,10,Recall,1313,0,H,Y,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,11,Recall,8445,0,K,H,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,12,Recall,700,1,N,N,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,4,8,13,Recall,1198,0,P,R,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,1,ProcessingTask,889,1,TRUE,TRUE,T,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,2,ProcessingTask,717,1,TRUE,TRUE,S,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,3,ProcessingTask,2232,1,FALSE,FALSE,N,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,4,ProcessingTask,2405,1,TRUE,TRUE,J,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,5,ProcessingTask,3308,1,FALSE,FALSE,H,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,6,ProcessingTask,5024,1,FALSE,FALSE,F,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,7,ProcessingTask,882,1,FALSE,FALSE,R,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,8,Recall,1055,1,T,T,NA,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,9,Recall,724,1,S,S,NA,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,10,Recall,718,1,N,N,NA,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,11,Recall,712,1,J,J,NA,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,12,Recall,1931,0,R,H,NA,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,5,7,13,Recall,1798,0,P,F,NA,7,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,1,ProcessingTask,1244,1,TRUE,TRUE,F,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,2,ProcessingTask,1958,1,FALSE,FALSE,H,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,3,ProcessingTask,1048,1,FALSE,FALSE,Q,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,4,ProcessingTask,1148,1,TRUE,TRUE,S,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,5,ProcessingTask,738,1,TRUE,TRUE,J,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,6,ProcessingTask,1133,1,FALSE,FALSE,Y,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,7,Recall,1313,1,F,F,NA,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,8,Recall,1660,0,S,H,NA,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,9,Recall,2145,0,H,Q,NA,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,10,Recall,1323,0,Q,S,NA,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,11,Recall,392,1,J,J,NA,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,6,6,12,Recall,438,1,Y,Y,NA,6,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,1,ProcessingTask,3068,1,TRUE,TRUE,J,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,2,ProcessingTask,1370,1,TRUE,TRUE,R,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,3,ProcessingTask,1722,1,TRUE,TRUE,Q,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,4,ProcessingTask,2444,1,FALSE,FALSE,T,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,5,ProcessingTask,2816,1,TRUE,TRUE,F,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,6,Recall,2152,1,J,J,NA,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,7,Recall,1905,1,R,R,NA,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,8,Recall,812,1,Q,Q,NA,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,9,Recall,1771,1,T,T,NA,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,1,7,5,10,Recall,963,1,F,F,NA,5,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,1,ProcessingTask,901,0,FALSE,TRUE,R,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,2,ProcessingTask,1786,1,FALSE,FALSE,J,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,3,ProcessingTask,1810,1,FALSE,FALSE,S,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,4,ProcessingTask,1189,1,TRUE,TRUE,Q,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,5,ProcessingTask,1956,1,FALSE,FALSE,K,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,6,ProcessingTask,1345,1,TRUE,TRUE,H,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,7,ProcessingTask,2404,1,FALSE,FALSE,Y,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,8,Recall,1845,1,R,R,NA,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,9,Recall,1930,1,J,J,NA,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,10,Recall,1220,1,S,S,NA,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,11,Recall,658,1,Q,Q,NA,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,12,Recall,671,0,Y,K,NA,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,1,7,13,Recall,2995,0,P,H,NA,6,4,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,1,ProcessingTask,859,1,TRUE,TRUE,L,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,2,ProcessingTask,901,1,FALSE,FALSE,J,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,3,ProcessingTask,1189,1,FALSE,FALSE,T,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,4,ProcessingTask,750,1,TRUE,TRUE,F,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,5,ProcessingTask,900,1,FALSE,FALSE,Y,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,6,ProcessingTask,775,1,TRUE,TRUE,K,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,7,ProcessingTask,985,1,FALSE,FALSE,Q,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,8,ProcessingTask,2202,1,TRUE,TRUE,S,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,9,Recall,1347,NA,L,NA,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,10,Recall,2108,0,J,L,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,11,Recall,1744,0,T,J,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,12,Recall,745,0,F,T,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,13,Recall,2707,0,Q,F,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,14,Recall,526,1,Y,Y,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,2,8,15,Recall,841,0,S,K,NA,8,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,3,3,1,ProcessingTask,1905,1,TRUE,TRUE,K,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,3,3,2,ProcessingTask,631,1,TRUE,TRUE,T,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,3,3,3,ProcessingTask,828,1,FALSE,FALSE,H,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,3,3,4,Recall,1236,1,K,K,NA,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,3,3,5,Recall,356,1,T,T,NA,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,3,3,6,Recall,1452,1,H,H,NA,3,3,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,1,ProcessingTask,951,1,FALSE,FALSE,H,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,2,ProcessingTask,1019,1,FALSE,FALSE,Q,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,3,ProcessingTask,778,1,TRUE,TRUE,F,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,4,ProcessingTask,902,1,FALSE,FALSE,R,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,5,ProcessingTask,1914,0,FALSE,TRUE,K,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,6,ProcessingTask,1759,1,FALSE,FALSE,L,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,7,Recall,1426,1,H,H,NA,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,8,Recall,1608,0,F,Q,NA,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,9,Recall,615,0,R,F,NA,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,10,Recall,597,0,Q,R,NA,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,4,6,11,Recall,781,0,L,K,NA,5,1,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,1,ProcessingTask,4120,0,TRUE,FALSE,T,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,2,ProcessingTask,774,1,FALSE,FALSE,S,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,3,ProcessingTask,1166,1,TRUE,TRUE,Y,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,4,ProcessingTask,377,1,TRUE,TRUE,H,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,5,ProcessingTask,1091,1,FALSE,FALSE,F,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,6,ProcessingTask,810,1,TRUE,TRUE,K,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,7,ProcessingTask,2731,1,FALSE,FALSE,J,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,8,ProcessingTask,2292,1,TRUE,TRUE,L,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,9,Recall,1682,1,T,T,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,10,Recall,830,0,F,S,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,11,Recall,723,0,Q,Y,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,12,Recall,1133,0,R,H,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,13,Recall,1247,0,Y,F,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,14,Recall,2204,0,J,K,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,15,Recall,772,0,P,J,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,5,8,16,Recall,620,1,L,L,NA,7,2,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,6,4,1,ProcessingTask,749,0,TRUE,FALSE,K,3,0,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,6,4,2,ProcessingTask,1437,1,FALSE,FALSE,J,3,0,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,6,4,3,ProcessingTask,2589,1,TRUE,TRUE,Y,3,0,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,6,4,4,ProcessingTask,957,1,TRUE,TRUE,T,3,0,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,6,4,5,Recall,1871,0,J,K,NA,3,0,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,6,4,6,Recall,1539,0,Y,J,NA,3,0,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,6,4,7,Recall,1021,0,T,Y,NA,3,0,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,1,ProcessingTask,1150,1,FALSE,FALSE,T,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,2,ProcessingTask,963,1,TRUE,TRUE,L,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,3,ProcessingTask,2728,1,FALSE,FALSE,J,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,4,ProcessingTask,901,0,FALSE,TRUE,H,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,5,ProcessingTask,1007,1,TRUE,TRUE,N,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,6,Recall,999,1,T,T,NA,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,7,Recall,702,1,L,L,NA,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,8,Recall,1009,1,J,J,NA,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,9,Recall,1152,1,H,H,NA,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12052,2,7,5,10,Recall,737,1,N,N,NA,4,5,16,42,23,19,0.9418367346938775,NA,03-03-2015,11:28:01
12053,1,1,7,1,ProcessingTask,861,1,TRUE,TRUE,T,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,2,ProcessingTask,502,1,TRUE,TRUE,H,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,3,ProcessingTask,624,1,TRUE,TRUE,Q,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,4,ProcessingTask,617,1,TRUE,TRUE,P,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,5,ProcessingTask,836,1,FALSE,FALSE,F,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,6,ProcessingTask,688,1,FALSE,FALSE,N,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,7,ProcessingTask,765,1,FALSE,FALSE,J,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,8,Recall,1560,1,T,T,NA,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,9,Recall,2065,1,H,H,NA,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,10,Recall,861,1,Q,Q,NA,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,11,Recall,850,1,P,P,NA,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,12,Recall,5023,1,F,F,NA,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,13,Recall,727,1,N,N,NA,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,1,7,14,Recall,625,1,J,J,NA,7,7,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,1,ProcessingTask,876,1,TRUE,TRUE,K,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,2,ProcessingTask,709,1,FALSE,FALSE,P,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,3,ProcessingTask,615,1,TRUE,TRUE,J,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,4,ProcessingTask,740,1,TRUE,TRUE,R,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,5,ProcessingTask,1784,1,FALSE,FALSE,S,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,6,Recall,2465,1,K,K,NA,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,7,Recall,421,1,P,P,NA,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,8,Recall,1780,1,J,J,NA,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,9,Recall,500,1,R,R,NA,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,2,5,10,Recall,639,1,S,S,NA,5,5,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,3,3,1,ProcessingTask,885,1,FALSE,FALSE,H,3,3,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,3,3,2,ProcessingTask,618,1,TRUE,TRUE,R,3,3,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,3,3,3,ProcessingTask,621,1,TRUE,TRUE,S,3,3,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,3,3,4,Recall,901,1,H,H,NA,3,3,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,3,3,5,Recall,1392,1,R,R,NA,3,3,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,3,3,6,Recall,792,1,S,S,NA,3,3,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,4,4,1,ProcessingTask,590,1,TRUE,TRUE,P,4,4,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,4,4,2,ProcessingTask,611,1,TRUE,TRUE,L,4,4,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,4,4,3,ProcessingTask,624,1,TRUE,TRUE,R,4,4,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,4,4,4,ProcessingTask,1367,1,FALSE,FALSE,K,4,4,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
12053,1,4,4,5,Recall,872,1,P,P,NA,4,4,46,60,34,26,0.974903474903475,NA,03-03-2015,12:51:21
