Subject,TrialProc,Trial,SetSize,Accuracy,Response,Answer,Answer.key,AdminTime,SessionDate,SessionTime
12272,real,61,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,62,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,63,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,64,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,65,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,66,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,67,7,0,6,5,s,10.683,05-14-2015,10:25:15
12272,real,68,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,69,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,70,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,71,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,72,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,73,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,74,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,75,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,76,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,77,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,78,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,79,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,80,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,practice,1,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,practice,2,7,0,6,5,s,10.683,05-14-2015,10:25:15
12272,practice,3,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,practice,4,5,0,6,5,s,10.683,05-14-2015,10:25:15
12272,practice,5,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,practice,6,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,1,7,0,6,5,s,10.683,05-14-2015,10:25:15
12272,real,2,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,3,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,4,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,5,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,6,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,7,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,8,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,9,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,10,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,11,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,12,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,13,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,14,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,15,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,16,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,17,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,18,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,19,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,20,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,21,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,22,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,23,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,24,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,25,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,26,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,27,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,28,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,29,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,30,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,31,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,32,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,33,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,34,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,35,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,36,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,37,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,38,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,39,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,40,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,41,7,0,6,5,s,10.683,05-14-2015,10:25:15
12272,real,42,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,43,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,44,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,45,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,46,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,47,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,48,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,49,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,50,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,51,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,52,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,53,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,54,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,55,5,0,6,5,s,10.683,05-14-2015,10:25:15
12272,real,56,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,57,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,58,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,59,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,60,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,61,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,62,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,63,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,64,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,65,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,66,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,67,7,0,6,5,s,10.683,05-14-2015,10:25:15
12272,real,68,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,69,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,70,7,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,71,5,0,5,6,d,10.683,05-14-2015,10:25:15
12272,real,72,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,73,7,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,74,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,75,7,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,76,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,77,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,78,5,1,5,5,s,10.683,05-14-2015,10:25:15
12272,real,79,5,1,6,6,d,10.683,05-14-2015,10:25:15
12272,real,80,5,1,5,5,s,10.683,05-14-2015,10:25:15
12274,practice,1,5,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,practice,2,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,practice,3,7,1,6,6,d,6.353533333333333,05-14-2015,12:43:57
12274,practice,4,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,practice,5,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,practice,6,7,1,6,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,1,7,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,2,7,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,3,5,1,6,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,4,7,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,5,5,1,6,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,6,7,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,7,5,1,6,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,8,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,9,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,10,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,11,7,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,12,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,13,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,14,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,15,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,16,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,17,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,18,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,19,7,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,20,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,21,7,1,6,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,22,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,23,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,24,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,25,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,26,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,27,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,28,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,29,5,1,6,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,30,5,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,31,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,32,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,33,5,0,6,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,34,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,35,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,36,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,37,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,38,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,39,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,40,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,41,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,42,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,43,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,44,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,45,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,46,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,47,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,48,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,49,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,50,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,51,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,52,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,53,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,54,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,55,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,56,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,57,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,58,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,59,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,60,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,61,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,62,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,63,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,64,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,65,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,66,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,67,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,68,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,69,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,70,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,71,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,72,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,73,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,74,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,75,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,76,7,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,77,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,78,7,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12274,real,79,5,0,5,6,d,6.353533333333333,05-14-2015,12:43:57
12274,real,80,5,1,5,5,s,6.353533333333333,05-14-2015,12:43:57
12275,practice,1,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,practice,2,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,practice,3,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,practice,4,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,practice,5,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,practice,6,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,1,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,2,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,3,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,4,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,5,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,6,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,7,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,8,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,9,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,10,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,11,7,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,12,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,13,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,14,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,15,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,16,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,17,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,18,5,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,19,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,20,7,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,21,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,22,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,23,5,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,24,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,25,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,26,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,27,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,28,5,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,29,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,30,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,31,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,32,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,33,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,34,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,35,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,36,5,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,37,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,38,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,39,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,40,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,41,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,42,5,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,43,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,44,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,45,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,46,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,47,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,48,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,49,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,50,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,51,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,52,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,53,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,54,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,55,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,56,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,57,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,58,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,59,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,60,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,61,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,62,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,63,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,64,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,65,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,66,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,67,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,68,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,69,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,70,5,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,71,5,0,6,5,s,9.0547,05-14-2015,14:54:52
12275,real,72,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,73,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,74,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,75,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,76,5,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,77,5,1,5,5,s,9.0547,05-14-2015,14:54:52
12275,real,78,7,0,5,6,d,9.0547,05-14-2015,14:54:52
12275,real,79,7,1,6,6,d,9.0547,05-14-2015,14:54:52
12275,real,80,7,1,5,5,s,9.0547,05-14-2015,14:54:52
12280,practice,1,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,practice,2,7,0,6,5,s,9.577516666666666,05-15-2015,12:52:36
12280,practice,3,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,practice,4,5,0,6,5,s,9.577516666666666,05-15-2015,12:52:36
12280,practice,5,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,practice,6,7,1,6,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,1,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,2,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,3,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,4,5,1,6,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,5,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,6,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,7,5,1,6,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,8,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,9,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,10,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,11,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,12,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,13,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,14,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,15,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,16,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,17,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,18,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,19,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,20,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,21,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,22,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,23,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,24,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,25,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,26,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,27,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,28,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,29,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,30,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,31,5,0,6,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,32,7,1,6,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,33,7,1,6,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,34,7,1,6,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,35,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,36,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,37,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,38,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,39,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,40,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,41,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,42,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,43,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,44,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,45,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,46,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,47,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,48,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,49,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,50,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,51,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,52,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,53,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,54,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,55,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,56,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,57,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,58,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,59,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,60,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,61,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,62,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,63,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,64,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,65,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,66,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,67,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,68,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,69,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,70,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,71,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,72,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,73,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,74,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,75,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,76,7,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12280,real,77,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,78,7,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,79,5,0,5,6,d,9.577516666666666,05-15-2015,12:52:36
12280,real,80,5,1,5,5,s,9.577516666666666,05-15-2015,12:52:36
12282,practice,1,5,0,6,5,s,10.972183333333334,05-15-2015,15:46:56
12282,practice,2,7,1,5,5,s,10.972183333333334,05-15-2015,15:46:56
12282,practice,3,7,0,5,6,d,10.972183333333334,05-15-2015,15:46:56
12282,practice,4,5,0,6,5,s,10.972183333333334,05-15-2015,15:46:56
12282,practice,5,5,1,6,6,d,10.972183333333334,05-15-2015,15:46:56
12282,practice,6,7,1,6,6,d,10.972183333333334,05-15-2015,15:46:56
12282,real,1,5,1,5,5,s,10.972183333333334,05-15-2015,15:46:56
12282,real,2,5,0,6,5,s,10.972183333333334,05-15-2015,15:46:56
12282,real,3,7,0,5,6,d,10.972183333333334,05-15-2015,15:46:56
12282,real,4,7,0,5,6,d,10.972183333333334,05-15-2015,15:46:56
12282,real,5,7,0,5,6,d,10.972183333333334,05-15-2015,15:46:56
12282,real,6,7,0,6,5,s,10.972183333333334,05-15-2015,15:46:56
12282,real,7,5,1,5,5,s,10.972183333333334,05-15-2015,15:46:56
12282,real,8,7,1,5,5,s,10.972183333333334,05-15-2015,15:46:56
12282,real,9,7,1,6,6,d,10.972183333333334,05-15-2015,15:46:56
12282,real,10,7,1,5,5,s,10.972183333333334,05-15-2015,15:46:56
12282,real,11,7,0,6,5,s,10.972183333333334,05-15-2015,15:46:56
12282,real,12,5,0,5,6,d,10.972183333333334,05-15-2015,15:46:56
12282,real,13,5,0,5,6,d,10.972183333333334,05-15-2015,15:46:56
12282,real,14,5,0,5,6,d,10.972183333333334,05-15-2015,15:46:56
