Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,SymSpan.Absolute,SymSpan.Partial,SymSpan.Partial_Block1,SymSpan.Partial_Block2,SymSpan.SymmetryACC,SymSpan.SymmetryDuration,SessionDate,SessionTime
12162,1,6,4,2,ProcessingTask,614,1,FALSE,FALSE,3,4,3,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,1,6,4,3,ProcessingTask,552,1,FALSE,FALSE,8,4,3,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,1,6,4,4,ProcessingTask,552,1,FALSE,FALSE,9,4,3,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,1,6,4,5,Recall,711,1,4,4,,4,3,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,1,6,4,6,Recall,323,1,3,3,,4,3,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,1,6,4,7,Recall,342,1,8,8,,4,3,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,1,6,4,8,Recall,584,0,13,9,,4,3,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,1,ProcessingTask,522,0,FALSE,TRUE,16,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,2,ProcessingTask,493,1,TRUE,TRUE,15,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,3,ProcessingTask,481,1,FALSE,FALSE,10,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,4,ProcessingTask,443,1,FALSE,FALSE,5,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,5,ProcessingTask,417,1,FALSE,FALSE,11,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,6,ProcessingTask,535,1,FALSE,FALSE,8,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,7,ProcessingTask,458,1,FALSE,FALSE,7,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,8,Recall,450,1,16,16,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,9,Recall,295,1,15,15,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,10,Recall,435,0,blank,10,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,11,Recall,402,0,11,5,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,1,7,12,Recall,241,0,7,11,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,1,ProcessingTask,621,1,FALSE,FALSE,6,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,2,ProcessingTask,764,1,FALSE,FALSE,9,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,3,ProcessingTask,621,0,TRUE,FALSE,2,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,4,ProcessingTask,494,1,TRUE,TRUE,14,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,5,ProcessingTask,433,1,TRUE,TRUE,13,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,6,Recall,949,0,10,6,,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,7,Recall,807,1,9,9,,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,8,Recall,1110,0,6,2,,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,2,5,9,Recall,602,0,13,14,,4,1,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,3,3,1,ProcessingTask,740,1,TRUE,TRUE,4,3,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,3,3,2,ProcessingTask,637,1,FALSE,FALSE,3,3,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,3,3,3,ProcessingTask,497,1,FALSE,FALSE,1,3,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,3,3,4,Recall,626,1,4,4,,3,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,3,3,5,Recall,665,0,blank,3,,3,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,3,3,6,Recall,622,1,1,1,,3,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,1,ProcessingTask,586,1,TRUE,TRUE,12,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,2,ProcessingTask,726,1,FALSE,FALSE,16,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,3,ProcessingTask,612,1,TRUE,TRUE,13,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,4,ProcessingTask,502,1,FALSE,FALSE,4,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,5,ProcessingTask,707,1,TRUE,TRUE,10,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,6,ProcessingTask,589,1,TRUE,TRUE,5,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,7,Recall,470,1,12,12,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,8,Recall,379,1,16,16,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,9,Recall,2100,0,blank,13,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,10,Recall,304,0,10,4,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,4,6,11,Recall,339,0,5,10,,6,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,1,ProcessingTask,705,1,FALSE,FALSE,15,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,2,ProcessingTask,439,1,TRUE,TRUE,1,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,3,ProcessingTask,435,1,TRUE,TRUE,3,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,4,ProcessingTask,448,1,TRUE,TRUE,7,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,5,Recall,795,1,15,15,,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,6,Recall,580,0,5,1,,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,7,Recall,340,0,2,3,,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,5,4,8,Recall,318,1,7,7,,4,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,6,2,1,ProcessingTask,463,1,TRUE,TRUE,11,2,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,6,2,2,ProcessingTask,477,1,TRUE,TRUE,14,2,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,6,2,3,Recall,784,1,11,11,,2,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12162,2,6,2,4,Recall,424,1,14,14,,2,2,12,26,15,11,0.958904109589041,,04-10-2015,11:56:29
12163,1,1,5,1,ProcessingTask,766,1,TRUE,TRUE,16,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,2,ProcessingTask,906,1,FALSE,FALSE,7,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,3,ProcessingTask,845,1,TRUE,TRUE,6,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,4,ProcessingTask,772,1,FALSE,FALSE,4,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,5,ProcessingTask,691,1,FALSE,FALSE,12,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,6,Recall,1659,1,16,16,,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,7,Recall,2497,0,blank,7,,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,8,Recall,3709,0,11,6,,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,1,5,9,Recall,4458,0,8,4,,5,1,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,2,3,1,ProcessingTask,606,1,FALSE,FALSE,16,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,2,3,2,ProcessingTask,743,1,FALSE,FALSE,13,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,2,3,3,ProcessingTask,603,1,FALSE,FALSE,14,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,2,3,4,Recall,1432,1,16,16,,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,2,3,5,Recall,1095,1,13,13,,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,2,3,6,Recall,443,1,14,14,,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,3,4,1,ProcessingTask,653,1,FALSE,FALSE,14,3,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,3,4,2,ProcessingTask,775,1,TRUE,TRUE,3,3,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,3,4,3,ProcessingTask,806,0,TRUE,FALSE,7,3,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,3,4,4,ProcessingTask,2445,1,TRUE,TRUE,11,3,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,3,4,5,Recall,5122,0,blank,14,,3,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,3,4,6,Recall,3718,0,14,3,,3,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,3,4,7,Recall,5394,0,15,7,,3,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,1,ProcessingTask,634,1,TRUE,TRUE,1,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,2,ProcessingTask,1022,1,TRUE,TRUE,15,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,3,ProcessingTask,1122,0,FALSE,TRUE,10,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,4,ProcessingTask,1481,0,FALSE,TRUE,12,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,5,ProcessingTask,553,1,FALSE,FALSE,8,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,6,ProcessingTask,524,1,FALSE,FALSE,5,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,7,ProcessingTask,1577,1,FALSE,FALSE,9,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,8,Recall,1392,0,blank,1,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,9,Recall,224,0,blank,15,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,10,Recall,207,0,blank,10,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,11,Recall,183,0,blank,12,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,12,Recall,175,0,blank,8,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,13,Recall,191,0,blank,5,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,14,Recall,183,0,blank,9,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,15,Recall,159,,blank,,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,16,Recall,153,,blank,,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,17,Recall,170,,blank,,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,4,7,18,Recall,155,,blank,,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,5,2,1,ProcessingTask,698,1,FALSE,FALSE,4,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,5,2,2,ProcessingTask,1146,1,TRUE,TRUE,9,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,5,2,3,Recall,2041,1,4,4,,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,5,2,4,Recall,1616,1,9,9,,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,1,ProcessingTask,627,1,FALSE,FALSE,3,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,2,ProcessingTask,2404,1,FALSE,FALSE,7,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,3,ProcessingTask,958,1,TRUE,TRUE,15,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,4,ProcessingTask,1066,1,TRUE,TRUE,4,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,5,ProcessingTask,630,1,FALSE,FALSE,16,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,6,ProcessingTask,1194,1,FALSE,FALSE,6,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,7,Recall,1425,1,3,3,,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,8,Recall,696,1,7,7,,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,9,Recall,1220,0,14,15,,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,10,Recall,4986,0,16,4,,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,1,6,6,11,Recall,2931,0,blank,16,,6,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,1,3,1,ProcessingTask,695,1,FALSE,FALSE,4,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,1,3,2,ProcessingTask,1311,1,TRUE,TRUE,7,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,1,3,3,ProcessingTask,815,1,TRUE,TRUE,3,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,1,3,4,Recall,1669,1,4,4,,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,1,3,5,Recall,474,1,7,7,,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,1,3,6,Recall,407,1,3,3,,3,3,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,1,ProcessingTask,1041,1,TRUE,TRUE,8,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,2,ProcessingTask,1241,1,TRUE,TRUE,15,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,3,ProcessingTask,957,1,TRUE,TRUE,13,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,4,ProcessingTask,665,1,FALSE,FALSE,2,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,5,ProcessingTask,1323,0,FALSE,TRUE,14,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,6,ProcessingTask,762,0,FALSE,TRUE,1,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,7,Recall,3290,1,8,8,,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,8,Recall,758,1,15,15,,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,9,Recall,2456,0,blank,13,,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,10,Recall,2462,0,blank,2,,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,11,Recall,1315,0,blank,14,,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,2,6,12,Recall,902,0,5,1,,4,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,1,ProcessingTask,1184,1,TRUE,TRUE,12,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,2,ProcessingTask,1564,1,FALSE,FALSE,9,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,3,ProcessingTask,1166,1,FALSE,FALSE,10,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,4,ProcessingTask,1060,0,TRUE,FALSE,6,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,5,ProcessingTask,1593,1,TRUE,TRUE,5,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,6,ProcessingTask,741,1,TRUE,TRUE,11,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,7,ProcessingTask,2729,1,FALSE,FALSE,16,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,8,Recall,2867,0,blank,12,,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,9,Recall,1304,0,blank,9,,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,10,Recall,1076,0,9,10,,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,11,Recall,385,0,10,6,,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,12,Recall,2225,0,blank,5,,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,13,Recall,184,0,blank,11,,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,3,7,14,Recall,152,0,blank,16,,6,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,4,2,1,ProcessingTask,617,1,FALSE,FALSE,5,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,4,2,2,ProcessingTask,1980,1,TRUE,TRUE,13,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,4,2,3,Recall,1532,1,5,5,,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,4,2,4,Recall,399,1,13,13,,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,4,2,5,Recall,806,,blank,,,2,2,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,1,ProcessingTask,703,1,FALSE,FALSE,4,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,2,ProcessingTask,630,1,FALSE,FALSE,16,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,3,ProcessingTask,862,1,TRUE,TRUE,12,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,4,ProcessingTask,1491,1,TRUE,TRUE,8,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,5,ProcessingTask,613,1,FALSE,FALSE,6,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,6,Recall,3923,0,blank,4,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,7,Recall,246,0,blank,16,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,8,Recall,188,0,blank,12,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,9,Recall,140,0,blank,8,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,10,Recall,223,0,blank,6,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,11,Recall,149,,blank,,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,5,5,12,Recall,527,,6,,,5,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,1,ProcessingTask,890,1,TRUE,TRUE,10,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,2,ProcessingTask,1241,0,FALSE,TRUE,3,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,3,ProcessingTask,815,0,FALSE,TRUE,11,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,4,ProcessingTask,540,1,FALSE,FALSE,7,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,5,Recall,1364,0,blank,10,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,6,Recall,213,0,blank,3,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,7,Recall,181,0,blank,11,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,8,Recall,157,0,blank,7,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,9,Recall,143,,blank,,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,10,Recall,154,,blank,,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,11,Recall,155,,blank,,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,12,Recall,148,,blank,,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,13,Recall,174,,blank,,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,14,Recall,158,,blank,,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12163,2,6,4,15,Recall,144,,blank,,,2,0,10,15,8,7,0.8177339901477833,,04-07-2015,11:03:26
12166,1,1,7,1,ProcessingTask,1272,1,FALSE,FALSE,9,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,2,ProcessingTask,655,1,TRUE,TRUE,14,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,3,ProcessingTask,706,1,TRUE,TRUE,15,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,4,ProcessingTask,962,1,TRUE,TRUE,7,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,5,ProcessingTask,815,1,TRUE,TRUE,6,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,6,ProcessingTask,598,1,TRUE,TRUE,8,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,7,ProcessingTask,711,0,TRUE,FALSE,5,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,8,Recall,703,0,10,9,,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,9,Recall,499,0,15,14,,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,10,Recall,647,0,7,15,,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,11,Recall,1420,0,blank,7,,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,12,Recall,676,0,8,6,,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,1,7,13,Recall,5000,0,14,8,,6,0,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,2,3,1,ProcessingTask,711,0,TRUE,FALSE,6,2,3,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,2,3,2,ProcessingTask,792,1,TRUE,TRUE,16,2,3,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,2,3,3,ProcessingTask,846,1,FALSE,FALSE,13,2,3,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,2,3,4,Recall,978,1,6,6,,2,3,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,2,3,5,Recall,411,1,16,16,,2,3,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,2,3,6,Recall,658,1,13,13,,2,3,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,1,ProcessingTask,1654,1,FALSE,FALSE,10,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,2,ProcessingTask,765,1,TRUE,TRUE,3,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,3,ProcessingTask,733,1,FALSE,FALSE,14,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,4,ProcessingTask,733,1,FALSE,FALSE,9,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,5,ProcessingTask,711,1,TRUE,TRUE,11,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,6,Recall,4713,0,5,10,,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,7,Recall,653,1,3,3,,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,8,Recall,762,0,9,14,,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,3,5,9,Recall,467,0,11,9,,5,1,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,1,ProcessingTask,652,1,TRUE,TRUE,1,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,2,ProcessingTask,685,0,TRUE,FALSE,15,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,3,ProcessingTask,845,1,FALSE,FALSE,7,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,4,ProcessingTask,699,1,TRUE,TRUE,3,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,5,ProcessingTask,604,1,FALSE,FALSE,11,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,6,ProcessingTask,802,1,FALSE,FALSE,6,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,7,Recall,1008,1,1,1,,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,8,Recall,856,1,15,15,,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,9,Recall,926,0,3,7,,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
12166,1,4,6,10,Recall,729,0,7,3,,5,2,19,27,12,15,0.9219330855018587,,04-08-2015,13:02:54
