Subject,Block,Trial,SetSize,SubTrial,SubTrialProc,RT,Accuracy,Response,CorrectResponse,MemoryItem,Processing.total,Recall.total,RotSpan.Absolute,RotSpan.Partial,RotSpan.Partial_Block1,RotSpan.Partial_Block2,RotSpan.RotationACC,RotSpan.RotationDuration,SessionDate,SessionTime
12180,2,4,3,4,Recall,,0,12,11,,3,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,4,3,5,Recall,,0,6,4,,3,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,4,3,6,Recall,,0,13,5,,3,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,1,ProcessingTask,1044,1,TRUE,TRUE,12,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,2,ProcessingTask,336,1,FALSE,FALSE,9,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,3,ProcessingTask,503,1,TRUE,TRUE,11,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,4,ProcessingTask,905,1,FALSE,FALSE,1,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,5,ProcessingTask,1014,1,TRUE,TRUE,13,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,6,Recall,,0,7,12,,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,7,Recall,,0,13,9,,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,8,Recall,,0,16,11,,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,9,Recall,,,,1,,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,5,5,10,Recall,,,,13,,5,0,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,1,ProcessingTask,1370,1,FALSE,FALSE,14,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,2,ProcessingTask,411,1,TRUE,TRUE,1,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,3,ProcessingTask,1139,1,FALSE,FALSE,7,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,4,ProcessingTask,577,1,TRUE,TRUE,13,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,5,Recall,,0,4,14,,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,6,Recall,,0,14,1,,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,7,Recall,,1,7,7,,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12180,2,6,4,8,Recall,,0,12,13,,4,1,7,13,9,4,0.9856115107913669,,04-21-2015,12:01:44
12181,1,1,4,1,ProcessingTask,564,1,FALSE,FALSE,13,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,1,4,2,ProcessingTask,677,1,TRUE,TRUE,12,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,1,4,3,ProcessingTask,514,1,FALSE,FALSE,14,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,1,4,4,ProcessingTask,604,1,TRUE,TRUE,4,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,1,4,5,Recall,,1,13,13,,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,1,4,6,Recall,,1,12,12,,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,1,4,7,Recall,,1,14,14,,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,1,4,8,Recall,,0,6,4,,4,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,1,ProcessingTask,651,1,FALSE,FALSE,8,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,2,ProcessingTask,717,1,TRUE,TRUE,12,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,3,ProcessingTask,625,1,FALSE,FALSE,3,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,4,ProcessingTask,802,1,FALSE,FALSE,10,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,5,ProcessingTask,720,1,FALSE,FALSE,6,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,6,Recall,,0,5,8,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,7,Recall,,1,12,12,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,8,Recall,,1,3,3,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,9,Recall,,1,10,10,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,2,5,10,Recall,,0,14,6,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,3,2,1,ProcessingTask,682,1,TRUE,TRUE,1,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,3,2,2,ProcessingTask,687,1,FALSE,FALSE,4,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,3,2,3,Recall,,1,1,1,,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,3,2,4,Recall,,1,4,4,,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,1,ProcessingTask,530,1,TRUE,TRUE,15,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,2,ProcessingTask,679,1,FALSE,FALSE,14,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,3,ProcessingTask,1847,1,FALSE,FALSE,6,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,4,ProcessingTask,2415,1,TRUE,TRUE,11,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,5,ProcessingTask,2290,1,FALSE,FALSE,8,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,6,ProcessingTask,749,1,TRUE,TRUE,12,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,7,Recall,,1,15,15,,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,8,Recall,,1,14,14,,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,9,Recall,,1,6,6,,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,10,Recall,,1,11,11,,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,11,Recall,,0,12,8,,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,4,6,12,Recall,,0,7,12,,6,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,1,ProcessingTask,564,1,FALSE,FALSE,1,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,2,ProcessingTask,527,1,FALSE,FALSE,8,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,3,ProcessingTask,443,1,FALSE,FALSE,15,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,4,ProcessingTask,631,1,FALSE,FALSE,12,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,5,ProcessingTask,1134,1,FALSE,FALSE,16,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,6,ProcessingTask,599,1,TRUE,TRUE,6,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,7,ProcessingTask,1317,1,TRUE,TRUE,14,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,8,Recall,,1,1,1,,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,9,Recall,,1,8,8,,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,10,Recall,,1,15,15,,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,11,Recall,,1,12,12,,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,12,Recall,,0,11,16,,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,13,Recall,,1,6,6,,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,5,7,14,Recall,,0,7,14,,7,5,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,6,3,1,ProcessingTask,526,1,FALSE,FALSE,8,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,6,3,2,ProcessingTask,674,1,TRUE,TRUE,14,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,6,3,3,ProcessingTask,376,1,TRUE,TRUE,9,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,6,3,4,Recall,,1,8,8,,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,6,3,5,Recall,,1,14,14,,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,1,6,3,6,Recall,,1,9,9,,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,1,ProcessingTask,813,1,TRUE,TRUE,3,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,2,ProcessingTask,621,1,TRUE,TRUE,13,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,3,ProcessingTask,524,1,TRUE,TRUE,6,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,4,ProcessingTask,964,1,FALSE,FALSE,10,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,5,ProcessingTask,667,1,TRUE,TRUE,1,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,6,ProcessingTask,701,1,TRUE,TRUE,15,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,7,ProcessingTask,529,1,TRUE,TRUE,5,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,8,Recall,,1,3,3,,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,9,Recall,,0,6,13,,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,10,Recall,,0,13,6,,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,11,Recall,,0,9,10,,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,12,Recall,,,,1,,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,13,Recall,,,,15,,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,1,7,14,Recall,,,,5,,7,1,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,1,ProcessingTask,466,1,TRUE,TRUE,4,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,2,ProcessingTask,609,1,FALSE,FALSE,10,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,3,ProcessingTask,611,1,FALSE,FALSE,13,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,4,ProcessingTask,584,1,TRUE,TRUE,14,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,5,Recall,,1,4,4,,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,6,Recall,,1,10,10,,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,7,Recall,,1,13,13,,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,2,4,8,Recall,,1,14,14,,4,4,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,1,ProcessingTask,845,1,FALSE,FALSE,12,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,2,ProcessingTask,572,1,TRUE,TRUE,14,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,3,ProcessingTask,1132,1,TRUE,TRUE,6,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,4,ProcessingTask,535,1,FALSE,FALSE,9,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,5,ProcessingTask,1561,1,FALSE,FALSE,11,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,6,Recall,,1,12,12,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,7,Recall,,1,14,14,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,8,Recall,,1,6,6,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,9,Recall,,,,9,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,3,5,10,Recall,,0,9,11,,5,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,4,2,1,ProcessingTask,566,1,TRUE,TRUE,3,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,4,2,2,ProcessingTask,543,1,TRUE,TRUE,16,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,4,2,3,Recall,,1,3,3,,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,4,2,4,Recall,,1,16,16,,2,2,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,5,3,1,ProcessingTask,577,1,FALSE,FALSE,7,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,5,3,2,ProcessingTask,622,1,FALSE,FALSE,1,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,5,3,3,ProcessingTask,776,1,FALSE,FALSE,10,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,5,3,4,Recall,,1,7,7,,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,5,3,5,Recall,,1,1,1,,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,5,3,6,Recall,,1,10,10,,3,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,1,ProcessingTask,443,1,FALSE,FALSE,13,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,2,ProcessingTask,461,1,FALSE,FALSE,7,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,3,ProcessingTask,586,1,TRUE,TRUE,9,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,4,ProcessingTask,546,1,TRUE,TRUE,12,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,5,ProcessingTask,690,1,FALSE,FALSE,16,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,6,ProcessingTask,630,1,FALSE,FALSE,6,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,7,Recall,,1,13,13,,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,8,Recall,,,,7,,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,9,Recall,,1,9,9,,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,10,Recall,,1,12,12,,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,11,Recall,,,,16,,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12181,2,6,6,12,Recall,,0,14,6,,6,3,14,36,20,16,1,,04-27-2015,14:59:10
12183,1,1,6,1,ProcessingTask,2752,1,FALSE,FALSE,2,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,2,ProcessingTask,626,1,TRUE,TRUE,8,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,3,ProcessingTask,879,1,TRUE,TRUE,13,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,4,ProcessingTask,644,0,TRUE,FALSE,7,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,5,ProcessingTask,1227,1,FALSE,FALSE,3,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,6,ProcessingTask,693,0,TRUE,FALSE,11,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,7,Recall,,0,10,2,,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,8,Recall,,0,16,8,,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,9,Recall,,1,13,13,,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,10,Recall,,0,4,7,,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,11,Recall,,1,3,3,,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,1,6,12,Recall,,,,11,,4,2,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,2,3,1,ProcessingTask,820,0,TRUE,FALSE,11,1,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,2,3,2,ProcessingTask,1713,0,FALSE,TRUE,9,1,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,2,3,3,ProcessingTask,1726,1,TRUE,TRUE,14,1,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,2,3,4,Recall,,1,11,11,,1,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,2,3,5,Recall,,0,1,9,,1,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,2,3,6,Recall,,0,7,14,,1,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,3,2,1,ProcessingTask,979,0,FALSE,TRUE,2,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,3,2,2,ProcessingTask,660,1,TRUE,TRUE,4,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,3,2,3,Recall,,0,7,2,,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,3,2,4,Recall,,0,6,4,,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,1,ProcessingTask,673,1,FALSE,FALSE,3,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,2,ProcessingTask,740,1,FALSE,FALSE,14,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,3,ProcessingTask,827,1,TRUE,TRUE,16,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,4,ProcessingTask,1271,1,FALSE,FALSE,13,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,5,ProcessingTask,472,1,FALSE,FALSE,6,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,6,Recall,,0,13,3,,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,7,Recall,,0,16,14,,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,8,Recall,,0,1,16,,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,9,Recall,,0,6,13,,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,4,5,10,Recall,,,,6,,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,1,ProcessingTask,766,1,FALSE,FALSE,8,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,2,ProcessingTask,1116,1,TRUE,TRUE,1,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,3,ProcessingTask,1251,1,FALSE,FALSE,9,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,4,ProcessingTask,1015,0,FALSE,TRUE,10,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,5,Recall,,1,8,8,,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,6,Recall,,0,14,1,,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,7,Recall,,0,10,9,,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,5,4,8,Recall,,0,3,10,,3,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,1,ProcessingTask,854,1,FALSE,FALSE,10,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,2,ProcessingTask,763,1,TRUE,TRUE,11,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,3,ProcessingTask,1579,1,FALSE,FALSE,6,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,4,ProcessingTask,715,0,TRUE,FALSE,13,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,5,ProcessingTask,1227,1,TRUE,TRUE,5,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,6,ProcessingTask,1428,1,TRUE,TRUE,7,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,7,ProcessingTask,1042,1,TRUE,TRUE,2,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,8,Recall,,1,10,10,,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,9,Recall,,0,14,11,,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,10,Recall,,0,11,6,,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,11,Recall,,0,5,13,,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,12,Recall,,0,7,5,,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,13,Recall,,0,15,7,,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,1,6,7,14,Recall,,,,2,,6,1,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,1,3,1,ProcessingTask,1176,1,TRUE,TRUE,4,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,1,3,2,ProcessingTask,1368,0,TRUE,FALSE,12,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,1,3,3,ProcessingTask,1025,0,FALSE,TRUE,1,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,1,3,4,Recall,,0,11,4,,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,1,3,5,Recall,,0,1,12,,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,1,3,6,Recall,,0,6,1,,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,1,ProcessingTask,687,1,FALSE,FALSE,7,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,2,ProcessingTask,776,0,TRUE,FALSE,6,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,3,ProcessingTask,607,1,TRUE,TRUE,1,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,4,ProcessingTask,596,0,TRUE,FALSE,11,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,5,ProcessingTask,1171,1,FALSE,FALSE,4,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,6,Recall,,0,8,7,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,7,Recall,,0,7,6,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,8,Recall,,,,1,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,9,Recall,,,,11,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,2,5,10,Recall,,,,4,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,3,2,1,ProcessingTask,1145,0,FALSE,TRUE,1,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,3,2,2,ProcessingTask,575,1,TRUE,TRUE,5,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,3,2,3,Recall,,0,7,1,,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,3,2,4,Recall,,0,6,5,,1,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,1,ProcessingTask,341,1,FALSE,FALSE,13,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,2,ProcessingTask,672,1,TRUE,TRUE,5,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,3,ProcessingTask,548,1,TRUE,TRUE,2,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,4,ProcessingTask,748,1,FALSE,FALSE,16,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,5,ProcessingTask,582,0,FALSE,TRUE,11,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,6,ProcessingTask,518,0,FALSE,TRUE,3,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,7,ProcessingTask,487,0,FALSE,TRUE,9,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,8,Recall,,0,7,13,,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,9,Recall,,0,6,5,,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,10,Recall,,0,4,2,,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,11,Recall,,,,16,,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,12,Recall,,,,11,,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,13,Recall,,,,3,,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,4,7,14,Recall,,,,9,,4,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,1,ProcessingTask,989,1,FALSE,FALSE,2,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,2,ProcessingTask,795,1,TRUE,TRUE,11,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,3,ProcessingTask,1240,1,FALSE,FALSE,16,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,4,ProcessingTask,497,0,TRUE,FALSE,12,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,5,Recall,,,,2,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,6,Recall,,,,11,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,7,Recall,,,,16,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,5,4,8,Recall,,,,12,,3,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,6,6,1,ProcessingTask,917,1,TRUE,TRUE,16,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,6,6,2,ProcessingTask,988,1,FALSE,FALSE,9,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
12183,2,6,6,3,ProcessingTask,861,1,TRUE,TRUE,10,5,0,0,5,5,0,0.7122302158273381,,05-05-2015,09:50:19
