Subject,Trial,Circle1,Circle2,Difference,CorrectResponse,Accuracy,CircleThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12314,31,48,50,2,right,1,1,1,0,
12314,32,50,49,1,left,1,1,1,0,
12314,33,39,40,1,right,1,1,1,0,
12314,34,39,40,1,right,0,1,1,1,7
12314,35,70,74,4,right,1,1,0,1,8
12314,36,53,50,3,left,1,1,1,0,
12314,37,50,48,2,left,1,1,1,0,
12314,38,40,39,1,left,0,1,1,1,9
12314,39,74,70,4,left,1,1,0,1,10
12314,40,70,67,3,left,1,1,1,0,
12314,41,70,68,2,left,1,1,1,0,
12314,42,41,40,1,left,0,1,1,1,11
12314,43,40,36,4,left,1,1,0,1,12
12314,44,40,43,3,right,1,1,1,0,
12314,45,60,58,2,left,0,1,1,1,13
12314,46,40,35,5,left,1,1,0,1,14
12314,47,56,60,4,right,1,1,1,0,
12314,48,67,70,3,right,1,1,1,0,
12314,49,68,70,2,right,1,1,1,0,
12314,50,71,70,1,left,0,1,1,1,15
12314,51,60,64,4,right,1,1,0,1,16
12314,52,67,70,3,right,1,1,1,0,
12314,53,60,58,2,left,0,1,1,1,17
12314,54,45,50,5,right,1,1,0,1,18
12314,55,60,64,4,right,1,1,1,0,
12314,56,40,43,3,right,1,1,1,0,
12314,57,72,70,2,left,1,1,1,0,
12314,58,50,51,1,right,1,1,1,0,
12314,59,41,40,1,left,0,1,1,1,19
12314,60,40,44,4,right,1,1,0,1,20
12314,61,53,50,3,left,1,1,1,0,
12314,62,42,40,2,left,1,1,1,0,
12314,63,61,60,1,left,1,1,1,0,
12314,64,51,50,1,left,1,1,1,0,
12316,1,60,50,10,left,1,1,,,
12316,2,32,40,8,right,1,1,1,0,
12316,3,50,56,6,right,1,1,1,0,
12316,4,54,50,4,left,1,1,1,0,
12316,5,50,52,2,right,1,1,1,0,
12316,6,49,50,1,right,1,1,1,0,
12316,7,40,41,1,right,1,1,1,0,
12316,8,71,70,1,left,0,1,1,1,1
12316,9,74,70,4,left,1,1,0,1,2
12316,10,70,73,3,right,1,1,1,0,
12316,11,38,40,2,right,1,1,1,0,
12316,12,60,61,1,right,0,1,1,1,3
12316,13,40,36,4,left,1,1,0,1,4
12316,14,70,73,3,right,1,1,1,0,
12316,15,70,68,2,left,1,1,1,0,
12316,16,40,41,1,right,0,1,1,1,5
12316,17,44,40,4,left,1,1,0,1,6
12316,18,40,37,3,left,0,1,1,1,7
12316,19,60,66,6,right,1,1,0,1,8
12316,20,70,65,5,left,1,1,1,0,
12316,21,64,60,4,left,1,1,1,0,
12316,22,50,47,3,left,0,1,1,1,9
12316,23,40,46,6,right,1,1,0,1,10
12316,24,60,65,5,right,1,1,1,0,
12316,25,66,70,4,right,1,1,1,0,
12316,26,53,50,3,left,1,1,1,0,
12316,27,38,40,2,right,1,1,1,0,
12316,28,50,49,1,left,0,1,1,1,11
12316,29,74,70,4,left,0,1,0,0,
12316,30,63,70,7,right,1,1,0,1,12
12316,31,64,70,6,right,1,1,1,0,
12316,32,70,65,5,left,1,1,1,0,
12316,33,36,40,4,right,1,1,1,0,
12316,34,57,60,3,right,1,1,1,0,
12316,35,58,60,2,right,1,1,1,0,
12316,36,61,60,1,left,1,1,1,0,
12316,37,71,70,1,left,0,1,1,1,13
12316,38,66,70,4,right,1,1,0,1,14
12316,39,70,73,3,right,1,1,1,0,
12316,40,52,50,2,left,1,1,1,0,
12316,41,49,50,1,right,1,1,1,0,
12316,42,70,69,1,left,0,1,1,1,15
12316,43,50,54,4,right,0,1,0,0,
12316,44,50,43,7,left,1,1,0,1,16
12316,45,40,34,6,left,1,1,1,0,
12316,46,45,50,5,right,1,1,1,0,
12316,47,54,50,4,left,1,1,1,0,
12316,48,60,63,3,right,1,1,1,0,
12316,49,60,58,2,left,1,1,1,0,
12316,50,59,60,1,right,1,1,1,0,
12316,51,40,41,1,right,1,1,1,0,
12316,52,61,60,1,left,1,1,1,0,
12316,53,41,40,1,left,1,1,1,0,
12316,54,60,59,1,left,0,1,1,1,17
12316,55,46,50,4,right,1,1,0,1,18
12316,56,70,73,3,right,1,1,1,0,
12316,57,50,48,2,left,1,1,1,0,
12316,58,60,59,1,left,1,1,1,0,
12316,59,61,60,1,left,0,1,1,1,19
12316,60,44,40,4,left,1,1,0,1,20
12316,61,40,37,3,left,1,1,1,0,
12316,62,42,40,2,left,1,1,1,0,
12316,63,50,51,1,right,1,1,1,0,
12316,64,59,60,1,right,1,1,1,0,
12317,1,40,50,10,right,1,4,,,
12317,2,52,60,8,right,1,4,1,0,
12317,3,40,46,6,right,1,4,1,0,
12317,4,60,64,4,right,1,4,1,0,
12317,5,48,50,2,right,1,4,1,0,
12317,6,39,40,1,right,0,4,1,1,1
12317,7,40,47,7,right,1,4,0,1,2
12317,8,64,70,6,right,1,4,1,0,
12317,9,40,45,5,right,1,4,1,0,
12317,10,74,70,4,left,1,4,1,0,
12317,11,60,57,3,left,1,4,1,0,
12317,12,62,60,2,left,1,4,1,0,
12317,13,70,69,1,left,1,4,1,0,
12317,14,41,40,1,left,0,4,1,1,3
12317,15,56,60,4,right,1,4,0,1,4
12317,16,43,40,3,left,1,4,1,0,
12317,17,50,48,2,left,1,4,1,0,
12317,18,59,60,1,right,1,4,1,0,
12317,19,49,50,1,right,0,4,1,1,5
12317,20,64,60,4,left,1,4,0,1,6
12317,21,70,67,3,left,1,4,1,0,
12317,22,70,72,2,right,1,4,1,0,
12317,23,69,70,1,right,1,4,1,0,
12317,24,41,40,1,left,1,4,1,0,
12317,25,40,39,1,left,1,4,1,0,
12317,26,50,51,1,right,0,4,1,1,7
12317,27,60,56,4,left,1,4,0,1,8
12317,28,70,73,3,right,1,4,1,0,
12317,29,70,72,2,right,1,4,1,0,
12317,30,60,59,1,left,1,4,1,0,
12317,31,50,49,1,left,1,4,1,0,
12317,32,50,49,1,left,1,4,1,0,
12317,33,50,51,1,right,1,4,1,0,
12317,34,61,60,1,left,1,4,1,0,
12317,35,71,70,1,left,1,4,1,0,
12317,36,70,71,1,right,1,4,1,0,
12317,37,39,40,1,right,1,4,1,0,
12317,38,51,50,1,left,1,4,1,0,
12317,39,59,60,1,right,1,4,1,0,
12317,40,69,70,1,right,0,4,1,1,9
12317,41,50,54,4,right,1,4,0,1,10
12317,42,40,43,3,right,0,4,1,1,11
12317,43,40,34,6,left,1,4,0,1,12
12317,44,60,65,5,right,1,4,1,0,
12317,45,50,46,4,left,1,4,1,0,
12317,46,47,50,3,right,1,4,1,0,
12317,47,72,70,2,left,1,4,1,0,
12317,48,51,50,1,left,1,4,1,0,
12317,49,51,50,1,left,1,4,1,0,
12317,50,71,70,1,left,1,4,1,0,
12317,51,60,61,1,right,1,4,1,0,
12317,52,69,70,1,right,0,4,1,1,13
12317,53,36,40,4,right,1,4,0,1,14
12317,54,53,50,3,left,1,4,1,0,
12317,55,60,58,2,left,1,4,1,0,
12317,56,61,60,1,left,1,4,1,0,
12317,57,70,69,1,left,1,4,1,0,
12317,58,70,69,1,left,1,4,1,0,
12317,59,50,51,1,right,0,4,1,1,15
12317,60,40,36,4,left,1,4,0,1,16
12317,61,43,40,3,left,1,4,1,0,
12317,62,40,38,2,left,1,4,1,0,
12317,63,39,40,1,right,1,4,1,0,
12317,64,60,61,1,right,0,4,1,1,17
12318,1,70,80,10,right,1,1,,,
12318,2,32,40,8,right,1,1,1,0,
12318,3,60,54,6,left,1,1,1,0,
12318,4,66,70,4,right,1,1,1,0,
12318,5,40,38,2,left,1,1,1,0,
12318,6,69,70,1,right,1,1,1,0,
12318,7,59,60,1,right,0,1,1,1,1
12318,8,44,40,4,left,1,1,0,1,2
12318,9,57,60,3,right,0,1,1,1,3
12318,10,40,46,6,right,1,1,0,1,4
12318,11,75,70,5,left,1,1,1,0,
12318,12,40,36,4,left,1,1,1,0,
12318,13,60,57,3,left,1,1,1,0,
12318,14,50,52,2,right,1,1,1,0,
12318,15,39,40,1,right,0,1,1,1,5
12318,16,50,54,4,right,1,1,0,1,6
12318,17,70,67,3,left,1,1,1,0,
12318,18,70,72,2,right,1,1,1,0,
12318,19,50,49,1,left,1,1,1,0,
12318,20,71,70,1,left,1,1,1,0,
12318,21,41,40,1,left,1,1,1,0,
12318,22,61,60,1,left,1,1,1,0,
12318,23,40,39,1,left,1,1,1,0,
12318,24,39,40,1,right,1,1,1,0,
12318,25,50,49,1,left,1,1,1,0,
12318,26,51,50,1,left,0,1,1,1,7
12318,27,50,54,4,right,1,1,0,1,8
12318,28,60,57,3,left,1,1,1,0,
12318,29,50,52,2,right,1,1,1,0,
12318,30,61,60,1,left,1,1,1,0,
12318,31,70,69,1,left,1,1,1,0,
12318,32,49,50,1,right,1,1,1,0,
12318,33,69,70,1,right,1,1,1,0,
12318,34,60,61,1,right,1,1,1,0,
12318,35,69,70,1,right,0,1,1,1,9
12318,36,50,46,4,left,1,1,0,1,10
12318,37,43,40,3,left,1,1,1,0,
12318,38,52,50,2,left,1,1,1,0,
12318,39,60,61,1,right,1,1,1,0,
12318,40,71,70,1,left,1,1,1,0,
12318,41,40,41,1,right,1,1,1,0,
12318,42,50,49,1,left,0,1,1,1,11
12318,43,74,70,4,left,1,1,0,1,12
12318,44,47,50,3,right,1,1,1,0,
12318,45,70,72,2,right,1,1,1,0,
12318,46,49,50,1,right,0,1,1,1,13
12318,47,40,44,4,right,1,1,0,1,14
12318,48,60,63,3,right,0,1,1,1,15
12318,49,54,60,6,right,1,1,0,1,16
12318,50,55,50,5,left,1,1,1,0,
12318,51,60,56,4,left,1,1,1,0,
12318,52,47,50,3,right,1,1,1,0,
12318,53,58,60,2,right,1,1,1,0,
12318,54,70,69,1,left,1,1,1,0,
12318,55,70,71,1,right,1,1,1,0,
12318,56,61,60,1,left,1,1,1,0,
12318,57,51,50,1,left,1,1,1,0,
12318,58,40,39,1,left,1,1,1,0,
12318,59,61,60,1,left,1,1,1,0,
12318,60,39,40,1,right,1,1,1,0,
12318,61,60,61,1,right,0,1,1,1,17
12318,62,44,40,4,left,1,1,0,1,18
12318,63,70,67,3,left,1,1,1,0,
12318,64,40,42,2,right,1,1,1,0,
12319,1,50,40,10,left,1,1,,,
12319,2,50,42,8,left,1,1,1,0,
12319,3,46,40,6,left,1,1,1,0,
12319,4,60,56,4,left,1,1,1,0,
12319,5,72,70,2,left,0,1,1,1,1
12319,6,62,70,8,right,1,1,0,1,2
12319,7,66,60,6,left,1,1,1,0,
12319,8,55,60,5,right,1,1,1,0,
12319,9,60,64,4,right,1,1,1,0,
12319,10,40,43,3,right,1,1,1,0,
12319,11,40,42,2,right,1,1,1,0,
12319,12,71,70,1,left,1,1,1,0,
12319,13,60,61,1,right,1,1,1,0,
12319,14,59,60,1,right,1,1,1,0,
12319,15,40,39,1,left,1,1,1,0,
12319,16,50,51,1,right,1,1,1,0,
12319,17,61,60,1,left,0,1,1,1,3
12319,18,66,70,4,right,1,1,0,1,4
12319,19,53,50,3,left,1,1,1,0,
12319,20,70,68,2,left,1,1,1,0,
12319,21,61,60,1,left,1,1,1,0,
12319,22,50,49,1,left,0,1,1,1,5
12319,23,54,50,4,left,1,1,0,1,6
12319,24,40,43,3,right,1,1,1,0,
12319,25,42,40,2,left,1,1,1,0,
12319,26,49,50,1,right,1,1,1,0,
12319,27,50,51,1,right,0,1,1,1,7
12319,28,60,56,4,left,1,1,0,1,8
12319,29,53,50,3,left,1,1,1,0,
12319,30,42,40,2,left,1,1,1,0,
12319,31,60,61,1,right,1,1,1,0,
12319,32,49,50,1,right,1,1,1,0,
12319,33,71,70,1,left,1,1,1,0,
12319,34,40,39,1,left,1,1,1,0,
12319,35,59,60,1,right,0,1,1,1,9
12319,36,36,40,4,right,1,1,0,1,10
12319,37,47,50,3,right,1,1,1,0,
12319,38,50,52,2,right,1,1,1,0,
12319,39,50,51,1,right,1,1,1,0,
12319,40,39,40,1,right,1,1,1,0,
12319,41,69,70,1,right,0,1,1,1,11
12319,42,36,40,4,right,1,1,0,1,12
12319,43,70,73,3,right,0,1,1,1,13
12319,44,40,46,6,right,1,1,0,1,14
12319,45,55,50,5,left,1,1,1,0,
12319,46,36,40,4,right,1,1,1,0,
12319,47,67,70,3,right,1,1,1,0,
12319,48,58,60,2,right,1,1,1,0,
12319,49,70,69,1,left,1,1,1,0,
12319,50,70,71,1,right,1,1,1,0,
12319,51,41,40,1,left,1,1,1,0,
12319,52,70,71,1,right,1,1,1,0,
12319,53,70,69,1,left,0,1,1,1,15
12319,54,70,74,4,right,1,1,0,1,16
12319,55,60,57,3,left,1,1,1,0,
12319,56,60,62,2,right,0,1,1,1,17
12319,57,60,55,5,left,1,1,0,1,18
12319,58,64,60,4,left,1,1,1,0,
12319,59,47,50,3,right,1,1,1,0,
12319,60,40,38,2,left,1,1,1,0,
12319,61,70,69,1,left,1,1,1,0,
12319,62,50,49,1,left,1,1,1,0,
12319,63,71,70,1,left,1,1,1,0,
12319,64,40,39,1,left,1,1,1,0,
12320,1,50,40,10,left,1,4,,,
12320,2,60,52,8,left,1,4,1,0,
12320,3,34,40,6,right,1,4,1,0,
12320,4,60,56,4,left,1,4,1,0,
12320,5,48,50,2,right,1,4,1,0,
12320,6,70,71,1,right,1,4,1,0,
12320,7,41,40,1,left,1,4,1,0,
12320,8,51,50,1,left,0,4,1,1,1
12320,9,64,60,4,left,1,4,0,1,2
12320,10,53,50,3,left,0,4,1,1,3
12320,11,40,46,6,right,1,4,0,1,4
12320,12,60,65,5,right,1,4,1,0,
12320,13,64,60,4,left,1,4,1,0,
12320,14,60,63,3,right,1,4,1,0,
12320,15,70,72,2,right,1,4,1,0,
12320,16,40,41,1,right,1,4,1,0,
12320,17,41,40,1,left,1,4,1,0,
12320,18,69,70,1,right,0,4,1,1,5
12320,19,70,74,4,right,1,4,0,1,6
12320,20,53,50,3,left,1,4,1,0,
12320,21,70,68,2,left,1,4,1,0,
12320,22,49,50,1,right,1,4,1,0,
12320,23,49,50,1,right,1,4,1,0,
12320,24,39,40,1,right,1,4,1,0,
12320,25,59,60,1,right,0,4,1,1,7
12320,26,46,50,4,right,1,4,0,1,8
12320,27,70,73,3,right,1,4,1,0,
12320,28,58,60,2,right,1,4,1,0,
12320,29,39,40,1,right,0,4,1,1,9
12320,30,40,36,4,left,1,4,0,1,10
12320,31,70,67,3,left,1,4,1,0,
12320,32,60,58,2,left,1,4,1,0,
12320,33,40,39,1,left,1,4,1,0,
12320,34,59,60,1,right,1,4,1,0,
12320,35,51,50,1,left,1,4,1,0,
12320,36,61,60,1,left,1,4,1,0,
12320,37,40,39,1,left,1,4,1,0,
12320,38,69,70,1,right,0,4,1,1,11
12320,39,60,56,4,left,1,4,0,1,12
12320,40,50,53,3,right,1,4,1,0,
12320,41,58,60,2,right,1,4,1,0,
12320,42,50,49,1,left,0,4,1,1,13
12320,43,70,66,4,left,1,4,0,1,14
12320,44,67,70,3,right,1,4,1,0,
12320,45,40,38,2,left,1,4,1,0,
12320,46,50,51,1,right,1,4,1,0,
12320,47,50,51,1,right,1,4,1,0,
12320,48,50,49,1,left,0,4,1,1,15
12320,49,40,44,4,right,1,4,0,1,16
12320,50,50,47,3,left,1,4,1,0,
12320,51,50,48,2,left,1,4,1,0,
12320,52,71,70,1,left,0,4,1,1,17
12320,53,60,64,4,right,1,4,0,1,18
12320,54,60,63,3,right,1,4,1,0,
12320,55,62,60,2,left,1,4,1,0,
12320,56,40,41,1,right,1,4,1,0,
12320,57,69,70,1,right,1,4,1,0,
12320,58,71,70,1,left,0,4,1,1,19
12320,59,74,70,4,left,1,4,0,1,20
12320,60,73,70,3,left,1,4,1,0,
12320,61,38,40,2,right,1,4,1,0,
12320,62,50,51,1,right,1,4,1,0,
12320,63,70,69,1,left,1,4,1,0,
12320,64,41,40,1,left,0,4,1,1,21
12321,1,70,80,10,right,1,1,,,
12321,2,40,32,8,left,1,1,1,0,
12321,3,70,76,6,right,1,1,1,0,
12321,4,54,50,4,left,1,1,1,0,
12321,5,48,50,2,right,0,1,1,1,1
12321,6,60,68,8,right,1,1,0,1,2
12321,7,76,70,6,left,1,1,1,0,
12321,8,50,45,5,left,1,1,1,0,
12321,9,40,44,4,right,1,1,1,0,
12321,10,43,40,3,left,1,1,1,0,
12321,11,38,40,2,right,1,1,1,0,
12321,12,61,60,1,left,0,1,1,1,3
12321,13,60,64,4,right,1,1,0,1,4
12321,14,50,53,3,right,1,1,1,0,
12321,15,70,72,2,right,0,1,1,1,5
12321,16,70,65,5,left,1,1,0,1,6
12321,17,36,40,4,right,1,1,1,0,
12321,18,60,57,3,left,1,1,1,0,
12321,19,48,50,2,right,1,1,1,0,
12321,20,40,39,1,left,1,1,1,0,
12321,21,60,61,1,right,1,1,1,0,
12321,22,49,50,1,right,1,1,1,0,
12321,23,59,60,1,right,1,1,1,0,
12321,24,59,60,1,right,1,1,1,0,
12321,25,59,60,1,right,0,1,1,1,7
12321,26,66,70,4,right,1,1,0,1,8
12321,27,70,67,3,left,1,1,1,0,
12321,28,68,70,2,right,0,1,1,1,9
12321,29,45,50,5,right,1,1,0,1,10
12321,30,56,60,4,right,1,1,1,0,
12321,31,63,60,3,left,1,1,1,0,
12321,32,68,70,2,right,1,1,1,0,
12321,33,70,71,1,right,1,1,1,0,
12321,34,41,40,1,left,1,1,1,0,
12321,35,39,40,1,right,0,1,1,1,11
12321,36,64,60,4,left,1,1,0,1,12
12321,37,50,47,3,left,1,1,1,0,
12321,38,50,52,2,right,0,1,1,1,13
12321,39,75,70,5,left,1,1,0,1,14
12321,40,54,50,4,left,1,1,1,0,
12321,41,70,67,3,left,1,1,1,0,
12321,42,70,68,2,left,1,1,1,0,
12321,43,61,60,1,left,1,1,1,0,
12321,44,50,49,1,left,1,1,1,0,
12321,45,71,70,1,left,1,1,1,0,
12321,46,71,70,1,left,1,1,1,0,
12321,47,60,59,1,left,0,1,1,1,15
12321,48,50,54,4,right,1,1,0,1,16
12321,49,40,43,3,right,0,1,1,1,17
12321,50,64,70,6,right,1,1,0,1,18
12321,51,60,55,5,left,1,1,1,0,
12321,52,54,50,4,left,1,1,1,0,
12321,53,40,43,3,right,1,1,1,0,
12321,54,52,50,2,left,0,1,1,1,19
12321,55,45,40,5,left,1,1,0,1,20
12321,56,50,46,4,left,1,1,1,0,
12321,57,60,63,3,right,1,1,1,0,
12321,58,42,40,2,left,1,1,1,0,
12321,59,40,41,1,right,0,1,1,1,21
12321,60,40,36,4,left,1,1,0,1,22
12321,61,50,53,3,right,1,1,1,0,
12321,62,40,38,2,left,1,1,1,0,
12321,63,39,40,1,right,1,1,1,0,
12321,64,60,59,1,left,1,1,1,0,
12322,1,50,60,10,right,1,3,,,
12322,2,42,50,8,right,1,3,1,0,
12322,3,34,40,6,right,1,3,1,0,
12322,4,46,50,4,right,1,3,1,0,
12322,5,72,70,2,left,1,3,1,0,
12322,6,39,40,1,right,1,3,1,0,
12322,7,61,60,1,left,1,3,1,0,
12322,8,40,41,1,right,1,3,1,0,
12322,9,61,60,1,left,1,3,1,0,
12322,10,50,49,1,left,1,3,1,0,
12322,11,70,71,1,right,0,3,1,1,1
12322,12,56,60,4,right,1,3,0,1,2
12322,13,70,67,3,left,1,3,1,0,
12322,14,40,42,2,right,1,3,1,0,
12322,15,69,70,1,right,0,3,1,1,3
12322,16,60,64,4,right,1,3,0,1,4
12322,17,53,50,3,left,1,3,1,0,
12322,18,38,40,2,right,1,3,1,0,
12322,19,51,50,1,left,1,3,1,0,
12322,20,60,61,1,right,0,3,1,1,5
12322,21,60,64,4,right,1,3,0,1,6
12322,22,67,70,3,right,1,3,1,0,
12322,23,50,48,2,left,0,3,1,1,7
12322,24,60,55,5,left,1,3,0,1,8
12322,25,74,70,4,left,1,3,1,0,
12322,26,73,70,3,left,1,3,1,0,
12322,27,40,42,2,right,1,3,1,0,
12322,28,49,50,1,right,0,3,1,1,9
12322,29,64,60,4,left,1,3,0,1,10
12322,30,67,70,3,right,1,3,1,0,
12322,31,40,38,2,left,1,3,1,0,
12322,32,49,50,1,right,1,3,1,0,
12322,33,59,60,1,right,0,3,1,1,11
12322,34,70,66,4,left,1,3,0,1,12
12322,35,70,73,3,right,1,3,1,0,
12322,36,72,70,2,left,1,3,1,0,
12322,37,41,40,1,left,0,3,1,1,13
12322,38,70,66,4,left,1,3,0,1,14
12322,39,57,60,3,right,0,3,1,1,15
12322,40,40,34,6,left,1,3,0,1,16
12322,41,65,60,5,left,1,3,1,0,
12322,42,54,50,4,left,1,3,1,0,
12322,43,60,57,3,left,1,3,1,0,
12322,44,60,62,2,right,1,3,1,0,
12322,45,39,40,1,right,1,3,1,0,
12322,46,40,39,1,left,1,3,1,0,
12322,47,50,51,1,right,0,3,1,1,17
12322,48,70,74,4,right,1,3,0,1,18
12322,49,57,60,3,right,1,3,1,0,
12322,50,40,38,2,left,1,3,1,0,
12322,51,41,40,1,left,1,3,1,0,
12322,52,41,40,1,left,1,3,1,0,
12322,53,60,59,1,left,1,3,1,0,
12322,54,51,50,1,left,1,3,1,0,
12322,55,70,71,1,right,0,3,1,1,19
12322,56,60,56,4,left,1,3,0,1,20
12322,57,43,40,3,left,1,3,1,0,
12322,58,40,42,2,right,0,3,1,1,21
12322,59,70,65,5,left,1,3,0,1,22
12322,60,66,70,4,right,1,3,1,0,
12322,61,50,47,3,left,1,3,1,0,
12322,62,50,52,2,right,0,3,1,1,23
12322,63,50,45,5,left,1,3,0,1,24
12322,64,50,54,4,right,1,3,1,0,
12323,1,40,30,10,left,1,4,,,
12323,2,48,40,8,left,1,4,1,0,
12323,3,64,70,6,right,1,4,1,0,
12323,4,36,40,4,right,1,4,1,0,
12323,5,38,40,2,right,1,4,1,0,
12323,6,60,61,1,right,1,4,1,0,
12323,7,59,60,1,right,0,4,1,1,1
12323,8,46,50,4,right,1,4,0,1,2
12323,9,40,37,3,left,1,4,1,0,
12323,10,62,60,2,left,1,4,1,0,
12323,11,51,50,1,left,0,4,1,1,3
12323,12,66,70,4,right,1,4,0,1,4
12323,13,50,53,3,right,1,4,1,0,
12323,14,72,70,2,left,1,4,1,0,
12323,15,60,59,1,left,1,4,1,0,
12323,16,40,41,1,right,1,4,1,0,
12323,17,61,60,1,left,1,4,1,0,
12323,18,50,51,1,right,1,4,1,0,
12323,19,60,61,1,right,1,4,1,0,
12323,20,61,60,1,left,1,4,1,0,
12323,21,71,70,1,left,1,4,1,0,
12323,22,41,40,1,left,0,4,1,1,5
12323,23,66,70,4,right,1,4,0,1,6
12323,24,60,57,3,left,1,4,1,0,
12323,25,58,60,2,right,1,4,1,0,
12323,26,60,61,1,right,1,4,1,0,
12323,27,50,49,1,left,1,4,1,0,
12323,28,60,59,1,left,1,4,1,0,
12323,29,41,40,1,left,0,4,1,1,7
12323,30,50,46,4,left,1,4,0,1,8
12323,31,57,60,3,right,1,4,1,0,
12323,32,72,70,2,left,1,4,1,0,
12323,33,40,41,1,right,1,4,1,0,
12323,34,40,39,1,left,1,4,1,0,
12323,35,70,71,1,right,1,4,1,0,
12323,36,70,71,1,right,1,4,1,0,
12323,37,50,51,1,right,1,4,1,0,
12323,38,70,69,1,left,1,4,1,0,
12323,39,69,70,1,right,1,4,1,0,
12323,40,39,40,1,right,1,4,1,0,
12323,41,51,50,1,left,1,4,1,0,
12323,42,40,39,1,left,0,4,1,1,9
12323,43,50,54,4,right,1,4,0,1,10
12323,44,60,57,3,left,1,4,1,0,
12323,45,40,42,2,right,1,4,1,0,
12323,46,70,69,1,left,1,4,1,0,
12323,47,39,40,1,right,0,4,1,1,11
12323,48,60,64,4,right,1,4,0,1,12
12323,49,47,50,3,right,1,4,1,0,
12323,50,52,50,2,left,0,4,1,1,13
12323,51,55,60,5,right,1,4,0,1,14
12323,52,46,50,4,right,1,4,1,0,
12323,53,70,73,3,right,0,4,1,1,15
12323,54,50,44,6,left,1,4,0,1,16
12323,55,75,70,5,left,1,4,1,0,
12323,56,50,46,4,left,1,4,1,0,
12323,57,40,43,3,right,1,4,1,0,
12323,58,42,40,2,left,1,4,1,0,
12323,59,49,50,1,right,0,4,1,1,17
12323,60,64,60,4,left,1,4,0,1,18
12323,61,70,67,3,left,1,4,1,0,
12323,62,52,50,2,left,1,4,1,0,
12323,63,70,69,1,left,1,4,1,0,
12323,64,70,71,1,right,0,4,1,1,19
12324,1,60,50,10,left,1,3,,,
12324,2,70,62,8,left,1,3,1,0,
12324,3,56,50,6,left,1,3,1,0,
12324,4,56,60,4,right,1,3,1,0,
12324,5,58,60,2,right,1,3,1,0,
12324,6,69,70,1,right,1,3,1,0,
12324,7,71,70,1,left,0,3,1,1,1
12324,8,50,54,4,right,1,3,0,1,2
12324,9,57,60,3,right,1,3,1,0,
12324,10,60,58,2,left,1,3,1,0,
12324,11,69,70,1,right,1,3,1,0,
12324,12,51,50,1,left,0,3,1,1,3
12324,13,60,64,4,right,1,3,0,1,4
12324,14,57,60,3,right,1,3,1,0,
12324,15,40,42,2,right,1,3,1,0,
12324,16,50,49,1,left,1,3,1,0,
12324,17,49,50,1,right,1,3,1,0,
12324,18,70,69,1,left,1,3,1,0,
12324,19,41,40,1,left,0,3,1,1,5
12324,20,60,56,4,left,1,3,0,1,6
12324,21,70,73,3,right,1,3,1,0,
12324,22,62,60,2,left,0,3,1,1,7
12324,23,75,70,5,left,1,3,0,1,8
12324,24,74,70,4,left,1,3,1,0,
12324,25,40,43,3,right,1,3,1,0,
12324,26,50,48,2,left,1,3,1,0,
12324,27,40,39,1,left,0,3,1,1,9
12324,28,60,64,4,right,1,3,0,1,10
12324,29,37,40,3,right,1,3,1,0,
12324,30,40,38,2,left,1,3,1,0,
12324,31,49,50,1,right,1,3,1,0,
12324,32,40,39,1,left,0,3,1,1,11
12324,33,46,50,4,right,1,3,0,1,12
12324,34,60,57,3,left,1,3,1,0,
12324,35,62,60,2,left,0,3,1,1,13
12324,36,40,45,5,right,1,3,0,1,14
12324,37,64,60,4,left,1,3,1,0,
12324,38,37,40,3,right,1,3,1,0,
12324,39,38,40,2,right,1,3,1,0,
12324,40,69,70,1,right,1,3,1,0,
12324,41,49,50,1,right,1,3,1,0,
12324,42,71,70,1,left,1,3,1,0,
12324,43,60,61,1,right,1,3,1,0,
12324,44,39,40,1,right,1,3,1,0,
12324,45,50,51,1,right,1,3,1,0,
12324,46,41,40,1,left,0,3,1,1,15
12324,47,70,74,4,right,1,3,0,1,16
12324,48,70,67,3,left,1,3,1,0,
12324,49,52,50,2,left,0,3,1,1,17
12324,50,45,40,5,left,1,3,0,1,18
12324,51,60,64,4,right,1,3,1,0,
12324,52,70,73,3,right,1,3,1,0,
12324,53,50,52,2,right,1,3,1,0,
12324,54,50,51,1,right,1,3,1,0,
12324,55,70,69,1,left,0,3,1,1,19
12324,56,70,74,4,right,1,3,0,1,20
12324,57,40,37,3,left,1,3,1,0,
12324,58,52,50,2,left,1,3,1,0,
12324,59,69,70,1,right,0,3,1,1,21
12324,60,50,46,4,left,1,3,0,1,22
12324,61,40,43,3,right,1,3,1,0,
12324,62,50,48,2,left,1,3,1,0,
12324,63,61,60,1,left,0,3,1,1,23
12324,64,44,40,4,left,1,3,0,1,24
12326,1,30,40,10,right,1,6,,,
12326,2,50,58,8,right,1,6,1,0,
12326,3,60,54,6,left,1,6,1,0,
12326,4,70,74,4,right,0,6,1,1,1
12326,5,50,40,10,left,1,6,0,1,2
12326,6,70,62,8,left,1,6,1,0,
12326,7,64,70,6,right,1,6,1,0,
12326,8,75,70,5,left,1,6,1,0,
12326,9,54,50,4,left,1,6,1,0,
12326,10,37,40,3,right,1,6,1,0,
12326,11,40,42,2,right,1,6,1,0,
12326,12,40,41,1,right,0,6,1,1,3
12326,13,46,50,4,right,1,6,0,1,4
12326,14,67,70,3,right,0,6,1,1,5
