Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,PitchThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12227,42,809,830,21,second,1,20,0,1,18
12227,43,820,800,20,first,1,20,1,0,
12227,44,830,849,19,second,1,20,1,0,
12227,45,848,830,18,first,1,20,1,0,
12227,46,830,813,17,first,1,20,1,0,
12227,47,810,826,16,second,1,20,1,0,
12227,48,800,815,15,second,1,20,1,0,
12227,49,806,820,14,second,0,20,1,1,19
12227,50,803,820,17,second,0,20,0,0,
12227,51,810,790,20,first,1,20,0,1,20
12227,52,820,801,19,first,1,20,1,0,
12227,53,830,848,18,second,1,20,1,0,
12227,54,827,810,17,first,0,20,1,1,21
12227,55,800,820,20,second,0,20,0,0,
12227,56,843,820,23,first,1,20,0,1,22
12227,57,820,842,22,second,1,20,1,0,
12227,58,800,779,21,first,1,20,1,0,
12227,59,800,820,20,second,0,20,1,1,23
12227,60,820,797,23,first,0,20,0,0,
12227,61,834,810,24,first,1,20,0,1,24
12227,62,810,787,23,first,1,20,1,0,
12227,63,810,788,22,first,1,20,1,0,
12227,64,830,809,21,first,1,20,1,0,
12230,1,815,830,15,second,0,23,,,
12230,2,779,800,21,second,0,23,0,0,
12230,3,796,820,24,second,1,23,0,1,1
12230,4,778,800,22,second,0,23,1,1,2
12230,5,796,820,24,second,0,23,0,0,
12230,6,820,796,24,first,1,23,0,1,3
12230,7,822,800,22,first,1,23,1,0,
12230,8,831,810,21,first,0,23,1,1,4
12230,9,830,854,24,second,1,23,0,1,5
12230,10,823,800,23,first,1,23,1,0,
12230,11,810,832,22,second,1,23,1,0,
12230,12,779,800,21,second,0,23,1,1,6
12230,13,830,806,24,first,1,23,0,1,7
12230,14,800,823,23,second,0,23,1,1,8
12230,15,830,854,24,second,1,23,0,1,9
12230,16,810,833,23,second,0,23,1,1,10
12230,17,796,820,24,second,0,23,0,0,
12230,18,830,806,24,first,1,23,0,1,11
12230,19,820,797,23,first,1,23,1,0,
12230,20,820,798,22,first,1,23,1,0,
12230,21,820,799,21,first,1,23,1,0,
12230,22,840,820,20,first,0,23,1,1,12
12230,23,800,823,23,second,0,23,0,0,
12230,24,810,786,24,first,1,23,0,1,13
12230,25,810,787,23,first,1,23,1,0,
12230,26,852,830,22,first,1,23,1,0,
12230,27,809,830,21,second,1,23,1,0,
12230,28,810,830,20,second,0,23,1,1,14
12230,29,777,800,23,second,0,23,0,0,
12230,30,800,776,24,first,1,23,0,1,15
12230,31,810,833,23,second,1,23,1,0,
12230,32,842,820,22,first,1,23,1,0,
12230,33,799,820,21,second,0,23,1,1,16
12230,34,834,810,24,first,1,23,0,1,17
12230,35,830,807,23,first,1,23,1,0,
12230,36,830,852,22,second,1,23,1,0,
12230,37,851,830,21,first,1,23,1,0,
12230,38,820,840,20,second,1,23,1,0,
12230,39,800,781,19,first,1,23,1,0,
12230,40,818,800,18,first,1,23,1,0,
12230,41,847,830,17,first,1,23,1,0,
12230,42,830,846,16,second,0,23,1,1,18
12230,43,810,791,19,first,1,23,0,1,19
12230,44,800,782,18,first,1,23,1,0,
12230,45,800,817,17,second,0,23,1,1,20
12230,46,840,820,20,first,1,23,0,1,21
12230,47,820,839,19,second,0,23,1,1,22
12230,48,822,800,22,first,0,23,0,0,
12230,49,834,810,24,first,0,23,0,0,
12230,50,796,820,24,second,0,23,0,0,
12230,51,806,830,24,second,0,23,0,0,
12230,52,806,830,24,second,1,23,0,1,23
12230,53,820,843,23,second,1,23,1,0,
12230,54,852,830,22,first,1,23,1,0,
12230,55,810,789,21,first,1,23,1,0,
12230,56,830,810,20,first,1,23,1,0,
12230,57,800,781,19,first,1,23,1,0,
12230,58,838,820,18,first,1,23,1,0,
12230,59,820,837,17,second,0,23,1,1,24
12230,60,800,820,20,second,0,23,0,0,
12230,61,833,810,23,first,1,23,0,1,25
12230,62,798,820,22,second,0,23,1,1,26
12230,63,796,820,24,second,0,23,0,0,
12230,64,796,820,24,second,1,23,0,1,27
12232,1,820,835,15,second,1,5,,,
12232,2,830,843,13,second,1,5,1,0,
12232,3,830,819,11,first,1,5,1,0,
12232,4,811,820,9,second,1,5,1,0,
12232,5,810,803,7,first,1,5,1,0,
12232,6,815,820,5,second,1,5,1,0,
12232,7,797,800,3,second,0,5,1,1,1
12232,8,820,814,6,first,1,5,0,1,2
12232,9,815,820,5,second,1,5,1,0,
12232,10,814,810,4,first,0,5,1,1,3
12232,11,830,823,7,first,0,5,0,0,
12232,12,810,800,10,first,1,5,0,1,4
12232,13,830,821,9,first,0,5,1,1,5
12232,14,788,800,12,second,0,5,0,0,
12232,15,800,785,15,first,1,5,0,1,6
12232,16,800,814,14,second,1,5,1,0,
12232,17,833,820,13,first,1,5,1,0,
12232,18,812,800,12,first,1,5,1,0,
12232,19,820,831,11,second,1,5,1,0,
12232,20,810,800,10,first,1,5,1,0,
12232,21,811,820,9,second,0,5,1,1,7
12232,22,808,820,12,second,1,5,0,1,8
12232,23,830,819,11,first,0,5,1,1,9
12232,24,810,796,14,first,1,5,0,1,10
12232,25,820,807,13,first,1,5,1,0,
12232,26,800,812,12,second,1,5,1,0,
12232,27,831,820,11,first,0,5,1,1,11
12232,28,810,824,14,second,1,5,0,1,12
12232,29,807,820,13,second,1,5,1,0,
12232,30,800,788,12,first,1,5,1,0,
12232,31,789,800,11,second,0,5,1,1,13
12232,32,810,796,14,first,1,5,0,1,14
12232,33,823,810,13,first,0,5,1,1,15
12232,34,810,794,16,first,1,5,0,1,16
12232,35,810,825,15,second,1,5,1,0,
12232,36,844,830,14,first,1,5,1,0,
12232,37,823,810,13,first,1,5,1,0,
12232,38,800,788,12,first,1,5,1,0,
12232,39,819,830,11,second,1,5,1,0,
12232,40,840,830,10,first,0,5,1,1,17
12232,41,843,830,13,first,0,5,0,0,
12232,42,830,846,16,second,1,5,0,1,18
12232,43,820,805,15,first,1,5,1,0,
12232,44,844,830,14,first,1,5,1,0,
12232,45,833,820,13,first,1,5,1,0,
12232,46,800,788,12,first,1,5,1,0,
12232,47,810,821,11,second,1,5,1,0,
12232,48,820,830,10,second,1,5,1,0,
12232,49,820,829,9,second,1,5,1,0,
12232,50,792,800,8,second,0,5,1,1,19
12232,51,830,841,11,second,1,5,0,1,20
12232,52,800,810,10,second,0,5,1,1,21
12232,53,823,810,13,first,1,5,0,1,22
12232,54,818,830,12,second,1,5,1,0,
12232,55,831,820,11,first,1,5,1,0,
12232,56,800,810,10,second,0,5,1,1,23
12232,57,813,800,13,first,1,5,0,1,24
12232,58,830,842,12,second,1,5,1,0,
12232,59,809,820,11,second,1,5,1,0,
12232,60,820,830,10,second,1,5,1,0,
12232,61,820,811,9,first,1,5,1,0,
12232,62,812,820,8,second,1,5,1,0,
12232,63,823,830,7,second,1,5,1,0,
12232,64,810,816,6,second,1,5,1,0,
12235,1,830,815,15,first,1,9,,,
12235,2,830,843,13,second,1,9,1,0,
12235,3,811,800,11,first,1,9,1,0,
12235,4,791,800,9,second,0,9,1,1,1
12235,5,800,815,15,second,1,9,0,1,2
12235,6,830,817,13,first,1,9,1,0,
12235,7,810,799,11,first,1,9,1,0,
12235,8,810,800,10,first,1,9,1,0,
12235,9,839,830,9,first,0,9,1,1,3
12235,10,808,820,12,second,1,9,0,1,4
12235,11,810,821,11,second,1,9,1,0,
12235,12,790,800,10,second,0,9,1,1,5
12235,13,800,813,13,second,0,9,0,0,
12235,14,800,784,16,first,1,9,0,1,6
12235,15,820,835,15,second,1,9,1,0,
12235,16,834,820,14,first,1,9,1,0,
12235,17,807,820,13,second,1,9,1,0,
12235,18,808,820,12,second,1,9,1,0,
12235,19,810,799,11,first,1,9,1,0,
12235,20,810,800,10,first,1,9,1,0,
12235,21,819,810,9,first,1,9,1,0,
12235,22,830,838,8,second,1,9,1,0,
12235,23,820,827,7,second,1,9,1,0,
12235,24,800,794,6,first,1,9,1,0,
12235,25,820,815,5,first,0,9,1,1,7
12235,26,812,820,8,second,1,9,0,1,8
12235,27,820,827,7,second,1,9,1,0,
12235,28,824,830,6,second,1,9,1,0,
12235,29,815,820,5,second,1,9,1,0,
12235,30,826,830,4,second,1,9,1,0,
12235,31,800,797,3,first,1,9,1,0,
12235,32,812,810,2,first,1,9,1,0,
12235,33,819,820,1,second,1,9,1,0,
12235,34,810,809,1,first,1,9,1,0,
12235,35,799,800,1,second,0,9,1,1,9
12235,36,820,824,4,second,1,9,0,1,10
12235,37,830,827,3,first,0,9,1,1,11
12235,38,826,820,6,first,1,9,0,1,12
12235,39,800,805,5,second,0,9,1,1,13
12235,40,792,800,8,second,0,9,0,0,
12235,41,830,841,11,second,1,9,0,1,14
12235,42,830,820,10,first,1,9,1,0,
12235,43,820,811,9,first,1,9,1,0,
12235,44,810,802,8,first,1,9,1,0,
12235,45,823,830,7,second,1,9,1,0,
12235,46,816,810,6,first,1,9,1,0,
12235,47,820,815,5,first,1,9,1,0,
12235,48,810,814,4,second,0,9,1,1,15
12235,49,820,813,7,first,1,9,0,1,16
12235,50,816,810,6,first,1,9,1,0,
12235,51,810,815,5,second,0,9,1,1,17
12235,52,838,830,8,first,1,9,0,1,18
12235,53,810,817,7,second,1,9,1,0,
12235,54,830,836,6,second,1,9,1,0,
12235,55,825,820,5,first,1,9,1,0,
12235,56,834,830,4,first,1,9,1,0,
12235,57,827,830,3,second,1,9,1,0,
12235,58,802,800,2,first,1,9,1,0,
12235,59,800,799,1,first,1,9,1,0,
12235,60,819,820,1,second,1,9,1,0,
12235,61,800,801,1,second,0,9,1,1,19
12235,62,816,820,4,second,1,9,0,1,20
12235,63,823,820,3,first,0,9,1,1,21
12235,64,836,830,6,first,0,9,0,0,
12236,1,805,820,15,second,0,14,,,
12236,2,820,841,21,second,1,14,0,1,1
12236,3,811,830,19,second,1,14,1,0,
12236,4,800,817,17,second,1,14,1,0,
12236,5,785,800,15,second,1,14,1,0,
12236,6,787,800,13,second,0,14,1,1,2
12236,7,810,791,19,first,0,14,0,0,
12236,8,800,822,22,second,1,14,0,1,3
12236,9,831,810,21,first,1,14,1,0,
12236,10,810,830,20,second,1,14,1,0,
12236,11,811,830,19,second,1,14,1,0,
12236,12,800,782,18,first,1,14,1,0,
12236,13,837,820,17,first,1,14,1,0,
12236,14,830,814,16,first,0,14,1,1,4
12236,15,819,800,19,first,0,14,0,0,
12236,16,820,798,22,first,0,14,0,0,
12236,17,824,800,24,first,0,14,0,0,
12236,18,854,830,24,first,1,14,0,1,5
12236,19,830,807,23,first,0,14,1,1,6
12236,20,830,806,24,first,0,14,0,0,
12236,21,776,800,24,second,1,14,0,1,7
12236,22,810,787,23,first,0,14,1,1,8
12236,23,800,776,24,first,1,14,0,1,9
12236,24,820,797,23,first,0,14,1,1,10
12236,25,796,820,24,second,1,14,0,1,11
12236,26,853,830,23,first,1,14,1,0,
12236,27,842,820,22,first,0,14,1,1,12
12236,28,854,830,24,first,0,14,0,0,
12236,29,800,824,24,second,0,14,0,0,
12236,30,820,796,24,first,0,14,0,0,
12236,31,800,824,24,second,0,14,0,0,
12236,32,796,820,24,second,1,14,0,1,13
12236,33,830,853,23,second,1,14,1,0,
12236,34,810,788,22,first,1,14,1,0,
12236,35,809,830,21,second,1,14,1,0,
12236,36,810,830,20,second,1,14,1,0,
12236,37,839,820,19,first,1,14,1,0,
12236,38,802,820,18,second,1,14,1,0,
12236,39,847,830,17,first,0,14,1,1,14
12236,40,800,780,20,first,1,14,0,1,15
12236,41,801,820,19,second,1,14,1,0,
12236,42,820,838,18,second,1,14,1,0,
12236,43,817,800,17,first,1,14,1,0,
12236,44,820,804,16,first,0,14,1,1,16
12236,45,810,829,19,second,1,14,0,1,17
12236,46,828,810,18,first,1,14,1,0,
12236,47,820,837,17,second,1,14,1,0,
12236,48,830,814,16,first,0,14,1,1,18
12236,49,819,800,19,first,0,14,0,0,
12236,50,798,820,22,second,0,14,0,0,
12236,51,844,820,24,first,1,14,0,1,19
12236,52,797,820,23,second,1,14,1,0,
12236,53,830,852,22,second,1,14,1,0,
12236,54,830,851,21,second,1,14,1,0,
12236,55,810,830,20,second,1,14,1,0,
12236,56,781,800,19,second,1,14,1,0,
12236,57,830,848,18,second,1,14,1,0,
12236,58,803,820,17,second,1,14,1,0,
12236,59,826,810,16,first,1,14,1,0,
12236,60,810,825,15,second,1,14,1,0,
12236,61,820,834,14,second,1,14,1,0,
12236,62,823,810,13,first,0,14,1,1,20
12236,63,800,784,16,first,1,14,0,1,21
12236,64,810,795,15,first,1,14,1,0,
12237,1,825,810,15,first,1,20,,,
12237,2,823,810,13,first,1,20,1,0,
12237,3,820,831,11,second,1,20,1,0,
12237,4,830,821,9,first,1,20,1,0,
12237,5,813,820,7,second,0,20,1,1,1
12237,6,810,797,13,first,1,20,0,1,2
12237,7,830,841,11,second,1,20,1,0,
12237,8,810,800,10,first,1,20,1,0,
12237,9,820,829,9,second,0,20,1,1,3
12237,10,810,822,12,second,0,20,0,0,
12237,11,805,820,15,second,0,20,0,0,
12237,12,820,838,18,second,1,20,0,1,4
12237,13,830,813,17,first,1,20,1,0,
12237,14,784,800,16,second,0,20,1,1,5
12237,15,810,791,19,first,1,20,0,1,6
12237,16,800,818,18,second,0,20,1,1,7
12237,17,830,809,21,first,1,20,0,1,8
12237,18,780,800,20,second,0,20,1,1,9
12237,19,853,830,23,first,0,20,0,0,
12237,20,830,806,24,first,1,20,0,1,10
12237,21,800,777,23,first,1,20,1,0,
12237,22,808,830,22,second,1,20,1,0,
12237,23,851,830,21,first,1,20,1,0,
12237,24,820,800,20,first,1,20,1,0,
12237,25,830,849,19,second,1,20,1,0,
12237,26,800,782,18,first,1,20,1,0,
12237,27,817,800,17,first,1,20,1,0,
12237,28,804,820,16,second,0,20,1,1,11
12237,29,811,830,19,second,0,20,0,0,
12237,30,778,800,22,second,0,20,0,0,
12237,31,820,796,24,first,1,20,0,1,12
12237,32,833,810,23,first,1,20,1,0,
12237,33,798,820,22,second,0,20,1,1,13
12237,34,810,786,24,first,1,20,0,1,14
12237,35,800,823,23,second,1,20,1,0,
12237,36,808,830,22,second,1,20,1,0,
12237,37,800,779,21,first,1,20,1,0,
12237,38,800,820,20,second,1,20,1,0,
12237,39,820,801,19,first,1,20,1,0,
12237,40,802,820,18,second,0,20,1,1,15
12237,41,841,820,21,first,0,20,0,0,
12237,42,810,834,24,second,1,20,0,1,16
12237,43,823,800,23,first,1,20,1,0,
12237,44,800,778,22,first,1,20,1,0,
12237,45,810,831,21,second,1,20,1,0,
12237,46,830,810,20,first,1,20,1,0,
12237,47,800,819,19,second,0,20,1,1,17
12237,48,808,830,22,second,0,20,0,0,
12237,49,830,854,24,second,1,20,0,1,18
12237,50,843,820,23,first,1,20,1,0,
12237,51,800,822,22,second,0,20,1,1,19
12237,52,796,820,24,second,0,20,0,0,
12237,53,844,820,24,first,1,20,0,1,20
12237,54,820,797,23,first,1,20,1,0,
12237,55,798,820,22,second,1,20,1,0,
12237,56,810,831,21,second,0,20,1,1,21
12237,57,854,830,24,first,1,20,0,1,22
12237,58,830,853,23,second,1,20,1,0,
12237,59,822,800,22,first,1,20,1,0,
12237,60,810,789,21,first,1,20,1,0,
12237,61,850,830,20,first,1,20,1,0,
12237,62,781,800,19,second,0,20,1,1,23
12237,63,820,842,22,second,1,20,0,1,24
12237,64,841,820,21,first,1,20,1,0,
12238,1,815,830,15,second,1,5,,,
12238,2,820,833,13,second,1,5,1,0,
12238,3,810,821,11,second,1,5,1,0,
12238,4,830,821,9,first,1,5,1,0,
12238,5,800,807,7,second,1,5,1,0,
12238,6,825,830,5,second,1,5,1,0,
12238,7,827,830,3,second,0,5,1,1,1
12238,8,806,800,6,first,1,5,0,1,2
12238,9,800,795,5,first,0,5,1,1,3
12238,10,800,792,8,first,0,5,0,0,
12238,11,821,810,11,first,1,5,0,1,4
12238,12,810,820,10,second,1,5,1,0,
12238,13,821,830,9,second,1,5,1,0,
12238,14,792,800,8,second,1,5,1,0,
12238,15,793,800,7,second,0,5,1,1,5
12238,16,840,830,10,first,1,5,0,1,6
12238,17,830,839,9,second,1,5,1,0,
12238,18,830,838,8,second,1,5,1,0,
12238,19,807,800,7,first,1,5,1,0,
12238,20,814,820,6,second,0,5,1,1,7
12238,21,791,800,9,second,1,5,0,1,8
12238,22,818,810,8,first,1,5,1,0,
12238,23,830,823,7,first,1,5,1,0,
12238,24,816,810,6,first,0,5,1,1,9
12238,25,800,791,9,first,1,5,0,1,10
12238,26,812,820,8,second,0,5,1,1,11
12238,27,809,820,11,second,1,5,0,1,12
12238,28,830,820,10,first,0,5,1,1,13
12238,29,820,807,13,first,1,5,0,1,14
12238,30,808,820,12,second,1,5,1,0,
12238,31,831,820,11,first,1,5,1,0,
12238,32,790,800,10,second,1,5,1,0,
12238,33,820,811,9,first,1,5,1,0,
12238,34,820,812,8,first,0,5,1,1,15
12238,35,800,811,11,second,1,5,0,1,16
12238,36,810,800,10,first,0,5,1,1,17
12238,37,810,797,13,first,1,5,0,1,18
12238,38,830,818,12,first,1,5,1,0,
12238,39,841,830,11,first,1,5,1,0,
12238,40,800,790,10,first,1,5,1,0,
12238,41,830,821,9,first,1,5,1,0,
12238,42,808,800,8,first,0,5,1,1,19
12238,43,809,820,11,second,1,5,0,1,20
12238,44,830,840,10,second,1,5,1,0,
12238,45,820,829,9,second,1,5,1,0,
12238,46,810,802,8,first,1,5,1,0,
12238,47,820,827,7,second,1,5,1,0,
12238,48,816,810,6,first,1,5,1,0,
12238,49,815,820,5,second,0,5,1,1,21
12238,50,830,838,8,second,1,5,0,1,22
12238,51,820,813,7,first,1,5,1,0,
12238,52,826,820,6,first,0,5,1,1,23
12238,53,829,820,9,first,1,5,0,1,24
12238,54,800,808,8,second,0,5,1,1,25
12238,55,820,831,11,second,1,5,0,1,26
12238,56,810,820,10,second,1,5,1,0,
12238,57,810,819,9,second,0,5,1,1,27
12238,58,810,798,12,first,1,5,0,1,28
12238,59,810,821,11,second,1,5,1,0,
12238,60,810,820,10,second,1,5,1,0,
12238,61,810,801,9,first,1,5,1,0,
12238,62,838,830,8,first,1,5,1,0,
12238,63,800,807,7,second,1,5,1,0,
12238,64,836,830,6,first,1,5,1,0,
12239,1,785,800,15,second,0,17,,,
12239,2,809,830,21,second,1,17,0,1,1
12239,3,820,839,19,second,1,17,1,0,
12239,4,800,817,17,second,0,17,1,1,2
12239,5,800,777,23,first,1,17,0,1,3
12239,6,820,799,21,first,1,17,1,0,
12239,7,830,849,19,second,1,17,1,0,
12239,8,812,830,18,second,1,17,1,0,
12239,9,810,827,17,second,1,17,1,0,
12239,10,800,816,16,second,1,17,1,0,
12239,11,825,810,15,first,0,17,1,1,4
12239,12,830,812,18,first,1,17,0,1,5
12239,13,813,830,17,second,1,17,1,0,
12239,14,830,846,16,second,1,17,1,0,
12239,15,785,800,15,second,0,17,1,1,6
12239,16,820,802,18,first,1,17,0,1,7
12239,17,803,820,17,second,1,17,1,0,
12239,18,830,814,16,first,0,17,1,1,8
12239,19,810,829,19,second,1,17,0,1,9
12239,20,800,818,18,second,0,17,1,1,10
12239,21,809,830,21,second,1,17,0,1,11
12239,22,780,800,20,second,0,17,1,1,12
12239,23,810,833,23,second,1,17,0,1,13
12239,24,822,800,22,first,1,17,1,0,
12239,25,820,799,21,first,1,17,1,0,
12239,26,820,800,20,first,0,17,1,1,14
12239,27,797,820,23,second,1,17,0,1,15
12239,28,810,832,22,second,1,17,1,0,
12239,29,779,800,21,second,1,17,1,0,
12239,30,800,820,20,second,1,17,1,0,
12239,31,830,849,19,second,1,17,1,0,
12239,32,828,810,18,first,1,17,1,0,
12239,33,847,830,17,first,1,17,1,0,
12239,34,826,810,16,first,1,17,1,0,
12239,35,805,820,15,second,1,17,1,0,
12239,36,834,820,14,first,0,17,1,1,16
12239,37,820,837,17,second,1,17,0,1,17
12239,38,816,800,16,first,1,17,1,0,
12239,39,810,795,15,first,1,17,1,0,
12239,40,806,820,14,second,1,17,1,0,
12239,41,807,820,13,second,1,17,1,0,
12239,42,832,820,12,first,0,17,1,1,18
12239,43,820,835,15,second,1,17,0,1,19
12239,44,824,810,14,first,1,17,1,0,
12239,45,807,820,13,second,1,17,1,0,
12239,46,808,820,12,second,1,17,1,0,
12239,47,811,800,11,first,1,17,1,0,
12239,48,830,840,10,second,1,17,1,0,
12239,49,839,830,9,first,0,17,1,1,20
12239,50,810,798,12,first,1,17,0,1,21
12239,51,831,820,11,first,0,17,1,1,22
12239,52,800,786,14,first,0,17,0,0,
12239,53,800,783,17,first,1,17,0,1,23
12239,54,810,794,16,first,1,17,1,0,
12239,55,800,785,15,first,1,17,1,0,
12239,56,810,796,14,first,0,17,1,1,24
12239,57,847,830,17,first,1,17,0,1,25
12239,58,820,836,16,second,0,17,1,1,26
12239,59,830,811,19,first,1,17,0,1,27
12239,60,838,820,18,first,1,17,1,0,
12239,61,830,813,17,first,1,17,1,0,
12239,62,846,830,16,first,0,17,1,1,28
12239,63,819,800,19,first,1,17,0,1,29
12239,64,800,818,18,second,1,17,1,0,
12240,1,845,830,15,first,0,20,,,
12240,2,821,800,21,first,1,20,0,1,1
12240,3,829,810,19,first,1,20,1,0,
12240,4,810,793,17,first,1,20,1,0,
12240,5,835,820,15,first,1,20,1,0,
12240,6,807,820,13,second,1,20,1,0,
12240,7,809,820,11,second,0,20,1,1,2
12240,8,820,834,14,second,0,20,0,0,
12240,9,820,837,17,second,1,20,0,1,3
12240,10,830,814,16,first,0,20,1,1,4
12240,11,811,830,19,second,0,20,0,0,
12240,12,830,808,22,first,1,20,0,1,5
12240,13,779,800,21,second,1,20,1,0,
12240,14,800,780,20,first,0,20,1,1,6
12240,15,830,853,23,second,1,20,0,1,7
12240,16,778,800,22,second,0,20,1,1,8
12240,17,830,854,24,second,1,20,0,1,9
12240,18,810,787,23,first,1,20,1,0,
12240,19,832,810,22,first,0,20,1,1,10
12240,20,796,820,24,second,1,20,0,1,11
12240,21,830,807,23,first,0,20,1,1,12
12240,22,810,834,24,second,1,20,0,1,13
12240,23,797,820,23,second,1,20,1,0,
12240,24,798,820,22,second,1,20,1,0,
12240,25,830,851,21,second,1,20,1,0,
12240,26,820,800,20,first,1,20,1,0,
12240,27,800,819,19,second,0,20,1,1,14
12240,28,798,820,22,second,1,20,0,1,15
12240,29,820,799,21,first,1,20,1,0,
12240,30,820,800,20,first,0,20,1,1,16
12240,31,807,830,23,second,1,20,0,1,17
12240,32,820,798,22,first,1,20,1,0,
12240,33,820,841,21,second,1,20,1,0,
12240,34,810,830,20,second,1,20,1,0,
12240,35,810,791,19,first,1,20,1,0,
12240,36,810,828,18,second,1,20,1,0,
12240,37,817,800,17,first,1,20,1,0,
12240,38,830,846,16,second,1,20,1,0,
12240,39,835,820,15,first,1,20,1,0,
12240,40,786,800,14,second,1,20,1,0,
12240,41,800,787,13,first,0,20,1,1,18
12240,42,820,836,16,second,1,20,0,1,19
12240,43,785,800,15,second,0,20,1,1,20
12240,44,848,830,18,first,0,20,0,0,
12240,45,831,810,21,first,0,20,0,0,
12240,46,844,820,24,first,1,20,0,1,21
12240,47,830,807,23,first,1,20,1,0,
12240,48,798,820,22,second,1,20,1,0,
12240,49,851,830,21,first,1,20,1,0,
12240,50,820,800,20,first,1,20,1,0,
12240,51,800,781,19,first,0,20,1,1,22
12240,52,820,798,22,first,0,20,0,0,
12240,53,810,834,24,second,1,20,0,1,23
12240,54,833,810,23,first,1,20,1,0,
12240,55,800,822,22,second,1,20,1,0,
12240,56,851,830,21,first,0,20,1,1,24
12240,57,810,834,24,second,1,20,0,1,25
12240,58,800,823,23,second,1,20,1,0,
12240,59,810,788,22,first,1,20,1,0,
12240,60,800,779,21,first,1,20,1,0,
12240,61,810,830,20,second,1,20,1,0,
12240,62,801,820,19,second,1,20,1,0,
12240,63,800,818,18,second,1,20,1,0,
12240,64,837,820,17,first,0,20,1,1,26
12241,1,785,800,15,second,0,20,,,
12241,2,810,789,21,first,0,20,0,0,
12241,3,820,796,24,first,1,20,0,1,1
12241,4,808,830,22,second,1,20,1,0,
12241,5,820,800,20,first,1,20,1,0,
12241,6,802,820,18,second,0,20,1,1,2
12241,7,810,834,24,second,1,20,0,1,3
12241,8,800,777,23,first,1,20,1,0,
12241,9,830,808,22,first,0,20,1,1,4
12241,10,810,786,24,first,1,20,0,1,5
12241,11,810,833,23,second,1,20,1,0,
12241,12,810,788,22,first,1,20,1,0,
12241,13,810,831,21,second,1,20,1,0,
12241,14,800,820,20,second,1,20,1,0,
12241,15,781,800,19,second,0,20,1,1,6
12241,16,830,852,22,second,1,20,0,1,7
12241,17,830,851,21,second,1,20,1,0,
12241,18,800,820,20,second,0,20,1,1,8
12241,19,843,820,23,first,1,20,0,1,9
12241,20,842,820,22,first,1,20,1,0,
12241,21,821,800,21,first,1,20,1,0,
12241,22,840,820,20,first,1,20,1,0,
12241,23,800,781,19,first,1,20,1,0,
12241,24,830,812,18,first,0,20,1,1,10
12241,25,779,800,21,second,0,20,0,0,
12241,26,796,820,24,second,1,20,0,1,11
12241,27,853,830,23,first,0,20,1,1,12
12241,28,834,810,24,first,1,20,0,1,13
12241,29,853,830,23,first,1,20,1,0,
12241,30,808,830,22,second,1,20,1,0,
12241,31,830,851,21,second,1,20,1,0,
12241,32,820,840,20,second,1,20,1,0,
12241,33,811,830,19,second,1,20,1,0,
12241,34,820,802,18,first,1,20,1,0,
12241,35,800,817,17,second,1,20,1,0,
12241,36,846,830,16,first,0,20,1,1,14
12241,37,800,819,19,second,0,20,0,0,
12241,38,822,800,22,first,1,20,0,1,15
12241,39,830,809,21,first,1,20,1,0,
12241,40,800,820,20,second,0,20,1,1,16
12241,41,823,800,23,first,0,20,0,0,
12241,42,830,806,24,first,1,20,0,1,17
12241,43,810,787,23,first,1,20,1,0,
12241,44,800,778,22,first,1,20,1,0,
12241,45,820,799,21,first,1,20,1,0,
12241,46,800,820,20,second,1,20,1,0,
12241,47,811,830,19,second,1,20,1,0,
12241,48,838,820,18,first,0,20,1,1,18
12241,49,779,800,21,second,1,20,0,1,19
12241,50,800,820,20,second,0,20,1,1,20
12241,51,833,810,23,first,1,20,0,1,21
12241,52,820,842,22,second,0,20,1,1,22
12241,53,796,820,24,second,1,20,0,1,23
12241,54,820,843,23,second,1,20,1,0,
12241,55,798,820,22,second,1,20,1,0,
12241,56,810,831,21,second,0,20,1,1,24
12241,57,820,844,24,second,1,20,0,1,25
12241,58,830,853,23,second,1,20,1,0,
12241,59,852,830,22,first,1,20,1,0,
12241,60,831,810,21,first,1,20,1,0,
12241,61,830,810,20,first,1,20,1,0,
12241,62,800,819,19,second,0,20,1,1,26
12241,63,822,800,22,first,1,20,0,1,27
12241,64,800,779,21,first,1,20,1,0,
12242,1,830,845,15,second,1,17,,,
12242,2,813,800,13,first,1,17,1,0,
12242,3,830,841,11,second,1,17,1,0,
12242,4,809,800,9,first,1,17,1,0,
12242,5,800,807,7,second,0,17,1,1,1
12242,6,833,820,13,first,1,17,0,1,2
12242,7,810,799,11,first,1,17,1,0,
12242,8,800,790,10,first,1,17,1,0,
12242,9,791,800,9,second,0,17,1,1,3
12242,10,788,800,12,second,0,17,0,0,
12242,11,805,820,15,second,1,17,0,1,4
12242,12,814,800,14,first,1,17,1,0,
12242,13,807,820,13,second,1,17,1,0,
12242,14,788,800,12,second,0,17,1,1,5
12242,15,830,815,15,first,1,17,0,1,6
12242,16,810,824,14,second,1,17,1,0,
12242,17,820,833,13,second,1,17,1,0,
12242,18,808,820,12,second,1,17,1,0,
12242,19,830,819,11,first,1,17,1,0,
12242,20,790,800,10,second,1,17,1,0,
12242,21,820,829,9,second,1,17,1,0,
12242,22,818,810,8,first,1,17,1,0,
12242,23,820,827,7,second,0,17,1,1,7
12242,24,830,840,10,second,1,17,0,1,8
