Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,LoudThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12021,45,20,13,7,first,1,1,0,1,16
12021,46,13,19,6,second,1,1,1,0,
12021,47,8,13,5,second,1,1,1,0,
12021,48,13,9,4,first,1,1,1,0,
12021,49,10,13,3,second,1,1,1,0,
12021,50,13,15,2,second,1,1,1,0,
12021,51,14,13,1,first,0,1,1,1,17
12021,52,13,17,4,second,1,1,0,1,18
12021,53,13,16,3,second,1,1,1,0,
12021,54,13,11,2,first,1,1,1,0,
12021,55,14,13,1,first,0,1,1,1,19
12021,56,17,13,4,first,1,1,0,1,20
12021,57,16,13,3,first,0,1,1,1,21
12021,58,13,19,6,second,1,1,0,1,22
12021,59,13,18,5,second,1,1,1,0,
12021,60,13,9,4,first,1,1,1,0,
12021,61,16,13,3,first,1,1,1,0,
12021,62,13,15,2,second,1,1,1,0,
12021,63,13,14,1,second,1,1,1,0,
12021,64,12,13,1,second,1,1,1,0,
12022,1,23,13,10,first,1,2,,,
12022,2,13,5,8,first,1,2,1,0,
12022,3,13,19,6,second,1,2,1,0,
12022,4,17,13,4,first,1,2,1,0,
12022,5,13,15,2,second,0,2,1,1,1
12022,6,13,5,8,first,1,2,0,1,2
12022,7,13,7,6,first,0,2,1,1,3
12022,8,4,13,9,second,1,2,0,1,4
12022,9,21,13,8,first,1,2,1,0,
12022,10,13,20,7,second,1,2,1,0,
12022,11,13,19,6,second,1,2,1,0,
12022,12,13,8,5,first,1,2,1,0,
12022,13,17,13,4,first,1,2,1,0,
12022,14,16,13,3,first,1,2,1,0,
12022,15,11,13,2,second,0,2,1,1,5
12022,16,13,18,5,second,1,2,0,1,6
12022,17,9,13,4,second,1,2,1,0,
12022,18,10,13,3,second,1,2,1,0,
12022,19,11,13,2,second,0,2,1,1,7
12022,20,18,13,5,first,1,2,0,1,8
12022,21,9,13,4,second,0,2,1,1,9
12022,22,6,13,7,second,1,2,0,1,10
12022,23,7,13,6,second,1,2,1,0,
12022,24,13,18,5,second,1,2,1,0,
12022,25,13,17,4,second,1,2,1,0,
12022,26,16,13,3,first,1,2,1,0,
12022,27,13,15,2,second,0,2,1,1,11
12022,28,18,13,5,first,0,2,0,0,
12022,29,5,13,8,second,1,2,0,1,12
12022,30,13,6,7,first,1,2,1,0,
12022,31,13,7,6,first,1,2,1,0,
12022,32,13,18,5,second,1,2,1,0,
12022,33,17,13,4,first,1,2,1,0,
12022,34,13,10,3,first,1,2,1,0,
12022,35,11,13,2,second,0,2,1,1,13
12022,36,13,8,5,first,1,2,0,1,14
12022,37,9,13,4,second,1,2,1,0,
12022,38,10,13,3,second,1,2,1,0,
12022,39,15,13,2,first,1,2,1,0,
12022,40,13,14,1,second,0,2,1,1,15
12022,41,13,17,4,second,1,2,0,1,16
12022,42,10,13,3,second,1,2,1,0,
12022,43,11,13,2,second,1,2,1,0,
12022,44,14,13,1,first,1,2,1,0,
12022,45,14,13,1,first,0,2,1,1,17
12022,46,9,13,4,second,1,2,0,1,18
12022,47,13,10,3,first,1,2,1,0,
12022,48,13,11,2,first,1,2,1,0,
12022,49,13,14,1,second,1,2,1,0,
12022,50,13,14,1,second,1,2,1,0,
12022,51,14,13,1,first,0,2,1,1,19
12022,52,17,13,4,first,1,2,0,1,20
12022,53,10,13,3,second,1,2,1,0,
12022,54,13,15,2,second,1,2,1,0,
12022,55,13,12,1,first,1,2,1,0,
12022,56,13,12,1,first,1,2,1,0,
12022,57,13,14,1,second,0,2,1,1,21
12022,58,13,9,4,first,1,2,0,1,22
12022,59,13,16,3,second,1,2,1,0,
12022,60,15,13,2,first,1,2,1,0,
12022,61,13,12,1,first,1,2,1,0,
12022,62,13,12,1,first,0,2,1,1,23
12022,63,17,13,4,first,1,2,0,1,24
12022,64,13,10,3,first,1,2,1,0,
12023,1,3,13,10,second,1,1,,,
12023,2,13,21,8,second,1,1,1,0,
12023,3,13,7,6,first,1,1,1,0,
12023,4,17,13,4,first,1,1,1,0,
12023,5,11,13,2,second,0,1,1,1,1
12023,6,21,13,8,first,1,1,0,1,2
12023,7,13,7,6,first,1,1,1,0,
12023,8,18,13,5,first,1,1,1,0,
12023,9,13,17,4,second,0,1,1,1,3
12023,10,13,20,7,second,1,1,0,1,4
12023,11,13,19,6,second,1,1,1,0,
12023,12,8,13,5,second,1,1,1,0,
12023,13,17,13,4,first,0,1,1,1,5
12023,14,6,13,7,second,1,1,0,1,6
12023,15,13,7,6,first,1,1,1,0,
12023,16,8,13,5,second,1,1,1,0,
12023,17,13,17,4,second,1,1,1,0,
12023,18,13,10,3,first,1,1,1,0,
12023,19,13,11,2,first,0,1,1,1,7
12023,20,13,8,5,first,1,1,0,1,8
12023,21,13,9,4,first,0,1,1,1,9
12023,22,6,13,7,second,1,1,0,1,10
12023,23,7,13,6,second,1,1,1,0,
12023,24,13,8,5,first,1,1,1,0,
12023,25,13,17,4,second,1,1,1,0,
12023,26,13,16,3,second,1,1,1,0,
12023,27,11,13,2,second,1,1,1,0,
12023,28,12,13,1,second,1,1,1,0,
12023,29,12,13,1,second,1,1,1,0,
12023,30,12,13,1,second,1,1,1,0,
12023,31,13,12,1,first,1,1,1,0,
12023,32,13,14,1,second,1,1,1,0,
12023,33,14,13,1,first,0,1,1,1,11
12023,34,17,13,4,first,1,1,0,1,12
12023,35,16,13,3,first,1,1,1,0,
12023,36,13,15,2,second,1,1,1,0,
12023,37,14,13,1,first,1,1,1,0,
12023,38,13,12,1,first,0,1,1,1,13
12023,39,13,17,4,second,1,1,0,1,14
12023,40,13,16,3,second,1,1,1,0,
12023,41,11,13,2,second,0,1,1,1,15
12023,42,13,8,5,first,1,1,0,1,16
12023,43,13,17,4,second,1,1,1,0,
12023,44,10,13,3,second,1,1,1,0,
12023,45,13,15,2,second,1,1,1,0,
12023,46,13,14,1,second,0,1,1,1,17
12023,47,13,9,4,first,0,1,0,0,
12023,48,13,6,7,first,1,1,0,1,18
12023,49,19,13,6,first,0,1,1,1,19
12023,50,4,13,9,second,0,1,0,0,
12023,51,13,25,12,second,1,1,0,1,20
12023,52,24,13,11,first,1,1,1,0,
12023,53,13,23,10,second,1,1,1,0,
12023,54,13,4,9,first,1,1,1,0,
12023,55,5,13,8,second,1,1,1,0,
12023,56,13,6,7,first,1,1,1,0,
12023,57,7,13,6,second,1,1,1,0,
12023,58,18,13,5,first,1,1,1,0,
12023,59,17,13,4,first,1,1,1,0,
12023,60,16,13,3,first,1,1,1,0,
12023,61,13,11,2,first,1,1,1,0,
12023,62,14,13,1,first,1,1,1,0,
12023,63,14,13,1,first,1,1,1,0,
12023,64,14,13,1,first,1,1,1,0,
12024,1,3,13,10,second,1,10,,,
12024,2,13,5,8,first,1,10,1,0,
12024,3,7,13,6,second,0,10,1,1,1
12024,4,13,1,12,first,1,10,0,1,2
12024,5,23,13,10,first,1,10,1,0,
12024,6,13,21,8,second,1,10,1,0,
12024,7,7,13,6,second,0,10,1,1,3
12024,8,4,13,9,second,1,10,0,1,4
12024,9,13,21,8,second,1,10,1,0,
12024,10,20,13,7,first,1,10,1,0,
12024,11,13,7,6,first,1,10,1,0,
12024,12,8,13,5,second,0,10,1,1,5
12024,13,21,13,8,first,1,10,0,1,6
12024,14,6,13,7,second,1,10,1,0,
12024,15,19,13,6,first,1,10,1,0,
12024,16,8,13,5,second,1,10,1,0,
12024,17,13,17,4,second,0,10,1,1,7
12024,18,20,13,7,first,1,10,0,1,8
12024,19,13,7,6,first,0,10,1,1,9
12024,20,4,13,9,second,0,10,0,0,
12024,21,1,13,12,second,0,10,0,0,
12024,22,13,0,13,first,1,10,0,1,10
12024,23,1,13,12,second,1,10,1,0,
12024,24,13,2,11,first,1,10,1,0,
12024,25,13,3,10,first,1,10,1,0,
12024,26,13,22,9,second,1,10,1,0,
12024,27,5,13,8,second,1,10,1,0,
12024,28,13,6,7,first,1,10,1,0,
12024,29,7,13,6,second,0,10,1,1,11
12024,30,13,22,9,second,1,10,0,1,12
12024,31,13,21,8,second,0,10,1,1,13
12024,32,13,2,11,first,1,10,0,1,14
12024,33,23,13,10,first,1,10,1,0,
12024,34,13,22,9,second,1,10,1,0,
12024,35,21,13,8,first,0,10,1,1,15
12024,36,24,13,11,first,1,10,0,1,16
12024,37,23,13,10,first,1,10,1,0,
12024,38,22,13,9,first,1,10,1,0,
12024,39,21,13,8,first,1,10,1,0,
12024,40,20,13,7,first,1,10,1,0,
12024,41,13,19,6,second,1,10,1,0,
12024,42,8,13,5,second,1,10,1,0,
12024,43,13,17,4,second,1,10,1,0,
12024,44,13,16,3,second,1,10,1,0,
12024,45,15,13,2,first,1,10,1,0,
12024,46,13,14,1,second,0,10,1,1,17
12024,47,13,17,4,second,1,10,0,1,18
12024,48,13,10,3,first,1,10,1,0,
12024,49,13,11,2,first,0,10,1,1,19
12024,50,13,8,5,first,1,10,0,1,20
12024,51,13,17,4,second,1,10,1,0,
12024,52,16,13,3,first,1,10,1,0,
12024,53,13,11,2,first,1,10,1,0,
12024,54,13,14,1,second,0,10,1,1,21
12024,55,17,13,4,first,1,10,0,1,22
12024,56,10,13,3,second,0,10,1,1,23
12024,57,7,13,6,second,1,10,0,1,24
12024,58,8,13,5,second,0,10,1,1,25
12024,59,13,21,8,second,1,10,0,1,26
12024,60,13,6,7,first,1,10,1,0,
12024,61,13,7,6,first,1,10,1,0,
12024,62,13,8,5,first,1,10,1,0,
12024,63,17,13,4,first,0,10,1,1,27
12024,64,13,20,7,second,0,10,0,0,
12025,1,13,3,10,first,1,2,,,
12025,2,13,5,8,first,1,2,1,0,
12025,3,7,13,6,second,0,2,1,1,1
12025,4,13,25,12,second,1,2,0,1,2
12025,5,23,13,10,first,1,2,1,0,
12025,6,21,13,8,first,1,2,1,0,
12025,7,13,19,6,second,0,2,1,1,3
12025,8,13,22,9,second,1,2,0,1,4
12025,9,5,13,8,second,0,2,1,1,5
12025,10,24,13,11,first,1,2,0,1,6
12025,11,3,13,10,second,1,2,1,0,
12025,12,4,13,9,second,1,2,1,0,
12025,13,5,13,8,second,1,2,1,0,
12025,14,13,6,7,first,0,2,1,1,7
12025,15,23,13,10,first,1,2,0,1,8
12025,16,13,22,9,second,1,2,1,0,
12025,17,5,13,8,second,1,2,1,0,
12025,18,20,13,7,first,1,2,1,0,
12025,19,7,13,6,second,1,2,1,0,
12025,20,8,13,5,second,1,2,1,0,
12025,21,13,9,4,first,1,2,1,0,
12025,22,10,13,3,second,1,2,1,0,
12025,23,13,11,2,first,1,2,1,0,
12025,24,14,13,1,first,1,2,1,0,
12025,25,12,13,1,second,0,2,1,1,9
12025,26,13,17,4,second,1,2,0,1,10
12025,27,10,13,3,second,0,2,1,1,11
12025,28,13,19,6,second,1,2,0,1,12
12025,29,13,8,5,first,1,2,1,0,
12025,30,13,17,4,second,1,2,1,0,
12025,31,13,16,3,second,1,2,1,0,
12025,32,11,13,2,second,1,2,1,0,
12025,33,13,14,1,second,1,2,1,0,
12025,34,14,13,1,first,1,2,1,0,
12025,35,13,14,1,second,0,2,1,1,13
12025,36,13,9,4,first,1,2,0,1,14
12025,37,16,13,3,first,1,2,1,0,
12025,38,13,11,2,first,1,2,1,0,
12025,39,13,12,1,first,0,2,1,1,15
12025,40,9,13,4,second,1,2,0,1,16
12025,41,16,13,3,first,1,2,1,0,
12025,42,13,15,2,second,0,2,1,1,17
12025,43,13,18,5,second,1,2,0,1,18
12025,44,17,13,4,first,1,2,1,0,
12025,45,13,10,3,first,1,2,1,0,
12025,46,13,15,2,second,1,2,1,0,
12025,47,13,12,1,first,1,2,1,0,
12025,48,12,13,1,second,1,2,1,0,
12025,49,13,14,1,second,0,2,1,1,19
12025,50,13,17,4,second,1,2,0,1,20
12025,51,13,10,3,first,1,2,1,0,
12025,52,13,15,2,second,1,2,1,0,
12025,53,14,13,1,first,1,2,1,0,
12025,54,14,13,1,first,1,2,1,0,
12025,55,12,13,1,second,0,2,1,1,21
12025,56,9,13,4,second,1,2,0,1,22
12025,57,13,10,3,first,1,2,1,0,
12025,58,15,13,2,first,1,2,1,0,
12025,59,13,12,1,first,1,2,1,0,
12025,60,14,13,1,first,1,2,1,0,
12025,61,13,12,1,first,1,2,1,0,
12025,62,14,13,1,first,0,2,1,1,23
12025,63,13,9,4,first,1,2,0,1,24
12025,64,16,13,3,first,1,2,1,0,
12027,1,23,13,10,first,1,5,,,
12027,2,5,13,8,second,1,5,1,0,
12027,3,13,19,6,second,1,5,1,0,
12027,4,17,13,4,first,0,5,1,1,1
12027,5,3,13,10,second,1,5,0,1,2
12027,6,5,13,8,second,1,5,1,0,
12027,7,13,19,6,second,1,5,1,0,
12027,8,18,13,5,first,1,5,1,0,
12027,9,13,17,4,second,1,5,1,0,
12027,10,13,16,3,second,1,5,1,0,
12027,11,13,15,2,second,1,5,1,0,
12027,12,13,12,1,first,0,5,1,1,3
12027,13,17,13,4,first,1,5,0,1,4
12027,14,16,13,3,first,1,5,1,0,
12027,15,11,13,2,second,0,5,1,1,5
12027,16,8,13,5,second,1,5,0,1,6
12027,17,13,17,4,second,1,5,1,0,
12027,18,13,16,3,second,0,5,1,1,7
12027,19,13,19,6,second,1,5,0,1,8
12027,20,18,13,5,first,1,5,1,0,
12027,21,13,9,4,first,1,5,1,0,
12027,22,16,13,3,first,1,5,1,0,
12027,23,15,13,2,first,1,5,1,0,
12027,24,13,12,1,first,1,5,1,0,
12027,25,13,12,1,first,0,5,1,1,9
12027,26,9,13,4,second,1,5,0,1,10
12027,27,10,13,3,second,1,5,1,0,
12027,28,15,13,2,first,1,5,1,0,
12027,29,12,13,1,second,0,5,1,1,11
12027,30,13,17,4,second,1,5,0,1,12
12027,31,13,16,3,second,1,5,1,0,
12027,32,13,11,2,first,0,5,1,1,13
12027,33,8,13,5,second,0,5,0,0,
12027,34,13,21,8,second,1,5,0,1,14
12027,35,20,13,7,first,1,5,1,0,
12027,36,13,7,6,first,1,5,1,0,
12027,37,13,8,5,first,1,5,1,0,
12027,38,9,13,4,second,0,5,1,1,15
12027,39,6,13,7,second,1,5,0,1,16
12027,40,13,7,6,first,0,5,1,1,17
12027,41,13,4,9,first,1,5,0,1,18
12027,42,13,5,8,first,1,5,1,0,
12027,43,20,13,7,first,1,5,1,0,
12027,44,13,7,6,first,1,5,1,0,
12027,45,13,18,5,second,1,5,1,0,
12027,46,17,13,4,first,1,5,1,0,
12027,47,13,10,3,first,1,5,1,0,
12027,48,11,13,2,second,0,5,1,1,19
12027,49,8,13,5,second,0,5,0,0,
12027,50,13,21,8,second,1,5,0,1,20
12027,51,6,13,7,second,1,5,1,0,
12027,52,13,19,6,second,1,5,1,0,
12027,53,8,13,5,second,0,5,1,1,21
12027,54,21,13,8,first,1,5,0,1,22
12027,55,20,13,7,first,1,5,1,0,
12027,56,13,19,6,second,1,5,1,0,
12027,57,18,13,5,first,0,5,1,1,23
12027,58,21,13,8,first,1,5,0,1,24
12027,59,13,6,7,first,1,5,1,0,
12027,60,7,13,6,second,1,5,1,0,
12027,61,13,8,5,first,0,5,1,1,25
12027,62,13,5,8,first,1,5,0,1,26
12027,63,13,20,7,second,1,5,1,0,
12027,64,13,7,6,first,1,5,1,0,
12029,1,23,13,10,first,1,2,,,
12029,2,13,21,8,second,1,2,1,0,
12029,3,19,13,6,first,1,2,1,0,
12029,4,9,13,4,second,1,2,1,0,
12029,5,11,13,2,second,1,2,1,0,
12029,6,13,14,1,second,1,2,1,0,
12029,7,13,14,1,second,0,2,1,1,1
12029,8,17,13,4,first,1,2,0,1,2
12029,9,13,16,3,second,0,2,1,1,3
12029,10,19,13,6,first,1,2,0,1,4
12029,11,18,13,5,first,1,2,1,0,
12029,12,13,9,4,first,1,2,1,0,
12029,13,16,13,3,first,0,2,1,1,5
12029,14,7,13,6,second,1,2,0,1,6
12029,15,13,8,5,first,0,2,1,1,7
12029,16,13,5,8,first,1,2,0,1,8
12029,17,13,20,7,second,1,2,1,0,
12029,18,19,13,6,first,1,2,1,0,
12029,19,13,18,5,second,1,2,1,0,
12029,20,13,9,4,first,1,2,1,0,
12029,21,10,13,3,second,1,2,1,0,
12029,22,13,15,2,second,1,2,1,0,
12029,23,13,14,1,second,0,2,1,1,9
12029,24,13,9,4,first,1,2,0,1,10
12029,25,16,13,3,first,0,2,1,1,11
12029,26,13,7,6,first,1,2,0,1,12
12029,27,13,8,5,first,1,2,1,0,
12029,28,17,13,4,first,0,2,1,1,13
12029,29,13,6,7,first,1,2,0,1,14
12029,30,19,13,6,first,1,2,1,0,
12029,31,8,13,5,second,1,2,1,0,
12029,32,17,13,4,first,1,2,1,0,
12029,33,10,13,3,second,1,2,1,0,
12029,34,13,15,2,second,1,2,1,0,
12029,35,14,13,1,first,1,2,1,0,
12029,36,14,13,1,first,1,2,1,0,
12029,37,12,13,1,second,0,2,1,1,15
12029,38,13,9,4,first,1,2,0,1,16
12029,39,13,10,3,first,0,2,1,1,17
12029,40,7,13,6,second,1,2,0,1,18
12029,41,13,18,5,second,1,2,1,0,
12029,42,13,9,4,first,1,2,1,0,
12029,43,13,16,3,second,1,2,1,0,
12029,44,13,11,2,first,1,2,1,0,
12029,45,14,13,1,first,0,2,1,1,19
12029,46,9,13,4,second,1,2,0,1,20
12029,47,13,10,3,first,1,2,1,0,
12029,48,13,15,2,second,1,2,1,0,
12029,49,12,13,1,second,1,2,1,0,
12029,50,13,12,1,first,0,2,1,1,21
12029,51,9,13,4,second,0,2,0,0,
12029,52,6,13,7,second,1,2,0,1,22
12029,53,13,7,6,first,1,2,1,0,
12029,54,13,18,5,second,1,2,1,0,
12029,55,9,13,4,second,1,2,1,0,
12029,56,16,13,3,first,1,2,1,0,
12029,57,13,15,2,second,0,2,1,1,23
12029,58,8,13,5,second,0,2,0,0,
12029,59,13,5,8,first,1,2,0,1,24
12029,60,13,20,7,second,1,2,1,0,
12029,61,7,13,6,second,1,2,1,0,
12029,62,18,13,5,first,1,2,1,0,
12029,63,9,13,4,second,1,2,1,0,
12029,64,13,16,3,second,1,2,1,0,
12030,1,23,13,10,first,1,1,,,
12030,2,21,13,8,first,1,1,1,0,
12030,3,7,13,6,second,1,1,1,0,
12030,4,13,9,4,first,1,1,1,0,
12030,5,13,15,2,second,0,1,1,1,1
12030,6,13,21,8,second,0,1,0,0,
12030,7,26,13,13,first,1,1,0,1,2
12030,8,13,25,12,second,1,1,1,0,
12030,9,24,13,11,first,1,1,1,0,
12030,10,23,13,10,first,1,1,1,0,
12030,11,13,22,9,second,1,1,1,0,
12030,12,21,13,8,first,1,1,1,0,
12030,13,13,6,7,first,1,1,1,0,
12030,14,13,7,6,first,1,1,1,0,
12030,15,8,13,5,second,1,1,1,0,
12030,16,13,17,4,second,1,1,1,0,
12030,17,10,13,3,second,0,1,1,1,3
12030,18,19,13,6,first,1,1,0,1,4
12030,19,13,18,5,second,0,1,1,1,5
12030,20,21,13,8,first,1,1,0,1,6
12030,21,13,6,7,first,0,1,1,1,7
12030,22,13,3,10,first,1,1,0,1,8
12030,23,4,13,9,second,1,1,1,0,
12030,24,13,5,8,first,1,1,1,0,
12030,25,6,13,7,second,0,1,1,1,9
12030,26,13,3,10,first,1,1,0,1,10
12030,27,13,4,9,first,1,1,1,0,
12030,28,13,21,8,second,1,1,1,0,
12030,29,6,13,7,second,0,1,1,1,11
12030,30,3,13,10,second,1,1,0,1,12
12030,31,13,4,9,first,1,1,1,0,
12030,32,5,13,8,second,1,1,1,0,
12030,33,20,13,7,first,1,1,1,0,
12030,34,19,13,6,first,1,1,1,0,
12030,35,13,18,5,second,0,1,1,1,13
12030,36,13,21,8,second,1,1,0,1,14
12030,37,20,13,7,first,1,1,1,0,
12030,38,7,13,6,second,1,1,1,0,
12030,39,13,18,5,second,0,1,1,1,15
12030,40,21,13,8,first,0,1,0,0,
12030,41,24,13,11,first,1,1,0,1,16
12030,42,13,3,10,first,1,1,1,0,
12030,43,13,22,9,second,1,1,1,0,
12030,44,13,5,8,first,1,1,1,0,
12030,45,13,6,7,first,1,1,1,0,
12030,46,19,13,6,first,1,1,1,0,
12030,47,13,18,5,second,1,1,1,0,
12030,48,13,17,4,second,1,1,1,0,
12030,49,13,16,3,second,0,1,1,1,17
12030,50,13,19,6,second,1,1,0,1,18
12030,51,13,8,5,first,1,1,1,0,
12030,52,9,13,4,second,1,1,1,0,
12030,53,13,10,3,first,1,1,1,0,
12030,54,11,13,2,second,0,1,1,1,19
12030,55,8,13,5,second,1,1,0,1,20
12030,56,9,13,4,second,1,1,1,0,
12030,57,13,10,3,first,0,1,1,1,21
12030,58,19,13,6,first,1,1,0,1,22
12030,59,18,13,5,first,1,1,1,0,
12030,60,9,13,4,second,1,1,1,0,
12030,61,13,16,3,second,1,1,1,0,
12030,62,11,13,2,second,1,1,1,0,
12030,63,13,12,1,first,1,1,1,0,
12030,64,12,13,1,second,1,1,1,0,
12033,1,3,13,10,second,1,1,,,
12033,2,13,21,8,second,1,1,1,0,
12033,3,7,13,6,second,1,1,1,0,
12033,4,17,13,4,first,1,1,1,0,
12033,5,13,15,2,second,0,1,1,1,1
12033,6,5,13,8,second,0,1,0,0,
12033,7,13,26,13,second,1,1,0,1,2
12033,8,25,13,12,first,1,1,1,0,
12033,9,13,24,11,second,1,1,1,0,
12033,10,13,23,10,second,1,1,1,0,
12033,11,13,4,9,first,1,1,1,0,
12033,12,13,21,8,second,1,1,1,0,
12033,13,13,6,7,first,1,1,1,0,
12033,14,13,19,6,second,0,1,1,1,3
12033,15,22,13,9,first,1,1,0,1,4
12033,16,21,13,8,first,1,1,1,0,
12033,17,6,13,7,second,1,1,1,0,
12033,18,19,13,6,first,1,1,1,0,
12033,19,8,13,5,second,0,1,1,1,5
12033,20,13,21,8,second,1,1,0,1,6
12033,21,20,13,7,first,1,1,1,0,
12033,22,13,19,6,second,1,1,1,0,
12033,23,18,13,5,first,1,1,1,0,
12033,24,13,9,4,first,1,1,1,0,
12033,25,16,13,3,first,0,1,1,1,7
12033,26,7,13,6,second,1,1,0,1,8
12033,27,13,8,5,first,0,1,1,1,9
12033,28,5,13,8,second,1,1,0,1,10
12033,29,20,13,7,first,1,1,1,0,
12033,30,13,19,6,second,1,1,1,0,
12033,31,13,8,5,first,1,1,1,0,
12033,32,13,9,4,first,1,1,1,0,
12033,33,16,13,3,first,1,1,1,0,
12033,34,15,13,2,first,0,1,1,1,11
12033,35,13,8,5,first,1,1,0,1,12
12033,36,13,9,4,first,1,1,1,0,
12033,37,10,13,3,second,0,1,1,1,13
12033,38,19,13,6,first,1,1,0,1,14
12033,39,8,13,5,second,1,1,1,0,
12033,40,13,9,4,first,1,1,1,0,
12033,41,13,16,3,second,0,1,1,1,15
12033,42,19,13,6,first,1,1,0,1,16
12033,43,18,13,5,first,1,1,1,0,
12033,44,17,13,4,first,1,1,1,0,
12033,45,10,13,3,second,1,1,1,0,
12033,46,13,11,2,first,1,1,1,0,
12033,47,14,13,1,first,1,1,1,0,
12033,48,13,12,1,first,1,1,1,0,
12033,49,13,14,1,second,1,1,1,0,
12033,50,13,14,1,second,1,1,1,0,
12033,51,13,12,1,first,1,1,1,0,
12033,52,13,12,1,first,1,1,1,0,
12033,53,12,13,1,second,0,1,1,1,17
12033,54,13,17,4,second,0,1,0,0,
12033,55,13,20,7,second,1,1,0,1,18
12033,56,7,13,6,second,1,1,1,0,
12033,57,8,13,5,second,1,1,1,0,
12033,58,9,13,4,second,1,1,1,0,
12033,59,13,10,3,first,1,1,1,0,
12033,60,13,11,2,first,1,1,1,0,
12033,61,12,13,1,second,0,1,1,1,19
12033,62,13,9,4,first,1,1,0,1,20
12033,63,13,16,3,second,1,1,1,0,
12033,64,11,13,2,second,1,1,1,0,
12034,1,13,23,10,second,1,5,,,
12034,2,21,13,8,first,1,5,1,0,
12034,3,13,7,6,first,1,5,1,0,
12034,4,9,13,4,second,0,5,1,1,1
12034,5,13,23,10,second,1,5,0,1,2
12034,6,13,21,8,second,1,5,1,0,
12034,7,13,7,6,first,1,5,1,0,
12034,8,13,8,5,first,1,5,1,0,
12034,9,13,17,4,second,0,5,1,1,3
12034,10,20,13,7,first,1,5,0,1,4
12034,11,13,7,6,first,1,5,1,0,
12034,12,13,8,5,first,1,5,1,0,
12034,13,17,13,4,first,1,5,1,0,
12034,14,10,13,3,second,0,5,1,1,5
12034,15,13,19,6,second,1,5,0,1,6
12034,16,13,18,5,second,0,5,1,1,7
12034,17,21,13,8,first,1,5,0,1,8
12034,18,20,13,7,first,1,5,1,0,
12034,19,13,7,6,first,1,5,1,0,
12034,20,8,13,5,second,0,5,1,1,9
12034,21,13,21,8,second,1,5,0,1,10
12034,22,6,13,7,second,1,5,1,0,
12034,23,7,13,6,second,1,5,1,0,
12034,24,8,13,5,second,1,5,1,0,
12034,25,9,13,4,second,1,5,1,0,
12034,26,16,13,3,first,0,5,1,1,11
12034,27,7,13,6,second,0,5,0,0,
12034,28,13,4,9,first,1,5,0,1,12
12034,29,21,13,8,first,1,5,1,0,
12034,30,6,13,7,second,1,5,1,0,
12034,31,19,13,6,first,1,5,1,0,
12034,32,8,13,5,second,0,5,1,1,13
12034,33,13,5,8,first,0,5,0,0,
12034,34,24,13,11,first,1,5,0,1,14
12034,35,23,13,10,first,1,5,1,0,
12034,36,22,13,9,first,1,5,1,0,
12034,37,13,21,8,second,1,5,1,0,
12034,38,13,20,7,second,1,5,1,0,
12034,39,13,19,6,second,1,5,1,0,
12034,40,13,8,5,first,1,5,1,0,
12034,41,17,13,4,first,1,5,1,0,
12034,42,16,13,3,first,1,5,1,0,
12034,43,13,11,2,first,1,5,1,0,
12034,44,12,13,1,second,0,5,1,1,15
12034,45,9,13,4,second,1,5,0,1,16
12034,46,13,16,3,second,1,5,1,0,
12034,47,13,15,2,second,1,5,1,0,
12034,48,13,12,1,first,1,5,1,0,
12034,49,13,14,1,second,0,5,1,1,17
12034,50,13,17,4,second,0,5,0,0,
12034,51,6,13,7,second,1,5,0,1,18
12034,52,13,7,6,first,1,5,1,0,
12034,53,18,13,5,first,1,5,1,0,
12034,54,13,9,4,first,1,5,1,0,
12034,55,13,10,3,first,1,5,1,0,
12034,56,11,13,2,second,0,5,1,1,19
12034,57,8,13,5,second,0,5,0,0,
12034,58,21,13,8,first,1,5,0,1,20
12034,59,13,20,7,second,1,5,1,0,
12034,60,13,19,6,second,1,5,1,0,
12034,61,8,13,5,second,0,5,1,1,21
12034,62,13,5,8,first,1,5,0,1,22
12034,63,20,13,7,first,1,5,1,0,
12034,64,13,7,6,first,1,5,1,0,
12035,1,3,13,10,second,1,7,,,
12035,2,21,13,8,first,1,7,1,0,
12035,3,13,19,6,second,1,7,1,0,
12035,4,17,13,4,first,0,7,1,1,1
12035,5,3,13,10,second,1,7,0,1,2
12035,6,5,13,8,second,0,7,1,1,3
12035,7,13,0,13,first,1,7,0,1,4
12035,8,1,13,12,second,1,7,1,0,
12035,9,13,2,11,first,1,7,1,0,
12035,10,23,13,10,first,1,7,1,0,
12035,11,13,22,9,second,1,7,1,0,
12035,12,13,5,8,first,1,7,1,0,
12035,13,20,13,7,first,1,7,1,0,
12035,14,13,19,6,second,1,7,1,0,
12035,15,8,13,5,second,1,7,1,0,
12035,16,9,13,4,second,0,7,1,1,5
12035,17,20,13,7,first,1,7,0,1,6
12035,18,13,7,6,first,1,7,1,0,
12035,19,18,13,5,first,1,7,1,0,
12035,20,13,9,4,first,1,7,1,0,
12035,21,13,10,3,first,1,7,1,0,
12035,22,13,11,2,first,0,7,1,1,7
12035,23,13,18,5,second,1,7,0,1,8
12035,24,17,13,4,first,1,7,1,0,
12035,25,13,16,3,second,0,7,1,1,9
12035,26,7,13,6,second,1,7,0,1,10
12035,27,13,8,5,first,1,7,1,0,
