Subject,TrialProc,Trial,Condition,RT,Accuracy,Response,Word,Hue,SessionDate,SessionTime
12232,real,21,congruent,563,1,RED,RED,red,05-12-2015,14:08:38
12232,real,22,congruent,512,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,23,congruent,1466,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,24,incongruent,659,0,GREEN,GREEN,blue,05-12-2015,14:08:38
12232,real,25,incongruent,926,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,26,incongruent,529,1,GREEN,BLUE,green,05-12-2015,14:08:38
12232,real,27,congruent,749,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,28,congruent,559,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,29,congruent,474,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,30,congruent,559,1,RED,RED,red,05-12-2015,14:08:38
12232,real,31,congruent,433,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,32,incongruent,528,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,33,incongruent,603,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,34,congruent,547,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,35,congruent,493,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,36,incongruent,562,1,GREEN,BLUE,green,05-12-2015,14:08:38
12232,real,37,congruent,628,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,38,congruent,532,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,39,congruent,520,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,40,incongruent,682,1,BLUE,GREEN,blue,05-12-2015,14:08:38
12232,real,41,congruent,622,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,42,incongruent,564,1,GREEN,BLUE,green,05-12-2015,14:08:38
12232,real,43,congruent,654,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,44,incongruent,563,1,RED,BLUE,red,05-12-2015,14:08:38
12232,real,45,congruent,606,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,46,incongruent,613,1,RED,BLUE,red,05-12-2015,14:08:38
12232,real,47,congruent,622,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,48,congruent,421,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,49,incongruent,740,1,GREEN,RED,green,05-12-2015,14:08:38
12232,real,50,congruent,1007,1,RED,RED,red,05-12-2015,14:08:38
12232,real,51,congruent,535,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,52,congruent,1506,1,RED,RED,red,05-12-2015,14:08:38
12232,real,53,congruent,566,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,54,incongruent,703,1,GREEN,RED,green,05-12-2015,14:08:38
12232,real,55,congruent,828,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,56,congruent,611,1,RED,RED,red,05-12-2015,14:08:38
12232,real,57,incongruent,851,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,58,congruent,586,1,RED,RED,red,05-12-2015,14:08:38
12232,real,59,incongruent,498,1,RED,BLUE,red,05-12-2015,14:08:38
12232,real,60,incongruent,622,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,61,congruent,774,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,62,congruent,1016,1,RED,RED,red,05-12-2015,14:08:38
12232,real,63,incongruent,743,1,BLUE,GREEN,blue,05-12-2015,14:08:38
12232,real,64,incongruent,2273,1,BLUE,GREEN,blue,05-12-2015,14:08:38
12232,real,65,congruent,1159,1,RED,RED,red,05-12-2015,14:08:38
12232,real,66,congruent,538,1,RED,RED,red,05-12-2015,14:08:38
12232,real,67,congruent,724,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,68,incongruent,640,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,69,incongruent,567,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,70,incongruent,648,1,BLUE,GREEN,blue,05-12-2015,14:08:38
12232,real,71,congruent,560,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,72,incongruent,505,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,73,congruent,653,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,74,incongruent,1003,1,BLUE,GREEN,blue,05-12-2015,14:08:38
12232,real,75,incongruent,796,1,GREEN,BLUE,green,05-12-2015,14:08:38
12232,real,76,incongruent,845,1,RED,BLUE,red,05-12-2015,14:08:38
12232,real,77,congruent,580,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,78,incongruent,524,1,GREEN,RED,green,05-12-2015,14:08:38
12232,real,79,congruent,960,1,RED,RED,red,05-12-2015,14:08:38
12232,real,80,incongruent,1009,1,BLUE,GREEN,blue,05-12-2015,14:08:38
12232,real,81,incongruent,717,1,GREEN,RED,green,05-12-2015,14:08:38
12232,real,82,congruent,624,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,83,congruent,431,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,84,incongruent,711,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,85,congruent,540,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,86,incongruent,551,1,GREEN,RED,green,05-12-2015,14:08:38
12232,real,87,congruent,520,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,88,congruent,499,1,RED,RED,red,05-12-2015,14:08:38
12232,real,89,congruent,943,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,90,congruent,723,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,91,congruent,686,1,RED,RED,red,05-12-2015,14:08:38
12232,real,92,congruent,579,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,93,congruent,613,1,RED,RED,red,05-12-2015,14:08:38
12232,real,94,congruent,581,1,RED,RED,red,05-12-2015,14:08:38
12232,real,95,congruent,462,1,RED,RED,red,05-12-2015,14:08:38
12232,real,96,congruent,620,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,97,congruent,531,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,98,congruent,470,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,99,congruent,619,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,100,incongruent,570,1,GREEN,BLUE,green,05-12-2015,14:08:38
12232,real,101,congruent,556,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,102,congruent,527,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,103,incongruent,1025,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,104,congruent,623,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,105,incongruent,479,1,GREEN,BLUE,green,05-12-2015,14:08:38
12232,real,106,congruent,436,0,GREEN,BLUE,blue,05-12-2015,14:08:38
12232,real,107,incongruent,547,1,GREEN,RED,green,05-12-2015,14:08:38
12232,real,108,congruent,439,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,109,incongruent,454,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,110,congruent,514,1,RED,RED,red,05-12-2015,14:08:38
12232,real,111,incongruent,590,1,RED,BLUE,red,05-12-2015,14:08:38
12232,real,112,congruent,703,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,113,incongruent,716,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,114,congruent,615,1,RED,RED,red,05-12-2015,14:08:38
12232,real,115,congruent,511,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,116,congruent,507,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,117,congruent,494,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,118,congruent,515,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,119,congruent,1119,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,120,congruent,610,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,121,congruent,529,1,RED,RED,red,05-12-2015,14:08:38
12232,real,122,incongruent,829,1,RED,BLUE,red,05-12-2015,14:08:38
12232,real,123,congruent,573,0,BLUE,GREEN,green,05-12-2015,14:08:38
12232,real,124,congruent,1091,1,RED,RED,red,05-12-2015,14:08:38
12232,real,125,congruent,567,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,126,incongruent,664,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,127,congruent,534,1,RED,RED,red,05-12-2015,14:08:38
12232,real,128,congruent,545,1,RED,RED,red,05-12-2015,14:08:38
12232,real,129,congruent,556,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,130,congruent,813,1,RED,RED,red,05-12-2015,14:08:38
12232,real,131,congruent,566,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,132,incongruent,487,1,BLUE,RED,blue,05-12-2015,14:08:38
12232,real,133,congruent,445,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,134,incongruent,604,1,GREEN,RED,green,05-12-2015,14:08:38
12232,real,135,congruent,635,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,136,congruent,642,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,137,congruent,441,1,RED,RED,red,05-12-2015,14:08:38
12232,real,138,incongruent,392,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,139,congruent,479,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,140,congruent,516,1,RED,RED,red,05-12-2015,14:08:38
12232,real,141,congruent,528,1,RED,RED,red,05-12-2015,14:08:38
12232,real,142,incongruent,435,1,BLUE,GREEN,blue,05-12-2015,14:08:38
12232,real,143,congruent,521,1,RED,RED,red,05-12-2015,14:08:38
12232,real,144,congruent,333,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,145,congruent,448,1,RED,RED,red,05-12-2015,14:08:38
12232,real,146,congruent,487,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,147,incongruent,467,1,RED,BLUE,red,05-12-2015,14:08:38
12232,real,148,incongruent,369,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,149,congruent,522,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,150,congruent,557,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,151,congruent,808,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,152,congruent,576,1,RED,RED,red,05-12-2015,14:08:38
12232,real,153,incongruent,760,1,RED,GREEN,red,05-12-2015,14:08:38
12232,real,154,congruent,1163,1,RED,RED,red,05-12-2015,14:08:38
12232,real,155,incongruent,1621,1,GREEN,BLUE,green,05-12-2015,14:08:38
12232,real,156,congruent,644,1,RED,RED,red,05-12-2015,14:08:38
12232,real,157,congruent,603,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,158,congruent,556,1,GREEN,GREEN,green,05-12-2015,14:08:38
12232,real,159,congruent,557,1,RED,RED,red,05-12-2015,14:08:38
12232,real,160,congruent,504,0,RED,GREEN,green,05-12-2015,14:08:38
12232,real,161,congruent,820,1,BLUE,BLUE,blue,05-12-2015,14:08:38
12232,real,162,congruent,618,1,GREEN,GREEN,green,05-12-2015,14:08:38
12235,practice,1,congruent,692,1,RED,RED,red,06-08-2015,15:28:35
12235,practice,2,incongruent,950,0,BLUE,BLUE,green,06-08-2015,15:28:35
12235,practice,3,congruent,733,1,RED,RED,red,06-08-2015,15:28:35
12235,practice,4,congruent,759,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,practice,5,congruent,537,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,practice,6,incongruent,876,1,RED,GREEN,red,06-08-2015,15:28:35
12235,practice,7,incongruent,881,1,GREEN,RED,green,06-08-2015,15:28:35
12235,practice,8,congruent,935,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,practice,9,congruent,530,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,practice,10,congruent,764,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,practice,11,congruent,574,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,practice,12,incongruent,671,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,practice,13,incongruent,660,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,practice,14,congruent,619,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,practice,15,congruent,547,1,RED,RED,red,06-08-2015,15:28:35
12235,practice,16,congruent,796,1,RED,RED,red,06-08-2015,15:28:35
12235,practice,17,congruent,589,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,practice,18,incongruent,918,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,1,congruent,876,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,2,congruent,682,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,3,congruent,542,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,4,congruent,681,1,RED,RED,red,06-08-2015,15:28:35
12235,real,5,congruent,639,1,RED,RED,red,06-08-2015,15:28:35
12235,real,6,congruent,670,1,RED,RED,red,06-08-2015,15:28:35
12235,real,7,incongruent,1019,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,8,congruent,697,1,RED,RED,red,06-08-2015,15:28:35
12235,real,9,incongruent,702,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,10,incongruent,851,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,11,incongruent,792,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,12,incongruent,592,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,13,incongruent,977,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,14,congruent,555,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,15,congruent,549,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,16,congruent,512,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,17,incongruent,595,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,18,congruent,523,1,RED,RED,red,06-08-2015,15:28:35
12235,real,19,congruent,551,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,20,incongruent,488,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,21,congruent,445,1,RED,RED,red,06-08-2015,15:28:35
12235,real,22,congruent,525,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,23,congruent,687,0,GREEN,BLUE,blue,06-08-2015,15:28:35
12235,real,24,incongruent,949,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,25,incongruent,919,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,26,incongruent,731,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,27,congruent,662,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,28,congruent,635,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,29,congruent,578,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,30,congruent,515,1,RED,RED,red,06-08-2015,15:28:35
12235,real,31,congruent,407,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,32,incongruent,592,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,33,incongruent,552,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,34,congruent,1089,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,35,congruent,742,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,36,incongruent,705,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,37,congruent,645,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,38,congruent,595,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,39,congruent,660,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,40,incongruent,842,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,41,congruent,897,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,42,incongruent,906,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,43,congruent,711,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,44,incongruent,539,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,45,congruent,654,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,46,incongruent,1140,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,47,congruent,887,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,48,congruent,844,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,49,incongruent,683,0,RED,RED,green,06-08-2015,15:28:35
12235,real,50,congruent,607,1,RED,RED,red,06-08-2015,15:28:35
12235,real,51,congruent,671,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,52,congruent,652,1,RED,RED,red,06-08-2015,15:28:35
12235,real,53,congruent,683,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,54,incongruent,1240,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,55,congruent,638,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,56,congruent,588,1,RED,RED,red,06-08-2015,15:28:35
12235,real,57,incongruent,813,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,58,congruent,684,1,RED,RED,red,06-08-2015,15:28:35
12235,real,59,incongruent,849,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,60,incongruent,984,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,61,congruent,624,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,62,congruent,1015,1,RED,RED,red,06-08-2015,15:28:35
12235,real,63,incongruent,1399,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,64,incongruent,925,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,65,congruent,577,1,RED,RED,red,06-08-2015,15:28:35
12235,real,66,congruent,642,1,RED,RED,red,06-08-2015,15:28:35
12235,real,67,congruent,953,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,68,incongruent,500,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,69,incongruent,606,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,70,incongruent,911,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,71,congruent,707,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,72,incongruent,920,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,73,congruent,1011,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,74,incongruent,674,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,75,incongruent,784,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,76,incongruent,680,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,77,congruent,629,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,78,incongruent,813,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,79,congruent,1061,1,RED,RED,red,06-08-2015,15:28:35
12235,real,80,incongruent,954,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,81,incongruent,1144,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,82,congruent,546,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,83,congruent,677,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,84,incongruent,915,0,RED,RED,blue,06-08-2015,15:28:35
12235,real,85,congruent,694,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,86,incongruent,963,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,87,congruent,493,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,88,congruent,329,1,RED,RED,red,06-08-2015,15:28:35
12235,real,89,congruent,500,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,90,congruent,769,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,91,congruent,506,1,RED,RED,red,06-08-2015,15:28:35
12235,real,92,congruent,558,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,93,congruent,1328,1,RED,RED,red,06-08-2015,15:28:35
12235,real,94,congruent,587,1,RED,RED,red,06-08-2015,15:28:35
12235,real,95,congruent,420,1,RED,RED,red,06-08-2015,15:28:35
12235,real,96,congruent,819,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,97,congruent,747,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,98,congruent,773,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,99,congruent,1822,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,100,incongruent,646,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,101,congruent,453,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,102,congruent,740,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,103,incongruent,1128,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,104,congruent,468,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,105,incongruent,602,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,106,congruent,481,0,GREEN,BLUE,blue,06-08-2015,15:28:35
12235,real,107,incongruent,1511,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,108,congruent,633,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,109,incongruent,928,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,110,congruent,843,1,RED,RED,red,06-08-2015,15:28:35
12235,real,111,incongruent,1586,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,112,congruent,1002,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,113,incongruent,506,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,114,congruent,526,1,RED,RED,red,06-08-2015,15:28:35
12235,real,115,congruent,2386,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,116,congruent,555,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,117,congruent,662,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,118,congruent,514,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,119,congruent,870,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,120,congruent,627,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,121,congruent,1666,1,RED,RED,red,06-08-2015,15:28:35
12235,real,122,incongruent,1286,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,123,congruent,2003,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,124,congruent,619,1,RED,RED,red,06-08-2015,15:28:35
12235,real,125,congruent,562,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,126,incongruent,1309,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,127,congruent,633,1,RED,RED,red,06-08-2015,15:28:35
12235,real,128,congruent,720,1,RED,RED,red,06-08-2015,15:28:35
12235,real,129,congruent,1482,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,130,congruent,687,1,RED,RED,red,06-08-2015,15:28:35
12235,real,131,congruent,1061,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,132,incongruent,4466,1,BLUE,RED,blue,06-08-2015,15:28:35
12235,real,133,congruent,799,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,134,incongruent,919,1,GREEN,RED,green,06-08-2015,15:28:35
12235,real,135,congruent,571,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,136,congruent,1269,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,137,congruent,586,1,RED,RED,red,06-08-2015,15:28:35
12235,real,138,incongruent,770,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,139,congruent,1287,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,140,congruent,635,1,RED,RED,red,06-08-2015,15:28:35
12235,real,141,congruent,714,1,RED,RED,red,06-08-2015,15:28:35
12235,real,142,incongruent,1029,1,BLUE,GREEN,blue,06-08-2015,15:28:35
12235,real,143,congruent,781,1,RED,RED,red,06-08-2015,15:28:35
12235,real,144,congruent,782,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,145,congruent,894,1,RED,RED,red,06-08-2015,15:28:35
12235,real,146,congruent,715,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,147,incongruent,943,1,RED,BLUE,red,06-08-2015,15:28:35
12235,real,148,incongruent,778,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,149,congruent,844,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,150,congruent,1513,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,151,congruent,814,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,152,congruent,630,1,RED,RED,red,06-08-2015,15:28:35
12235,real,153,incongruent,662,1,RED,GREEN,red,06-08-2015,15:28:35
12235,real,154,congruent,2483,1,RED,RED,red,06-08-2015,15:28:35
12235,real,155,incongruent,1425,1,GREEN,BLUE,green,06-08-2015,15:28:35
12235,real,156,congruent,945,1,RED,RED,red,06-08-2015,15:28:35
12235,real,157,congruent,683,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,158,congruent,536,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,159,congruent,690,1,RED,RED,red,06-08-2015,15:28:35
12235,real,160,congruent,671,1,GREEN,GREEN,green,06-08-2015,15:28:35
12235,real,161,congruent,653,1,BLUE,BLUE,blue,06-08-2015,15:28:35
12235,real,162,congruent,1084,1,GREEN,GREEN,green,06-08-2015,15:28:35
12236,practice,1,congruent,1752,1,RED,RED,red,04-28-2015,13:40:57
12236,practice,2,incongruent,951,1,GREEN,BLUE,green,04-28-2015,13:40:57
12236,practice,3,congruent,840,1,RED,RED,red,04-28-2015,13:40:57
12236,practice,4,congruent,844,1,BLUE,BLUE,blue,04-28-2015,13:40:57
12236,practice,5,congruent,1023,1,BLUE,BLUE,blue,04-28-2015,13:40:57
12236,practice,6,incongruent,1020,0,GREEN,GREEN,red,04-28-2015,13:40:57
12236,practice,7,incongruent,2490,1,GREEN,RED,green,04-28-2015,13:40:57
12236,practice,8,congruent,1070,1,BLUE,BLUE,blue,04-28-2015,13:40:57
12236,practice,9,congruent,1228,1,BLUE,BLUE,blue,04-28-2015,13:40:57
12236,practice,10,congruent,1076,1,GREEN,GREEN,green,04-28-2015,13:40:57
12236,practice,11,congruent,801,1,GREEN,GREEN,green,04-28-2015,13:40:57
12236,practice,12,incongruent,1257,1,BLUE,RED,blue,04-28-2015,13:40:57
12236,practice,13,incongruent,1856,1,BLUE,GREEN,blue,04-28-2015,13:40:57
12236,practice,14,congruent,716,1,GREEN,GREEN,green,04-28-2015,13:40:57
12236,practice,15,congruent,855,1,RED,RED,red,04-28-2015,13:40:57
12236,practice,16,congruent,734,1,RED,RED,red,04-28-2015,13:40:57
12236,practice,17,congruent,1112,1,GREEN,GREEN,green,04-28-2015,13:40:57
12236,practice,18,incongruent,1316,1,RED,BLUE,red,04-28-2015,13:40:57
12236,real,1,congruent,1320,1,BLUE,BLUE,blue,04-28-2015,13:40:57
12236,real,2,congruent,891,1,GREEN,GREEN,green,04-28-2015,13:40:57
12236,real,3,congruent,721,1,GREEN,GREEN,green,04-28-2015,13:40:57
12236,real,4,congruent,1076,1,RED,RED,red,04-28-2015,13:40:57
12236,real,5,congruent,728,1,RED,RED,red,04-28-2015,13:40:57
12236,real,6,congruent,667,1,RED,RED,red,04-28-2015,13:40:57
12236,real,7,incongruent,1529,1,GREEN,BLUE,green,04-28-2015,13:40:57
12236,real,8,congruent,700,1,RED,RED,red,04-28-2015,13:40:57
12236,real,9,incongruent,1393,0,BLUE,BLUE,red,04-28-2015,13:40:57
12236,real,10,incongruent,1321,1,RED,BLUE,red,04-28-2015,13:40:57
12236,real,11,incongruent,1428,1,GREEN,RED,green,04-28-2015,13:40:57
12236,real,12,incongruent,1115,1,GREEN,RED,green,04-28-2015,13:40:57
