*ITEM#,SUBANS,CORANS,ISCORR,ACTANS,SGRP,SEED,RTIME
732 4 4 1 4 B 270 3311.34
733 2 2 1 1 B 270 3020.92
734 1 1 1 0 B 270 1260.86
735 7 7 1 9 B 270 1534.04
736 5 5 1 6 B 270 1703.12
737 4 4 1 4 B 270 2799.22
738 3 3 1 3 B 270 2706.81
739 6 6 1 7 B 270 2160.63
740 4 4 1 4 B 270 2940.38
741 6 6 1 7 B 270 1715.68
742 2 2 1 1 B 270 2548.68
743 1 1 1 0 B 270 1879.40
744 1 1 1 0 B 270 1233.68
745 7 7 1 9 B 270 1317.90
746 6 6 1 7 B 270 1541.56
747 1 1 1 0 B 270 2312.13
748 1 1 1 0 B 270 1176.71
749 5 5 1 6 B 270 1892.38
750 7 7 1 9 B 270 1187.29
751 3 3 1 3 B 271 2515.95
752 6 6 1 7 B 271 1852.92
753 3 3 1 3 B 271 4057.66
754 2 2 1 1 B 271 2528.87
755 4 4 1 4 B 271 2422.34
756 4 4 1 4 B 271 1546.36
757 1 1 1 0 B 271 1701.27
758 7 7 1 9 B 271 1361.02
759 5 5 1 6 B 271 1834.29
760 2 2 1 1 B 271 1841.72
761 7 7 1 9 B 271 1499.70
762 1 1 1 0 B 271 2418.12
763 2 2 1 1 B 271 1320.32
764 2 2 1 1 B 271 1265.33
765 3 3 1 3 B 271 2816.31
766 1 1 1 0 B 271 1867.76
767 3 3 1 3 B 271 2178.87
768 3 3 1 3 B 271 1358.24
769 4 4 1 4 B 271 3576.46
770 6 6 1 7 B 271 1790.72
771 5 5 1 6 B 271 1680.17
772 5 5 1 6 B 271 1942.51
773 5 5 1 6 B 271 1384.06
774 1 1 1 0 B 271 2038.56
775 3 3 1 3 B 271 3379.90
776 3 3 1 3 B 271 1443.40
777 3 3 1 3 B 271 1031.50
778 1 1 1 0 B 271 1252.32
779 2 2 1 1 B 271 1298.96
780 4 4 1 4 B 271 1882.06
*
781 7 7 1 9 B 271 2233.84
782 3 3 1 3 B 271 1509.15
783 6 6 1 7 B 271 1348.65
784 7 7 1 9 B 271 1038.32
785 1 1 1 0 B 271 2003.57
786 6 6 1 7 B 271 1872.58
787 7 7 1 9 B 271 1105.34
788 1 1 1 0 B 271 2060.90
789 3 3 1 3 B 271 1188.70
790 5 5 1 6 B 271 2854.42
791 6 6 1 7 B 271 3879.03
792 2 2 1 1 B 271 1711.85
793 1 1 1 0 B 271 1135.07
794 2 2 1 1 B 271 1179.46
795 3 3 1 3 B 271 1311.33
796 5 5 1 6 B 271 2569.83
797 1 1 1 0 B 271 1468.91
798 3 3 1 3 B 271 1303.15
799 3 3 1 3 B 271 1523.94
800 3 3 1 3 B 271 982.43
801 5 5 1 6 B 271 2902.56
802 7 7 1 9 B 271 1299.09
803 3 3 1 3 B 271 2298.56
804 7 7 1 9 B 271 1541.16
805 6 6 1 7 B 271 1839.56
806 5 5 1 6 B 271 1414.31
807 1 1 1 0 B 271 1219.52
808 6 6 1 7 B 271 1598.17
809 1 1 1 0 B 271 1098.48
810 4 4 1 4 B 271 3439.17
811 2 2 1 2 A 272 2129.73
812 5 4 0 5 A 272 3448.80
813 1 1 1 0 A 272 1226.15
814 5 5 1 6 A 272 2007.12
815 4 4 1 5 A 272 3308.28
816 5 5 1 6 A 272 3451.71
817 5 5 1 6 A 272 1094.66
818 5 5 1 6 A 272 1097.36
819 4 4 1 5 A 272 2531.37
820 7 6 0 8 A 272 6438.94
821 6 6 1 8 A 272 2192.75
822 3 2 0 2 A 272 6320.26
823 5 5 1 6 A 272 4477.10
824 1 1 1 0 A 272 2127.04
825 7 7 1 9 A 272 1428.59
826 3 3 1 3 A 272 1403.79
827 3 2 0 2 A 272 2290.77
828 1 1 1 0 A 272 1299.79
829 5 5 1 6 A 272 1987.14
830 7 7 1 9 A 272 1784.29
831 6 6 1 8 A 272 1575.94
832 5 5 1 6 A 272 1984.23
833 3 2 0 2 A 272 2789.12
834 2 2 1 2 A 272 994.86
835 6 6 1 8 A 272 3114.41
836 6 6 1 8 A 272 1117.90
837 3 3 1 3 A 272 2243.33
838 4 4 1 5 A 272 6460.92
839 3 3 1 3 A 272 1226.62
840 3 2 0 2 A 272 1088.77
*
841 6 6 1 8 A 272 1836.10
842 2 2 1 2 A 272 3649.54
843 7 7 1 9 A 272 1291.62
844 6 6 1 8 A 272 1220.35
845 1 1 1 0 A 272 1199.24
846 5 5 1 6 A 272 2810.10
847 7 7 1 9 A 272 1527.66
848 5 5 1 6 A 272 1827.18
849 3 3 1 3 A 272 1447.35
850 1 1 1 0 A 272 1133.54
851 6 6 1 8 A 272 1360.69
852 6 6 1 8 A 272 1236.18
853 1 1 1 0 A 272 1363.32
854 4 4 1 5 A 272 1543.87
855 5 5 1 6 A 272 1421.85
856 4 4 1 5 A 272 1099.88
857 6 6 1 8 A 272 1396.45
858 3 3 1 3 A 272 3351.17
859 1 1 1 0 A 272 1211.31
860 1 1 1 0 A 272 1550.05
861 4 4 1 5 A 272 2061.32
862 5 5 1 6 A 272 1418.45
863 5 5 1 6 A 272 1130.24
864 5 5 1 6 A 272 1038.14
865 5 5 1 6 A 272 1056.93
866 4 4 1 5 A 272 2701.55
867 2 2 1 2 A 272 1657.20
868 3 3 1 3 A 272 1399.67
869 3 3 1 3 A 272 1036.99
870 2 2 1 2 A 272 1250.49
871 1 1 1 0 A 273 975.25
872 2 2 1 2 A 273 2378.72
873 6 6 1 8 A 273 1413.29
874 1 1 1 0 A 273 1136.11
875 4 4 1 5 A 273 1481.35
876 7 7 1 9 A 273 1887.93
877 1 1 1 0 A 273 1116.94
878 2 2 1 2 A 273 3545.33
879 3 3 1 3 A 273 1076.67
880 4 4 1 5 A 273 1216.03
881 5 5 1 6 A 273 1267.68
882 4 4 1 5 A 273 1567.14
883 1 1 1 0 A 273 1730.99
884 7 7 1 9 A 273 1317.70
885 4 4 1 5 A 273 1572.69
886 6 6 1 8 A 273 1161.03
887 7 7 1 9 A 273 1014.66
888 5 5 1 6 A 273 1701.60
889 5 5 1 6 A 273 1189.53
890 7 7 1 9 A 273 1428.13
891 7 7 1 9 A 273 937.39
892 6 6 1 8 A 273 1399.74
893 5 5 1 6 A 273 1002.41
894 3 3 1 3 A 273 1217.38
895 1 1 1 0 A 273 1414.60
896 2 2 1 2 A 273 3816.63
897 3 3 1 3 A 273 1332.24
898 7 7 1 9 A 273 1399.75
899 4 4 1 5 A 273 1389.36
900 6 6 1 8 A 273 1263.98
*
901 4 4 1 5 A 273 1656.59
902 7 7 1 9 A 273 1343.04
903 2 2 1 2 A 273 2733.28
904 6 6 1 8 A 273 1429.25
905 1 1 1 0 A 273 1167.31
906 5 5 1 6 A 273 2813.89
907 1 1 1 0 A 273 1053.20
908 2 2 1 2 A 273 2627.43
909 2 2 1 2 A 273 996.45
910 5 5 1 6 A 273 2160.94
911 5 5 1 6 A 273 925.02
912 3 3 1 3 A 273 1216.84
913 7 7 1 9 A 273 1219.60
914 5 5 1 6 A 273 1657.56
915 1 1 1 0 A 273 1041.54
916 4 4 1 5 A 273 1286.04
917 4 4 1 5 A 273 896.76
918 4 4 1 5 A 273 897.53
919 5 5 1 6 A 273 1615.30
920 6 6 1 8 A 273 1360.19
921 4 4 1 5 A 273 1543.26
922 3 3 1 3 A 273 1174.78
923 6 6 1 8 A 273 1410.28
924 3 3 1 3 A 273 2345.29
925 4 4 1 5 A 273 1497.49
926 3 3 1 3 A 273 1153.84
927 2 2 1 2 A 273 1697.91
928 1 1 1 0 A 273 1036.71
929 6 6 1 8 A 273 1371.91
930 6 6 1 8 A 273 1085.12
931 5 5 1 6 B 268 1378.26
932 6 6 1 7 B 268 1139.88
933 1 1 1 0 B 268 1091.13
934 6 6 1 7 B 268 4434.03
935 4 4 1 4 B 268 1826.88
936 6 6 1 7 B 268 1719.40
937 5 5 1 6 B 268 1228.35
938 1 1 1 0 B 268 1170.32
939 7 7 1 9 B 268 1157.17
940 3 3 1 3 B 268 1586.20
941 2 2 1 1 B 268 1319.95
942 3 3 1 3 B 268 1504.65
943 1 1 1 0 B 268 1070.56
944 7 7 1 9 B 268 1234.13
945 5 5 1 6 B 268 1439.69
946 7 7 1 9 B 268 1039.54
947 2 2 1 1 B 268 1274.66
948 4 4 1 4 B 268 1837.91
949 2 2 1 1 B 268 1567.73
950 5 5 1 6 B 268 1731.91
951 2 2 1 1 B 268 1206.24
952 3 3 1 3 B 268 1766.23
953 3 3 1 3 B 268 1347.00
954 3 4 0 4 B 268 1050.25
955 2 2 1 1 B 268 1376.80
956 2 2 1 1 B 268 1310.86
957 2 2 1 1 B 268 1076.65
958 6 6 1 7 B 268 2224.44
959 7 7 1 9 B 268 1006.40
960 5 5 1 6 B 268 1755.70
*
961 5 5 1 6 B 268 2176.53
962 1 1 1 0 B 268 4353.03
963 3 3 1 3 B 268 1538.68
964 3 3 1 3 B 268 1012.06
965 7 7 1 9 B 268 1224.83
966 7 7 1 9 B 268 919.02
967 5 5 1 6 B 268 2189.13
968 2 2 1 1 B 268 1707.64
969 5 5 1 6 B 268 2067.31
970 1 1 1 0 B 268 1224.23
971 1 1 1 0 B 268 1000.54
972 2 2 1 1 B 268 1190.52
973 3 4 0 4 B 268 1864.54
974 6 6 1 7 B 268 1720.46
975 3 3 1 3 B 268 2259.13
976 6 6 1 7 B 268 2053.55
977 1 1 1 0 B 268 1186.09
978 2 2 1 1 B 268 1053.83
979 3 4 0 4 B 268 5116.44
980 1 1 1 0 B 268 1152.35
981 7 7 1 9 B 268 1265.48
982 5 5 1 6 B 268 1524.47
983 5 5 1 6 B 268 1072.69
984 5 5 1 6 B 268 901.25
985 1 1 1 0 B 268 1189.40
986 7 7 1 9 B 268 1222.62
987 1 1 1 0 B 268 2907.86
988 6 6 1 7 B 268 1528.93
989 7 7 1 9 B 268 1040.63
990 5 5 1 6 B 268 2024.31
